global_running_event_id	physical_page	surface	component_recipe	pair_ordinal_in_recipe	ordered_pair	r_topology	other_page_count	other_pages	portability_status
G407-E3075	f81v	pchdy	P+CHD+Y	1	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f82r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3076	f81v	sshkchdy	SH+K+CHD+DY	1	SH>K	NONE	3	f13r|f76r|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3076	f81v	sshkchdy	SH+K+CHD+DY	2	K>CHD	NONE	5	f55v|f75r|f82r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3082	f81v	ckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3085	f81v	qokchdy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3088	f81v	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3093	f81v	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3099	f81v	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3099	f81v	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3105	f81v	qocthey	CARRIER_Q+O+CH+T+E+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3106	f81v	chekal	CH+K+AL	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3129	f81v	salchtedytar	S+AL+CH+T+E+D_ADDR+Y+T+AR	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3131	f81v	qetchy	CARRIER_Q+E+T+CH+Y	3	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3138	f81v	olcthdy	OL+CH+T+D_ADDR+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3140	f81v	okchedy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3159	f81v	tchd	T+CHD	1	T>CHD	NONE	3	f75r|f83r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3174	f81v	cheky	CH+K+E+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3175	f81v	shckhedy	SH+CH+K+E+DY	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f82r|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3175	f81v	shckhedy	SH+CH+K+E+DY	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3180	f82r	shckhy	SH+CH+K+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3180	f82r	shckhy	SH+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3191	f82r	lcheckhy	L+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3194	f82r	lcheckhedy	L+CH+K+E+DY	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3197	f82r	chckhy	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3200	f82r	octheol	O+CH+T+E+OL	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3201	f82r	chkeey	CH+K+EE+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3205	f82r	sheckhy	SH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3208	f82r	lkchedy	L+K+CHD+Y	2	K>CHD	NONE	5	f55v|f75r|f81v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3211	f82r	cthol	CH+T+OL	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3219	f82r	sheckhy	SH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3243	f82r	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	1	S>SH	NONE	3	f67r2|f75r|f77r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3243	f82r	ssholshecthy	S+SH+O+L+SH+E+CH+T+Y	7	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3245	f82r	chkedy	CH+K+E+D_ADDR+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3246	f82r	rchey	R+CH+E+Y	1	R>CH	NONE	1	f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3253	f82r	chopchedy	CH+O+P+CHD+Y	3	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3261	f82r	checkho	CH+E+CH+K+O	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3265	f82r	tcheol	T+CH+E+O+L	1	T>CH	NONE	13	f10r|f11r|f13r|f17r|f18r|f1r|f24v|f56r|f72r|f81v|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3331	f82r	cphal	CH+P+AL	1	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3352	f82r	shckhey	SH+CH+K+E+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f83r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3352	f82r	shckhey	SH+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3358	f82r	qcthey	CH+T+E+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3381	f82r	qockhey	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3395	f82r	pchedy	P+CHD+DY	1	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3396	f82r	rsheal	R+SH+E+AL	1	R>SH	NONE	3	f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3399	f82r	rshedy	R+SH+E+DY	1	R>SH	NONE	3	f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3407	f82r	chcthey	CH+CH+T+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3407	f82r	chcthey	CH+CH+T+E+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3417	f82r	rchedy	R+CHD+Y	1	R>CHD	NONE	1	f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3433	f82r	rsheedy	R+SH+EE+D_ADDR+Y	1	R>SH	NONE	3	f75r|f81v|f83r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3442	f82r	chckhey	CH+CH+K+E+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3442	f82r	chckhey	CH+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3444	f82r	lcheckhy	L+CH+K+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3455	f83r	tchedy	T+CHD+Y	1	T>CHD	NONE	3	f75r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3456	f83r	lpchedy	L+P+CHD+Y	2	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f81v|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3459	f83r	pchedar	P+CHD+AR	1	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f81v|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3461	f83r	qopchedy	CARRIER_Q+O+P+CHD+Y	3	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f81v|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3466	f83r	lchs	L+CH+S	2	CH>S	NONE	6	f56r|f68r1|f72r|f75r|f81v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3469	f83r	rches	R+CH+E+S	1	R>CH	NONE	1	f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3475	f83r	chkeedy	CH+K+EE+DY	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3483	f83r	qokshedy	OK+SH+E+DY	1	OK>SH	NONE	5	f18r|f1r|f75r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3486	f83r	chkedy	CH+K+E+D_ADDR+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3494	f83r	checkhy	CH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3499	f83r	rchedy	R+CHD+Y	1	R>CHD	NONE	1	f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3517	f83r	rsheedy	R+SH+EE+D_ADDR+Y	1	R>SH	NONE	3	f75r|f81v|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3521	f83r	pchedal	P+CHD+AL	1	P>CHD	NONE	6	f75r|f76r|f77r|f81r|f81v|f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3523	f83r	shecthedchy	SH+E+CH+T+CHD+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3523	f83r	shecthedchy	SH+E+CH+T+CHD+Y	4	T>CHD	NONE	3	f75r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3527	f83r	pchor	P+CH+OR	1	P>CH	NONE	11	f10r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f81r|f88r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3528	f83r	checphedy	CH+E+CH+P+E+DY	3	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3531	f83r	qokchdy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3534	f83r	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	3	P>SH	NONE	7	f1r|f24v|f75r|f76r|f77r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3537	f83r	rchs	R+CH+S	1	R>CH	NONE	1	f82r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3537	f83r	rchs	R+CH+S	2	CH>S	NONE	6	f56r|f68r1|f72r|f75r|f81v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3541	f83r	skal	S+K+AL	1	S>K	NONE	1	f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3543	f83r	cthal	CH+T+AL	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3546	f83r	chky	CH+K+Y	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3552	f83r	chkain	CH+K+AIN	1	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3553	f83r	shcthey	SH+CH+T+E+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3553	f83r	shcthey	SH+CH+T+E+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3559	f83r	qockhol	CARRIER_Q+O+CH+K+OL	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3560	f83r	sheckhy	SH+E+CH+K+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3563	f83r	sheckhdy	SH+E+CH+K+D_ADDR+Y	3	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3576	f83r	lchcphedy	L+CH+CH+P+E+DY	2	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3576	f83r	lchcphedy	L+CH+CH+P+E+DY	3	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3578	f83r	qokchedy	OK+CHD+Y	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3581	f83r	qokshedy	OK+SH+E+DY	1	OK>SH	NONE	5	f18r|f1r|f75r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3585	f83r	shcthy	SH+CH+T+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3585	f83r	shcthy	SH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3590	f83r	shecthy	SH+E+CH+T+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3593	f83r	shcthy	SH+CH+T+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3593	f83r	shcthy	SH+CH+T+Y	2	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3597	f83r	tchedy	T+CHD+Y	1	T>CHD	NONE	3	f75r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3598	f83r	qokchdy	OK+CHD+DY	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3603	f83r	checthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3607	f83r	shckhey	SH+CH+K+E+Y	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3607	f83r	shckhey	SH+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3610	f83r	schety	S+CH+E+T+Y	1	S>CH	NONE	3	f1r|f56r|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3612	f83r	shocphedy	SH+O+CH+P+E+DY	3	CH>P	NONE	15	f11r|f17r|f1r|f24v|f56r|f68r1|f71v|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3615	f83r	opshedy	O+P+SH+E+Y	2	P>SH	NONE	7	f1r|f24v|f75r|f76r|f77r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3622	f83r	ockhey	O+CH+K+E+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3646	f83r	qokchedy	OK+CHD+Y	1	OK>CHD	NONE	6	f55v|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3648	f83r	chckhdy	CH+CH+K+D_ADDR+Y	1	CH>CH	NONE	15	f10r|f18r|f24v|f55v|f56r|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3648	f83r	chckhdy	CH+CH+K+D_ADDR+Y	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3659	f83r	tchedy	T+CHD+Y	1	T>CHD	NONE	3	f75r|f81v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3664	f83r	shecthedy	SH+E+CH+T+E+D_ADDR+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3665	f83r	shecthy	SH+E+CH+T+Y	3	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3669	f83r	checthy	CH+T+Y	1	CH>T	NONE	21	f10r|f11r|f17r|f18r|f1r|f24v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3689	f83r	shckhedy	SH+CH+K+E+DY	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3689	f83r	shckhedy	SH+CH+K+E+DY	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3690	f83r	shckhedy	SH+CH+K+E+DY	1	SH>CH	NONE	8	f1r|f75r|f76r|f77r|f81v|f82r|f88v|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
G407-E3690	f83r	shckhedy	SH+CH+K+E+DY	2	CH>K	NONE	22	f10r|f13r|f17r|f18r|f1r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_ADJACENT_PAIR
