global_attachment_id	global_running_event_id	physical_page	surface	focus_core	action_core	focus_edge	selector_rule	attachment_geometry	r_topology	other_page_count	other_pages	portability_status
G407-A00085	G407-E0083	f1r	oteol	E	SH	SH<-E	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	19	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00086	G407-E0085	f1r	shodain	AIN	SH	SH<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	6	f72r|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00087	G407-E0086	f1r	sckhey	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00088	G407-E0086	f1r	sckhey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00089	G407-E0087	f1r	daiin	AIIN	K	K<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	19	f10r|f11r|f13r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00090	G407-E0088	f1r	shoy	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00091	G407-E0089	f1r	ckhey	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00092	G407-E0089	f1r	ckhey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00093	G407-E0090	f1r	kodaiin	AIIN	K	K<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f11r|f13r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00094	G407-E0091	f1r	cphy	Y	P	P<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f11r|f13r|f17r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00095	G407-E0092	f1r	cphodaiils	AIIN	S	S<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	18	f11r|f18r|f24v|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00096	G407-E0092	f1r	cphodaiils	L	S	S<-L	L_AIR_RIGHT_FALLBACK	SAME_CARD_RIGHT_ACTION	NONE	6	f24v|f55v|f71v|f77r|f81r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00097	G407-E0093	f1r	cthey	E	T	T<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f24v|f67r2|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00098	G407-E0093	f1r	cthey	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00099	G407-E0095	f1r	oldain	AIN	SH	SH<-AIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	6	f72r|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00100	G407-E0097	f1r	dain	AIN	SH	SH<-AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	6	f72r|f75r|f76r|f81r|f81v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00101	G407-E0100	f1r	odaiin	AIIN	SH	SH<-AIIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	13	f11r|f13r|f18r|f67r2|f72r|f76r|f77r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00102	G407-E0101	f1r	chodain	AIN	CH	CH<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	8	f11r|f18r|f24v|f75r|f76r|f77r|f83r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00103	G407-E0102	f1r	chdy	Y	CHD	CHD<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f24v|f55v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00104	G407-E0103	f1r	okain	AIN	OK	OK<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	12	f18r|f55v|f67r2|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00105	G407-E0105	f1r	cthy	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00106	G407-E0107	f1r	daiin	AIIN	K	K<-AIIN	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	19	f10r|f11r|f13r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00107	G407-E0108	f1r	shckhey	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00108	G407-E0108	f1r	shckhey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00109	G407-E0109	f1r	eo	E	K	K<-E	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	18	f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00110	G407-E0111	f1r	char	AR	R	R<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	R_POSITIONAL_HEAD	2	f17r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00111	G407-E0112	f1r	shey	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00112	G407-E0112	f1r	shey	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00113	G407-E0116	f1r	kor	OR	K	K<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	12	f10r|f13r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f81v|f88r|f88v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00114	G407-E0117	f1r	chal	AL	CH	CH<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f13r|f18r|f24v|f55v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00115	G407-E0121	f1r	kshy	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00116	G407-E0122	f1r	kchy	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00117	G407-E0124	f1r	or	OR	K	K<-OR	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	12	f10r|f13r|f24v|f56r|f67r2|f68r1|f71v|f75r|f76r|f81v|f88r|f88v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00118	G407-E0125	f1r	chodaiin	AIIN	CH	CH<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f11r|f13r|f18r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00119	G407-E0127	f1r	koeam	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00120	G407-E0128	f1r	ycho	Y	CH	CH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00121	G407-E0129	f1r	tchey	E	CH	CH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00122	G407-E0129	f1r	tchey	Y	CH	CH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00123	G407-E0130	f1r	chekain	AIN	K	K<-AIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	9	f55v|f67r2|f75r|f76r|f77r|f81v|f83r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00124	G407-E0131	f1r	sheo	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00125	G407-E0133	f1r	dydyd	Y	SH	SH<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00126	G407-E0134	f1r	cthy	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00127	G407-E0135	f1r	daiy	Y	T	T<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00128	G407-E0136	f1r	yto	Y	T	T<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00129	G407-E0138	f1r	she	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00130	G407-E0139	f1r	kodshey	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00131	G407-E0139	f1r	kodshey	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00132	G407-E0140	f1r	cphealy	E	P	P<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	9	f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00133	G407-E0140	f1r	cphealy	AL	P	P<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	6	f17r|f67r2|f75r|f76r|f82r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00134	G407-E0140	f1r	cphealy	Y	P	P<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f11r|f13r|f17r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00135	G407-E0141	f1r	dar	AR	P	P<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	NONE	10	f67r2|f71v|f72r|f76r|f77r|f81r|f81v|f88r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00136	G407-E0142	f1r	ain	AIN	P	P<-AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	2	f76r|f81r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00137	G407-E0143	f1r	dain	AIN	P	P<-AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	2	f76r|f81r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00138	G407-E0144	f1r	ckhyds	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00139	G407-E0145	f1r	dchar	AR	CH	CH<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f17r|f18r|f24v|f55v|f56r|f71v|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00140	G407-E0146	f1r	shcthaiin	AIIN	T	T<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	11	f10r|f18r|f55v|f67r2|f71v|f77r|f81r|f82r|f83r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00141	G407-E0148	f1r	chey	Y	OK	OK<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	R_POSITIONAL_TAIL	22	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00142	G407-E0149	f1r	chy	Y	OK	OK<-Y	INHERITED_ACTION_STACK	INHERITED_ACTION	R_POSITIONAL_TAIL	22	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00143	G407-E0152	f1r	dloo	L	S	S<-L	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	NONE	6	f24v|f55v|f71v|f77r|f81r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00144	G407-E0154	f1r	chor	OR	CH	CH<-OR	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f10r|f11r|f13r|f17r|f18r|f24v|f56r|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00145	G407-E0155	f1r	chey	Y	CH	CH<-Y	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00146	G407-E0156	f1r	dain	AIN	CH	CH<-AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	NONE	8	f11r|f18r|f24v|f75r|f76r|f77r|f83r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00147	G407-E0157	f1r	ckhey	E	K	K<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	18	f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00148	G407-E0157	f1r	ckhey	Y	K	K<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00149	G407-E0161	f1r	shaiin	AIIN	SH	SH<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	13	f11r|f13r|f18r|f67r2|f72r|f76r|f77r|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00150	G407-E0162	f1r	shokcheey	EE	CH	CH<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00151	G407-E0162	f1r	shokcheey	Y	CH	CH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	23	f10r|f11r|f13r|f17r|f18r|f24v|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00152	G407-E0164	f1r	tshodeesy	EE	S	S<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	NONE	6	f67r2|f72r|f77r|f81r|f82r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00153	G407-E0164	f1r	tshodeesy	Y	S	S<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	15	f11r|f13r|f17r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f82r|f83r|f88r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00154	G407-E0165	f1r	shey	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00155	G407-E0165	f1r	shey	Y	SH	SH<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	21	f10r|f11r|f13r|f17r|f18r|f24v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00156	G407-E0166	f1r	pydeey	Y	P	P<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f11r|f13r|f17r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00157	G407-E0166	f1r	pydeey	EE	P	P<-EE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	5	f71v|f72r|f76r|f88r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00158	G407-E0166	f1r	pydeey	Y	P	P<-Y	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	17	f10r|f11r|f13r|f17r|f24v|f56r|f67r2|f72r|f75r|f76r|f77r|f81r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00159	G407-E0169	f1r	dar	AR	R	R<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	R_POSITIONAL_HEAD	2	f17r|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00160	G407-E0170	f1r	ydoin	Y	R	R<-Y	INHERITED_ACTION_STACK	INHERITED_ACTION	R_POSITIONAL_HEAD	13	f17r|f18r|f55v|f56r|f68r1|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00161	G407-E0172	f1r	dain	AIN	R	R<-AIN	INHERITED_ACTION_STACK	INHERITED_ACTION	R_POSITIONAL_HEAD	7	f75r|f76r|f77r|f81r|f82r|f88v|f89r	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00162	G407-E0173	f1r	cthal	AL	T	T<-AL	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	12	f18r|f24v|f55v|f67r2|f71v|f72r|f76r|f77r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00163	G407-E0174	f1r	dar	AR	T	T<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	NONE	10	f10r|f17r|f18r|f55v|f72r|f76r|f81r|f81v|f83r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00164	G407-E0175	f1r	shear	E	SH	SH<-E	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00165	G407-E0175	f1r	shear	AR	SH	SH<-AR	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	NONE	10	f24v|f71v|f72r|f75r|f76r|f77r|f82r|f88r|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00166	G407-E0176	f1r	kaiin	AIIN	K	K<-AIIN	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	NONE	19	f10r|f11r|f13r|f24v|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88v|f89r|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
G407-A00167	G407-E0177	f1r	dar	AR	K	K<-AR	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	NONE	14	f13r|f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f81r|f81v|f83r|f88r|f88v|f95v	CROSS_PAGE_EXACT_FOCUS_EDGE
