current_cell_id	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	previous_default_phrase_de	current_default_phrase_de	editorial_status	compression_rule	action_slot_count_retained	repeated_action_root_count	repeated_action_roots	source_first_action_clause_de	source_second_action_clause_de	source_phrase_tail_de	compressed_count_marker_de	roundtrip_expanded_phrase_de	exact_source_phrase_roundtrip	evidence_status_retained	composition_priority_tier	composition_global_priority_rank	composition_support_class	state_requirement	observed_event_count	observed_pages	all_component_value_cells_old	working_root_meaning_changed	evidence_status_changed	recipe_changed	surface_prediction_made	occurrence_prediction_made	guard
G500-M087	G498-M087	@ACTION+AIIN	P	P+AIIN	HERBAL	EINSETZEN · WERT	MATERIAL EINSETZEN · ARBEITSWERT	Setze den Arbeitswert ein.	Setze den Arbeitswert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Arbeitswert ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	19	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M088	G498-M088	@ACTION+AIIN	P	P+AIIN	BIOLOGICAL	EINSETZEN · WERT	POSTEN EINSETZEN · STATIONSWERT	Setze den Stationswert ein.	Setze den Stationswert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationswert ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	13	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M089	G498-M089	@ACTION+AIIN	P	P+AIIN	CELESTIAL	EINSETZEN · WERT	EINTRAG EINSETZEN · POSITIONSWERT	Setze den Positionswert ein.	Setze den Positionswert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Positionswert ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	40	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M090	G498-M090	@ACTION+AIIN	P	P+AIIN	PHARMA	EINSETZEN · WERT	ZUTAT EINSETZEN · MENGENWERT	Setze den Mengenwert ein.	Setze den Mengenwert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Mengenwert ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	52	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M094	G498-M094	@ACTION+AIN	OK	OK+AIN	CELESTIAL	SETZEN · ANTEIL	POSITION SETZEN · SEKTORANTEIL	Setze den Sektoranteil.	Setze den Sektoranteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Sektoranteil.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	182	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M096	G498-M096	@ACTION+AIN	CH	CH+AIN	SOURCE_SECTION_T	NEHMEN · ANTEIL	ENTNEHMEN · TEILWERT	Entnimm den Teilwert.	Entnimm den Teilwert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Teilwert.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	220	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M097	G498-M097	@ACTION+AIN	CH	CH+AIN	HERBAL	NEHMEN · ANTEIL	PFLANZENTEIL NEHMEN · MATERIALANTEIL	Nimm den Materialanteil.	Nimm den Materialanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Materialanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	39	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M098	G498-M098	@ACTION+AIN	CH	CH+AIN	BIOLOGICAL	NEHMEN · ANTEIL	POSTEN ENTNEHMEN · STATIONSANTEIL	Entnimm den Stationsanteil.	Entnimm den Stationsanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Entnimm den Stationsanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	8	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M099	G498-M099	@ACTION+AIN	CH	CH+AIN	CELESTIAL	NEHMEN · ANTEIL	POSITION AUFNEHMEN · SEKTORANTEIL	Nimm den Sektoranteil auf.	Nimm den Sektoranteil auf.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Sektoranteil auf.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	219	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M100	G498-M100	@ACTION+AIN	CH	CH+AIN	PHARMA	NEHMEN · ANTEIL	DROGENPOSTEN NEHMEN · DROGENANTEIL	Nimm den Drogenanteil.	Nimm den Drogenanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm den Drogenanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	65	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M101	G498-M101	@ACTION+AIN	SH	SH+AIN	SOURCE_SECTION_T	HALTEN · ANTEIL	FESTHALTEN · TEILWERT	Halte den Teilwert fest.	Halte den Teilwert fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Teilwert fest.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	233	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M102	G498-M102	@ACTION+AIN	SH	SH+AIN	HERBAL	HALTEN · ANTEIL	MATERIAL HALTEN · MATERIALANTEIL	Halte den Materialanteil.	Halte den Materialanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Materialanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	42	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M103	G498-M103	@ACTION+AIN	SH	SH+AIN	BIOLOGICAL	HALTEN · ANTEIL	POSTEN HALTEN · STATIONSANTEIL	Halte den Stationsanteil.	Halte den Stationsanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Stationsanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	10	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M104	G498-M104	@ACTION+AIN	SH	SH+AIN	CELESTIAL	HALTEN · ANTEIL	POSITION HALTEN · SEKTORANTEIL	Halte den Sektoranteil.	Halte den Sektoranteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Sektoranteil.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	232	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M105	G498-M105	@ACTION+AIN	SH	SH+AIN	PHARMA	HALTEN · ANTEIL	ANSATZ HALTEN · DROGENANTEIL	Halte den Drogenanteil.	Halte den Drogenanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte den Drogenanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	67	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M106	G498-M106	@ACTION+AIN	K	K+AIN	SOURCE_SECTION_T	GEBEN · ANTEIL	ZUORDNEN · TEILWERT	Ordne den Teilwert zu.	Ordne den Teilwert zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den Teilwert zu.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	190	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M109	G498-M109	@ACTION+AIN	K	K+AIN	CELESTIAL	GEBEN · ANTEIL	WERT ZUORDNEN · SEKTORANTEIL	Ordne den Sektoranteil zu.	Ordne den Sektoranteil zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne den Sektoranteil zu.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	189	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M110	G498-M110	@ACTION+AIN	K	K+AIN	PHARMA	GEBEN · ANTEIL	ZUTAT ZUGEBEN · DROGENANTEIL	Gib den Drogenanteil zu.	Gib den Drogenanteil zu.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib den Drogenanteil zu.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	63	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M111	G498-M111	@ACTION+AIN	S	S+AIN	SOURCE_SECTION_T	WÄHLEN · ANTEIL	AUSWÄHLEN · TEILWERT	Wähle den Teilwert.	Wähle den Teilwert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Wähle den Teilwert.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	184	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M116	G498-M116	@ACTION+AIN	CHD	CHD+AIN	SOURCE_SECTION_T	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · TEILWERT	Bearbeite den Teilwert.	Bearbeite den Teilwert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Teilwert.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	187	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M119	G498-M119	@ACTION+AIN	CHD	CHD+AIN	CELESTIAL	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · SEKTORANTEIL	Bearbeite den Sektoranteil.	Bearbeite den Sektoranteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Bearbeite den Sektoranteil.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	186	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M121	G498-M121	@ACTION+AIN	T	T+AIN	SOURCE_SECTION_T	EINSTELLEN · ANTEIL	FESTLEGEN · TEILWERT	Lege den Teilwert fest.	Lege den Teilwert fest.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Lege den Teilwert fest.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	195	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M122	G498-M122	@ACTION+AIN	T	T+AIN	HERBAL	EINSTELLEN · ANTEIL	ARBEITSSTUFE EINSTELLEN · MATERIALANTEIL	Stelle den Materialanteil ein.	Stelle den Materialanteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Materialanteil ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	37	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M124	G498-M124	@ACTION+AIN	T	T+AIN	CELESTIAL	EINSTELLEN · ANTEIL	WERT EINSTELLEN · SEKTORANTEIL	Stelle den Sektoranteil ein.	Stelle den Sektoranteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Stelle den Sektoranteil ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	194	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M126	G498-M126	@ACTION+AIN	R	R+AIN	SOURCE_SECTION_T	MARKIEREN · ANTEIL	KENNZEICHNEN · TEILWERT	Kennzeichne den Teilwert.	Kennzeichne den Teilwert.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Kennzeichne den Teilwert.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	197	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M127	G498-M127	@ACTION+AIN	R	R+AIN	HERBAL	MARKIEREN · ANTEIL	TEIL MARKIEREN · MATERIALANTEIL	Markiere den Materialanteil.	Markiere den Materialanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Materialanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	38	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M129	G498-M129	@ACTION+AIN	R	R+AIN	CELESTIAL	MARKIEREN · ANTEIL	POSITION MARKIEREN · SEKTORANTEIL	Markiere den Sektoranteil.	Markiere den Sektoranteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Sektoranteil.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	196	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M130	G498-M130	@ACTION+AIN	R	R+AIN	PHARMA	MARKIEREN · ANTEIL	POSTEN MARKIEREN · DROGENANTEIL	Markiere den Drogenanteil.	Markiere den Drogenanteil.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Markiere den Drogenanteil.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	64	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M131	G498-M131	@ACTION+AIN	P	P+AIN	SOURCE_SECTION_T	EINSETZEN · ANTEIL	IN EINTRAG EINSETZEN · TEILWERT	Setze den Teilwert ein.	Setze den Teilwert ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Teilwert ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	230	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M132	G498-M132	@ACTION+AIN	P	P+AIN	HERBAL	EINSETZEN · ANTEIL	MATERIAL EINSETZEN · MATERIALANTEIL	Setze den Materialanteil ein.	Setze den Materialanteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Materialanteil ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	41	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M133	G498-M133	@ACTION+AIN	P	P+AIN	BIOLOGICAL	EINSETZEN · ANTEIL	POSTEN EINSETZEN · STATIONSANTEIL	Setze den Stationsanteil ein.	Setze den Stationsanteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Stationsanteil ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	9	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M134	G498-M134	@ACTION+AIN	P	P+AIN	CELESTIAL	EINSETZEN · ANTEIL	EINTRAG EINSETZEN · SEKTORANTEIL	Setze den Sektoranteil ein.	Setze den Sektoranteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Sektoranteil ein.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	229	COMPOSED_SINGLE_HEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M135	G498-M135	@ACTION+AIN	P	P+AIN	PHARMA	EINSETZEN · ANTEIL	ZUTAT EINSETZEN · DROGENANTEIL	Setze den Drogenanteil ein.	Setze den Drogenanteil ein.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Setze den Drogenanteil ein.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	66	COMPOSED_MULTIHEAD_SAME_REGISTER	SELF_CONTAINED_ARGUMENT	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M136	G498-M136	@ACTION+AL	OK	OK+AL	SOURCE_SECTION_T	SETZEN · ZIELORT	EINTRAGEN · ZIELSPALTE	Trage das zuvor Genannte ein; zur Zielspalte.	Trage das zuvor Genannte ein; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Trage das zuvor Genannte ein; zur Zielspalte.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	183	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M145	G498-M145	@ACTION+AL	CH	CH+AL	PHARMA	NEHMEN · ZIELORT	DROGENPOSTEN NEHMEN · ZIELGEFÄSS	Nimm das zuvor Genannte; zum Zielgefäß.	Nimm das zuvor Genannte; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Nimm das zuvor Genannte; zum Zielgefäß.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	145	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M146	G498-M146	@ACTION+AL	SH	SH+AL	SOURCE_SECTION_T	HALTEN · ZIELORT	FESTHALTEN · ZIELSPALTE	Halte das zuvor Genannte fest; zur Zielspalte.	Halte das zuvor Genannte fest; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte das zuvor Genannte fest; zur Zielspalte.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	204	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M147	G498-M147	@ACTION+AL	SH	SH+AL	HERBAL	HALTEN · ZIELORT	MATERIAL HALTEN · ZIELSTELLE	Halte das zuvor Genannte; zur Zielstelle.	Halte das zuvor Genannte; zur Zielstelle.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte das zuvor Genannte; zur Zielstelle.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	75	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M149	G498-M149	@ACTION+AL	SH	SH+AL	CELESTIAL	HALTEN · ZIELORT	POSITION HALTEN · ZIELPOSITION	Halte das zuvor Genannte; zur Zielposition.	Halte das zuvor Genannte; zur Zielposition.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte das zuvor Genannte; zur Zielposition.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	21	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M150	G498-M150	@ACTION+AL	SH	SH+AL	PHARMA	HALTEN · ZIELORT	ANSATZ HALTEN · ZIELGEFÄSS	Halte das zuvor Genannte; zum Zielgefäß.	Halte das zuvor Genannte; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Halte das zuvor Genannte; zum Zielgefäß.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	152	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M151	G498-M151	@ACTION+AL	K	K+AL	SOURCE_SECTION_T	GEBEN · ZIELORT	ZUORDNEN · ZIELSPALTE	Ordne das zuvor Genannte zu; zur Zielspalte.	Ordne das zuvor Genannte zu; zur Zielspalte.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Ordne das zuvor Genannte zu; zur Zielspalte.	YES	COMPOSED_WORKING	B_LOCAL_SINGLE_HEAD	185	COMPOSED_SINGLE_HEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
G500-M155	G498-M155	@ACTION+AL	K	K+AL	PHARMA	GEBEN · ZIELORT	ZUTAT ZUGEBEN · ZIELGEFÄSS	Gib das zuvor Genannte zu; zum Zielgefäß.	Gib das zuvor Genannte zu; zum Zielgefäß.	UNCHANGED	NONE	1	0	NONE	NONE	NONE	NONE	NONE	Gib das zuvor Genannte zu; zum Zielgefäß.	YES	COMPOSED_WORKING	A_LOCAL_MULTIHEAD	146	COMPOSED_MULTIHEAD_SAME_REGISTER	ACTIVE_ARGUMENT_REQUIRED	0	NONE	YES	NO	NO	NO	NO	NO	EDITORIAL_FLUENCY_ONLY__TWO_ACTION_SLOTS_RETAINED__NO_MEANING_OR_EVIDENCE_CHANGE
