field_id	record_unit_id	page	locus	statement_id	field_position_in_statement	event_count	event_serials	v63_primary_template	v63_ordered_template_sequence	v63_parse_status_fixed	recognized_event_count	exemplar_only_event_count	local_phase	local_pre_state	complete_technical_field_reading	local_post_state	commit_class	v62_pre_state_statement_envelope	v62_post_state_statement_envelope	iatromedical_field_comparator	technical_assumptions	technical_weighted_cost	iatromedical_assumptions	iatromedical_weighted_cost	field_coherence_winner	strongest_technical_contradiction	opaque_roundtrip_trace	roundtrip_status	layer_contract	source_lineage
F090	B3	f83r	f83r.14	B3-S019	ONLY	1	267	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	DRAIN	B3:Q019	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q020:DRAIN	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	koche sanft und beende diesen Arbeitsschritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	IATROMEDICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E267@db167f8e9b53eefb58f8:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F091	B3	f83r	f83r.14	B3-S020	ONLY	2	268|269	COMPOSITE_SEQUENCE	TARGET_ASSIGN > TERMINAL_DRAIN	UNIQUE	2	0	DRAIN	B3:Q020	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Ziel-/Relationsslot setzen; Charge ablassen und committen. Feldbuchung schließen.	B3:Q021:DRAIN	EXACT_TERMINAL_ACTION_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T008;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009;PREVIOUS_ITEM=B3:I002	An die bezeichnete Zielstelle führen ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E268@dd0ecaf5e27d81befffc:TARGET_ASSIGN:EXACT_JOINT_TUPLE_MNEMONIC > E269@de7321bface5628e35d6:TERMINAL_DRAIN:EXACT_JOINT_TUPLE_MNEMONIC	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F092	B3	f83r	f83r.14	B3-S021	FIRST	4	270|271|272|273	COMPOSITE_SEQUENCE	PARAMETER_ASSIGN > STATE_GATE > TARGET_ASSIGN > EXEMPLAR_ONLY	AMBIGUOUS	3	1	HANDOFF	B3:Q021	Die fertige Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen; Bereit-/Klarstand prüfen; Ziel-/Relationsslot setzen. Arbeitsstand offen weitertragen.	B3:Q022:HANDOFF	OPEN_CARRY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	beginne den nächsten abgemessenen Posten ; Sobald die Zubereitung gebrauchsfertig ist ; An die bezeichnete Zielstelle führen ; Diese aktive Portion	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1|HUMAN_ROLE_OR_BODY:1	6	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1|HUMAN_ROLE_OR_BODY:1	6	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E270@b5fcea1eaed06b2f2291:PARAMETER_ASSIGN:STRICT_FORMAL_PROMPT_ONLY > E271@e0b630cb1b5df5e7105b:STATE_GATE:EXACT_JOINT_TUPLE_MNEMONIC > E272@dd0ecaf5e27d81befffc:TARGET_ASSIGN:EXACT_JOINT_TUPLE_MNEMONIC > E273@b921a237be883a820352:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F093	B3	f83r	f83r.15	B3-S021	LAST	7	274|275|276|277|278|279|280	COMPOSITE_SEQUENCE	PARAMETER_ASSIGN > EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY > TARGET_ASSIGN > STATE_GATE > EXEMPLAR_ONLY	AMBIGUOUS	3	4	DRAIN	B3:Q022	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Mengen-/Parameterslot setzen; Ziel-/Relationsslot setzen; Bereit-/Klarstand prüfen. Feldbuchung schließen.	B3:Q023:DRAIN	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T009;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	Ein vorgeschriebenes Maß ; für einen Zeitabschnitt ; warmes Wasser ; Diese aktive Portion ; An die bezeichnete Zielstelle führen ; Sobald die Zubereitung gebrauchsfertig ist ; behalte den Rückstand und beende den Schritt	EXEMPLAR_FILL:4|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	10	EXEMPLAR_FILL:4|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	10	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E274@2f1c5e56e8f0ff459065:PARAMETER_ASSIGN:EXACT_JOINT_TUPLE_MNEMONIC > E275@abb23e5e6936b4147f76:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E276@cb57b696b815fdef9cb7:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E277@b921a237be883a820352:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E278@dd0ecaf5e27d81befffc:TARGET_ASSIGN:EXACT_JOINT_TUPLE_MNEMONIC > E279@e0b630cb1b5df5e7105b:STATE_GATE:EXACT_JOINT_TUPLE_MNEMONIC > E280@2bc2ed2630dbdaaa6b59:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F094	B3	f83r	f83r.15	B3-S022	ONLY	1	281	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	RETURN	B3:Q023	Die Rücklaufleitung an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, den Restbestand zur Vorstation zurückführen und die Übergabe buchen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q024:RETURN	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	mische zu gleichen Teilen und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	IATROMEDICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E281@4de12cf322dfb76ded1e:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F095	B3	f83r	f83r.15	B3-S023	ONLY	1	282	TERMINAL_DRAIN	TERMINAL_DRAIN	UNIQUE	1	0	DRAIN	B3:Q024	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: Charge ablassen und committen. Feldbuchung schließen.	B3:Q025:DRAIN	EXACT_TERMINAL_ACTION_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	3	LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	3	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E282@de7321bface5628e35d6:TERMINAL_DRAIN:EXACT_JOINT_TUPLE_MNEMONIC	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F096	B3	f83r	f83r.16	B3-S024	ONLY	1	283	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	DRAIN	B3:Q025	Den unteren Ablauf an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 öffnen, die Charge in den Sammellauf ablassen, Restlauf prüfen und den Posten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q026:DRAIN	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T010;PREVIOUS_ITEM=B3:I002	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E283@259b2b3b0bf859882e2c:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F097	B3	f83r	f83r.16	B3-S025	ONLY	1	284	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	MAINTENANCE	B3:Q026	Filter, Leitungsöffnung und Beckenrand an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 reinigen, lose Rückstände entfernen und die Anlage wieder einsetzen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q027:MAINTENANCE	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	erwärme es einmal und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	TIE	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E284@87411f84689b4f93a303:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F098	B3	f83r	f83r.16	B3-S026	FIRST	6	285|286|287|288|289|290	COMPOSITE_SEQUENCE	EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY > EXEMPLAR_ONLY > STATE_GATE > EXEMPLAR_ONLY	AMBIGUOUS	1	5	HANDOFF	B3:Q027	Die fertige Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 markieren, der nächsten Station übergeben und den offenen Arbeitsstand fortschreiben. Lizenzierte Slotfolge: Bereit-/Klarstand prüfen. Arbeitsstand offen weitertragen.	B3:Q028:HANDOFF	OPEN_CARRY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	setze die Person an das Becken ; nach dem Absetzen ; rühre, bis alles gleichmäßig vermischt ist ; gib einen abgemessenen Anteil in das Gefäß ; Sobald die Zubereitung gebrauchsfertig ist ; bis der Strom klar wird	EXEMPLAR_FILL:5|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1	8	EXEMPLAR_FILL:5|LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1	8	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E285@342c3f0777337648f4b3:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E286@d72f71baff01cd0a0406:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E287@6f7ff8287eddf4da9fdb:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E288@1645e612504fcef59ced:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E289@e0b630cb1b5df5e7105b:STATE_GATE:EXACT_JOINT_TUPLE_MNEMONIC > E290@d788d8d72d41b25a3c71:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F099	B3	f83r	f83r.20	B3-S026	LAST	1	291	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	FLUSH	B3:Q028	Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q029:FLUSH	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T011;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	lasse die Flüssigkeit sich setzen und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1	4	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1	3	IATROMEDICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E291@3b70942557b3a40e8030:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F100	B3	f83r	f83r.20	B3-S027	ONLY	1	292	EXEMPLAR_ONLY	EXEMPLAR_ONLY	UNPARSED	0	1	FLUSH	B3:Q029	Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: keine lizenzierte Slotoperation. Feldbuchung schließen.	B3:Q030:FLUSH	OPAQUE_FIELD_COMMIT_ONLY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	binde es auf die Stelle und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|HUMAN_ROLE_OR_BODY:1	5	IATROMEDICAL	Das ganze Feld ist UNPARSED; die konkrete Anlagenhandlung kommt nur aus dem lokalen Phasenplan. CLOSE trägt nur Commit und lizenziert weder Spülen noch Ablassen.	E292@ff178343c18e287ce3b7:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F101	B3	f83r	f83r.20	B3-S028	ONLY	2	293|294	COMPOSITE_SEQUENCE	ACTION_TEMPER > TERMINAL_FLUSH	UNIQUE	2	0	FLUSH	B3:Q030	Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: aktive Charge temperieren; Leitung spülen und committen. Feldbuchung schließen.	B3:Q031:FLUSH	EXACT_TERMINAL_ACTION_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T012;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013;PREVIOUS_ITEM=B3:I001	temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	5	LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	5	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E293@0275fbf14e07935b0a45:ACTION_TEMPER:EXACT_JOINT_TUPLE_MNEMONIC > E294@7db18b2f0fb7ed0fcfd3:TERMINAL_FLUSH:EXACT_JOINT_TUPLE_MNEMONIC	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F102	B3	f83r	f83r.20	B3-S029	ONLY	3	295|296|297	COMPOSITE_SEQUENCE	LINK_ACTIVE > EXEMPLAR_ONLY > TERMINAL_FLUSH	AMBIGUOUS	2	1	FLUSH	B3:Q031	Frisches Wasser an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 zuführen, den Leitungsweg bis zum klaren Lauf spülen und den Spülposten schließen. Lizenzierte Slotfolge: aktiven Arbeitsstand verknüpfen; Leitung spülen und committen. Feldbuchung schließen.	B3:Q032:FLUSH	EXACT_TERMINAL_ACTION_COMMIT	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T013;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	Mit der vorigen Zubereitung weiter ; nach der ersten Spülung ; spüle die bezeichnete Stelle einmal und beende den Schritt	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	EXEMPLAR_FILL:1|LOCAL_PROCESS:1|MEDIUM:1|FILTER_OR_RETURN_MECHANISM:1|HUMAN_ROLE_OR_BODY:1	6	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E295@dcda95c81a5460feb191:LINK_ACTIVE:STRICT_FORMAL_PROMPT_ONLY > E296@9247e38d29c79a0d2fa5:EXEMPLAR_ONLY:NO_LICENSED_TRIGGER > E297@7db18b2f0fb7ed0fcfd3:TERMINAL_FLUSH:EXACT_JOINT_TUPLE_MNEMONIC	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
F103	B3	f83r	f83r.20	B3-S030	FIRST	2	298|299	COMPOSITE_SEQUENCE	ACTION_APPLY > PARAMETER_ASSIGN	UNIQUE	2	0	SERVICE	B3:Q032	Eine abgeteilte Charge an Hauptbecken C mit Vorwärmer W3, Leitungen L1-L4, Filter F3, Unterlauf U3 und Rücklauf R3 auf das technische Arbeitsziel geben, den Durchgang beobachten und den Rest auffangen. Lizenzierte Slotfolge: aktive Charge an der Station einsetzen; Mengen-/Parameterslot setzen. Arbeitsstand offen weitertragen.	B3:Q033:SERVICE	OPEN_CARRY	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	OWNER=B3:O01;ACTIVE_ITEM/PREPARATION=B3:I003;TARGET/STATION=B3:T014;PREVIOUS_ITEM=B3:I001	Die aktive Portion verwenden ; Ein vorgeschriebenes Maß	LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1	3	LOCAL_PROCESS:1|MEDIUM:1|STATION_OR_TARGET:1	3	TIE	Die lizenzierte Slotfolge bestimmt weder Becken, Wasser, Leitung noch technischen Zweck.	E298@276a7c2d74d1143446f4:ACTION_APPLY:EXACT_JOINT_TUPLE_MNEMONIC > E299@2f1c5e56e8f0ff459065:PARAMETER_ASSIGN:EXACT_JOINT_TUPLE_MNEMONIC	PASS_EXACT_OPAQUE_ID_SEQUENCE	V62_ENVELOPE_UNCHANGED;V63_STATUS_UNCHANGED;PHASE_AND_NOUNS_LOCAL_ONLY	V60_SELECTED_EVENTS>V63_SELECTED_FIELD_PARSE>V65_R3_WATERWORK_FIELD
