event_serial	page	locus	record_unit_id	field_id	statement_id	event_index_in_record	surface_display_only	joint_tuple_id	formal_value	terminal_status	strict_control_prompt	v60_exact_mnemonic	v63_event_template	v63_event_parse_status	trigger_origin	required_registers	symbolic_register_effect	process_phase	medical_exemplar_expansion	apparative_exemplar_expansion	semantic_accounting	unknown_exemplar_status	layer_contract	source_lineage
123	f81v	f81v.17	B1	F026	B1-S004	23	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
124	f81v	f81v.17	B1	F026	B1-S004	24	ol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: Mit der vorigen Zubereitung weiter	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: Mit der vorigen Charge weiter	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
125	f81v	f81v.17	B1	F026	B1-S004	25	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
126	f81v	f81v.17	B1	F027	B1-S005	26	qolchedy	28ffbc88b97772a75f1e	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: stelle die Charge im bedeckten Auffanggefäß beiseite und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
127	f81v	f81v.17	B1	F028	B1-S006	27	qokain	1645e612504fcef59ced	SET_OPAQUE_SLOT	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: gib einen abgemessenen Anteil in das Gefäß	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
128	f81v	f81v.17	B1	F028	B1-S006	28	shckhy	2cc8bb3c2af19607888f	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: durch die verbundenen Läufe	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: durch die verbundenen Läufe	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
129	f81v	f81v.17	B1	F028	B1-S006	29	dl	0f18de177ed7c878bf95	LINK_ACTIVE_STATE	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: das bereitete Öl	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: das bereitete Arbeitsmedium	EXEMPLAR_ONLY_COMPLETE	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
130	f81v	f81v.17	B1	F028	B1-S006	30	ral	4da0f0f7b5fc7ac20067	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P2_GRUNDANSATZ	[EXEMPLAR_MED; KEIN_KARTENWERT] den Heilzusatz dosieren, mit dem recordlokal vorigen Posten verbinden und im Grundbad mischen. Einzelposition: und lasse es abkühlen	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] die Grundcharge dosieren, rückführen und in das Mischbecken leiten. Einzelposition: und lasse es abkühlen	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
131	f81v	f81v.18	B1	F029	B1-S007	31	qokchdy	87411f84689b4f93a303	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: erwärme es einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: erwärme es einmal und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
132	f81v	f81v.18	B1	F030	B1-S008	32	chey	b921a237be883a820352	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: Diese aktive Portion	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: Diese aktive Charge	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
133	f81v	f81v.18	B1	F030	B1-S008	33	ol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: Mit der vorigen Zubereitung weiter	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: Mit der vorigen Charge weiter	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
134	f81v	f81v.18	B1	F030	B1-S008	34	cheky	d904bf7b044dd3922781	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: bei sanfter Wärme	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: bei sanfter Wärme	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
135	f81v	f81v.18	B1	F030	B1-S008	35	ol	dcda95c81a5460feb191	LINK_ACTIVE_STATE+FRAME_O	NONCLOSE	AKTIVEN_ARBEITSSTAND_VERKNÜPFEN	UNKNOWN	LINK_ACTIVE	UNIQUE_FORMAL_ONLY	STRICT_FORMAL_PROMPT_ONLY	ACTIVE_ITEM/PREPARATION|PREVIOUS_ITEM	ACTIVE_ITEM/PREPARATION:=FORMAL_ACTIVE_LINK(OPAQUE_EVENT_VALUE);PREVIOUS_ITEM=CARRY	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: Mit der vorigen Zubereitung weiter	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: Mit der vorigen Charge weiter	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	FORMAL_VALUE_ONLY;SOURCE_MEANING_UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
136	f81v	f81v.18	B1	F030	B1-S008	36	shedy	bc4f1f5c006c74a4d26d	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: lasse es bis zur Bereitschaft stehen und beende den Schritt	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
137	f81v	f81v.18	B1	F031	B1-S009	37	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	TERMINAL_FLUSH	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: spüle die bezeichnete Stelle einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: spüle den bezeichneten Anschluss einmal und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
138	f81v	f81v.18	B1	F032	B1-S010	38	qokedy	7db18b2f0fb7ed0fcfd3	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	SPÜLEN?	TERMINAL_FLUSH	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	FLUSH(ACTIVE_ITEM/PREPARATION,TARGET/STATION);COMMIT	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: spüle die bezeichnete Stelle einmal und beende den Schritt	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: spüle den bezeichneten Anschluss einmal und beende den Schritt	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;BIO_LOCAL_ONLY_CLOSE_CONFOUNDED;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
139	f81v	f81v.18	B1	F033	B1-S011	39	chckhy	2cc8bb3c2af19607888f	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: durch die verbundenen Läufe	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: durch die verbundenen Läufe	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
140	f81v	f81v.18	B1	F033	B1-S011	40	qoky	276a7c2d74d1143446f4	OPAQUE_EXACT_CARD	NONCLOSE	NONE	ANWENDEN?	ACTION_APPLY	UNIQUE_EXACT	EXACT_JOINT_TUPLE_MNEMONIC	ACTIVE_ITEM/PREPARATION|TARGET/STATION	APPLY(ACTIVE_ITEM/PREPARATION,TARGET/STATION)	P3_TEMPERIEREN	[EXEMPLAR_MED; KEIN_KARTENWERT] eine Teilportion erwärmen, prüfen, spülen und zur Anwendung bereitstellen. Einzelposition: Die aktive Portion verwenden	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Teilcharge temperieren und die Arbeitsanschlüsse prüfen. Einzelposition: die aktive Charge in den Arbeitslauf geben	LICENSED_ANCHOR_PLUS_EXEMPLAR_FILL	MEANING_UNCONFIRMED;MNEMONIC_ONLY;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
141	f81v	f81v.21	B1	F034	B1-S012	41	lsho	be0974b366c981dc1eef	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NACHSPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: beginne die Spülung	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: beginne die Spülung	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
142	f81v	f81v.21	B1	F034	B1-S012	42	qokey	08bd5ca0c2ad137a056d	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NACHSPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: warmes Wasser	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: warmes Wasser	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
143	f81v	f81v.21	B1	F034	B1-S012	43	lshedy	2e7e89e0bd12b999c280	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NACHSPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: wasche einmal und beende diesen Durchgang	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: spüle den Lauf einmal und beende diesen Durchgang	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
144	f81v	f81v.21	B1	F035	B1-S013	44	lshedy	2e7e89e0bd12b999c280	OPAQUE_EXACT_CARD+TERMINAL	TERMINAL	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NACHSPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: wasche einmal und beende diesen Durchgang	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: spüle den Lauf einmal und beende diesen Durchgang	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
145	f81v	f81v.21	B1	F036	B1-S014	45	chedy	6f7ff8287eddf4da9fdb	OPAQUE_EXACT_CARD	NONCLOSE	NONE	UNKNOWN	EXEMPLAR_ONLY	UNPARSED_EXEMPLAR	NO_LICENSED_TRIGGER	OWNER	FOUR_REGISTERS:=SELECTED_V62_CONTEXT;NO_TEMPLATE_SEMANTICS	P4_NACHSPUELEN	[EXEMPLAR_MED; KEIN_KARTENWERT] mit warmem Wasser nachspülen, mischen, absetzen und erneut temperieren. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	[EXEMPLAR_APPARAT; KEIN_KARTENWERT] eine Reinigungscharge einlassen, mischen, absetzen und konditionieren. Einzelposition: rühre, bis alles gleichmäßig vermischt ist	EXEMPLAR_ONLY_COMPLETE	UNKNOWN;LOCAL_EXPANSION_REQUIRES_EXEMPLAR	EXACT_TUPLE_ATOMIC;SURFACE_COMPONENTS_PAGE_HOST_NONSEMANTIC;EXEMPLARS_NO_DICTIONARY_FEEDBACK	V60_SELECTED_EVENT+V63_SELECTED_EVENT_TEMPLATE+V65_R1_MARKED_EXEMPLAR
