global_group_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	group_kind	execution_domain	record_role	exact_event_recipe	portable_function_recipe	working_reading_de	semantic_source	package_status	surface_only_lookup_policy
G407-G0058	G404-E0058	f1r	SOURCE_SECTION_T	f1r.8	58	F1R_TEXT_BLOCK_B	otchol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+CH+OL	OT+CH+OL	ABLAUF BEI F1R_TEXT_BLOCK_B: DANACH · NEHMEN · FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0059	G404-E0059	f1r	SOURCE_SECTION_T	f1r.8	59	F1R_TEXT_BLOCK_B	chocthy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+O+CH+T+Y	CH+O+CH+T+Y	ABLAUF BEI F1R_TEXT_BLOCK_B: NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · EINSTELLEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0060	G404-E0060	f1r	SOURCE_SECTION_T	f1r.8	60	F1R_TEXT_BLOCK_B	os	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OS	OS	ABLAUF BEI F1R_TEXT_BLOCK_B: [OS:STEUERUNG=VORBEZUG]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0061	G404-E0061	f1r	SOURCE_SECTION_T	f1r.8	61	F1R_TEXT_BLOCK_B	chy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y	Y	ABLAUF BEI F1R_TEXT_BLOCK_B: POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0062	G404-E0062	f1r	SOURCE_SECTION_T	f1r.8	62	F1R_TEXT_BLOCK_B	dain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIN	AIN	ABLAUF BEI F1R_TEXT_BLOCK_B: ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0063	G404-E0063	f1r	SOURCE_SECTION_T	f1r.8	63	F1R_TEXT_BLOCK_B	chor	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+OR	CH+OR	ABLAUF BEI F1R_TEXT_BLOCK_B: NEHMEN · EINHEIT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0064	G404-E0064	f1r	SOURCE_SECTION_T	f1r.8	64	F1R_TEXT_BLOCK_B	kos	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+O+S	K+O+S	ABLAUF BEI F1R_TEXT_BLOCK_B: GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0065	G404-E0065	f1r	SOURCE_SECTION_T	f1r.9	65	F1R_TEXT_BLOCK_B	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI F1R_TEXT_BLOCK_B: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0066	G404-E0066	f1r	SOURCE_SECTION_T	f1r.9	66	F1R_TEXT_BLOCK_B	shos	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+O+S	SH+O+S	ABLAUF BEI F1R_TEXT_BLOCK_B: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0067	G404-E0067	f1r	SOURCE_SECTION_T	f1r.9	67	F1R_TEXT_BLOCK_B	cfhol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+LOCAL_CHAR_F+OL	CH+LOCAL_CHAR_F+OL	ABLAUF BEI F1R_TEXT_BLOCK_B: NEHMEN · [LOCAL_CHAR_F:STEUERUNG=HIER] · FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0068	G404-E0068	f1r	SOURCE_SECTION_T	f1r.9	68	F1R_TEXT_BLOCK_B	shody	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+O+DY	SH+O+DY	ABLAUF BEI F1R_TEXT_BLOCK_B: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0069	G404-E0069	f1r	SOURCE_SECTION_T	f1r.10	69	F1R_TEXT_BLOCK_B	dain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIN	AIN	ABLAUF BEI F1R_TEXT_BLOCK_B: ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0070	G404-E0070	f1r	SOURCE_SECTION_T	f1r.10	70	F1R_TEXT_BLOCK_B	os	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OS	OS	ABLAUF BEI F1R_TEXT_BLOCK_B: [OS:STEUERUNG=VORBEZUG]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0071	G404-E0071	f1r	SOURCE_SECTION_T	f1r.10	71	F1R_TEXT_BLOCK_B	teody	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	T+E+O+DY	T+E+O+DY	ABLAUF BEI F1R_TEXT_BLOCK_B: EINSTELLEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0072	G404-E0072	f1r	SOURCE_SECTION_T	f1r.11	72	F1R_TEXT_BLOCK_C	ydain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y+AIN	Y+AIN	ABLAUF BEI F1R_TEXT_BLOCK_C: POSTEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0073	G404-E0073	f1r	SOURCE_SECTION_T	f1r.11	73	F1R_TEXT_BLOCK_C	cphesaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+P+E+S+AIIN	CH+P+E+S+AIIN	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · EINSETZEN · [E:STEUERUNG=GRAD I] · WÄHLEN · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0074	G404-E0074	f1r	SOURCE_SECTION_T	f1r.11	74	F1R_TEXT_BLOCK_C	ols	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+S	OL+S	ABLAUF BEI F1R_TEXT_BLOCK_C: FORTSETZEN · WÄHLEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0075	G404-E0075	f1r	SOURCE_SECTION_T	f1r.11	75	F1R_TEXT_BLOCK_C	cphey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+P+E+Y	CH+P+E+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · EINSETZEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0076	G404-E0076	f1r	SOURCE_SECTION_T	f1r.11	76	F1R_TEXT_BLOCK_C	ytain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	Y+T+AIN	Y+T+AIN	ABLAUF BEI F1R_TEXT_BLOCK_C: POSTEN · EINSTELLEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0077	G404-E0077	f1r	SOURCE_SECTION_T	f1r.11	77	F1R_TEXT_BLOCK_C	shoshy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+O+SH+Y	SH+O+SH+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · HALTEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0078	G404-E0078	f1r	SOURCE_SECTION_T	f1r.11	78	F1R_TEXT_BLOCK_C	cphodal	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+P+O+D_ADDR+AL	CH+P+O+D_ADDR+AL	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · EINSETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · ZIELORT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0079	G404-E0079	f1r	SOURCE_SECTION_T	f1r.11	79	F1R_TEXT_BLOCK_C	es	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	E+S	E+S	ABLAUF BEI F1R_TEXT_BLOCK_C: [E:STEUERUNG=GRAD I] · WÄHLEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0080	G404-E0080	f1r	SOURCE_SECTION_T	f1r.12	80	F1R_TEXT_BLOCK_C	oksho	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+SH+O	OK+SH+O	ABLAUF BEI F1R_TEXT_BLOCK_C: SETZEN · HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0081	G404-E0081	f1r	SOURCE_SECTION_T	f1r.12	81	F1R_TEXT_BLOCK_C	kshoy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+SH+O+Y	K+SH+O+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: GEBEN · HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0082	G404-E0082	f1r	SOURCE_SECTION_T	f1r.12	82	F1R_TEXT_BLOCK_C	otairin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+AIR+IIN	OT+AIR+IIN	ABLAUF BEI F1R_TEXT_BLOCK_C: DANACH · BAHN · [IIN:STEUERUNG=STUFE]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0083	G404-E0083	f1r	SOURCE_SECTION_T	f1r.12	83	F1R_TEXT_BLOCK_C	oteol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OT+E+OL	OT+E+OL	ABLAUF BEI F1R_TEXT_BLOCK_C: DANACH · [E:STEUERUNG=GRAD I] · FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0084	G404-E0084	f1r	SOURCE_SECTION_T	f1r.12	84	F1R_TEXT_BLOCK_C	okan	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AN	OK+AN	ABLAUF BEI F1R_TEXT_BLOCK_C: SETZEN · [AN:STEUERUNG=KLASSE]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0085	G404-E0085	f1r	SOURCE_SECTION_T	f1r.12	85	F1R_TEXT_BLOCK_C	shodain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+O+D_ADDR+AIN	SH+O+D_ADDR+AIN	ABLAUF BEI F1R_TEXT_BLOCK_C: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0086	G404-E0086	f1r	SOURCE_SECTION_T	f1r.12	86	F1R_TEXT_BLOCK_C	sckhey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	S+CH+K+E+Y	S+CH+K+E+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: WÄHLEN · NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0087	G404-E0087	f1r	SOURCE_SECTION_T	f1r.12	87	F1R_TEXT_BLOCK_C	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI F1R_TEXT_BLOCK_C: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0088	G404-E0088	f1r	SOURCE_SECTION_T	f1r.13	88	F1R_TEXT_BLOCK_C	shoy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+O+Y	SH+O+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: HALTEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0089	G404-E0089	f1r	SOURCE_SECTION_T	f1r.13	89	F1R_TEXT_BLOCK_C	ckhey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+K+E+Y	CH+K+E+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0090	G404-E0090	f1r	SOURCE_SECTION_T	f1r.13	90	F1R_TEXT_BLOCK_C	kodaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+O+D_ADDR+AIIN	K+O+D_ADDR+AIIN	ABLAUF BEI F1R_TEXT_BLOCK_C: GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0091	G404-E0091	f1r	SOURCE_SECTION_T	f1r.13	91	F1R_TEXT_BLOCK_C	cphy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+P+Y	CH+P+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · EINSETZEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0092	G404-E0092	f1r	SOURCE_SECTION_T	f1r.13	92	F1R_TEXT_BLOCK_C	cphodaiils	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+P+O+D_ADDR+AIIN+L+S	CH+P+O+D_ADDR+AIIN+L+S	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · EINSETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · WERT · VERBINDUNG · WÄHLEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0093	G404-E0093	f1r	SOURCE_SECTION_T	f1r.13	93	F1R_TEXT_BLOCK_C	cthey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+T+E+Y	CH+T+E+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0094	G404-E0094	f1r	SOURCE_SECTION_T	f1r.13	94	F1R_TEXT_BLOCK_C	sho	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+O	SH+O	ABLAUF BEI F1R_TEXT_BLOCK_C: HALTEN · [O:STEUERUNG=AUSFÜHRUNG]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0095	G404-E0095	f1r	SOURCE_SECTION_T	f1r.13	95	F1R_TEXT_BLOCK_C	oldain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL+AIN	OL+AIN	ABLAUF BEI F1R_TEXT_BLOCK_C: FORTSETZEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0096	G404-E0096	f1r	SOURCE_SECTION_T	f1r.13	96	F1R_TEXT_BLOCK_C	d	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	D_ADDR	D_ADDR	ABLAUF BEI F1R_TEXT_BLOCK_C: [D_ADDR:STEUERUNG=HIER]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0097	G404-E0097	f1r	SOURCE_SECTION_T	f1r.14	97	F1R_TEXT_BLOCK_C	dain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIN	AIN	ABLAUF BEI F1R_TEXT_BLOCK_C: ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0098	G404-E0098	f1r	SOURCE_SECTION_T	f1r.14	98	F1R_TEXT_BLOCK_C	oiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	O+IIN	O+IIN	ABLAUF BEI F1R_TEXT_BLOCK_C: [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0099	G404-E0099	f1r	SOURCE_SECTION_T	f1r.14	99	F1R_TEXT_BLOCK_C	chol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F1R_TEXT_BLOCK_C: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0100	G404-E0100	f1r	SOURCE_SECTION_T	f1r.14	100	F1R_TEXT_BLOCK_C	odaiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	O+D_ADDR+AIIN	O+D_ADDR+AIIN	ABLAUF BEI F1R_TEXT_BLOCK_C: [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0101	G404-E0101	f1r	SOURCE_SECTION_T	f1r.14	101	F1R_TEXT_BLOCK_C	chodain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+O+D_ADDR+AIN	CH+O+D_ADDR+AIN	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER] · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0102	G404-E0102	f1r	SOURCE_SECTION_T	f1r.14	102	F1R_TEXT_BLOCK_C	chdy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CHD+Y	CHD+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: BEARBEITEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0103	G404-E0103	f1r	SOURCE_SECTION_T	f1r.14	103	F1R_TEXT_BLOCK_C	okain	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OK+AIN	OK+AIN	ABLAUF BEI F1R_TEXT_BLOCK_C: SETZEN · ANTEIL	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0104	G404-E0104	f1r	SOURCE_SECTION_T	f1r.14	104	F1R_TEXT_BLOCK_C	dn	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	D_ADDR+AN	D_ADDR+AN	ABLAUF BEI F1R_TEXT_BLOCK_C: [D_ADDR:STEUERUNG=HIER] · [AN:STEUERUNG=KLASSE]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0105	G404-E0105	f1r	SOURCE_SECTION_T	f1r.14	105	F1R_TEXT_BLOCK_C	cthy	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	CH+T+Y	CH+T+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: NEHMEN · EINSTELLEN · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0106	G404-E0106	f1r	SOURCE_SECTION_T	f1r.14	106	F1R_TEXT_BLOCK_C	kod	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+O+D_ADDR	K+O+D_ADDR	ABLAUF BEI F1R_TEXT_BLOCK_C: GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:STEUERUNG=HIER]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0107	G404-E0107	f1r	SOURCE_SECTION_T	f1r.15	107	F1R_TEXT_BLOCK_C	daiin	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AIIN	AIIN	ABLAUF BEI F1R_TEXT_BLOCK_C: WERT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0108	G404-E0108	f1r	SOURCE_SECTION_T	f1r.15	108	F1R_TEXT_BLOCK_C	shckhey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+CH+K+E+Y	SH+CH+K+E+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: HALTEN · NEHMEN · GEBEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0109	G404-E0109	f1r	SOURCE_SECTION_T	f1r.15	109	F1R_TEXT_BLOCK_C	eo	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	E+O	E+O	ABLAUF BEI F1R_TEXT_BLOCK_C: [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0110	G404-E0110	f1r	SOURCE_SECTION_T	f1r.15	110	F1R_TEXT_BLOCK_C	r	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	R	R	ABLAUF BEI F1R_TEXT_BLOCK_C: MARKIEREN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0111	G404-E0111	f1r	SOURCE_SECTION_T	f1r.15	111	F1R_TEXT_BLOCK_C	char	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	AR	AR	ABLAUF BEI F1R_TEXT_BLOCK_C: AUSGANG	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0112	G404-E0112	f1r	SOURCE_SECTION_T	f1r.15	112	F1R_TEXT_BLOCK_C	shey	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	SH+E+Y	SH+E+Y	ABLAUF BEI F1R_TEXT_BLOCK_C: HALTEN · [E:STEUERUNG=GRAD I] · POSTEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0113	G404-E0113	f1r	SOURCE_SECTION_T	f1r.15	113	F1R_TEXT_BLOCK_C	kol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+OL	K+OL	ABLAUF BEI F1R_TEXT_BLOCK_C: GEBEN · FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0114	G404-E0114	f1r	SOURCE_SECTION_T	f1r.15	114	F1R_TEXT_BLOCK_C	chol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F1R_TEXT_BLOCK_C: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0115	G404-E0115	f1r	SOURCE_SECTION_T	f1r.15	115	F1R_TEXT_BLOCK_C	chol	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	OL	OL	ABLAUF BEI F1R_TEXT_BLOCK_C: FORTSETZEN	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
G407-G0116	G404-E0116	f1r	SOURCE_SECTION_T	f1r.15	116	F1R_TEXT_BLOCK_C	kor	RUNNING_EVENT	PROSE_STREAM	RUNNING_RECIPE_CARD	K+OR	K+OR	ABLAUF BEI F1R_TEXT_BLOCK_C: GEBEN · EINHEIT	GDT407_RUNNING_RECIPE_EDITION	VISIBLE_COMPONENT_RECIPE	INVARIANT_PROSE_SURFACE_RECIPE
