replay_ordinal	source_event_id	physical_page	statement_id	card_ordinal_in_statement	surface	content_role	recipe	incoming_action	incoming_argument	raw_gdt451_decision	raw_gdt451_route	blocked_factor_rules	gdt517_final_decision	gdt517_final_route	finite_override	outgoing_action	outgoing_argument	state_policy
362	G515-E0408	f66r	G515-S046	3	daiir	ORDERED_INSTRUCTION_CARD	DA+IIN+R	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
363	G515-E0409	f66r	G515-S046	4	chky	ORDERED_INSTRUCTION_CARD	CH+K+Y	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
364	G515-E0410	f66r	G515-S046	5	axor	LOCAL_NAME_WITH_FUNCTION_SHELL_CARD	A_ADDR+LOCAL_X+OR	K	Y	STOP	EXECUTION_STOP_UNSEEN_ATOM	UNSEEN:LOCAL_X	READ_LOCAL_SHELL	LOCAL_RECORD_DOES_NOT_ENTER_PORTABLE_ACTION_GATE	ROLE_SEPARATION	K	Y	ROLE_CARD_PRESERVES_STREAM_STATE
365	G515-E0411	f66r	G515-S046	6	akar	ORDERED_INSTRUCTION_CARD	A_ADDR+K+AR	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
366	G515-E0412	f66r	G515-S046	7	y	COORDINATE_OR_CATALOGUE_CARD	Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
367	G515-E0413	f66r	G515-S046	8	daiin	COORDINATE_OR_CATALOGUE_CARD	AIIN	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	AIIN	ACCEPTED_CARD_ADVANCES_STATE
368	G515-E0414	f66r	G515-S047	1	pchof	ORDERED_INSTRUCTION_CARD	P+CH+O+LOCAL_CHAR_F	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	NONE	ACCEPTED_CARD_ADVANCES_STATE
369	G515-E0415	f66r	G515-S047	2	sholfordaiin	ORDERED_INSTRUCTION_CARD	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	CH	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
370	G515-E0416	f66r	G515-S047	3	qotar	ITINERARY_OR_ADDRESS_CARD	OT+AR	SH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	AIIN	ACCEPTED_CARD_ADVANCES_STATE
371	G515-E0417	f66r	G515-S047	4	otalor	ITINERARY_OR_ADDRESS_CARD	OT+AL+OR	SH	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
372	G515-E0418	f66r	G515-S047	5	fchedyr	ORDERED_INSTRUCTION_CARD	LOCAL_CHAR_F+CHD+Y+R	SH	OR	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	NONE	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
373	G515-E0419	f66r	G515-S047	6	chedy	ORDERED_INSTRUCTION_CARD	CHD+Y	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
374	G515-E0420	f66r	G515-S047	7	dar	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AR	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
375	G515-E0421	f66r	G515-S047	8	odair	COORDINATE_OR_CATALOGUE_CARD	O+D_ADDR+AIR	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
376	G515-E0422	f66r	G515-S047	9	ofaram	COORDINATE_OR_CATALOGUE_CARD	O+LOCAL_CHAR_F+AR+AM_ADDR	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
377	G515-E0423	f66r	G515-S047	10	dalcheeeky	ORDERED_INSTRUCTION_CARD	AL+CH+EEE+K+Y	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
378	G515-E0424	f66r	G515-S047	11	sheol	ORDERED_INSTRUCTION_CARD	SH+E+OL	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
379	G515-E0425	f66r	G515-S047	12	dairody	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AIR+O+DY	SH	Y	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
380	G515-E0426	f66r	G515-S048	1	chekchy	ORDERED_INSTRUCTION_CARD	CH+K+CH+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
381	G515-E0427	f66r	G515-S048	2	shed	ORDERED_INSTRUCTION_CARD	SH+E+D_ADDR	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
382	G515-E0428	f66r	G515-S048	3	ykesho	ORDERED_INSTRUCTION_CARD	Y+K+E+SH+O	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
383	G515-E0429	f66r	G515-S048	4	l	COORDINATE_OR_CATALOGUE_CARD	L	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
384	G515-E0430	f66r	G515-S048	5	lor	COORDINATE_OR_CATALOGUE_CARD	L+OR	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
385	G515-E0431	f66r	G515-S048	6	sheor	ORDERED_INSTRUCTION_CARD	SH+E+OR	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
386	G515-E0432	f66r	G515-S048	7	cheal	COORDINATE_OR_CATALOGUE_CARD	AL	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
387	G515-E0433	f66r	G515-S048	8	dor	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+OR	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
388	G515-E0434	f66r	G515-S048	9	shedy	ORDERED_INSTRUCTION_CARD	SH+E+DY	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
389	G515-E0435	f66r	G515-S049	1	okar	ORDERED_INSTRUCTION_CARD	OK+AR	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	NONE	ACCEPTED_CARD_ADVANCES_STATE
390	G515-E0436	f66r	G515-S049	2	shedy	ORDERED_INSTRUCTION_CARD	SH+E+DY	OK	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	NONE	ACCEPTED_CARD_ADVANCES_STATE
391	G515-E0437	f66r	G515-S050	1	kcheody	ORDERED_INSTRUCTION_CARD	K+CH+E+O+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
392	G515-E0438	f66r	G515-S050	2	chxar	LOCAL_NAME_WITH_FUNCTION_SHELL_CARD	CH+LOCAL_X+AR	CH	Y	STOP	EXECUTION_STOP_UNSEEN_ATOM	UNSEEN:LOCAL_X	READ_LOCAL_SHELL	LOCAL_RECORD_DOES_NOT_ENTER_PORTABLE_ACTION_GATE	ROLE_SEPARATION	CH	Y	ROLE_CARD_PRESERVES_STREAM_STATE
393	G515-E0439	f66r	G515-S050	3	daly	COORDINATE_OR_CATALOGUE_CARD	AL+Y	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
394	G515-E0440	f66r	G515-S050	4	fchdar	ORDERED_INSTRUCTION_CARD	LOCAL_CHAR_F+CHD+AR	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
395	G515-E0441	f66r	G515-S050	5	cheor	ORDERED_INSTRUCTION_CARD	CH+E+O+R	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
396	G515-E0442	f66r	G515-S050	6	aly	COORDINATE_OR_CATALOGUE_CARD	AL+Y	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
397	G515-E0443	f66r	G515-S050	7	ry	ORDERED_INSTRUCTION_CARD	R+Y	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
398	G515-E0444	f66r	G515-S050	8	shor	ORDERED_INSTRUCTION_CARD	SH+OR	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
399	G515-E0445	f66r	G515-S050	9	shckheody	ORDERED_INSTRUCTION_CARD	SH+CH+K+E+O+DY	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	OR	ACCEPTED_CARD_ADVANCES_STATE
400	G515-E0446	f66r	G515-S051	1	dal	COORDINATE_OR_CATALOGUE_CARD	AL	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	NONE	ACCEPTED_CARD_ADVANCES_STATE
401	G515-E0447	f66r	G515-S051	2	shedy	ORDERED_INSTRUCTION_CARD	SH+E+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	NONE	ACCEPTED_CARD_ADVANCES_STATE
402	G515-E0448	f66r	G515-S052	1	qokor	ORDERED_INSTRUCTION_CARD	OK+OR	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	OR	ACCEPTED_CARD_ADVANCES_STATE
403	G515-E0449	f66r	G515-S052	2	al	COORDINATE_OR_CATALOGUE_CARD	AL	OK	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	OR	ACCEPTED_CARD_ADVANCES_STATE
404	G515-E0450	f66r	G515-S052	3	shes	ORDERED_INSTRUCTION_CARD	SH+E+S	OK	OR	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	NONE	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	NONE	S	OR	ACCEPTED_CARD_ADVANCES_STATE
405	G515-E0451	f66r	G515-S053	1	psheody	ORDERED_INSTRUCTION_CARD	P+SH+E+O+D_ADDR+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
406	G515-E0452	f66r	G515-S053	2	cfhol	ORDERED_INSTRUCTION_CARD	CH+LOCAL_CHAR_F+OL	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
407	G515-E0453	f66r	G515-S053	3	shofol	ORDERED_INSTRUCTION_CARD	SH+O+LOCAL_CHAR_F+OL	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
408	G515-E0454	f66r	G515-S053	4	okeody	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
409	G515-E0455	f66r	G515-S053	5	qokaldy	ORDERED_INSTRUCTION_CARD	OK+AL+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
410	G515-E0456	f66r	G515-S053	6	ytarody	ORDERED_INSTRUCTION_CARD	Y+T+AR+O+DY	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
411	G515-E0457	f66r	G515-S054	1	shedy	ORDERED_INSTRUCTION_CARD	SH+E+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	NONE	ACCEPTED_CARD_ADVANCES_STATE
412	G515-E0458	f66r	G515-S055	1	shedy	ORDERED_INSTRUCTION_CARD	SH+E+DY	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	NONE	ACCEPTED_CARD_ADVANCES_STATE
413	G515-E0459	f66r	G515-S056	1	dair	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AIR	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	NONE	ACCEPTED_CARD_ADVANCES_STATE
414	G515-E0460	f66r	G515-S056	2	sair	ORDERED_INSTRUCTION_CARD	S+AIR	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	NONE	ACCEPTED_CARD_ADVANCES_STATE
415	G515-E0461	f66r	G515-S056	3	ol	ITINERARY_OR_ADDRESS_CARD	OL	S	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	NONE	ACCEPTED_CARD_ADVANCES_STATE
416	G515-E0462	f66r	G515-S056	4	daiin	COORDINATE_OR_CATALOGUE_CARD	AIIN	S	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	AIIN	ACCEPTED_CARD_ADVANCES_STATE
417	G515-E0463	f66r	G515-S056	5	daiin	COORDINATE_OR_CATALOGUE_CARD	AIIN	S	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	AIIN	ACCEPTED_CARD_ADVANCES_STATE
418	G515-E0464	f66r	G515-S056	6	dal	COORDINATE_OR_CATALOGUE_CARD	AL	S	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	AIIN	ACCEPTED_CARD_ADVANCES_STATE
419	G515-E0465	f66r	G515-S056	7	dol	ITINERARY_OR_ADDRESS_CARD	D_ADDR+OL	S	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	AIIN	ACCEPTED_CARD_ADVANCES_STATE
420	G515-E0466	f66r	G515-S056	8	cheody	ORDERED_INSTRUCTION_CARD	CH+E+O+Y	S	AIIN	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
421	G515-E0467	f66r	G515-S056	9	dair	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AIR	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
422	G515-E0468	f66r	G515-S056	10	aly	COORDINATE_OR_CATALOGUE_CARD	AL+Y	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
423	G515-E0469	f66r	G515-S056	11	dairal	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+AIR+AL	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
424	G515-E0470	f66r	G515-S056	12	dolarshy	ORDERED_INSTRUCTION_CARD	D_ADDR+OL+AR+SH+Y	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
425	G515-E0471	f66r	G515-S056	13	dor	COORDINATE_OR_CATALOGUE_CARD	D_ADDR+OR	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
426	G515-E0472	f66r	G515-S056	14	tosheo	ORDERED_INSTRUCTION_CARD	T+O+SH+E+O	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	OR	ACCEPTED_CARD_ADVANCES_STATE
427	G515-E0473	f66r	G515-S056	15	qokaldy	ORDERED_INSTRUCTION_CARD	OK+AL+Y	SH	OR	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
428	G515-E0474	f66r	G515-S056	16	oky	ORDERED_INSTRUCTION_CARD	OK+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
429	G515-E0475	f66r	G515-S056	17	ol	ITINERARY_OR_ADDRESS_CARD	OL	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
430	G515-E0476	f66r	G515-S056	18	kcheeky	ORDERED_INSTRUCTION_CARD	K+CH+EE+K+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
431	G515-E0477	f66r	G515-S056	19	qoky	ORDERED_INSTRUCTION_CARD	OK+Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	OK	Y	ACCEPTED_CARD_ADVANCES_STATE
432	G515-E0478	f66r	G515-S056	20	dary	ORDERED_INSTRUCTION_CARD	DA+R+Y	OK	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
433	G515-E0479	f66r	G515-S056	21	okees	ORDERED_INSTRUCTION_CARD	OK+EE+S	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	Y	ACCEPTED_CARD_ADVANCES_STATE
434	G515-E0480	f66r	G515-S056	22	oly	ITINERARY_OR_ADDRESS_CARD	OL+Y	S	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	S	Y	ACCEPTED_CARD_ADVANCES_STATE
435	G515-E0481	f66r	G515-S057	1	todeeey	ORDERED_INSTRUCTION_CARD	T+O+D_ADDR+EEE+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
436	G515-E0482	f66r	G515-S057	2	keody	ORDERED_INSTRUCTION_CARD	K+E+O+D_ADDR+Y	T	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
437	G515-E0483	f66r	G515-S057	3	chdy	ORDERED_INSTRUCTION_CARD	CHD+Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
438	G515-E0484	f66r	G515-S057	4	keody	ORDERED_INSTRUCTION_CARD	K+E+O+D_ADDR+Y	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
439	G515-E0485	f66r	G515-S057	5	shedy	ORDERED_INSTRUCTION_CARD	SH+E+DY	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
440	G515-E0486	f66r	G515-S058	1	shekeefy	ORDERED_INSTRUCTION_CARD	SH+E+K+EE+LOCAL_CHAR_F+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
441	G515-E0487	f66r	G515-S058	2	chdy	ORDERED_INSTRUCTION_CARD	CHD+Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CHD	Y	ACCEPTED_CARD_ADVANCES_STATE
442	G515-E0488	f66r	G515-S058	3	sheol	ORDERED_INSTRUCTION_CARD	SH+E+OL	CHD	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
443	G515-E0489	f66r	G515-S058	4	shol	ORDERED_INSTRUCTION_CARD	SH+OL	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
444	G515-E0490	f66r	G515-S058	5	kedy	ORDERED_INSTRUCTION_CARD	K+E+DY	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
445	G515-E0491	f66r	G515-S059	1	daly	COORDINATE_OR_CATALOGUE_CARD	AL+Y	NONE	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	NONE	Y	ACCEPTED_CARD_ADVANCES_STATE
446	G515-E0492	f66r	G515-S059	2	saiir	ORDERED_INSTRUCTION_CARD	S+IIN+R	NONE	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	R	Y	ACCEPTED_CARD_ADVANCES_STATE
447	G515-E0493	f66r	G515-S059	3	cheol	ORDERED_INSTRUCTION_CARD	CH+E+O+L	R	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	CH	Y	ACCEPTED_CARD_ADVANCES_STATE
448	G515-E0494	f66r	G515-S059	4	kal	ORDERED_INSTRUCTION_CARD	K+AL	CH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	K	Y	ACCEPTED_CARD_ADVANCES_STATE
449	G515-E0495	f66r	G515-S059	5	sheody	ORDERED_INSTRUCTION_CARD	SH+E+O+D_ADDR+Y	K	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	SH	Y	ACCEPTED_CARD_ADVANCES_STATE
450	G515-E0496	f66r	G515-S059	6	chcthedy	ORDERED_INSTRUCTION_CARD	CH+CH+T+E+DY	SH	Y	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	T	Y	ACCEPTED_CARD_ADVANCES_STATE
