page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f28r	f28r.4	H	A	1	8	0	1	1	5	cthol	choty chtol otol chotchy cthol otol choky qoty	kalter Trockenansatz | getrocknetes und abgekühltes Drogenmaterial | kaltes Zubereitungsgut | Trockenansatz aus kalt getrockneter Droge in Grundform | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | kaltes Zubereitungsgut | heiß-trockene Zubereitung, Grundform | kalt am Anfang des Grades	kalter Trockenansatz | getrocknetes und abgekühltes Drogenmaterial | kaltes Zubereitungsgut | Trockenansatz aus kalt getrockneter Droge in Grundform | Pflanzendrogenstoff | kaltes Zubereitungsgut | heiß-trockene Zubereitung, Grundform | kalt am Anfang des Grades	CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge	Pflanzendrogenstoff	kalter Trockenansatz; getrocknetes und abgekühltes Drogenmaterial; kaltes Zubereitungsgut; Trockenansatz aus kalt getrockneter Droge in Grundform; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; kaltes Zubereitungsgut; heiß-trockene Zubereitung, Grundform; kalt am Anfang des Grades	kalter Trockenansatz; getrocknetes und abgekühltes Drogenmaterial; kaltes Zubereitungsgut; Trockenansatz aus kalt getrockneter Droge in Grundform; Pflanzendrogenstoff; kaltes Zubereitungsgut; heiß-trockene Zubereitung, Grundform; kalt am Anfang des Grades	0	0	1	0	0	0	7	1
f28r	f28r.7	H	A	1	8	0	1	1	4	shocthy	sho otor shockhy shocthy otoldy dshor dol dar	feuchter Ansatz | kalte Drogenportion im Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | fertiger Kaltansatz | abgemessene Blüten-/Fruchtdroge | Materialmaß | abgemessene Fraktion I	feuchter Ansatz | kalte Drogenportion im Ansatz | Arzneikompositum im Feuchtansatz am Gradanfang | feuchte Pflanzenzubereitung | fertiger Kaltansatz | abgemessene Blüten-/Fruchtdroge | Materialmaß | abgemessene Fraktion I	feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung	feuchte Pflanzenzubereitung	feuchter Ansatz; kalte Drogenportion im Ansatz; Arzneikompositum im Feuchtansatz am Gradanfang; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; fertiger Kaltansatz; abgemessene Blüten-/Fruchtdroge; Materialmaß; abgemessene Fraktion I	feuchter Ansatz; kalte Drogenportion im Ansatz; Arzneikompositum im Feuchtansatz am Gradanfang; feuchte Pflanzenzubereitung; fertiger Kaltansatz; abgemessene Blüten-/Fruchtdroge; Materialmaß; abgemessene Fraktion I	1	0	0	0	0	0	7	1
f28r	f28r.8	H	A	1	8	0	1	1	4	kol	oschotshl daiin okchey kol daiin shol dsho otaiin	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heiß; nominal heißes Gut/Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Dosis Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand | Grad-/Maßwert III | heiß-trockener Ansatz in der Mitte des Grades | heißes Material | Qualitätsgrad III | feucht; nominal feuchtes Gut/Material | eine Dosis Feuchtansatz abmessen | kalt im Zubereitungsrahmen, Grad III	heiß; nominal heißes Gut/Material	heißes Material	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand; Grad-/Maßwert III; heiß-trockener Ansatz in der Mitte des Grades; heiß; nominal heißes Gut/Material; Qualitätsgrad III; feucht; nominal feuchtes Gut/Material; eine Dosis Feuchtansatz abmessen; kalt im Zubereitungsrahmen, Grad III	getrockneter Holz-Saatgutansatz in kalt-feuchtem Zustand; Grad-/Maßwert III; heiß-trockener Ansatz in der Mitte des Grades; heißes Material; Qualitätsgrad III; feucht; nominal feuchtes Gut/Material; eine Dosis Feuchtansatz abmessen; kalt im Zubereitungsrahmen, Grad III	1	0	0	0	0	0	7	1
f29r	f29r.1	H	A	1	9	0	1	1	9	cheecthy	posaiin she aiin chep oty chy qotchy qoty cheecthy	Salzpulver-Zubereitung III | feucht, attributiv gebunden | Menge III | trockenes Pulver | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | kalt am Anfang des Grades | trockenes Blatt-/Krautgut mit erweiterter Bindungsstufe II	Salzpulver-Zubereitung III | feucht, attributiv gebunden | Menge III | trockenes Pulver | kalter Ansatz am Anfang des Grades | trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | kalt am Anfang des Grades | trockenes Pflanzenmaterial	trockenes Blatt-/Krautgut mit erweiterter Bindungsstufe II	trockenes Pflanzenmaterial	Salzpulver-Zubereitung III; feucht, attributiv gebunden; Menge III; trockenes Pulver; kalter Ansatz am Anfang des Grades; trocken am Anfang des Grades; kalt und trocken am Anfang des Grades; kalt am Anfang des Grades; trockenes Blatt-/Krautgut mit erweiterter Bindungsstufe II	Salzpulver-Zubereitung III; feucht, attributiv gebunden; Menge III; trockenes Pulver; kalter Ansatz am Anfang des Grades; trocken am Anfang des Grades; kalt und trocken am Anfang des Grades; kalt am Anfang des Grades; trockenes Pflanzenmaterial	1	0	0	0	0	0	8	1
f29r	f29r.3	H	A	1	7	0	1	1	5	cthor	qokchy qoty kchaiin shear cthor dchor choly	heiß und trocken am Anfang des Grades | kalt am Anfang des Grades | heiß-getrocknete Droge auf Stufe III | erste Fraktion bis zur Mittelstufe einweichen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | abgemessener Pflanzenteil | Trockenrückstand	heiß und trocken am Anfang des Grades | kalt am Anfang des Grades | heiß-getrocknete Droge auf Stufe III | erste Fraktion bis zur Mittelstufe einweichen | eine Portion Pflanzendroge | abgemessener Pflanzenteil | Trockenrückstand	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	eine Portion Pflanzendroge	heiß und trocken am Anfang des Grades; kalt am Anfang des Grades; heiß-getrocknete Droge auf Stufe III; erste Fraktion bis zur Mittelstufe einweichen; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; abgemessener Pflanzenteil; Trockenrückstand	heiß und trocken am Anfang des Grades; kalt am Anfang des Grades; heiß-getrocknete Droge auf Stufe III; erste Fraktion bis zur Mittelstufe einweichen; eine Portion Pflanzendroge; abgemessener Pflanzenteil; Trockenrückstand	1	0	0	0	0	0	6	1
f29r	f29r.4	H	A	1	3	0	1	1	1	chocthy	chocthy qoos chos	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | nimm eine Ansatzcharge | eine Charge Trockenansatz	trockene Pflanzenzubereitung | nimm eine Ansatzcharge | eine Charge Trockenansatz	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	trockene Pflanzenzubereitung	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; nimm eine Ansatzcharge; eine Charge Trockenansatz	trockene Pflanzenzubereitung; nimm eine Ansatzcharge; eine Charge Trockenansatz	1	0	0	0	0	0	2	1
f29v	f29v.7	H	A	1	8	0	1	1	7	chocthy	qotcho kchor daiin ykaiin dy shdy chocthy sheky	kühle, trockne und setze an | Drogenportion, heiß-trocken | Menge/Portion III | erhitze hiervon auf Stufe III | Qualitäts-/Wertfeld geschlossen | feucht am Anfang des Grades, abgeschlossen | trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung | bis zur Mittelstufe einweichen, erhitzen und abschließen	kühle, trockne und setze an | Drogenportion, heiß-trocken | Menge/Portion III | erhitze hiervon auf Stufe III | Qualitäts-/Wertfeld geschlossen | feucht am Anfang des Grades, abgeschlossen | trockene Pflanzenzubereitung | bis zur Mittelstufe einweichen, erhitzen und abschließen	trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung	trockene Pflanzenzubereitung	kühle, trockne und setze an; Drogenportion, heiß-trocken; Menge/Portion III; erhitze hiervon auf Stufe III; Qualitäts-/Wertfeld geschlossen; feucht am Anfang des Grades, abgeschlossen; trockene CTH-Drogenzubereitung; im Herbal trockene Blatt-/Krautzubereitung; bis zur Mittelstufe einweichen, erhitzen und abschließen	kühle, trockne und setze an; Drogenportion, heiß-trocken; Menge/Portion III; erhitze hiervon auf Stufe III; Qualitäts-/Wertfeld geschlossen; feucht am Anfang des Grades, abgeschlossen; trockene Pflanzenzubereitung; bis zur Mittelstufe einweichen, erhitzen und abschließen	1	0	0	0	0	0	7	1
f29v	f29v.9	H	A	1	8	0	1	1	8	oaiin	sho chokor chor chy ydaiin cho ykeeb oaiin	feuchter Ansatz | eine Portion erhitzten Trockenansatzes | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | davon drei Maße | Trockenansatz | vollständig erhitzte Zubereitung hiervon | Ansatzmenge III	feuchter Ansatz | eine Portion erhitzten Trockenansatzes | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | davon drei Maße | Trockenansatz | vollständig erhitzte Zubereitung hiervon | drei Ansatzportionen	Ansatzmenge III	drei Ansatzportionen	feuchter Ansatz; eine Portion erhitzten Trockenansatzes; Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; davon drei Maße; Trockenansatz; vollständig erhitzte Zubereitung hiervon; Ansatzmenge III	feuchter Ansatz; eine Portion erhitzten Trockenansatzes; Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; davon drei Maße; Trockenansatz; vollständig erhitzte Zubereitung hiervon; drei Ansatzportionen	0	0	0	0	1	0	7	1
f2r	f2r.10	H	A	1	9	0	1	2	6|8	cthey|saiin	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	heiß am Anfang des Grades | trocken, Grad III | feucht; nominal feuchtes Gut/Material | bis zur Mittelstufe einweichen, erhitzen und abschließen | Grad-/Maßwert III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heißer Drogenstoff | Samen/Saatgut, Typ/Charge III | drei Teile auf Mittelstufe	heiß am Anfang des Grades | trocken, Grad III | feucht; nominal feuchtes Gut/Material | bis zur Mittelstufe einweichen, erhitzen und abschließen | Grad-/Maßwert III | Pflanzendroge, Form I | heißer Drogenstoff | Samencharge III | drei Teile auf Mittelstufe	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Samen/Saatgut, Typ/Charge III	Pflanzendroge, Form I | Samencharge III	heiß am Anfang des Grades; trocken, Grad III; feucht; nominal feuchtes Gut/Material; bis zur Mittelstufe einweichen, erhitzen und abschließen; Grad-/Maßwert III; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; heißer Drogenstoff; Samen/Saatgut, Typ/Charge III; drei Teile auf Mittelstufe	heiß am Anfang des Grades; trocken, Grad III; feucht; nominal feuchtes Gut/Material; bis zur Mittelstufe einweichen, erhitzen und abschließen; Grad-/Maßwert III; Pflanzendroge, Form I; heißer Drogenstoff; Samencharge III; drei Teile auf Mittelstufe	2	0	0	0	0	0	7	1
f2r	f2r.12	H	A	1	11	0	1	3	4|6|8	cthor|an|saiin	okol chy chor cthor yor an chan saiin chety chyky sal	heißer Ansatzstoff | trocken am Anfang des Grades | Pflanzen-/Reproduktionsteil | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | nimm hiervon eine Portion | Menge-/Klassenwert I | trocken, Grad I | Samen/Saatgut, Typ/Charge III | trocken-kalte gebundene Form | trocken-heiß, Grundstufe | Saat-Rohstoff I	heißer Ansatzstoff | trocken am Anfang des Grades | Pflanzen-/Reproduktionsteil | eine Portion Pflanzendroge | nimm hiervon eine Portion | Wertstufe I | trocken, Grad I | Samencharge III | trocken-kalte gebundene Form | trocken-heiß, Grundstufe | Saat-Rohstoff I	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge-/Klassenwert I | Samen/Saatgut, Typ/Charge III	eine Portion Pflanzendroge | Wertstufe I | Samencharge III	heißer Ansatzstoff; trocken am Anfang des Grades; Pflanzen-/Reproduktionsteil; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; nimm hiervon eine Portion; Menge-/Klassenwert I; trocken, Grad I; Samen/Saatgut, Typ/Charge III; trocken-kalte gebundene Form; trocken-heiß, Grundstufe; Saat-Rohstoff I	heißer Ansatzstoff; trocken am Anfang des Grades; Pflanzen-/Reproduktionsteil; eine Portion Pflanzendroge; nimm hiervon eine Portion; Wertstufe I; trocken, Grad I; Samencharge III; trocken-kalte gebundene Form; trocken-heiß, Grundstufe; Saat-Rohstoff I	3	0	0	0	1	0	8	1
f2r	f2r.13	H	A	1	5	0	1	1	5	chcthy	sho ykeey chey daiin chcthy	feuchter Ansatz | erhitze hiervon bis zur Endstufe und schließe ab | trocken in der Mitte des Grades | Grad-/Maßwert III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feuchter Ansatz | erhitze hiervon bis zur Endstufe und schließe ab | trocken in der Mitte des Grades | Grad-/Maßwert III | trockenes Pflanzenmaterial	trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	trockenes Pflanzenmaterial	feuchter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; trocken in der Mitte des Grades; Grad-/Maßwert III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut	feuchter Ansatz; erhitze hiervon bis zur Endstufe und schließe ab; trocken in der Mitte des Grades; Grad-/Maßwert III; trockenes Pflanzenmaterial	1	0	0	0	0	0	4	1
f2r	f2r.3	H	A	1	7	0	1	2	2|6	cthey|ydy	qotaiin cthey y chor chy ydy chaiin	kalt, Grad III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | hierzu: | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | Wertfeldwechsel/-schluss | trocken, Grad III	kalt, Grad III | Pflanzendroge, Form I | hierzu: | Pflanzen-/Reproduktionsteil | trocken am Anfang des Grades | Wertfeldgrenze | trocken, Grad III	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Wertfeldwechsel/-schluss	Pflanzendroge, Form I | Wertfeldgrenze	kalt, Grad III; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; hierzu: Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; Wertfeldwechsel/-schluss; trocken, Grad III	kalt, Grad III; Pflanzendroge, Form I; hierzu: Pflanzen-/Reproduktionsteil; trocken am Anfang des Grades; Wertfeldgrenze; trocken, Grad III	2	0	0	0	0	0	5	1
f2r	f2r.6	H	A	1	9	0	1	1	1	saiin	saiin dain d dkol sor ytoldy dchol dchy cthy	Samen/Saatgut, Typ/Charge III | Grad-/Maßwert II | Dosis | erhitzten Drogenstoff abmessen | Samenportion | stelle hiervon kalten Drogenstoff fertig | Maß trockenen Materials | Dosis Trockendroge, Grundform | CTH-Drogenmaterial	Samencharge III | Grad-/Maßwert II | Dosis | erhitzten Drogenstoff abmessen | Samenportion | stelle hiervon kalten Drogenstoff fertig | Maß trockenen Materials | Dosis Trockendroge, Grundform | CTH-Drogenmaterial	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; Grad-/Maßwert II; Dosis; erhitzten Drogenstoff abmessen; Samenportion; stelle hiervon kalten Drogenstoff fertig; Maß trockenen Materials; Dosis Trockendroge, Grundform; CTH-Drogenmaterial	Samencharge III; Grad-/Maßwert II; Dosis; erhitzten Drogenstoff abmessen; Samenportion; stelle hiervon kalten Drogenstoff fertig; Maß trockenen Materials; Dosis Trockendroge, Grundform; CTH-Drogenmaterial	1	0	0	0	0	0	8	1
f31r	f31r.7	H	B	2	8	0	1	2	2|6	saiin|ykeedy	ykeedar saiin checkhey sheol qokedy ykeedy chedy ldy	erhitze hiervon die erste Fraktion vollständig | Samen/Saatgut, Typ/Charge III | trockenes Arzneikompositum in der Gradmitte | feuchtes Material | heiß in der Mitte des Grades, abgeschlossen | Eintrag/Bezug: heiß am Gradende, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Holzdroge, fertig aufbereitet	erhitze hiervon die erste Fraktion vollständig | Samencharge III | trockenes Arzneikompositum in der Gradmitte | feuchtes Material | heiß in der Mitte des Grades, abgeschlossen | Eintrag: heiß am Gradende, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Holzdroge, fertig aufbereitet	Samen/Saatgut, Typ/Charge III | Eintrag/Bezug: heiß am Gradende, abgeschlossen	Samencharge III | Eintrag: heiß am Gradende, abgeschlossen	erhitze hiervon die erste Fraktion vollständig; Samen/Saatgut, Typ/Charge III; trockenes Arzneikompositum in der Gradmitte; feuchtes Material; heiß in der Mitte des Grades, abgeschlossen; Eintrag/Bezug: heiß am Gradende, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Holzdroge, fertig aufbereitet	erhitze hiervon die erste Fraktion vollständig; Samencharge III; trockenes Arzneikompositum in der Gradmitte; feuchtes Material; heiß in der Mitte des Grades, abgeschlossen; Eintrag: heiß am Gradende, abgeschlossen; trocken in der Mitte des Grades, abgeschlossen; Holzdroge, fertig aufbereitet	2	0	0	0	0	0	6	1
f32r	f32r.14	H	A	1	5	0	1	1	1	schey	schey qot shey daiin cths	Samen/Saatgut, trocken gebunden, Form I | kalt und bis zur mittleren Einweichstufe | feucht in der Mitte des Grades | Grad-/Maßwert III | eine Charge Krautdroge	getrocknete Samen, Form I | kalt und bis zur mittleren Einweichstufe | feucht in der Mitte des Grades | Grad-/Maßwert III | eine Charge Krautdroge	Samen/Saatgut, trocken gebunden, Form I	getrocknete Samen, Form I	Samen/Saatgut, trocken gebunden, Form I; kalt und bis zur mittleren Einweichstufe; feucht in der Mitte des Grades; Grad-/Maßwert III; eine Charge Krautdroge	getrocknete Samen, Form I; kalt und bis zur mittleren Einweichstufe; feucht in der Mitte des Grades; Grad-/Maßwert III; eine Charge Krautdroge	1	0	0	0	0	0	4	1
f33r	f33r.5	H	B	2	13	0	1	1	10	chdal	pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar otam	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | ein Maß kalten Ansatzes	Pulverfraktion II | Drogenportion | Menge III | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenportion | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trockener abgewogener Rohstoffposten I am Gradanfang | Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang | heiße Drogenfraktion I | ein Maß kalten Ansatzes	trockene abgemessene Rohstoffmenge I am Gradanfang	trockener abgewogener Rohstoffposten I am Gradanfang	Pulverfraktion II; Drogenportion; Menge III; kalt im Zubereitungsrahmen, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiße Drogenportion; Menge III; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trockene abgemessene Rohstoffmenge I am Gradanfang; Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang; heiße Drogenfraktion I; ein Maß kalten Ansatzes	Pulverfraktion II; Drogenportion; Menge III; kalt im Zubereitungsrahmen, Grad III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiße Drogenportion; Menge III; Rohstoffklasse I im Ansatz, heiß am Gradanfang; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trockener abgewogener Rohstoffposten I am Gradanfang; Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang; heiße Drogenfraktion I; ein Maß kalten Ansatzes	0	0	0	0	1	0	12	1
f33v	f33v.1	H	B	2	9	0	1	1	5	cthey	tar ar daiin ydain cthey dols sheky ar aiin	kalte Drogenfraktion I | Drogenfraktion I | Grad-/Maßwert III | davon zwei Maße | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | eine Charge Drogenstoff abmessen | bis zur Mittelstufe einweichen, erhitzen und abschließen | Drogenfraktion I | Menge III	kalte Drogenfraktion I | Drogenfraktion I | Grad-/Maßwert III | davon zwei Maße | Pflanzendroge, Form I | eine Charge Drogenstoff abmessen | bis zur Mittelstufe einweichen, erhitzen und abschließen | Drogenfraktion I | Menge III	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	Pflanzendroge, Form I	kalte Drogenfraktion I; Drogenfraktion I; Grad-/Maßwert III; davon zwei Maße; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; eine Charge Drogenstoff abmessen; bis zur Mittelstufe einweichen, erhitzen und abschließen; Drogenfraktion I; Menge III	kalte Drogenfraktion I; Drogenfraktion I; Grad-/Maßwert III; davon zwei Maße; Pflanzendroge, Form I; eine Charge Drogenstoff abmessen; bis zur Mittelstufe einweichen, erhitzen und abschließen; Drogenfraktion I; Menge III	1	0	0	0	0	0	8	1
f34r	f34r.12	H	B	2	13	0	1	1	8	chdal	char aiin okor ar tol qokar chckhy chdal ked qokar ar daiin dam	Trockenfraktion I | Menge III | heiße Drogenportion im Ansatz | Drogenfraktion I | kalt; nominal kaltes Gut/Material | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | trockene abgemessene Rohstoffmenge I am Gradanfang | Erhitzung auf Mittelstufe abgeschlossen | heiße Drogenfraktion I | Drogenfraktion I | Grad-/Maßwert III | Dosis I	Trockenfraktion I | Menge III | heiße Drogenportion im Ansatz | Drogenfraktion I | kalt; nominal kaltes Gut/Material | heiße Drogenfraktion I | Arzneikompositum: trocken, Gradanfang | trockener abgewogener Rohstoffposten I am Gradanfang | Erhitzung auf Mittelstufe abgeschlossen | heiße Drogenfraktion I | Drogenfraktion I | Grad-/Maßwert III | Dosis I	trockene abgemessene Rohstoffmenge I am Gradanfang	trockener abgewogener Rohstoffposten I am Gradanfang	Trockenfraktion I; Menge III; heiße Drogenportion im Ansatz; Drogenfraktion I; kalt; nominal kaltes Gut/Material; heiße Drogenfraktion I; Arzneikompositum: trocken, Gradanfang; trockene abgemessene Rohstoffmenge I am Gradanfang; Erhitzung auf Mittelstufe abgeschlossen; heiße Drogenfraktion I; Drogenfraktion I; Grad-/Maßwert III; Dosis I	Trockenfraktion I; Menge III; heiße Drogenportion im Ansatz; Drogenfraktion I; kalt; nominal kaltes Gut/Material; heiße Drogenfraktion I; Arzneikompositum: trocken, Gradanfang; trockener abgewogener Rohstoffposten I am Gradanfang; Erhitzung auf Mittelstufe abgeschlossen; heiße Drogenfraktion I; Drogenfraktion I; Grad-/Maßwert III; Dosis I	0	0	0	0	1	0	12	1
