page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	target_ordinals	target_surfaces	zl3b_line	v99r3_token_glosses_de	v99r4_token_glosses_de	v99r3_target_glosses_de	v99r4_target_glosses_de	v99r3_render_de	v99r4_render_de	old_slash_occurrences	new_slash_occurrences	old_standalone_oder_occurrences	new_standalone_oder_occurrences	old_casefold_menge_occurrences	new_casefold_menge_occurrences	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f105r	f105r.21	S	B	3	11	2	0	1	6	saiin	ycheo lkedy qoeey qokedy qokedal saiin otol shody chedy okaiin chekaim	nimm hierzu den Trockenansatz | erhitzte Holzdroge, Mittelstufe, fertig | nimm die Endportion hinzu | heiß in der Mitte des Grades, abgeschlossen | [qokedal:?] | Samen/Saatgut, Typ/Charge III | kaltes Zubereitungsgut | vollständig eingeweichter Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [chekaim:?]	nimm hierzu den Trockenansatz | erhitzte Holzdroge, Mittelstufe, fertig | nimm die Endportion hinzu | heiß in der Mitte des Grades, abgeschlossen | [qokedal:?] | Samencharge III | kaltes Zubereitungsgut | vollständig eingeweichter Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen | [chekaim:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	nimm hierzu den Trockenansatz; erhitzte Holzdroge, Mittelstufe, fertig; nimm die Endportion hinzu; heiß in der Mitte des Grades, abgeschlossen; [qokedal:?]; Samen/Saatgut, Typ/Charge III; kaltes Zubereitungsgut; vollständig eingeweichter Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; [chekaim:?]	nimm hierzu den Trockenansatz; erhitzte Holzdroge, Mittelstufe, fertig; nimm die Endportion hinzu; heiß in der Mitte des Grades, abgeschlossen; [qokedal:?]; Samencharge III; kaltes Zubereitungsgut; vollständig eingeweichter Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad III, im Ansatzrahmen; [chekaim:?]	1	0	0	0	0	0	10	1
f105r	f105r.24	S	B	3	13	3	0	2	2|5	ain|paiin	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	[pcheor:?] | Menge-/Klassenwert II | Arzneikompositum am Gradende | [okeeey:?] | Pulver, Typ/Charge III | Drogenfraktion I | Menge-/Klassenwert IV | [chpaiikey:?] | Feuchtzubereitung | Pulver, trocken gebunden, Form II | abgemessene Rohstoffmenge I | Grad-/Maßwert III | Dosis I	[pcheor:?] | Wertstufe II | Arzneikompositum am Gradende | [okeeey:?] | Pulver, Charge III | Drogenfraktion I | Menge-/Klassenwert IV | [chpaiikey:?] | Feuchtzubereitung | Pulver, trocken gebunden, Form II | abgemessene Rohstoffmenge I | Grad-/Maßwert III | Dosis I	Menge-/Klassenwert II | Pulver, Typ/Charge III	Wertstufe II | Pulver, Charge III	[pcheor:?]; Menge-/Klassenwert II; Arzneikompositum am Gradende; [okeeey:?]; Pulver, Typ/Charge III; Drogenfraktion I; Menge-/Klassenwert IV; [chpaiikey:?]; Feuchtzubereitung; Pulver, trocken gebunden, Form II; abgemessene Rohstoffmenge I; Grad-/Maßwert III; Dosis I	[pcheor:?]; Wertstufe II; Arzneikompositum am Gradende; [okeeey:?]; Pulver, Charge III; Drogenfraktion I; Menge-/Klassenwert IV; [chpaiikey:?]; Feuchtzubereitung; Pulver, trocken gebunden, Form II; abgemessene Rohstoffmenge I; Grad-/Maßwert III; Dosis I	2	0	0	0	1	0	11	1
f105r	f105r.26	S	B	3	12	6	0	1	8	raiir	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	[pdal:?] | feucht am Ende des Grades | [yqopchy:?] | [airal:?] | feucht am Ende des Grades | [fchdy:?] | nimm fertig getrocknetes Pulver | Wurzeldroge: Teil-/Sortierklasse III | heißer Ansatz am Anfang des Grades | [chdedy:?] | [qodeedy:?] | heiß in der Mitte des Grades, abgeschlossen	[pdal:?] | feucht am Ende des Grades | [yqopchy:?] | [airal:?] | feucht am Ende des Grades | [fchdy:?] | nimm fertig getrocknetes Pulver | Wurzeldrogenanteil III | heißer Ansatz am Anfang des Grades | [chdedy:?] | [qodeedy:?] | heiß in der Mitte des Grades, abgeschlossen	Wurzeldroge: Teil-/Sortierklasse III	Wurzeldrogenanteil III	[pdal:?]; feucht am Ende des Grades; [yqopchy:?]; [airal:?]; feucht am Ende des Grades; [fchdy:?]; nimm fertig getrocknetes Pulver; Wurzeldroge: Teil-/Sortierklasse III; heißer Ansatz am Anfang des Grades; [chdedy:?]; [qodeedy:?]; heiß in der Mitte des Grades, abgeschlossen	[pdal:?]; feucht am Ende des Grades; [yqopchy:?]; [airal:?]; feucht am Ende des Grades; [fchdy:?]; nimm fertig getrocknetes Pulver; Wurzeldrogenanteil III; heißer Ansatz am Anfang des Grades; [chdedy:?]; [qodeedy:?]; heiß in der Mitte des Grades, abgeschlossen	1	0	0	0	0	0	11	1
f105r	f105r.7	S	B	3	10	4	0	1	9	saiin	ysheeody ykeeos or aiiin shey qodaiiin qokeed qokeey saiin aiirody	[ysheeody:?] | [ykeeos:?] | Drogenportion | Menge-/Klassenwert IV | feucht in der Mitte des Grades | [qodaiiin:?] | erhitze bis zur Endstufe und schließe ab | heiß am Ende des Grades | Samen/Saatgut, Typ/Charge III | [aiirody:?]	[ysheeody:?] | [ykeeos:?] | Drogenportion | Menge-/Klassenwert IV | feucht in der Mitte des Grades | [qodaiiin:?] | erhitze bis zur Endstufe und schließe ab | heiß am Ende des Grades | Samencharge III | [aiirody:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	[ysheeody:?]; [ykeeos:?]; Drogenportion; Menge-/Klassenwert IV; feucht in der Mitte des Grades; [qodaiiin:?]; erhitze bis zur Endstufe und schließe ab; heiß am Ende des Grades; Samen/Saatgut, Typ/Charge III; [aiirody:?]	[ysheeody:?]; [ykeeos:?]; Drogenportion; Menge-/Klassenwert IV; feucht in der Mitte des Grades; [qodaiiin:?]; erhitze bis zur Endstufe und schließe ab; heiß am Ende des Grades; Samencharge III; [aiirody:?]	1	0	0	0	0	0	9	1
f105v	f105v.13	S	B	3	8	0	1	1	1	saiin	saiin opchedy qokchdy otar al kair okees lkchdal	Samen/Saatgut, Typ/Charge III | vollständig getrocknetes Pulverpräparat | heiß und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | heiße Drogenfraktion II | Charge vollständig erhitzten Ansatzes | Holzdroge vollständig erhitzen und Rohdroge I abmessen	Samencharge III | vollständig getrocknetes Pulverpräparat | heiß und trocken am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Rohstoffklasse I | heiße Drogenfraktion II | Charge vollständig erhitzten Ansatzes | Holzdroge vollständig erhitzen und Rohdroge I abmessen	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; vollständig getrocknetes Pulverpräparat; heiß und trocken am Anfang des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I; heiße Drogenfraktion II; Charge vollständig erhitzten Ansatzes; Holzdroge vollständig erhitzen und Rohdroge I abmessen	Samencharge III; vollständig getrocknetes Pulverpräparat; heiß und trocken am Anfang des Grades, abgeschlossen; kalte Drogenfraktion I im Ansatz; Rohstoffklasse I; heiße Drogenfraktion II; Charge vollständig erhitzten Ansatzes; Holzdroge vollständig erhitzen und Rohdroge I abmessen	1	0	0	0	0	0	7	1
f105v	f105v.22	S	B	3	6	0	1	1	3	chedal	daiin cheodaiin chedal air okaiin cheey	Grad-/Maßwert III | drei Dosen Trockenansatz auf mittlerer Trockenstufe | trockene abgemessene Rohstoffmenge I in der Gradmitte | zweite Drogenfraktion | heiß, Grad III, im Ansatzrahmen | trocken am Ende des Grades	Grad-/Maßwert III | drei Dosen Trockenansatz auf mittlerer Trockenstufe | trockener abgewogener Rohstoffposten I in der Gradmitte | zweite Drogenfraktion | heiß, Grad III, im Ansatzrahmen | trocken am Ende des Grades	trockene abgemessene Rohstoffmenge I in der Gradmitte	trockener abgewogener Rohstoffposten I in der Gradmitte	Grad-/Maßwert III; drei Dosen Trockenansatz auf mittlerer Trockenstufe; trockene abgemessene Rohstoffmenge I in der Gradmitte; zweite Drogenfraktion; heiß, Grad III, im Ansatzrahmen; trocken am Ende des Grades	Grad-/Maßwert III; drei Dosen Trockenansatz auf mittlerer Trockenstufe; trockener abgewogener Rohstoffposten I in der Gradmitte; zweite Drogenfraktion; heiß, Grad III, im Ansatzrahmen; trocken am Ende des Grades	0	0	0	0	1	0	5	1
f105v	f105v.23	S	B	3	10	7	0	1	2	odal	tcholkaiin odal kl chees aiiin shees qopdaiin chods alkeey paradam	[tcholkaiin:?] | abgemessene Rohstoffmenge I im Ansatz | [kl:?] | vollständig getrocknete Kräutermischung | Menge-/Klassenwert IV | [shees:?] | [qopdaiin:?] | [chods:?] | [alkeey:?] | [paradam:?]	[tcholkaiin:?] | abgewogener Rohstoffposten I im Ansatz | [kl:?] | vollständig getrocknete Kräutermischung | Menge-/Klassenwert IV | [shees:?] | [qopdaiin:?] | [chods:?] | [alkeey:?] | [paradam:?]	abgemessene Rohstoffmenge I im Ansatz	abgewogener Rohstoffposten I im Ansatz	[tcholkaiin:?]; abgemessene Rohstoffmenge I im Ansatz; [kl:?]; vollständig getrocknete Kräutermischung; Menge-/Klassenwert IV; [shees:?]; [qopdaiin:?]; [chods:?]; [alkeey:?]; [paradam:?]	[tcholkaiin:?]; abgewogener Rohstoffposten I im Ansatz; [kl:?]; vollständig getrocknete Kräutermischung; Menge-/Klassenwert IV; [shees:?]; [qopdaiin:?]; [chods:?]; [alkeey:?]; [paradam:?]	0	0	0	0	1	0	9	1
f105v	f105v.27	S	B	3	11	8	0	1	5	ain	sheoe arxor eesy qopcheo ain orkchdy daiin oteedy ko lkair otaiilody	[sheoe:?] | [arxor:?] | [eesy:?] | [qopcheo:?] | Menge-/Klassenwert II | [orkchdy:?] | Grad-/Maßwert III | kalter Ansatz am Ende des Grades, abgeschlossen | [ko:?] | [lkair:?] | [otaiilody:?]	[sheoe:?] | [arxor:?] | [eesy:?] | [qopcheo:?] | Wertstufe II | [orkchdy:?] | Grad-/Maßwert III | kalter Ansatz am Ende des Grades, abgeschlossen | [ko:?] | [lkair:?] | [otaiilody:?]	Menge-/Klassenwert II	Wertstufe II	[sheoe:?]; [arxor:?]; [eesy:?]; [qopcheo:?]; Menge-/Klassenwert II; [orkchdy:?]; Grad-/Maßwert III; kalter Ansatz am Ende des Grades, abgeschlossen; [ko:?]; [lkair:?]; [otaiilody:?]	[sheoe:?]; [arxor:?]; [eesy:?]; [qopcheo:?]; Wertstufe II; [orkchdy:?]; Grad-/Maßwert III; kalter Ansatz am Ende des Grades, abgeschlossen; [ko:?]; [lkair:?]; [otaiilody:?]	1	0	0	0	1	0	10	1
f105v	f105v.36	S	B	3	11	3	0	2	1|7	laiin|chdal	laiin sheod okeeody qoaiin ytaiin otair chdal dy daim chdaiin oy	Drogenholz, Typ/Charge III | [sheod:?] | [okeeody:?] | nimm drei Teile | Eintrag: kalt, Stufe III | zweite kalte Drogenfraktion im Ansatz | trockene abgemessene Rohstoffmenge I am Gradanfang | Qualitäts-/Wertfeld geschlossen | eine zweite Dosis abmessen | [chdaiin:?] | Ansatz in Grundform	Holzdroge, Charge III | [sheod:?] | [okeeody:?] | nimm drei Teile | Eintrag: kalt, Stufe III | zweite kalte Drogenfraktion im Ansatz | trockener abgewogener Rohstoffposten I am Gradanfang | Qualitäts-/Wertfeld geschlossen | eine zweite Dosis abmessen | [chdaiin:?] | Ansatz in Grundform	Drogenholz, Typ/Charge III | trockene abgemessene Rohstoffmenge I am Gradanfang	Holzdroge, Charge III | trockener abgewogener Rohstoffposten I am Gradanfang	Drogenholz, Typ/Charge III; [sheod:?]; [okeeody:?]; nimm drei Teile; Eintrag: kalt, Stufe III; zweite kalte Drogenfraktion im Ansatz; trockene abgemessene Rohstoffmenge I am Gradanfang; Qualitäts-/Wertfeld geschlossen; eine zweite Dosis abmessen; [chdaiin:?]; Ansatz in Grundform	Holzdroge, Charge III; [sheod:?]; [okeeody:?]; nimm drei Teile; Eintrag: kalt, Stufe III; zweite kalte Drogenfraktion im Ansatz; trockener abgewogener Rohstoffposten I am Gradanfang; Qualitäts-/Wertfeld geschlossen; eine zweite Dosis abmessen; [chdaiin:?]; Ansatz in Grundform	1	0	0	0	1	0	9	1
f105v	f105v.38	S	B	3	4	0	1	2	2|3	oaiir|ain	cheody oaiir ain okshey	getrockneter Ansatz | Zubereitung, Teil-/Sortierklasse III | Menge-/Klassenwert II | heiß-feuchter Ansatz in der Mitte des Grades	getrockneter Ansatz | Zubereitungsanteil III | Wertstufe II | heiß-feuchter Ansatz in der Mitte des Grades	Zubereitung, Teil-/Sortierklasse III | Menge-/Klassenwert II	Zubereitungsanteil III | Wertstufe II	getrockneter Ansatz; Zubereitung, Teil-/Sortierklasse III; Menge-/Klassenwert II; heiß-feuchter Ansatz in der Mitte des Grades	getrockneter Ansatz; Zubereitungsanteil III; Wertstufe II; heiß-feuchter Ansatz in der Mitte des Grades	2	0	0	0	1	0	2	1
f106r	f106r.13	S	B	3	11	2	0	1	8	pcheo	pcheol sheokaiin otey qokeeor sheo aiin otchey pcheo ror aiin daiinopal	getrockneter Pulverstoff | [sheokaiin:?] | kalter Ansatz in der Mitte des Grades | erhitze eine Portion vollständig | Feuchtzubereitung | Menge III | kalt-trockener Ansatz in der Mitte des Grades | trockene Pulverzubereitung/Trockenansatz | Wurzelportion | Menge III | [daiinopal:?]	getrockneter Pulverstoff | [sheokaiin:?] | kalter Ansatz in der Mitte des Grades | erhitze eine Portion vollständig | Feuchtzubereitung | Menge III | kalt-trockener Ansatz in der Mitte des Grades | trockene Pulverzubereitung | Wurzelportion | Menge III | [daiinopal:?]	trockene Pulverzubereitung/Trockenansatz	trockene Pulverzubereitung	getrockneter Pulverstoff; [sheokaiin:?]; kalter Ansatz in der Mitte des Grades; erhitze eine Portion vollständig; Feuchtzubereitung; Menge III; kalt-trockener Ansatz in der Mitte des Grades; trockene Pulverzubereitung/Trockenansatz; Wurzelportion; Menge III; [daiinopal:?]	getrockneter Pulverstoff; [sheokaiin:?]; kalter Ansatz in der Mitte des Grades; erhitze eine Portion vollständig; Feuchtzubereitung; Menge III; kalt-trockener Ansatz in der Mitte des Grades; trockene Pulverzubereitung; Wurzelportion; Menge III; [daiinopal:?]	1	0	0	0	0	0	10	1
f106r	f106r.27	S	B	3	10	4	0	1	7	rody	tcheoky lkshedy qokaiin lky raiin chy rody chlar cheeorfor cheoly	[tcheoky:?] | Holzdroge erhitzen, bis zur Mittelstufe einweichen und abschließen | heiß, Grad III | Holzdroge, leicht erhitzt | Wurzel, Typ/Charge III | trocken am Anfang des Grades | Wurzel/Wurzeldroge, fertig aufbereitet | [chlar:?] | [cheeorfor:?] | [cheoly:?]	[tcheoky:?] | Holzdroge erhitzen, bis zur Mittelstufe einweichen und abschließen | heiß, Grad III | Holzdroge, leicht erhitzt | Wurzel, Typ/Charge III | trocken am Anfang des Grades | fertig aufbereitete Wurzeldroge | [chlar:?] | [cheeorfor:?] | [cheoly:?]	Wurzel/Wurzeldroge, fertig aufbereitet	fertig aufbereitete Wurzeldroge	[tcheoky:?]; Holzdroge erhitzen, bis zur Mittelstufe einweichen und abschließen; heiß, Grad III; Holzdroge, leicht erhitzt; Wurzel, Typ/Charge III; trocken am Anfang des Grades; Wurzel/Wurzeldroge, fertig aufbereitet; [chlar:?]; [cheeorfor:?]; [cheoly:?]	[tcheoky:?]; Holzdroge erhitzen, bis zur Mittelstufe einweichen und abschließen; heiß, Grad III; Holzdroge, leicht erhitzt; Wurzel, Typ/Charge III; trocken am Anfang des Grades; fertig aufbereitete Wurzeldroge; [chlar:?]; [cheeorfor:?]; [cheoly:?]	1	0	0	0	0	0	9	1
f106r	f106r.28	S	B	3	12	0	1	1	4	rcheo	okaiin ol lcho rcheo raiin qokaiin chey chokaiin chear ar ol raralchl	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz aus Drogenholz | trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz | Wurzel, Typ/Charge III | heiß, Grad III | trocken in der Mitte des Grades | Trockenansatz, heiß auf Stufe III | trockene Fraktion I | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockne die rohe Wurzelfraktion I	heiß, Grad III, im Ansatzrahmen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockenansatz aus Drogenholz | trockene Wurzeldrogezubereitung | Wurzel, Typ/Charge III | heiß, Grad III | trocken in der Mitte des Grades | Trockenansatz, heiß auf Stufe III | trockene Fraktion I | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockne die rohe Wurzelfraktion I	trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz	trockene Wurzeldrogezubereitung	heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Trockenansatz aus Drogenholz; trockene Wurzel/Wurzeldrogezubereitung/Trockenansatz; Wurzel, Typ/Charge III; heiß, Grad III; trocken in der Mitte des Grades; Trockenansatz, heiß auf Stufe III; trockene Fraktion I; Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne die rohe Wurzelfraktion I	heiß, Grad III, im Ansatzrahmen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Trockenansatz aus Drogenholz; trockene Wurzeldrogezubereitung; Wurzel, Typ/Charge III; heiß, Grad III; trocken in der Mitte des Grades; Trockenansatz, heiß auf Stufe III; trockene Fraktion I; Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockne die rohe Wurzelfraktion I	1	0	0	0	0	0	11	1
f106r	f106r.29	S	B	3	11	3	0	1	1	saiin	saiin chal chlal okal ykalaiin okain qokain ar okaiin char aiiny	Samen/Saatgut, Typ/Charge III | Rohstoffklasse I, trocken am Gradanfang | [chlal:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [ykalaiin:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | Trockenfraktion I | [aiiny:?]	Samencharge III | Rohstoffklasse I, trocken am Gradanfang | [chlal:?] | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [ykalaiin:?] | heiß im Zubereitungsrahmen, Grad II | heiß, Grad II | Drogenfraktion I | heiß, Grad III, im Ansatzrahmen | Trockenfraktion I | [aiiny:?]	Samen/Saatgut, Typ/Charge III	Samencharge III	Samen/Saatgut, Typ/Charge III; Rohstoffklasse I, trocken am Gradanfang; [chlal:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [ykalaiin:?]; heiß im Zubereitungsrahmen, Grad II; heiß, Grad II; Drogenfraktion I; heiß, Grad III, im Ansatzrahmen; Trockenfraktion I; [aiiny:?]	Samencharge III; Rohstoffklasse I, trocken am Gradanfang; [chlal:?]; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [ykalaiin:?]; heiß im Zubereitungsrahmen, Grad II; heiß, Grad II; Drogenfraktion I; heiß, Grad III, im Ansatzrahmen; Trockenfraktion I; [aiiny:?]	1	0	0	0	0	0	10	1
f106r	f106r.38	S	B	3	11	4	0	1	10	lchdy	pshodaiin opchy sh o teeody shotchey yteey sholfaiin opchdy lchdy dol	[pshodaiin:?] | Trockenpulverpräparat in Grundstufe | einweichen | sh im Ansatz mit teeody | [teeody:?] | [shotchey:?] | kühle hiervon bis zur Endstufe ab | [sholfaiin:?] | fertiges Trockenpulverpräparat | Drogenholz, getrocknete Kurz-/Kompaktform | Materialmaß	[pshodaiin:?] | Trockenpulverpräparat in Grundstufe | einweichen | sh im Ansatz mit teeody | [teeody:?] | [shotchey:?] | kühle hiervon bis zur Endstufe ab | [sholfaiin:?] | fertiges Trockenpulverpräparat | getrocknete Holzdroge, Kompaktform | Materialmaß	Drogenholz, getrocknete Kurz-/Kompaktform	getrocknete Holzdroge, Kompaktform	[pshodaiin:?]; Trockenpulverpräparat in Grundstufe; einweichen; sh im Ansatz mit teeody; [teeody:?]; [shotchey:?]; kühle hiervon bis zur Endstufe ab; [sholfaiin:?]; fertiges Trockenpulverpräparat; Drogenholz, getrocknete Kurz-/Kompaktform; Materialmaß	[pshodaiin:?]; Trockenpulverpräparat in Grundstufe; einweichen; sh im Ansatz mit teeody; [teeody:?]; [shotchey:?]; kühle hiervon bis zur Endstufe ab; [sholfaiin:?]; fertiges Trockenpulverpräparat; getrocknete Holzdroge, Kompaktform; Materialmaß	1	0	0	0	0	0	10	1
f106v	f106v.14	S	B	3	7	2	0	1	1	schedy	schedy raiin char arshey chedy aiiin alkam	getrocknete Samen/Saat | Wurzel, Typ/Charge III | Trockenfraktion I | [arshey:?] | trocken in der Mitte des Grades, abgeschlossen | Menge-/Klassenwert IV | [alkam:?]	getrocknete Samen | Wurzel, Typ/Charge III | Trockenfraktion I | [arshey:?] | trocken in der Mitte des Grades, abgeschlossen | Menge-/Klassenwert IV | [alkam:?]	getrocknete Samen/Saat	getrocknete Samen	getrocknete Samen/Saat; Wurzel, Typ/Charge III; Trockenfraktion I; [arshey:?]; trocken in der Mitte des Grades, abgeschlossen; Menge-/Klassenwert IV; [alkam:?]	getrocknete Samen; Wurzel, Typ/Charge III; Trockenfraktion I; [arshey:?]; trocken in der Mitte des Grades, abgeschlossen; Menge-/Klassenwert IV; [alkam:?]	1	0	0	0	0	0	6	1
f106v	f106v.19	S	B	3	9	0	1	1	6	ain	darshy otaiin otal chedy r ain olaiin otaiin sain	abgemessene Fraktion I, leicht angefeuchtet | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Wurzel | Menge-/Klassenwert II | Drogenstoff, Menge III | kalt im Zubereitungsrahmen, Grad III | Saatgut, Typ/Charge II	abgemessene Fraktion I, leicht angefeuchtet | kalt im Zubereitungsrahmen, Grad III | Rohstoffklasse I im Ansatz, kalt am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | Wurzel | Wertstufe II | Drogenstoff, Menge III | kalt im Zubereitungsrahmen, Grad III | Saatgut, Typ/Charge II	Menge-/Klassenwert II	Wertstufe II	abgemessene Fraktion I, leicht angefeuchtet; kalt im Zubereitungsrahmen, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Wurzel; Menge-/Klassenwert II; Drogenstoff, Menge III; kalt im Zubereitungsrahmen, Grad III; Saatgut, Typ/Charge II	abgemessene Fraktion I, leicht angefeuchtet; kalt im Zubereitungsrahmen, Grad III; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; Wurzel; Wertstufe II; Drogenstoff, Menge III; kalt im Zubereitungsrahmen, Grad III; Saatgut, Typ/Charge II	1	0	0	0	1	0	8	1
