recovery_id	replay_id	neighbor_id	context_id	event_id	statement_id	physical_page	owner_de	source_recipe	stopped_target_recipe	mutation_family	incoming_action	incoming_argument	scope_incoming_action	stop_blocked_factor_rules	stop_final_decision	stop_state_preserved	actual_next_available	next_event_id	actual_next_recipe	next_next_recipe	source_next_recipe_alignment	actual_next_baseline_decision	recovery_decision_after_stop	recovery_route	recovery_blocked_factor_rules	recovery_identity_route	recovery_advisory_history	recovery_action_after	recovery_argument_after	immediate_recovery_status	cascade_boundary_event_id	cascade_boundary_recipe	cascade_boundary_decision	cascade_boundary_route	cascade_boundary_blocked_factor_rules	cascade_resolution_status	identity_can_override	advisory_can_override	meaning_revision	surface_prediction	occurrence_prediction
G452-R00044	G448-R000042	G447-N00001	G448-C0042	G407-E0383	P1009-S005	f13r	große Wurzelkrone mit Blatt und Blütenstand	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	K	EMPTY_RECIPE	STOP	YES	YES	G407-E0384	S	Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00045	G448-R000043	G447-N00001	G448-C0043	G407-E0107	G404-S005	f1r	F1R_TEXT_BLOCK_C	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	K	EMPTY_RECIPE	STOP	YES	YES	G407-E0108	SH+CH+K+E+Y	E+O	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00046	G448-R000044	G447-N00001	G448-C0044	G407-E3487	P1009-S507	f83r	Variantenatlas lokaler Becken und Anwendungen	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	K	EMPTY_RECIPE	STOP	YES	YES	G407-E3488	SH+E+T+AR	SH+E+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00047	G448-R000045	G447-N00001	G448-C0045	G407-E0087	G404-S005	f1r	F1R_TEXT_BLOCK_C	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	K	EMPTY_RECIPE	STOP	YES	YES	G407-E0088	SH+O+Y	CH+K+E+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00048	G448-R000046	G447-N00001	G448-C0046	G407-E0338	P1009-S004	f11r	blühender dreikroniger Sodenstock	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	K	EMPTY_RECIPE	STOP	YES	YES	G407-E0339	T+OL	SH+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00049	G448-R000047	G447-N00001	G448-C0047	G407-E0837	P1009-S029	f56r	stachelköpfiges Kraut in mehreren Reifestufen	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	K	EMPTY_RECIPE	STOP	YES	YES	G407-E0838	Y	SH+O	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00050	G448-R000048	G447-N00001	G448-C0048	G407-E0726	P1009-S026	f55v	große aromatische Doldenpflanze	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	NONE	EMPTY_RECIPE	STOP	YES	YES	G407-E0727	CHD+Y	T+AL+AM_ADDR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00051	G448-R000049	G447-N00001	G448-C0049	G407-E0782	P1009-S027	f55v	große aromatische Doldenpflanze	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	NONE	EMPTY_RECIPE	STOP	YES	YES	G407-E0783	OK+AL	OL+T+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00052	G448-R000050	G447-N00001	G448-C0050	G407-E3477	P1009-S504	f83r	Variantenatlas lokaler Becken und Anwendungen	AIIN	EMPTY_RECIPE	ATOM_DELETION	K	Y	NONE	EMPTY_RECIPE	STOP	YES	YES	G407-E3478	Y	L+CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00053	G448-R000051	G447-N00001	G448-C0051	G407-E1220	P1009-S057	f72r	Tierkreis-Ringgruppe D	AIIN	EMPTY_RECIPE	ATOM_DELETION	NONE	NONE	NONE	EMPTY_RECIPE	STOP	YES	YES	G407-E1221	OK+E+O	AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	NONE	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00054	G448-R000052	G447-N00001	G448-C0052	G407-E2991	P1009-S391	f81v	gemeinsames zweireihiges Badfeld	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	AIIN	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E2992	CH+K+Y	CHD+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00055	G448-R000053	G447-N00001	G448-C0053	G407-E0185	G404-S006	f1r	F1R_TEXT_BLOCK_D	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	AIIN	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E0186	LOCAL_CHAR_F+AR	CH+T+OL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00056	G448-R000054	G447-N00001	G448-C0054	G407-E4287	P1009-S622	f89r	Gefäß-/Pflanzenteilgruppe E	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	AIIN	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4288	O+CH+K+Y	S	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00057	G448-R000055	G447-N00001	G448-C0055	G407-E1222	P1009-S057	f72r	Tierkreis-Ringgruppe D	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	AIIN	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E1223	OK+EE+Y	CH+E+O	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00058	G448-R000056	G447-N00001	G448-C0056	G407-E2967	P1009-S389	f81v	gemeinsames zweireihiges Badfeld	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	AIIN	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E2968	OT+AIN	CH+K+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00059	G448-R000057	G447-N00001	G448-C0057	G407-E4041	P1009-S605	f88v	zweite Gefaess-/Zutatengruppe	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	AIIN	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4042	SH+E+OR	SH+EE+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	SH	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00060	G448-R000058	G447-N00001	G448-C0058	G407-E4428	G404-S064	f95v	F95V_WHOLE_PLANT	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	AIN	NONE	EMPTY_RECIPE	STOP	YES	YES	G407-E4429	OL+K+AIN	OK+AN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00061	G448-R000059	G447-N00001	G448-C0059	G407-E1214	P1009-S056	f72r	Tierkreis-Ringgruppe C	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	OR	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E1215	CH+AL	OT+AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00062	G448-R000060	G447-N00001	G448-C0060	G407-E4423	G404-S063	f95v	F95V_WHOLE_PLANT	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	OR	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4424	CH+K+Y	OK+AL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00063	G448-R000061	G447-N00001	G448-C0061	G407-E0762	P1009-S026	f55v	große aromatische Doldenpflanze	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	OR	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E0763	OK+AIIN	Y+K+AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	AIIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00064	G448-R000062	G447-N00001	G448-C0062	G407-E3810	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	OR	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E3811	S+AR	S	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	S	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00065	G448-R000063	G447-N00001	G448-C0063	G407-E2474	P1009-S331	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	NONE	EMPTY_RECIPE	STOP	YES	YES	G407-E2475	CH+EE+D_ADDR+Y	L+SH+E+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00066	G448-R000064	G447-N00001	G448-C0064	G407-E4120	P1009-S611	f89r	Gefäß-/Pflanzenteilgruppe B	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4121	AL+CHD+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00067	G448-R000065	G447-N00001	G448-C0065	G407-E3852	P1009-S592	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E3853	CARRIER_Q+O+E+K+OL	CARRIER_Q+O+E+K+OL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00068	G448-R000066	G447-N00001	G448-C0066	G407-E4362	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4363	CH+E+AR	OK+EE+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CH	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00069	G448-R000067	G447-N00001	G448-C0067	G407-E1906	P1009-S198	f76r	unbebilderter Textabschnitt A2	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E1907	CH+K+AIN	OL+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	AIN	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00070	G448-R000068	G447-N00001	G448-C0068	G407-E4094	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4095	CH+K+OL	OK+AIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00071	G448-R000069	G447-N00001	G448-C0069	G407-E4086	P1009-S610	f89r	Gefäß-/Pflanzenteilgruppe A	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4087	CH+T+E+O+Y	DA+AM_ADDR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00072	G448-R000070	G447-N00001	G448-C0070	G407-E3289	P1009-S460	f82r	mehrere getrennte Bad- und Leitungsstationen	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E3290	CHD+Y	Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	CHD	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00073	G448-R000071	G447-N00001	G448-C0071	G407-E4134	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4135	DA+AM_ADDR	AL+S	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00074	G448-R000072	G447-N00001	G448-C0072	G407-E2528	P1009-S347	f77r	Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E2529	D_ADDR+OL	SH+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00075	G448-R000073	G447-N00001	G448-C0073	G407-E0231	P1009-S001	f10r	zweiknolliges blauköpfiges Heilkraut	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E0232	E+T+Y	OT+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	T	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00076	G448-R000074	G447-N00001	G448-C0074	G407-E4132	P1009-S612	f89r	Gefäß-/Pflanzenteilgruppe B	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4133	E+Y	AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00077	G448-R000075	G447-N00001	G448-C0075	G407-E1423	P1009-S071	f72r	Tierkreis-Ringgruppe J	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E1424	K+OL+Y	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00078	G448-R000076	G447-N00001	G448-C0076	G407-E3945	P1009-S595	f88v	erste Gefaess-/Zutatengruppe	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E3946	OK+E+O+AM_ADDR	CARRIER_Q+O+AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00079	G448-R000077	G447-N00001	G448-C0077	G407-E0193	G404-S006	f1r	F1R_TEXT_BLOCK_D	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E0194	OK+Y	K+OK+AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00080	G448-R000078	G447-N00001	G448-C0078	G407-E0432	P1009-S007	f13r	große Wurzelkrone mit Blatt und Blütenstand	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E0433	OL+DY	NONE	YES	READ	READ	EXECUTE_INHERITED_HEAD_CLOSE_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00081	G448-R000079	G447-N00001	G448-C0079	G407-E3008	P1009-S396	f81v	gemeinsames zweireihiges Badfeld	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E3009	OL+OR	CH+E+CH+K+Y	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	OR	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00082	G448-R000080	G447-N00001	G448-C0080	G407-E1176	P1009-S053	f72r	Tierkreis-Ringgruppe A	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E1177	OT+EE+Y	OK+AIIN	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00083	G448-R000081	G447-N00001	G448-C0081	G407-E3179	P1009-S437	f82r	mehrere getrennte Bad- und Leitungsstationen	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E3180	SH+CH+K+Y	OK+EE+OR	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00084	G448-R000082	G447-N00001	G448-C0082	G407-E3361	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E3362	Y	OK+EEE+DY	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	OK	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00085	G448-R000083	G447-N00001	G448-C0083	G407-E4315	P1009-S626	f89r	Gefäß-/Pflanzenteilgruppe F	AIIN	EMPTY_RECIPE	ATOM_DELETION	OK	Y	OK	EMPTY_RECIPE	STOP	YES	YES	G407-E4316	Y+K+E+O+DY	NONE	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00086	G448-R000084	G447-N00001	G448-C0084	G407-E4247	P1009-S620	f89r	Gefäß-/Pflanzenteilgruppe E	AIIN	EMPTY_RECIPE	ATOM_DELETION	P	OR	P	EMPTY_RECIPE	STOP	YES	YES	G407-E4248	OL+K+E+Y	OK+E+OL	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	K	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
G452-R00087	G448-R000085	G447-N00001	G448-C0085	G407-E0917	P1009-S032	f67r2	zwei getrennte Himmelsräder und Tabelle	AIIN	EMPTY_RECIPE	ATOM_DELETION	P	Y	P	EMPTY_RECIPE	STOP	YES	YES	G407-E0918	AL	Y+D_ADDR+CH+O+S	YES	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NONE	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	P	Y	RECOVERED_GREEN	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NONE	NOT_APPLICABLE	NO	NO	NO	NO	NO
