recovery_id	event_id	physical_page	stopped_target_recipe	stop_blocked_factor_rules	actual_next_recipe	recovery_blocked_factor_rules	immediate_recovery_status	cascade_boundary_event_id	cascade_boundary_recipe	cascade_boundary_decision	cascade_resolution_status
G452-R04719	G407-E1666	f75r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04720	G407-E2876	f81r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04721	G407-E2327	f76r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04722	G407-E2931	f81v	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04723	G407-E2765	f81r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04724	G407-E1477	f75r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04725	G407-E1534	f75r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04726	G407-E3395	f82r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04727	G407-E2147	f76r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04728	G407-E2613	f77r	SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04753	G407-E2202	f76r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04754	G407-E2202	f76r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04755	G407-E2202	f76r	P+K+E+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04756	G407-E2202	f76r	P+OK+E+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04757	G407-E2202	f76r	P+P+E+DY	PAIR:P>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04758	G407-E2202	f76r	P+R+E+DY	PAIR:P>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04759	G407-E2202	f76r	P+S+E+DY	PAIR:P>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04760	G407-E2202	f76r	P+T+E+DY	PAIR:P>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04761	G407-E2202	f76r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04856	G407-E1781	f75r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04857	G407-E3399	f82r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04858	G407-E1781	f75r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04859	G407-E3399	f82r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04860	G407-E1781	f75r	R+K+E+DY	PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04861	G407-E3399	f82r	R+K+E+DY	PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04862	G407-E1781	f75r	R+OK+E+DY	PAIR:R>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04863	G407-E3399	f82r	R+OK+E+DY	PAIR:R>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04864	G407-E1781	f75r	R+P+E+DY	PAIR:R>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04865	G407-E3399	f82r	R+P+E+DY	PAIR:R>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04866	G407-E1781	f75r	R+R+E+DY	PAIR:R>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04867	G407-E3399	f82r	R+R+E+DY	PAIR:R>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04868	G407-E1781	f75r	R+S+E+DY	PAIR:R>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04869	G407-E3399	f82r	R+S+E+DY	PAIR:R>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04870	G407-E1781	f75r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04871	G407-E3399	f82r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04964	G407-E4543	f95v	CHD+K+CHD+DY	PAIR:CHD>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04965	G407-E4543	f95v	K+K+CHD+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04966	G407-E4543	f95v	OK+K+CHD+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04967	G407-E4543	f95v	P+K+CHD+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04968	G407-E4543	f95v	R+K+CHD+DY	PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04969	G407-E4543	f95v	S+CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04970	G407-E4543	f95v	S+CHD+CHD+DY	PAIR:S>CHD|PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04971	G407-E4543	f95v	S+K+K+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04972	G407-E4543	f95v	S+K+P+DY	PAIR:K>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04973	G407-E4543	f95v	S+K+R+DY	PAIR:K>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04974	G407-E4543	f95v	S+K+S+DY	PAIR:K>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04975	G407-E4543	f95v	S+K+T+DY	PAIR:K>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04976	G407-E4543	f95v	S+P+CHD+DY	PAIR:S>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04977	G407-E4543	f95v	S+R+CHD+DY	PAIR:S>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04978	G407-E4543	f95v	S+S+CHD+DY	PAIR:S>S|PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04979	G407-E4543	f95v	S+SH+CHD+DY	PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04980	G407-E4543	f95v	S+T+CHD+DY	PAIR:S>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R04981	G407-E4543	f95v	T+K+CHD+DY	PAIR:T>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05010	G407-E1782	f75r	CHD+OK+EE+DY	PAIR:CHD>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05011	G407-E1782	f75r	P+OK+EE+DY	PAIR:P>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05012	G407-E1782	f75r	R+OK+EE+DY	PAIR:R>OK	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05013	G407-E1782	f75r	S+CHD+EE+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05014	G407-E1782	f75r	S+P+EE+DY	PAIR:S>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05015	G407-E1782	f75r	S+R+EE+DY	PAIR:S>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05016	G407-E1782	f75r	S+S+EE+DY	PAIR:S>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05017	G407-E1782	f75r	S+T+EE+DY	PAIR:S>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05042	G407-E1814	f75r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05043	G407-E2457	f77r	CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05044	G407-E1814	f75r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05045	G407-E2457	f77r	CHD+SH+E+DY	PAIR:CHD>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05046	G407-E1814	f75r	S+CHD+E+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05047	G407-E2457	f77r	S+CHD+E+DY	PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05048	G407-E1814	f75r	S+P+E+DY	PAIR:S>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05049	G407-E2457	f77r	S+P+E+DY	PAIR:S>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05050	G407-E1814	f75r	S+R+E+DY	PAIR:S>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05051	G407-E2457	f77r	S+R+E+DY	PAIR:S>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05052	G407-E1814	f75r	S+S+E+DY	PAIR:S>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05053	G407-E2457	f77r	S+S+E+DY	PAIR:S>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05054	G407-E1814	f75r	S+T+E+DY	PAIR:S>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05055	G407-E2457	f77r	S+T+E+DY	PAIR:S>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05056	G407-E1814	f75r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05057	G407-E2457	f77r	SH+SH+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05098	G407-E3175	f81v	CHD+CH+K+E+DY	PAIR:CHD>CH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05099	G407-E3690	f83r	CHD+CH+K+E+DY	PAIR:CHD>CH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05100	G407-E3689	f83r	CHD+CH+K+E+DY	PAIR:CHD>CH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05101	G407-E3175	f81v	SH+CH+CHD+E+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05102	G407-E3690	f83r	SH+CH+CHD+E+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05103	G407-E3689	f83r	SH+CH+CHD+E+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05104	G407-E3175	f81v	SH+CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05105	G407-E3690	f83r	SH+CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05106	G407-E3689	f83r	SH+CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05107	G407-E3175	f81v	SH+CHD+K+E+DY	PAIR:SH>CHD|PAIR:CHD>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05108	G407-E3690	f83r	SH+CHD+K+E+DY	PAIR:SH>CHD|PAIR:CHD>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05109	G407-E3689	f83r	SH+CHD+K+E+DY	PAIR:SH>CHD|PAIR:CHD>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05110	G407-E3175	f81v	SH+K+K+E+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05111	G407-E3690	f83r	SH+K+K+E+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05112	G407-E3689	f83r	SH+K+K+E+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05113	G407-E3175	f81v	SH+OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05114	G407-E3690	f83r	SH+OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05115	G407-E3689	f83r	SH+OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05116	G407-E3175	f81v	SH+P+K+E+DY	PAIR:SH>P|PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05117	G407-E3690	f83r	SH+P+K+E+DY	PAIR:SH>P|PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05118	G407-E3689	f83r	SH+P+K+E+DY	PAIR:SH>P|PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05119	G407-E3175	f81v	SH+R+K+E+DY	PAIR:SH>R|PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05120	G407-E3690	f83r	SH+R+K+E+DY	PAIR:SH>R|PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05121	G407-E3689	f83r	SH+R+K+E+DY	PAIR:SH>R|PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05122	G407-E3175	f81v	SH+S+K+E+DY	PAIR:SH>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05123	G407-E3690	f83r	SH+S+K+E+DY	PAIR:SH>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05124	G407-E3689	f83r	SH+S+K+E+DY	PAIR:SH>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05125	G407-E3175	f81v	SH+SH+K+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05126	G407-E3690	f83r	SH+SH+K+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05127	G407-E3689	f83r	SH+SH+K+E+DY	PAIR:SH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05128	G407-E3175	f81v	SH+T+K+E+DY	PAIR:T>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05129	G407-E3690	f83r	SH+T+K+E+DY	PAIR:T>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05130	G407-E3689	f83r	SH+T+K+E+DY	PAIR:T>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05389	G407-E2783	f81r	SH+E+CH+CHD+E+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05390	G407-E2481	f77r	SH+E+CH+CHD+E+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05391	G407-E2783	f81r	SH+E+CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05392	G407-E2481	f77r	SH+E+CH+SH+E+DY	PAIR:CH>SH	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05393	G407-E2783	f81r	SH+E+CHD+K+E+DY	PAIR:CHD>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05394	G407-E2481	f77r	SH+E+CHD+K+E+DY	PAIR:CHD>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05395	G407-E2783	f81r	SH+E+K+K+E+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05396	G407-E2481	f77r	SH+E+K+K+E+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05397	G407-E2783	f81r	SH+E+OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05398	G407-E2481	f77r	SH+E+OK+K+E+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05399	G407-E2783	f81r	SH+E+P+K+E+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05400	G407-E2481	f77r	SH+E+P+K+E+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05401	G407-E2783	f81r	SH+E+R+K+E+DY	PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05402	G407-E2481	f77r	SH+E+R+K+E+DY	PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05403	G407-E2783	f81r	SH+E+T+K+E+DY	PAIR:T>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05404	G407-E2481	f77r	SH+E+T+K+E+DY	PAIR:T>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05554	G407-E3076	f81v	CHD+K+CHD+DY	PAIR:CHD>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05555	G407-E3076	f81v	K+K+CHD+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05556	G407-E3076	f81v	OK+K+CHD+DY	PAIR:OK>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05557	G407-E3076	f81v	P+K+CHD+DY	PAIR:P>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05558	G407-E3076	f81v	R+K+CHD+DY	PAIR:R>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05559	G407-E3076	f81v	SH+CH+CHD+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05560	G407-E3076	f81v	SH+CHD+CHD+DY	PAIR:SH>CHD|PAIR:CHD>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05561	G407-E3076	f81v	SH+K+K+DY	PAIR:K>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05562	G407-E3076	f81v	SH+K+P+DY	PAIR:K>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05563	G407-E3076	f81v	SH+K+R+DY	PAIR:K>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05564	G407-E3076	f81v	SH+K+S+DY	PAIR:K>S	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05565	G407-E3076	f81v	SH+K+T+DY	PAIR:K>T	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05566	G407-E3076	f81v	SH+P+CHD+DY	PAIR:SH>P	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05567	G407-E3076	f81v	SH+R+CHD+DY	PAIR:SH>R	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05568	G407-E3076	f81v	SH+S+CHD+DY	PAIR:SH>S|PAIR:S>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05569	G407-E3076	f81v	SH+SH+CHD+DY	PAIR:SH>SH|PAIR:SH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05570	G407-E3076	f81v	T+K+CHD+DY	PAIR:T>K	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
G452-R05604	G407-E3612	f83r	SH+O+CH+CHD+E+DY	PAIR:CH>CHD	NONE	NONE	NO_FOLLOWING_CARD	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE
