mode	package	page	record	line	locus	word	normalized	kind	rendering	row_status
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:1	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:2	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:3	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:4	cheey	cheey	OPEN	⟦cheey⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:5	r	r	OPEN	⟦r⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:6	or	or	OPEN	⟦or⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:7	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:8	s	s	OPEN	⟦s⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:9	aiin	ain	OPEN	⟦aiin⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:10	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:11	ra	ra	OPEN	⟦ra⟧	recorded
N	BATH3	f82r	F82_P2	f82r.16	f82r.16:12	dam	dam	OPEN	⟦dam⟧	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:1	dshedy	dshedy	OPEN	⟦dshedy⟧	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:2	qoteey	qoteey	OPEN	⟦qoteey⟧	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:3	chedy	chedy	ACTION	erwärme(lchedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:4	qokeeey	qokeeey	OPEN	⟦qokeeey⟧	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:5	qokedy	qokedy	OPEN	⟦qokedy⟧	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:6	lteedy	lteedy	OPEN	⟦lteedy⟧	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:7	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P2	f82r.17	f82r.17:8	ralchey	ralchey	OPEN	⟦ralchey⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:1	polched	polched	OPEN	⟦polched⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:2	otain	otain	OPEN	⟦otain⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:3	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:4	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:5	dal	dal	OPEN	⟦dal⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:6	chedar	chedar	OPEN	⟦chedar⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:7	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:8	ykeey	ykeey	OPEN	⟦ykeey⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:9	l	l	OPEN	⟦l⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:10	s	s	OPEN	⟦s⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:11	araiin	arain	OPEN	⟦araiin⟧	recorded
N	BATH3	f82r	F82_P2	f82r.18	f82r.18:12	ory	ory	OPEN	⟦ory⟧	recorded
N	BATH3	f82r	F82_P2	f82r.19	f82r.19:1	okain	okain	NOUN	Ansatz[okain]	recorded
N	BATH3	f82r	F82_P2	f82r.19	f82r.19:2	char	char	OPEN	⟦char⟧	recorded
N	BATH3	f82r	F82_P2	f82r.19	f82r.19:3	okain	okain	NOUN	Ansatz[okain]	recorded
N	BATH3	f82r	F82_P2	f82r.19	f82r.19:4	qokeedy	qokeedy	ACTION	fülle ein(okain;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P2	f82r.19	f82r.19:5	lchy	lchy	OPEN	⟦lchy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:1	posalshy	posalshy	OPEN	⟦posalshy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:2	qokedy	qokedy	OPEN	⟦qokedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:3	cphal	cphal	OPEN	⟦cphal⟧	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:4	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:5	sheol	sheol	OPEN	⟦sheol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:6	keeedy	keeedy	OPEN	⟦keeedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:7	lkaiin	lkain	OPEN	⟦lkaiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:8	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f82r	F82_P3	f82r.20	f82r.20:9	qoly	qoly	OPEN	⟦qoly⟧	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:1	daiin	dain	QUANTITY	MATERIAL_AMOUNT Q(shedy;Quelle=f82r.20:8)	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:2	cheoky	cheoky	OPEN	⟦cheoky⟧	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:3	lkedy	lkedy	OPEN	⟦lkedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:4	salshey	salshey	OPEN	⟦salshey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:5	daiin	dain	QUANTITY	MATERIAL_AMOUNT Q(shedy;Quelle=f82r.20:8)	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:6	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:7	qol	qol	OPEN	⟦qol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:8	chedy	chedy	ACTION	erwärme(shedy;Ziel=NA;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:9	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.21	f82r.21:10	dal	dal	OPEN	⟦dal⟧	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:1	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:2	cheor	cheor	OPEN	⟦cheor⟧	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:3	sheey	sheey	OPEN	⟦sheey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:4	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:5	shckhey	shckhey	OPEN	⟦shckhey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:6	qol	qol	OPEN	⟦qol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:7	keeedy	keeedy	OPEN	⟦keeedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:8	qokeeey	qokeeey	OPEN	⟦qokeeey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.22	f82r.22:9	rasy	rasy	OPEN	⟦rasy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:1	cheey	cheey	OPEN	⟦cheey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:2	qcthey	qcthey	OPEN	⟦qcthey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:3	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:4	lcheey	lcheey	OPEN	⟦lcheey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:5	daiin	dain	QUANTITY	MATERIAL_AMOUNT Q(shedy;Quelle=f82r.20:8)	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:6	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:7	qokeeedy	qokeeedy	OPEN	⟦qokeeedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:8	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f82r	F82_P3	f82r.23	f82r.23:9	lar	lar	OPEN	⟦lar⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:1	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:2	lcheedy	lcheedy	OPEN	⟦lcheedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:3	qokeoy	qokeoy	OPEN	⟦qokeoy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:4	sal	sal	OPEN	⟦sal⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:5	raiin	rain	OPEN	⟦raiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:6	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:7	lkeey	lkeey	OPEN	⟦lkeey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:8	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:9	raiin	rain	OPEN	⟦raiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.24	f82r.24:10	ydy	ydy	OPEN	⟦ydy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:1	dol	dol	OPEN	⟦dol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:2	qoesedy	qoesedy	OPEN	⟦qoesedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:3	sheeal	sheeal	OPEN	⟦sheeal⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:4	sheedy	sheedy	OPEN	⟦sheedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:5	lshed	lshed	OPEN	⟦lshed⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:6	qockhey	qockhey	OPEN	⟦qockhey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:7	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:8	lar	lar	OPEN	⟦lar⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:9	sheey	sheey	OPEN	⟦sheey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.25	f82r.25:10	ry	ry	OPEN	⟦ry⟧	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:1	tshey	tshey	OPEN	⟦tshey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:2	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:3	cheal	cheal	OPEN	⟦cheal⟧	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:4	lchedar	lchedar	OPEN	⟦lchedar⟧	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:5	ches	ches	OPEN	⟦ches⟧	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:6	aiin	ain	OPEN	⟦aiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:7	oteey	oteey	OPEN	⟦oteey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:8	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f82r	F82_P3	f82r.26	f82r.26:9	okey	okey	OPEN	⟦okey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:1	pchedy	pchedy	OPEN	⟦pchedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:2	rsheal	rsheal	OPEN	⟦rsheal⟧	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:3	daldy	daldy	OPEN	⟦daldy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:4	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:5	rshedy	rshedy	OPEN	⟦rshedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:6	qoteedy	qoteedy	OPEN	⟦qoteedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:7	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.27	f82r.27:8	lochedy	lochedy	OPEN	⟦lochedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:1	qokoiin	qokoiin	OPEN	⟦qokoiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:2	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:3	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:4	qotaiin	qotain	OPEN	⟦qotaiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:5	chcthey	chcthey	OPEN	⟦chcthey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:6	qoteeol	qoteeol	OPEN	⟦qoteeol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:7	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:8	qokaiin	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f82r	F82_P3	f82r.28	f82r.28:9	oly	oly	OPEN	⟦oly⟧	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:1	d	d	OPEN	⟦d⟧	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:2	cheey	cheey	OPEN	⟦cheey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:3	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:4	qokeedy	qokeedy	ACTION	fülle ein(lchedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:5	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:6	rchedy	rchedy	OPEN	⟦rchedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:7	oky	oky	OPEN	⟦oky⟧	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:8	qotedy	qotedy	OPEN	⟦qotedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:9	qoty	qoty	OPEN	⟦qoty⟧	recorded
N	BATH3	f82r	F82_P3	f82r.29	f82r.29:10	qoty	qoty	OPEN	⟦qoty⟧	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:1	qoteey	qoteey	OPEN	⟦qoteey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:2	raiin	rain	OPEN	⟦raiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:3	cheol	cheol	OPEN	⟦cheol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:4	qoteey	qoteey	OPEN	⟦qoteey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:5	shedy	shedy	NOUN	Flüssigkeit[shedy]	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:6	qokeey	qokeey	OPEN	⟦qokeey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:7	lshedy	lshedy	OPEN	⟦lshedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:8	qokeedy	qokeedy	ACTION	fülle ein(shedy;Ziel=qokain;COMPLETE)	recorded
N	BATH3	f82r	F82_P3	f82r.30	f82r.30:9	rag	rag	OPEN	⟦rag⟧	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:1	cheol	cheol	OPEN	⟦cheol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:2	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:3	rsheedy	rsheedy	OPEN	⟦rsheedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:4	lchedy	lchedy	NOUN	Zusatzstoff[lchedy]	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:5	qoty	qoty	OPEN	⟦qoty⟧	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:6	lcheeor	lcheeor	OPEN	⟦lcheeor⟧	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:7	qokain	qokain	NOUN	Gefäß[qokain]	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:8	cheedy	cheedy	OPEN	⟦cheedy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.31	f82r.31:9	lched	lched	OPEN	⟦lched⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:1	taiin	tain	OPEN	⟦taiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:2	shedaiin	shedain	OPEN	⟦shedaiin⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:3	chckhey	chckhey	OPEN	⟦chckhey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:4	lchey	lchey	OPEN	⟦lchey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:5	lcheckhy	lcheckhy	OPEN	⟦lcheckhy⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:6	sheey	sheey	OPEN	⟦sheey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:7	lr	lr	OPEN	⟦lr⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:8	chey	chey	OPEN	⟦chey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.32	f82r.32:9	rain	rain	OPEN	⟦rain⟧	recorded
N	BATH3	f82r	F82_P3	f82r.33	f82r.33:1	sain	sain	OPEN	⟦sain⟧	recorded
N	BATH3	f82r	F82_P3	f82r.33	f82r.33:2	ol	ol	OPEN	⟦ol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.33	f82r.33:3	cheol	cheol	OPEN	⟦cheol⟧	recorded
N	BATH3	f82r	F82_P3	f82r.33	f82r.33:4	ey	ey	OPEN	⟦ey⟧	recorded
N	BATH3	f82r	F82_P3	f82r.33	f82r.33:5	cheor	cheor	OPEN	⟦cheor⟧	recorded
N	BATH3	f82r	F82_P3	f82r.33	f82r.33:6	chey	chey	OPEN	⟦chey⟧	recorded
