unified_serial	page	unit_or_locus	source_group_identity	visible_identity	owner	construction	current_short_reading	content_mode	selected_record_reading_de
356	f83r	B4-S015	E356	solkey	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurz sammeln.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
357	f83r	B4-S015	E357	lchedy	B4_MAIN_LEFT_OPEN_FRINGE_STATION|B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C01	Setze die gelernte Fachkarte: abführen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
358	f83r	B4-S016	E358	qolkain	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C02	Danach oder in demselben Gang: weitere Portion.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
359	f83r	B4-S016	E359	dal	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C11	Setze die bezeichnete Zielstelle: dorthin.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
360	f83r	B4-S016	E360	skar	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C05	Führe es aus dem Vorrat oder am Ansatz aus: vom Ausgang ausgießen.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
361	f83r	B4-S016	E361	shedy	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: kurz absetzen lassen; Schluss.	FIGURE_OWNED_BATH	Am gekoppelten Hauptpaar ein Tuch in warmes Badwasser tauchen und als Umschlag an der bezeichneten Körperstelle halten. Danach linke und rechte Dienststation getrennt mit Einlass, Wasserlauf, Seihgang, Auffangbecken und Ablauf bedienen.
362	f83r	B5-S001	E362	otchdy	B5_LEFT_OPEN_FRINGE_STATION	C02	Danach oder in demselben Gang: Folgegang vollziehen; Schluss.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
363	f83r	B5-S002	E363	qokchdy	B5_LEFT_OPEN_FRINGE_STATION	C08	Führe die Handlung aus; schließe nur bei Endkarte: Umsetzung ansetzen; Schluss.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
364	f83r	B5-S003	E364	shedal	B5_LEFT_OPEN_FRINGE_STATION	C04	Führe es an der bezeichneten Stelle aus: dort absetzen.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
365	f83r	B5-S003	E365	dal	B5_LEFT_OPEN_FRINGE_STATION	C11	Setze die bezeichnete Zielstelle: dorthin.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
366	f83r	B5-S003	E366	cheol	B5_LEFT_OPEN_FRINGE_STATION	C02	Danach oder in demselben Gang: fortsetzen.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
367	f83r	B5-S003	E367	lol	B5_LEFT_OPEN_FRINGE_STATION	C01	Setze die gelernte Fachkarte: von dort weiterfuehren.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
368	f83r	B5-S003	E368	chdal	B5_LEFT_OPEN_FRINGE_STATION	C04	Führe es an der bezeichneten Stelle aus: dort umsetzen.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
369	f83r	B5-S003	E369	aiin	B5_LEFT_OPEN_FRINGE_STATION	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
370	f83r	B5-S003	E370	sol	B5_LEFT_OPEN_FRINGE_STATION	C02	Danach oder in demselben Gang: fortsetzen.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
371	f83r	B5-S003	E371	daiiin	B5_LEFT_OPEN_FRINGE_STATION	C10	Setze Maß, Portion oder Stufe: Öffnungsstufe.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
372	f83r	B5-S003	E372	chedy	B5_LEFT_OPEN_FRINGE_STATION	C07	Führe es mit diesem laufenden Posten aus: laufenden Posten umsetzen.	FIGURELESS_SERVICE_STATION	An der linken Dienststation Badwasser oder Arbeitswasser auf Wärme bringen, für die örtliche Dauer halten und am Ablauf abführen. Das Ziel bleibt eine Arbeitsstelle, weil keine Figur sie besitzt.
373	f83r	B6-S001	E373	solkeey	B6_RIGHT_S_RUN_MULTIPORT_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: länger sammeln.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
374	f83r	B6-S001	E374	qekey	B6_RIGHT_S_RUN_MULTIPORT_STATION	C03	Führe aus und beachte Dauer oder Endpunkt: aktuellen Posten kurz bearbeiten.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
375	f83r	B6-S001	E375	raly	B6_RIGHT_S_RUN_MULTIPORT_STATION	C11	Setze die bezeichnete Zielstelle: diesen Posten dorthin.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
376	f83r	B6-S001	E376	ol	B6_RIGHT_S_RUN_MULTIPORT_STATION	C02	Danach oder in demselben Gang: fortsetzen.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
377	f83r	B6-S001	E377	daiin	B6_RIGHT_S_RUN_MULTIPORT_STATION	C10	Setze Maß, Portion oder Stufe: Sollmaß.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
378	f83r	B6-S001	E378	ol	B6_RIGHT_S_RUN_MULTIPORT_STATION	C02	Danach oder in demselben Gang: fortsetzen.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
379	f83r	B6-S001	E379	dain	B6_RIGHT_S_RUN_MULTIPORT_STATION	C01	Setze die gelernte Fachkarte: Tuch.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
380	f83r	B6-S001	E380	chey	B6_RIGHT_S_RUN_MULTIPORT_STATION	C12	Nimm diesen Posten wieder auf: dieser Posten.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
381	f83r	B6-S001	E381	ldalor	B6_RIGHT_S_RUN_MULTIPORT_STATION	C11	Setze die bezeichnete Zielstelle: Endziel.	FIGURELESS_SERVICE_STATION	An der rechten Dienststation Wasser am Einlass in den örtlichen Lauf geben, durch Tuch und Seihgang führen und an der Arbeitsstelle verwenden. Auch hier bleibt der Zweck technisch, solange keine Figur hinzutritt.
