instrument_id	module_id	page	locus	local_image_owner	local_content_class	surface_sequence	group_count	compact_default_sequence_de	operator_class	module_role_de	selection_rule	imperative_reading_de	fluent_workshop_reading_de	orientation_status
I69_THREE_WHEEL_REGISTER	M69_RIGHT_LIGHT	f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	RIGHT_LIGHT_PLANET_COMPLEXION_RUBRIC	doair otaldal dair chdy otoar ar chy qoteor cho qotair chda oteeal cheor ar air oteody ytyd a dchy otoly okeodal oteoarar cheteeser dair chey okody dal oteey oteey	29	Himmels-, Ring- oder Zeigerlauf | naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld | Himmels-, Ring- oder Zeigerlauf | auf den bezeichneten Diagrammplatz uebertragen | naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | dieser lokale Diagrammposten | naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz | Eingangsobjekt oder Eingangsbedingung | naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf | Wert oder Platzbezug uebertragen | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld | Bedingungs-, Tabellen- oder Wahlansatz | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | naechster Platz oder folgende Bedingung | Teilsektor oder Untereintrag | Hauptwert | fester Zustand | naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen | Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld | naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert | lange oder volle Diagrammstufe | Himmels-, Ring- oder Zeigerlauf | dieser lokale Diagrammposten | Diagrammposten setzen oder aktivieren | zum bezeichneten Zielplatz | naechster Diagrammposten in langer Stufe | naechster Diagrammposten in langer Stufe	CONDITION	Licht-, Planeten- oder Komplexionsbedingung	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Lies das rechte Rad als eigene Licht- oder Zustandsregel: Himmels-, Ring- oder Zeigerlauf | naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld | Himmels-, Ring- oder Zeigerlauf | auf den bezeichneten Diagrammplatz uebertragen | naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | dieser lokale Diagrammposten | naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz | Eingangsobjekt oder Eingangsbedingung | naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf | Wert oder Platzbezug uebertragen | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld | Bedingungs-, Tabellen- oder Wahlansatz | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | naechster Platz oder folgende Bedingung | Teilsektor oder Untereintrag | Hauptwert | fester Zustand | naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen | Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld | naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert | lange oder volle Diagrammstufe | Himmels-, Ring- oder Zeigerlauf | dieser lokale Diagrammposten | Diagrammposten setzen oder aktivieren | zum bezeichneten Zielplatz | naechster Diagrammposten in langer Stufe | naechster Diagrammposten in langer Stufe.	Rechtes Lichtrad, A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf | naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld | Himmels-, Ring- oder Zeigerlauf | auf den bezeichneten Diagrammplatz uebertragen | naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert | Ausgangssektor, Ursprung oder Bezugswert | dieser lokale Diagrammposten | naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz | Eingangsobjekt oder Eingangsbedingung | naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf | Wert oder Platzbezug uebertragen | naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld | Bedingungs-, Tabellen- oder Wahlansatz | Ausgangssektor, Ursprung oder Bezugswert | Himmels-, Ring- oder Zeigerlauf | naechster Platz oder folgende Bedingung | Teilsektor oder Untereintrag | Hauptwert | fester Zustand | naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen | Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld | naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert | lange oder volle Diagrammstufe | Himmels-, Ring- oder Zeigerlauf | dieser lokale Diagrammposten | Diagrammposten setzen oder aktivieren | zum bezeichneten Zielplatz | naechster Diagrammposten in langer Stufe | naechster Diagrammposten in langer Stufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeey sar	2	in langer Stufe setzen | vom bezeichneten Ausgangsplatz	TRANSFER	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: in langer Stufe setzen | vom bezeichneten Ausgangsplatz.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_01: in langer Stufe setzen | vom bezeichneten Ausgangsplatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeo dy	2	Diagrammposten setzen oder aktivieren | dieser lokale Diagrammposten	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren | dieser lokale Diagrammposten.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_02: Diagrammposten setzen oder aktivieren | dieser lokale Diagrammposten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	ochoyk	1	Himmelsobjekt oder Eingangsbedingung	CONDITION	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Himmelsobjekt oder Eingangsbedingung.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_03: Himmelsobjekt oder Eingangsbedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	ykeey	1	lange oder volle Diagrammstufe	VALUE	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: lange oder volle Diagrammstufe.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_04: lange oder volle Diagrammstufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	ytory	1	Bedingungs-, Tabellen- oder Wahlansatz	CONDITION	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Bedingungs-, Tabellen- oder Wahlansatz.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_05: Bedingungs-, Tabellen- oder Wahlansatz.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	oeesy	1	lange oder volle Diagrammstufe	VALUE	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: lange oder volle Diagrammstufe.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_06: lange oder volle Diagrammstufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	ytody	1	Platz fest eingetragen	LOCAL_ENTRY	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Platz fest eingetragen.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_07: Platz fest eingetragen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okody	1	Diagrammposten setzen oder aktivieren	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_08: Diagrammposten setzen oder aktivieren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	otody	1	naechster Platz oder folgende Bedingung	CONDITION	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: naechster Platz oder folgende Bedingung.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_09: naechster Platz oder folgende Bedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeal	1	Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld	TRANSFER	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_10: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeod	1	Diagrammposten setzen oder aktivieren	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_11: Diagrammposten setzen oder aktivieren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	oteeys	1	naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe	CONDITION	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_12: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	oteol	1	naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen	CONDITION	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_13: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	ykeydy	1	aktuelle Klasse fest	CLASS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: aktuelle Klasse fest.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_14: aktuelle Klasse fest.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeod	1	Diagrammposten setzen oder aktivieren	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_15: Diagrammposten setzen oder aktivieren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	saral	1	Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld	TRANSFER	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_16: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	saiir	1	sekundärer Hauptindex	INDEX	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: sekundärer Hauptindex.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_17: sekundärer Hauptindex.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.21	A3_LEFT_RADIAL_SLOT_18	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okolar	1	Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_18: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.22	A3_LEFT_RADIAL_SLOT_19	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	ykeody	1	Klassenplatz fest eingetragen	CLASS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Klassenplatz fest eingetragen.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_19: Klassenplatz fest eingetragen.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.23	A3_LEFT_RADIAL_SLOT_20	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	sarydy	1	Ausgangssektor, Ursprung oder Bezugswert	TRANSFER	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Ausgangssektor, Ursprung oder Bezugswert.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_20: Ausgangssektor, Ursprung oder Bezugswert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.24	A3_LEFT_RADIAL_SLOT_21	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	otchy	1	naechster Platz oder folgende Bedingung	CONDITION	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: naechster Platz oder folgende Bedingung.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_21: naechster Platz oder folgende Bedingung.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeey dy	2	in langer Stufe setzen | dieser lokale Diagrammposten	VALUE	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: in langer Stufe setzen | dieser lokale Diagrammposten.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen | dieser lokale Diagrammposten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okey d	2	in kurzer Stufe setzen | Festwert	VALUE	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: in kurzer Stufe setzen | Festwert.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_23: in kurzer Stufe setzen | Festwert.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.27	A3_LEFT_RADIAL_SLOT_24	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeod	1	Diagrammposten setzen oder aktivieren	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_24: Diagrammposten setzen oder aktivieren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.28	A3_LEFT_RADIAL_SLOT_25	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okodchy	1	Diagrammposten setzen oder aktivieren	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_25: Diagrammposten setzen oder aktivieren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.29	A3_LEFT_RADIAL_SLOT_26	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okeody	1	Diagrammposten setzen oder aktivieren	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammposten setzen oder aktivieren.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_26: Diagrammposten setzen oder aktivieren.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.30	A3_LEFT_RADIAL_SLOT_27	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	okcheys	1	Diagrammplatz berechnen oder bearbeiten	PROCESS	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Diagrammplatz berechnen oder bearbeiten.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_27: Diagrammplatz berechnen oder bearbeiten.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
I69_THREE_WHEEL_REGISTER	M69_LEFT_28_SLOTS	f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	LEFT_WHEEL_LOCAL_28_PLACE_INVENTORY_ENTRY	oar alys	2	Ausgangssektor, Ursprung oder Bezugswert | Zielsektor, Zielstern oder Zielfeld	TRANSFER	einzelne Platz-, Klassen-, Grad- oder Zielwerte	SELECT_VISIBLE_OWNER__NO_CYCLIC_ORDER	Wähle genau den sichtbaren Radialplatz und lies seinen Wert: Ausgangssektor, Ursprung oder Bezugswert | Zielsektor, Zielstern oder Zielfeld.	28 linke Radialplätze, A3_LEFT_RADIAL_SLOT_28: Ausgangssektor, Ursprung oder Bezugswert | Zielsektor, Zielstern oder Zielfeld.	UNORDERED_LOCAL_ADDRESS__COPY_VISIBLE_POSITION
