source_position_id	event_id	record_unit_id	statement_id	family_id	controlled_phrase	value_selection_route	pair_id	identity_selection_route	context_cue	reconstructed_joint_tuple_id	expected_joint_tuple_id	reconstructed_surface	expected_surface	board_address	exact_value	exact_identity	exact_surface
S352	E353	B4	B4-S015	T07	TRANSFER[Klarauszug]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b5df9126607030b95175	b5df9126607030b95175	shey	shey	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S353	E354	B4	B4-S015	M02	MASS[Portion]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	9da1b6ac2c929daea697	9da1b6ac2c929daea697	kain	kain	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S354	E355	B4	B4-S015	T04	TRANSFER[Zielpassage]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	21ed2873b71e57269c08	21ed2873b71e57269c08	chckhal	chckhal	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S355	E356	B4	B4-S015	T06	TRANSFER[Kurzsammlung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	42cdc187d5b9ffc60063	42cdc187d5b9ffc60063	solkey	solkey	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S356	E357	B4	B4-S015	T03	TRANSFER[abführen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	de7321bface5628e35d6	de7321bface5628e35d6	lchedy	lchedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S357	E358	B4	B4-S016	M02	MASS[Folgeportion]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	94df4847b7b16c98394a	94df4847b7b16c98394a	olkain	olkain	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S358	E359	B4	B4-S016	Z01	ZIEL[Stelle]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	sal	sal	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S359	E360	B4	B4-S016	T02	TRANSFER[Quellausguss]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	883a6708116c342cb10b	883a6708116c342cb10b	skar	skar	M3_CLEAR_EXTRACT__S3_PROZESS_TRANSFER	YES	YES	YES
S360	E361	B4	B4-S016	T05	TRANSFER[Kurzabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	bc4f1f5c006c74a4d26d	bc4f1f5c006c74a4d26d	shedy	shedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S361	E362	B5	B5-S001	T01	TRANSFER[Nachtransfer]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	601b77449028deed39de	601b77449028deed39de	otchdy	otchdy	M2_PREPARATION__S3_PROZESS_TRANSFER	YES	YES	YES
S362	E363	B5	B5-S002	Z02	ZIEL[Neueinsatz]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	87411f84689b4f93a303	87411f84689b4f93a303	qokchdy	qokchdy	M1_RAW_PART__S5_ZIEL_ANWENDUNG	YES	YES	YES
S363	E364	B5	B5-S003	T05	TRANSFER[Zielabsetzung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	abb23e5e6936b4147f76	abb23e5e6936b4147f76	shedal	shedal	M2_PREPARATION__S3_PROZESS_TRANSFER	YES	YES	YES
S364	E365	B5	B5-S003	Z01	ZIEL[Stelle]	WHOLE_CARD_MNEMONIC	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dd0ecaf5e27d81befffc	dd0ecaf5e27d81befffc	cheal	cheal	M4_MEASURED_PORTION__S5_ZIEL_ANWENDUNG	YES	YES	YES
S365	E366	B5	B5-S003	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol	cheol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S366	E367	B5	B5-S003	T03	TRANSFER[Weiterabzug]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	8c97dfde96fbc78e3355	8c97dfde96fbc78e3355	lol	lol	M2_PREPARATION__S3_PROZESS_TRANSFER	YES	YES	YES
S367	E368	B5	B5-S003	T01	TRANSFER[Zieltransfer]	DIRECT_COMPOSITION	P14	PAIR_PLACARD_PLUS_OWNER	B5_LEFT_OPEN_FRINGE_STATION	00d8ebe3c68294eeac39	00d8ebe3c68294eeac39	chdal	chdal	M2_PREPARATION__S3_PROZESS_TRANSFER	YES	YES	YES
S368	E369	B5	B5-S003	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	chaiin	chaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S369	E370	B5	B5-S003	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol	cheol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S370	E371	B5	B5-S003	M04	MASS[Endstufe]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	fcc1deda9e24ec268eb0	fcc1deda9e24ec268eb0	daiiin	daiiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S371	E372	B5	B5-S003	T01	TRANSFER[Umsetzen]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	6f7ff8287eddf4da9fdb	6f7ff8287eddf4da9fdb	chedy	chedy	M4_MEASURED_PORTION__S3_PROZESS_TRANSFER	YES	YES	YES
S372	E373	B6	B6-S001	T06	TRANSFER[Langsammlung]	DIRECT_COMPOSITION	P08	PAIR_PLACARD_PLUS_OWNER	B6_RIGHT_S_RUN_MULTIPORT_STATION	1bfd786e6b8b63734a59	1bfd786e6b8b63734a59	solkeey	solkeey	M2_PREPARATION__S3_PROZESS_TRANSFER	YES	YES	YES
S373	E374	B6	B6-S001	D01	ZUSTAND[Kurzbearbeitung]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	43eb9aa12959b4d5cdc9	43eb9aa12959b4d5cdc9	qekey	qekey	M2_PREPARATION__S4_DAUER_ZUSTAND	YES	YES	YES
S374	E375	B6	B6-S001	A04	SCHLUSS[Endposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	3e9c7f217843b588489d	3e9c7f217843b588489d	raly	raly	M5_APPLICATION_ITEM__S6_BEREIT_ABSCHLUSS	YES	YES	YES
S375	E376	B6	B6-S001	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol	cheol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S376	E377	B6	B6-S001	M01	MASS[Sollmaß]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	2f1c5e56e8f0ff459065	2f1c5e56e8f0ff459065	chaiin	chaiin	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S377	E378	B6	B6-S001	B04	BEZUG[Fortsetzung]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	dcda95c81a5460feb191	dcda95c81a5460feb191	cheol	cheol	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S378	E379	B6	B6-S001	M03	MASS[Einlage]	CONTRAST_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	53cd0637c6820ba5e91f	53cd0637c6820ba5e91f	dain	dain	M4_MEASURED_PORTION__S2_MATERIAL_MASS	YES	YES	YES
S379	E380	B6	B6-S001	B05	BEZUG[Diesposten]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	b921a237be883a820352	b921a237be883a820352	chey	chey	M4_MEASURED_PORTION__S1_BEZUG_FOLGE	YES	YES	YES
S380	E381	B6	B6-S001	Z01	ZIEL[Endziel]	DIRECT_COMPOSITION	NONE	UNIQUE_VALUE_SLOT_CARD	NONE	97ddca78c9ebcc956d04	97ddca78c9ebcc956d04	ldalor	ldalor	M5_APPLICATION_ITEM__S5_ZIEL_ANWENDUNG	YES	YES	YES
