held_page	private_target_recipe	target_reading_de	source_neighbor_count	source_recipes	replacement_operations	source_pages	replay_status	sample_event_id	sample_incoming_action	factor_gate_status	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	factor_conditional_reading_de	factor_replay_decision	occurrence_prediction
f17r	LOCAL_CHAR_F+SH+O+DY	HIER · HALTEN · AUSFÜHRUNG · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0443	NONE	FACTOR_GREEN_CROSS_PAGE	NONE	CLOSE:SH	NONE	NONE	HIER · HALTEN · AUSFÜHRUNG · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	M_LOCAL+OL	HIER · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0512	S	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	HIER · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	O+D_ADDR+AM_ADDR	AUSFÜHRUNG · HIER · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0465	S	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	AUSFÜHRUNG · HIER · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	O+D_ADDR+CH+T+Y	AUSFÜHRUNG · HIER · NEHMEN · EINSTELLEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0460	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	AUSFÜHRUNG · HIER · NEHMEN · EINSTELLEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	O+D_ADDR+S	AUSFÜHRUNG · HIER · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0461	T	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	AUSFÜHRUNG · HIER · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	O+LOCAL_CHAR_F	AUSFÜHRUNG · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0488	SH	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	AUSFÜHRUNG · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	O+P+CH+OR+DY	AUSFÜHRUNG · EINSETZEN · NEHMEN · EINHEIT · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0497	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-OR|PAIR:P>CH|CLOSE:CH	NONE	NONE	AUSFÜHRUNG · EINSETZEN · NEHMEN · EINHEIT · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	O+P+Y+DY	AUSFÜHRUNG · EINSETZEN · POSTEN · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0447	R	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|CLOSE:P	NONE	NONE	AUSFÜHRUNG · EINSETZEN · POSTEN · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	O+P+Y+D_ADDR+LOCAL_CHAR_G	AUSFÜHRUNG · EINSETZEN · POSTEN · HIER · VARIANTE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0474	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	AUSFÜHRUNG · EINSETZEN · POSTEN · HIER · VARIANTE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	OL+D_ADDR+CH+K+Y	FORTSETZEN · HIER · NEHMEN · GEBEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0452	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	FORTSETZEN · HIER · NEHMEN · GEBEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	S+E+P+CH+Y	WÄHLEN · GRAD I · EINSETZEN · NEHMEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0495	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E|FOCUS:CH<-Y|PAIR:P>CH	NONE	NONE	WÄHLEN · GRAD I · EINSETZEN · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	S+O+M_LOCAL	WÄHLEN · AUSFÜHRUNG · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0475	P	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	WÄHLEN · AUSFÜHRUNG · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	S+O+Y	WÄHLEN · AUSFÜHRUNG · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0502	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	WÄHLEN · AUSFÜHRUNG · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	T+SH+O	EINSTELLEN · HALTEN · AUSFÜHRUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0487	T	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:T>SH	NONE	NONE	EINSTELLEN · HALTEN · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	Y+CH+K+Y	POSTEN · NEHMEN · GEBEN · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0478	P	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	POSTEN · NEHMEN · GEBEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	Y+CH+O+D_ADDR	POSTEN · NEHMEN · AUSFÜHRUNG · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0518	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y	NONE	NONE	POSTEN · NEHMEN · AUSFÜHRUNG · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	Y+D_ADDR+AR	POSTEN · HIER · AUSGANG	1	Y+D_ADDR+AIR	AIR>AR@3	f89r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0445	R	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK|AL_AR_ORDERED_FALLBACK	FOCUS:R<-Y|FOCUS:R<-AR	NONE	NONE	POSTEN · HIER · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	Y+P+CH+Y	POSTEN · EINSETZEN · NEHMEN · POSTEN	1	Y+K+CH+Y	K>P@2	f18r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0476	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|FOCUS:CH<-Y|PAIR:P>CH	NONE	NONE	POSTEN · EINSETZEN · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f17r	Y+P+O+D_ADDR	POSTEN · EINSETZEN · AUSFÜHRUNG · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0448	P	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y	NONE	NONE	POSTEN · EINSETZEN · AUSFÜHRUNG · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	D_ADDR+AR+O+D_ADDR	HIER · AUSGANG · AUSFÜHRUNG · HIER	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0522	R	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:OWNER<-AR	NONE	NONE	HIER · AUSGANG · AUSFÜHRUNG · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	LOCAL_CHAR_G	VARIANTE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0590	CH	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	VARIANTE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	O+CH+T+OR	AUSFÜHRUNG · NEHMEN · EINSTELLEN · EINHEIT	1	O+CH+T+Y	Y>OR@4	f89r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0528	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-OR|PAIR:CH>T	NONE	NONE	AUSFÜHRUNG · NEHMEN · EINSTELLEN · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	O+SH+OR	AUSFÜHRUNG · HALTEN · EINHEIT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0565	T	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-OR	NONE	NONE	AUSFÜHRUNG · HALTEN · EINHEIT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	OK+SH+AL	SETZEN · HALTEN · ZIELORT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0579	T	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL|PAIR:OK>SH	NONE	NONE	SETZEN · HALTEN · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	OL+O+DY	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	1	OT+O+DY	OT>OL@1	f75r|f88v|f95v	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0573	K	FACTOR_GREEN_CROSS_PAGE	NONE	CLOSE:K	NONE	NONE	FORTSETZEN · AUSFÜHRUNG · SCHLUSS	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	OT+SH+OL	DANACH · HALTEN · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0530	T	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	DANACH · HALTEN · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	P+D_ADDR+R+AIR+DY	EINSETZEN · HIER · MARKIEREN · BAHN · SCHLUSS	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0521	NONE	FACTOR_AMBER_LOCAL_APPENDIX	L_AIR_RIGHT_FALLBACK	CLOSE:R	FOCUS:R<-AIR	NONE	EINSETZEN · HIER · MARKIEREN · BAHN · SCHLUSS	READ_AMBER	NO__VISIBLE_RECIPE_REQUIRED
f18r	Y+CH+AIR	POSTEN · NEHMEN · BAHN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0591	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:CH<-Y|FOCUS:CH<-AIR	NONE	NONE	POSTEN · NEHMEN · BAHN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	Y+CH+K	POSTEN · NEHMEN · GEBEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0602	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-Y|PAIR:CH>K	NONE	NONE	POSTEN · NEHMEN · GEBEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	Y+K+CH+Y	POSTEN · GEBEN · NEHMEN · POSTEN	2	Y+K+CH+OR | Y+P+CH+Y	OR>Y@4 | P>K@2	f11r|f17r	RECOVERED_NARROW	G407-E0532	OK	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|FOCUS:CH<-Y|PAIR:K>CH	NONE	NONE	POSTEN · GEBEN · NEHMEN · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	Y+O+AR	POSTEN · AUSFÜHRUNG · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0523	R	FACTOR_GREEN_CROSS_PAGE	ONE_CARD_FORWARD|AL_AR_ORDERED_FALLBACK	FOCUS:K<-Y|FOCUS:OWNER<-AR	NONE	NONE	POSTEN · AUSFÜHRUNG · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f18r	Y+T+OL	POSTEN · EINSTELLEN · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0560	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-Y	NONE	NONE	POSTEN · EINSTELLEN · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	A_ADDR+S+E	HIER · WÄHLEN · GRAD I	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0018	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E	NONE	NONE	HIER · WÄHLEN · GRAD I	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	A_ADDR+T+AIIN	HIER · EINSTELLEN · WERT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0004	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AIIN	NONE	NONE	HIER · EINSTELLEN · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+A_ADDR	NEHMEN · HIER	1	S+A_ADDR	S>CH@1	f77r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0167	P	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	NEHMEN · HIER	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+K+Y+D_ADDR+S	NEHMEN · GEBEN · POSTEN · HIER · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0144	P	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:K<-Y|PAIR:CH>K	NONE	NONE	NEHMEN · GEBEN · POSTEN · HIER · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+LOCAL_CHAR_F+AIIN	NEHMEN · HIER · WERT	1	CH+LOCAL_CHAR_F+Y	Y>AIIN@3	f10r|f11r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0045	P	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-AIIN	NONE	NONE	NEHMEN · HIER · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+LOCAL_CHAR_F+O+AIIN	NEHMEN · HIER · AUSFÜHRUNG · WERT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0053	S	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-AIIN	NONE	NONE	NEHMEN · HIER · AUSFÜHRUNG · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+LOCAL_CHAR_F+OL	NEHMEN · HIER · FORTSETZEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0067	S	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	NEHMEN · HIER · FORTSETZEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+O+D_ADDR+AIN	NEHMEN · AUSFÜHRUNG · HIER · ANTEIL	2	CH+O+D_ADDR+AIIN | CH+O+D_ADDR+Y	AIIN>AIN@4 | Y>AIN@4	f10r|f11r|f56r|f76r|f88r|f88v|f89r|f95v	RECOVERED_NARROW	G407-E0101	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-AIN	NONE	NONE	NEHMEN · AUSFÜHRUNG · HIER · ANTEIL	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+OT+E+Y	NEHMEN · DANACH · GRAD I · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0213	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E|FOCUS:CH<-Y	NONE	NONE	NEHMEN · DANACH · GRAD I · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+P+AR	NEHMEN · EINSETZEN · AUSGANG	2	CH+K+AR | CH+P+AL	AL>AR@3 | K>P@2	f72r|f75r|f82r	RECOVERED_NARROW	G407-E0044	T	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AR|PAIR:CH>P	NONE	NONE	NEHMEN · EINSETZEN · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+P+E+AL+Y	NEHMEN · EINSETZEN · GRAD I · ZIELORT · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0140	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E|FOCUS:P<-AL|FOCUS:P<-Y|PAIR:CH>P	NONE	NONE	NEHMEN · EINSETZEN · GRAD I · ZIELORT · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+P+E+S+AIIN	NEHMEN · EINSETZEN · GRAD I · WÄHLEN · WERT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0073	NONE	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|NEAREST_HEAD_LEFT_TIE	FOCUS:P<-E|FOCUS:S<-AIIN|PAIR:CH>P	NONE	NONE	NEHMEN · EINSETZEN · GRAD I · WÄHLEN · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+P+O	NEHMEN · EINSETZEN · AUSFÜHRUNG	1	CH+K+O	K>P@2	f17r|f89r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0160	NONE	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:CH>P	NONE	NONE	NEHMEN · EINSETZEN · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+P+O+D_ADDR+AIIN+L+S	NEHMEN · EINSETZEN · AUSFÜHRUNG · HIER · WERT · VERBINDUNG · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0092	P	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE|L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIIN|FOCUS:S<-L|PAIR:CH>P	NONE	NONE	NEHMEN · EINSETZEN · AUSFÜHRUNG · HIER · WERT · VERBINDUNG · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+P+O+D_ADDR+AL	NEHMEN · EINSETZEN · AUSFÜHRUNG · HIER · ZIELORT	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0078	SH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:P<-AL|PAIR:CH>P	NONE	NONE	NEHMEN · EINSETZEN · AUSFÜHRUNG · HIER · ZIELORT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+P+O+Y	NEHMEN · EINSETZEN · AUSFÜHRUNG · POSTEN	1	CH+K+O+Y	K>P@2	f72r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0049	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:P<-Y|PAIR:CH>P	NONE	NONE	NEHMEN · EINSETZEN · AUSFÜHRUNG · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+T+E+S	NEHMEN · EINSTELLEN · GRAD I · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0028	T	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E|PAIR:CH>T	NONE	NONE	NEHMEN · EINSTELLEN · GRAD I · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+T+LOCAL_CHAR_I+AR	NEHMEN · EINSTELLEN · VARIANTE · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0035	R	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	NEHMEN · EINSTELLEN · VARIANTE · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+T+O+AR+Y	NEHMEN · EINSTELLEN · AUSFÜHRUNG · AUSGANG · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0027	SH	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|NEAREST_HEAD_LEFT_TIE	FOCUS:T<-AR|FOCUS:T<-Y|PAIR:CH>T	NONE	NONE	NEHMEN · EINSTELLEN · AUSFÜHRUNG · AUSGANG · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+T+OL+D_ADDR+AR	NEHMEN · EINSTELLEN · FORTSETZEN · HIER · AUSGANG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0189	T	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:T<-AR|PAIR:CH>T	NONE	NONE	NEHMEN · EINSTELLEN · FORTSETZEN · HIER · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+T+OL+S	NEHMEN · EINSTELLEN · FORTSETZEN · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0151	T	FACTOR_GREEN_CROSS_PAGE	NONE	PAIR:CH>T	NONE	NONE	NEHMEN · EINSTELLEN · FORTSETZEN · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	CH+T+R+E+S	NEHMEN · EINSTELLEN · MARKIEREN · GRAD I · WÄHLEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0007	SH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:T<-E|PAIR:CH>T|PAIR:T>R	NONE	NONE	NEHMEN · EINSTELLEN · MARKIEREN · GRAD I · WÄHLEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	D_ADDR+AN	HIER · KLASSE	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0104	OK	FACTOR_GREEN_CROSS_PAGE	NONE	NONE	NONE	NONE	HIER · KLASSE	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	D_ADDR+AR+AIIN	HIER · AUSGANG · WERT	1	D_ADDR+AR+OR	OR>AIIN@3	f77r	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0029	S	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:S<-AR|FOCUS:S<-AIIN	NONE	NONE	HIER · AUSGANG · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	HIER · HIER · VARIANTE · POSTEN	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0135	T	FACTOR_GREEN_CROSS_PAGE	PREVIOUS_CARD_STACK	FOCUS:T<-Y	NONE	NONE	HIER · HIER · VARIANTE · POSTEN	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	D_ADDR+CH+AIIN	HIER · NEHMEN · WERT	2	D_ADDR+CH+OR | D_ADDR+CH+Y	OR>AIIN@3 | Y>AIIN@3	f13r|f17r|f24v|f68r1	RECOVERED_NARROW	G407-E0214	CH	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-AIIN	NONE	NONE	HIER · NEHMEN · WERT	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	D_ADDR+CH+AR	HIER · NEHMEN · AUSGANG	1	D_ADDR+CH+AL	AL>AR@3	f24v	ONE_NEIGHBOR_NOT_PREDICTED	G407-E0145	S	FACTOR_GREEN_CROSS_PAGE	AL_AR_ORDERED_FALLBACK	FOCUS:CH<-AR	NONE	NONE	HIER · NEHMEN · AUSGANG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	D_ADDR+CH+E+O	HIER · NEHMEN · GRAD I · AUSFÜHRUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0199	K	FACTOR_GREEN_CROSS_PAGE	NEAREST_HEAD_LEFT_TIE	FOCUS:CH<-E	NONE	NONE	HIER · NEHMEN · GRAD I · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
f1r	D_ADDR+L+O+O	HIER · VERBINDUNG · AUSFÜHRUNG · AUSFÜHRUNG	0	NONE	NONE	NONE	NOT_RECOVERED_BY_ONE_CORE_REPLACEMENT	G407-E0152	S	FACTOR_GREEN_CROSS_PAGE	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	HIER · VERBINDUNG · AUSFÜHRUNG · AUSFÜHRUNG	READ_GREEN	NO__VISIBLE_RECIPE_REQUIRED
