lock_id	surface	locked_recipe	gdt404_surface_status	gdt404_event_count	gdt404_physical_page_count	gdt404_physical_pages	gdt404_first_event_id	amber_boundary	locked_candidate_recipes	next_batch_exact_surface_rule	allowed_change	forbidden_change
G405-W0319	qotedaiin	OT+E+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0517	NO	OT+E+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0320	qotedy	OT+E+DY	EXACT_SURFACE_ONE_RECIPE	2	1	f81r	G404-E0359	NO	OT+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0321	qoteedy	OT+EE+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0417	NO	OT+EE+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0322	qoteesy	OT+EE+S+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f81r	G404-E0358	YES	OT+EE+S+DY::18 | OT+EE+S+Y::5	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0323	qotey	OT+E+Y	EXACT_SURFACE_ONE_RECIPE	2	1	f81r	G404-E0316	NO	OT+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0324	r	R	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f24v	G404-E0110	NO	R	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0325	raiin	R+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0652	NO	R+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0326	rain	R+AIN	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0424	NO	R+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0327	ro	R+O	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0168	NO	R+O::4 | OR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0328	roloty	R+OL+OT+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0034	YES	CH+L+OT+Y::3	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0329	s	S	EXACT_SURFACE_ONE_RECIPE	3	2	f1r|f95v	G404-E0052	NO	S	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0330	sain	S+AIN	EXACT_SURFACE_ONE_RECIPE	3	3	f24v|f81r|f95v	G404-E0262	NO	S+AIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0331	sair	S+AIR	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0040	NO	S+AIR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0332	sar	S+AR	EXACT_SURFACE_ONE_RECIPE	2	1	f81r	G404-E0340	NO	S+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0333	sckhey	S+CH+K+E+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0086	NO	S+CH+K+E+Y::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0334	sh	SH	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f24v	G404-E0051	NO	SH	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0335	shaiin	SH+AIIN	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0161	NO	SH+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0336	shar	SH+AR	EXACT_SURFACE_ONE_RECIPE	2	2	f1r|f95v	G404-E0017	NO	SH+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0337	shckhey	SH+CH+K+E+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0108	NO	SH+CH+K+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0338	shcthaiin	SH+CH+T+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0146	NO	SH+E+SH+AIIN::4 | SH+OK+SH+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0339	shcthy	SH+CH+T+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0680	NO	SH+CH+T+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0340	she	SH+E	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0138	NO	SH+E	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0341	shear	SH+E+AR	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0175	NO	SH+E+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0342	sheckhedy	SH+E+CH+K+E+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0370	NO	SH+E+CH+K+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0343	sheckhy	SH+E+CH+K+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0444	NO	SH+E+CH+K+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0344	shecphy	SH+E+CH+P+Y	NEW_VISIBLE_COMPOSITION	1	1	f81r	G404-E0450	NO	SH+E+CH+P+Y::9	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0345	shedain	SH+E+AIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0561	NO	SH+E+AIN::4	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0346	shedar	SH+E+D_ADDR+AR	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0624	NO	SH+E+D_ADDR+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0347	shedy	SH+E+DY	EXACT_SURFACE_ONE_RECIPE	13	2	f81r|f95v	G404-E0323	NO	SH+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0348	sheedy	SH+EE+DY	EXACT_SURFACE_ONE_RECIPE	3	1	f81r	G404-E0375	NO	SH+EE+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0349	shekaiin	SH+E+K+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0670	NO	SH+K+E+AIIN::4 | SH+K+AIIN::2 | SH+E+OK+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0350	shekoiin	SH+E+K+O+IIN	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0532	YES	OK+E+O+IIN::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0351	shekshey	SH+E+K+SH+E+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0605	YES	SH+CH+K+S+E+Y::2 | SH+CH+T+S+E+Y::2 | OL+SH+K+E+Y::1 | S+A_ADDR+L+K+SH+E+Y::1 | SH+E+OK+E+SH+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0352	sheky	SH+E+K+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0023	NO	SH+E+K+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0353	shekydy	SH+E+K+Y+DY	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0544	YES	SH+EE+Y+DY::14 | SH+E+O+Y+D_ADDR+Y::3	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0354	sheo	SH+E+O	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0131	NO	SH+E+O	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0355	sheody	SH+E+O+D_ADDR+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0596	NO	SH+E+O+D_ADDR+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0356	sheor	SH+E+OR	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0467	NO	SH+E+OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0357	sheos	SH+E+O+S	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0638	NO	SH+E+O+S::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0358	shey	SH+E+Y	EXACT_SURFACE_ONE_RECIPE	4	2	f1r|f81r	G404-E0112	NO	SH+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0359	sheyk	SH+E+Y+K	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0657	NO	SH+E+Y+K::40 | Y+E+K::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0360	sho	SH+O	EXACT_SURFACE_ONE_RECIPE	7	2	f1r|f24v	G404-E0094	NO	SH+O	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0361	shoaiin	SH+O+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0183	NO	SH+OK+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0362	shod	SH+O+D_ADDR	NEW_VISIBLE_COMPOSITION	2	2	f1r|f24v	G404-E0026	NO	SH+O+D_ADDR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0363	shodain	SH+O+D_ADDR+AIN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0085	NO	SH+D_ADDR+OK+AIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0364	shodan	SH+O+D_ADDR+AN	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0120	NO	S+AIIN+A_ADDR::20 | D_ADDR+OK+D_ADDR+AN::1 | OK+D_ADDR+AN::1 | OT+D_ADDR+AN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0365	shodary	SH+O+D_ADDR+AR+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0054	YES	SH+OL+D_ADDR+R+Y::2 | HO+Y+R::1 | SH+O+E+T+R+Y::1 | SH+O+Y+T+R+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0366	shody	SH+O+DY	EXACT_SURFACE_ONE_RECIPE	4	2	f1r|f95v	G404-E0056	NO	SH+O+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0367	shok	SH+OK	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0153	NO	SH+OK::13 | SH+OR+K::10 | SH+O+K::5 | O+K::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0368	shokcheey	SH+OK+CH+EE+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0162	NO	SH+OK+CH+EE+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0369	shol	SH+OL	EXACT_SURFACE_ONE_RECIPE	6	4	f1r|f24v|f81r|f95v	G404-E0005	NO	SH+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0370	sholdy	SH+OL+D_ADDR+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0010	NO	SH+OL+D_ADDR+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0371	shor	SH+OR	EXACT_SURFACE_ONE_RECIPE	2	2	f81r|f95v	G404-E0344	NO	SH+OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0372	shory	SH+OR+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0006	NO	SH+OR+Y::10 | SH+O+R+DY::2 | SH+O+R+Y::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0373	shos	SH+O+S	NEW_VISIBLE_COMPOSITION	2	2	f1r|f95v	G404-E0066	NO	SH+OL+S::12 | SH+O+S::11 | SH+OR+S::10	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0374	shoshy	SH+O+SH+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0077	NO	HO+SH+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0375	shotshey	SH+OT+SH+E+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0674	YES	SH+OT+EE+SH+Y::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0376	shoy	SH+O+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0088	NO	SH+O+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0377	shoyfar	SH+O+Y+LOCAL_CHAR_F+AR	NEW_MICROFORM_OLD_FACTORS	1	1	f95v	G404-E0575	YES	SH+O+Y+T+Y+R::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0378	shy	Y	EXACT_SURFACE_ONE_RECIPE	3	2	f24v|f81r	G404-E0228	NO	Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0379	skchdy	S+K+CHD+DY	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0655	NO	S+K+CHD+Y::2 | S+OK+CHD+DY::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0380	soiin	S+O+IIN	NEW_VISIBLE_COMPOSITION	2	2	f1r|f81r	G404-E0031	NO	S+O+LOCAL_CHAR_I+IIN::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0381	sol	OL	EXACT_SURFACE_ONE_RECIPE	3	2	f81r|f95v	G404-E0470	NO	OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0382	sor	S+OR	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0495	NO	S+OR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0383	sory	S+OR+Y	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0011	NO	S+OR+Y::10 | S+O+R+Y::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0384	sy	Y	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0030	NO	Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0385	syaiir	S+Y+IIN+R	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0022	YES	D_ADDR+O+A_ADDR+IIN+R::1	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0386	taiin	T+AIIN	EXACT_SURFACE_ONE_RECIPE	2	2	f81r|f95v	G404-E0480	NO	T+AIIN	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0387	tar	T+AR	EXACT_SURFACE_ONE_RECIPE	2	1	f95v	G404-E0549	NO	T+AR	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0388	tchar	T+CH+AR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0249	NO	T+AR::5 | T+CH+AR::2	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0389	tchdaiin	T+CHD+AIIN	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0682	NO	T+SH+O+AIIN::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0390	tchedy	T+CHD+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0602	NO	T+CHD+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0391	tchey	T+CH+E+Y	NEW_MICROFORM_OLD_FACTORS	1	1	f1r	G404-E0129	YES	T+Y::5 | T+CHD+Y::4	REPLAY_PRIMARY_RECIPE__KEEP_AMBER_BOUNDARY_VISIBLE	BOUNDARY_PROMOTION_BY_VISIBLE_RECURRENCE_ONLY	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0392	tchodar	T+CH+O+D_ADDR+AR	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0215	NO	T+CH+O+DY+R::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0393	tchody	T+CH+O+DY	EXACT_SURFACE_ONE_RECIPE	2	1	f95v	G404-E0511	NO	T+CH+O+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0394	tedy	T+E+DY	EXACT_SURFACE_ONE_RECIPE	1	1	f81r	G404-E0373	NO	T+E+DY	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0395	teody	T+E+O+DY	NEW_VISIBLE_COMPOSITION	1	1	f1r	G404-E0071	NO	T+E+O+Y::4 | T+E+O+DY::1 | Y+T+E+O+D_ADDR::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0396	tochol	T+O+CH+OL	NEW_VISIBLE_COMPOSITION	1	1	f24v	G404-E0251	NO	O+T+OL::3 | T+O+OL::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0397	tol	T+OL	EXACT_SURFACE_ONE_RECIPE	1	1	f1r	G404-E0150	NO	T+OL	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0398	tshdal	T+SH+D_ADDR+AL	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0616	NO	S+CHD+AL::1 | T+SH+A_ADDR+OL::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0399	tshes	T+SH+E+S	NEW_VISIBLE_COMPOSITION	1	1	f95v	G404-E0672	NO	SH+E+S::1 | T+SH+E+S::1	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
G405-W0400	tshey	SH+E+Y	EXACT_SURFACE_ONE_RECIPE	1	1	f95v	G404-E0645	NO	SH+E+Y	REPLAY_LOCKED_RECIPE_WITHOUT_EDIT	NONE	NEW_ATOM|CORE_RETUNE|INVISIBLE_COMPONENT|POSTHOC_RESEGMENTATION
