transformation_id	transformation_family	source_recipe	source_identity_route	source_execution_route	source_execution_decision	transformed_recipe	transformed_identity_route	transformed_execution_route	transformed_execution_decision	transformed_blocked_rules	expected_change	transformation_pass	state_preserved	identity_override_used
G446-DEL-0071	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AR+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>P	STOP_ON_PAIR:CHD>P	YES	YES	NO
G446-DEL-0072	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+E+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>P	STOP_ON_PAIR:CHD>P	YES	YES	NO
G446-DEL-0073	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+EE+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>P	STOP_ON_PAIR:CHD>P	YES	YES	NO
G446-DEL-0075	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+L+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>P	STOP_ON_PAIR:CHD>P	YES	YES	NO
G446-DEL-0076	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+OR+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>P	STOP_ON_PAIR:CHD>P	YES	YES	NO
G446-DEL-0077	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+Y+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>P	STOP_ON_PAIR:CHD>P	YES	YES	NO
G446-DEL-0078	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIIN+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0079	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIN+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0080	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIR+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0081	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AL+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0082	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AR+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0083	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+E+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0084	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+EE+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0086	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+L+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0087	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+OR+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0088	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+Y+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>R	STOP_ON_PAIR:CHD>R	YES	YES	NO
G446-DEL-0089	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIIN+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0090	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIN+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0091	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIR+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0092	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AL+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0093	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AR+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0094	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+E+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0095	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+EE+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0097	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+L+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0098	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+OR+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0099	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+Y+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+SH	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>SH	STOP_ON_PAIR:CHD>SH	YES	YES	NO
G446-DEL-0100	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIIN+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0101	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIN+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0102	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AIR+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0103	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AL+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0104	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+AR+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0105	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+E+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0106	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+EE+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0108	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+L+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0109	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+OR+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0110	DELETE_VISIBLE_FOCUS_SEPARATOR	CHD+Y+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	CHD+T	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:CHD>T	STOP_ON_PAIR:CHD>T	YES	YES	NO
G446-DEL-0111	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIIN+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0112	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIN+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0113	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIR+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0114	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AL+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0115	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AR+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0116	DELETE_VISIBLE_FOCUS_SEPARATOR	K+E+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0117	DELETE_VISIBLE_FOCUS_SEPARATOR	K+EE+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0118	DELETE_VISIBLE_FOCUS_SEPARATOR	K+EEE+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0119	DELETE_VISIBLE_FOCUS_SEPARATOR	K+L+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0120	DELETE_VISIBLE_FOCUS_SEPARATOR	K+OR+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0121	DELETE_VISIBLE_FOCUS_SEPARATOR	K+Y+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+K	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	STOP_ON_PAIR:K>K	YES	YES	NO
G446-DEL-0122	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIIN+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0123	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIN+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0124	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIR+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0125	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AL+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0126	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AR+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0127	DELETE_VISIBLE_FOCUS_SEPARATOR	K+E+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0128	DELETE_VISIBLE_FOCUS_SEPARATOR	K+EE+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0129	DELETE_VISIBLE_FOCUS_SEPARATOR	K+EEE+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0130	DELETE_VISIBLE_FOCUS_SEPARATOR	K+L+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0131	DELETE_VISIBLE_FOCUS_SEPARATOR	K+OR+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0132	DELETE_VISIBLE_FOCUS_SEPARATOR	K+Y+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+P	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>P	STOP_ON_PAIR:K>P	YES	YES	NO
G446-DEL-0133	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIIN+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0134	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIN+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0135	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AIR+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0136	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AL+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0137	DELETE_VISIBLE_FOCUS_SEPARATOR	K+AR+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0138	DELETE_VISIBLE_FOCUS_SEPARATOR	K+E+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0139	DELETE_VISIBLE_FOCUS_SEPARATOR	K+EE+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0140	DELETE_VISIBLE_FOCUS_SEPARATOR	K+EEE+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0141	DELETE_VISIBLE_FOCUS_SEPARATOR	K+L+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0142	DELETE_VISIBLE_FOCUS_SEPARATOR	K+OR+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
G446-DEL-0143	DELETE_VISIBLE_FOCUS_SEPARATOR	K+Y+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	K+R	IDENTITY_NEW_VISIBLE_RECIPE	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>R	STOP_ON_PAIR:K>R	YES	YES	NO
