partial_witness_id	partial_candidate_id	target_matrix_cell_id	target_action_recipe	target_register	partial_recipe	partial_component_count	near_single_deletion	contains_target_action_root	witness_relation	witness_register	observed_event_count	observed_clause_form_count	observed_page_count	observed_pages	observed_event_ids	observed_surfaces	observed_clauses_de	guard
G501-W0227	G501-C0129	G498-M239	SH+CH+E+Y	CELESTIAL	SH+E	2	NO	YES	SAME_REGISTER	CELESTIAL	1	1	1	f71v	G407-E1062	she	Halte den Positionswert [wie zuvor]; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0228	G501-C0129	G498-M239	SH+CH+E+Y	CELESTIAL	SH+E	2	NO	YES	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0138	she	Halte den laufenden Eintrag [wie zuvor] fest; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0229	G501-C0130	G498-M239	SH+CH+E+Y	CELESTIAL	SH+Y	2	NO	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81v	G407-E3154	shchey	Halte den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0230	G501-C0131	G498-M239	SH+CH+E+Y	CELESTIAL	CH+E	2	NO	NO	SAME_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0231	G501-C0133	G498-M239	SH+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0232	G501-C0133	G498-M239	SH+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0233	G501-C0133	G498-M239	SH+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0234	G501-C0136	G498-M239	SH+CH+E+Y	CELESTIAL	SH+E+Y	3	YES	YES	CROSS_REGISTER	BIOLOGICAL	33	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1433|G407-E1455|G407-E1457|G407-E1459|G407-E1506|G407-E1526|G407-E1530|G407-E1592|G407-E1594|G407-E1599|G407-E1605|G407-E1616|G407-E1620|G407-E1989|G407-E2074|G407-E2107|G407-E2150|G407-E2157|G407-E2161|G407-E2232|G407-E2250|G407-E2276|G407-E2337|G407-E2404|G407-E2817|G407-E2925|G407-E3166|G407-E3184|G407-E3386|G407-E3467|G407-E3629|G407-E3733|G407-E3746	shey|tshey	Halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0235	G501-C0136	G498-M239	SH+CH+E+Y	CELESTIAL	SH+E+Y	3	YES	YES	SAME_REGISTER	CELESTIAL	4	1	2	f68r1|f72r	G407-E1047|G407-E1279|G407-E1380|G407-E1381	shey|sheysy	Halte den Positionsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0236	G501-C0136	G498-M239	SH+CH+E+Y	CELESTIAL	SH+E+Y	3	YES	YES	CROSS_REGISTER	HERBAL	3	1	3	f11r|f13r|f95v	G407-E0312|G407-E0434|G407-E4533	shey|tshey	Halte den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0237	G501-C0136	G498-M239	SH+CH+E+Y	CELESTIAL	SH+E+Y	3	YES	YES	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4196	shey	Halte den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0238	G501-C0136	G498-M239	SH+CH+E+Y	CELESTIAL	SH+E+Y	3	YES	YES	CROSS_REGISTER	SOURCE_SECTION_T	3	1	1	f1r	G407-E0112|G407-E0165|G407-E0178	shey	Halte den laufenden Eintrag fest; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0239	G501-C0137	G498-M239	SH+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0240	G501-C0137	G498-M239	SH+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0241	G501-C0137	G498-M239	SH+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	NO	CROSS_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0242	G501-C0139	G498-M240	SH+CH+E+Y	PHARMA	SH+E	2	NO	YES	CROSS_REGISTER	CELESTIAL	1	1	1	f71v	G407-E1062	she	Halte den Positionswert [wie zuvor]; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0243	G501-C0139	G498-M240	SH+CH+E+Y	PHARMA	SH+E	2	NO	YES	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0138	she	Halte den laufenden Eintrag [wie zuvor] fest; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0244	G501-C0140	G498-M240	SH+CH+E+Y	PHARMA	SH+Y	2	NO	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81v	G407-E3154	shchey	Halte den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0245	G501-C0141	G498-M240	SH+CH+E+Y	PHARMA	CH+E	2	NO	NO	CROSS_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0246	G501-C0143	G498-M240	SH+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0247	G501-C0143	G498-M240	SH+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0248	G501-C0143	G498-M240	SH+CH+E+Y	PHARMA	E+Y	2	NO	NO	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0249	G501-C0146	G498-M240	SH+CH+E+Y	PHARMA	SH+E+Y	3	YES	YES	CROSS_REGISTER	BIOLOGICAL	33	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1433|G407-E1455|G407-E1457|G407-E1459|G407-E1506|G407-E1526|G407-E1530|G407-E1592|G407-E1594|G407-E1599|G407-E1605|G407-E1616|G407-E1620|G407-E1989|G407-E2074|G407-E2107|G407-E2150|G407-E2157|G407-E2161|G407-E2232|G407-E2250|G407-E2276|G407-E2337|G407-E2404|G407-E2817|G407-E2925|G407-E3166|G407-E3184|G407-E3386|G407-E3467|G407-E3629|G407-E3733|G407-E3746	shey|tshey	Halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0250	G501-C0146	G498-M240	SH+CH+E+Y	PHARMA	SH+E+Y	3	YES	YES	CROSS_REGISTER	CELESTIAL	4	1	2	f68r1|f72r	G407-E1047|G407-E1279|G407-E1380|G407-E1381	shey|sheysy	Halte den Positionsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0251	G501-C0146	G498-M240	SH+CH+E+Y	PHARMA	SH+E+Y	3	YES	YES	CROSS_REGISTER	HERBAL	3	1	3	f11r|f13r|f95v	G407-E0312|G407-E0434|G407-E4533	shey|tshey	Halte den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0252	G501-C0146	G498-M240	SH+CH+E+Y	PHARMA	SH+E+Y	3	YES	YES	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4196	shey	Halte den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0253	G501-C0146	G498-M240	SH+CH+E+Y	PHARMA	SH+E+Y	3	YES	YES	CROSS_REGISTER	SOURCE_SECTION_T	3	1	1	f1r	G407-E0112|G407-E0165|G407-E0178	shey	Halte den laufenden Eintrag fest; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0254	G501-C0147	G498-M240	SH+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0255	G501-C0147	G498-M240	SH+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0256	G501-C0147	G498-M240	SH+CH+E+Y	PHARMA	CH+E+Y	3	YES	NO	SAME_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0257	G501-C0149	G498-M299	CHD+CHD+Y	CELESTIAL	CHD+Y	2	YES	YES	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0258	G501-C0149	G498-M299	CHD+CHD+Y	CELESTIAL	CHD+Y	2	YES	YES	SAME_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0259	G501-C0149	G498-M299	CHD+CHD+Y	CELESTIAL	CHD+Y	2	YES	YES	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0260	G501-C0149	G498-M299	CHD+CHD+Y	CELESTIAL	CHD+Y	2	YES	YES	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0261	G501-C0149	G498-M299	CHD+CHD+Y	CELESTIAL	CHD+Y	2	YES	YES	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0262	G501-C0151	G498-M300	CHD+CHD+Y	PHARMA	CHD+Y	2	YES	YES	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0263	G501-C0151	G498-M300	CHD+CHD+Y	PHARMA	CHD+Y	2	YES	YES	CROSS_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0264	G501-C0151	G498-M300	CHD+CHD+Y	PHARMA	CHD+Y	2	YES	YES	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0265	G501-C0151	G498-M300	CHD+CHD+Y	PHARMA	CHD+Y	2	YES	YES	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0266	G501-C0151	G498-M300	CHD+CHD+Y	PHARMA	CHD+Y	2	YES	YES	CROSS_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0267	G501-C0153	G498-M296	CHD+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	YES	CROSS_REGISTER	BIOLOGICAL	96	1	7	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779	chdy|chedchy|chedy	Bearbeite den Stationsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0268	G501-C0153	G498-M296	CHD+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	YES	CROSS_REGISTER	CELESTIAL	2	1	1	f72r	G407-E1408|G407-E1409	chedy	Bearbeite den Positionsposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0269	G501-C0153	G498-M296	CHD+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	YES	CROSS_REGISTER	HERBAL	7	1	3	f55v|f56r|f95v	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521	chdy|chedy	Bearbeite den Pflanzenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0270	G501-C0153	G498-M296	CHD+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	YES	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4075	chedy	Bearbeite den Drogenposten.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0271	G501-C0153	G498-M296	CHD+CHD+Y	SOURCE_SECTION_T	CHD+Y	2	YES	YES	SAME_REGISTER	SOURCE_SECTION_T	1	1	1	f1r	G407-E0102	chdy	Bearbeite den laufenden Eintrag.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0272	G501-C0155	G498-M234	CH+CH+E+Y	CELESTIAL	CH+E	2	NO	YES	SAME_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0273	G501-C0157	G498-M234	CH+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0274	G501-C0157	G498-M234	CH+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0275	G501-C0157	G498-M234	CH+CH+E+Y	CELESTIAL	E+Y	2	NO	NO	CROSS_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0276	G501-C0160	G498-M234	CH+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0277	G501-C0160	G498-M234	CH+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	YES	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0278	G501-C0160	G498-M234	CH+CH+E+Y	CELESTIAL	CH+E+Y	3	YES	YES	CROSS_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0279	G501-C0162	G498-M235	CH+CH+E+Y	PHARMA	CH+E	2	NO	YES	CROSS_REGISTER	CELESTIAL	1	1	1	f72r	G407-E1392	che	Nimm den Positionsposten [wie zuvor] auf; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0280	G501-C0164	G498-M235	CH+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	BIOLOGICAL	3	2	2	f75r|f82r	G407-E1443|G407-E1595|G407-E3452	ey|qey	Im laufenden Gang entnimm den Stationsposten; auf Grad I. || Im laufenden Gang halte den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0281	G501-C0164	G498-M235	CH+CH+E+Y	PHARMA	E+Y	2	NO	NO	CROSS_REGISTER	HERBAL	1	1	1	f18r	G407-E0540	ey	Im laufenden Gang nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0282	G501-C0164	G498-M235	CH+CH+E+Y	PHARMA	E+Y	2	NO	NO	SAME_REGISTER	PHARMA	1	1	1	f89r	G407-E4133	edy	Im laufenden Gang setze den Drogenposten als Ansatz an; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0283	G501-C0167	G498-M235	CH+CH+E+Y	PHARMA	CH+E+Y	3	YES	YES	CROSS_REGISTER	BIOLOGICAL	1	1	1	f81r	G407-E2721	dchey	Entnimm den Stationsposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0284	G501-C0167	G498-M235	CH+CH+E+Y	PHARMA	CH+E+Y	3	YES	YES	CROSS_REGISTER	HERBAL	3	1	3	f10r|f24v|f56r	G407-E0223|G407-E0685|G407-E0835	dchey	Nimm den Pflanzenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
G501-W0285	G501-C0167	G498-M235	CH+CH+E+Y	PHARMA	CH+E+Y	3	YES	YES	SAME_REGISTER	PHARMA	1	1	1	f88r	G407-E3850	dchey	Nimm den Drogenposten; auf Grad I.	PARTIAL_SUPPORT_RANKING_ONLY__CURRENT_PHRASES_AND_COMPOSED_LABELS_RETAINED
