window_id	word	observed_rows	mask
ZL3b|f103r|f103r.8-f103r.12	chdaly	8	128
ZL3b|f103r|f103r.8-f103r.12	cheal	1,13	4097
ZL3b|f103r|f103r.8-f103r.12	chechy	9	256
ZL3b|f103r|f103r.8-f103r.12	checkhy	2,11	1026
ZL3b|f103r|f103r.8-f103r.12	checthy	4	8
ZL3b|f103r|f103r.8-f103r.12	chedal	6	32
ZL3b|f103r|f103r.8-f103r.12	chedan	14	8192
ZL3b|f103r|f103r.8-f103r.12	chedy	1,2,4,7,10,14	8779
ZL3b|f103r|f103r.8-f103r.12	cheedalaiin	9	256
ZL3b|f103r|f103r.8-f103r.12	cheey	7,15	16448
ZL3b|f103r|f103r.8-f103r.12	cheol	12,14	10240
ZL3b|f103r|f103r.8-f103r.12	cheolshy	12	2048
ZL3b|f103r|f103r.8-f103r.12	cheosaiin	15	16384
ZL3b|f103r|f103r.8-f103r.12	chep	5	16
ZL3b|f103r|f103r.8-f103r.12	chepy	5	16
ZL3b|f103r|f103r.8-f103r.12	cheteey	15	16384
ZL3b|f103r|f103r.8-f103r.12	chety	1	1
ZL3b|f103r|f103r.8-f103r.12	chey	1,2,4,10,15	16907
ZL3b|f103r|f103r.8-f103r.12	chol	1,8	129
ZL3b|f103r|f103r.8-f103r.12	choldy	9	256
ZL3b|f103r|f103r.8-f103r.12	chpchy	8	128
ZL3b|f103r|f103r.8-f103r.12	chsky	11	1024
ZL3b|f103r|f103r.8-f103r.12	chty	8	128
ZL3b|f103r|f103r.8-f103r.12	daiin	1,5	17
ZL3b|f103r|f103r.8-f103r.12	dain	6	32
ZL3b|f103r|f103r.8-f103r.12	dal	12	2048
ZL3b|f103r|f103r.8-f103r.12	dalkain	7	64
ZL3b|f103r|f103r.8-f103r.12	dalkar	5	16
ZL3b|f103r|f103r.8-f103r.12	dalshy	5	16
ZL3b|f103r|f103r.8-f103r.12	dar	1	1
ZL3b|f103r|f103r.8-f103r.12	daroal	1	1
ZL3b|f103r|f103r.8-f103r.12	deshedy	7	64
ZL3b|f103r|f103r.8-f103r.12	dshol	3	4
ZL3b|f103r|f103r.8-f103r.12	eekain	2	2
ZL3b|f103r|f103r.8-f103r.12	kaiin	8	128
ZL3b|f103r|f103r.8-f103r.12	kain	10	512
ZL3b|f103r|f103r.8-f103r.12	key	1	1
ZL3b|f103r|f103r.8-f103r.12	l	1,15	16385
ZL3b|f103r|f103r.8-f103r.12	lchedy	5	16
ZL3b|f103r|f103r.8-f103r.12	lcheedy	14	8192
ZL3b|f103r|f103r.8-f103r.12	lkaiin	1	1
ZL3b|f103r|f103r.8-f103r.12	lkar	4	8
ZL3b|f103r|f103r.8-f103r.12	lkeedy	7	64
ZL3b|f103r|f103r.8-f103r.12	lkeeody	7	64
ZL3b|f103r|f103r.8-f103r.12	lkeor	1	1
ZL3b|f103r|f103r.8-f103r.12	lkldy	4	8
ZL3b|f103r|f103r.8-f103r.12	loiin	14	8192
ZL3b|f103r|f103r.8-f103r.12	lokain	11	1024
ZL3b|f103r|f103r.8-f103r.12	lokeedy	11	1024
ZL3b|f103r|f103r.8-f103r.12	lol	2	2
ZL3b|f103r|f103r.8-f103r.12	lolshedy	1	1
ZL3b|f103r|f103r.8-f103r.12	lor	5	16
ZL3b|f103r|f103r.8-f103r.12	lotar	12	2048
ZL3b|f103r|f103r.8-f103r.12	lotor	6	32
ZL3b|f103r|f103r.8-f103r.12	lr	4,15	16392
ZL3b|f103r|f103r.8-f103r.12	lshedy	15	16384
ZL3b|f103r|f103r.8-f103r.12	lsheey	11	1024
ZL3b|f103r|f103r.8-f103r.12	oain	1	1
ZL3b|f103r|f103r.8-f103r.12	odeeey	13	4096
ZL3b|f103r|f103r.8-f103r.12	okaiin	4,7,8	200
ZL3b|f103r|f103r.8-f103r.12	okain	1,2,4,5,6	59
ZL3b|f103r|f103r.8-f103r.12	okaly	5	16
ZL3b|f103r|f103r.8-f103r.12	okam	1	1
ZL3b|f103r|f103r.8-f103r.12	okaral	4	8
ZL3b|f103r|f103r.8-f103r.12	okeal	6	32
ZL3b|f103r|f103r.8-f103r.12	okechy	1	1
ZL3b|f103r|f103r.8-f103r.12	okedy	5	16
ZL3b|f103r|f103r.8-f103r.12	okeedaram	1	1
ZL3b|f103r|f103r.8-f103r.12	okeedy	10	512
ZL3b|f103r|f103r.8-f103r.12	okeeey	6	32
ZL3b|f103r|f103r.8-f103r.12	okeey	1,2,3,6,7,8,11,15	17639
ZL3b|f103r|f103r.8-f103r.12	okeol	1	1
ZL3b|f103r|f103r.8-f103r.12	okeshedy	13	4096
ZL3b|f103r|f103r.8-f103r.12	okey	1	1
ZL3b|f103r|f103r.8-f103r.12	okool	10	512
ZL3b|f103r|f103r.8-f103r.12	oky	6	32
ZL3b|f103r|f103r.8-f103r.12	ol	1,6,7,13,14	12385
ZL3b|f103r|f103r.8-f103r.12	olain	10	512
ZL3b|f103r|f103r.8-f103r.12	olcheedar	6	32
ZL3b|f103r|f103r.8-f103r.12	olkeol	14	8192
ZL3b|f103r|f103r.8-f103r.12	olor	4	8
ZL3b|f103r|f103r.8-f103r.12	oloraiin	14	8192
ZL3b|f103r|f103r.8-f103r.12	opchealol	15	16384
ZL3b|f103r|f103r.8-f103r.12	opchedy	6,8	160
ZL3b|f103r|f103r.8-f103r.12	opcheol	3	4
ZL3b|f103r|f103r.8-f103r.12	opchy	5	16
ZL3b|f103r|f103r.8-f103r.12	oraiin	8	128
ZL3b|f103r|f103r.8-f103r.12	oshey	9	256
ZL3b|f103r|f103r.8-f103r.12	otaiin	1	1
ZL3b|f103r|f103r.8-f103r.12	otain	1,7	65
ZL3b|f103r|f103r.8-f103r.12	otal	5	16
ZL3b|f103r|f103r.8-f103r.12	otam	12	2048
ZL3b|f103r|f103r.8-f103r.12	otar	5	16
ZL3b|f103r|f103r.8-f103r.12	otechedy	11	1024
ZL3b|f103r|f103r.8-f103r.12	otedy	1,8,12	2177
ZL3b|f103r|f103r.8-f103r.12	oteeal	12	2048
ZL3b|f103r|f103r.8-f103r.12	oteedy	1,3,6,12,14	10277
ZL3b|f103r|f103r.8-f103r.12	oteeos	1	1
ZL3b|f103r|f103r.8-f103r.12	oteey	1,6,11	1057
ZL3b|f103r|f103r.8-f103r.12	oteeykshy	8	128
ZL3b|f103r|f103r.8-f103r.12	oteeylshedy	4	8
ZL3b|f103r|f103r.8-f103r.12	oteol	4	8
ZL3b|f103r|f103r.8-f103r.12	otey	1,6,10	545
ZL3b|f103r|f103r.8-f103r.12	oteys	4	8
ZL3b|f103r|f103r.8-f103r.12	otoy	1	1
ZL3b|f103r|f103r.8-f103r.12	otshedy	13	4096
ZL3b|f103r|f103r.8-f103r.12	oty	3,6	36
ZL3b|f103r|f103r.8-f103r.12	pchdy	2	2
ZL3b|f103r|f103r.8-f103r.12	pcheam	5	16
ZL3b|f103r|f103r.8-f103r.12	pchedy	5,11	1040
ZL3b|f103r|f103r.8-f103r.12	pcholkchdy	8	128
ZL3b|f103r|f103r.8-f103r.12	polarar	15	16384
ZL3b|f103r|f103r.8-f103r.12	polchedy	4	8
ZL3b|f103r|f103r.8-f103r.12	qochey	7	64
ZL3b|f103r|f103r.8-f103r.12	qoisal	1	1
ZL3b|f103r|f103r.8-f103r.12	qokaiin	4,13	4104
ZL3b|f103r|f103r.8-f103r.12	qokain	2,4,6,11,15	17450
ZL3b|f103r|f103r.8-f103r.12	qokal	3,5,6,8,9,12,13	6580
ZL3b|f103r|f103r.8-f103r.12	qokalshedy	4	8
ZL3b|f103r|f103r.8-f103r.12	qokaly	7,14	8256
ZL3b|f103r|f103r.8-f103r.12	qokar	2	2
ZL3b|f103r|f103r.8-f103r.12	qokchdy	11	1024
ZL3b|f103r|f103r.8-f103r.12	qokechy	7	64
ZL3b|f103r|f103r.8-f103r.12	qokedy	8	128
ZL3b|f103r|f103r.8-f103r.12	qokeechy	2	2
ZL3b|f103r|f103r.8-f103r.12	qokeedy	5,10,11,12,14,15	28176
ZL3b|f103r|f103r.8-f103r.12	qokeeechy	7	64
ZL3b|f103r|f103r.8-f103r.12	qokeeey	7	64
ZL3b|f103r|f103r.8-f103r.12	qokeey	2,3,7,9,10,11,12,13,14,15	32582
ZL3b|f103r|f103r.8-f103r.12	qokeodair	11	1024
ZL3b|f103r|f103r.8-f103r.12	qokeol	1,4	9
ZL3b|f103r|f103r.8-f103r.12	qokey	8,9	384
ZL3b|f103r|f103r.8-f103r.12	qokshy	11	1024
ZL3b|f103r|f103r.8-f103r.12	qoky	2,5,15	16402
ZL3b|f103r|f103r.8-f103r.12	qol	15	16384
ZL3b|f103r|f103r.8-f103r.12	qoodain	6	32
ZL3b|f103r|f103r.8-f103r.12	qorain	1	1
ZL3b|f103r|f103r.8-f103r.12	qotail	9	256
ZL3b|f103r|f103r.8-f103r.12	qotain	6,15	16416
ZL3b|f103r|f103r.8-f103r.12	qotal	11,13	5120
ZL3b|f103r|f103r.8-f103r.12	qotar	5	16
ZL3b|f103r|f103r.8-f103r.12	qotedy	2	2
ZL3b|f103r|f103r.8-f103r.12	qoteedy	14	8192
ZL3b|f103r|f103r.8-f103r.12	qoteey	12	2048
ZL3b|f103r|f103r.8-f103r.12	qotey	2,12	2050
ZL3b|f103r|f103r.8-f103r.12	qotolaiin	15	16384
ZL3b|f103r|f103r.8-f103r.12	qoy	4	8
ZL3b|f103r|f103r.8-f103r.12	rain	1	1
ZL3b|f103r|f103r.8-f103r.12	rar	3	4
ZL3b|f103r|f103r.8-f103r.12	saiin	15	16384
ZL3b|f103r|f103r.8-f103r.12	shalky	11	1024
ZL3b|f103r|f103r.8-f103r.12	shcfhedy	3	4
ZL3b|f103r|f103r.8-f103r.12	shchdy	8	128
ZL3b|f103r|f103r.8-f103r.12	shckhody	5	16
ZL3b|f103r|f103r.8-f103r.12	shckhy	1,4,8,9,12	2441
ZL3b|f103r|f103r.8-f103r.12	shcthy	6,8,11	1184
ZL3b|f103r|f103r.8-f103r.12	shdaiin	3	4
ZL3b|f103r|f103r.8-f103r.12	shdal	5	16
ZL3b|f103r|f103r.8-f103r.12	shdar	8	128
ZL3b|f103r|f103r.8-f103r.12	shdy	10	512
ZL3b|f103r|f103r.8-f103r.12	sheal	13	4096
ZL3b|f103r|f103r.8-f103r.12	sheckhy	5,8	144
ZL3b|f103r|f103r.8-f103r.12	shedain	10	512
ZL3b|f103r|f103r.8-f103r.12	shedar	14	8192
ZL3b|f103r|f103r.8-f103r.12	shedy	1,4,5,6,8,9,11,15	17849
ZL3b|f103r|f103r.8-f103r.12	sheedy	13	4096
ZL3b|f103r|f103r.8-f103r.12	sheeey	12	2048
ZL3b|f103r|f103r.8-f103r.12	sheeol	12	2048
ZL3b|f103r|f103r.8-f103r.12	sheey	7,13	4160
ZL3b|f103r|f103r.8-f103r.12	shekain	2	2
ZL3b|f103r|f103r.8-f103r.12	sheod	9	256
ZL3b|f103r|f103r.8-f103r.12	sheol	10,12,15	18944
ZL3b|f103r|f103r.8-f103r.12	shety	8	128
ZL3b|f103r|f103r.8-f103r.12	shey	1,2,4,6,13,15	20523
ZL3b|f103r|f103r.8-f103r.12	shkaiin	2	2
ZL3b|f103r|f103r.8-f103r.12	shkchy	15	16384
ZL3b|f103r|f103r.8-f103r.12	shky	3	4
ZL3b|f103r|f103r.8-f103r.12	shokeey	7	64
ZL3b|f103r|f103r.8-f103r.12	shokey	13	4096
ZL3b|f103r|f103r.8-f103r.12	shol	5,14	8208
ZL3b|f103r|f103r.8-f103r.12	sholkar	3	4
ZL3b|f103r|f103r.8-f103r.12	soiin	8	128
ZL3b|f103r|f103r.8-f103r.12	sokedy	5	16
ZL3b|f103r|f103r.8-f103r.12	ssheey	14,15	24576
ZL3b|f103r|f103r.8-f103r.12	tar	13	4096
ZL3b|f103r|f103r.8-f103r.12	tchey	3	4
ZL3b|f103r|f103r.8-f103r.12	tchoky	6	32
ZL3b|f103r|f103r.8-f103r.12	teolshy	1	1
ZL3b|f103r|f103r.8-f103r.12	tshdy	2	2
ZL3b|f103r|f103r.8-f103r.12	tshey	12	2048
ZL3b|f103r|f103r.8-f103r.12	y	9	256
ZL3b|f103r|f103r.8-f103r.12	ychain	4	8
ZL3b|f103r|f103r.8-f103r.12	ykeedy	11	1024
ZL3b|f103r|f103r.8-f103r.12	yteedy	9	256
ZL3b|f103r|f103r.13-f103r.15	ain	6,14	8224
ZL3b|f103r|f103r.13-f103r.15	ar	4	8
ZL3b|f103r|f103r.13-f103r.15	chain	9	256
ZL3b|f103r|f103r.13-f103r.15	chal	6,7	96
ZL3b|f103r|f103r.13-f103r.15	chalal	11	1024
ZL3b|f103r|f103r.13-f103r.15	chckhey	5	16
ZL3b|f103r|f103r.13-f103r.15	chckhy	2,4,10	522
ZL3b|f103r|f103r.13-f103r.15	chcthy	1,4	9
ZL3b|f103r|f103r.13-f103r.15	chdaly	7	64
ZL3b|f103r|f103r.13-f103r.15	cheal	12	2048
ZL3b|f103r|f103r.13-f103r.15	chechy	8	128
ZL3b|f103r|f103r.13-f103r.15	checkhy	1,10	513
ZL3b|f103r|f103r.13-f103r.15	checthy	3	4
ZL3b|f103r|f103r.13-f103r.15	chedal	5	16
ZL3b|f103r|f103r.13-f103r.15	chedan	13	4096
ZL3b|f103r|f103r.13-f103r.15	chedy	1,3,6,9,13,15	20773
ZL3b|f103r|f103r.13-f103r.15	cheedalaiin	8	128
ZL3b|f103r|f103r.13-f103r.15	cheey	6,14	8224
ZL3b|f103r|f103r.13-f103r.15	cheol	11,13	5120
ZL3b|f103r|f103r.13-f103r.15	cheolshy	11	1024
ZL3b|f103r|f103r.13-f103r.15	cheosaiin	14	8192
ZL3b|f103r|f103r.13-f103r.15	chep	4	8
ZL3b|f103r|f103r.13-f103r.15	chepchy	15	16384
ZL3b|f103r|f103r.13-f103r.15	chepy	4	8
ZL3b|f103r|f103r.13-f103r.15	cheteey	14	8192
ZL3b|f103r|f103r.13-f103r.15	chey	1,3,9,14	8453
ZL3b|f103r|f103r.13-f103r.15	chol	7	64
ZL3b|f103r|f103r.13-f103r.15	choldy	8	128
ZL3b|f103r|f103r.13-f103r.15	chpchy	7	64
ZL3b|f103r|f103r.13-f103r.15	chsky	10	512
ZL3b|f103r|f103r.13-f103r.15	chty	7	64
ZL3b|f103r|f103r.13-f103r.15	daiin	4	8
ZL3b|f103r|f103r.13-f103r.15	dain	5	16
ZL3b|f103r|f103r.13-f103r.15	dal	11	1024
ZL3b|f103r|f103r.13-f103r.15	dalkain	6	32
ZL3b|f103r|f103r.13-f103r.15	dalkar	4	8
ZL3b|f103r|f103r.13-f103r.15	dalshy	4	8
ZL3b|f103r|f103r.13-f103r.15	darchedy	15	16384
ZL3b|f103r|f103r.13-f103r.15	deshedy	6	32
ZL3b|f103r|f103r.13-f103r.15	dsheey	15	16384
ZL3b|f103r|f103r.13-f103r.15	dshol	2	2
ZL3b|f103r|f103r.13-f103r.15	eekain	1	1
ZL3b|f103r|f103r.13-f103r.15	kaiin	7	64
ZL3b|f103r|f103r.13-f103r.15	kain	9	256
ZL3b|f103r|f103r.13-f103r.15	l	14	8192
ZL3b|f103r|f103r.13-f103r.15	lchedy	4,15	16392
ZL3b|f103r|f103r.13-f103r.15	lcheedy	13	4096
ZL3b|f103r|f103r.13-f103r.15	lkaiin	15	16384
ZL3b|f103r|f103r.13-f103r.15	lkar	3	4
ZL3b|f103r|f103r.13-f103r.15	lkeedy	6	32
ZL3b|f103r|f103r.13-f103r.15	lkeeody	6	32
ZL3b|f103r|f103r.13-f103r.15	lkldy	3	4
ZL3b|f103r|f103r.13-f103r.15	loiin	13	4096
ZL3b|f103r|f103r.13-f103r.15	lokain	10	512
ZL3b|f103r|f103r.13-f103r.15	lokeedy	10	512
ZL3b|f103r|f103r.13-f103r.15	lol	1	1
ZL3b|f103r|f103r.13-f103r.15	lor	4	8
ZL3b|f103r|f103r.13-f103r.15	lotar	11	1024
ZL3b|f103r|f103r.13-f103r.15	lotor	5	16
ZL3b|f103r|f103r.13-f103r.15	loty	15	16384
ZL3b|f103r|f103r.13-f103r.15	lr	3,14	8196
ZL3b|f103r|f103r.13-f103r.15	lshedy	14	8192
ZL3b|f103r|f103r.13-f103r.15	lsheey	10	512
ZL3b|f103r|f103r.13-f103r.15	odeeey	12	2048
ZL3b|f103r|f103r.13-f103r.15	okaiin	3,6,7	100
ZL3b|f103r|f103r.13-f103r.15	okain	1,3,4,5	29
ZL3b|f103r|f103r.13-f103r.15	okaly	4	8
ZL3b|f103r|f103r.13-f103r.15	okaral	3	4
ZL3b|f103r|f103r.13-f103r.15	okeal	5	16
ZL3b|f103r|f103r.13-f103r.15	okedy	4	8
ZL3b|f103r|f103r.13-f103r.15	okeedy	9	256
ZL3b|f103r|f103r.13-f103r.15	okeeey	5	16
ZL3b|f103r|f103r.13-f103r.15	okeey	1,2,5,6,7,10,14	8819
ZL3b|f103r|f103r.13-f103r.15	okeshedy	12	2048
ZL3b|f103r|f103r.13-f103r.15	okool	9	256
ZL3b|f103r|f103r.13-f103r.15	oky	5	16
ZL3b|f103r|f103r.13-f103r.15	ol	5,6,12,13	6192
ZL3b|f103r|f103r.13-f103r.15	olain	9	256
ZL3b|f103r|f103r.13-f103r.15	olcheedar	5	16
ZL3b|f103r|f103r.13-f103r.15	olkeol	13	4096
ZL3b|f103r|f103r.13-f103r.15	olor	3	4
ZL3b|f103r|f103r.13-f103r.15	oloraiin	13	4096
ZL3b|f103r|f103r.13-f103r.15	opchealol	14	8192
ZL3b|f103r|f103r.13-f103r.15	opchedy	5,7	80
ZL3b|f103r|f103r.13-f103r.15	opcheol	2	2
ZL3b|f103r|f103r.13-f103r.15	opchy	4	8
ZL3b|f103r|f103r.13-f103r.15	oraiin	7	64
ZL3b|f103r|f103r.13-f103r.15	oshey	8	128
ZL3b|f103r|f103r.13-f103r.15	otain	6	32
ZL3b|f103r|f103r.13-f103r.15	otal	4	8
ZL3b|f103r|f103r.13-f103r.15	otalsy	15	16384
ZL3b|f103r|f103r.13-f103r.15	otam	11	1024
ZL3b|f103r|f103r.13-f103r.15	otar	4	8
ZL3b|f103r|f103r.13-f103r.15	otechedy	10	512
ZL3b|f103r|f103r.13-f103r.15	otedy	7,11	1088
ZL3b|f103r|f103r.13-f103r.15	oteeal	11	1024
ZL3b|f103r|f103r.13-f103r.15	oteedy	2,5,11,13	5138
ZL3b|f103r|f103r.13-f103r.15	oteey	5,10,15	16912
ZL3b|f103r|f103r.13-f103r.15	oteeykshy	7	64
ZL3b|f103r|f103r.13-f103r.15	oteeylshedy	3	4
ZL3b|f103r|f103r.13-f103r.15	oteol	3	4
ZL3b|f103r|f103r.13-f103r.15	otey	5,9	272
ZL3b|f103r|f103r.13-f103r.15	oteys	3	4
ZL3b|f103r|f103r.13-f103r.15	otshedy	12	2048
ZL3b|f103r|f103r.13-f103r.15	oty	2,5	18
ZL3b|f103r|f103r.13-f103r.15	pchdy	1	1
ZL3b|f103r|f103r.13-f103r.15	pcheam	4	8
ZL3b|f103r|f103r.13-f103r.15	pchedal	15	16384
ZL3b|f103r|f103r.13-f103r.15	pchedy	4,10	520
ZL3b|f103r|f103r.13-f103r.15	pcholkchdy	7	64
ZL3b|f103r|f103r.13-f103r.15	polarar	14	8192
ZL3b|f103r|f103r.13-f103r.15	polchedy	3	4
ZL3b|f103r|f103r.13-f103r.15	qochey	6	32
ZL3b|f103r|f103r.13-f103r.15	qokaiin	3,12,15	18436
ZL3b|f103r|f103r.13-f103r.15	qokain	1,3,5,10,14	8725
ZL3b|f103r|f103r.13-f103r.15	qokal	2,4,5,7,8,11,12	3290
ZL3b|f103r|f103r.13-f103r.15	qokalshedy	3	4
ZL3b|f103r|f103r.13-f103r.15	qokaly	6,13	4128
ZL3b|f103r|f103r.13-f103r.15	qokar	1	1
ZL3b|f103r|f103r.13-f103r.15	qokchdy	10	512
ZL3b|f103r|f103r.13-f103r.15	qokechy	6	32
ZL3b|f103r|f103r.13-f103r.15	qokedy	7,15	16448
ZL3b|f103r|f103r.13-f103r.15	qokeechy	1	1
ZL3b|f103r|f103r.13-f103r.15	qokeedy	4,9,10,11,13,14	14088
ZL3b|f103r|f103r.13-f103r.15	qokeeechy	6	32
ZL3b|f103r|f103r.13-f103r.15	qokeeey	6	32
ZL3b|f103r|f103r.13-f103r.15	qokeey	1,2,6,8,9,10,11,12,13,14,15	32675
ZL3b|f103r|f103r.13-f103r.15	qokeodair	10	512
ZL3b|f103r|f103r.13-f103r.15	qokeol	3	4
ZL3b|f103r|f103r.13-f103r.15	qokey	7,8,15	16576
ZL3b|f103r|f103r.13-f103r.15	qokshy	10	512
ZL3b|f103r|f103r.13-f103r.15	qoky	1,4,14	8201
ZL3b|f103r|f103r.13-f103r.15	qol	14	8192
ZL3b|f103r|f103r.13-f103r.15	qoodain	5	16
ZL3b|f103r|f103r.13-f103r.15	qopchey	15	16384
ZL3b|f103r|f103r.13-f103r.15	qotail	8	128
ZL3b|f103r|f103r.13-f103r.15	qotain	5,14	8208
ZL3b|f103r|f103r.13-f103r.15	qotal	10,12	2560
ZL3b|f103r|f103r.13-f103r.15	qotar	4	8
ZL3b|f103r|f103r.13-f103r.15	qotedy	1	1
ZL3b|f103r|f103r.13-f103r.15	qoteedy	13	4096
ZL3b|f103r|f103r.13-f103r.15	qoteeey	15	16384
ZL3b|f103r|f103r.13-f103r.15	qoteey	11	1024
ZL3b|f103r|f103r.13-f103r.15	qotey	1,11	1025
ZL3b|f103r|f103r.13-f103r.15	qotolaiin	14	8192
ZL3b|f103r|f103r.13-f103r.15	qoty	15	16384
ZL3b|f103r|f103r.13-f103r.15	qoy	3	4
ZL3b|f103r|f103r.13-f103r.15	rar	2	2
ZL3b|f103r|f103r.13-f103r.15	saiin	14	8192
ZL3b|f103r|f103r.13-f103r.15	shalky	10	512
ZL3b|f103r|f103r.13-f103r.15	shcfhedy	2	2
ZL3b|f103r|f103r.13-f103r.15	shchdy	7	64
ZL3b|f103r|f103r.13-f103r.15	shckhody	4	8
ZL3b|f103r|f103r.13-f103r.15	shckhy	3,7,8,11	1220
ZL3b|f103r|f103r.13-f103r.15	shcthy	5,7,10	592
ZL3b|f103r|f103r.13-f103r.15	shdaiin	2	2
ZL3b|f103r|f103r.13-f103r.15	shdal	4	8
ZL3b|f103r|f103r.13-f103r.15	shdar	7	64
ZL3b|f103r|f103r.13-f103r.15	shdy	9,15	16640
ZL3b|f103r|f103r.13-f103r.15	sheal	12	2048
ZL3b|f103r|f103r.13-f103r.15	sheckhy	4,7	72
ZL3b|f103r|f103r.13-f103r.15	shedain	9	256
ZL3b|f103r|f103r.13-f103r.15	shedar	13	4096
ZL3b|f103r|f103r.13-f103r.15	shedy	3,4,5,7,8,10,14	8924
ZL3b|f103r|f103r.13-f103r.15	sheedy	12	2048
ZL3b|f103r|f103r.13-f103r.15	sheeey	11	1024
ZL3b|f103r|f103r.13-f103r.15	sheeol	11	1024
ZL3b|f103r|f103r.13-f103r.15	sheey	6,12	2080
ZL3b|f103r|f103r.13-f103r.15	shekain	1	1
ZL3b|f103r|f103r.13-f103r.15	sheod	8	128
ZL3b|f103r|f103r.13-f103r.15	sheol	9,11,14	9472
ZL3b|f103r|f103r.13-f103r.15	shety	7	64
ZL3b|f103r|f103r.13-f103r.15	shey	1,3,5,12,14	10261
ZL3b|f103r|f103r.13-f103r.15	shkaiin	1	1
ZL3b|f103r|f103r.13-f103r.15	shkchy	14	8192
ZL3b|f103r|f103r.13-f103r.15	shky	2	2
ZL3b|f103r|f103r.13-f103r.15	shokeey	6	32
ZL3b|f103r|f103r.13-f103r.15	shokey	12	2048
ZL3b|f103r|f103r.13-f103r.15	shol	4,13	4104
ZL3b|f103r|f103r.13-f103r.15	sholkar	2	2
ZL3b|f103r|f103r.13-f103r.15	soiin	7	64
ZL3b|f103r|f103r.13-f103r.15	sokedy	4	8
ZL3b|f103r|f103r.13-f103r.15	ssheey	13,14	12288
ZL3b|f103r|f103r.13-f103r.15	sshey	15	16384
ZL3b|f103r|f103r.13-f103r.15	tar	12	2048
ZL3b|f103r|f103r.13-f103r.15	tchey	2	2
ZL3b|f103r|f103r.13-f103r.15	tchoky	5	16
ZL3b|f103r|f103r.13-f103r.15	tshdy	1	1
ZL3b|f103r|f103r.13-f103r.15	tshey	11	1024
ZL3b|f103r|f103r.13-f103r.15	y	8	128
ZL3b|f103r|f103r.13-f103r.15	ychain	3	4
ZL3b|f103r|f103r.13-f103r.15	ykeedy	10	512
ZL3b|f103r|f103r.13-f103r.15	yteedy	8	128
ZL3b|f106r|f106r.1-f106r.3	aiiiky	10	512
ZL3b|f106r|f106r.1-f106r.3	aiin	2,4,6,14	8234
ZL3b|f106r|f106r.1-f106r.3	aiinchodar	6	32
ZL3b|f106r|f106r.1-f106r.3	aiiny	10	512
ZL3b|f106r|f106r.1-f106r.3	aiiry	10	512
ZL3b|f106r|f106r.1-f106r.3	al	11,15	17408
ZL3b|f106r|f106r.1-f106r.3	ar	2,10,11,14	9730
ZL3b|f106r|f106r.1-f106r.3	arojy	2	2
ZL3b|f106r|f106r.1-f106r.3	arol	6	32
ZL3b|f106r|f106r.1-f106r.3	aror	8	128
ZL3b|f106r|f106r.1-f106r.3	chal	10	512
ZL3b|f106r|f106r.1-f106r.3	char	2,10	514
ZL3b|f106r|f106r.1-f106r.3	chckhy	11	1024
ZL3b|f106r|f106r.1-f106r.3	chdaldy	14	8192
ZL3b|f106r|f106r.1-f106r.3	chdalkair	15	16384
ZL3b|f106r|f106r.1-f106r.3	chdam	6	32
ZL3b|f106r|f106r.1-f106r.3	chdy	1,7,12	2113
ZL3b|f106r|f106r.1-f106r.3	chealol	15	16384
ZL3b|f106r|f106r.1-f106r.3	chear	10	512
ZL3b|f106r|f106r.1-f106r.3	chearaiin	7	64
ZL3b|f106r|f106r.1-f106r.3	checkhy	2	2
ZL3b|f106r|f106r.1-f106r.3	ched	1	1
ZL3b|f106r|f106r.1-f106r.3	chedar	6,9	288
ZL3b|f106r|f106r.1-f106r.3	chedy	1,5	17
ZL3b|f106r|f106r.1-f106r.3	cheedy	15	16384
ZL3b|f106r|f106r.1-f106r.3	cheees	2	2
ZL3b|f106r|f106r.1-f106r.3	cheeey	14	8192
ZL3b|f106r|f106r.1-f106r.3	cheeky	2	2
ZL3b|f106r|f106r.1-f106r.3	cheeo	9	256
ZL3b|f106r|f106r.1-f106r.3	cheeorfor	10	512
ZL3b|f106r|f106r.1-f106r.3	chees	1,9	257
ZL3b|f106r|f106r.1-f106r.3	cheey	7	64
ZL3b|f106r|f106r.1-f106r.3	chekal	15	16384
ZL3b|f106r|f106r.1-f106r.3	cheo	7	64
ZL3b|f106r|f106r.1-f106r.3	cheodal	7	64
ZL3b|f106r|f106r.1-f106r.3	cheody	14	8192
ZL3b|f106r|f106r.1-f106r.3	cheokam	15	16384
ZL3b|f106r|f106r.1-f106r.3	cheokey	4	8
ZL3b|f106r|f106r.1-f106r.3	cheol	4,10,14	8712
ZL3b|f106r|f106r.1-f106r.3	cheoly	4,10	520
ZL3b|f106r|f106r.1-f106r.3	cheor	15	16384
ZL3b|f106r|f106r.1-f106r.3	chey	10,14	8704
ZL3b|f106r|f106r.1-f106r.3	chkar	10	512
ZL3b|f106r|f106r.1-f106r.3	chkchedaram	9	256
ZL3b|f106r|f106r.1-f106r.3	chlal	10	512
ZL3b|f106r|f106r.1-f106r.3	chlar	10	512
ZL3b|f106r|f106r.1-f106r.3	cho	9,10	768
ZL3b|f106r|f106r.1-f106r.3	chocphol	3	4
ZL3b|f106r|f106r.1-f106r.3	chody	11	1024
ZL3b|f106r|f106r.1-f106r.3	chokaiin	10,11	1536
ZL3b|f106r|f106r.1-f106r.3	chokar	4	8
