lexicon_key	domain	exact_tuple_or_surface_id	surface_realizations	occurrences	pages	default_English	source_class	confidence	sense_rule
f69v:f69v.1:34	ASTRO_LOCAL_NAMESPACE	ASTRO-b6ff3556d6c020bf	oty	1	f69v	the short member	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:35	ASTRO_LOCAL_NAMESPACE	ASTRO-8fa97047c52f4284	oteeo	1	f69v	governs	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:36	ASTRO_LOCAL_NAMESPACE	ASTRO-bbc9531f78bc0f8d	dar	1	f69v	the second interval	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:37	ASTRO_LOCAL_NAMESPACE	ASTRO-b4b12f587bfa3bc8	o	1	f69v	do not reverse	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:38	ASTRO_LOCAL_NAMESPACE	ASTRO-f30ea5edf4eccb22	eykeody	1	f69v	the paired order	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:39	ASTRO_LOCAL_NAMESPACE	ASTRO-91936926c15cf244	dchor	1	f69v	without a fresh observation	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.1:40	ASTRO_LOCAL_NAMESPACE	ASTRO-f1fc0f2202b19938	char	1	f69v	thereafter	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:1	ASTRO_LOCAL_NAMESPACE	ASTRO-fab815f4aef0c7db	yka	1	f69v	for	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:2	ASTRO_LOCAL_NAMESPACE	ASTRO-638bb6906eaae11d	chol	1	f69v	the lunar course	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:3	ASTRO_LOCAL_NAMESPACE	ASTRO-c780e31b5b54cc3b	ykar	1	f69v	reckon	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:4	ASTRO_LOCAL_NAMESPACE	ASTRO-f8feff45d0b695a3	dal	1	f69v	the mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:5	ASTRO_LOCAL_NAMESPACE	ASTRO-28b76752f5fc880a	ykady	1	f69v	shown	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:6	ASTRO_LOCAL_NAMESPACE	ASTRO-db232089f7c70901	iokeeor	1	f69v	on the long spoke	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:7	ASTRO_LOCAL_NAMESPACE	ASTRO-8a7174a5ac150a90	cheey	1	f69v	then	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:8	ASTRO_LOCAL_NAMESPACE	ASTRO-08908c49975c4082	choly	1	f69v	the answering mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:9	ASTRO_LOCAL_NAMESPACE	ASTRO-36c086c3a0610c4a	ykeeal	1	f69v	on the short spoke	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:10	ASTRO_LOCAL_NAMESPACE	ASTRO-1cb42f6202dedcde	cheo	1	f69v	observe	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:11	ASTRO_LOCAL_NAMESPACE	ASTRO-ae1de46673ee82ea	oaram	1	f69v	the favorable hour	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:12	ASTRO_LOCAL_NAMESPACE	ASTRO-598852446e8b1618	ockhy	1	f69v	for bathing	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:13	ASTRO_LOCAL_NAMESPACE	ASTRO-12a182dae5152e9b	sheey	1	f69v	the unfavorable hour	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:14	ASTRO_LOCAL_NAMESPACE	ASTRO-82df0b89ada5e323	aiin	1	f69v	for bleeding	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:15	ASTRO_LOCAL_NAMESPACE	ASTRO-5ecd8e2e0da59809	y	1	f69v	carry	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:16	ASTRO_LOCAL_NAMESPACE	ASTRO-1427bdea4dfa2daa	daiial	1	f69v	the count	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:17	ASTRO_LOCAL_NAMESPACE	ASTRO-8438d51b761728ef	cheody	1	f69v	forward	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:18	ASTRO_LOCAL_NAMESPACE	ASTRO-1322257cfe1cdc31	cheal	1	f69v	one place	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:19	ASTRO_LOCAL_NAMESPACE	ASTRO-9a6f811c5d8b330f	yetey	1	f69v	each day	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:20	ASTRO_LOCAL_NAMESPACE	ASTRO-6205d6a2355d485e	chear	1	f69v	when the moon	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:21	ASTRO_LOCAL_NAMESPACE	ASTRO-568a4b03e4f25cab	y	1	f69v	enters	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:22	ASTRO_LOCAL_NAMESPACE	ASTRO-2dcbba19e4c437df	dy	1	f69v	the next mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:23	ASTRO_LOCAL_NAMESPACE	ASTRO-bb716886c4863336	ykey	1	f69v	use	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:24	ASTRO_LOCAL_NAMESPACE	ASTRO-4767d762d4e761ac	ch	1	f69v	the corresponding rule	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:25	ASTRO_LOCAL_NAMESPACE	ASTRO-3ce0b2694c370480	y	1	f69v	for the patient	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:26	ASTRO_LOCAL_NAMESPACE	ASTRO-57b7939867c1ce84	dy	1	f69v	shown in the register	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:27	ASTRO_LOCAL_NAMESPACE	ASTRO-a312e540c110a22f	chol	1	f69v	and	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:28	ASTRO_LOCAL_NAMESPACE	ASTRO-4ac3ec050ef38d56	ykar	1	f69v	repeat	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:29	ASTRO_LOCAL_NAMESPACE	ASTRO-b92655a20bd1aae6	ol	1	f69v	after the cycle	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:30	ASTRO_LOCAL_NAMESPACE	ASTRO-25841929cd8babae	y	1	f69v	is complete	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:31	ASTRO_LOCAL_NAMESPACE	ASTRO-b2801cc881f215da	ykeeody	1	f69v	the long member	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:32	ASTRO_LOCAL_NAMESPACE	ASTRO-c6c3392a2d50732e	chey	1	f69v	governs	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:33	ASTRO_LOCAL_NAMESPACE	ASTRO-51f75165eac4ecef	dal	1	f69v	the first interval	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:34	ASTRO_LOCAL_NAMESPACE	ASTRO-9f480b5bcf7709aa	ody	1	f69v	the short member	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:35	ASTRO_LOCAL_NAMESPACE	ASTRO-ba89dd73d78811e3	airchy	1	f69v	governs	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:36	ASTRO_LOCAL_NAMESPACE	ASTRO-cab8bc8ba3241cdd	choky	1	f69v	the second interval	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:37	ASTRO_LOCAL_NAMESPACE	ASTRO-40b985b6d7b06b4a	ychey	1	f69v	do not reverse	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.2:38	ASTRO_LOCAL_NAMESPACE	ASTRO-cac5ea1c4997ea2b	chey	1	f69v	the paired order	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:1	ASTRO_LOCAL_NAMESPACE	ASTRO-9ec194110c7c1b6a	doair	1	f69v	without a fresh observation	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:2	ASTRO_LOCAL_NAMESPACE	ASTRO-bdae4d453fc0d705	otaldal	1	f69v	thereafter	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:3	ASTRO_LOCAL_NAMESPACE	ASTRO-9585ab31d68e76a1	dair	1	f69v	for	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:4	ASTRO_LOCAL_NAMESPACE	ASTRO-7b7fe45c5d189a35	chdy	1	f69v	the lunar course	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:5	ASTRO_LOCAL_NAMESPACE	ASTRO-06568599a3fb20e6	otoar	1	f69v	reckon	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:6	ASTRO_LOCAL_NAMESPACE	ASTRO-f0601074ea824b36	ar	1	f69v	the mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:7	ASTRO_LOCAL_NAMESPACE	ASTRO-22fa86921dc425cb	chy	1	f69v	shown	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:8	ASTRO_LOCAL_NAMESPACE	ASTRO-fc106b6f5bfb954b	qoteor	1	f69v	on the long spoke	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:9	ASTRO_LOCAL_NAMESPACE	ASTRO-b0dcc1c2f181f225	cho	1	f69v	then	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:10	ASTRO_LOCAL_NAMESPACE	ASTRO-9474017c4cc0bb23	qotair	1	f69v	the answering mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:11	ASTRO_LOCAL_NAMESPACE	ASTRO-84d45a7d61ec0af7	chda	1	f69v	on the short spoke	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:12	ASTRO_LOCAL_NAMESPACE	ASTRO-04d18b670e9bc319	oteeal	1	f69v	observe	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:13	ASTRO_LOCAL_NAMESPACE	ASTRO-c57019d04c5016f6	cheor	1	f69v	the favorable hour	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:14	ASTRO_LOCAL_NAMESPACE	ASTRO-471daa22d6f4ec30	ar	1	f69v	for bathing	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:15	ASTRO_LOCAL_NAMESPACE	ASTRO-f6fbdcad79033549	air	1	f69v	the unfavorable hour	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:16	ASTRO_LOCAL_NAMESPACE	ASTRO-0be73e638f901a8a	oteody	1	f69v	for bleeding	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:17	ASTRO_LOCAL_NAMESPACE	ASTRO-b844f7c9ec2001ac	ytyd	1	f69v	carry	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:18	ASTRO_LOCAL_NAMESPACE	ASTRO-108565d33b5d4405	a	1	f69v	the count	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:19	ASTRO_LOCAL_NAMESPACE	ASTRO-a3bebde3be535f1a	dchy	1	f69v	forward	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:20	ASTRO_LOCAL_NAMESPACE	ASTRO-da3183aa3bf112e6	otoly	1	f69v	one place	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:21	ASTRO_LOCAL_NAMESPACE	ASTRO-11d05026aab106d0	okeodal	1	f69v	each day	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:22	ASTRO_LOCAL_NAMESPACE	ASTRO-24b0da8b013bb8fd	oteoarar	1	f69v	when the moon	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:23	ASTRO_LOCAL_NAMESPACE	ASTRO-6b23514130be341f	cheteeser	1	f69v	enters	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:24	ASTRO_LOCAL_NAMESPACE	ASTRO-4fe8e61f02565df7	dair	1	f69v	the next mansion	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:25	ASTRO_LOCAL_NAMESPACE	ASTRO-92c3917c4b1a21d3	chey	1	f69v	use	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:26	ASTRO_LOCAL_NAMESPACE	ASTRO-b76838c3a0726449	okody	1	f69v	the corresponding rule	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:27	ASTRO_LOCAL_NAMESPACE	ASTRO-8c1d43272f65ecc6	dal	1	f69v	for the patient	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:28	ASTRO_LOCAL_NAMESPACE	ASTRO-0010dde1056e4823	oteey	1	f69v	shown in the register	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.3:29	ASTRO_LOCAL_NAMESPACE	ASTRO-af9e2ba6a6a71f31	oteey	1	f69v	and	LUNAR_SCHEDULE_INSTRUCTION	0.15	CONTINUOUS_LUNAR_SCHEDULE_TEXT_DEFAULT
f69v:f69v.4:1	ASTRO_LOCAL_NAMESPACE	ASTRO-4b6236b5328f58cf	okeey	1	f69v	lunar mansion on the short spoke at 09:30, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.4:2	ASTRO_LOCAL_NAMESPACE	ASTRO-ad587a90ce962b5a	sar	1	f69v	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f69v:f69v.5:1	ASTRO_LOCAL_NAMESPACE	ASTRO-766891a57d5b3891	okeo	1	f69v	lunar mansion on the long spoke at 10:00, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.5:2	ASTRO_LOCAL_NAMESPACE	ASTRO-418bb1a2bc890431	dy	1	f69v	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f69v:f69v.6:1	ASTRO_LOCAL_NAMESPACE	ASTRO-06d5ef31a283f4b1	ochoyk	1	f69v	lunar mansion on the short spoke at 10:30, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.7:1	ASTRO_LOCAL_NAMESPACE	ASTRO-593abf1229a4546b	ykeey	1	f69v	lunar mansion on the long spoke at 11:00, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.8:1	ASTRO_LOCAL_NAMESPACE	ASTRO-1e59715a8705982b	ytory	1	f69v	lunar mansion on the short spoke at 11:30, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.9:1	ASTRO_LOCAL_NAMESPACE	ASTRO-838b9d941cd1dbf7	oeesy	1	f69v	lunar mansion on the long spoke at 00:00, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.10:1	ASTRO_LOCAL_NAMESPACE	ASTRO-d18e3b3e26c5d3bf	ytody	1	f69v	lunar mansion on the short spoke at 00:15, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.11:1	ASTRO_LOCAL_NAMESPACE	ASTRO-edd521f71e133b79	okody	1	f69v	lunar mansion on the long spoke at 00:30, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.12:1	ASTRO_LOCAL_NAMESPACE	ASTRO-4a003cd2cf0962aa	otody	1	f69v	lunar mansion on the short spoke at 01:00, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.13:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0c4cd6e96ebc05a9	okeal	1	f69v	lunar mansion on the long spoke at 01:30, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.14:1	ASTRO_LOCAL_NAMESPACE	ASTRO-bd04f5431bd2eda7	okeod	1	f69v	lunar mansion on the short spoke at 02:00, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.15:1	ASTRO_LOCAL_NAMESPACE	ASTRO-8ee66f4c83f5d60a	oteeys	1	f69v	lunar mansion on the long spoke at 02:15, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.16:1	ASTRO_LOCAL_NAMESPACE	ASTRO-3d012b06bc4b9de4	oteol	1	f69v	lunar mansion on the short spoke at 02:45, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.17:1	ASTRO_LOCAL_NAMESPACE	ASTRO-273a724cb644d317	ykeydy	1	f69v	lunar mansion on the long spoke at 03:00, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.18:1	ASTRO_LOCAL_NAMESPACE	ASTRO-35695c32a5a805a1	okeod	1	f69v	lunar mansion on the short spoke at 03:15, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.19:1	ASTRO_LOCAL_NAMESPACE	ASTRO-ca8c13374e1ffbca	saral	1	f69v	lunar mansion on the long spoke at 03:30, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.20:1	ASTRO_LOCAL_NAMESPACE	ASTRO-c18badafcc5900dc	saiir	1	f69v	lunar mansion on the short spoke at 04:00, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.21:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0763af4fbfdf6229	okolar	1	f69v	lunar mansion on the long spoke at 04:30, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.22:1	ASTRO_LOCAL_NAMESPACE	ASTRO-f541c4d923817a50	ykeody	1	f69v	lunar mansion on the short spoke at 05:00, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.23:1	ASTRO_LOCAL_NAMESPACE	ASTRO-02b466bc24b94912	sarydy	1	f69v	lunar mansion on the long spoke at 05:15, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.24:1	ASTRO_LOCAL_NAMESPACE	ASTRO-da3d6abb3f6f091e	otchy	1	f69v	lunar mansion on the short spoke at 05:45, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.25:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0cedbf7df0d19ba6	okeey	1	f69v	lunar mansion on the long spoke at 06:00, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.25:2	ASTRO_LOCAL_NAMESPACE	ASTRO-055f6f64497d8faf	dy	1	f69v	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f69v:f69v.26:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0b1284b4be65b074	okey	1	f69v	lunar mansion on the short spoke at 06:30, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.26:2	ASTRO_LOCAL_NAMESPACE	ASTRO-53a97c60a2037cf7	d	1	f69v	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
f69v:f69v.27:1	ASTRO_LOCAL_NAMESPACE	ASTRO-58a9c24d0c4c52db	okeod	1	f69v	lunar mansion on the long spoke at 07:00, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.28:1	ASTRO_LOCAL_NAMESPACE	ASTRO-0ff2b75ece086177	okodchy	1	f69v	lunar mansion on the short spoke at 07:30, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.29:1	ASTRO_LOCAL_NAMESPACE	ASTRO-124db38e6aecc598	okeody	1	f69v	lunar mansion on the long spoke at 08:00, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.30:1	ASTRO_LOCAL_NAMESPACE	ASTRO-799f59ff30e2b73b	okcheys	1	f69v	lunar mansion on the short spoke at 08:30, short	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.31:1	ASTRO_LOCAL_NAMESPACE	ASTRO-bee810046221fd63	oar	1	f69v	lunar mansion on the long spoke at 08:45, long	LUNAR_MANSION_LABEL	0.31	SPATIAL_OWNER_DEFAULT; no phonetic reading
f69v:f69v.31:2	ASTRO_LOCAL_NAMESPACE	ASTRO-0564e248ca9acdfb	alys	1	f69v	under its appointed ruler	RULER_QUALIFIER	0.16	QUALIFIER_OF_PRECEDING_SPATIALLY_OWNED_LABEL
CONSTRUCTION:qokaiin	CROSS_PAGE_CONSTRUCTION	qokaiin	construction	see event ledger	fixed ten-page scope	take the next entry	ENTRY_OR_RESUMPTION	0.57	same exact card at all occurrences
CONSTRUCTION:L_O	CROSS_PAGE_CONSTRUCTION	L_O	construction	see event ledger	fixed ten-page scope	with it; likewise under the same heading	ACTIVE_RELATION	0.59	inherits missing left anchor at field entry
CONSTRUCTION:AIIN	CROSS_PAGE_CONSTRUCTION	AIIN	construction	see event ledger	fixed ten-page scope	in the stated or usual measure	ACTIVE_STANDARD_REFERENCE	0.61	measure may be inherited from current prescription
CONSTRUCTION:Y	CROSS_PAGE_CONSTRUCTION	Y	construction	see event ledger	fixed ten-page scope	the current prescribed portion	CURRENT_PORTION	0.52	points to the locally active portion
