page	locus	record	line	event_index	surface	exact_tuple_id	default_English	source_class	confidence	inheritance_context_rule	field_ordinal	within_field_position	closure	scope
f67r2	f67r2.53	53	f67r2.53	510	dchdar	ASTRO:f67r2:dchdar	the body region governed by Taurus: neck	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.54	54	f67r2.54	511	y	ASTRO:f67r2:y	the current division	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.54	54	f67r2.54	512	saldal	ASTRO:f67r2:saldal	the body region governed by Gemini: arms	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.55	55	f67r2.55	513	ytodal	ASTRO:f67r2:ytodal	the body region governed by Cancer: chest	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.56	56	f67r2.56	514	tol	ASTRO:f67r2:tol	the body region governed by Leo: heart	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.56	56	f67r2.56	515	daiin	ASTRO:f67r2:daiin	according to the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	&Ls	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.57	57	f67r2.57	516	otar	ASTRO:f67r2:otar	the body region governed by Virgo: belly	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.57	57	f67r2.57	517	dy	ASTRO:f67r2:dy	then complete	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	&Ls	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.58	58	f67r2.58	518	cho	ASTRO:f67r2:cho	the body region governed by Libra: kidneys	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.58	58	f67r2.58	519	dal	ASTRO:f67r2:dal	the affected member	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	&Ls	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.58	58	f67r2.58	520	g	ASTRO:f67r2:g	the body region governed by Libra: kidneys	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.59	59	f67r2.59	521	ytchodly	ASTRO:f67r2:ytchodly	the body region governed by Scorpio: genitals	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.60	60	f67r2.60	522	octhys	ASTRO:f67r2:octhys	the body region governed by Sagittarius: thighs	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.61	61	f67r2.61	523	ytokar	ASTRO:f67r2:ytokar	the body region governed by Capricorn: knees	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.62	62	f67r2.62	524	otolor	ASTRO:f67r2:otolor	the body region governed by Aquarius: lower legs	ZODIAC_BODY_LABEL|CONTEXT_DEFAULT	0.20	isolated sign-owned label; singleton forced concrete	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.63	63	f67r2.63	525	okodar	ASTRO:f67r2:okodar	the body region governed by Pisces: feet	ZODIAC_BODY_LABEL	0.20	isolated sign-owned label	&Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.64	64	f67r2.64	526	s	ASTRO:f67r2:s	under	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.64	64	f67r2.64	527	air	ASTRO:f67r2:air	the proper time	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	@L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.65	65	f67r2.65	528	soear	ASTRO:f67r2:soear	Jupiter	PLANETARY_GOVERNOR|CONTEXT_DEFAULT	0.23	sevenfold local inventory; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.66	66	f67r2.66	529	cpheey	ASTRO:f67r2:cpheey	Mars	PLANETARY_GOVERNOR|CONTEXT_DEFAULT	0.23	sevenfold local inventory; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.67	67	f67r2.67	530	okodar	ASTRO:f67r2:okodar	Sun	PLANETARY_GOVERNOR	0.23	sevenfold local inventory	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.68	68	f67r2.68	531	oepchod	ASTRO:f67r2:oepchod	Venus	PLANETARY_GOVERNOR|CONTEXT_DEFAULT	0.23	sevenfold local inventory; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.69	69	f67r2.69	532	s	ASTRO:f67r2:s	under	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.69	69	f67r2.69	533	ay	ASTRO:f67r2:ay	Mercury	PLANETARY_GOVERNOR	0.23	sevenfold local inventory	&L0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.70	70	f67r2.70	534	osar	ASTRO:f67r2:osar	Moon	PLANETARY_GOVERNOR|CONTEXT_DEFAULT	0.23	sevenfold local inventory; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.71	71	f67r2.71	535	oran	ASTRO:f67r2:oran	the combined planetary rule	PLANETARY_GOVERNOR|CONTEXT_DEFAULT	0.23	sevenfold local inventory; singleton forced concrete	&L0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	536	dar	ASTRO:f67r2:dar	consult the governing planet	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	537	aldaiin	ASTRO:f67r2:aldaiin	then find the zodiac division	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	538	ydaiin	ASTRO:f67r2:ydaiin	observe the Moon's condition	DIAGRAM_OPERATING_INSTRUCTION	0.19	bottom prose instruction	@P0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	539	qkoy	ASTRO:f67r2:qkoy	protect the governed member	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	540	ydaiin	ASTRO:f67r2:ydaiin	choose a gentle bath	DIAGRAM_OPERATING_INSTRUCTION	0.19	bottom prose instruction	@P0	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	541	qofair	ASTRO:f67r2:qofair	avoid a forceful evacuation	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	542	ypair	ASTRO:f67r2:ypair	consult the governing planet	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	543	ykoaiin	ASTRO:f67r2:ykoaiin	then find the zodiac division	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	544	ydoly	ASTRO:f67r2:ydoly	observe the Moon's condition	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	545	ytalchos	ASTRO:f67r2:ytalchos	protect the governed member	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	10	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	546	oly	ASTRO:f67r2:oly	choose a gentle bath	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	11	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.72	72	f67r2.72	547	okey	ASTRO:f67r2:okey	avoid a forceful evacuation	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	@P0	12	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	548	sshey	ASTRO:f67r2:sshey	consult the governing planet	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	549	sy	ASTRO:f67r2:sy	then find the zodiac division	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	550	shees	ASTRO:f67r2:shees	observe the Moon's condition	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	551	qeykeey	ASTRO:f67r2:qeykeey	protect the governed member	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	552	ykchey	ASTRO:f67r2:ykchey	choose a gentle bath	DIAGRAM_OPERATING_INSTRUCTION	0.19	bottom prose instruction	+P0	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	553	ykchey	ASTRO:f67r2:ykchey	avoid a forceful evacuation	DIAGRAM_OPERATING_INSTRUCTION	0.19	bottom prose instruction	+P0	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	554	qokeochy	ASTRO:f67r2:qokeochy	consult the governing planet	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	555	oaiin	ASTRO:f67r2:oaiin	then find the zodiac division	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	556	okol	ASTRO:f67r2:okol	observe the Moon's condition	DIAGRAM_OPERATING_INSTRUCTION	0.19	bottom prose instruction	+P0	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	557	ar	ASTRO:f67r2:ar	for	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+P0	10	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.73	73	f67r2.73	558	olar	ASTRO:f67r2:olar	choose a gentle bath	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	11	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	559	yshey	ASTRO:f67r2:yshey	consult the governing planet	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	560	qokeeody	ASTRO:f67r2:qokeeody	then find the zodiac division	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	561	cheos	ASTRO:f67r2:cheos	observe the Moon's condition	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	562	oeeos	ASTRO:f67r2:oeeos	protect the governed member	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	563	qockhy	ASTRO:f67r2:qockhy	choose a gentle bath	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	564	chos	ASTRO:f67r2:chos	avoid a forceful evacuation	DIAGRAM_OPERATING_INSTRUCTION	0.19	bottom prose instruction	+P0	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	565	aiin	ASTRO:f67r2:aiin	the stated rule	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+P0	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	566	okeeody	ASTRO:f67r2:okeeody	then find the zodiac division	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	567	qokoaiin	ASTRO:f67r2:qokoaiin	observe the Moon's condition	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	568	odain	ASTRO:f67r2:odain	protect the governed member	DIAGRAM_OPERATING_INSTRUCTION|CONTEXT_DEFAULT	0.19	bottom prose instruction; singleton forced concrete	+P0	10	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	569	ar	ASTRO:f67r2:ar	for	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+P0	11	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	570	air	ASTRO:f67r2:air	the proper time	ASTRO_RECURRENT_INSTRUCTION	0.22	f67r2-local recurrent surface	+P0	12	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f67r2	f67r2.74	74	f67r2.74	571	ay	ASTRO:f67r2:ay	consult the governing planet	DIAGRAM_OPERATING_INSTRUCTION	0.19	bottom prose instruction	+P0	13	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	572	shokchy	ASTRO:f68r1:shokchy	identify the Moon's present mansion	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	573	chteey	ASTRO:f68r1:chteey	locate its star in the field	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	574	choteey	ASTRO:f68r1:choteey	retain the star's own name	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	575	cphol	ASTRO:f68r1:cphol	consult the corresponding influence	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	576	cheor	ASTRO:f68r1:cheor	apply the mansion rule	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	577	opcheeol	ASTRO:f68r1:opcheeol	then pass to the next observation	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	578	otor	ASTRO:f68r1:otor	identify the Moon's present mansion	MANSION_CATALOGUE_INSTRUCTION	0.19	top prose instruction	@P0	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	579	choctheeey	ASTRO:f68r1:choctheeey	locate its star in the field	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.1	1	f68r1.1	580	okchoal	ASTRO:f68r1:okchoal	retain the star's own name	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	@P0	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	581	tochso	ASTRO:f68r1:tochso	identify the Moon's present mansion	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	582	otchl	ASTRO:f68r1:otchl	locate its star in the field	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	583	qokeeedy	ASTRO:f68r1:qokeeedy	retain the star's own name	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	584	cheey	ASTRO:f68r1:cheey	consult the corresponding influence	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	585	cheeteey	ASTRO:f68r1:cheeteey	apply the mansion rule	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	586	yteody	ASTRO:f68r1:yteody	then pass to the next observation	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	587	chpor	ASTRO:f68r1:chpor	identify the Moon's present mansion	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	588	cheokorchey	ASTRO:f68r1:cheokorchey	locate its star in the field	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.2	2	f68r1.2	589	chod	ASTRO:f68r1:chod	retain the star's own name	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	9	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	590	ykor	ASTRO:f68r1:ykor	identify the Moon's present mansion	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	591	shey	ASTRO:f68r1:shey	locate its star in the field	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	592	qocheey	ASTRO:f68r1:qocheey	retain the star's own name	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	3	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	593	chokal	ASTRO:f68r1:chokal	consult the corresponding influence	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	4	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	594	okeey	ASTRO:f68r1:okeey	apply the mansion rule	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	5	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	595	ror	ASTRO:f68r1:ror	then pass to the next observation	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	6	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	596	eckhear	ASTRO:f68r1:eckhear	identify the Moon's present mansion	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	7	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.3	3	f68r1.3	597	daram	ASTRO:f68r1:daram	locate its star in the field	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	8	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.4	4	f68r1.4	598	dchor	ASTRO:f68r1:dchor	identify the Moon's present mansion	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.4	4	f68r1.4	599	okaiiin	ASTRO:f68r1:okaiiin	locate its star in the field	MANSION_CATALOGUE_INSTRUCTION|CONTEXT_DEFAULT	0.19	top prose instruction; singleton forced concrete	+P0	2	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.5	5	f68r1.5	600	yky	ASTRO:f68r1:yky	the Sun	SOLAR_ANCHOR|CONTEXT_DEFAULT	0.24	sun-adjacent label; singleton forced concrete	@Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.6	6	f68r1.6	601	dary	ASTRO:f68r1:dary	its daylight influence	SOLAR_ANCHOR|CONTEXT_DEFAULT	0.24	sun-adjacent label; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.7	7	f68r1.7	602	chkchykoly	ASTRO:f68r1:chkchykoly	the solar boundary	SOLAR_ANCHOR|CONTEXT_DEFAULT	0.24	sun-adjacent label; singleton forced concrete	+Pb	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.8	8	f68r1.8	603	okodaly	ASTRO:f68r1:okodaly	the lunar-station name at spatial star locus f68r1.8	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.9	9	f68r1.9	604	odchecthy	ASTRO:f68r1:odchecthy	the lunar-station name at spatial star locus f68r1.9	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.10	10	f68r1.10	605	otcheody	ASTRO:f68r1:otcheody	the lunar-station name at spatial star locus f68r1.10	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.11	11	f68r1.11	606	okoaly	ASTRO:f68r1:okoaly	the lunar-station name at spatial star locus f68r1.11	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
f68r1	f68r1.12	12	f68r1.12	607	chocfhy	ASTRO:f68r1:chocfhy	the lunar-station name at spatial star locus f68r1.12	SPATIAL_MANSION_NAME|CONTEXT_DEFAULT	0.26	no cyclic order imposed; singleton forced concrete	@Ls	1	DIAGRAM_OWNED	ASTRO_ZL3B_PRIMARY
