candidate_recipe	candidate_current_status	source_neighbor_count	incoming_semantic_action	scope_context_mode	incoming_scope_action	factor_gate_status	rescue_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	conditional_literal_reading_de	surface_or_occurrence_prediction
AIN+DY+D_LABEL	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:T<-AIN|CLOSE:T	NONE	NONE	ANTEIL · SCHLUSS · HIER	NO
AIN+O+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:CH	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CH<-AIN|CLOSE:CH	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:CHD	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:CHD<-AIN|CLOSE:CHD	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:K	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:K<-AIN|CLOSE:K	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:OK	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:OK<-AIN|CLOSE:OK	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:P	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:P<-AIN|CLOSE:P	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:R	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:R<-AIN|CLOSE:R	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:S	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:S<-AIN|CLOSE:S	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:SH	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:SH<-AIN|CLOSE:SH	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:T	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIN+O+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	PREVIOUS_CARD_STACK	FOCUS:T<-AIN|CLOSE:T	NONE	NONE	ANTEIL · AUSFÜHRUNG · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CH<-AIR|FOCUS:CH<-AIIN|CLOSE:CH	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CHD<-AIR|FOCUS:CHD<-AIIN|CLOSE:CHD	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:K	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:K<-AIR|FOCUS:K<-AIIN|CLOSE:K	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:OK	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:OK<-AIR|FOCUS:OK<-AIIN|CLOSE:OK	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:P	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:P<-AIR|FOCUS:P<-AIIN|CLOSE:P	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:R	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:R<-AIIN|CLOSE:R	FOCUS:R<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:S	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:S<-AIR|FOCUS:S<-AIIN|CLOSE:S	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:SH	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:SH<-AIR|FOCUS:SH<-AIIN|CLOSE:SH	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIIN|CLOSE:T	FOCUS:OWNER<-AIR	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIIN+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:T<-AIR|FOCUS:T<-AIIN|CLOSE:T	NONE	NONE	BAHN · WERT · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CH<-AIR|FOCUS:CH<-AIN|CLOSE:CH	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CHD<-AIR|FOCUS:CHD<-AIN|CLOSE:CHD	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:K	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:K<-AIR|FOCUS:K<-AIN|CLOSE:K	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:OK	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:OK<-AIR|FOCUS:OK<-AIN|CLOSE:OK	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:P	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:P<-AIR|FOCUS:P<-AIN|CLOSE:P	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:R	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:R<-AIN|CLOSE:R	FOCUS:R<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:S	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:S<-AIR|FOCUS:S<-AIN|CLOSE:S	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:SH	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:SH<-AIR|FOCUS:SH<-AIN|CLOSE:SH	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-AIN|CLOSE:T	FOCUS:OWNER<-AIR	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+AIN+DY	ABSENT	1	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:T<-AIR|FOCUS:T<-AIN|CLOSE:T	NONE	NONE	BAHN · ANTEIL · SCHLUSS	NO
AIR+DY	ABSENT	2	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:CH	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CH<-AIR|CLOSE:CH	NONE	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIR|CLOSE:CHD	NONE	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:K	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:K<-AIR|CLOSE:K	NONE	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	OK	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:OK	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	OK	STATEMENT_SCOPE_INHERITED__SAME_HEAD	OK	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-AIR|CLOSE:OK	NONE	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	P	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:P	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	P	STATEMENT_SCOPE_INHERITED__SAME_HEAD	P	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR|CLOSE:P	NONE	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	R	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:R	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	R	STATEMENT_SCOPE_INHERITED__SAME_HEAD	R	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:R	FOCUS:R<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	S	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:S	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	S	STATEMENT_SCOPE_INHERITED__SAME_HEAD	S	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR|CLOSE:S	NONE	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	SH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:SH	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	SH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	SH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:SH<-AIR|CLOSE:SH	NONE	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	T	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK	CLOSE:T	FOCUS:OWNER<-AIR	NONE	BAHN · SCHLUSS	NO
AIR+DY	ABSENT	2	T	STATEMENT_SCOPE_INHERITED__SAME_HEAD	T	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIR|CLOSE:T	NONE	NONE	BAHN · SCHLUSS	NO
AIR+OR+DY	ABSENT	1	CH	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CH	FOCUS:OWNER<-AIR	NONE	BAHN · EINHEIT · SCHLUSS	NO
AIR+OR+DY	ABSENT	1	CH	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CH	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CH<-AIR|FOCUS:CH<-OR|CLOSE:CH	NONE	NONE	BAHN · EINHEIT · SCHLUSS	NO
AIR+OR+DY	ABSENT	1	CHD	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:CHD	FOCUS:OWNER<-AIR	NONE	BAHN · EINHEIT · SCHLUSS	NO
AIR+OR+DY	ABSENT	1	CHD	STATEMENT_SCOPE_INHERITED__SAME_HEAD	CHD	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:CHD<-AIR|FOCUS:CHD<-OR|CLOSE:CHD	NONE	NONE	BAHN · EINHEIT · SCHLUSS	NO
AIR+OR+DY	ABSENT	1	K	OWNER_SCOPE_RESET__SEMANTIC_HEAD_CARRIED	NONE	FACTOR_AMBER_LOCAL_APPENDIX	RESCUED_AMBER	L_AIR_RIGHT_FALLBACK|OWNER_CONTEXT	FOCUS:OWNER<-OR|CLOSE:K	FOCUS:OWNER<-AIR	NONE	BAHN · EINHEIT · SCHLUSS	NO
AIR+OR+DY	ABSENT	1	K	STATEMENT_SCOPE_INHERITED__SAME_HEAD	K	FACTOR_GREEN_CROSS_PAGE	RESCUED_GREEN	L_AIR_RIGHT_FALLBACK|PREVIOUS_CARD_STACK	FOCUS:K<-AIR|FOCUS:K<-OR|CLOSE:K	NONE	NONE	BAHN · EINHEIT · SCHLUSS	NO
