locus	page	physical_folio	group_index	token	family_surface	record_state	source_family_roles	residual_host_roles	union_roles	source_family_features	residual_host_features	claim_state
f103r.30	f103r	f103	9	chdaly	KBABA	AL_STATE	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.31	f103r	f103	3	kaiin	QAG	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.31	f103r	f103	6	shckhy	LUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.31	f103r	f103	7	qokal	DAQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.31	f103r	f103	9	shchdy	LKBA	DY_RESOLUTION	REL_PROXIMITY	REL_PROXIMITY	REL_PROXIMITY	F2:KB|F3:KBA	H2:h$|H3:ch$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.32	f103r	f103	2	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.32	f103r	f103	3	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.32	f103r	f103	4	qokal	DAQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.32	f103r	f103	6	otedy	AQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB|FAMILY_EXACT:AQJBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.32	f103r	f103	7	shcthy	LUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.36	f103r	f103	1	okool	AQAAB	OL_STATE	STAR_OR_SKY		STAR_OR_SKY	F2:AA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.36	f103r	f103	2	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.36	f103r	f103	3	okeedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.36	f103r	f103	4	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.38	f103r	f103	1	otechedy	AQJKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H2:ec|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.38	f103r	f103	3	shcthy	LUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY	F3:UA$	H3:thy	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.38	f103r	f103	4	chckhy	KUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.39	f103r	f103	1	ykeedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.39	f103r	f103	3	lsheey	BLKA	OTHER		REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H2:^l|H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.39	f103r	f103	5	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.4	f103r	f103	1	ychedy	AKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.4	f103r	f103	2	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.4	f103r	f103	3	okedy	AQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB|FAMILY_EXACT:AQJBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.41	f103r	f103	5	oteedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.42	f103r	f103	1	tshey	QLJA	ENTRY_STATE	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP	F2:QL	H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.42	f103r	f103	3	cheolshy	KJABLA	OL_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.43	f103r	f103	1	tar	QAC	AR_REFERENCE	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.43	f103r	f103	7	qokal	DAQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.43	f103r	f103	8	sheedy	LKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.43	f103r	f103	9	okeshedy	AQJLJBA	DY_RESOLUTION	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB	H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.44	f103r	f103	5	otshedy	AQLJBA	DY_RESOLUTION	REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB|F2:QL	H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	1	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	2	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	3	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	4	shedar	LJBAC	AR_REFERENCE	WATER_OR_APPARATUS	WATER_OR_APPARATUS	WATER_OR_APPARATUS	F2:JB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	5	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	6	qoteedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	7	oteedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.45	f103r	f103	8	olkeol	ABQJAB	OL_STATE	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	F2:BQ|F3:ABQ	H2:lk|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.47	f103r	f103	1	ssheey	CLKA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.48	f103r	f103	2	lshedy	BLJBA	DY_RESOLUTION	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB	H2:^l|H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.49	f103r	f103	2	lr	BC	OTHER	PLANT	WATER_OR_APPARATUS	PLANT|WATER_OR_APPARATUS	F2:BC	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.49	f103r	f103	4	l	B	OTHER		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.50	f103r	f103	1	ssheey	CLKA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.51	f103r	f103	1	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.51	f103r	f103	4	cheosaiin	KJACAG	CARRIER_STATE		PLANT	PLANT		H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.52	f103r	f103	1	pchedal	PKJBAB	AL_STATE	STAR_OR_SKY|WATER_OR_APPARATUS	WATER_OR_APPARATUS	STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.53	f103r	f103	1	sshey	CLJA	ENTRY_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.53	f103r	f103	2	qokedy	DAQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.53	f103r	f103	6	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.53	f103r	f103	9	lchedy	BKJBA	DY_RESOLUTION	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H2:^l|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103r.53	f103r	f103	10	loty	BAQA	OTHER	REL_ARRAY_OR_GROUP	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	F3:BAQ	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.11	f103v	f103	1	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.11	f103v	f103	2	olkeeshy	ABQKLA	OL_STATE	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY	FIGURE|REL_ARRAY_OR_GROUP|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F3:ABQ|F3:BQK	H2:lk|H2:sh|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.11	f103v	f103	3	qoky	DAQA	Q_OUTER_STATE		PLANT	PLANT		H3:oky|HOST_EXACT:oky	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.12	f103v	f103	3	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.12	f103v	f103	4	okeedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.14	f103v	f103	4	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.14	f103v	f103	5	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.14	f103v	f103	7	oshedy	ALJBA	DY_RESOLUTION	WATER_OR_APPARATUS	PLANT|REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	PLANT|REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB	H2:sh|H3:^os|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.14	f103v	f103	8	oteedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.14	f103v	f103	10	otar	AQAC	OT_AR_LOCAL		REL_ENCLOSURE	REL_ENCLOSURE		H3:tar	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.14	f103v	f103	11	aiin	AG	OTHER		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.16	f103v	f103	3	okeeshy	AQKLA	OTHER		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.16	f103v	f103	5	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.17	f103v	f103	1	qokeedy	DAQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.17	f103v	f103	2	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.17	f103v	f103	4	oteedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.17	f103v	f103	5	lkedy	BQJBA	DY_RESOLUTION	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F2:JB|F3:QJB	H2:^l|H2:lk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.17	f103v	f103	6	shedy	LJBA	DY_RESOLUTION	WATER_OR_APPARATUS		WATER_OR_APPARATUS	F2:JB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.17	f103v	f103	7	qokal	DAQAB	AL_STATE		FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS	FIGURE|REL_ARRAY_OR_GROUP|WATER_OR_APPARATUS		H3:kal|HOST_EXACT:okal	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.17	f103v	f103	11	opchedy	APKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.24	f103v	f103	2	lchey	BKJA	OTHER	REL_EXPLICIT_ATTACHMENT	WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F3:BKJ	H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.24	f103v	f103	4	ror	CAC	OTHER		REL_PROXIMITY	REL_PROXIMITY		H2:ro	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.24	f103v	f103	5	aiin	AG	OTHER		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.24	f103v	f103	11	y	A	OTHER	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:^A$|FAMILY_EXACT:A		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.24	f103v	f103	12	kain	QAF	OTHER	PLANT		PLANT	F3:^QA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.25	f103v	f103	1	sain	CAF	ENTRY_STATE	REL_ENCLOSURE		REL_ENCLOSURE	F3:CAF		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.25	f103v	f103	2	olkeeey	ABQMA	OL_STATE	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	F2:BQ|F3:ABQ	H2:lk|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.25	f103v	f103	4	oteedy	AQKBA	DY_RESOLUTION	REL_PROXIMITY		REL_PROXIMITY	F2:KB|F3:KBA|F3:QKB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.26	f103v	f103	5	lshedy	BLJBA	DY_RESOLUTION	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB	H2:^l|H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.28	f103v	f103	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.28	f103v	f103	2	checkhy	KJUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.28	f103v	f103	4	shckhy	LUA	CARRIER_STATE	REL_EXPLICIT_ATTACHMENT		REL_EXPLICIT_ATTACHMENT	F3:UA$		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.30	f103v	f103	3	opchedy	APKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.30	f103v	f103	5	fchedy	PKJBA	DY_RESOLUTION	STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.30	f103v	f103	6	otedy	AQJBA	DY_RESOLUTION	FIGURE|WATER_OR_APPARATUS		FIGURE|WATER_OR_APPARATUS	F2:JB|F3:QJB|FAMILY_EXACT:AQJBA		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.30	f103v	f103	8	lchedy	BKJBA	DY_RESOLUTION	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	REL_EXPLICIT_ATTACHMENT|STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:BKJ|F3:KJB	H2:^l|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.30	f103v	f103	9	fchedey	PKJBJA	ED_MEDIUM	STAR_OR_SKY|WATER_OR_APPARATUS	WATER_OR_APPARATUS	STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB	H2:ed	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.32	f103v	f103	4	chokaiin	KAQAG	CARRIER_STATE	PLANT		PLANT	F3:KAQ		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.32	f103v	f103	5	shal	LAB	AL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.32	f103v	f103	6	chedy	KJBA	CARRIER_STATE	STAR_OR_SKY|WATER_OR_APPARATUS		STAR_OR_SKY|WATER_OR_APPARATUS	F2:JB|F3:KJB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.32	f103v	f103	7	olkam	ABQAB	OL_STATE	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	FIGURE|REL_PROXIMITY	F2:BQ|F3:ABQ	H2:lk|H3:olk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.33	f103v	f103	1	yshey	ALJA	OTHER		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.33	f103v	f103	2	lkeey	BQKA	OTHER	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	FIGURE|REL_PROXIMITY|WATER_OR_APPARATUS	F2:BQ|F3:BQK	H2:^l|H2:lk	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.34	f103v	f103	1	daiin	BAG	ENTRY_STATE	STAR_OR_SKY	STAR_OR_SKY	STAR_OR_SKY	FAMILY_EXACT:BAG	HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.36	f103v	f103	1	saiin	CAG	ENTRY_STATE		STAR_OR_SKY	STAR_OR_SKY		HOST_EXACT:aiin	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.36	f103v	f103	4	oshey	ALJA	OTHER		PLANT|REL_ARRAY_OR_GROUP	PLANT|REL_ARRAY_OR_GROUP		H2:sh|H3:^os	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.36	f103v	f103	5	olshedy	ABLJBA	DY_RESOLUTION	WATER_OR_APPARATUS	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_EXPLICIT_ATTACHMENT|WATER_OR_APPARATUS	F2:JB	H2:sh|H3:he$	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.39	f103v	f103	1	polshor	PABLAC	OL_STATE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT	REL_ARRAY_OR_GROUP|REL_ENCLOSURE|REL_EXPLICIT_ATTACHMENT		H2:sh|H3:hor	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.39	f103v	f103	2	keeolshey	QKABLJA	OL_STATE		REL_ARRAY_OR_GROUP	REL_ARRAY_OR_GROUP		H2:sh	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.39	f103v	f103	4	lcharar	BKACAC	AR_REFERENCE		WATER_OR_APPARATUS	WATER_OR_APPARATUS		H2:^l	FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
f103v.39	f103v	f103	5	shol	LAB	OL_STATE	REL_ARRAY_OR_GROUP|REL_ENCLOSURE		REL_ARRAY_OR_GROUP|REL_ENCLOSURE	F3:LAB		FULL_CENSUS_FORMAL_ANCHOR_MATCH_NOT_MEANING
