candidate	candidate_type	external_axis	loci	feature_loci	feature_positive	feature_negative	axis_positive_without_feature	physical_folios	pooled_risk_difference	informative_strata	eligible_feature_loci	conditional_effect	conditional_z	local_two_sided_p	unhedged_loci	unhedged_conditional_effect	unhedged_local_p	lofo_min_effect	lofo_max_effect	lofo_sign_stable	global_exact_host_wrapper_types	label	bonferroni_all_p
NGRAM_2:ld	NGRAM_2	STAR_OR_SKY	560	14	4	10	296	9	-0.25641025641	1	1	-0.75	-1.73205080757	0.0832645166636	316	-0.75	0.0832645166636	-0.75	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:op	NGRAM_2	FIGURE	560	23	10	13	225	13	0.0157881952878	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:rc	NGRAM_2	REL_PROXIMITY	560	6	4	2	271	6	0.177496991576	1	1	-0.75	-1.73205080757	0.0832645166636	316	0	1	-0.75	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:old	NGRAM_3	STAR_OR_SKY	560	7	1	6	299	6	-0.397830018083	1	1	-0.75	-1.73205080757	0.0832645166636	316	-0.75	0.0832645166636	-0.75	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rch	NGRAM_3	REL_PROXIMITY	560	5	3	2	272	5	0.10990990991	1	1	-0.75	-1.73205080757	0.0832645166636	316	0	1	-0.75	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:tol	NGRAM_3	FIGURE	560	9	5	4	230	7	0.138132688042	1	1	0.75	1.73205080757	0.0832645166636	316	0.75	0.0832645166636	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:op	PREFIX_2	FIGURE	560	22	10	12	225	13	0.0363298411626	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:p	SUFFIX_1	FIGURE	560	5	3	2	232	5	0.181981981982	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:p	SUFFIX_1	REL_ARRAY_OR_GROUP	560	5	1	4	54	5	0.102702702703	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:t	SUFFIX_1	FIGURE	560	14	7	7	228	11	0.0824175824176	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:t	SUFFIX_1	REL_ARRAY_OR_GROUP	560	14	2	12	53	11	0.0457875457875	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ot	SUFFIX_2	FIGURE	560	12	6	6	229	10	0.0821167883212	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_2:ot	SUFFIX_2	REL_ARRAY_OR_GROUP	560	12	2	10	53	10	0.0699513381995	1	1	0.75	1.73205080757	0.0832645166636	316	0	1	0	0.75	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:kc	NGRAM_2	WATER_OR_APPARATUS	560	15	2	13	45	8	0.0507645259939	1	2	-0.5	-1.73205080757	0.0832645166636	316	-0.5	0.0832645166636	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kch	NGRAM_3	WATER_OR_APPARATUS	560	15	2	13	45	8	0.0507645259939	1	2	-0.5	-1.73205080757	0.0832645166636	316	-0.5	0.0832645166636	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:okc	NGRAM_3	WATER_OR_APPARATUS	560	6	0	6	47	5	-0.0848375451264	1	2	-0.5	-1.73205080757	0.0832645166636	316	-0.5	0.0832645166636	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:okc	PREFIX_3	WATER_OR_APPARATUS	560	6	0	6	47	5	-0.0848375451264	1	2	-0.5	-1.73205080757	0.0832645166636	316	-0.5	0.0832645166636	-0.5	0	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ch	NGRAM_2	REL_ARRAY_OR_GROUP	560	86	6	80	49	18	-0.0336080855657	3	6	-0.257675438596	-1.73035965713	0.0835660369846	316	-0.714285714286	0.113846298007	-0.5625	-0.184210526316	1	0	WEAK	1
PREFIX_2:al	PREFIX_2	REL_EXPLICIT_ATTACHMENT	560	25	0	25	102	11	-0.190654205607	3	3	-0.322222222222	-1.72999496019	0.0836311756703	316	0	1	-0.8	-0.0833333333333	1	0	WEAK	1
LENGTH_BUCKET:0	LENGTH_BUCKET	REL_ARRAY_OR_GROUP	560	70	6	64	49	15	-0.0142857142857	3	8	0.207785087719	1.71638361416	0.086091853622	316	-0.214285714286	0.46243272645	0.0208333333333	0.318713450292	1	0	WEAK	1
NGRAM_2:or	NGRAM_2	WATER_OR_APPARATUS	560	53	7	46	40	15	0.0531800081873	3	3	0.402777777778	1.71181587469	0.086930605628	316	0.345238095238	0.176802879282	0.1875	0.666666666667	1	0	WEAK	1
SUFFIX_2:eo	SUFFIX_2	REL_PROXIMITY	560	27	9	18	266	9	-0.165728580363	2	3	0.406619385343	1.71047801182	0.087177516051	316	0.382352941176	0.0830364393776	0.333333333333	0.553191489362	1	0	WEAK	1
NGRAM_2:ke	NGRAM_2	REL_PROXIMITY	560	65	26	39	249	13	-0.10303030303	4	5	0.326276595745	1.70168455989	0.0888145163354	316	0.335756302521	0.0746356275166	0.175	0.391179078014	1	0	WEAK	1
NGRAM_3:hol	NGRAM_3	REL_PROXIMITY	560	13	5	8	270	7	-0.108986077907	4	6	-0.296158392435	-1.70003582902	0.0891241863498	316	-0.272549019608	0.110844662999	-0.547872340426	-0.0444444444444	1	0	WEAK	1
NGRAM_3:yke	NGRAM_3	REL_PROXIMITY	560	18	7	11	268	7	-0.105576055761	2	2	0.589095744681	1.69784149042	0.0895376827055	316	0.5875	0.0905195072468	0.553191489362	0.625	1	0	WEAK	1
PREFIX_3:yke	PREFIX_3	REL_PROXIMITY	560	18	7	11	268	7	-0.105576055761	2	2	0.589095744681	1.69784149042	0.0895376827055	316	0.5875	0.0905195072468	0.553191489362	0.625	1	0	WEAK	1
NGRAM_2:ar	NGRAM_2	REL_ARRAY_OR_GROUP	560	79	7	72	48	18	-0.0111845048554	2	4	-0.302631578947	-1.6930285216	0.0904500383882	316	0	1	-0.5	-0.105263157895	1	0	WEAK	1
PREFIX_2:yk	PREFIX_2	REL_ENCLOSURE	560	31	4	27	58	9	0.0193914263065	4	8	-0.258367354034	-1.67662898912	0.0936150543868	316	-0.3	0.348284066145	-0.287340468102	-0.231014628073	1	0	WEAK	1
GROUP_COUNT:1	GROUP_COUNT	REL_ARRAY_OR_GROUP	560	481	53	428	2	20	0.0848706544909	2	18	-0.0657894736842	-1.67279695556	0.0943672744202	316	0	1	-0.25	-0.0427631578947	1	0	WEAK	1
EXACT:ol	EXACT	REL_EXPLICIT_ATTACHMENT	560	5	3	2	99	4	0.421621621622	4	5	0.263687943262	1.67237932992	0.0944495454094	316	0.2	0.349574806123	0.0962765957447	0.379609929078	1	5	WEAK	1
NGRAM_3:iin	NGRAM_3	REL_ENCLOSURE	560	15	0	15	62	5	-0.11376146789	4	11	-0.156701107264	-1.67084134468	0.0947530196765	316	-0.3	0.512690760262	-0.333705822755	-0.11999026561	1	0	WEAK	1
NGRAM_3:ory	NGRAM_3	REL_ENCLOSURE	560	7	2	5	60	7	0.177215189873	2	2	0.567882472138	1.64973218531	0.098997724269	316	0.7	0.126630457948	0.47619047619	0.659574468085	1	0	WEAK	1
SUFFIX_3:ory	SUFFIX_3	REL_ENCLOSURE	560	7	2	5	60	7	0.177215189873	2	2	0.567882472138	1.64973218531	0.098997724269	316	0.7	0.126630457948	0.47619047619	0.659574468085	1	0	WEAK	1
NGRAM_2:lo	NGRAM_2	WATER_OR_APPARATUS	560	20	3	17	44	13	0.0685185185185	5	5	-0.325	-1.64952424431	0.0990402805062	316	-0.269841269841	0.257602412915	-0.375	-0.28125	1	0	WEAK	1
SUFFIX_2:eo	SUFFIX_2	REL_ENCLOSURE	560	27	3	24	59	9	0.000416927246196	4	9	-0.224151441506	-1.63412810268	0.10223195512	316	0	1	-0.272321694635	-0.184424975664	1	0	NO_SIGNAL	1
EXACT:l	EXACT	REL_PROXIMITY	560	12	7	5	268	7	0.0942822384428	5	6	-0.28597320725	-1.63040623743	0.103015667259	316	-0.233688141923	0.198375828005	-0.356501182033	-0.205555555556	1	8	NO_SIGNAL	1
PREFIX_1:l	PREFIX_1	REL_PROXIMITY	560	16	11	5	264	9	0.202205882353	5	6	-0.28597320725	-1.63040623743	0.103015667259	316	-0.233688141923	0.198375828005	-0.356501182033	-0.205555555556	1	0	NO_SIGNAL	1
SUFFIX_1:d	SUFFIX_1	REL_EXPLICIT_ATTACHMENT	560	48	12	36	90	16	0.07421875	9	16	0.136897032749	1.62651326628	0.103840513541	316	0.194444444444	0.140355121017	0.0891607565012	0.177178649237	1	0	NO_SIGNAL	1
PREFIX_1:o	PREFIX_1	REL_EXPLICIT_ATTACHMENT	560	344	72	272	30	21	0.0704134366925	18	125	0.0317377555277	1.62436729639	0.104297442444	316	0.0235930735931	0.477047955743	0.0226590884236	0.0403518286747	1	0	NO_SIGNAL	1
NGRAM_2:al	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	80	7	73	95	18	-0.110416666667	9	21	-0.1129119733	-1.61862457441	0.105528064356	316	-0.1	0.64553710178	-0.168821603928	-0.0651483213666	1	0	NO_SIGNAL	1
NGRAM_3:rch	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	5	0	5	102	5	-0.183783783784	2	2	-0.475	-1.61155896639	0.107057945966	316	0	1	-0.75	-0.2	1	0	NO_SIGNAL	1
NGRAM_3:kal	NGRAM_3	REL_ENCLOSURE	560	13	3	10	59	5	0.12290817044	1	6	0.264705882353	1.61125846659	0.107123399254	316	0	1	0	0.264705882353	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ld	NGRAM_2	REL_PROXIMITY	560	14	9	5	266	9	0.155677655678	2	2	-0.458333333333	-1.60451490648	0.108600601382	316	-0.433823529412	0.107930749221	-0.75	-0.166666666667	1	0	NO_SIGNAL	1
NGRAM_3:old	NGRAM_3	REL_PROXIMITY	560	7	5	2	270	6	0.226039783002	2	2	-0.458333333333	-1.60451490648	0.108600601382	316	-0.433823529412	0.107930749221	-0.75	-0.166666666667	1	0	NO_SIGNAL	1
NGRAM_2:ct	NGRAM_2	REL_ENCLOSURE	560	13	0	13	62	6	-0.113345521024	3	6	-0.275425300144	-1.59611401648	0.110463339856	316	-0.3	0.172954917988	-0.319399249061	-0.145424836601	1	0	NO_SIGNAL	1
NGRAM_2:th	NGRAM_2	REL_ENCLOSURE	560	13	0	13	62	6	-0.113345521024	3	6	-0.275425300144	-1.59611401648	0.110463339856	316	-0.3	0.172954917988	-0.319399249061	-0.145424836601	1	0	NO_SIGNAL	1
NGRAM_3:cth	NGRAM_3	REL_ENCLOSURE	560	13	0	13	62	6	-0.113345521024	3	6	-0.275425300144	-1.59611401648	0.110463339856	316	-0.3	0.172954917988	-0.319399249061	-0.145424836601	1	0	NO_SIGNAL	1
NGRAM_2:po	NGRAM_2	REL_PROXIMITY	560	7	5	2	270	6	0.226039783002	1	2	0.553191489362	1.59097986512	0.111614107199	316	0.55	0.113214126563	0	0.553191489362	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ty	NGRAM_2	REL_PROXIMITY	560	8	5	3	270	4	0.135869565217	1	2	0.553191489362	1.59097986512	0.111614107199	316	0.55	0.268924980512	0	0.553191489362	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:ykc	NGRAM_3	REL_PROXIMITY	560	6	6	0	269	3	0.514440433213	1	2	0.553191489362	1.59097986512	0.111614107199	316	0.55	0.113214126563	0	0.553191489362	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kar	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	7	1	6	101	7	-0.0397830018083	4	4	-0.290931372549	-1.59078268658	0.111658490649	316	0	1	-0.36568627451	-0.137908496732	1	0	NO_SIGNAL	1
NGRAM_2:of	NGRAM_2	REL_ENCLOSURE	560	10	0	10	62	6	-0.112727272727	4	6	-0.270945494037	-1.59056009129	0.111708611955	316	-0.3	0.512690760262	-0.314023481733	-0.220372688082	1	0	NO_SIGNAL	1
NGRAM_2:yk	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	34	2	32	100	9	-0.131290539029	1	3	-0.248226950355	-1.57541788364	0.115160019111	316	-0.233333333333	0.166640046288	-0.248226950355	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:op	PREFIX_2	REL_ENCLOSURE	560	22	5	17	57	13	0.121324771882	5	5	0.306760831992	1.57134516689	0.116102495171	316	0.225	0.475383992192	0.175117706657	0.442274569402	1	0	NO_SIGNAL	1
SUFFIX_1:e	SUFFIX_1	REL_ENCLOSURE	560	26	1	25	61	12	-0.0757706712763	4	5	-0.299102052168	-1.55820992961	0.119183491907	316	-0.3	0.348284066145	-0.359988676322	-0.242925184258	1	0	NO_SIGNAL	1
SUFFIX_1:l	SUFFIX_1	REL_PROXIMITY	560	84	43	41	232	17	0.0245098039216	7	22	-0.133360197722	-1.55612197053	0.119679091516	316	-0.157782720932	0.0999909000902	-0.164943386836	-0.0572222222222	1	0	NO_SIGNAL	1
NGRAM_3:keo	NGRAM_3	REL_ENCLOSURE	560	28	4	24	58	8	0.0338345864662	2	10	-0.208403361345	-1.55378345627	0.120236078055	316	0	1	-0.235294117647	-0.190476190476	1	0	NO_SIGNAL	1
NGRAM_3:cho	NGRAM_3	REL_PROXIMITY	560	23	12	11	263	9	0.0319812160959	5	9	-0.227285263987	-1.53862249991	0.123896482351	316	-0.212254901961	0.144980202346	-0.307446808511	-0.127083333333	1	0	NO_SIGNAL	1
NGRAM_2:ko	NGRAM_2	REL_ENCLOSURE	560	39	1	38	61	12	-0.0914415079482	2	6	-0.245468873128	-1.52043819718	0.128400880532	316	-0.3	0.172954917988	-0.340425531915	-0.0555555555556	1	0	NO_SIGNAL	1
NGRAM_3:dar	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	5	3	2	99	4	0.421621621622	3	3	0.36170212766	1.50144383516	0.133240803259	316	0.666666666667	0.15729920705	0.209219858156	0.5	1	0	NO_SIGNAL	1
LENGTH_BUCKET:2	LENGTH_BUCKET	STAR_OR_SKY	560	229	129	100	171	19	0.0467024630932	2	8	-0.125	-1.5	0.133614402538	316	-0.133333333333	0.116664464781	-0.166666666667	-0.111111111111	1	0	NO_SIGNAL	1
NGRAM_3:yke	NGRAM_3	REL_ENCLOSURE	560	18	3	15	59	7	0.0578105781058	3	6	-0.278492957467	-1.49303427833	0.135428214333	316	-0.3	0.512690760262	-0.287859824781	-0.266106442577	1	0	NO_SIGNAL	1
PREFIX_3:yke	PREFIX_3	REL_ENCLOSURE	560	18	3	15	59	7	0.0578105781058	3	6	-0.278492957467	-1.49303427833	0.135428214333	316	-0.3	0.512690760262	-0.287859824781	-0.266106442577	1	0	NO_SIGNAL	1
NGRAM_3:oko	NGRAM_3	REL_ENCLOSURE	560	23	0	23	62	9	-0.115456238361	1	4	-0.340425531915	-1.48611982627	0.13724742899	316	-0.3	0.172954917988	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:oko	PREFIX_3	REL_ENCLOSURE	560	22	0	22	62	9	-0.115241635688	1	4	-0.340425531915	-1.48611982627	0.13724742899	316	-0.3	0.172954917988	-0.340425531915	0	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_2:of	PREFIX_2	REL_ENCLOSURE	560	9	0	9	62	6	-0.112522686025	4	5	-0.278075769315	-1.48290514372	0.138099614636	316	-0.3	0.512690760262	-0.333705822755	-0.216642330691	1	0	NO_SIGNAL	1
PREFIX_2:os	PREFIX_2	STAR_OR_SKY	560	9	3	6	297	5	-0.205686630369	2	2	0.361111111111	1.48148749398	0.138476715032	316	0.344444444444	0.175659410636	-0.111111111111	0.833333333333	0	0	UNSTABLE	1
SUFFIX_2:os	SUFFIX_2	REL_EXPLICIT_ATTACHMENT	560	16	2	14	100	9	-0.0588235294118	3	3	0.272813238771	1.4777224472	0.139482083591	316	0.1	0.738882680364	-0.040780141844	0.492553191489	0	0	UNSTABLE	1
NGRAM_2:op	NGRAM_2	REL_ENCLOSURE	560	23	5	18	57	13	0.111246052951	6	6	0.246374767401	1.47437760908	0.140379949675	316	0.225	0.475383992192	0.128983054215	0.43345103999	1	0	NO_SIGNAL	1
NGRAM_2:ct	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	13	5	8	97	6	0.20728448882	3	6	0.178061118064	1.47315597536	0.140708982922	316	0.1	0.487752031649	0.0386733416771	0.363970588235	1	0	NO_SIGNAL	1
NGRAM_2:th	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	13	5	8	97	6	0.20728448882	3	6	0.178061118064	1.47315597536	0.140708982922	316	0.1	0.487752031649	0.0386733416771	0.363970588235	1	0	NO_SIGNAL	1
NGRAM_3:cth	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	13	5	8	97	6	0.20728448882	3	6	0.178061118064	1.47315597536	0.140708982922	316	0.1	0.487752031649	0.0386733416771	0.363970588235	1	0	NO_SIGNAL	1
NGRAM_3:tol	NGRAM_3	REL_ENCLOSURE	560	9	1	8	61	7	0.000403307118371	2	2	0.354575163399	1.47102586633	0.141284121764	316	0	1	-0.0555555555556	0.764705882353	0	0	UNSTABLE	1
NGRAM_2:yt	NGRAM_2	REL_ENCLOSURE	560	27	0	27	62	10	-0.116322701689	4	10	-0.152408566263	-1.45094833202	0.146794248057	316	-0.275	0.383013790361	-0.261576971214	-0.116886187099	1	0	NO_SIGNAL	1
PREFIX_2:yt	PREFIX_2	REL_ENCLOSURE	560	25	0	25	62	9	-0.115887850467	4	10	-0.152408566263	-1.45094833202	0.146794248057	316	-0.275	0.383013790361	-0.261576971214	-0.116886187099	1	0	NO_SIGNAL	1
NGRAM_3:ara	NGRAM_3	REL_ENCLOSURE	560	13	3	10	59	8	0.12290817044	2	3	0.37304964539	1.44564709982	0.148276208863	316	0.225	0.475383992192	0.159574468085	0.8	1	0	NO_SIGNAL	1
NGRAM_3:eol	NGRAM_3	REL_ENCLOSURE	560	19	2	17	60	9	-0.00564257223465	3	9	-0.211660077743	-1.44375263032	0.148808571065	316	0	1	-0.317727090836	-0.122474521724	1	0	NO_SIGNAL	1
SUFFIX_2:ar	SUFFIX_2	REL_ENCLOSURE	560	29	4	25	58	10	0.028703162543	3	6	0.193790849673	1.44048771885	0.149729462135	316	0.75	0.0832645166636	0.158333333333	0.264705882353	1	0	NO_SIGNAL	1
NGRAM_3:cho	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	23	6	17	96	9	0.0820986154967	4	9	0.154818523154	1.43637049242	0.150896944957	316	0.1	0.487752031649	0.0675531914894	0.256195244055	1	0	NO_SIGNAL	1
EXACT:okeey	EXACT	REL_EXPLICIT_ATTACHMENT	560	6	1	5	101	4	-0.0156438026474	1	2	0.352941176471	1.43117988459	0.152378667055	316	0	1	0	0.352941176471	1	4	LIKELY_PAGE_CONFOUND	1
NGRAM_3:shy	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	6	1	5	101	4	-0.0156438026474	1	2	0.352941176471	1.43117988459	0.152378667055	316	0	1	0	0.352941176471	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:shy	SUFFIX_3	REL_EXPLICIT_ATTACHMENT	560	6	1	5	101	4	-0.0156438026474	1	2	0.352941176471	1.43117988459	0.152378667055	316	0	1	0	0.352941176471	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:l	SUFFIX_1	REL_ENCLOSURE	560	84	12	72	50	17	0.0378151260504	6	26	0.108620665942	1.42994667279	0.152732325052	316	0.25	0.0405513246375	-0.00648259303721	0.145036544598	0	0	UNSTABLE	1
NGRAM_3:ora	NGRAM_3	REL_EXPLICIT_ATTACHMENT	560	7	1	6	101	4	-0.0397830018083	2	2	0.354166666667	1.42161141701	0.155139088549	316	0	1	0	0.354166666667	1	0	NO_SIGNAL	1
PREFIX_3:ora	PREFIX_3	REL_EXPLICIT_ATTACHMENT	560	5	1	4	101	4	0.018018018018	2	2	0.354166666667	1.42161141701	0.155139088549	316	0	1	0	0.354166666667	1	0	NO_SIGNAL	1
NGRAM_2:eo	NGRAM_2	REL_PROXIMITY	560	87	29	58	246	12	-0.186751233263	3	14	0.158371327254	1.4188686627	0.155937309945	316	0.223676470588	0.0712462973222	0.131944444444	0.178191489362	1	0	NO_SIGNAL	1
GROUP_COUNT:3	GROUP_COUNT	REL_ENCLOSURE	560	16	1	15	61	4	-0.0496323529412	1	6	0.111111111111	1.41421356237	0.15729920705	316	0	1	0	0.111111111111	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ee	NGRAM_2	WATER_OR_APPARATUS	560	59	4	55	43	14	-0.0180317331439	1	1	0.666666666667	1.41421356237	0.15729920705	316	0	1	0	0.666666666667	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ke	NGRAM_2	WATER_OR_APPARATUS	560	65	4	61	43	13	-0.0253302253302	1	1	0.666666666667	1.41421356237	0.15729920705	316	0	1	0	0.666666666667	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:kee	NGRAM_3	WATER_OR_APPARATUS	560	25	2	23	45	11	-0.00411214953271	1	1	0.666666666667	1.41421356237	0.15729920705	316	0	1	0	0.666666666667	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oly	NGRAM_3	REL_ENCLOSURE	560	15	1	14	61	9	-0.0452599388379	2	4	-0.307422969188	-1.40352211458	0.160461202171	316	0	1	-0.52380952381	-0.235294117647	1	0	NO_SIGNAL	1
SUFFIX_3:oly	SUFFIX_3	REL_ENCLOSURE	560	15	1	14	61	9	-0.0452599388379	2	4	-0.307422969188	-1.40352211458	0.160461202171	316	0	1	-0.52380952381	-0.235294117647	1	0	NO_SIGNAL	1
EXACT:o	EXACT	REL_EXPLICIT_ATTACHMENT	560	10	4	6	98	6	0.221818181818	3	3	0.317257683215	1.40318239078	0.160562457245	316	0.1	0.738882680364	0.0851063829787	0.433333333333	1	8	NO_SIGNAL	1
NGRAM_2:ro	NGRAM_2	REL_ENCLOSURE	560	23	1	22	61	10	-0.0701157800988	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:dar	NGRAM_3	REL_ENCLOSURE	560	5	1	4	61	4	0.0900900900901	1	1	0.659574468085	1.39194109071	0.16394023748	316	0	1	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:okc	NGRAM_3	REL_ENCLOSURE	560	6	1	5	61	5	0.0565583634176	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:oro	NGRAM_3	REL_ENCLOSURE	560	7	1	6	61	6	0.0325497287523	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:rol	NGRAM_3	REL_ENCLOSURE	560	11	1	10	61	8	-0.020202020202	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:och	PREFIX_3	REL_ENCLOSURE	560	5	1	4	61	4	0.0900900900901	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:okc	PREFIX_3	REL_ENCLOSURE	560	6	1	5	61	5	0.0565583634176	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
PREFIX_3:oro	PREFIX_3	REL_ENCLOSURE	560	5	1	4	61	5	0.0900900900901	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
SUFFIX_3:rol	SUFFIX_3	REL_ENCLOSURE	560	9	1	8	61	8	0.000403307118371	1	1	0.659574468085	1.39194109071	0.16394023748	316	0.7	0.126630457948	0	0.659574468085	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_3:thy	NGRAM_3	REL_ENCLOSURE	560	6	0	6	62	4	-0.111913357401	2	4	-0.314142678348	-1.38406686259	0.166337982412	316	-0.3	0.244368948698	-0.340425531915	-0.235294117647	1	0	NO_SIGNAL	1
NGRAM_2:od	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	29	6	23	96	9	0.0261055912722	5	8	0.171719858156	1.38376827962	0.166429418716	316	0.383333333333	0.0514623903988	0.00673758865248	0.258333333333	1	0	NO_SIGNAL	1
NGRAM_2:ka	NGRAM_2	REL_PROXIMITY	560	24	7	17	268	10	-0.208333333333	2	2	-0.341666666667	-1.36742655923	0.17149164223	316	0.0714285714286	0.781511294999	-0.75	0.0666666666667	0	0	UNSTABLE	1
NGRAM_3:kar	NGRAM_3	REL_PROXIMITY	560	7	3	4	272	7	-0.0632911392405	2	2	-0.341666666667	-1.36742655923	0.17149164223	316	0.0714285714286	0.781511294999	-0.75	0.0666666666667	0	0	UNSTABLE	1
NGRAM_3:oka	NGRAM_3	REL_PROXIMITY	560	23	7	16	268	10	-0.194721075217	2	2	-0.341666666667	-1.36742655923	0.17149164223	316	0.0714285714286	0.781511294999	-0.75	0.0666666666667	0	0	UNSTABLE	1
PREFIX_3:oka	PREFIX_3	REL_PROXIMITY	560	23	7	16	268	10	-0.194721075217	2	2	-0.341666666667	-1.36742655923	0.17149164223	316	0.0714285714286	0.781511294999	-0.75	0.0666666666667	0	0	UNSTABLE	1
NGRAM_2:ed	NGRAM_2	WATER_OR_APPARATUS	560	9	4	5	43	7	0.36640451704	3	3	0.347222222222	1.36589591177	0.171971636115	316	0.5	0.317310507863	0.1875	0.583333333333	1	0	NO_SIGNAL	1
EXACT:y	EXACT	REL_ARRAY_OR_GROUP	560	15	2	13	53	8	0.0360856269113	1	3	0.228070175439	1.36527308193	0.172167236067	316	0	1	0	0.228070175439	1	8	LIKELY_PAGE_CONFOUND	1
SUFFIX_1:o	SUFFIX_1	REL_ARRAY_OR_GROUP	560	65	2	63	53	16	-0.0763014763015	1	3	0.228070175439	1.36527308193	0.172167236067	316	0	1	0	0.228070175439	1	0	LIKELY_PAGE_CONFOUND	1
NGRAM_2:ld	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	14	2	12	100	9	-0.040293040293	7	8	-0.18125	-1.36287318298	0.172922481678	316	0.0833333333333	0.808365155915	-0.302380952381	-0.075	1	0	NO_SIGNAL	1
NGRAM_2:ho	NGRAM_2	REL_EXPLICIT_ATTACHMENT	560	36	11	25	91	10	0.131891433418	4	14	0.109556588593	1.36269431001	0.172978871844	316	0.1	0.297953061608	0.0523731587561	0.193981112755	1	0	NO_SIGNAL	1
NGRAM_3:ota	NGRAM_3	REL_ENCLOSURE	560	23	3	20	59	11	0.0205651364262	3	3	0.346965452848	1.35586272988	0.17514284779	316	0.75	0.0832645166636	0.120448179272	0.638095238095	1	0	NO_SIGNAL	1
