page	unit	unit_description	locus_a	locus_b	family_expression_a	family_expression_b	family_length_a	family_length_b	leading_common_family_length	trailing_common_family_length	normalized_edit_similarity	exact_family_equal	certainty_a	certainty_b	local_relation_a	local_relation_b	local_comment_a	local_comment_b	claim_state
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.29	f75v.34	BKA	CQAB	3	4	0	0	0.250000000000	0	UNHEDGED	UNHEDGED			Label L6, line 2.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.48	f75r.51	BABA|AKJA	CAFA	9	4	0	1	0.222222222222	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75r	N1	"Labels in the triangular ""island"" between rivulet and ""water slide""."	f75r.49	f75r.50	CABC|BACA	AKQA	9	4	0	1	0.222222222222	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.19	AQLA	CACAB	4	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L1, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.21	AQLA	BACAB	4	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L2, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.22	CACAB	BABBA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L3, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.26	CACAB	BBA	5	3	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L5, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.29	CACAB	BKA	5	3	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L6, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.32	CACAB	BABBA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L8, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.35	CACAB	AQJBA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.20	f75v.36	BAQAB	ABQKA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L2, line 1.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.35	BACAB	AQJBA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.21	f75v.36	BACAB	ABQKA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L2, line 2.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.25	BABBA	DAQAB	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L4, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.33	BABBA	DAQJB	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.22	f75v.34	BABBA	CQAB	5	4	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L3, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.26	DAQAB	BBA	5	3	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L5, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.29	DAQAB	BKA	5	3	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L6, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.32	DAQAB	BABBA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L8, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.25	f75v.36	DAQAB	ABQKA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L4, line 2.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.27	f75v.33	ACA	DAQJB	3	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L5, line 2.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.29	f75v.35	BKA	AQJBA	3	5	0	1	0.200000000000	0	UNHEDGED	UNHEDGED			Label L6, line 2.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.29	f75v.37	BKA	AQABA	3	5	0	1	0.200000000000	0	UNHEDGED	UNHEDGED			Label L6, line 2.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.30	f75v.33	BACA	DAQJB	4	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L7, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.30	f75v.35	BACA	AQJBA	4	5	0	1	0.200000000000	0	UNHEDGED	UNHEDGED			Label L7, line 1.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.31	f75v.35	BAB	AQJBA	3	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L7, line 2.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.31	f75v.36	BAB	ABQKA	3	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L7, line 2.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.32	f75v.33	BABBA	DAQJB	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L8, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.32	f75v.34	BABBA	CQAB	5	4	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L8, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.33	f75v.36	DAQJB	ABQKA	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L8, line 2.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.34	f75v.36	CQAB	ABQKA	4	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED			Label L9, line 1.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.2	f77r.6	ABQKC	BKBA	5	4	0	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 1, between left end of tube and side branch 1. Grove's #2.	Label 4, between side branches 4 and 5. Grove's #6.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.3	f77r.7	AQJBA	CACAB	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	label 2, between side branches 1 and 2. Grove's #3.	Label 5, between side branch 5 and right end of tube. Grove's #7.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.4	f77r.7	AQACQ	CACAB	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 3, between side branches 2 and 3. Grove's #4.	Label 5, between side branch 5 and right end of tube. Grove's #7.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.6	f77r.7	BKBA	CACAB	4	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 4, between side branches 4 and 5. Grove's #6.	Label 5, between side branch 5 and right end of tube. Grove's #7.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.43	f82r.45	BABAB	AQKAC	5	5	0	0	0.200000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 5. Grove's #4.	Bottom row, below nymph 7. Grove's #10.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.27	BAB|LB	ACA	6	3	0	0	0.166666666667	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L5, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.28	BAB|LB	AQA	6	3	0	0	0.166666666667	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L6, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.34	BAB|LB	CQAB	6	4	0	1	0.166666666667	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.35	BAB|LB	AQJBA	6	5	0	0	0.166666666667	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.23	f75v.37	BAB|LB	AQABA	6	5	0	0	0.166666666667	0	UNHEDGED	UNHEDGED			Label L3, line 2.	Label L10, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.24	f75v.35	BABQAC	AQJBA	6	5	0	0	0.166666666667	0	UNHEDGED	UNHEDGED			Label L4, line 1.	Label L9, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f82r	N1	Labels near nymphs at bottom of page.	f82r.40	f82r.41	CACACB	ABQAQA	6	6	0	0	0.166666666667	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Bottom row, below nymph 1 (small). Grove's #12.	Bottom row, below nymph 2. Grove's #9.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.18	f75v.31	AQLA	BAB	4	3	0	0	0.000000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY		Label numbers 1-20 below are assigned column by column, top to bottom then left to right. In the EVMT files, each label was entered as a single line (L1-L10). Label L1, line 1.	Label L7, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.19	f75v.36	CACAB	ABQKA	5	5	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			Label L1, line 2.	Label L10, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.26	f75v.33	BBA	DAQJB	3	5	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			Label L5, line 1.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.27	f75v.31	ACA	BAB	3	3	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			Label L5, line 2.	Label L7, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.28	f75v.31	AQA	BAB	3	3	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			Label L6, line 1.	Label L7, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.29	f75v.33	BKA	DAQJB	3	5	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			Label L6, line 2.	Label L8, line 2.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f75v	N1	Two-line labels near the ten nymphs in the top pond.	f75v.30	f75v.34	BACA	CQAB	4	4	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			Label L7, line 1.	Label L9, line 1.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.10	f76r.14	D	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.10	f76r.18	D	A	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED				<f76r.K1.13;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.10	f76r.22	D	B	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED				<f76r.K1.15;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.10	f76r.27	D	Q	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.10	f76r.31	D	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY		Line <f76r.K1.24;E> was labeled <e76r.S2> in Rene's EVMT file; correct is <e76r.S8>. A bit above the baseline.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.10	f76r.37	D	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY		Bogus label <f76r.K1.26;F> deleted [JS]. Noticeably above the baseline:	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.14	f76r.18	C	A	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED				<f76r.K1.13;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.14	f76r.22	C	B	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED				<f76r.K1.15;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.14	f76r.27	C	Q	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.18	f76r.22	A	B	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			<f76r.K1.13;F> bogus label deleted -JS	<f76r.K1.15;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.18	f76r.27	A	Q	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			<f76r.K1.13;F> bogus label deleted -JS		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.18	f76r.31	A	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY	<f76r.K1.13;F> bogus label deleted -JS	Line <f76r.K1.24;E> was labeled <e76r.S2> in Rene's EVMT file; correct is <e76r.S8>. A bit above the baseline.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.18	f76r.37	A	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY	<f76r.K1.13;F> bogus label deleted -JS	Bogus label <f76r.K1.26;F> deleted [JS]. Noticeably above the baseline:	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.22	f76r.27	B	Q	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			<f76r.K1.15;F> bogus label deleted -JS		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.22	f76r.31	B	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY	<f76r.K1.15;F> bogus label deleted -JS	Line <f76r.K1.24;E> was labeled <e76r.S2> in Rene's EVMT file; correct is <e76r.S8>. A bit above the baseline.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.22	f76r.37	B	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY	<f76r.K1.15;F> bogus label deleted -JS	Bogus label <f76r.K1.26;F> deleted [JS]. Noticeably above the baseline:	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.27	f76r.31	Q	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY		Line <f76r.K1.24;E> was labeled <e76r.S2> in Rene's EVMT file; correct is <e76r.S8>. A bit above the baseline.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.27	f76r.37	Q	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY		Bogus label <f76r.K1.26;F> deleted [JS]. Noticeably above the baseline:	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.4	f76r.10	C	D	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			"The text on this page is a sequence of paragraphs, some of which have one-letter labels at the left margin. This text unit contains the labels only; the text proper is unit f76r.P1. Entry entry ""f76.L1.n"" is the label for line ""f76.R1.n""."		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.4	f76r.18	C	A	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			"The text on this page is a sequence of paragraphs, some of which have one-letter labels at the left margin. This text unit contains the labels only; the text proper is unit f76r.P1. Entry entry ""f76.L1.n"" is the label for line ""f76.R1.n""."	<f76r.K1.13;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.4	f76r.22	C	B	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			"The text on this page is a sequence of paragraphs, some of which have one-letter labels at the left margin. This text unit contains the labels only; the text proper is unit f76r.P1. Entry entry ""f76.L1.n"" is the label for line ""f76.R1.n""."	<f76r.K1.15;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.4	f76r.27	C	Q	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			"The text on this page is a sequence of paragraphs, some of which have one-letter labels at the left margin. This text unit contains the labels only; the text proper is unit f76r.P1. Entry entry ""f76.L1.n"" is the label for line ""f76.R1.n""."		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.4	f76r.7	C	B	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED			"The text on this page is a sequence of paragraphs, some of which have one-letter labels at the left margin. This text unit contains the labels only; the text proper is unit f76r.P1. Entry entry ""f76.L1.n"" is the label for line ""f76.R1.n""."		EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.7	f76r.10	B	D	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.7	f76r.14	B	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.7	f76r.18	B	A	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED				<f76r.K1.13;F> bogus label deleted -JS	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.7	f76r.27	B	Q	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED					EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.7	f76r.31	B	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY		Line <f76r.K1.24;E> was labeled <e76r.S2> in Rene's EVMT file; correct is <e76r.S8>. A bit above the baseline.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f76r	K1	letter labels	f76r.7	f76r.37	B	C	1	1	0	0	0.000000000000	0	UNHEDGED	UNHEDGED		REL_PROXIMITY		Bogus label <f76r.K1.26;F> deleted [JS]. Noticeably above the baseline:	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.2	f77r.7	ABQKC	CACAB	5	5	0	0	0.000000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 1, between left end of tube and side branch 1. Grove's #2.	Label 5, between side branch 5 and right end of tube. Grove's #7.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.4	f77r.6	AQACQ	BKBA	5	4	0	0	0.000000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 3, between side branches 2 and 3. Grove's #4.	Label 4, between side branches 4 and 5. Grove's #6.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
f77r	V1	Labels between openings in tube at top of page.	f77r.5	f77r.6	AQAB	BKBA	4	4	0	0	0.000000000000	0	UNHEDGED	UNHEDGED	REL_PROXIMITY	REL_PROXIMITY	Label 4, between side branches 3 and 4. Grove's #5.	Label 4, between side branches 4 and 5. Grove's #6.	EXPLORATORY_VISUAL_HOMOLOG_FORMAL_SIMILARITY_NO_GLOSS
