site_id	corpus	record_id	line_id	site_index_in_record	surface_span_bare	surface_span_marked	source_element
ASD00711ADF68BB7	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0010	27	wölle	wölle¤	expan
ASAB669096C69ABE	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0011	28	hre	hre¤	expan
AS7E41B347BA7DE2	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0011	29	hn	hn¤	expan
AS0680FBD0B30AE3	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0011	30	Conr	Conr¤	expan
ASEC391FCD5C4EB1	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0011	31	hren	hren¤	expan
ASDE00A5F117412D	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0012	32	Burgrafe	Burgrafe¤	expan
AS4C3CED82B958E1	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0012	33	Miltenbg	Miltenbg¤	expan
ASAB57EBC566A978	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0012	34	ſilr	ſilr¤	expan
ASD4B0DC7B2C3726	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0013	35	hanneman	hanneman¤	expan
AS87F074467052CF	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0013	36	Eͣchter	Eͣchter¤	expan
AS7A1ED303AB8823	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0014	37	ecia	ecia¤	expan
ASFC0161ED70D604	NUREMBERG	NB_B2_R000006	NB_B2_R000006_L0014	38	ſilr	ſilr¤	expan
ASAE1B0D5E4F11E2	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0001	1	Hn	Hn¤	expan
AS78307123FC370E	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0001	2	Hartung	Hartung¤	expan
ASF9A5E8993E836D	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0002	3	pfleg	pfleg¤	expan
AS174C30DBF7CE19	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0004	4	vnſ	vnſ¤	expan
ASAC3FB9C209E808	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0004	5	lantſchranne	lantſchranne¤	expan
ASF5D8A3BB8ADFF9	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0005	6	erberk	erberk¤	expan
AS7A27C210164CB8	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0006	7	vnſ	vnſ¤	expan
AS67B79B7D21C06A	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0006	8	yecʒund	yecʒund¤	expan
AS649E7EED7EFC98	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0008	9	vnſm	vnſm¤	expan
ASCE9C5905E71D5B	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0008	10	dan	dan¤	expan
AS24BFDF3F39D160	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0009	11	vordn	vordn¤	expan
ASC5E7F8AAE75317	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0009	12	habn	habn¤	expan
ASA00FBBB77FB82A	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0010	13	nötlich	nötlich¤	expan
AS7608C674D88CE3	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0011	14	ſeine	ſeine¤	expan
AS810C7CE220DB1E	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0013	15	Dar	Dar¤	expan
ASA0CBCD027FF007	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0013	16	Ro	Ro¤	expan
ASA470A32AE2CD34	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0014	17	vnſn	vnſn¤	expan
AS5D2345C5C73CB2	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0014	18	wille	wille¤	expan
AS1517D00B12F11D	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0014	19	dieſelbn	dieſelbn¤	expan
AS69FA4F749C6AF2	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0014	20	klag	klag¤	expan
AS8DC7D2B73A8A76	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0014	21	egen	egen¤	expan
ASBC8EAE83F6971D	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0014	22	lantschr	lantschr¤	expan
AS88C12F28050A87	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0015	23	aufſchiebn	aufſchiebn¤	expan
AS630E3EAFC49C47	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0016	24	vnſ	vnſ¤	expan
AS841E8FE634B4FC	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0016	25	Burg	Burg¤	expan
AS1CC8A11DA9FB34	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0017	26	vantvvurt	vantvvurt¤	expan
ASDAB4B059BA847A	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0019	27	wölle	wölle¤	expan
ASD410244C97720B	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0019	28	Dat	Dat¤	expan
AS137E6EE417E6B3	NUREMBERG	NB_B2_R000007	NB_B2_R000007_L0019	29	virg	virg¤	expan
AS8C588E14FAB046	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0001	1	Oſwald	Oſwald¤	expan
AS5B8B8C4A74AC92	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0001	2	Erhart	Erhart¤	expan
AS2409B2FB56B9ED	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0001	3	vettn	vettn¤	expan
ASCD3464B78A458B	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0001	4	dıen	dıen¤	expan
AS8B11379359212B	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0001	5	Nur	Nur¤	expan
ASB3A0ADDACD10A2	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0002	6	Vnſ	Vnſ¤	expan
AS2E5488355813CC	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0004	7	worde	worde¤	expan
AS0903D075A885CB	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0004	8	dar	dar¤	expan
ASC5EA1FFDDE8E28	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0007	9	eg	eg¤	expan
AS0C051F9DBEC5D6	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0007	10	obn	obn¤	expan
ASC8BB1D6DB43CF5	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0007	11	genome	genome¤	expan
AS982C02C3511C64	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0008	12	verſchrıbn	verſchrıbn¤	expan
AS3CB26CCE249707	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0008	13	deſſelbn	deſſelbn¤	expan
AS959E8B831D58DB	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0010	14	wölle	wölle¤	expan
AS1F68CF0A322D97	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0011	15	dancke	dancke¤	expan
AS30D65F3452A05F	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0011	16	Dat	Dat¤	expan
ASD89A7072D3AB9B	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0011	17	Sabbto	Sabbto¤	expan
ASA5C91DAAA3D61A	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0011	18	an	an¤	expan
AS20AAC4EF1472FE	NUREMBERG	NB_B2_R000008	NB_B2_R000008_L0011	19	valent	valent¤	expan
ASF8A7736C7DAAD1	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0001	1	R	R¤	expan
ASF030F217592E8E	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0001	2	Cut	Cut¤	expan
ASDBD86EDC7B458A	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0002	3	hren	hren¤	expan
AS11627215FA5F17	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0002	4	hn	hn¤	expan
ASB635B486EF29A7	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0003	5	hren	hren¤	expan
AS22AE256567EFE6	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0003	6	hn	hn¤	expan
AS4F83A449D9EDDD	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0004	7	Fridrichn	Fridrichn¤	expan
ASB719E6661C0DA6	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0004	8	Schecken	Schecken¤	expan
AS38F854DE0660EF	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0004	9	hren	hren¤	expan
AS35D66677F53013	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0004	10	hn	hn¤	expan
AS9253930506A392	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0005	11	Johan	Johan¤	expan
AS51C0A8B761F591	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0005	12	Hirſhorn	Hirſhorn¤	expan
ASD3370EA20544ED	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0005	13	de	de¤	expan
ASBBF327E5236AE9	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0006	14	Hochwirdig	Hochwirdig¤	expan
ASD3874477C390BF	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0006	15	lıebn	lıebn¤	expan
AS717A8392A3C947	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0006	16	hren	hren¤	expan
AS519BACE4397B96	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0006	17	habn	habn¤	expan
AS959B0224C8B6A8	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0007	18	Burge	Burge¤	expan
AS4C0F4483FD173A	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0008	19	Pfincʒ	Pfincʒ¤	expan
AS2F57D110F79645	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0008	20	vnſs	vnſs¤	expan
ASB1C95C23AAE534	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0009	21	hren	hren¤	expan
ASF93135FE6BD6CD	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0009	22	Roͦmiſchn	Roͦmiſchn¤	expan
AS839031C2067AAC	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0010	23	vnſ	vnſ¤	expan
AS9B24F30E5FACC3	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0010	24	hre	hre¤	expan
ASD471AC55598E3B	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0011	25	de	de¤	expan
ASC0B625321E4A26	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0011	26	vnſn	vnſn¤	expan
AS5926A6FB081116	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0011	27	habn	habn¤	expan
ASF83EB8B66E2622	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0012	28	vnſ	vnſ¤	expan
AS45BC383CC6E909	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0012	29	deſſelbn	deſſelbn¤	expan
AS7BB13AC16784B9	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0013	30	vnſs	vnſs¤	expan
ASD9AB85108B5AB0	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0013	31	hren	hren¤	expan
ASAF44E41EA43B0D	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0013	32	gnedıklichn	gnedıklichn¤	expan
AS50A3295004062F	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0013	33	geantvvt	geantvvt¤	expan
ASAD179A30B1DCF5	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0014	34	vnſn	vnſn¤	expan
AS38DC47621F0BC4	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0014	35	deſſelbn	deſſelbn¤	expan
AS1A12FAC0B7B5B7	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0014	36	v̈berhabn	v̈berhabn¤	expan
ASECDEB4CE0C8AF0	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0015	37	gebn	gebn¤	expan
AS8C24FA09E2A404	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0015	38	ewn	ewn¤	expan
AS85CA8F5B6FDF56	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0015	39	gnade	gnade¤	expan
ASB0FCD82A000911	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0015	40	gancʒe	gancʒe¤	expan
AS434EE31F4572B8	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0015	41	dancke	dancke¤	expan
AS0B9126271B05E4	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0016	42	ew	ew¤	expan
AS851A5FF3B703D0	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0016	43	hochwirdık	hochwirdık¤	expan
ASD824E55E51253A	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0016	44	fleiſʒkl	fleiſʒkl¤	expan
AS1C6E6591C30469	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0016	45	ab	ab¤	expan
ASE12F28C10568CF	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0017	46	gnedıg	gnedıg¤	expan
AS0F18AFA4635B5E	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0018	47	ew	ew¤	expan
AS51C8707412D57A	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0018	48	fürdrug	fürdrug¤	expan
AS667F2291B34CF1	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0018	49	vnſm	vnſm¤	expan
AS815501BBF36E77	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0018	50	hren	hren¤	expan
AS994340165B46D9	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0019	51	de	de¤	expan
AS897BF3E123AC78	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0019	52	günſtikl	günſtikl¤	expan
AS8DDE0BC9072726	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0020	53	vnſn	vnſn¤	expan
AS048AC6DB348ED8	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0020	54	deſſelbn	deſſelbn¤	expan
ASE240381BE9EEF8	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0021	55	v̈berhabn	v̈berhabn¤	expan
ASD5CEC85E0C016A	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0021	56	werde	werde¤	expan
AS33723A73DF91F0	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0021	57	auſweẏſug	auſweẏſug¤	expan
ASA4210F5A2E9831	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0021	58	vnſr	vnſr¤	expan
ASEB0B188784118A	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0022	59	vnſs	vnſs¤	expan
ASB8FAF227D0FD3E	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0022	60	hren	hren¤	expan
AS5EE653DAD0296C	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0022	61	ewr	ewr¤	expan
AS22CFDEBD8E9AF0	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0022	62	hoch	hoch¤	expan
AS0694B8C52DC961	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0022	63	beſund	beſund¤	expan
AS15BA3C568F08C3	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0023	64	getrawe	getrawe¤	expan
AS1FEB7E147697CF	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0023	65	allcʒ	allcʒ¤	expan
AS082CC76BBF2AA9	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0023	66	willikl	willikl¤	expan
ASA9DD13D2876DF0	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0023	67	vdienen	vdienen¤	expan
AS2132CE837EFC61	NUREMBERG	NB_B2_R000009	NB_B2_R000009_L0023	68	dat	dat¤	expan
AS7FB03769A59E31	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0001	1	hn	hn¤	expan
AS28CF0D353E7ABF	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0001	2	Fridr	Fridr¤	expan
AS1E069FAC704542	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0001	3	hren	hren¤	expan
AS6ABC59B1442F71	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0002	4	hauptman	hauptman¤	expan
AS150FD15868C9EF	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0002	5	Frank	Frank¤	expan
AS00CE4A721BD5F3	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0003	6	ew	ew¤	expan
AS2E1951BBE1870A	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0004	7	hre	hre¤	expan
AS1686F380865CE1	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0004	8	geſchr	geſchr¤	expan
AS536160C6BEDD2C	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0004	9	guld	guld¤	expan
AS1399DD99E54527	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0005	10	wircʒbg	wircʒbg¤	expan
AS21158906C2A20B	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0005	11	Rechnuge	Rechnuge¤	expan
AS226DF58FD8B7A5	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0005	12	lantfr	lantfr¤	expan
ASB3E14B318067B1	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0006	13	worde	worde¤	expan
ASCC57DE02453214	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0006	14	habn	habn¤	expan
AS231025B2123472	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0006	15	dieſ	dieſ¤	expan
AS41793F05146354	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0006	16	guld	guld¤	expan
ASFE782A21728553	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0006	17	ewm	ewm¤	expan
AS12BD01EAF5AD81	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0007	18	ew	ew¤	expan
AS27C1832A396001	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0007	19	quittancʒe	quittancʒe¤	expan
AS938A8E7D4EB4F6	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0007	20	ewn	ewn¤	expan
AS0F0B9060698024	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0008	21	geantvvt	geantvvt¤	expan
ASD320B54A0C32DA	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0008	22	ewn	ewn¤	expan
ASD911EB91039A0B	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0009	23	vvan	vvan¤	expan
AS764E2704DE29EB	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0009	24	ewn	ewn¤	expan
AS3DF376B5CD1739	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0010	25	moht	moht¤	expan
AS5C9B72B6C4757C	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0010	26	wn	wn¤	expan
AS158E4B9071491A	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0011	27	allcʒ	allcʒ¤	expan
AS38005426F1D8E0	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0011	28	gn	gn¤	expan
ASB7EEED4DBD9B2C	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0011	29	vnſ	vnſ¤	expan
ASB6B86DEEA5F604	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0011	30	Burg	Burg¤	expan
AS33741F2B24D656	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0011	31	Conrad	Conrad¤	expan
ASF2300A06D53192	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0012	32	Camr	Camr¤	expan
AS5094DDB91078B2	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0012	33	vnſ	vnſ¤	expan
AS74BC7F9D490617	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0012	34	yecʒ	yecʒ¤	expan
ASE8D6582F4C79B9	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0012	35	ewn	ewn¤	expan
AS80B44AB08A85A9	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0013	36	ewn	ewn¤	expan
AS07BFA5C271337D	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0013	37	gnad	gnad¤	expan
ASB6F1E27FAB17C9	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0014	38	Burg	Burg¤	expan
AS402A4D72221B68	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0014	39	Conr	Conr¤	expan
ASF3280F94AA921C	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0014	40	hanſe	hanſe¤	expan
ASF3EFB9A42FC89F	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0014	41	Camr	Camr¤	expan
ASA6CF5962551AA0	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0014	42	vnſn	vnſn¤	expan
AS1174F7EB6A1FBA	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0015	43	vnſ	vnſ¤	expan
AS839DCFECE018DE	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0015	44	hre	hre¤	expan
ASA7FD6A0520706E	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0016	45	vnſ	vnſ¤	expan
AS34AE5857CB8B53	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0016	46	vnſn	vnſn¤	expan
AS66B3579CD06867	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0016	47	cʒuhabn	cʒuhabn¤	expan
AS15513E12545CA3	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0017	48	vnſ	vnſ¤	expan
AS48DA1F354D8E23	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0017	49	bıte	bıte¤	expan
AS31088EC1119C08	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0018	50	ew	ew¤	expan
ASFB0F2E00924D9B	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0018	51	gancʒe	gancʒe¤	expan
AS3E0E87A50D5718	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0019	52	ew	ew¤	expan
ASF5901EB2CF1B6E	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0019	53	vnſn	vnſn¤	expan
AS15CCA8FF5C7C80	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0019	54	ew	ew¤	expan
ASDF30D3316D61D8	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0020	55	fürderl	fürderl¤	expan
AS0328D2A25EE812	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0020	56	dh	dh¤	expan
AS779DD882EBC2A0	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0021	57	vnſn	vnſn¤	expan
AS4AE4239B2CC978	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0021	58	wille	wille¤	expan
AS465483F158E790	NUREMBERG	NB_B2_R000010	NB_B2_R000010_L0021	59	wölle	wölle¤	expan
AS4DA6E6E37E5B82	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0001	1	od	od¤	expan
ASEE446E67DF1CAC	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0002	2	vnome	vnome¤	expan
AS0D3C85105464C6	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0003	3	Schulth	Schulth¤	expan
AS340DE57852D459	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0005	4	L	L¤	expan
AS0B896B0EC4D8FF	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0005	5	habn	habn¤	expan
AS547898542BE2AE	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0005	6	vnſn	vnſn¤	expan
ASBA973E6C1E315D	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0006	7	ſchedlichn	ſchedlichn¤	expan
AS0AE08DEA824514	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0006	8	wege	wege¤	expan
ASE2A6ECB44AE42C	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0006	9	Bambg	Bambg¤	expan
AS74F0BE3DE5198C	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0006	10	kume	kume¤	expan
ASAF28DA040B9703	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0007	11	denſelbn	denſelbn¤	expan
ASE93EE584BD431F	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0007	12	ire	ire¤	expan
AS266CE54D536C8C	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0008	13	fürderlıchn	fürderlıchn¤	expan
AS5CC027124C123F	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0008	14	ewr	ewr¤	expan
AS496A8DB27CF511	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0008	15	erb	erb¤	expan
AS36D0136E49BDC0	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0009	16	fleiſʒıkl	fleiſʒıkl¤	expan
AS207513EA033D31	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0009	17	dancke	dancke¤	expan
ASA624DFF80E8F4E	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0009	18	habn	habn¤	expan
AS965F705075EC45	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0012	19	ewm	ewm¤	expan
AS92C76174390B02	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0012	20	br	br¤	expan
ASA8DBB04A94B9BC	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0012	21	alſure	alſure¤	expan
AS49543E81F50440	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0013	22	fugl	fugl¤	expan
AS07BDD2E516A9B7	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0014	23	Ro	Ro¤	expan
AS772CD3E4A6B000	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0014	24	verſchribn	verſchribn¤	expan
AS698F58F70037BF	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0016	25	genome	genome¤	expan
AS113580AAE4070D	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0017	26	alſure	alſure¤	expan
AS741F73BDCE4786	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0018	27	od	od¤	expan
AS7AA0AB74D89162	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0018	28	andr	andr¤	expan
AS1AB0FBDD4043EE	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0018	29	wege	wege¤	expan
AS4A67274C378123	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0018	30	de	de¤	expan
ASE18DC147F3B77F	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0019	31	gefange	gefange¤	expan
AS470ED00DD29EE6	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0019	32	gerıht	gerıht¤	expan
AS8DEAB6B2425992	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0020	33	vvan	vvan¤	expan
AS7359752C1DDCAA	NUREMBERG	NB_B2_R000011	NB_B2_R000011_L0021	34	wolle	wolle¤	expan
ASC98810EB4A9495	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0001	1	Burge	Burge¤	expan
AS5376708C7480EC	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0001	2	R	R¤	expan
AS4213F9131F13EC	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0001	3	St	St¤	expan
AS52CC317FC1F175	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0001	4	Nür	Nür¤	expan
ASA92038FA89C385	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0001	5	Bekenne	Bekenne¤	expan
AS269A13FB4CE311	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0001	6	offenl	offenl¤	expan
ASCB64691BB46A28	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0002	7	kome	kome¤	expan
AS2E3FA7D15CC7AC	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0007	8	mıteinad	mıteinad¤	expan
AS6586E4C01791E5	NUREMBERG	NB_B2_R000012	NB_B2_R000012_L0008	9	vnſm	vnſm¤	expan
