pair_rule	left_form	right_form	proposed_segmentation	editions_present	alternate_readings_not_replications	left_physical_folios	right_physical_folios	left_loci_count	right_loci_count	same_locus_count	same_page_count	representative_left_loci	representative_right_loci	ranking_score	evidence_ceiling
Q_OUTER_INSERTION	oly	qoly	q+oly	IT2a;RF1b;ZL3b	1	32	4	61	7	0	5	f102r1.17;f103v.33;f103v.45;f103v.5;f108r.11;f116r.32;f116r.48;f116r.5	f75r.26;f75v.62;f79r.16;f79v.20;f80v.34;f80v.4;f82r.20	327	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chor	chordy	chor+∅/dy	IT2a;RF1b;ZL3b	1	70	1	224	2	1	1	f100r.15;f100r.23;f100v.14;f101r.8;f101v.19;f101v.20;f101v.24;f101v.25	f19r.10;f19r.2	327	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okchd	qokchd	q+okchd	IT2a;RF1b;ZL3b	1	5	4	6	6	0	0	f105v.31;f108r.33;f112r.25;f55r.4;f55v.7;f79r.29	f104r.10;f104v.11;f104v.22;f113r.30;f11v.3;f40r.5	326	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okoly	qokoly	q+okoly	IT2a;RF1b;ZL3b	1	4	1	6	1	1	1	f22r.1;f70v1.13;f72v3.32;f72v3.9;f99r.30;f99v.37	f99r.30	326	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oldar	qoldar	q+oldar	IT2a;RF1b;ZL3b	1	6	1	7	1	1	1	f23v.9;f33r.2;f34v.4;f34v.8;f85r2.17;f87v.1;f88r.4	f34v.4	326	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otair	qotair	q+otair	IT2a;RF1b;ZL3b	1	14	4	27	6	0	3	f104v.2;f104v.30;f105r.37;f105v.20;f105v.30;f105v.36;f105v.7;f106r.14	f104r.39;f104v.23;f104v.3;f58v.2;f69v.3;f80r.13	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	choldal	choldy	chol+dal/dy	IT2a;RF1b;ZL3b	1	1	11	1	13	1	1	f58r.12	f101v.23;f103r.33;f11v.3;f19r.11;f20v.1;f47r.2;f4v.2;f54v.4	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cthol	ctholdar	cthol+∅/dar	IT2a;RF1b;ZL3b	1	33	1	59	1	1	1	f101v.28;f102r2.16;f113v.14;f113v.25;f17v.13;f17v.16;f18r.12;f18r.5	f1r.24	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	or	ordy	or+∅/dy	IT2a;RF1b;ZL3b	1	80	1	394	1	1	1	f101r.2;f101r.3;f101r.4;f101r.5;f101r.8;f101v.19;f101v.20;f101v.21	f39r.4	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oteos	oteosdal	oteos+∅/dal	IT2a;RF1b;ZL3b	1	14	1	28	1	1	1	f102v2.21;f102v2.6;f107v.2;f1r.4;f21r.2;f43v.16;f67r1.7;f68r3.6	f73r.5	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	shdy	shdydy	shdy+∅/dy	IT2a;RF1b;ZL3b	1	30	1	49	1	1	1	f103r.1;f103r.36;f103r.53;f103v.3;f103v.37;f104r.10;f106r.36;f106v.35	f34v.1	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	sheedar	sheedy	shee+dar/dy	IT2a;RF1b;ZL3b	1	1	30	1	86	1	1	f112v.30	f103r.43;f103v.12;f104r.4;f104v.17;f104v.19;f104v.21;f104v.35;f106r.40	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	shey	sheysy	shey+∅/sy	IT2a;RF1b;ZL3b	1	69	1	266	1	1	1	f100r.22;f101r.1;f101r.2;f101r.3;f101r.4;f101r.8;f101r.9;f101v.26	f72r3.14	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ykeedar	ykeedy	ykee+dar/dy	IT2a;RF1b;ZL3b	1	1	26	1	32	1	1	f31r.7	f103r.35;f103r.39;f103v.4;f104v.8;f108r.10;f112v.43;f114r.6;f115v.39	326	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ypchdar	ypchdy	ypch+dar/dy	IT2a;RF1b;ZL3b	1	1	5	1	6	1	1	f85r1.31	f26v.1;f34v.1;f48r.1;f85r1.31;f85r1.7;f86v6.13	326	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	teey	teeey	+te/tee+ey	IT2a;RF1b;ZL3b	1	14	1	25	1	1	1	f105r.30;f111r.13;f111r.18;f111r.21;f111r.44;f111r.9;f112r.17;f112r.45	f71v.1	326	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dchol	schol	d/s+chol	IT2a;RF1b;ZL3b	1	22	4	26	5	0	1	f115r.31;f11r.4;f13r.2;f16v.4;f19v.8;f22r.12;f24v.15;f27r.2	f14r.11;f29v.2;f56r.14;f56r.8;f8r.21	325	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	octhey	qocthey	q+octhey	IT2a;RF1b;ZL3b	1	7	4	7	5	0	0	f31v.2;f48r.5;f68r1.13;f75v.68;f86v5.11;f99r.51;fRos.36	f104r.20;f104v.11;f21r.4;f81v.20;f85r2.8	325	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeear	qokeear	q+okeear	IT2a;RF1b;ZL3b	1	6	4	6	5	0	1	f107r.43;f108v.31;f112v.31;f23v.3;f70r2.15;f82r.45	f103r.35;f111r.3;f112v.27;f112v.3;f90v2.2	325	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeos	qokeos	q+okeos	IT2a;RF1b;ZL3b	1	9	4	15	5	0	1	f102v2.6;f31v.9;f40v.17;f68v1.2;f68v2.5;f69r.35;f70r1.2;f70r1.3	f102v1.22;f102v2.34;f58v.26;f66v.7;f90r1.6	325	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ko	kody	ko+∅/dy	IT2a;RF1b;ZL3b	1	4	9	5	10	0	2	f105v.27;f106v.31;f106v.40;f15r.6;f66v.4	f102r1.4;f106v.30;f112r.5;f115r.45;f1v.4;f29r.8;f53v.12;f66r.79	325	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oko	okodar	oko+∅/dar	IT2a;RF1b;ZL3b	1	8	4	10	5	0	1	f113v.11;f13v.2;f44v.7;f58v.26;f68r2.6;f68v3.5;f68v3.8;f70r2.18	f1v.2;f67r2.63;f67r2.67;f70r2.18;fRos.62	325	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	pchedal	pchedar	pche+dal/dar	IT2a;RF1b;ZL3b	1	4	9	5	12	0	1	f103r.1;f103r.52;f105v.5;f108v.1;f83r.8	f104r.27;f111r.44;f26v.1;f34v.6;f48v.7;f75r.17;f75v.1;f83r.1	325	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	pchedal	pchedy	pche+dal/dy	IT2a;RF1b;ZL3b	1	4	22	5	34	0	2	f103r.1;f103r.52;f105v.5;f108v.1;f83r.8	f103r.21;f103r.37;f103v.12;f103v.9;f104r.43;f104v.32;f105v.8;f106v.32	325	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ytedar	ytedy	yte+dar/dy	IT2a;RF1b;ZL3b	1	4	12	5	21	0	0	f104v.37;f73v.5;f85r2.14;fRos.13;fRos.73	f105r.36;f116r.20;f26r.2;f26r.4;f26r.8;f26v.3;f34r.4;f41r.4	325	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	yto	ytody	yto+∅/dy	IT2a;RF1b;ZL3b	1	4	7	5	9	0	2	f1r.18;f37v.23;f67r1.14;f67r2.26;f69v.1	f37r.2;f51v.5;f66v.1;f67r2.29;f69v.10;f6v.4;f86v5.31;f86v5.36	325	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ytol	ytoldy	ytol+∅/dy	IT2a;RF1b;ZL3b	1	13	4	15	5	0	0	f102r1.5;f15r.14;f18r.6;f18v.9;f19v.3;f19v.9;f36v.12;f43r.11	f2r.6;f52r.2;f52r.3;f89r2.22;f9v.9	325	FORMAL_MINIMAL_PAIR_NO_MEANING
TE_TEE_CONTRAST	qoted	qoteed	qo+te/tee+d	IT2a;RF1b;ZL3b	1	4	5	5	5	0	0	f106r.1;f111r.19;f114r.20;f114v.4;f75v.33	f104v.2;f108v.8;f111r.26;f76v.5;f84v.10	325	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dairy	sairy	d/s+airy	IT2a;RF1b;ZL3b	1	4	4	4	5	0	0	f106v.18;f114v.6;f30v.6;f89v2.19	f105r.10;f105v.1;f111v.49;f113r.25;f1r.5	324	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	daral	saral	d/s+aral	IT2a;RF1b;ZL3b	1	4	6	4	6	0	0	f20r.3;f43r.2;f79v.42;fRos.69	f102r1.16;f67r2.20;f69v.19;f75v.19;f79r.14;f87v.13	324	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	darar	sarar	d/s+arar	IT2a;RF1b;ZL3b	1	5	4	5	4	0	0	f33v.8;f58r.18;f67r2.32;f85r1.14;f99r.3	f106v.16;f42v.14;f69v.1;f86v6.10	324	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	dory	sory	d/s+ory	IT2a;RF1b;ZL3b	1	4	5	4	6	0	0	f22v.15;f58v.11;f88r.7;f96r.9	f111v.49;f1r.2;f67v2.20;f68v2.6;f99r.39;f99v.17	324	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oaiir	otaiir	o/ot+aiir	IT2a;RF1b;ZL3b	1	4	4	4	4	0	0	f105v.38;f114v.17;f45v.8;f7r.5	f113v.2;f24v.2;f25r.7;f70v2.32	324	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oal	otal	o/ot+al	IT2a;RF1b;ZL3b	1	4	54	4	148	0	3	f113r.3;f17v.21;f86v5.28;fRos.35	f100r.14;f101v.22;f101v.3;f103r.21;f103v.17;f103v.23;f103v.25;f104r.14	324	FORMAL_MINIMAL_PAIR_NO_MEANING
O_OT_LEFT_CONTRAST	oeeey	oteeey	o/ot+eeey	IT2a;RF1b;ZL3b	1	4	7	4	11	0	1	f113v.40;f24v.13;f50v.2;f86v4.2	f104v.12;f107r.5;f111r.25;f112r.43;f112v.11;f113v.37;f113v.39;f113v.42	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oal	qoal	q+oal	IT2a;RF1b;ZL3b	1	4	5	4	5	0	0	f113r.3;f17v.21;f86v5.28;fRos.35	f108r.28;f114r.44;f58v.15;f83v.12;f86v6.44	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	ockhedy	qockhedy	q+ockhedy	IT2a;RF1b;ZL3b	1	7	4	7	4	0	0	f104r.6;f105v.9;f108r.9;f31v.4;f39v.13;f86v5.17;fRos.94	f107r.32;f111r.30;f76v.18;f89r1.22	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oeeey	qoeeey	q+oeeey	IT2a;RF1b;ZL3b	1	4	7	4	7	0	0	f113v.40;f24v.13;f50v.2;f86v4.2	f102v2.37;f104v.4;f106v.13;f112v.19;f5r.6;f68v2.3;f86v3.2	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oiiin	qoiiin	q+oiiin	IT2a;RF1b;ZL3b	1	12	4	14	4	0	0	f101r.2;f105r.11;f105v.10;f113r.14;f114v.13;f115v.38;f55r.12;f72r3.14	f104v.36;f111v.50;f112r.32;f43r.8	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okas	qokas	q+okas	IT2a;RF1b;ZL3b	1	4	6	4	6	0	0	f115v.40;f40r.2;f46v.1;fRos.38	f116r.45;f50r.4;f76r.39;f80v.14;f81v.19;f95r1.6	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okechdy	qokechdy	q+okechdy	IT2a;RF1b;ZL3b	1	5	4	5	4	0	0	f103v.5;f107v.45;f66v.3;f72v3.1;f79v.37	f111r.39;f115r.12;f75r.37;f78v.10	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okeeos	qokeeos	q+okeeos	IT2a;RF1b;ZL3b	1	9	4	10	4	0	0	f100r.16;f102v2.19;f112r.41;f26v.8;f31v.2;f68v1.2;f69r.43;f69v.1	f108v.17;f111r.25;f58v.35;f90r2.4	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okshedy	qokshedy	q+okshedy	IT2a;RF1b;ZL3b	1	4	8	4	11	0	1	f113r.32;f66v.2;f75r.16;f81v.10	f111v.20;f115v.3;f75r.19;f76v.25;f79r.10;f79r.24;f79v.3;f83r.14	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	olaiin	qolaiin	q+olaiin	IT2a;RF1b;ZL3b	1	37	4	60	4	0	2	f101r.8;f101v.22;f101v.26;f102r1.5;f102r2.3;f102r2.8;f103v.18;f106v.19	f107v.46;f58v.9;f76r.54;f82v.23	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	olky	qolky	q+olky	IT2a;RF1b;ZL3b	1	13	4	21	4	0	2	f112v.11;f39v.2;f39v.8;f43r.11;f75r.6;f76r.30;f77v.21;f79r.39	f77v.7;f80v.30;f81v.21;f83v.13	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	orain	qorain	q+orain	IT2a;RF1b;ZL3b	1	20	4	28	4	0	1	f102r1.5;f102v2.39;f103v.43;f103v.45;f104v.17;f104v.32;f106v.9;f107v.33	f103r.11;f116r.47;f36r.1;f76r.11	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otchar	qotchar	q+otchar	IT2a;RF1b;ZL3b	1	5	4	6	4	0	0	f113v.20;f45r.6;f79r.11;f89v1.3;f8v.13;f8v.5	f16v.8;f23v.1;f42r.9;f49v.10	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otchody	qotchody	q+otchody	IT2a;RF1b;ZL3b	1	6	4	6	4	0	0	f14r.9;f3r.9;f48v.2;f57v.5;f68r3.22;f71v.5	f114v.20;f49r.16;f57r.4;f5r.3	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	oteeey	qoteeey	q+oteeey	IT2a;RF1b;ZL3b	1	7	4	11	4	0	0	f104v.12;f107r.5;f111r.25;f112r.43;f112v.11;f113v.37;f113v.39;f113v.42	f103r.54;f112r.24;f2v.7;f56v.2	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otees	qotees	q+otees	IT2a;RF1b;ZL3b	1	9	4	13	4	0	0	f113v.5;f114r.40;f48v.6;f68v2.6;f70v2.1;f72r2.32;f72r2.6;f72r3.14	f100r.22;f111r.28;f115v.1;f76v.6	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chckh	chckhdy	chckh+∅/dy	IT2a;RF1b;ZL3b	1	4	10	4	12	0	0	f1r.27;f38r.4;f6r.1;f76r.17	f104v.23;f105v.14;f34v.2;f39r.7;f46v.4;f55v.4;f78r.14;f78r.22	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheo	cheodar	cheo+∅/dar	IT2a;RF1b;ZL3b	1	33	4	90	4	0	2	f100v.18;f101r.9;f101v.22;f101v.26;f102r2.19;f102v1.21;f102v1.8;f102v1.9	f104r.2;f108r.46;f51v.4;f93v.9	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheodal	cheodar	cheo+dal/dar	IT2a;RF1b;ZL3b	1	6	4	7	4	0	1	f104r.37;f106r.20;f39v.12;f87r.10;f89r2.6;f89r2.7;f99r.48	f104r.2;f108r.46;f51v.4;f93v.9	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cheodar	cheody	cheo+dar/dy	IT2a;RF1b;ZL3b	1	4	38	4	91	0	2	f104r.2;f108r.46;f51v.4;f93v.9	f101v.21;f101v.25;f102r2.12;f102r2.20;f102v1.11;f102v1.21;f103v.33;f104r.13	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	chokeo	chokeody	chokeo+∅/dy	IT2a;RF1b;ZL3b	1	4	5	4	5	0	0	f113r.11;f1v.4;f49v.38;f70r2.17	f21r.7;f30v.6;f4v.10;f65v.5;f67r1.5	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	cholo	cholody	cholo+∅/dy	IT2a;RF1b;ZL3b	1	4	5	4	5	0	0	f115r.12;f2v.4;f72r1.1;f79r.8	f100r.26;f20r.11;f29v.8;f39v.14;f96r.6	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	kal	kaldy	kal+∅/dy	IT2a;RF1b;ZL3b	1	20	4	32	4	0	3	f105r.35;f107r.25;f107r.28;f107r.31;f107r.48;f107v.3;f107v.37;f111r.17	f43v.15;f46r.4;f58r.34;f84v.17	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ksho	kshody	ksho+∅/dy	IT2a;RF1b;ZL3b	1	8	4	8	4	0	0	f11v.7;f14v.4;f24v.12;f30r.2;f32v.7;f35v.9;f49r.4;f56v.10	f37v.1;f53v.8;f5r.1;f70r2.10	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	okeedal	okeedy	okee+dal/dy	IT2a;RF1b;ZL3b	1	4	37	4	112	0	3	f104r.23;f108v.47;f66v.3;f76r.8	f103r.36;f103r.38;f103r.6;f103v.12;f103v.28;f103v.3;f104v.36;f105r.15	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oky	okydy	oky+∅/dy	IT2a;RF1b;ZL3b	1	63	4	107	4	0	3	f102r2.18;f102v2.32;f102v2.33;f103r.24;f103v.44;f104r.3;f105r.26;f106r.47	f116r.46;f70v2.19;f72v1.24;fRos.55	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otchdal	otchdy	otch+dal/dy	IT2a;RF1b;ZL3b	1	4	20	4	36	0	1	f104r.33;f18v.1;f72r1.15;f93v.1	f104r.6;f104v.41;f105r.2;f105r.5;f113r.21;f113v.13;f114r.40;f115r.16	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	oto	otodal	oto+∅/dal	IT2a;RF1b;ZL3b	1	10	4	11	4	0	0	f105v.24;f112r.40;f39v.5;f67r1.7;f69r.7;f71r.1;f71v.12;f72v1.1	f107r.13;f57v.5;f68v3.15;f70v1.12	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otodal	otodar	oto+dal/dar	IT2a;RF1b;ZL3b	1	4	5	4	7	0	0	f107r.13;f57v.5;f68v3.15;f70v1.12	f57v.5;f85r2.1;f86v3.26;f93r.5;fRos.102;fRos.87;fRos.94	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	otodal	otody	oto+dal/dy	IT2a;RF1b;ZL3b	1	4	15	4	23	0	0	f107r.13;f57v.5;f68v3.15;f70v1.12	f104r.3;f107v.1;f112r.5;f114r.1;f114v.18;f16r.2;f29v.11;f33v.4	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	pcho	pchody	pcho+∅/dy	IT2a;RF1b;ZL3b	1	4	5	4	6	0	1	f14r.1;f26r.7;f27r.7;f42r.7	f115r.19;f115v.6;f40v.9;f42r.15;f58r.40;f68r3.7	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qok	qokdy	qok+∅/dy	IT2a;RF1b;ZL3b	1	14	4	18	4	0	0	f101r.2;f101v.23;f103v.3;f103v.34;f106r.5;f107r.45;f108v.51;f111r.6	f105r.13;f46r.10;f48r.4;f78v.16	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qokedal	qokedar	qoke+dal/dar	IT2a;RF1b;ZL3b	1	4	8	4	8	0	0	f105r.21;f43v.6;f82v.5;f83r.18	f108v.32;f111v.4;f112v.15;f34v.4;f39r.7;f76r.40;f78r.6;f83v.4	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	qotcho	qotchody	qotcho+∅/dy	IT2a;RF1b;ZL3b	1	9	4	11	4	0	1	f102r2.16;f114r.32;f115r.13;f29v.7;f2v.2;f32v.4;f49r.20;f49v.36	f114v.20;f49r.16;f57r.4;f5r.3	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	sh	shdal	sh+∅/dal	IT2a;RF1b;ZL3b	1	26	4	30	4	0	0	f100v.18;f104r.16;f106r.38;f113r.35;f116r.34;f18v.8;f1r.7;f21r.9	f103r.22;f112r.33;f77v.7;f86v6.4	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	shdal	shdar	sh+dal/dar	IT2a;RF1b;ZL3b	1	4	7	4	10	0	3	f103r.22;f112r.33;f77v.7;f86v6.4	f103r.31;f106v.18;f112r.34;f115v.34;f68r2.11;f85r1.31;f85r1.8;f86v4.1	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	sheeo	sheeody	sheeo+∅/dy	IT2a;RF1b;ZL3b	1	11	4	11	4	0	1	f100v.16;f104v.20;f105v.34;f106v.20;f108v.22;f113r.35;f114v.27;f31r.9	f102v2.31;f31r.5;f70r2.17;f93r.8	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	sheo	sheodal	sheo+∅/dal	IT2a;RF1b;ZL3b	1	36	4	57	4	0	1	f101r.3;f102r1.13;f102r2.5;f102r2.8;f102v1.7;f103r.34;f104r.23;f104v.31	f106r.36;f66r.60;f89r2.22;f96v.7	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	sheodal	sheody	sheo+dal/dy	IT2a;RF1b;ZL3b	1	4	29	4	50	0	2	f106r.36;f66r.60;f89r2.22;f96v.7	f100r.24;f101r.3;f101v.22;f102r2.11;f102v1.20;f102v1.23;f104r.26;f104v.31	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	to	tody	to+∅/dy	IT2a;RF1b;ZL3b	1	4	10	4	10	0	0	f23r.2;f69r.16;f70v1.1;f9v.5	f102v2.20;f107v.25;f1v.5;f37v.12;f38v.4;f43v.3;f46v.2;f85r1.32	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ty	tydy	ty+∅/dy	IT2a;RF1b;ZL3b	1	16	4	21	4	0	1	f10v.3;f14r.9;f14v.2;f14v.6;f14v.7;f16r.5;f16v.9;f21r.10	f14r.9;f15r.3;f36v.8;f4r.5	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ykcho	ykchody	ykcho+∅/dy	IT2a;RF1b;ZL3b	1	6	4	6	4	0	0	f18v.4;f21v.7;f27v.7;f51r.6;f56r.6;f86v3.20	f102v1.22;f37r.9;f52v.12;f53r.7	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ykeo	ykeody	ykeo+∅/dy	IT2a;RF1b;ZL3b	1	4	10	4	17	0	1	f34r.13;f41v.7;f68r3.2;f89r2.25	f102r2.16;f102v1.2;f14r.13;f43r.14;f43v.7;f67r2.5;f68r2.5;f68v2.1	324	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	yteeo	yteeody	yteeo+∅/dy	IT2a;RF1b;ZL3b	1	4	7	4	10	0	1	f105r.12;f112r.43;f69v.1;f86v3.34	f104r.2;f104r.3;f105r.12;f106r.1;f73r.4;f86v3.11;f86v3.34;f86v4.2	324	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opar	qopar	q+opar	IT2a;RF1b;ZL3b	1	13	3	16	5	0	2	f103v.25;f105v.11;f108r.1;f26v.3;f70r1.7;f72v1.22;f73r.22;f76r.44	f105v.25;f85r1.23;f85r1.7;f86v6.13;f86v6.30	320	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	os	qos	q+os	IT2a;RF1b;ZL3b	1	26	3	41	5	0	0	f102r1.15;f102v1.8;f102v1.9;f102v2.21;f102v2.29;f102v2.33;f104r.10;f104r.2	f115r.37;f115v.2;f115v.25;f7v.6;f87v.15	320	FORMAL_MINIMAL_PAIR_NO_MEANING
D_S_LEFT_CONTRAST	doiiin	soiiin	d/s+oiiin	IT2a;RF1b;ZL3b	1	3	6	4	6	0	0	f114r.11;f114r.6;f20v.6;f22r.8	f114v.13;f14r.2;f37v.15;f83r.24;f84v.16;f89r2.27	319	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okod	qokod	q+okod	IT2a;RF1b;ZL3b	1	3	6	4	7	0	1	f114r.15;f53r.4;f53r.7;fRos.20	f114v.15;f114v.24;f13v.3;f42v.9;f53r.6;f89r1.6;f90r1.7	319	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	okoldy	qokoldy	q+okoldy	IT2a;RF1b;ZL3b	1	7	3	9	4	0	1	f105v.3;f40r.4;f68r1.28;f75r.44;f82r.37;f82v.45;f88r.26;f99r.30	f23r.4;f23r.9;f66r.67;f82v.13	319	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	opcheey	qopcheey	q+opcheey	IT2a;RF1b;ZL3b	1	4	3	5	4	0	0	f67v1.22;f76v.1;f76v.34;f85r1.3;f87v.10	f104v.37;f112v.32;f86v5.33;f86v5.7	319	FORMAL_MINIMAL_PAIR_NO_MEANING
Q_OUTER_INSERTION	otshy	qotshy	q+otshy	IT2a;RF1b;ZL3b	1	3	4	4	5	0	0	f23v.9;f29v.4;f45r.5;f45v.10	f19r.1;f25r.3;f44r.7;f44v.1;f79r.25	319	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ckheo	ckheody	ckheo+∅/dy	IT2a;RF1b;ZL3b	1	4	3	4	5	0	0	f101v.25;f87r.15;f90r2.2;f99r.48	f51r.2;f51r.8;f93r.27;f93v.7;f96r.3	319	FORMAL_MINIMAL_PAIR_NO_MEANING
RIGHT_MODULE_CONTRAST	ckho	ckhody	ckho+∅/dy	IT2a;RF1b;ZL3b	1	6	3	7	4	0	0	f1r.15;f1v.3;f24r.12;f3v.5;f54r.8;f70v2.1;f89r2.15	f17r.2;f51r.2;f51v.2;f93r.10	319	FORMAL_MINIMAL_PAIR_NO_MEANING
