host_a	host_b	length	position	glyph_a	glyph_b	substitution_class	count_a	count_b	folios_a	folios_b	pages_a	pages_b	sections_a	sections_b	context_cosine	context_js	claim_state
ld	ly	2	2	d	y	L2:P2:d>y	4	7	4	5	4	7	B|H|T	B|H|P	0.908037400596	0.084750951652	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ld	pd	2	1	l	p	L2:P1:l>p	4	3	4	3	4	3	B|H|T	T	0.995801606280	0.005419470089	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ld	sd	2	1	l	s	L2:P1:l>s	4	1	4	1	4	1	B|H|T	S	0.919475780020	0.072160591354	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ld	yd	2	1	l	y	L2:P1:l>y	4	15	4	13	4	14	B|H|T	H|P|S|T	0.976990278786	0.037396939801	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lg	lk	2	2	g	k	L2:P2:g>k	1	61	1	17	1	24	S	B|C|H|S|T	0.874673916203	0.195742074257	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lg	ll	2	2	g	l	L2:P2:g>l	1	2	1	1	1	1	S	S	0.942268934079	0.022984848086	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lg	lo	2	2	g	o	L2:P2:g>o	1	10	1	9	1	10	S	B|S	0.927791950572	0.075035567464	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lg	lr	2	2	g	r	L2:P2:g>r	1	6	1	4	1	5	S	B|S	0.943328686649	0.063743267390	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lg	ls	2	2	g	s	L2:P2:g>s	1	4	1	4	1	4	S	B|H|S	0.964681851207	0.036566935344	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lg	lt	2	2	g	t	L2:P2:g>t	1	6	1	6	1	6	S	B|S|T	0.935198808988	0.066289283354	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lg	ly	2	2	g	y	L2:P2:g>y	1	7	1	5	1	7	S	B|H|P	0.937004202811	0.074151431838	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	ll	2	2	k	l	L2:P2:k>l	61	2	17	1	24	1	B|C|H|S|T	S	0.803770592626	0.226801588685	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	lo	2	2	k	o	L2:P2:k>o	61	10	17	9	24	10	B|C|H|S|T	B|S	0.893643835720	0.141113976358	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	lr	2	2	k	r	L2:P2:k>r	61	6	17	4	24	5	B|C|H|S|T	B|S	0.910130534001	0.125905650608	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	ls	2	2	k	s	L2:P2:k>s	61	4	17	4	24	4	B|C|H|S|T	B|H|S	0.897998589091	0.145871184493	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	lt	2	2	k	t	L2:P2:k>t	61	6	17	6	24	6	B|C|H|S|T	B|S|T	0.963573816261	0.077481192151	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	ly	2	2	k	y	L2:P2:k>y	61	7	17	5	24	7	B|C|H|S|T	B|H|P	0.908567288810	0.124634796136	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	ok	2	1	l	o	L2:P1:l>o	61	839	17	69	24	113	B|C|H|S|T	B|C|H|P|S|T	0.929283720034	0.071391419626	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lk	yk	2	1	l	y	L2:P1:l>y	61	55	17	32	24	38	B|C|H|S|T	B|C|H|P|S|T	0.993885740728	0.018455966040	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lka	lke	3	3	a	e	L3:P3:a>e	2	14	2	10	2	12	C|S	B|H|S|T	0.675133261810	0.216632099708	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lka	lkl	3	3	a	l	L3:P3:a>l	2	4	2	4	2	4	C|S	S	0.830709227704	0.083971835642	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lka	lky	3	3	a	y	L3:P3:a>y	2	11	2	8	2	9	C|S	B|S	0.814673696022	0.139344869206	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lka	oka	3	1	l	o	L3:P1:l>o	2	24	2	20	2	23	C|S	B|C|H|P|S|T	0.948654787684	0.092370049025	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lka	yka	3	1	l	y	L3:P1:l>y	2	2	2	2	2	2	C|S	H|P	1.000000000000	0.000000000000	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lke	lkl	3	3	e	l	L3:P3:e>l	14	4	10	4	12	4	B|H|S|T	S	0.908529113681	0.071533854291	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lke	lky	3	3	e	y	L3:P3:e>y	14	11	10	8	12	9	B|H|S|T	B|S	0.848277252264	0.108400695397	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lke	lte	3	2	k	t	L3:P2:k>t	14	1	10	1	12	1	B|H|S|T	S	0.918668387410	0.108898091726	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lke	oke	3	1	l	o	L3:P1:l>o	14	218	10	36	12	58	B|H|S|T	B|C|H|S|T	0.910882144010	0.098880175403	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lke	yke	3	1	l	y	L3:P1:l>y	14	5	10	4	12	4	B|H|S|T	B|H|S	0.993958287998	0.014691053932	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lkl	lky	3	3	l	y	L3:P3:l>y	4	11	4	8	4	9	S	B|S	0.980637125346	0.032316323559	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lkl	lol	3	2	k	o	L3:P2:k>o	4	23	4	16	4	19	S	B|H|S|T	0.980146367891	0.045628092710	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lkl	okl	3	1	l	o	L3:P1:l>o	4	7	4	5	4	5	S	B|S	0.905757025392	0.085435078881	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lkl	ykl	3	1	l	y	L3:P1:l>y	4	1	4	1	4	1	S	S	0.959827464831	0.034358890341	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lky	oky	3	1	l	o	L3:P1:l>o	11	155	8	67	9	87	B|S	B|H|P|S|T	0.954495196930	0.068761243505	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lky	rky	3	1	l	r	L3:P1:l>r	11	1	8	1	9	1	B|S	S	0.920354090958	0.105872139361	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lky	yky	3	1	l	y	L3:P1:l>y	11	12	8	9	9	10	B|S	H|S|T	0.990428458451	0.013637343273	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	lo	2	2	l	o	L2:P2:l>o	2	10	1	9	1	10	S	B|S	0.931275363898	0.059959084353	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	lr	2	2	l	r	L2:P2:l>r	2	6	1	4	1	5	S	B|S	0.893740224957	0.079075733100	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	ls	2	2	l	s	L2:P2:l>s	2	4	1	4	1	4	S	B|H|S	0.905088572767	0.058014455367	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	lt	2	2	l	t	L2:P2:l>t	2	6	1	6	1	6	S	B|S|T	0.859809501994	0.097783141756	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	ly	2	2	l	y	L2:P2:l>y	2	7	1	5	1	7	S	B|H|P	0.889105224153	0.088338514308	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	ol	2	1	l	o	L2:P1:l>o	2	71	1	42	1	53	S	B|H|P|S|T	0.718120726742	0.257723568271	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	rl	2	1	l	r	L2:P1:l>r	2	1	1	1	1	1	S	S	0.942268934079	0.022984848086	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ll	yl	2	1	l	y	L2:P1:l>y	2	2	1	2	1	2	S	H|S	0.913650001874	0.040423336733	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
llo	lls	3	3	o	s	L3:P3:o>s	1	1	1	1	1	1	S	S	0.985150812065	0.012581458369	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
llo	olo	3	1	l	o	L3:P1:l>o	1	11	1	9	1	9	S	B|H	0.930905903066	0.070527567366	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lls	los	3	2	l	o	L3:P2:l>o	1	5	1	5	1	5	S	B|H|S	0.940862727572	0.060678464438	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lls	ols	3	1	l	o	L3:P1:l>o	1	13	1	12	1	13	S	B|H|P|S|T	0.914678564215	0.108920349033	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	lr	2	2	o	r	L2:P2:o>r	10	6	9	4	10	5	B|S	B|S	0.982444280442	0.018327831281	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	ls	2	2	o	s	L2:P2:o>s	10	4	9	4	10	4	B|S	B|H|S	0.969156707580	0.030970368455	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	lt	2	2	o	t	L2:P2:o>t	10	6	9	6	10	6	B|S	B|S|T	0.924536444721	0.071218652323	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	ly	2	2	o	y	L2:P2:o>y	10	7	9	5	10	7	B|S	B|H|P	0.982788901910	0.018739566238	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	po	2	1	l	p	L2:P1:l>p	10	2	9	2	10	2	B|S	H|S	0.907922278865	0.073215903177	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	ro	2	1	l	r	L2:P1:l>r	10	4	9	3	10	3	B|S	H|S	0.973922989485	0.025655380782	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	so	2	1	l	s	L2:P1:l>s	10	1	9	1	10	1	B|S	H	0.885350215140	0.109269774359	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lo	to	2	1	l	t	L2:P1:l>t	10	1	9	1	10	1	B|S	H	0.777316706766	0.156367207861	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lod	lok	3	3	d	k	L3:P3:d>k	4	1	4	1	4	1	H|S|T	H	0.963184692209	0.038422154999	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lod	lol	3	3	d	l	L3:P3:d>l	4	23	4	16	4	19	H|S|T	B|H|S|T	0.937370936752	0.083142742852	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lod	lor	3	3	d	r	L3:P3:d>r	4	20	4	14	4	16	H|S|T	B|H|S|T	0.941957432652	0.080535457884	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lod	los	3	3	d	s	L3:P3:d>s	4	5	4	5	4	5	H|S|T	B|H|S	0.990231281861	0.007094434137	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lod	pod	3	1	l	p	L3:P1:l>p	4	3	4	3	4	3	H|S|T	H|S|T	0.981460740951	0.022354763268	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lod	rod	3	1	l	r	L3:P1:l>r	4	1	4	1	4	1	H|S|T	S	0.963184692209	0.038422154999	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lod	yod	3	1	l	y	L3:P1:l>y	4	1	4	1	4	1	H|S|T	H	0.963184692209	0.038422154999	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lok	lol	3	3	k	l	L3:P3:k>l	1	23	1	16	1	19	H	B|H|S|T	0.845940736288	0.184162396918	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lok	lor	3	3	k	r	L3:P3:k>r	1	20	1	14	1	16	H	B|H|S|T	0.849175803424	0.185779655455	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lok	los	3	3	k	s	L3:P3:k>s	1	5	1	5	1	5	H	B|H|S	0.932541955131	0.063813551312	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lok	pok	3	1	l	p	L3:P1:l>p	1	2	1	2	1	2	H	B|S	0.966243220766	0.026972512177	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lol	lor	3	3	l	r	L3:P3:l>r	23	20	16	14	19	16	B|H|S|T	B|H|S|T	0.998701608892	0.003668906989	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lol	los	3	3	l	s	L3:P3:l>s	23	5	16	5	19	5	B|H|S|T	B|H|S	0.973022515682	0.049096590389	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lol	pol	3	1	l	p	L3:P1:l>p	23	17	16	12	19	13	B|H|S|T	B|H|P|S	0.966792152255	0.039218165458	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lol	rol	3	1	l	r	L3:P1:l>r	23	8	16	7	19	7	B|H|S|T	B|H|S	0.995956710504	0.012860403611	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lol	tol	3	1	l	t	L3:P1:l>t	23	3	16	3	19	3	B|H|S|T	H	0.898896282695	0.119259056635	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lor	los	3	3	r	s	L3:P3:r>s	20	5	14	5	16	5	B|H|S|T	B|H|S	0.976532852957	0.046409453641	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lor	por	3	1	l	p	L3:P1:l>p	20	9	14	7	16	8	B|H|S|T	B|H|P|S	0.975320182512	0.036235482401	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lor	ror	3	1	l	r	L3:P1:l>r	20	8	14	6	16	7	B|H|S|T	B|S	0.994186079632	0.016503397567	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lor	tor	3	1	l	t	L3:P1:l>t	20	1	14	1	16	1	B|H|S|T	T	0.864903819093	0.179025418340	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lor	yor	3	1	l	y	L3:P1:l>y	20	2	14	2	16	2	B|H|S|T	H	0.959378861650	0.082907071584	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lr	ls	2	2	r	s	L2:P2:r>s	6	4	4	4	5	4	B|S	B|H|S	0.991982605115	0.010463527338	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lr	lt	2	2	r	t	L2:P2:r>t	6	6	4	6	5	6	B|S	B|S|T	0.947567661837	0.046397515263	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lr	ly	2	2	r	y	L2:P2:r>y	6	7	4	5	5	7	B|S	B|H|P	0.999810792996	0.000438800569	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lr	or	2	1	l	o	L2:P1:l>o	6	504	4	86	5	154	B|S	B|C|H|P|S|T	0.979989666069	0.039319095514	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ls	lt	2	2	s	t	L2:P2:s>t	4	6	4	6	4	6	B|H|S	B|S|T	0.947063900350	0.046989211101	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ls	ly	2	2	s	y	L2:P2:s>y	4	7	4	5	4	7	B|H|S	B|H|P	0.989839457564	0.014125997367	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ls	os	2	1	l	o	L2:P1:l>o	4	47	4	33	4	38	B|H|S	B|H|P|S|T	0.971466949795	0.064028208555	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ls	ys	2	1	l	y	L2:P1:l>y	4	3	4	3	4	3	B|H|S	H|P	0.961832538495	0.028902474361	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lsh	psh	3	1	l	p	L3:P1:l>p	1	1	1	1	1	1	B	B	1.000000000000	0.000000000000	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lsh	tsh	3	1	l	t	L3:P1:l>t	1	1	1	1	1	1	B	H	0.869141531323	0.059761927255	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lsh	ysh	3	1	l	y	L3:P1:l>y	1	1	1	1	1	1	B	H	0.892343387471	0.044035104293	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lt	ly	2	2	t	y	L2:P2:t>y	6	7	6	5	6	7	B|S|T	B|H|P	0.944506144040	0.050319736955	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lt	ot	2	1	l	o	L2:P1:l>o	6	431	6	61	6	99	B|S|T	B|C|H|P|S|T	0.975354386756	0.073796438820	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lt	yt	2	1	l	y	L2:P1:l>y	6	55	6	28	6	32	B|S|T	B|C|H|S|T	0.978166586230	0.055131562834	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
lte	yte	3	1	l	y	L3:P1:l>y	1	13	1	9	1	11	S	B|H|S|T	0.921154818342	0.103667688305	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ly	py	2	1	l	p	L2:P1:l>p	7	5	5	5	7	5	B|H|P	H|P|S|T	0.944815099695	0.048679456671	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ly	ry	2	1	l	r	L2:P1:l>r	7	4	5	4	7	4	B|H|P	H|S	0.989839457564	0.014125997367	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ly	sy	2	1	l	s	L2:P1:l>s	7	1	5	1	7	1	B|H|P	B	0.900401049332	0.105551307458	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ly	ty	2	1	l	t	L2:P1:l>t	7	21	5	18	7	20	B|H|P	B|H|P|S|T	0.919731847699	0.102305902967	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ly	yy	2	1	l	y	L2:P1:l>y	7	1	5	1	7	1	B|H|P	C	0.937004202811	0.074151431838	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odl	odo	3	3	l	o	L3:P3:l>o	2	1	2	1	2	1	H|S	H	0.860096301894	0.066517914732	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odl	okl	3	2	d	k	L3:P2:d>k	2	7	2	5	2	5	H|S	B|S	0.933217804648	0.075479515140	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odl	orl	3	2	d	r	L3:P2:d>r	2	1	2	1	2	1	H|S	H	0.973908666983	0.023734587725	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odl	ydl	3	1	o	y	L3:P1:o>y	2	1	2	1	2	1	H|S	H	0.985289903492	0.012292694841	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odo	ogo	3	2	d	g	L3:P2:d>g	1	1	1	1	1	1	H	S	0.985150812065	0.012581458369	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odo	oko	3	2	d	k	L3:P2:d>k	1	16	1	13	1	15	H	H|P|S|T	0.853568730680	0.117026629202	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odo	olo	3	2	d	l	L3:P2:d>l	1	11	1	9	1	9	H	B|H	0.827228784916	0.120140944484	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odo	oqo	3	2	d	q	L3:P2:d>q	1	1	1	1	1	1	H	B	0.892343387471	0.044035104293	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odo	oro	3	2	d	r	L3:P2:d>r	1	3	1	3	1	3	H	H	0.901038670356	0.055023963250	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
odo	oto	3	2	d	t	L3:P2:d>t	1	16	1	15	1	16	H	H|P|S	0.777394882995	0.152660622755	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oek	oet	3	3	k	t	L3:P3:k>t	4	2	4	2	4	2	H|S	H|P	0.965502408425	0.040953956490	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oek	olk	3	2	e	l	L3:P2:e>l	4	69	4	22	4	34	H|S	B|C|H|S|T	0.910993758980	0.131604169914	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oet	olt	3	2	e	l	L3:P2:e>l	2	8	2	5	2	6	H|P	B|H|S|T	0.939374147853	0.079615093804	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
of	ok	2	2	f	k	L2:P2:f>k	10	839	7	69	8	113	H|P|S	B|C|H|P|S|T	0.961512625629	0.071187805266	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
of	ol	2	2	f	l	L2:P2:f>l	10	71	7	42	8	53	H|P|S	B|H|P|S|T	0.739669018905	0.232687727332	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
of	on	2	2	f	n	L2:P2:f>n	10	1	7	1	8	1	H|P|S	H	0.915189991599	0.093678237568	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
of	op	2	2	f	p	L2:P2:f>p	10	24	7	18	8	18	H|P|S	B|H|P|S|T	0.991820399066	0.018389601856	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
of	or	2	2	f	r	L2:P2:f>r	10	504	7	86	8	154	H|P|S	B|C|H|P|S|T	0.924229326155	0.093242936142	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
of	os	2	2	f	s	L2:P2:f>s	10	47	7	33	8	38	H|P|S	B|H|P|S|T	0.920995280365	0.094326763685	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
of	ot	2	2	f	t	L2:P2:f>t	10	431	7	61	8	99	H|P|S	B|C|H|P|S|T	0.986388186148	0.048987705766	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ogo	oko	3	2	g	k	L3:P2:g>k	1	16	1	13	1	15	S	H|P|S|T	0.847465211916	0.121262559488	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ogo	olo	3	2	g	l	L3:P2:g>l	1	11	1	9	1	9	S	B|H	0.843900482307	0.104513672304	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ogo	oqo	3	2	g	q	L3:P2:g>q	1	1	1	1	1	1	S	B	0.907192575406	0.031453645923	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ogo	oro	3	2	g	r	L3:P2:g>r	1	3	1	3	1	3	S	H	0.920966418557	0.037295430732	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ogo	oto	3	2	g	t	L3:P2:g>t	1	16	1	15	1	16	S	H|P|S	0.765393836095	0.162056109084	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oin	oir	3	3	n	r	L3:P3:n>r	4	1	4	1	4	1	B|S	H	0.964798025615	0.036133775457	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
oir	olr	3	2	i	l	L3:P2:i>l	1	2	1	1	1	1	H	S	0.988089103518	0.009264732217	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ok	ol	2	2	k	l	L2:P2:k>l	839	71	69	42	113	53	B|C|H|P|S|T	B|H|P|S|T	0.685115895347	0.306492334949	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ok	on	2	2	k	n	L2:P2:k>n	839	1	69	1	113	1	B|C|H|P|S|T	H	0.864338437611	0.224324945683	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ok	op	2	2	k	p	L2:P2:k>p	839	24	69	18	113	18	B|C|H|P|S|T	B|H|P|S|T	0.973912301902	0.053019157613	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ok	or	2	2	k	r	L2:P2:k>r	839	504	69	86	113	154	B|C|H|P|S|T	B|C|H|P|S|T	0.859604838785	0.186572505741	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ok	os	2	2	k	s	L2:P2:k>s	839	47	69	33	113	38	B|C|H|P|S|T	B|H|P|S|T	0.871711815910	0.176841779540	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
ok	ot	2	2	k	t	L2:P2:k>t	839	431	69	61	113	99	B|C|H|P|S|T	B|C|H|P|S|T	0.983062185577	0.011520942864	ONE_GLYPH_FORMAL_NEIGHBOR_NO_MORPHOLOGY_OR_MEANING
