locus	page	physical_folio	register	group_index	group_count	token	normalized_line_position	normalized_field_index	normalized_within_field_position	after_dy	source_codes	source_member_count	terminal_member	group_initial_q2	internal_a1q2	contains_q2	contains_a1	q2_predecessors
f48v.9	f48v	f48	H|B	10	12	otoldy	0.818181818182	0.8	0.5	1	A1 Q2 A1 B2 B1 A2	6	A2	0	1	1	1	A1:1
f48v.9	f48v	f48	H|B	11	12	ytam	0.909090909091	1	0	1	A2 Q2 A3 B3	4	B3	0	0	1	0	A2:1
f49r.11	f49r	f49	H|A	1	2	chotcheol	0	0.5	0	0	K1 A1 Q2 K1 J1 A1 B2	7	B2	0	1	1	1	A1:1
f49r.16	f49r	f49	H|A	4	4	qotchody	1	0.5	1	0	D1 A1 Q2 K1 A1 B1 A2	7	A2	0	1	1	1	A1:1
f49r.5	f49r	f49	H|A	4	5	teey	0.75	0.5	0.75	0	Q2 K2 A2	3	A2	1	0	1	0	NONE
f49r.5	f49r	f49	H|A	5	5	qotan	1	0.5	1	0	D1 A1 Q2 A3 E2	5	E2	0	1	1	1	A1:1
f49r.7	f49r	f49	H|A	4	4	qotody	1	0.5	1	0	D1 A1 Q2 A1 B1 A2	6	A2	0	1	1	1	A1:1
f49v.10	f49v	f49	H|A	3	3	qotchar	1	0.5	1	0	D1 A1 Q2 K1 A3 C1	6	C1	0	1	1	1	A1:1
f49v.14	f49v	f49	H|A	1	3	chotchy	0	0.5	0	0	K1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f49v.28	f49v	f49	H|A	3	6	tchol	0.4	0.5	0.4	0	Q2 K1 A1 B2	4	B2	1	0	1	1	NONE
f49v.28	f49v	f49	H|A	6	6	chotchy	1	0.5	1	0	K1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f49v.30	f49v	f49	H|A	6	7	tchol	0.833333333333	0.5	0.833333333333	0	Q2 K1 A1 B2	4	B2	1	0	1	1	NONE
f49v.32	f49v	f49	H|A	1	6	tchotchey	0	0.5	0	0	Q2 K1 A1 Q2 K1 J1 A2	7	A2	1	1	1	1	A1:1
f49v.32	f49v	f49	H|A	4	6	otchodar	0.6	0.5	0.6	0	A1 Q2 K1 A1 B1 A3 C1	7	C1	0	1	1	1	A1:1
f49v.34	f49v	f49	H|A	4	4	choty	1	0.5	1	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f49v.44	f49v	f49	H|A	8	9	chetcho	0.875	0.5	0.875	0	K1 J1 Q2 K1 A1	5	A1	0	0	1	1	J1:1
f5r.4	f5r	f5	H|A	1	6	otain	0	0	0	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f5r.7	f5r	f5	H|A	1	5	qotoeey	0	0.5	0	0	D1 A1 Q2 A1 K2 A2	6	A2	0	1	1	1	A1:1
f5v.5	f5v	f5	H|A	3	8	cheotol	0.285714285714	0.5	0.285714285714	0	K1 J1 A1 Q2 A1 B2	6	B2	0	1	1	1	A1:1
f5v.5	f5v	f5	H|A	4	8	otchol	0.428571428571	0.5	0.428571428571	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f5v.5	f5v	f5	H|A	8	8	chotaiin	1	0.5	1	0	K1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f5v.6	f5v	f5	H|A	1	3	otol	0	0.5	0	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f50r.3	f50r	f50	H|B	1	10	tshol	0	0	0	0	Q2 L1 A1 B2	4	B2	1	0	1	1	NONE
f50v.1	f50v	f50	H|B	1	10	tchy	0	0	0	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f51r.9	f51r	f51	H|A	1	7	tol	0	0	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f51r.9	f51r	f51	H|A	7	7	qoetam	1	1	0.5	1	D1 A1 J1 Q2 A3 B3	6	B3	0	0	1	1	J1:1
f51v.3	f51v	f51	H|A	1	8	tchody	0	0	0.5	0	Q2 K1 A1 B1 A2	5	A2	1	0	1	1	NONE
f51v.3	f51v	f51	H|A	5	8	ytchody	0.571428571429	0.5	1	0	A2 Q2 K1 A1 B1 A2	6	A2	0	0	1	1	A2:1
f51v.3	f51v	f51	H|A	8	8	ytam	1	1	1	0	A2 Q2 A3 B3	4	B3	0	0	1	0	A2:1
f51v.7	f51v	f51	H|A	1	9	qotol	0	0	0	0	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f51v.7	f51v	f51	H|A	9	9	olcheety	1	1	1	0	A1 B2 K1 K2 Q2 A2	6	A2	0	0	1	1	K2:1
f52r.3	f52r	f52	H|A	1	7	tchotshey	0	0	0	0	Q2 K1 A1 Q2 L1 J1 A2	7	A2	1	1	1	1	A1:1
f52r.3	f52r	f52	H|A	2	7	qoty	0.166666666667	0	0.333333333333	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f52r.3	f52r	f52	H|A	4	7	tchody	0.5	0	1	0	Q2 K1 A1 B1 A2	5	A2	1	0	1	1	NONE
f52r.3	f52r	f52	H|A	5	7	qotam	0.666666666667	1	0	1	D1 A1 Q2 A3 B3	5	B3	0	1	1	1	A1:1
f52r.3	f52r	f52	H|A	7	7	ytoldy	1	1	1	0	A2 Q2 A1 B2 B1 A2	6	A2	0	0	1	1	A2:1
f52r.5	f52r	f52	H|A	6	8	tol	0.714285714286	0.5	0.714285714286	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f52r.5	f52r	f52	H|A	8	8	ytchdam	1	0.5	1	0	A2 Q2 K1 B1 A3 B3	6	B3	0	0	1	0	A2:1
f52v.6	f52v	f52	H|A	1	4	qotodaiin	0	0.5	0	0	D1 A1 Q2 A1 B1 A3 G1	7	G1	0	1	1	1	A1:1
f52v.6	f52v	f52	H|A	3	4	oty	0.666666666667	0.5	0.666666666667	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f53r.9	f53r	f53	H|A	1	7	otol	0	0.5	0	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f53r.9	f53r	f53	H|A	7	7	qoty	1	0.5	1	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f54v.12	f54v	f54	H|A	1	4	tol	0	0.5	0	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f54v.9	f54v	f54	H|A	4	6	ytam	0.6	0.5	0.6	0	A2 Q2 A3 B3	4	B3	0	0	1	0	A2:1
f55r.13	f55r	f55	H|B	4	7	otol	0.5	0.5	0.5	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f55r.13	f55r	f55	H|B	5	7	otar	0.666666666667	0.5	0.666666666667	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f55v.11	f55v	f55	H|B	7	10	oltchy	0.666666666667	1	0.4	0	A1 B2 Q2 K1 A2	5	A2	0	0	1	1	B2:1
f55v.5	f55v	f55	H|B	8	8	talam	1	1	1	0	Q2 A3 B2 A3 B3	5	B3	1	0	1	0	NONE
f56r.18	f56r	f56	H|A	4	4	sotodan	1	0.5	1	0	C2 A1 Q2 A1 B1 A3 E2	7	E2	0	1	1	1	A1:1
f56r.19	f56r	f56	H|A	1	3	otchey	0	0.5	0	0	A1 Q2 K1 J1 A2	5	A2	0	1	1	1	A1:1
f56r.7	f56r	f56	H|A	3	5	otchor	0.5	0.5	0.5	0	A1 Q2 K1 A1 C1	5	C1	0	1	1	1	A1:1
f56v.11	f56v	f56	H|A	1	5	chotchey	0	0.5	0	0	K1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f56v.11	f56v	f56	H|A	5	5	tchain	1	0.5	1	0	Q2 K1 A3 F1	4	F1	1	0	1	0	NONE
f56v.14	f56v	f56	H|A	6	6	chotor	1	0.5	1	0	K1 A1 Q2 A1 C1	5	C1	0	1	1	1	A1:1
f56v.15	f56v	f56	H|A	1	5	otchol	0	0.5	0	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f56v.15	f56v	f56	H|A	5	5	chotaiin	1	0.5	1	0	K1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f56v.3	f56v	f56	H|A	4	7	qotchey	0.5	0.5	0.5	0	D1 A1 Q2 K1 J1 A2	6	A2	0	1	1	1	A1:1
f56v.3	f56v	f56	H|A	6	7	choteeey	0.833333333333	0.5	0.833333333333	0	K1 A1 Q2 M1 A2	5	A2	0	1	1	1	A1:1
f56v.8	f56v	f56	H|A	4	5	tcheey	0.75	0.5	0.75	0	Q2 K1 K2 A2	4	A2	1	0	1	0	NONE
f58r.12	f58r	f58	S|A	4	9	otalchal	0.375	0	0.6	0	A1 Q2 A3 B2 K1 A3 B2	7	B2	0	1	1	1	A1:1
f58r.13	f58r	f58	S|A	1	10	ytar	0	0	0	0	A2 Q2 A3 C1	4	C1	0	0	1	0	A2:1
f58r.18	f58r	f58	S|A	10	10	otal	1	0.5	1	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f58r.25	f58r	f58	S|A	3	7	oteeoaly	0.333333333333	0.5	0.333333333333	0	A1 Q2 K2 A1 A3 B2 A2	7	A2	0	1	1	1	A1:1
f58r.25	f58r	f58	S|A	4	7	otar	0.5	0.5	0.5	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f58r.3	f58r	f58	S|A	3	8	ytam	0.285714285714	0.5	0.285714285714	0	A2 Q2 A3 B3	4	B3	0	0	1	0	A2:1
f58r.3	f58r	f58	S|A	4	8	choty	0.428571428571	0.5	0.428571428571	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f58r.3	f58r	f58	S|A	5	8	otchy	0.571428571429	0.5	0.571428571429	0	A1 Q2 K1 A2	4	A2	0	1	1	1	A1:1
f58r.3	f58r	f58	S|A	6	8	otaly	0.714285714286	0.5	0.714285714286	0	A1 Q2 A3 B2 A2	5	A2	0	1	1	1	A1:1
f58r.3	f58r	f58	S|A	7	8	shoty	0.857142857143	0.5	0.857142857143	0	L1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f58r.30	f58r	f58	S|A	1	10	ytor	0	0	0	0	A2 Q2 A1 C1	4	C1	0	0	1	1	A2:1
f58r.39	f58r	f58	S|A	1	9	dtshol	0	0.5	0	0	B1 Q2 L1 A1 B2	5	B2	0	0	1	1	B1:1
f58r.7	f58r	f58	S|A	5	10	sholteol	0.444444444444	0	0.8	0	L1 A1 B2 Q2 J1 A1 B2	7	B2	0	0	1	1	B2:1
f58r.7	f58r	f58	S|A	6	10	ytalody	0.555555555556	0	1	0	A2 Q2 A3 B2 A1 B1 A2	7	A2	0	0	1	1	A2:1
f58r.7	f58r	f58	S|A	7	10	otey	0.666666666667	1	0	1	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f58r.7	f58r	f58	S|A	10	10	tchy	1	1	1	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f58v.12	f58v	f58	S|A	7	10	tolair	0.666666666667	0.5	0.666666666667	0	Q2 A1 B2 A3 F3	5	F3	1	0	1	1	NONE
f58v.18	f58v	f58	S|A	1	10	taiin	0	0.5	0	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f58v.32	f58v	f58	S|A	2	10	qoty	0.111111111111	0.5	0.111111111111	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f58v.32	f58v	f58	S|A	8	10	otal	0.777777777778	0.5	0.777777777778	0	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f58v.37	f58v	f58	S|A	5	9	otair	0.5	0.5	0.5	0	A1 Q2 A3 F3	4	F3	0	1	1	1	A1:1
f58v.37	f58v	f58	S|A	6	9	otol	0.625	0.5	0.625	0	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f58v.7	f58v	f58	S|A	8	10	oteor	0.777777777778	1	0.5	0	A1 Q2 J1 A1 C1	5	C1	0	1	1	1	A1:1
f58v.8	f58v	f58	S|A	1	11	taiin	0	0	0	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f58v.8	f58v	f58	S|A	6	11	ytal	0.5	1	0.285714285714	0	A2 Q2 A3 B2	4	B2	0	0	1	0	A2:1
f58v.8	f58v	f58	S|A	8	11	otaiin	0.7	1	0.571428571429	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f58v.9	f58v	f58	S|A	4	8	tcholy	0.428571428571	0.5	0.428571428571	0	Q2 K1 A1 B2 A2	5	A2	1	0	1	1	NONE
f6r.14	f6r	f6	H|A	2	4	taiin	0.333333333333	0.5	0.333333333333	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f6r.2	f6r	f6	H|A	8	8	chotols	1	0.5	1	0	K1 A1 Q2 A1 B2 C2	6	C2	0	1	1	1	A1:1
f6v.14	f6v	f6	H|A	4	4	tchalody	1	0.5	1	0	Q2 K1 A3 B2 A1 B1 A2	7	A2	1	0	1	1	NONE
f66r.69	f66r	f66	T|B	1	9	tosheo	0	0	0	0	Q2 A1 L1 J1 A1	5	A1	1	0	1	1	NONE
f66r.70	f66r	f66	T|B	1	11	todeeey	0	0	0	0	Q2 A1 B1 M1 A2	5	A2	1	0	1	1	NONE
f66r.76	f66r	f66	T|B	8	9	qotal	0.875	1	0.75	0	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f66r.80	f66r	f66	T|B	3	9	qoteoly	0.25	0	0.5	0	D1 A1 Q2 J1 A1 B2 A2	7	A2	0	1	1	1	A1:1
f66r.81	f66r	f66	T|B	3	5	chety	0.5	1	0	1	K1 J1 Q2 A2	4	A2	0	0	1	0	J1:1
f7r.3	f7r	f7	H|A	4	6	ytcheey	0.6	0.5	0.6	0	A2 Q2 K1 K2 A2	5	A2	0	0	1	0	A2:1
f7r.3	f7r	f7	H|A	5	6	qotchy	0.8	0.5	0.8	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f7r.5	f7r	f7	H|A	2	2	otaiin	1	0.5	1	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f7r.7	f7r	f7	H|A	4	8	otchol	0.428571428571	0	0.6	0	A1 Q2 K1 A1 B2	5	B2	0	1	1	1	A1:1
f7r.7	f7r	f7	H|A	8	8	chotchy	1	1	1	0	K1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f7r.8	f7r	f7	H|A	3	8	choty	0.285714285714	0.5	0.285714285714	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f7r.8	f7r	f7	H|A	7	8	choty	0.857142857143	0.5	0.857142857143	0	K1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f7v.1	f7v	f7	H|A	3	8	tchody	0.285714285714	0	1	0	Q2 K1 A1 B1 A2	5	A2	1	0	1	1	NONE
f7v.1	f7v	f7	H|A	5	8	otshol	0.571428571429	1	0.25	0	A1 Q2 L1 A1 B2	5	B2	0	1	1	1	A1:1
f7v.1	f7v	f7	H|A	8	8	tshodody	1	1	1	0	Q2 L1 A1 B1 A1 B1 A2	7	A2	1	0	1	1	NONE
f7v.5	f7v	f7	H|A	2	4	qotchy	0.333333333333	0.5	0.333333333333	0	D1 A1 Q2 K1 A2	5	A2	0	1	1	1	A1:1
f7v.5	f7v	f7	H|A	4	4	tcheey	1	0.5	1	0	Q2 K1 K2 A2	4	A2	1	0	1	0	NONE
f75r.10	f75r	f75	B|B	2	10	qotar	0.111111111111	0	0.125	0	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f75r.10	f75r	f75	B|B	8	10	otey	0.777777777778	0	0.875	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f75r.10	f75r	f75	B|B	9	10	tedy	0.888888888889	0	1	0	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f75r.18	f75r	f75	B|B	6	9	otain	0.625	1	0.25	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f75r.3	f75r	f75	B|B	7	9	ltain	0.75	0.5	0.75	0	B2 Q2 A3 F1	4	F1	0	0	1	0	B2:1
f75r.43	f75r	f75	B|B	6	7	otar	0.833333333333	1	0.666666666667	0	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f75r.50	f75r	f75	B|B	1	1	ychty	0.5	0.5	0.5	0	A2 K1 Q2 A2	4	A2	0	0	1	0	K1:1
f75r.7	f75r	f75	B|B	3	9	ytain	0.25	1	0	1	A2 Q2 A3 F1	4	F1	0	0	1	0	A2:1
f75v.14	f75v	f75	B|B	9	10	olshty	0.888888888889	1	0.8	0	A1 B2 L1 Q2 A2	5	A2	0	0	1	1	L1:1
f75v.45	f75v	f75	B|B	10	12	otey	0.818181818182	1	0.6	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f75v.46	f75v	f75	B|B	2	10	qotain	0.111111111111	0	0.333333333333	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f75v.46	f75v	f75	B|B	9	10	tol	0.888888888889	1	0.75	0	Q2 A1 B2	3	B2	1	0	1	1	NONE
f75v.60	f75v	f75	B|B	5	6	qotchdy	0.8	0.75	0.5	1	D1 A1 Q2 K1 B1 A2	6	A2	0	1	1	1	A1:1
f75v.67	f75v	f75	B|B	3	4	otain	0.666666666667	1	0.5	0	A1 Q2 A3 F1	4	F1	0	1	1	1	A1:1
f75v.67	f75v	f75	B|B	4	4	shety	1	1	1	0	L1 J1 Q2 A2	4	A2	0	0	1	0	J1:1
f75v.70	f75v	f75	B|B	3	4	otey	0.666666666667	1	0	1	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f76r.19	f76r	f76	T|B	11	11	otedyl	1	1	0.5	1	A1 Q2 J1 B1 A2 B2	6	B2	0	1	1	1	A1:1
f76r.20	f76r	f76	T|B	7	12	qotain	0.545454545455	1	0.285714285714	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f76r.3	f76r	f76	T|B	7	13	qotedy	0.5	0.333333333333	1	0	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f76r.3	f76r	f76	T|B	8	13	otedy	0.583333333333	0.666666666667	0.5	1	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f76r.3	f76r	f76	T|B	10	13	qoty	0.75	1	0.25	0	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f76r.48	f76r	f76	T|B	6	10	ytain	0.555555555556	0.333333333333	0.666666666667	0	A2 Q2 A3 F1	4	F1	0	0	1	0	A2:1
f76r.48	f76r	f76	T|B	7	10	oteedy	0.666666666667	0.333333333333	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f76v.13	f76v	f76	B|B	6	11	qoteedy	0.5	0.428571428571	0.5	1	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f76v.14	f76v	f76	B|B	4	10	otedy	0.333333333333	0.25	0.5	1	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f76v.14	f76v	f76	B|B	7	10	qoteedy	0.666666666667	0.625	0.5	1	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f76v.15	f76v	f76	B|B	1	5	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f76v.22	f76v	f76	B|B	3	12	qotedy	0.181818181818	0	1	0	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f76v.22	f76v	f76	B|B	5	12	dytey	0.363636363636	0.333333333333	0.5	0	B1 A2 Q2 J1 A2	5	A2	0	0	1	0	A2:1
f76v.22	f76v	f76	B|B	6	12	teedy	0.454545454545	0.333333333333	1	0	Q2 K2 B1 A2	4	A2	1	0	1	0	NONE
f76v.30	f76v	f76	B|B	1	11	tchedy	0	0	0.5	0	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f76v.30	f76v	f76	B|B	5	11	tchy	0.4	0.5	0.375	0	Q2 K1 A2	3	A2	1	0	1	0	NONE
f76v.31	f76v	f76	B|B	3	10	shets	0.222222222222	0	0.285714285714	0	L1 J1 Q2 C2	4	C2	0	0	1	0	J1:1
f76v.31	f76v	f76	B|B	6	10	otey	0.555555555556	0	0.714285714286	0	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f76v.31	f76v	f76	B|B	8	10	otedy	0.777777777778	0	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f76v.31	f76v	f76	B|B	9	10	qotar	0.888888888889	1	0	1	D1 A1 Q2 A3 C1	5	C1	0	1	1	1	A1:1
f76v.32	f76v	f76	B|B	1	10	tain	0	0	0	0	Q2 A3 F1	3	F1	1	0	1	0	NONE
f76v.32	f76v	f76	B|B	3	10	qotain	0.222222222222	0	0.285714285714	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f76v.32	f76v	f76	B|B	7	10	taiin	0.666666666667	0	0.857142857143	0	Q2 A3 G1	3	G1	1	0	1	0	NONE
f76v.32	f76v	f76	B|B	9	10	otol	0.888888888889	1	0	1	A1 Q2 A1 B2	4	B2	0	1	1	1	A1:1
f76v.32	f76v	f76	B|B	10	10	oty	1	1	1	0	A1 Q2 A2	3	A2	0	1	1	1	A1:1
f76v.33	f76v	f76	B|B	2	3	otaiin	0.5	0.5	0.5	0	A1 Q2 A3 G1	4	G1	0	1	1	1	A1:1
f76v.36	f76v	f76	B|B	3	6	teey	0.4	0.5	0.4	0	Q2 K2 A2	3	A2	1	0	1	0	NONE
f76v.36	f76v	f76	B|B	4	6	lshety	0.6	0.5	0.6	0	B2 L1 J1 Q2 A2	5	A2	0	0	1	0	J1:1
f76v.6	f76v	f76	B|B	1	10	qotees	0	0	0	0	D1 A1 Q2 K2 C2	5	C2	0	1	1	1	A1:1
f76v.7	f76v	f76	B|B	4	11	oteedy	0.3	0	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f76v.7	f76v	f76	B|B	5	11	otedy	0.4	0.166666666667	0.5	1	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f77r.11	f77r	f77	B|B	1	9	qoteedy	0	0	0.5	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f77r.11	f77r	f77	B|B	8	9	oteedy	0.875	0.8	0.5	1	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f77r.14	f77r	f77	B|B	4	8	qoteedy	0.428571428571	0	1	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f77r.16	f77r	f77	B|B	2	8	qotaiin	0.142857142857	0.25	0	1	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f77r.20	f77r	f77	B|B	1	8	qotain	0	0	0	0	D1 A1 Q2 A3 F1	5	F1	0	1	1	1	A1:1
f77r.20	f77r	f77	B|B	4	8	qoteey	0.428571428571	0.5	0	1	D1 A1 Q2 K2 A2	5	A2	0	1	1	1	A1:1
f77r.20	f77r	f77	B|B	7	8	qotedy	0.857142857143	0.5	1	0	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f77r.22	f77r	f77	B|B	1	10	qoteedy	0	0	0.5	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f77r.26	f77r	f77	B|B	1	6	qoteedy	0	0	0.5	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f77r.27	f77r	f77	B|B	6	6	qotedy	1	1	0.5	1	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f77r.28	f77r	f77	B|B	2	6	qotey	0.2	0	0.333333333333	0	D1 A1 Q2 J1 A2	5	A2	0	1	1	1	A1:1
f77r.29	f77r	f77	B|B	5	5	qotal	1	1	0.5	1	D1 A1 Q2 A3 B2	5	B2	0	1	1	1	A1:1
f77r.31	f77r	f77	B|B	5	6	qotedy	0.8	0.5	0.5	1	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f77r.31	f77r	f77	B|B	6	6	qotary	1	1	0.5	1	D1 A1 Q2 A3 C1 A2	6	A2	0	1	1	1	A1:1
f77r.37	f77r	f77	B|B	1	7	teeolain	0	0	0	0	Q2 K2 A1 B2 A3 F1	6	F1	1	0	1	1	NONE
f77r.38	f77r	f77	B|B	7	9	ltaiin	0.75	0.666666666667	0.75	0	B2 Q2 A3 G1	4	G1	0	0	1	0	B2:1
f77r.40	f77r	f77	B|B	6	8	qotaiin	0.714285714286	0.5	0.666666666667	0	D1 A1 Q2 A3 G1	5	G1	0	1	1	1	A1:1
f77r.40	f77r	f77	B|B	8	8	qoty	1	1	0.5	1	D1 A1 Q2 A2	4	A2	0	1	1	1	A1:1
f77v.16	f77v	f77	B|B	7	8	otedy	0.857142857143	0.666666666667	1	0	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f77v.27	f77v	f77	B|B	1	9	tshedy	0	0	0.5	0	Q2 L1 J1 B1 A2	5	A2	1	0	1	0	NONE
f77v.34	f77v	f77	B|B	3	8	ytal	0.285714285714	0.333333333333	0.333333333333	0	A2 Q2 A3 B2	4	B2	0	0	1	0	A2:1
f77v.6	f77v	f77	B|B	1	11	qetedy	0	0	0.5	0	D1 J1 Q2 J1 B1 A2	6	A2	0	0	1	0	J1:1
f77v.6	f77v	f77	B|B	3	11	qotol	0.2	0.333333333333	0	1	D1 A1 Q2 A1 B2	5	B2	0	1	1	1	A1:1
f77v.6	f77v	f77	B|B	8	11	qotedy	0.7	0.5	0.5	1	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f77v.6	f77v	f77	B|B	9	11	qotedy	0.8	0.666666666667	0.5	1	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f77v.8	f77v	f77	B|B	7	10	taiiin	0.666666666667	0.8	0	1	Q2 A3 H1	3	H1	1	0	1	0	NONE
f78r.11	f78r	f78	B|B	4	8	qoteedy	0.428571428571	0.333333333333	1	0	D1 A1 Q2 K2 B1 A2	6	A2	0	1	1	1	A1:1
f78r.11	f78r	f78	B|B	5	8	otey	0.571428571429	0.666666666667	0	1	A1 Q2 J1 A2	4	A2	0	1	1	1	A1:1
f78r.12	f78r	f78	B|B	5	8	otedy	0.571428571429	0.5	0.5	1	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
f78r.12	f78r	f78	B|B	7	8	tedy	0.857142857143	0.75	1	0	Q2 J1 B1 A2	4	A2	1	0	1	0	NONE
f78r.31	f78r	f78	B|B	4	8	otal	0.428571428571	0.5	0	1	A1 Q2 A3 B2	4	B2	0	1	1	1	A1:1
f78r.31	f78r	f78	B|B	6	8	otar	0.714285714286	0.75	0	1	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f78r.4	f78r	f78	B|B	4	7	tchedy	0.5	0.6	0.5	1	Q2 K1 J1 B1 A2	5	A2	1	0	1	0	NONE
f78r.4	f78r	f78	B|B	5	7	otar	0.666666666667	0.8	0	1	A1 Q2 A3 C1	4	C1	0	1	1	1	A1:1
f78r.42	f78r	f78	B|B	4	4	kotaly	1	0.5	1	0	Q1 A1 Q2 A3 B2 A2	6	A2	0	1	1	1	A1:1
f78r.9	f78r	f78	B|B	7	8	qotedy	0.857142857143	0.75	1	0	D1 A1 Q2 J1 B1 A2	6	A2	0	1	1	1	A1:1
f78v.12	f78v	f78	B|B	5	8	otaly	0.571428571429	0.5	0.571428571429	0	A1 Q2 A3 B2 A2	5	A2	0	1	1	1	A1:1
f78v.18	f78v	f78	B|B	8	9	oteedy	0.875	0.5	1	0	A1 Q2 K2 B1 A2	5	A2	0	1	1	1	A1:1
f78v.2	f78v	f78	B|B	5	11	otedy	0.4	0.666666666667	0.5	1	A1 Q2 J1 B1 A2	5	A2	0	1	1	1	A1:1
