boundary_id	locus	page	physical_folio	register	boundary_index	group_count	position_quartile	dy_boundary	previous_page_host	next_page_host	previous_edge	next_edge	semantic_role
f103r.31|B001	f103r.31	f103r	f103	STARS_RECIPE_B	1	9	0	0	k	al	k	l	UNASSIGNED
f103r.31|B002	f103r.31	f103r	f103	STARS_RECIPE_B	2	9	0	0	al	ok	l	k	UNASSIGNED
f103r.31|B003	f103r.31	f103r	f103	STARS_RECIPE_B	3	9	1	0	ok	ckhy	k	y	UNASSIGNED
f103r.31|B004	f103r.31	f103r	f103	STARS_RECIPE_B	4	9	1	0	ckhy	ok	y	k	UNASSIGNED
f103r.31|B005	f103r.31	f103r	f103	STARS_RECIPE_B	5	9	2	0	ok	d	k	d	UNASSIGNED
f103r.31|B006	f103r.31	f103r	f103	STARS_RECIPE_B	6	9	2	0	d	ch	d	h	UNASSIGNED
f103r.31|B007	f103r.31	f103r	f103	STARS_RECIPE_B	7	9	3	1	ch	ok	h	k	UNASSIGNED
f103r.31|B008	f103r.31	f103r	f103	STARS_RECIPE_B	8	9	4	0	ok	ty	k	y	UNASSIGNED
f103r.32|B001	f103r.32	f103r	f103	STARS_RECIPE_B	1	8	0	0	okeey	e	y	e	UNASSIGNED
f103r.32|B002	f103r.32	f103r	f103	STARS_RECIPE_B	2	8	0	1	e	oke	e	e	UNASSIGNED
f103r.32|B003	f103r.32	f103r	f103	STARS_RECIPE_B	3	8	1	1	oke	ok	e	k	UNASSIGNED
f103r.32|B004	f103r.32	f103r	f103	STARS_RECIPE_B	4	8	2	0	ok	ety	k	y	UNASSIGNED
f103r.32|B005	f103r.32	f103r	f103	STARS_RECIPE_B	5	8	2	0	ety	e	y	e	UNASSIGNED
f103r.32|B006	f103r.32	f103r	f103	STARS_RECIPE_B	6	8	3	1	e	cthy	e	y	UNASSIGNED
f103r.32|B007	f103r.32	f103r	f103	STARS_RECIPE_B	7	8	4	0	cthy	or	y	r	UNASSIGNED
f103r.36|B001	f103r.36	f103r	f103	STARS_RECIPE_B	1	8	0	0	okool	y	l	y	UNASSIGNED
f103r.36|B002	f103r.36	f103r	f103	STARS_RECIPE_B	2	8	0	0	y	okee	y	e	UNASSIGNED
f103r.36|B003	f103r.36	f103r	f103	STARS_RECIPE_B	3	8	1	1	okee	okee	e	e	UNASSIGNED
f103r.36|B004	f103r.36	f103r	f103	STARS_RECIPE_B	4	8	2	1	okee	okeey	e	y	UNASSIGNED
f103r.36|B005	f103r.36	f103r	f103	STARS_RECIPE_B	5	8	2	0	okeey	y	y	y	UNASSIGNED
f103r.36|B006	f103r.36	f103r	f103	STARS_RECIPE_B	6	8	3	0	y	otey	y	y	UNASSIGNED
f103r.36|B007	f103r.36	f103r	f103	STARS_RECIPE_B	7	8	4	0	otey	okeey	y	y	UNASSIGNED
f103r.38|B001	f103r.38	f103r	f103	STARS_RECIPE_B	1	4	0	1	oteche	ok	e	k	UNASSIGNED
f103r.38|B002	f103r.38	f103r	f103	STARS_RECIPE_B	2	4	2	0	ok	cthy	k	y	UNASSIGNED
f103r.38|B003	f103r.38	f103r	f103	STARS_RECIPE_B	3	4	4	0	cthy	ckhy	y	y	UNASSIGNED
f103r.39|B001	f103r.39	f103r	f103	STARS_RECIPE_B	1	6	0	1	ykee	okeey	e	y	UNASSIGNED
f103r.39|B002	f103r.39	f103r	f103	STARS_RECIPE_B	2	6	1	0	okeey	lsheey	y	y	UNASSIGNED
f103r.39|B003	f103r.39	f103r	f103	STARS_RECIPE_B	3	6	2	0	lsheey	ot	y	t	UNASSIGNED
f103r.39|B004	f103r.39	f103r	f103	STARS_RECIPE_B	4	6	3	0	ot	e	t	e	UNASSIGNED
f103r.39|B005	f103r.39	f103r	f103	STARS_RECIPE_B	5	6	4	1	e	eey	e	y	UNASSIGNED
f103r.4|B001	f103r.4	f103r	f103	STARS_RECIPE_B	1	5	0	1	yche	oke	e	e	UNASSIGNED
f103r.4|B002	f103r.4	f103r	f103	STARS_RECIPE_B	2	5	1	1	oke	oke	e	e	UNASSIGNED
f103r.4|B003	f103r.4	f103r	f103	STARS_RECIPE_B	3	5	2	1	oke	okeey	e	y	UNASSIGNED
f103r.4|B004	f103r.4	f103r	f103	STARS_RECIPE_B	4	5	4	0	okeey	okey	y	y	UNASSIGNED
f103r.41|B001	f103r.41	f103r	f103	STARS_RECIPE_B	1	5	0	0	l	eeey	l	y	UNASSIGNED
f103r.41|B002	f103r.41	f103r	f103	STARS_RECIPE_B	2	5	1	0	eeey	otey	y	y	UNASSIGNED
f103r.41|B003	f103r.41	f103r	f103	STARS_RECIPE_B	3	5	2	0	otey	ee	y	e	UNASSIGNED
f103r.41|B004	f103r.41	f103r	f103	STARS_RECIPE_B	4	5	4	0	ee	ee	e	e	UNASSIGNED
f103r.42|B001	f103r.42	f103r	f103	STARS_RECIPE_B	1	4	0	0	shey	eol	y	l	UNASSIGNED
f103r.42|B002	f103r.42	f103r	f103	STARS_RECIPE_B	2	4	2	0	eol	olshy	l	y	UNASSIGNED
f103r.42|B003	f103r.42	f103r	f103	STARS_RECIPE_B	3	4	4	0	olshy	al	y	l	UNASSIGNED
f103r.43|B001	f103r.43	f103r	f103	STARS_RECIPE_B	1	11	0	0	ar	al	r	l	UNASSIGNED
f103r.43|B002	f103r.43	f103r	f103	STARS_RECIPE_B	2	11	0	0	al	l	l	l	UNASSIGNED
f103r.43|B003	f103r.43	f103r	f103	STARS_RECIPE_B	3	11	0	0	l	eey	l	y	UNASSIGNED
f103r.43|B004	f103r.43	f103r	f103	STARS_RECIPE_B	4	11	1	0	eey	ot	y	t	UNASSIGNED
f103r.43|B005	f103r.43	f103r	f103	STARS_RECIPE_B	5	11	1	0	ot	e	t	e	UNASSIGNED
f103r.43|B006	f103r.43	f103r	f103	STARS_RECIPE_B	6	11	2	0	e	ok	e	k	UNASSIGNED
f103r.43|B007	f103r.43	f103r	f103	STARS_RECIPE_B	7	11	2	0	ok	ee	k	e	UNASSIGNED
f103r.43|B008	f103r.43	f103r	f103	STARS_RECIPE_B	8	11	3	1	ee	okeshe	e	e	UNASSIGNED
f103r.43|B009	f103r.43	f103r	f103	STARS_RECIPE_B	9	11	3	1	okeshe	okey	e	y	UNASSIGNED
f103r.43|B010	f103r.43	f103r	f103	STARS_RECIPE_B	10	11	4	0	okey	ok	y	k	UNASSIGNED
f103r.44|B001	f103r.44	f103r	f103	STARS_RECIPE_B	1	5	0	0	odeeey	okeey	y	y	UNASSIGNED
f103r.44|B002	f103r.44	f103r	f103	STARS_RECIPE_B	2	5	1	0	okeey	ey	y	y	UNASSIGNED
f103r.44|B003	f103r.44	f103r	f103	STARS_RECIPE_B	3	5	2	0	ey	e	y	e	UNASSIGNED
f103r.44|B004	f103r.44	f103r	f103	STARS_RECIPE_B	4	5	4	0	e	she	e	e	UNASSIGNED
f103r.45|B001	f103r.45	f103r	f103	STARS_RECIPE_B	1	8	0	1	okee	okee	e	e	UNASSIGNED
f103r.45|B002	f103r.45	f103r	f103	STARS_RECIPE_B	2	8	0	1	okee	l	e	l	UNASSIGNED
f103r.45|B003	f103r.45	f103r	f103	STARS_RECIPE_B	3	8	1	0	l	ed	l	d	UNASSIGNED
f103r.45|B004	f103r.45	f103r	f103	STARS_RECIPE_B	4	8	2	0	ed	y	d	y	UNASSIGNED
f103r.45|B005	f103r.45	f103r	f103	STARS_RECIPE_B	5	8	2	0	y	ee	y	e	UNASSIGNED
f103r.45|B006	f103r.45	f103r	f103	STARS_RECIPE_B	6	8	3	1	ee	ee	e	e	UNASSIGNED
f103r.45|B007	f103r.45	f103r	f103	STARS_RECIPE_B	7	8	4	1	ee	olkeol	e	l	UNASSIGNED
f103r.48|B001	f103r.48	f103r	f103	STARS_RECIPE_B	1	6	0	0	polar	lshe	r	e	UNASSIGNED
f103r.48|B002	f103r.48	f103r	f103	STARS_RECIPE_B	2	6	1	1	lshe	ol	e	l	UNASSIGNED
f103r.48|B003	f103r.48	f103r	f103	STARS_RECIPE_B	3	6	2	0	ol	okeey	l	y	UNASSIGNED
f103r.49|B001	f103r.49	f103r	f103	STARS_RECIPE_B	1	5	0	0	okeey	lr	y	r	UNASSIGNED
f103r.49|B002	f103r.49	f103r	f103	STARS_RECIPE_B	2	5	1	0	lr	ain	r	n	UNASSIGNED
f103r.49|B003	f103r.49	f103r	f103	STARS_RECIPE_B	3	5	2	0	ain	l	n	l	UNASSIGNED
f103r.51|B002	f103r.51	f103r	f103	STARS_RECIPE_B	2	3	4	0	ey	os	y	s	UNASSIGNED
f103r.52|B001	f103r.52	f103r	f103	STARS_RECIPE_B	1	2	0	0	pched	eey	d	y	UNASSIGNED
f103r.53|B001	f103r.53	f103r	f103	STARS_RECIPE_B	1	10	0	0	shey	oke	y	e	UNASSIGNED
f103r.53|B002	f103r.53	f103r	f103	STARS_RECIPE_B	2	10	0	1	oke	ok	e	k	UNASSIGNED
f103r.53|B003	f103r.53	f103r	f103	STARS_RECIPE_B	3	10	1	0	ok	y	k	y	UNASSIGNED
f103r.53|B004	f103r.53	f103r	f103	STARS_RECIPE_B	4	10	1	0	y	okeey	y	y	UNASSIGNED
f103r.53|B005	f103r.53	f103r	f103	STARS_RECIPE_B	5	10	2	0	okeey	y	y	y	UNASSIGNED
f103r.53|B006	f103r.53	f103r	f103	STARS_RECIPE_B	6	10	2	0	y	okeey	y	y	UNASSIGNED
f103r.53|B007	f103r.53	f103r	f103	STARS_RECIPE_B	7	10	3	0	okeey	okeey	y	y	UNASSIGNED
f103r.53|B008	f103r.53	f103r	f103	STARS_RECIPE_B	8	10	3	0	okeey	lche	y	e	UNASSIGNED
f103r.53|B009	f103r.53	f103r	f103	STARS_RECIPE_B	9	10	4	1	lche	loty	e	y	UNASSIGNED
f103v.11|B001	f103v.11	f103v	f103	STARS_RECIPE_B	1	3	0	1	okee	olkeeshy	e	y	UNASSIGNED
f103v.11|B002	f103v.11	f103v	f103	STARS_RECIPE_B	2	3	4	0	olkeeshy	oky	y	y	UNASSIGNED
f103v.12|B001	f103v.12	f103v	f103	STARS_RECIPE_B	1	5	0	0	al	e	l	e	UNASSIGNED
f103v.12|B002	f103v.12	f103v	f103	STARS_RECIPE_B	2	5	1	0	e	e	e	e	UNASSIGNED
f103v.12|B003	f103v.12	f103v	f103	STARS_RECIPE_B	3	5	2	1	e	okee	e	e	UNASSIGNED
f103v.12|B004	f103v.12	f103v	f103	STARS_RECIPE_B	4	5	4	1	okee	okeey	e	y	UNASSIGNED
f103v.14|B001	f103v.14	f103v	f103	STARS_RECIPE_B	1	12	0	0	eeol	eol	l	l	UNASSIGNED
f103v.14|B002	f103v.14	f103v	f103	STARS_RECIPE_B	2	12	0	0	eol	o	l	o	UNASSIGNED
f103v.14|B003	f103v.14	f103v	f103	STARS_RECIPE_B	3	12	0	0	o	okee	o	e	UNASSIGNED
f103v.14|B004	f103v.14	f103v	f103	STARS_RECIPE_B	4	12	1	1	okee	e	e	e	UNASSIGNED
f103v.14|B005	f103v.14	f103v	f103	STARS_RECIPE_B	5	12	1	1	e	okey	e	y	UNASSIGNED
f103v.14|B006	f103v.14	f103v	f103	STARS_RECIPE_B	6	12	2	0	okey	she	y	e	UNASSIGNED
f103v.14|B007	f103v.14	f103v	f103	STARS_RECIPE_B	7	12	2	1	she	ee	e	e	UNASSIGNED
f103v.14|B008	f103v.14	f103v	f103	STARS_RECIPE_B	8	12	2	1	ee	ok	e	k	UNASSIGNED
f103v.14|B009	f103v.14	f103v	f103	STARS_RECIPE_B	9	12	3	0	ok	ot	k	t	UNASSIGNED
f103v.14|B010	f103v.14	f103v	f103	STARS_RECIPE_B	10	12	3	0	ot	aiin	t	n	UNASSIGNED
f103v.14|B011	f103v.14	f103v	f103	STARS_RECIPE_B	11	12	4	0	aiin	a	n	a	UNASSIGNED
f103v.16|B001	f103v.16	f103v	f103	STARS_RECIPE_B	1	5	0	0	eekchy	okeeshy	y	y	UNASSIGNED
f103v.16|B002	f103v.16	f103v	f103	STARS_RECIPE_B	2	5	1	0	okeeshy	l	y	l	UNASSIGNED
f103v.16|B003	f103v.16	f103v	f103	STARS_RECIPE_B	3	5	2	0	l	e	l	e	UNASSIGNED
f103v.16|B004	f103v.16	f103v	f103	STARS_RECIPE_B	4	5	4	1	e	ot	e	t	UNASSIGNED
f103v.17|B001	f103v.17	f103v	f103	STARS_RECIPE_B	1	11	0	1	okee	y	e	y	UNASSIGNED
f103v.17|B002	f103v.17	f103v	f103	STARS_RECIPE_B	2	11	0	0	y	eey	y	y	UNASSIGNED
f103v.17|B003	f103v.17	f103v	f103	STARS_RECIPE_B	3	11	0	0	eey	ee	y	e	UNASSIGNED
f103v.17|B004	f103v.17	f103v	f103	STARS_RECIPE_B	4	11	1	1	ee	lke	e	e	UNASSIGNED
f103v.17|B005	f103v.17	f103v	f103	STARS_RECIPE_B	5	11	1	1	lke	e	e	e	UNASSIGNED
f103v.17|B006	f103v.17	f103v	f103	STARS_RECIPE_B	6	11	2	1	e	ok	e	k	UNASSIGNED
f103v.17|B007	f103v.17	f103v	f103	STARS_RECIPE_B	7	11	2	0	ok	l	k	l	UNASSIGNED
f103v.17|B008	f103v.17	f103v	f103	STARS_RECIPE_B	8	11	3	0	l	ar	l	r	UNASSIGNED
f103v.17|B009	f103v.17	f103v	f103	STARS_RECIPE_B	9	11	3	0	ar	ot	r	t	UNASSIGNED
f103v.17|B010	f103v.17	f103v	f103	STARS_RECIPE_B	10	11	4	0	ot	opche	t	e	UNASSIGNED
f103v.24|B001	f103v.24	f103v	f103	STARS_RECIPE_B	1	12	0	0	ykeey	lchey	y	y	UNASSIGNED
f103v.24|B002	f103v.24	f103v	f103	STARS_RECIPE_B	2	12	0	0	lchey	okeey	y	y	UNASSIGNED
f103v.24|B003	f103v.24	f103v	f103	STARS_RECIPE_B	3	12	0	0	okeey	ror	y	r	UNASSIGNED
f103v.24|B004	f103v.24	f103v	f103	STARS_RECIPE_B	4	12	1	0	ror	aiin	r	n	UNASSIGNED
f103v.24|B005	f103v.24	f103v	f103	STARS_RECIPE_B	5	12	1	0	aiin	olan	n	n	UNASSIGNED
f103v.24|B006	f103v.24	f103v	f103	STARS_RECIPE_B	6	12	2	0	olan	otan	n	n	UNASSIGNED
f103v.24|B007	f103v.24	f103v	f103	STARS_RECIPE_B	7	12	2	0	otan	ot	n	t	UNASSIGNED
f103v.24|B008	f103v.24	f103v	f103	STARS_RECIPE_B	8	12	2	0	ot	ot	t	t	UNASSIGNED
f103v.24|B009	f103v.24	f103v	f103	STARS_RECIPE_B	9	12	3	0	ot	ar	t	r	UNASSIGNED
f103v.24|B010	f103v.24	f103v	f103	STARS_RECIPE_B	10	12	3	0	ar	y	r	y	UNASSIGNED
f103v.24|B011	f103v.24	f103v	f103	STARS_RECIPE_B	11	12	4	0	y	k	y	k	UNASSIGNED
f103v.25|B001	f103v.25	f103v	f103	STARS_RECIPE_B	1	10	0	0	ain	olkeeey	n	y	UNASSIGNED
f103v.25|B002	f103v.25	f103v	f103	STARS_RECIPE_B	2	10	0	0	olkeeey	okan	y	n	UNASSIGNED
f103v.25|B003	f103v.25	f103v	f103	STARS_RECIPE_B	3	10	1	0	okan	ee	n	e	UNASSIGNED
f103v.25|B004	f103v.25	f103v	f103	STARS_RECIPE_B	4	10	1	1	ee	ot	e	t	UNASSIGNED
f103v.25|B005	f103v.25	f103v	f103	STARS_RECIPE_B	5	10	2	0	ot	ot	t	t	UNASSIGNED
f103v.25|B006	f103v.25	f103v	f103	STARS_RECIPE_B	6	10	2	0	ot	y	t	y	UNASSIGNED
f103v.25|B007	f103v.25	f103v	f103	STARS_RECIPE_B	7	10	3	0	y	op	y	p	UNASSIGNED
f103v.25|B008	f103v.25	f103v	f103	STARS_RECIPE_B	8	10	3	0	op	ara	p	a	UNASSIGNED
f103v.25|B009	f103v.25	f103v	f103	STARS_RECIPE_B	9	10	4	0	ara	oteea	a	a	UNASSIGNED
f103v.26|B001	f103v.26	f103v	f103	STARS_RECIPE_B	1	6	0	0	yteey	okeey	y	y	UNASSIGNED
f103v.26|B002	f103v.26	f103v	f103	STARS_RECIPE_B	2	6	1	0	okeey	eety	y	y	UNASSIGNED
f103v.26|B003	f103v.26	f103v	f103	STARS_RECIPE_B	3	6	2	0	eety	eey	y	y	UNASSIGNED
f103v.26|B004	f103v.26	f103v	f103	STARS_RECIPE_B	4	6	3	0	eey	lshe	y	e	UNASSIGNED
f103v.26|B005	f103v.26	f103v	f103	STARS_RECIPE_B	5	6	4	1	lshe	e	e	e	UNASSIGNED
f103v.28|B001	f103v.28	f103v	f103	STARS_RECIPE_B	1	4	0	0	aiin	ckhy	n	y	UNASSIGNED
f103v.28|B002	f103v.28	f103v	f103	STARS_RECIPE_B	2	4	2	0	ckhy	ykeey	y	y	UNASSIGNED
f103v.28|B003	f103v.28	f103v	f103	STARS_RECIPE_B	3	4	4	0	ykeey	ckhy	y	y	UNASSIGNED
f103v.30|B001	f103v.30	f103v	f103	STARS_RECIPE_B	1	10	0	0	pche	ok	e	k	UNASSIGNED
f103v.30|B002	f103v.30	f103v	f103	STARS_RECIPE_B	2	10	0	0	ok	opche	k	e	UNASSIGNED
f103v.30|B003	f103v.30	f103v	f103	STARS_RECIPE_B	3	10	1	1	opche	pchol	e	l	UNASSIGNED
f103v.30|B004	f103v.30	f103v	f103	STARS_RECIPE_B	4	10	1	0	pchol	fche	l	e	UNASSIGNED
f103v.30|B005	f103v.30	f103v	f103	STARS_RECIPE_B	5	10	2	1	fche	e	e	e	UNASSIGNED
f103v.30|B006	f103v.30	f103v	f103	STARS_RECIPE_B	6	10	2	1	e	poly	e	y	UNASSIGNED
f103v.30|B007	f103v.30	f103v	f103	STARS_RECIPE_B	7	10	3	0	poly	lche	y	e	UNASSIGNED
f103v.30|B008	f103v.30	f103v	f103	STARS_RECIPE_B	8	10	3	1	lche	fchedey	e	y	UNASSIGNED
f103v.30|B009	f103v.30	f103v	f103	STARS_RECIPE_B	9	10	4	0	fchedey	r	y	r	UNASSIGNED
f103v.32|B001	f103v.32	f103v	f103	STARS_RECIPE_B	1	7	0	0	okeeey	y	y	y	UNASSIGNED
f103v.32|B002	f103v.32	f103v	f103	STARS_RECIPE_B	2	7	0	0	y	otey	y	y	UNASSIGNED
f103v.32|B003	f103v.32	f103v	f103	STARS_RECIPE_B	3	7	1	0	otey	ok	y	k	UNASSIGNED
f103v.32|B004	f103v.32	f103v	f103	STARS_RECIPE_B	4	7	2	0	ok	al	k	l	UNASSIGNED
f103v.32|B005	f103v.32	f103v	f103	STARS_RECIPE_B	5	7	3	0	al	y	l	y	UNASSIGNED
f103v.32|B006	f103v.32	f103v	f103	STARS_RECIPE_B	6	7	4	0	y	olka	y	a	UNASSIGNED
f103v.33|B001	f103v.33	f103v	f103	STARS_RECIPE_B	1	10	0	0	yshey	lkeey	y	y	UNASSIGNED
f103v.33|B002	f103v.33	f103v	f103	STARS_RECIPE_B	2	10	0	0	lkeey	ok	y	k	UNASSIGNED
f103v.33|B003	f103v.33	f103v	f103	STARS_RECIPE_B	3	10	1	0	ok	okey	k	y	UNASSIGNED
f103v.33|B004	f103v.33	f103v	f103	STARS_RECIPE_B	4	10	1	0	okey	ok	y	k	UNASSIGNED
f103v.33|B005	f103v.33	f103v	f103	STARS_RECIPE_B	5	10	2	0	ok	o	k	o	UNASSIGNED
f103v.33|B006	f103v.33	f103v	f103	STARS_RECIPE_B	6	10	2	1	o	otey	o	y	UNASSIGNED
f103v.33|B007	f103v.33	f103v	f103	STARS_RECIPE_B	7	10	3	0	otey	pchy	y	y	UNASSIGNED
f103v.33|B008	f103v.33	f103v	f103	STARS_RECIPE_B	8	10	3	0	pchy	opchey	y	y	UNASSIGNED
f103v.33|B009	f103v.33	f103v	f103	STARS_RECIPE_B	9	10	4	0	opchey	oly	y	y	UNASSIGNED
f103v.34|B001	f103v.34	f103v	f103	STARS_RECIPE_B	1	4	0	0	aiin	eey	n	y	UNASSIGNED
f103v.34|B002	f103v.34	f103v	f103	STARS_RECIPE_B	2	4	2	0	eey	l	y	l	UNASSIGNED
f103v.34|B003	f103v.34	f103v	f103	STARS_RECIPE_B	3	4	4	0	l	y	l	y	UNASSIGNED
f103v.36|B001	f103v.36	f103v	f103	STARS_RECIPE_B	1	5	0	0	aiin	ey	n	y	UNASSIGNED
f103v.36|B002	f103v.36	f103v	f103	STARS_RECIPE_B	2	5	1	0	ey	okeey	y	y	UNASSIGNED
f103v.36|B003	f103v.36	f103v	f103	STARS_RECIPE_B	3	5	2	0	okeey	shey	y	y	UNASSIGNED
f103v.36|B004	f103v.36	f103v	f103	STARS_RECIPE_B	4	5	4	0	shey	olshe	y	e	UNASSIGNED
f103v.39|B001	f103v.39	f103v	f103	STARS_RECIPE_B	1	8	0	0	polshor	keeolshey	r	y	UNASSIGNED
f103v.39|B002	f103v.39	f103v	f103	STARS_RECIPE_B	2	8	0	0	keeolshey	okey	y	y	UNASSIGNED
f103v.39|B003	f103v.39	f103v	f103	STARS_RECIPE_B	3	8	1	0	okey	lchar	y	r	UNASSIGNED
f103v.39|B004	f103v.39	f103v	f103	STARS_RECIPE_B	4	8	2	0	lchar	l	r	l	UNASSIGNED
f103v.39|B005	f103v.39	f103v	f103	STARS_RECIPE_B	5	8	2	0	l	okeed	l	d	UNASSIGNED
f103v.39|B007	f103v.39	f103v	f103	STARS_RECIPE_B	7	8	4	0	y	lch	y	h	UNASSIGNED
f103v.43|B001	f103v.43	f103v	f103	STARS_RECIPE_B	1	7	0	0	or	ckhey	r	y	UNASSIGNED
f103v.43|B002	f103v.43	f103v	f103	STARS_RECIPE_B	2	7	0	0	ckhey	ok	y	k	UNASSIGNED
f103v.43|B003	f103v.43	f103v	f103	STARS_RECIPE_B	3	7	1	0	ok	ckhy	k	y	UNASSIGNED
f103v.43|B004	f103v.43	f103v	f103	STARS_RECIPE_B	4	7	2	0	ckhy	t	y	t	UNASSIGNED
f103v.43|B005	f103v.43	f103v	f103	STARS_RECIPE_B	5	7	3	0	t	opchy	t	y	UNASSIGNED
f103v.43|B006	f103v.43	f103v	f103	STARS_RECIPE_B	6	7	4	0	opchy	lkee	y	e	UNASSIGNED
f103v.44|B001	f103v.44	f103v	f103	STARS_RECIPE_B	1	5	0	0	k	ey	k	y	UNASSIGNED
f103v.44|B002	f103v.44	f103v	f103	STARS_RECIPE_B	2	5	1	0	ey	ar	y	r	UNASSIGNED
f103v.44|B003	f103v.44	f103v	f103	STARS_RECIPE_B	3	5	2	0	ar	ar	r	r	UNASSIGNED
f103v.44|B004	f103v.44	f103v	f103	STARS_RECIPE_B	4	5	4	0	ar	oky	r	y	UNASSIGNED
f103v.45|B001	f103v.45	f103v	f103	STARS_RECIPE_B	1	6	0	0	okey	l	y	l	UNASSIGNED
f103v.45|B002	f103v.45	f103v	f103	STARS_RECIPE_B	2	6	1	0	l	ey	l	y	UNASSIGNED
f103v.45|B003	f103v.45	f103v	f103	STARS_RECIPE_B	3	6	2	0	ey	lcheey	y	y	UNASSIGNED
f103v.45|B004	f103v.45	f103v	f103	STARS_RECIPE_B	4	6	3	0	lcheey	lk	y	k	UNASSIGNED
f103v.45|B005	f103v.45	f103v	f103	STARS_RECIPE_B	5	6	4	0	lk	ckhy	k	y	UNASSIGNED
f103v.46|B001	f103v.46	f103v	f103	STARS_RECIPE_B	1	8	0	0	ain	l	n	l	UNASSIGNED
f103v.46|B002	f103v.46	f103v	f103	STARS_RECIPE_B	2	8	0	0	l	ok	l	k	UNASSIGNED
f103v.46|B003	f103v.46	f103v	f103	STARS_RECIPE_B	3	8	1	0	ok	ckhy	k	y	UNASSIGNED
f103v.46|B004	f103v.46	f103v	f103	STARS_RECIPE_B	4	8	2	0	ckhy	rorol	y	l	UNASSIGNED
f103v.46|B005	f103v.46	f103v	f103	STARS_RECIPE_B	5	8	2	0	rorol	y	l	y	UNASSIGNED
f103v.46|B006	f103v.46	f103v	f103	STARS_RECIPE_B	6	8	3	0	y	raly	y	y	UNASSIGNED
f103v.6|B001	f103v.6	f103v	f103	STARS_RECIPE_B	1	10	0	0	ey	okee	y	e	UNASSIGNED
f103v.6|B002	f103v.6	f103v	f103	STARS_RECIPE_B	2	10	0	1	okee	l	e	l	UNASSIGNED
f103v.6|B003	f103v.6	f103v	f103	STARS_RECIPE_B	3	10	1	0	l	eeor	l	r	UNASSIGNED
f103v.6|B004	f103v.6	f103v	f103	STARS_RECIPE_B	4	10	1	0	eeor	lshor	r	r	UNASSIGNED
f103v.6|B005	f103v.6	f103v	f103	STARS_RECIPE_B	5	10	2	0	lshor	oky	r	y	UNASSIGNED
f103v.6|B006	f103v.6	f103v	f103	STARS_RECIPE_B	6	10	2	0	oky	e	y	e	UNASSIGNED
f103v.6|B007	f103v.6	f103v	f103	STARS_RECIPE_B	7	10	3	1	e	ok	e	k	UNASSIGNED
f103v.6|B008	f103v.6	f103v	f103	STARS_RECIPE_B	8	10	3	0	ok	y	k	y	UNASSIGNED
f103v.6|B009	f103v.6	f103v	f103	STARS_RECIPE_B	9	10	4	0	y	oka	y	a	UNASSIGNED
f103v.7|B001	f103v.7	f103v	f103	STARS_RECIPE_B	1	12	0	0	aiin	ey	n	y	UNASSIGNED
f103v.7|B002	f103v.7	f103v	f103	STARS_RECIPE_B	2	12	0	0	ey	l	y	l	UNASSIGNED
f103v.7|B003	f103v.7	f103v	f103	STARS_RECIPE_B	3	12	0	0	l	y	l	y	UNASSIGNED
f103v.7|B004	f103v.7	f103v	f103	STARS_RECIPE_B	4	12	1	0	y	eey	y	y	UNASSIGNED
f103v.7|B005	f103v.7	f103v	f103	STARS_RECIPE_B	5	12	1	0	eey	lkeeor	y	r	UNASSIGNED
f103v.7|B006	f103v.7	f103v	f103	STARS_RECIPE_B	6	12	2	0	lkeeor	ok	r	k	UNASSIGNED
f103v.7|B007	f103v.7	f103v	f103	STARS_RECIPE_B	7	12	2	0	ok	e	k	e	UNASSIGNED
f103v.7|B008	f103v.7	f103v	f103	STARS_RECIPE_B	8	12	2	1	e	e	e	e	UNASSIGNED
f103v.7|B009	f103v.7	f103v	f103	STARS_RECIPE_B	9	12	3	1	e	ok	e	k	UNASSIGNED
f103v.7|B010	f103v.7	f103v	f103	STARS_RECIPE_B	10	12	3	0	ok	l	k	l	UNASSIGNED
f103v.7|B011	f103v.7	f103v	f103	STARS_RECIPE_B	11	12	4	0	l	y	l	y	UNASSIGNED
f104r.1|B001	f104r.1	f104r	f104	STARS_RECIPE_B	1	7	0	0	pchd	y	d	y	UNASSIGNED
f104r.1|B002	f104r.1	f104r	f104	STARS_RECIPE_B	2	7	0	0	y	ar	y	r	UNASSIGNED
f104r.1|B003	f104r.1	f104r	f104	STARS_RECIPE_B	3	7	1	0	ar	opche	r	e	UNASSIGNED
f104r.1|B004	f104r.1	f104r	f104	STARS_RECIPE_B	4	7	2	1	opche	ocphe	e	e	UNASSIGNED
f104r.1|B005	f104r.1	f104r	f104	STARS_RECIPE_B	5	7	3	1	ocphe	opche	e	e	UNASSIGNED
f104r.1|B006	f104r.1	f104r	f104	STARS_RECIPE_B	6	7	4	1	opche	ed	e	d	UNASSIGNED
f104r.11|B001	f104r.11	f104r	f104	STARS_RECIPE_B	1	7	0	0	otodchy	lkeo	y	o	UNASSIGNED
f104r.11|B002	f104r.11	f104r	f104	STARS_RECIPE_B	2	7	0	1	lkeo	ok	o	k	UNASSIGNED
f104r.11|B003	f104r.11	f104r	f104	STARS_RECIPE_B	3	7	1	0	ok	otoly	k	y	UNASSIGNED
f104r.11|B005	f104r.11	f104r	f104	STARS_RECIPE_B	5	7	3	0	ey	ok	y	k	UNASSIGNED
f104r.11|B006	f104r.11	f104r	f104	STARS_RECIPE_B	6	7	4	0	ok	olkee	k	e	UNASSIGNED
