locus	page	physical_folio	section	currier	hand	register	group_index	group_count	token	wrapper	inner_d	local_frame	page_host	right_family	dy_closure	b3	position_quartile
f103r.19	f103r	f103	S	B	3	STARS_RECIPE_B	9	12	lkar	NONE	0	NONE	lk	ar	0	0	2
f103r.19	f103r	f103	S	B	3	STARS_RECIPE_B	11	12	lkldy	NONE	0	NONE	lkl	NONE	1	0	3
f103r.19	f103r	f103	S	B	3	STARS_RECIPE_B	12	12	lr	NONE	0	NONE	lr	NONE	0	0	4
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	1	12	pcheam	NONE	0	NONE	pchea	NONE	0	1	0
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	2	12	sokedy	s	0	NONE	oke	NONE	1	0	0
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	3	12	dalkar	d	0	NONE	alk	ar	0	0	0
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	4	12	otal	NONE	0	NONE	ot	al	0	0	1
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	5	12	qokal	q	0	NONE	ok	al	0	0	1
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	6	12	chepy	che	0	NONE	py	NONE	0	0	1
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	7	12	okedy	NONE	0	NONE	oke	NONE	1	0	2
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	8	12	qoky	q	0	NONE	oky	NONE	0	0	2
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	9	12	pchedy	NONE	0	NONE	pche	NONE	1	0	2
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	10	12	okaly	NONE	0	NONE	okaly	NONE	0	0	3
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	11	12	qokeedy	q	0	NONE	okee	NONE	1	0	3
f103r.21	f103r	f103	S	B	3	STARS_RECIPE_B	12	12	lor	NONE	0	NONE	lor	NONE	0	0	4
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	1	12	dalshy	d	0	NONE	alshy	NONE	0	0	0
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	2	12	okain	NONE	0	NONE	ok	ain	0	0	0
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	3	12	shckhody	sh	0	NONE	ckho	NONE	1	0	0
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	4	12	shdal	sh	0	NONE	d	al	0	0	1
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	5	12	qokeedy	q	0	NONE	okee	NONE	1	0	1
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	6	12	shedy	sh	0	NONE	e	NONE	1	0	1
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	7	12	qotar	q	0	NONE	ot	ar	0	0	2
f103r.22	f103r	f103	S	B	3	STARS_RECIPE_B	8	12	chcthy	ch	0	NONE	cthy	NONE	0	0	2
f103r.23	f103r	f103	S	B	3	STARS_RECIPE_B	1	5	daiin	d	0	NONE	aiin	NONE	0	0	0
f103r.23	f103r	f103	S	B	3	STARS_RECIPE_B	2	5	sheckhy	sh	0	NONE	eckhy	NONE	0	0	1
f103r.23	f103r	f103	S	B	3	STARS_RECIPE_B	3	5	lchedy	NONE	0	NONE	lche	NONE	1	0	2
f103r.23	f103r	f103	S	B	3	STARS_RECIPE_B	4	5	chckhy	ch	0	NONE	ckhy	NONE	0	0	3
f103r.23	f103r	f103	S	B	3	STARS_RECIPE_B	5	5	shol	sh	0	O	l	NONE	0	0	4
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	1	12	tchoky	t	0	NONE	choky	NONE	0	0	0
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	2	12	okeal	NONE	0	NONE	oke	al	0	0	0
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	3	12	shedy	sh	0	NONE	e	NONE	1	0	0
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	4	12	qokal	q	0	NONE	ok	al	0	0	1
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	5	12	oty	NONE	0	OT	y	NONE	0	0	1
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	6	12	opchedy	NONE	0	NONE	opche	NONE	1	0	1
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	7	12	qotain	q	0	NONE	ot	ain	0	0	2
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	8	12	shcthy	sh	0	NONE	cthy	NONE	0	0	2
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	9	12	otey	NONE	0	NONE	otey	NONE	0	0	2
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	10	12	dain	d	0	NONE	ain	NONE	0	0	3
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	11	12	oteey	NONE	0	OT	eey	NONE	0	0	3
f103r.24	f103r	f103	S	B	3	STARS_RECIPE_B	12	12	oky	NONE	0	NONE	oky	NONE	0	0	4
f103r.27	f103r	f103	S	B	3	STARS_RECIPE_B	1	11	qokechy	q	0	NONE	okechy	NONE	0	0	0
f103r.27	f103r	f103	S	B	3	STARS_RECIPE_B	2	11	okeey	NONE	0	NONE	okeey	NONE	0	0	0
f103r.27	f103r	f103	S	B	3	STARS_RECIPE_B	3	11	qokeey	q	0	NONE	okeey	NONE	0	0	0
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	1	9	pcholkchdy	NONE	0	NONE	pcholkch	NONE	1	0	0
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	2	9	sheckhy	sh	0	NONE	eckhy	NONE	0	0	0
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	3	9	qokey	q	0	NONE	okey	NONE	0	0	1
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	4	9	okaiin	NONE	0	NONE	ok	aiin	0	0	1
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	5	9	shedy	sh	0	NONE	e	NONE	1	0	2
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	6	9	chpchy	ch	0	NONE	pchy	NONE	0	0	2
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	7	9	opchedy	NONE	0	NONE	opche	NONE	1	0	3
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	8	9	oteeykshy	NONE	0	NONE	oteeykshy	NONE	0	0	3
f103r.30	f103r	f103	S	B	3	STARS_RECIPE_B	9	9	chdaly	ch	1	NONE	aly	NONE	0	0	4
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	3	11	kaiin	NONE	0	NONE	k	aiin	0	0	0
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	4	11	chal	ch	0	NONE	al	NONE	0	0	1
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	5	11	okaiin	NONE	0	NONE	ok	aiin	0	0	1
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	6	11	shckhy	sh	0	NONE	ckhy	NONE	0	0	2
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	7	11	qokal	q	0	NONE	ok	al	0	0	2
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	8	11	shdar	sh	0	NONE	d	ar	0	0	2
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	9	11	shchdy	sh	0	NONE	ch	NONE	1	0	3
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	10	11	okaiin	NONE	0	NONE	ok	aiin	0	0	3
f103r.31	f103r	f103	S	B	3	STARS_RECIPE_B	11	11	chty	ch	0	NONE	ty	NONE	0	0	4
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	1	8	okeey	NONE	0	NONE	okeey	NONE	0	0	0
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	2	8	shedy	sh	0	NONE	e	NONE	1	0	0
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	3	8	qokedy	q	0	NONE	oke	NONE	1	0	1
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	4	8	qokal	q	0	NONE	ok	al	0	0	1
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	5	8	shety	sh	0	NONE	ety	NONE	0	0	2
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	6	8	otedy	NONE	0	OT	e	NONE	1	0	2
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	7	8	shcthy	sh	0	NONE	cthy	NONE	0	0	3
f103r.32	f103r	f103	S	B	3	STARS_RECIPE_B	8	8	oraiin	NONE	0	NONE	or	aiin	0	0	4
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	1	8	okool	NONE	0	NONE	okool	NONE	0	0	0
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	2	8	chedy	che	1	NONE	y	NONE	0	0	0
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	3	8	okeedy	NONE	0	NONE	okee	NONE	1	0	1
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	4	8	qokeedy	q	0	NONE	okee	NONE	1	0	1
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	5	8	qokeey	q	0	NONE	okeey	NONE	0	0	2
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	6	8	shdy	sh	1	NONE	y	NONE	0	0	2
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	7	8	otey	NONE	0	NONE	otey	NONE	0	0	3
f103r.36	f103r	f103	S	B	3	STARS_RECIPE_B	8	8	qokeey	q	0	NONE	okeey	NONE	0	0	4
f103r.38	f103r	f103	S	B	3	STARS_RECIPE_B	1	9	otechedy	NONE	0	NONE	oteche	NONE	1	0	0
f103r.38	f103r	f103	S	B	3	STARS_RECIPE_B	2	9	qokain	q	0	NONE	ok	ain	0	0	0
f103r.38	f103r	f103	S	B	3	STARS_RECIPE_B	3	9	shcthy	sh	0	NONE	cthy	NONE	0	0	1
f103r.38	f103r	f103	S	B	3	STARS_RECIPE_B	4	9	chckhy	ch	0	NONE	ckhy	NONE	0	0	1
f103r.39	f103r	f103	S	B	3	STARS_RECIPE_B	1	6	ykeedy	NONE	0	NONE	ykee	NONE	1	0	0
f103r.39	f103r	f103	S	B	3	STARS_RECIPE_B	2	6	qokeey	q	0	NONE	okeey	NONE	0	0	0
f103r.39	f103r	f103	S	B	3	STARS_RECIPE_B	3	6	lsheey	NONE	0	NONE	lsheey	NONE	0	0	1
f103r.39	f103r	f103	S	B	3	STARS_RECIPE_B	4	6	qotal	q	0	NONE	ot	al	0	0	2
f103r.39	f103r	f103	S	B	3	STARS_RECIPE_B	5	6	shedy	sh	0	NONE	e	NONE	1	0	3
f103r.39	f103r	f103	S	B	3	STARS_RECIPE_B	6	6	oteey	NONE	0	OT	eey	NONE	0	0	4
f103r.4	f103r	f103	S	B	3	STARS_RECIPE_B	1	10	ychedy	NONE	0	NONE	yche	NONE	1	0	0
f103r.4	f103r	f103	S	B	3	STARS_RECIPE_B	2	10	qokedy	q	0	NONE	oke	NONE	1	0	0
f103r.4	f103r	f103	S	B	3	STARS_RECIPE_B	3	10	okedy	NONE	0	NONE	oke	NONE	1	0	0
f103r.4	f103r	f103	S	B	3	STARS_RECIPE_B	4	10	qokeey	q	0	NONE	okeey	NONE	0	0	1
f103r.4	f103r	f103	S	B	3	STARS_RECIPE_B	5	10	okey	NONE	0	NONE	okey	NONE	0	0	1
f103r.41	f103r	f103	S	B	3	STARS_RECIPE_B	1	11	cheol	che	0	O	l	NONE	0	0	0
f103r.41	f103r	f103	S	B	3	STARS_RECIPE_B	2	11	sheeey	sh	0	NONE	eeey	NONE	0	0	0
f103r.41	f103r	f103	S	B	3	STARS_RECIPE_B	3	11	qotey	q	0	NONE	otey	NONE	0	0	0
f103r.41	f103r	f103	S	B	3	STARS_RECIPE_B	4	11	oteeal	NONE	0	OT	ee	al	0	0	1
f103r.41	f103r	f103	S	B	3	STARS_RECIPE_B	5	11	oteedy	NONE	0	OT	ee	NONE	1	0	1
f103r.42	f103r	f103	S	B	3	STARS_RECIPE_B	1	4	tshey	t	0	NONE	shey	NONE	0	0	0
f103r.42	f103r	f103	S	B	3	STARS_RECIPE_B	2	4	sheol	sh	0	NONE	eol	NONE	0	0	1
f103r.42	f103r	f103	S	B	3	STARS_RECIPE_B	3	4	cheolshy	che	0	NONE	olshy	NONE	0	0	2
f103r.42	f103r	f103	S	B	3	STARS_RECIPE_B	4	4	chalal	ch	0	NONE	al	al	0	0	4
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	1	11	tar	t	0	NONE	ar	NONE	0	0	0
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	2	11	cheal	che	0	NONE	al	NONE	0	0	0
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	3	11	ol	NONE	0	O	l	NONE	0	0	0
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	4	11	sheey	sh	0	NONE	eey	NONE	0	0	1
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	5	11	qotal	q	0	NONE	ot	al	0	0	1
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	6	11	sheal	sh	0	NONE	e	al	0	0	2
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	7	11	qokal	q	0	NONE	ok	al	0	0	2
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	8	11	sheedy	sh	0	NONE	ee	NONE	1	0	2
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	9	11	okeshedy	NONE	0	NONE	okeshe	NONE	1	0	3
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	10	11	shokey	sh	0	NONE	okey	NONE	0	0	3
f103r.43	f103r	f103	S	B	3	STARS_RECIPE_B	11	11	qokaiin	q	0	NONE	ok	aiin	0	0	4
f103r.44	f103r	f103	S	B	3	STARS_RECIPE_B	1	5	odeeey	NONE	0	NONE	odeeey	NONE	0	0	0
f103r.44	f103r	f103	S	B	3	STARS_RECIPE_B	2	5	qokeey	q	0	NONE	okeey	NONE	0	0	1
f103r.44	f103r	f103	S	B	3	STARS_RECIPE_B	3	5	shey	sh	0	NONE	ey	NONE	0	0	2
f103r.44	f103r	f103	S	B	3	STARS_RECIPE_B	4	5	sheal	sh	0	NONE	e	al	0	0	3
f103r.44	f103r	f103	S	B	3	STARS_RECIPE_B	5	5	otshedy	NONE	0	OT	she	NONE	1	0	4
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	1	9	qokeedy	q	0	NONE	okee	NONE	1	0	0
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	2	9	qokeedy	q	0	NONE	okee	NONE	1	0	0
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	3	9	shol	sh	0	O	l	NONE	0	0	1
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	4	9	shedar	sh	0	NONE	ed	ar	0	0	1
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	5	9	chedy	che	1	NONE	y	NONE	0	0	2
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	6	9	qoteedy	q	0	OT	ee	NONE	1	0	2
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	7	9	oteedy	NONE	0	OT	ee	NONE	1	0	3
f103r.45	f103r	f103	S	B	3	STARS_RECIPE_B	8	9	olkeol	NONE	0	NONE	olkeol	NONE	0	0	3
f103r.46	f103r	f103	S	B	3	STARS_RECIPE_B	7	11	qokeey	q	0	NONE	okeey	NONE	0	0	2
f103r.47	f103r	f103	S	B	3	STARS_RECIPE_B	1	7	ssheey	s	0	NONE	sheey	NONE	0	0	0
f103r.48	f103r	f103	S	B	3	STARS_RECIPE_B	1	9	polarar	NONE	0	NONE	polar	ar	0	0	0
f103r.48	f103r	f103	S	B	3	STARS_RECIPE_B	2	9	lshedy	NONE	0	NONE	lshe	NONE	1	0	0
f103r.48	f103r	f103	S	B	3	STARS_RECIPE_B	3	9	qotolaiin	q	0	OT	ol	aiin	0	0	1
f103r.48	f103r	f103	S	B	3	STARS_RECIPE_B	4	9	qokeey	q	0	NONE	okeey	NONE	0	0	1
f103r.48	f103r	f103	S	B	3	STARS_RECIPE_B	6	9	shkchy	sh	0	NONE	kchy	NONE	0	0	2
f103r.48	f103r	f103	S	B	3	STARS_RECIPE_B	9	9	sam	s	0	NONE	a	NONE	0	1	4
f103r.49	f103r	f103	S	B	3	STARS_RECIPE_B	1	13	okeey	NONE	0	NONE	okeey	NONE	0	0	0
f103r.49	f103r	f103	S	B	3	STARS_RECIPE_B	2	13	lr	NONE	0	NONE	lr	NONE	0	0	0
f103r.49	f103r	f103	S	B	3	STARS_RECIPE_B	3	13	ain	NONE	0	NONE	ain	NONE	0	0	0
f103r.49	f103r	f103	S	B	3	STARS_RECIPE_B	4	13	l	NONE	0	NONE	l	NONE	0	0	1
f103r.49	f103r	f103	S	B	3	STARS_RECIPE_B	13	13	am	NONE	0	NONE	a	NONE	0	1	4
f103r.50	f103r	f103	S	B	3	STARS_RECIPE_B	1	11	ssheey	s	0	NONE	sheey	NONE	0	0	0
f103r.51	f103r	f103	S	B	3	STARS_RECIPE_B	1	4	saiin	s	0	NONE	aiin	NONE	0	0	0
f103r.51	f103r	f103	S	B	3	STARS_RECIPE_B	3	4	shey	sh	0	NONE	ey	NONE	0	0	2
f103r.51	f103r	f103	S	B	3	STARS_RECIPE_B	4	4	cheosaiin	che	0	NONE	os	aiin	0	0	4
f103r.52	f103r	f103	S	B	3	STARS_RECIPE_B	1	10	pchedal	NONE	0	NONE	pched	al	0	0	0
f103r.52	f103r	f103	S	B	3	STARS_RECIPE_B	2	10	oteey	NONE	0	OT	eey	NONE	0	0	0
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	1	10	sshey	s	0	NONE	shey	NONE	0	0	0
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	2	10	qokedy	q	0	NONE	oke	NONE	1	0	0
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	3	10	qokaiin	q	0	NONE	ok	aiin	0	0	0
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	4	10	shdy	sh	1	NONE	y	NONE	0	0	1
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	5	10	qokeey	q	0	NONE	okeey	NONE	0	0	1
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	6	10	chedy	che	1	NONE	y	NONE	0	0	2
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	7	10	qokeey	q	0	NONE	okeey	NONE	0	0	2
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	8	10	qokeey	q	0	NONE	okeey	NONE	0	0	3
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	9	10	lchedy	NONE	0	NONE	lche	NONE	1	0	3
f103r.53	f103r	f103	S	B	3	STARS_RECIPE_B	10	10	loty	NONE	0	NONE	loty	NONE	0	0	4
f103v.11	f103v	f103	S	B	3	STARS_RECIPE_B	1	5	qokeedy	q	0	NONE	okee	NONE	1	0	0
f103v.11	f103v	f103	S	B	3	STARS_RECIPE_B	2	5	olkeeshy	NONE	0	NONE	olkeeshy	NONE	0	0	1
f103v.11	f103v	f103	S	B	3	STARS_RECIPE_B	3	5	qoky	q	0	NONE	oky	NONE	0	0	2
f103v.12	f103v	f103	S	B	3	STARS_RECIPE_B	1	12	sal	s	0	NONE	al	NONE	0	0	0
f103v.12	f103v	f103	S	B	3	STARS_RECIPE_B	2	12	sheal	sh	0	NONE	e	al	0	0	0
f103v.12	f103v	f103	S	B	3	STARS_RECIPE_B	3	12	shedy	sh	0	NONE	e	NONE	1	0	0
f103v.12	f103v	f103	S	B	3	STARS_RECIPE_B	4	12	okeedy	NONE	0	NONE	okee	NONE	1	0	1
f103v.12	f103v	f103	S	B	3	STARS_RECIPE_B	5	12	qokeey	q	0	NONE	okeey	NONE	0	0	1
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	1	12	teeol	t	0	NONE	eeol	NONE	0	0	0
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	2	12	sheol	sh	0	NONE	eol	NONE	0	0	0
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	3	12	sho	sh	0	NONE	o	NONE	0	0	0
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	4	12	qokeedy	q	0	NONE	okee	NONE	1	0	1
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	5	12	shedy	sh	0	NONE	e	NONE	1	0	1
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	6	12	qokey	q	0	NONE	okey	NONE	0	0	1
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	7	12	oshedy	NONE	0	O	she	NONE	1	0	2
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	8	12	oteedy	NONE	0	OT	ee	NONE	1	0	2
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	9	12	qokain	q	0	NONE	ok	ain	0	0	2
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	10	12	otar	NONE	0	NONE	ot	ar	0	0	3
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	11	12	aiin	NONE	0	NONE	aiin	NONE	0	0	3
f103v.14	f103v	f103	S	B	3	STARS_RECIPE_B	12	12	otam	NONE	0	OT	a	NONE	0	1	4
f103v.16	f103v	f103	S	B	3	STARS_RECIPE_B	2	7	sheekchy	sh	0	NONE	eekchy	NONE	0	0	0
f103v.16	f103v	f103	S	B	3	STARS_RECIPE_B	3	7	okeeshy	NONE	0	NONE	okeeshy	NONE	0	0	1
f103v.16	f103v	f103	S	B	3	STARS_RECIPE_B	4	7	qol	q	0	O	l	NONE	0	0	2
f103v.16	f103v	f103	S	B	3	STARS_RECIPE_B	5	7	shedy	sh	0	NONE	e	NONE	1	0	2
f103v.16	f103v	f103	S	B	3	STARS_RECIPE_B	6	7	otain	NONE	0	NONE	ot	ain	0	0	3
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	1	11	qokeedy	q	0	NONE	okee	NONE	1	0	0
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	2	11	chedy	che	1	NONE	y	NONE	0	0	0
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	3	11	qoteey	q	0	OT	eey	NONE	0	0	0
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	4	11	oteedy	NONE	0	OT	ee	NONE	1	0	1
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	5	11	lkedy	NONE	0	NONE	lke	NONE	1	0	1
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	6	11	shedy	sh	0	NONE	e	NONE	1	0	2
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	7	11	qokal	q	0	NONE	ok	al	0	0	2
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	8	11	ol	NONE	0	O	l	NONE	0	0	2
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	9	11	char	ch	0	NONE	ar	NONE	0	0	3
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	10	11	otal	NONE	0	NONE	ot	al	0	0	3
f103v.17	f103v	f103	S	B	3	STARS_RECIPE_B	11	11	opchedy	NONE	0	NONE	opche	NONE	1	0	4
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	1	12	ykeey	NONE	0	NONE	ykeey	NONE	0	0	0
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	2	12	lchey	NONE	0	NONE	lchey	NONE	0	0	0
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	3	12	qokeey	q	0	NONE	okeey	NONE	0	0	0
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	4	12	ror	NONE	0	NONE	ror	NONE	0	0	1
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	5	12	aiin	NONE	0	NONE	aiin	NONE	0	0	1
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	6	12	olan	NONE	0	NONE	olan	NONE	0	0	1
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	7	12	otan	NONE	0	NONE	otan	NONE	0	0	2
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	8	12	otain	NONE	0	NONE	ot	ain	0	0	2
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	9	12	otain	NONE	0	NONE	ot	ain	0	0	2
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	10	12	ar	NONE	0	NONE	ar	NONE	0	0	3
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	11	12	y	NONE	0	NONE	y	NONE	0	0	3
f103v.24	f103v	f103	S	B	3	STARS_RECIPE_B	12	12	kain	NONE	0	NONE	k	ain	0	0	4
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	1	10	sain	s	0	NONE	ain	NONE	0	0	0
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	2	10	olkeeey	NONE	0	NONE	olkeeey	NONE	0	0	0
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	3	10	qokan	q	0	NONE	okan	NONE	0	0	0
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	4	10	oteedy	NONE	0	OT	ee	NONE	1	0	1
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	5	10	qotain	q	0	NONE	ot	ain	0	0	1
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	6	10	otal	NONE	0	NONE	ot	al	0	0	2
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	7	10	oty	NONE	0	OT	y	NONE	0	0	2
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	8	10	opar	NONE	0	NONE	op	ar	0	0	3
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	9	10	aram	NONE	0	NONE	ara	NONE	0	1	3
f103v.25	f103v	f103	S	B	3	STARS_RECIPE_B	10	10	oteeam	NONE	0	NONE	oteea	NONE	0	1	4
f103v.26	f103v	f103	S	B	3	STARS_RECIPE_B	1	6	yteey	NONE	0	NONE	yteey	NONE	0	0	0
f103v.26	f103v	f103	S	B	3	STARS_RECIPE_B	2	6	qokeey	q	0	NONE	okeey	NONE	0	0	0
f103v.26	f103v	f103	S	B	3	STARS_RECIPE_B	3	6	sheety	sh	0	NONE	eety	NONE	0	0	1
f103v.26	f103v	f103	S	B	3	STARS_RECIPE_B	4	6	oteey	NONE	0	OT	eey	NONE	0	0	2
f103v.26	f103v	f103	S	B	3	STARS_RECIPE_B	5	6	lshedy	NONE	0	NONE	lshe	NONE	1	0	3
f103v.26	f103v	f103	S	B	3	STARS_RECIPE_B	6	6	oteaiin	NONE	0	OT	e	aiin	0	0	4
f103v.28	f103v	f103	S	B	3	STARS_RECIPE_B	1	11	daiin	d	0	NONE	aiin	NONE	0	0	0
f103v.28	f103v	f103	S	B	3	STARS_RECIPE_B	2	11	checkhy	che	0	NONE	ckhy	NONE	0	0	0
f103v.28	f103v	f103	S	B	3	STARS_RECIPE_B	3	11	ykeey	NONE	0	NONE	ykeey	NONE	0	0	0
f103v.28	f103v	f103	S	B	3	STARS_RECIPE_B	4	11	shckhy	sh	0	NONE	ckhy	NONE	0	0	1
f103v.30	f103v	f103	S	B	3	STARS_RECIPE_B	1	10	pchear	NONE	0	NONE	pche	ar	0	0	0
f103v.30	f103v	f103	S	B	3	STARS_RECIPE_B	2	10	okain	NONE	0	NONE	ok	ain	0	0	0
f103v.30	f103v	f103	S	B	3	STARS_RECIPE_B	3	10	opchedy	NONE	0	NONE	opche	NONE	1	0	0
f103v.30	f103v	f103	S	B	3	STARS_RECIPE_B	4	10	pchol	NONE	0	NONE	pchol	NONE	0	0	1
f103v.30	f103v	f103	S	B	3	STARS_RECIPE_B	5	10	fchedy	NONE	0	NONE	fche	NONE	1	0	1
