line_id	book	record_id	page_id	line_index	group_count	generated_map	generated_sampled	map_exact_lexicon_groups	map_productive_groups	map_identity_groups	sampled_exact_lexicon_groups	sampled_productive_groups	sampled_identity_groups
NB_B2_R000006_L0002	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0003_right.png	2	7	hn conr hren cʒu hr erpach vnd	hn conr hren cʒu her erpach vnd	6	0	1	6	0	1
NB_B2_R000006_L0003	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0003_right.png	3	3	tumhren cʒu meincʒ	tumhren cʒu meincʒ	3	0	0	3	0	0
NB_B2_R000006_L0004	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0003_right.png	4	12	edler hre vns ist fürbraht woꝛden vvie daʒ der s graf vns	edler hre vns ist fürbraht woꝛden vvie daʒ der s graf vns	12	0	0	12	0	0
NB_B2_R000006_L0005	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0003_right.png	5	10	in vnss hren von meincʒ geleyte cʒwischn frankfurt vnd meincʒ	in vnss hren von meincʒ geleyte cʒwischen frankfurt vnd meincʒ	10	0	0	10	0	0
NB_B2_R000006_L0006	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0003_right.png	6	11	gefang vnd hinvveg gefürt sey worden ro daʒ jr durch vns	gefang vnd hinvveg gefürt sey word ro daʒ jr durch vns	11	0	0	11	0	0
NB_B2_R000006_L0007	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0003_right.png	7	12	dens vnsn hren von meincʒ von vnsn weg fleyklichn biten vnd v	dens vnsn hren von meincʒ von vnsn weg fleyklichen bite vnd v	11	1	0	11	1	0
NB_B2_R000006_L0008	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0004_left.png	8	8	ewr günst vnd fürdrug gen seinen gnad beweisen	ewr günst vnd fürdrug gen seine gnad beweisen	7	0	1	7	0	1
NB_B2_R000006_L0009	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0004_left.png	9	9	wöllet ob der vorg vns b ledig wden möht	wöllet ob der vorgen vnsr b ledig werden möht	9	0	0	9	0	0
NB_B2_R000006_L0010	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0004_left.png	10	5	als etc das wölle etc	als etc das wölle etc	5	0	0	5	0	0
NB_B2_R000006_L0011	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0004_left.png	11	8	dem edeln hren hn conr hren cʒu pickebach	dem edeln hren hn conr hren cʒu pickenbach	8	0	0	8	0	0
NB_B2_R000006_L0012	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0004_left.png	12	5	vnd burgfen cʒu miltenberg silr	vnd burgfen cʒu miltenbe silr	4	1	0	4	1	0
NB_B2_R000006_L0013	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0004_left.png	13	4	hanneman a echtn vicʒtume	hanneman a echtn vicʒtume	3	1	0	3	1	0
NB_B2_R000006_L0014	Band2	NB_B2_R000006	Rst Nbg-Briefbücher-Nr 2_0004_left.png	14	4	cʒu asschaffembg ecia silr	cʒu asschaffembg ecia silr	4	0	0	4	0	0
NB_B2_R000007_L0001	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	1	4	hn hartung vom eglofstein	hn hartung vom eglofstein	4	0	0	4	0	0
NB_B2_R000007_L0002	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	2	3	pfleg cʒum rat	pfleg cʒum rat	3	0	0	3	0	0
NB_B2_R000007_L0003	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	3	8	l hr hartung vns hat fürgelegt pet haller	l hr hartung vns hat fürg pet haller	8	0	0	8	0	0
NB_B2_R000007_L0004	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	4	10	vns l b vvie daʒ jr jn auf die lantschranne	vnser lieb burge vvie daʒ jr jn auf die lantschrannen	10	0	0	10	0	0
NB_B2_R000007_L0005	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	5	9	gen awrbach geladen habt nu lassen wir ewr erberk	gen awrbach geladen habt nu lass wir ewr erberk	9	0	0	9	0	0
NB_B2_R000007_L0006	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	6	7	wiss daʒ ders vns b yecʒund langcʒeite	wisse daʒ ders vns b yecʒunden langcʒeite	7	0	0	7	0	0
NB_B2_R000007_L0007	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	7	3	vnd des lantfrids	vnd des lantfrids	3	0	0	3	0	0
NB_B2_R000007_L0008	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	8	10	in vnsm dinste ausʒgewesen ist vnd als er dan nu	in vnsm dinste ausʒgewesen ist vnd als er dann nu	9	1	0	9	0	1
NB_B2_R000007_L0009	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	9	11	des vordn tags herheim kame do habn wir jn das cʒu	des vordn tags herheim kame do haben wir jn das cʒu	10	0	1	10	0	1
NB_B2_R000007_L0010	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	10	8	burgermeist genome also daʒ er gar vil nötlich	burgmeiste genome also daʒ er gar vil nötlich	8	0	0	8	0	0
NB_B2_R000007_L0011	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	11	7	sache in seine burgemeistrampt die vns anlig	sache in seine burgermeisterampt die vns anligen	6	1	0	6	0	1
NB_B2_R000007_L0012	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	12	10	sind cʒ cʒu schicken vnd ausʒericht hat dauon wir sein	sind cʒ cʒu schicke vnd ausʒericht hat dauon wir sein	10	0	0	10	0	0
NB_B2_R000007_L0013	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	13	9	cʒu mal vbel geraten mügen darümb ro daʒ jr	cʒu mal vbel geraten mügen darümb ro daʒ jr	9	0	0	9	0	0
NB_B2_R000007_L0014	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	14	9	durch vnsn wille dieselbn klag auf der eg lantschranne	durch vnsn willn dieselbn klag auf der eg lantschranne	9	0	0	9	0	0
NB_B2_R000007_L0015	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	15	8	aufschie wöllet biʒ auf das nehst lantger das	aufschie wöllet biʒ auf das nehst lantgeriht das	7	1	0	7	1	0
NB_B2_R000007_L0016	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	16	9	nach mitvasten sein wi wirdet so ders vns b	nach mitvasten sein wi wirdet so ders vns b	9	0	0	9	0	0
NB_B2_R000007_L0017	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	17	10	ledig gesein mag sich gen ew cʒu vantvvurten als etc	ledig gesein mag sich gen ew cʒu verantvvurt als etc	10	0	0	10	0	0
NB_B2_R000007_L0018	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	18	1	antvvt	antvvt	1	0	0	1	0	0
NB_B2_R000007_L0019	Band2	NB_B2_R000007	Rst Nbg-Briefbücher-Nr 2_0004_left.png	19	8	das wölle etc dat in die scolastice virgis	das wölle etc dat in die scolastice virgis	8	0	0	8	0	0
NB_B2_R000008_L0001	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	1	7	oswald des erhart vettn dien von nur	oswald des erhart vettn dien von nurembg	7	0	0	7	0	0
NB_B2_R000008_L0002	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	2	10	vns freuntschaft beuoꝛ l oswald vmb das gelt als der	vns freunts beuoꝛ lieb oswald vmb das gelt als der	10	0	0	10	0	0
NB_B2_R000008_L0003	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	3	1	danyden	danyden	1	0	0	1	0	0
NB_B2_R000008_L0004	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	4	3	ist worden darvmb	ist word darvmb	3	0	0	3	0	0
NB_B2_R000008_L0005	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	5	10	steinlein bote herauftruge das jm eingeneet ward als du wol	steinlein bote herauftruge das jm eingeneet ward als du wol	7	0	3	7	1	2
NB_B2_R000008_L0006	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	6	11	waisʒt als man vns gesagt hat vnd das der chuncʒ pfincʒing	waisʒt als man vns gesagt hat vnd das der chuncʒ pfincʒing	10	0	1	10	0	1
NB_B2_R000008_L0007	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	7	11	dem eg steinlein hie obn genome hat begern wir von dir	dem egen steinlein hie obn genome hat begn wir von dir	10	0	1	10	0	1
NB_B2_R000008_L0008	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	8	9	daʒ du vns verschr wiss lassest wieuil desselbn gelts	daʒ du vns verschr wissen lassest wieuil desselbn gelts	9	0	0	9	0	0
NB_B2_R000008_L0009	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	9	11	gewes seẏ vnd wer auch alls dabey gelt gehabt hab vnd	gewes seẏ vnd wer auch alls dabey gelt gehabt hab vnd	11	0	0	11	0	0
NB_B2_R000008_L0010	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	10	10	wieuil yederman dabey des sey das wölle wir dir gn	wieuil yedman dabey des sey das wölle wir dir gn	10	0	0	10	0	0
NB_B2_R000008_L0011	Band2	NB_B2_R000008	Rst Nbg-Briefbücher-Nr 2_0004_right.png	11	7	dancken dat sabbto an valentini anno octauo	dancken dat sabbo an valentini anno octauo	6	0	1	6	0	1
NB_B2_R000009_L0001	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	1	2	r c	rec c	2	0	0	2	0	0
NB_B2_R000009_L0002	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	2	7	dem hochwirdig fürsten vnd hren hn raban	dem hochwirdigen fürste vnd hren hn raban	7	0	0	7	0	0
NB_B2_R000009_L0003	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	3	9	bysschof cʒu speyr etc vnd den edeln hren hn	bysschof cʒu speyr etc vnd den edeln hren hn	9	0	0	9	0	0
NB_B2_R000009_L0004	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	4	8	fridrichn schencken hren cʒu lympg etc vnd hn	fridrichn schencken hren cʒu lympurg etc vnd hn	8	0	0	8	0	0
NB_B2_R000009_L0005	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	5	4	johan vom hirshorn d	johan vom hirshorn d	3	0	1	3	0	1
NB_B2_R000009_L0006	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	6	10	hochrdig fürst vnd gnedig l hren vns habn vns lieb	hochwirdiger fürst vnd gnedig l hren vns habn vns lieb	9	1	0	9	0	1
NB_B2_R000009_L0007	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	7	9	b vnd ratgeselln mertein vnd pet dẏ haller wilhelm	burg vnd ratgesellen mertein vnd peter dẏ haller wilhelm	9	0	0	9	0	0
NB_B2_R000009_L0008	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	8	12	mendell vnd sebolt pfincʒing wol gesagt vvie daʒ jr in gen vnss	mendell vnd sebolt pfincʒing wol gesagt vvie daʒ jr in gen vnss	12	0	0	12	0	0
NB_B2_R000009_L0009	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	9	9	gnedig hren des romischn künigs gnad gar gewegen vnd	gnedig hren des romischn künigs gnad gar gewegen vnd	9	0	0	9	0	0
NB_B2_R000009_L0010	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	10	11	fürderlich gewes seit als von des cʒolls weg den vns hre	fürderlich gewesen seit als von des cʒolls wegen den vnse herre	11	0	0	11	0	0
NB_B2_R000009_L0011	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	11	11	von wircʒbg von den vnsn cʒu habn vnd cʒe nemen maint	von wircʒbg von den vnsn cʒu habn vnd cʒe neme maint	11	0	0	11	0	0
NB_B2_R000009_L0012	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	12	10	wid vns brief vnd freẏheit darauff jr jn von desselbn	wid vns brief vnd freẏheit darauff jr jn von desselben	10	0	0	10	0	0
NB_B2_R000009_L0013	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	13	9	vnss hren des künigs weg gnediklichn geantvvt habt daʒ	vnss hren des künigs weg gnediklichn geantvvt habt daʒ	9	0	0	9	0	0
NB_B2_R000009_L0014	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	14	11	wir vnd dẏ vnsn desselbn cʒolls vberhabe sein vnd des niht	wir vnd dẏ vnsn desselbn cʒolls vberhabe sein vnd des niht	11	0	0	11	0	0
NB_B2_R000009_L0015	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	15	10	gebn süllen des wir ewn gnad mit gancʒe fleisʒ dancken	geben süllen des wir ewn gnad mit gancʒe fleisʒ dancke	10	0	0	10	0	0
NB_B2_R000009_L0016	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	16	11	vnd biten ewr hoch vnd edell fleisʒklichen daʒ jr vns aber	vnd biten ewr hoch vnd edell fleisʒklichen daʒ jr vns ab	11	0	0	11	0	0
NB_B2_R000009_L0017	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	17	1	gnedig	gnedigen	1	0	0	1	0	0
NB_B2_R000009_L0018	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	18	10	fürbaʒ aber ewr gnade günst vnd fürdrug gen vnsm hren	fürbaʒ aber ewr gnade günst vnd fürdrug gen vnsm hren	9	0	1	9	0	1
NB_B2_R000009_L0019	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	19	9	dem künig günstiklichn beweisen wöllet daʒ vns von seinen	de künig günstiklichn beweisen wöllet daʒ vns von seine	9	0	0	9	0	0
NB_B2_R000009_L0020	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	20	11	gnad ein brief werde daʒ wir vnd dẏ vnsn desselbn cʒolls	gnad ein brief wde daʒ wir vnd dẏ vnsn dess cʒolls	11	0	0	11	0	0
NB_B2_R000009_L0021	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	21	10	vberhabe wden nach ausweẏsug vnsr brief vnd freẏheit als wir	vberhabn werden nach ausweẏsug vnsr brief vnd freẏheit als wir	9	1	0	9	1	0
NB_B2_R000009_L0022	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	22	13	des vnss hren des künigs gnad vnd auch ewr hoch vnd edell besund	des vnss hren des künigs gnaden vnd auch ewr hoch vnd edell besunder	13	0	0	13	0	0
NB_B2_R000009_L0023	Band2	NB_B2_R000009	Rst Nbg-Briefbücher-Nr 2_0004_right.png	23	11	wol getrawen das begern wir allcʒeit williklichn ʒu vdienen dat valen	wol getrawen das begern wir allcʒeit williklich ʒu vdienen dat valen	10	0	1	10	0	1
NB_B2_R000010_L0001	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	1	6	hn fridr schencken hren cʒu limpg	hn fridr schencken hren cʒu limpurg	6	0	0	6	0	0
NB_B2_R000010_L0002	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	2	6	vnd hauptman des lantfrids cʒu franke	vnd hauptman des lantfr cʒu franke	6	0	0	6	0	0
NB_B2_R000010_L0003	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	3	2	ewr edell	ewr edell	2	0	0	2	0	0
NB_B2_R000010_L0004	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	4	13	edler hre als jr vns geschribn ha b t von der ijc guld	edler hre als jr vns geschribn ha b t von d ijc guld	13	0	0	13	0	0
NB_B2_R000010_L0005	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	5	10	weg als wir cʒu wircʒbg an der rechnunge des lantfrids	weg als wir cʒu wircʒburg an d rechnunge des lantfrids	9	0	1	9	0	1
NB_B2_R000010_L0006	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	6	10	angelegt sein worden also habn wir dieselbn ijc guld ewm	angelegt sein worde also habn wir dieselbn ijc guld ewm	10	0	0	10	0	0
NB_B2_R000010_L0007	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	7	9	caplan der vns ewr qttancʒe darümb von ewn weg	caplan der vns ewr qttancʒe darümb von ewn wegen	9	0	0	9	0	0
NB_B2_R000010_L0008	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	8	9	braht vnd geantvvt hat von ewn weg gericht vnd	braht vnd geantvvt hat von ewn wegen gericht vnd	9	0	0	9	0	0
NB_B2_R000010_L0009	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	9	9	becʒalt vvan wo wir ewn gnad lieb vnd dinste	becʒalt vvan wo wir ewn gnaden lieb vnd dinste	9	0	0	9	0	0
NB_B2_R000010_L0010	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	10	10	beweisen mohten das des wern wir willig vnd teten das	beweise mohten das des wern wir willig vnd teten das	10	0	0	10	0	0
NB_B2_R000010_L0011	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	11	9	allcʒeit gn als auch als conr vns b conrad	allcʒeit gn als auch als conr vns burger conrad	9	0	0	9	0	0
NB_B2_R000010_L0012	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	12	9	molitor vnd hans camr vns dien yecʒund cʒu ewn	molitor vnd hans camr vns diener yecʒund cʒu ewn	9	0	0	9	0	0
NB_B2_R000010_L0013	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	13	9	gnad kume auch schicken wir cʒu ewn gnad vnsn	gnaden kume auch schicken wir cʒu ewn gnaden vnsn	9	0	0	9	0	0
NB_B2_R000010_L0014	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	14	8	b conrad molitor vnd hansen camr vnsn dien	burg conrad molitor vnd hansen camr vnsn dien	8	0	0	8	0	0
NB_B2_R000010_L0015	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	15	9	von des cʒolls weg als vns hre von wircʒbg	von des cʒolls wegen als vnse hre von wircʒbg	9	0	0	9	0	0
NB_B2_R000010_L0016	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	16	9	von vns vns vnd den vnsn cʒuhabn vnd cʒenemen	von vns vns vnd den vnsn cʒuhabn vnd cʒenemen	9	0	0	9	0	0
NB_B2_R000010_L0017	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	17	8	maint wid vns brief vnd freẏheit vnd biten	maint wid vnser brief vnd freẏheit vnd bite	8	0	0	8	0	0
NB_B2_R000010_L0018	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	18	10	ewr edell mit gancʒe fleisse daʒ jr vvaʒ sie darümb	ewr edell mit gacʒe fleisse daʒ jr vvaʒ sie darümb	10	0	0	10	0	0
NB_B2_R000010_L0019	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	19	10	an ewr edel bringen von vnsn weg daʒ jn ewr	an ewr edel bring von vnsn wegen daʒ jn ewr	10	0	0	10	0	0
NB_B2_R000010_L0020	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	20	8	gnade darẏnne geraten vnd fürderllichn sein wölle dh	gnade darẏnne geratn vnd fürdellihn sein wölle dh	7	1	0	7	1	0
NB_B2_R000010_L0021	Band2	NB_B2_R000010	Rst Nbg-Briefbücher-Nr 2_0005_left.png	21	7	vnsn wille als etc das wölle etc	vnsn wille als etc das wöllen etc	7	0	0	7	0	0
NB_B2_R000011_L0001	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	1	4	od waʒ jr von	od waʒ jr von	4	0	0	4	0	0
NB_B2_R000011_L0002	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	2	3	jm vernom habt	jm vernom habt	3	0	0	3	0	0
NB_B2_R000011_L0003	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	3	3	f ochsen schulth	f ochsen schulth	3	0	0	3	0	0
NB_B2_R000011_L0004	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	4	2	cʒu bambg	cʒu bambg	2	0	0	2	0	0
NB_B2_R000011_L0005	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	5	11	l hr schulth vns habn die vnsn die nach dem dyeb	lieber hr schulth vns habn die vnsn die nach dem dyeb	10	0	1	10	0	1
NB_B2_R000011_L0006	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	6	11	vnd schedlichen manne n weg nehst beẏ ew cʒu bambg kume	vnd schedlichen manne n weg nehst beẏ ew cʒu bambg kume	11	0	0	11	0	0
NB_B2_R000011_L0007	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	7	12	sein wol gesagt vvie daʒ jr jn in dens iren sache gar	sein wol gesagt vvie daʒ jr jn in denselbn iren sachn gar	12	0	0	12	0	0
NB_B2_R000011_L0008	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	8	9	fürderlichn vnd gewegen seit gewes des wir ewr erberk	fürderlichn vnd gewege seit gewesen des wir ewr erberk	9	0	0	9	0	0
NB_B2_R000011_L0009	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	9	10	fleisʒikl dancken auch habn sie vns gesagt vvie daʒ ew	fleisʒikl dancken auch habn sie vns gesagt vvie daʒ ew	10	0	0	10	0	0
NB_B2_R000011_L0010	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	10	1	alles	alles	1	0	0	1	0	0
NB_B2_R000011_L0011	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	11	12	ders dyeb in geheim wol gesagt hab vvaʒ er alles getan vnd	derselb dyeb in geheim wol gesagt hab vvaʒ er alles getan vnd	11	0	1	11	1	0
NB_B2_R000011_L0012	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	12	6	an ewm brief alsure ew das	an ewm brief alsure ew das	6	0	0	6	0	0
NB_B2_R000011_L0013	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	13	2	fugllich sey	fugllich sey	1	0	1	1	1	0
NB_B2_R000011_L0014	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	14	8	begang hab darümb ro daʒ jr vns verschr	begang hab darümb ro daʒ jr vns verschr	8	0	0	8	0	0
NB_B2_R000011_L0015	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	15	10	wöllet lassen wiss waʒ ew ders dẏeb also in geheim	wöllet lass wissen waʒ ew ders dẏeb also in geheim	9	0	1	9	0	1
NB_B2_R000011_L0016	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	16	12	gesagt hab eʒ seẏ von des gelts das er hie genome hat	gesagt hab eʒ seẏ von des gelts das er hie genome hat	12	0	0	12	0	0
NB_B2_R000011_L0017	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	17	4	alsure ew das fu	alsure ew das fu	4	0	0	4	0	0
NB_B2_R000011_L0018	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_left.png	18	13	od andr sache weg daʒ wir vns mit dem der sein geselle ist	od andr sache weg daʒ wir vns mit dem der sein geselle ist	12	0	1	12	0	1
NB_B2_R000011_L0019	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_right.png	19	10	gewes vnd hie bey vns gefang ligt auch darnach gerihte	gewes vnd hie bey vns gefangen ligt auch darnach gerihten	10	0	0	10	0	0
NB_B2_R000011_L0020	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_right.png	20	9	mügen vvan wir das wol in geheim halten wolle	mügen vvan wir das wol in geheim halten wolle	9	0	0	9	0	0
NB_B2_R000011_L0021	Band2	NB_B2_R000011	Rst Nbg-Briefbücher-Nr 2_0005_right.png	21	3	das wolle etc	das wollen etc	3	0	0	3	0	0
NB_B2_R000012_L0001	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	1	11	vvir die b des rates der stat cʒu nür bekennen offenllich	vvir die burger des r d stat cʒu nür bekennen offenlli	10	1	0	10	1	0
NB_B2_R000012_L0002	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	2	12	mit disem brief daʒ für vns kome in ist göcʒ scholle ein	mit dis brief daʒ für vns kome in ist göcʒ scholle ein	11	0	1	11	0	1
NB_B2_R000012_L0003	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	3	10	peckenkneht vnd hat vns fürgelegt wie daʒ sich ein and	peckenkneht vnd hat vns fürg wie daʒ sich ein and	9	0	1	9	0	1
NB_B2_R000012_L0004	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	4	2	mit jm	mit jm	2	0	0	2	0	0
NB_B2_R000012_L0005	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	5	8	peckenkneht genant hensel gewgell von wircʒbg mit jm	peckenkneht genant hensel gewgell von wircʒbg mit jm	5	0	3	5	0	3
NB_B2_R000012_L0006	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	6	1	hie	hie	1	0	0	1	0	0
NB_B2_R000012_L0007	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	7	2	miteinand wern	miteinand wn	2	0	0	2	0	0
NB_B2_R000012_L0008	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	8	12	hie cʒum pet vogler vnsm als sie bey einand in des pet	hie cʒum pet vogler vnsm als sie bey einand in des peter	11	0	1	11	0	1
NB_B2_R000012_L0009	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	9	9	voglers vnss b hause cʒum wein gewes sein cʒutragen	voglers vnss b hause cʒum wein gewese sein cʒutragen	7	1	1	7	1	1
NB_B2_R000012_L0010	Band2	NB_B2_R000012	Rst Nbg-Briefbücher-Nr 2_0005_right.png	10	2	in ʒorn	in ʒorn	1	1	0	1	0	1
