page	physical_folio	page_host	frame	register	page_weight	source_tags	semantic_role
f7r	f7	chol	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7r	f7	chy	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7r	f7	d	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7r	f7	l	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7r	f7	os	O	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7r	f7	y	OT	HERBAL_A	0.142857142857	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7v	f7	chy	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f7v	f7	chy	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f80r	f80	chy	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f80r	f80	e	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f80r	f80	ee	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f80r	f80	eey	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f80r	f80	l	O	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f80r	f80	ol	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f80r	f80	y	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f80v	f80	e	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f80v	f80	ee	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f80v	f80	l	O	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f80v	f80	ol	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f80v	f80	shey	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f80v	f80	y	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81r	f81	d	O	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81r	f81	e	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81r	f81	ee	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81r	f81	eey	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81r	f81	eol	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81r	f81	l	O	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81r	f81	y	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f81v	f81	l	O	OTHER_B	1	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82r	f82	e	OT	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82r	f82	ee	OT	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82r	f82	eey	OT	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82r	f82	l	O	OTHER_B	0.25	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82v	f82	d	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82v	f82	e	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82v	f82	ee	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82v	f82	l	O	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82v	f82	she	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f82v	f82	y	OT	OTHER_B	0.166666666667	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83r	f83	ch	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83r	f83	che	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83r	f83	chey	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83r	f83	e	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83r	f83	ed	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83r	f83	ee	OT	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83r	f83	l	O	OTHER_B	0.142857142857	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83v	f83	e	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83v	f83	ed	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83v	f83	eeo	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83v	f83	eey	OT	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f83v	f83	l	O	OTHER_B	0.2	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	che	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	e	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	ed	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	ee	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	ee	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	eed	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	eol	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	es	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	l	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	ol	OT	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f84v	f84	shey	O	OTHER_B	0.0909090909091	SOURCE_BIOLOGICAL_OR_BATH_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	ch	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	che	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	chy	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	d	O	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	e	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	eee	O	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	eo	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r1	f85	l	O	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f85r2	f85	ch	OT	OTHER_B	0.2	SOURCE_COSMOLOGICAL_PAGE;TEXT_CIRCULAR;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f85r2	f85	d	O	OTHER_B	0.2	SOURCE_COSMOLOGICAL_PAGE;TEXT_CIRCULAR;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f85r2	f85	e	OT	OTHER_B	0.2	SOURCE_COSMOLOGICAL_PAGE;TEXT_CIRCULAR;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f85r2	f85	l	O	OTHER_B	0.2	SOURCE_COSMOLOGICAL_PAGE;TEXT_CIRCULAR;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f85r2	f85	or	OT	OTHER_B	0.2	SOURCE_COSMOLOGICAL_PAGE;TEXT_CIRCULAR;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	che	OT	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	chey	O	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	chey	OT	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	d	O	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	e	O	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	ee	O	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	ee	OT	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	eeo	OT	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	ees	O	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	eey	OT	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	l	O	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v3	f86	y	OT	OTHER_B	0.0833333333333	SOURCE_COSMOLOGICAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v4	f86	l	O	OTHER_B	1	SOURCE_COSMOLOGICAL_PAGE;TEXT_CIRCULAR;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	a	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	cho	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	d	O	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	ee	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	eees	O	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	eey	O	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	eey	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	eo	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	l	O	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	ol	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	shey	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v5	f86	y	OT	OTHER_B	0.0833333333333	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	e	O	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	e	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	ee	O	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	eeos	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	l	O	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	ol	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	shey	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f86v6	f86	y	OT	OTHER_B	0.125	SOURCE_TEXT_ONLY_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f87r	f87	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f87r	f87	eo	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f87r	f87	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f87r	f87	y	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f87v	f87	l	O	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f87v	f87	ol	OT	HERBAL_A	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f88r	f88	a	OT	OTHER_A	0.5	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f88r	f88	l	O	OTHER_A	0.5	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f88v	f88	eeo	OT	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f88v	f88	eey	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f88v	f88	eo	OT	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f88v	f88	l	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f88v	f88	y	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89r1	f89	d	O	OTHER_A	0.333333333333	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89r1	f89	e	O	OTHER_A	0.333333333333	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89r1	f89	l	O	OTHER_A	0.333333333333	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89r2	f89	l	O	OTHER_A	1	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89v1	f89	chy	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89v1	f89	d	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89v1	f89	l	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89v1	f89	sheo	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89v1	f89	y	O	OTHER_A	0.2	SOURCE_PHARMACEUTICAL_PAGE;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f89v2	f89	l	O	OTHER_A	1	SOURCE_PHARMACEUTICAL_PAGE;TEXT_BETWEEN_GRAPHICS;TEXT_LABELS;TEXT_PARAGRAPHS	UNASSIGNED
f8r	f8	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f8r	f8	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f8r	f8	or	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f8r	f8	or	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS;TEXT_TITLES	UNASSIGNED
f8v	f8	ch	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f8v	f8	eey	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f8v	f8	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90r1	f90	chol	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90r1	f90	chor	OT	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90r1	f90	d	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90r1	f90	l	O	HERBAL_A	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90r2	f90	eeol	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90r2	f90	eo	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90r2	f90	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90v1	f90	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90v1	f90	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90v1	f90	ol	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90v2	f90	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90v2	f90	eey	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f90v2	f90	l	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	cheod	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	chol	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	chy	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	d	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	da	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	eol	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	l	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	ol	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	or	OT	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93r	f93	shy	O	HERBAL_A	0.1	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f93v	f93	d	O	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f93v	f93	eeo	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f93v	f93	y	OT	HERBAL_A	0.333333333333	SOURCE_HERBAL_PAGE;TEXT_AVOIDS_GRAPHIC;TEXT_PARAGRAPHS	UNASSIGNED
f94r	f94	ch	OT	HERBAL_B	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f94r	f94	d	O	HERBAL_B	0.5	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f94v	f94	chy	OT	HERBAL_B	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f94v	f94	d	O	HERBAL_B	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f94v	f94	eey	OT	HERBAL_B	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f94v	f94	l	O	HERBAL_B	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f94v	f94	or	OT	HERBAL_B	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f94v	f94	y	OT	HERBAL_B	0.166666666667	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r1	f95	ch	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r1	f95	d	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r1	f95	l	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r1	f95	y	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r2	f95	d	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r2	f95	ee	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r2	f95	l	O	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
f95r2	f95	y	OT	HERBAL_B	0.25	SOURCE_HERBAL_PAGE;TEXT_PARAGRAPHS	UNASSIGNED
