locus	page	physical_folio	register	section	currier	hand	group_index	group_count	token	frozen_wrapper	frozen_residual_host	base_host	outer_carrier	inner_d	cell	record_state	retained_line_complete	field_position	previous_state	following_state
f76v.40	f76v	f76	OB	B	B	2	4	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	Q_OUTER_STATE	DY_RESOLUTION
f76v.40	f76v	f76	OB	B	B	2	11	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	AR_REFERENCE	EOS
f76v.41	f76v	f76	OB	B	B	2	8	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	PRECLOSE	OTHER	DY_RESOLUTION
f76v.6	f76v	f76	OB	B	B	2	7	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	CARRIER_STATE	OT_AR_LOCAL
f77r.17	f77r	f77	OB	B	B	2	6	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE
f77r.18	f77r	f77	OB	B	B	2	1	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	DY_RESOLUTION
f77r.21	f77r	f77	OB	B	B	2	1	8	chedaiin	che	daiin	aiin	1	1	C1D1	CARRIER_STATE	1	FIELD_START	BOS	DY_RESOLUTION
f77r.22	f77r	f77	OB	B	B	2	7	10	chedaiin	che	daiin	aiin	1	1	C1D1	CARRIER_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f77r.24	f77r	f77	OB	B	B	2	1	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OL_STATE
f77r.29	f77r	f77	OB	B	B	2	1	5	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f77r.33	f77r	f77	OB	B	B	2	1	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f77r.35	f77r	f77	OB	B	B	2	7	8	chedaiin	che	daiin	aiin	1	1	C1D1	CARRIER_STATE	0	FIELD_START	DY_RESOLUTION	AL_STATE
f77r.41	f77r	f77	OB	B	B	2	1	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	ENTRY_STATE
f77r.46	f77r	f77	OB	B	B	2	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f77v.16	f77v	f77	OB	B	B	2	2	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AL_STATE	OTHER
f77v.17	f77v	f77	OB	B	B	2	6	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OL_STATE
f77v.20	f77v	f77	OB	B	B	2	1	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	SINGLE	BOS	EOS
f77v.30	f77v	f77	OB	B	B	2	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AL_STATE	CARRIER_STATE
f77v.40	f77v	f77	OB	B	B	2	6	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	PRECLOSE	Q_OUTER_STATE	DY_RESOLUTION
f78r.22	f78r	f78	OB	B	B	2	3	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	Q_OUTER_STATE	DY_RESOLUTION
f78r.33	f78r	f78	OB	B	B	2	2	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	DY_RESOLUTION	DY_RESOLUTION
f78r.35	f78r	f78	OB	B	B	2	6	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	ENTRY_STATE
f78r.35	f78r	f78	OB	B	B	2	7	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	ENTRY_STATE	EOS
f78r.37	f78r	f78	OB	B	B	2	4	7	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	OTHER
f78r.37	f78r	f78	OB	B	B	2	6	7	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	OL_STATE
f78v.11	f78v	f78	OB	B	B	2	10	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	CARRIER_STATE	EOS
f78v.28	f78v	f78	OB	B	B	2	9	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	OTHER
f79r.13	f79r	f79	OB	B	B	2	8	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	OL_STATE
f79r.9	f79r	f79	OB	B	B	2	1	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	DY_RESOLUTION
f79v.31	f79v	f79	OB	B	B	2	2	8	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	PRECLOSE	OTHER	DY_RESOLUTION
f79v.39	f79v	f79	OB	B	B	2	6	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	OTHER
f79v.40	f79v	f79	OB	B	B	2	2	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f79v.5	f79v	f79	OB	B	B	2	4	8	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	DY_RESOLUTION	OTHER
f80r.51	f80r	f80	OB	B	B	2	6	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OT_AL_LOCAL
f80r.52	f80r	f80	OB	B	B	2	8	12	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	OPEN_FIELD_END	OL_STATE	EOS
f80v.2	f80v	f80	OB	B	B	2	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f80v.24	f80v	f80	OB	B	B	2	10	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f80v.39	f80v	f80	OB	B	B	2	2	10	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OL_STATE	CARRIER_STATE
f80v.42	f80v	f80	OB	B	B	2	3	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OL_STATE	AL_STATE
f81r.22	f81r	f81	OB	B	B	2	5	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f81r.28	f81r	f81	OB	B	B	2	5	7	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f81v.3	f81v	f81	OB	B	B	2	1	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	BOS	ENTRY_STATE
f81v.3	f81v	f81	OB	B	B	2	2	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	ENTRY_STATE	EOS
f81v.4	f81v	f81	OB	B	B	2	9	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	ENTRY_STATE	EOS
f81v.5	f81v	f81	OB	B	B	2	2	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f81v.5	f81v	f81	OB	B	B	2	8	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	AR_REFERENCE	AR_REFERENCE
f81v.7	f81v	f81	OB	B	B	2	4	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AL_STATE	AL_STATE
f81v.7	f81v	f81	OB	B	B	2	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AL_STATE	CARRIER_STATE
f82r.21	f82r	f82	OB	B	B	2	1	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f82r.21	f82r	f82	OB	B	B	2	5	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	DY_RESOLUTION	CARRIER_STATE
f82r.23	f82r	f82	OB	B	B	2	5	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OTHER	CARRIER_STATE
f82r.26	f82r	f82	OB	B	B	2	6	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f82v.26	f82v	f82	OB	B	B	2	1	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f82v.29	f82v	f82	OB	B	B	2	1	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f83r.15	f83r	f83	OB	B	B	2	1	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	AL_STATE
f83r.20	f83r	f83	OB	B	B	2	9	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f83r.28	f83r	f83	OB	B	B	2	1	6	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f83r.3	f83r	f83	OB	B	B	2	5	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	CARRIER_STATE
f83r.35	f83r	f83	OB	B	B	2	1	5	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f83r.43	f83r	f83	OB	B	B	2	1	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	OL_STATE
f83r.48	f83r	f83	OB	B	B	2	5	5	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	AL_STATE	EOS
f83r.54	f83r	f83	OB	B	B	2	1	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OL_STATE
f83v.12	f83v	f83	OB	B	B	2	1	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f83v.16	f83v	f83	OB	B	B	2	1	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	AL_STATE
f84v.17	f84v	f84	OB	B	B	2	4	12	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	CARRIER_STATE	OL_STATE
f84v.28	f84v	f84	OB	B	B	2	6	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	ENTRY_STATE	EOS
f84v.29	f84v	f84	OB	B	B	2	4	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	PRECLOSE	Q_OUTER_STATE	DY_RESOLUTION
f84v.37	f84v	f84	OB	B	B	2	6	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f84v.39	f84v	f84	OB	B	B	2	3	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OL_STATE	OTHER
f84v.40	f84v	f84	OB	B	B	2	6	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	DY_RESOLUTION	DY_RESOLUTION
f85r1.11	f85r1	f85	OB	T	B	2	11	12	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	OTHER
f85r1.23	f85r1	f85	OB	T	B	2	7	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	CARRIER_STATE	OL_STATE
f85r1.27	f85r1	f85	OB	T	B	2	6	9	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_INTERNAL	AL_STATE	OL_STATE
f85r1.3	f85r1	f85	OB	T	B	2	10	11	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	ED_MEDIUM
f85r1.33	f85r1	f85	OB	T	B	2	8	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	OT_AR_LOCAL
f85r1.4	f85r1	f85	OB	T	B	2	3	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE
f85r1.8	f85r1	f85	OB	T	B	2	1	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	DY_RESOLUTION
f85r1.8	f85r1	f85	OB	T	B	2	8	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	AL_STATE	AL_STATE
f85r2.11	f85r2	f85	OB	C	B	2	2	4	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	ENTRY_STATE	ED_MEDIUM
f85r2.2	f85r2	f85	OB	C	B	2	4	5	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	PRECLOSE	OTHER	DY_RESOLUTION
f85r2.4	f85r2	f85	OB	C	B	2	5	5	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OL_STATE	EOS
f85r2.9	f85r2	f85	OB	C	B	2	1	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	Q_OUTER_STATE
f86v3.14	f86v3	f86	OB	C	B	2	2	7	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	AR_REFERENCE	CARRIER_STATE
f86v3.26	f86v3	f86	OB	C	B	2	9	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	AR_REFERENCE	EOS
f86v3.27	f86v3	f86	OB	C	B	2	2	8	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	ENTRY_STATE	OTHER
f86v3.6	f86v3	f86	OB	C	B	2	2	8	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	ENTRY_STATE	CARRIER_STATE
f86v5.13	f86v5	f86	OB	T	B	2	1	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	AR_REFERENCE
f86v5.13	f86v5	f86	OB	T	B	2	9	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	OT_AR_LOCAL
f86v5.16	f86v5	f86	OB	T	B	2	3	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	ENTRY_STATE	AL_STATE
f86v5.18	f86v5	f86	OB	T	B	2	11	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	SINGLE	DY_RESOLUTION	EOS
f86v5.21	f86v5	f86	OB	T	B	2	3	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	AR_REFERENCE	OTHER
f86v5.21	f86v5	f86	OB	T	B	2	8	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	Q_OUTER_STATE	OTHER
f86v5.22	f86v5	f86	OB	T	B	2	5	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	CARRIER_STATE	OTHER
f86v5.24	f86v5	f86	OB	T	B	2	2	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	O_AR_LOCAL	OTHER
f86v5.27	f86v5	f86	OB	T	B	2	3	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	FIELD_INTERNAL	OTHER	OT_AR_LOCAL
f86v5.32	f86v5	f86	OB	T	B	2	7	12	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	PRECLOSE	OTHER	DY_RESOLUTION
f86v5.32	f86v5	f86	OB	T	B	2	12	12	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	SINGLE	DY_RESOLUTION	EOS
f86v5.34	f86v5	f86	OB	T	B	2	9	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	OTHER	EOS
f86v5.35	f86v5	f86	OB	T	B	2	3	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OTHER	OTHER
f86v5.5	f86v5	f86	OB	T	B	2	1	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_START	BOS	OTHER
f86v5.8	f86v5	f86	OB	T	B	2	9	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	OT_AR_LOCAL	CARRIER_STATE
f86v6.16	f86v6	f86	OB	T	B	2	1	10	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	BOS	OTHER
f86v6.26	f86v6	f86	OB	T	B	2	1	11	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f86v6.36	f86v6	f86	OB	T	B	2	2	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	AL_STATE	AR_REFERENCE
f86v6.4	f86v6	f86	OB	T	B	2	5	12	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	PRECLOSE	OL_STATE	DY_RESOLUTION
f86v6.40	f86v6	f86	OB	T	B	2	1	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	AR_REFERENCE
f86v6.43	f86v6	f86	OB	T	B	2	7	9	taiin	t	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_INTERNAL	CARRIER_STATE	OTHER
f86v6.5	f86v6	f86	OB	T	B	2	5	12	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	AR_REFERENCE	AR_REFERENCE
f86v6.9	f86v6	f86	OB	T	B	2	11	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	OPEN_FIELD_END	Q_OUTER_STATE	EOS
f88r.27	f88r	f88	OB	P	A	1	8	9	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	CARRIER_STATE	AL_STATE
f88v.26	f88v	f88	OB	P	A	1	1	4	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	1	FIELD_START	BOS	CARRIER_STATE
f88v.6	f88v	f88	OB	P	A	1	6	8	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	FIELD_INTERNAL	ENTRY_STATE	AL_STATE
f89r1.10	f89r1	f89	OB	P	A	1	10	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	OPEN_FIELD_END	OTHER	EOS
f89r1.15	f89r1	f89	OB	P	A	1	5	8	saiin	s	aiin	aiin	0	0	C0D0	ENTRY_STATE	0	FIELD_INTERNAL	Q_OUTER_STATE	CARRIER_STATE
f89r1.23	f89r1	f89	OB	P	A	1	5	6	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	DY_RESOLUTION	CARRIER_STATE
f89r1.8	f89r1	f89	OB	P	A	1	7	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	Q_OUTER_STATE	DY_RESOLUTION
f89v1.15	f89v1	f89	OB	P	A	1	2	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	ENTRY_STATE	OL_STATE
f89v1.15	f89v1	f89	OB	P	A	1	4	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	PRECLOSE	OL_STATE	DY_RESOLUTION
f89v1.20	f89v1	f89	OB	P	A	1	5	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	ENTRY_STATE	EOS
f89v1.7	f89v1	f89	OB	P	A	1	2	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f89v1.8	f89v1	f89	OB	P	A	1	7	8	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	OPEN_FIELD_END	CARRIER_STATE	EOS
f89v2.20	f89v2	f89	OB	P	A	1	9	15	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	PRECLOSE	CARRIER_STATE	DY_RESOLUTION
f89v2.22	f89v2	f89	OB	P	A	1	2	14	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	DY_RESOLUTION	OTHER
f99r.15	f99r	f99	OB	P	A	1	3	9	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	DY_RESOLUTION	OTHER
f99r.18	f99r	f99	OB	P	A	1	7	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OL_STATE
f99r.18	f99r	f99	OB	P	A	1	9	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OTHER
f99r.31	f99r	f99	OB	P	A	1	5	7	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	1	FIELD_INTERNAL	OL_STATE	OT_OL_LOCAL
f99r.42	f99r	f99	OB	P	A	1	9	10	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_INTERNAL	OTHER	CARRIER_STATE
f99r.43	f99r	f99	OB	P	A	1	1	11	daiin	d	aiin	aiin	0	1	C0D1	ENTRY_STATE	0	FIELD_START	BOS	CARRIER_STATE
f99r.43	f99r	f99	OB	P	A	1	10	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	OPEN_FIELD_END	OTHER	EOS
f99v.34	f99v	f99	OB	P	A	1	10	11	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	0	OPEN_FIELD_END	OTHER	EOS
f99v.40	f99v	f99	OB	P	A	1	2	7	aiin	NONE	aiin	aiin	0	0	C0D0	OTHER	1	PRECLOSE	OTHER	DY_RESOLUTION
