left_operation	right_operation	selected_folds	semantic_eligible_folds	graph_eligible_folds	null_expected_eligible_folds	graph_excess_eligible_folds	semantic_triplets	semantic_complete_rectangles	graph_triplets	graph_complete_rectangles	mean_left_operation_support	mean_right_operation_support	excess_rank
PREFIX_ADD:o	SUFFIX_REPLACE:edy>eos	12	12	12	0.21875	11.78125	67	20	67	20	263.5833333333333	20.666666666666668	183
PREFIX_REPLACE:ol>qo	SUFFIX_REPLACE:ar>chy	12	12	12	0.2197265625	11.7802734375	44	43	44	43	68.91666666666667	46.75	184
PREFIX_ADD:cho	SUFFIX_REPLACE:edy>eol	12	12	12	0.220703125	11.779296875	77	21	77	21	96.91666666666667	46.25	185
PREFIX_ADD:l	SUFFIX_REPLACE:ar>ody	12	12	12	0.220703125	11.779296875	56	21	56	21	113.08333333333333	32.083333333333336	186
PREFIX_ADD:l	SUFFIX_REPLACE:eey>ody	12	12	12	0.220703125	11.779296875	58	34	58	34	113.08333333333333	36.0	187
PREFIX_ADD:qo	SUFFIX_REPLACE:eo>ody	12	12	12	0.2216796875	11.7783203125	65	42	65	42	176.58333333333334	24.5	188
PREFIX_ADD:y	SUFFIX_REPLACE:eo>eol	12	12	12	0.2216796875	11.7783203125	45	23	45	23	136.75	23.75	189
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:ody>or	12	12	12	0.2236328125	11.7763671875	55	23	55	23	36.083333333333336	54.75	190
PREFIX_ADD:qot	SUFFIX_REPLACE:dy>edy	12	12	12	0.224609375	11.775390625	59	46	59	46	47.583333333333336	88.91666666666667	191
PREFIX_ADD:sh	SUFFIX_ADD:ty	12	12	12	0.224609375	11.775390625	69	22	69	22	99.83333333333333	18.833333333333332	192
PREFIX_ADD:y	SUFFIX_REPLACE:ain>edy	12	12	12	0.224609375	11.775390625	55	45	55	45	136.75	24.0	193
PREFIX_REPLACE:k>ot	SUFFIX_REPLACE:edy>eey	12	12	12	0.2255859375	11.7744140625	36	35	36	35	52.083333333333336	65.41666666666667	194
PREFIX_ADD:ch	SUFFIX_REPLACE:am>ody	12	12	12	0.2275390625	11.7724609375	44	30	44	30	190.91666666666666	24.25	195
PREFIX_ADD:che	SUFFIX_REPLACE:ar>chy	12	12	12	0.228515625	11.771484375	55	34	55	34	102.83333333333333	46.75	196
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:ain>al	12	12	12	0.228515625	11.771484375	58	46	58	46	73.83333333333333	45.75	197
PREFIX_ADD:ch	SUFFIX_REPLACE:chy>ody	12	12	12	0.2314453125	11.7685546875	36	22	36	22	190.91666666666666	26.416666666666668	198
PREFIX_ADD:y	SUFFIX_REPLACE:edy>eor	12	12	12	0.2314453125	11.7685546875	81	34	81	34	136.75	31.25	199
PREFIX_REPLACE:ot>yk	SUFFIX_REPLACE:edy>ody	12	12	12	0.2314453125	11.7685546875	46	34	46	34	41.75	59.083333333333336	200
PREFIX_ADD:l	SUFFIX_REPLACE:ar>eol	12	12	12	0.232421875	11.767578125	45	23	45	23	113.08333333333333	27.833333333333332	201
PREFIX_ADD:ot	SUFFIX_REPLACE:in>ir	12	12	12	0.232421875	11.767578125	65	12	65	12	83.5	36.75	202
PREFIX_ADD:qo	SUFFIX_REPLACE:hol>hor	12	12	12	0.234375	11.765625	80	34	80	34	176.58333333333334	25.833333333333332	203
PREFIX_ADD:d	SUFFIX_ADD:iin	12	12	12	0.236328125	11.763671875	68	23	68	23	123.58333333333333	19.75	204
PREFIX_ADD:d	SUFFIX_ADD:ry	12	12	12	0.2373046875	11.7626953125	88	23	88	23	123.58333333333333	13.916666666666666	205
PREFIX_ADD:y	SUFFIX_REPLACE:eo>ody	12	12	12	0.23828125	11.76171875	45	32	45	32	136.75	24.5	206
PREFIX_ADD:ot	SUFFIX_REPLACE:am>ol	12	12	12	0.240234375	11.759765625	44	21	44	21	83.5	37.666666666666664	207
PREFIX_ADD:l	SUFFIX_REPLACE:dy>es	12	12	12	0.2421875	11.7578125	57	22	57	22	113.08333333333333	31.75	208
PREFIX_REPLACE:ot>sh	SUFFIX_REPLACE:dy>ody	12	12	12	0.244140625	11.755859375	36	24	36	24	49.583333333333336	69.91666666666667	209
PREFIX_ADD:y	SUFFIX_REPLACE:hdy>hol	12	12	12	0.2451171875	11.7548828125	45	45	45	45	136.75	25.666666666666668	210
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:eol>ey	12	12	12	0.2451171875	11.7548828125	45	45	45	45	58.25	46.25	211
PREFIX_ADD:oko	SUFFIX_ADD:chy	12	12	12	0.24609375	11.75390625	56	21	56	21	16.916666666666668	51.833333333333336	212
PREFIX_ADD:ot	SUFFIX_ADD:dar	12	12	12	0.24609375	11.75390625	80	12	80	12	83.5	25.5	213
PREFIX_REPLACE:k>ot	SUFFIX_REPLACE:dy>ody	12	12	12	0.2470703125	11.7529296875	47	45	47	45	52.083333333333336	69.91666666666667	214
PREFIX_ADD:ch	SUFFIX_ADD:aly	12	12	12	0.248046875	11.751953125	88	21	88	21	190.91666666666666	22.583333333333332	215
PREFIX_REPLACE:l>p	SUFFIX_REPLACE:edy>ey	12	12	12	0.248046875	11.751953125	44	31	44	31	21.5	109.08333333333333	216
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:ain>ol	12	12	12	0.251953125	11.748046875	45	43	45	43	75.0	38.75	217
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:edy>eos	12	12	12	0.2529296875	11.7470703125	59	34	59	34	193.0	20.666666666666668	218
PREFIX_REPLACE:d>t	SUFFIX_REPLACE:edy>eey	12	12	12	0.25390625	11.74609375	55	34	55	34	41.25	65.41666666666667	219
PREFIX_ADD:k	SUFFIX_ADD:m	12	12	12	0.2548828125	11.7451171875	55	21	55	21	66.5	20.833333333333332	220
PREFIX_ADD:l	SUFFIX_REPLACE:dy>eol	12	12	12	0.255859375	11.744140625	101	33	101	33	113.08333333333333	32.666666666666664	221
PREFIX_ADD:sh	SUFFIX_REPLACE:al>am	12	12	12	0.255859375	11.744140625	55	21	55	21	99.83333333333333	44.666666666666664	222
PREFIX_REPLACE:k>t	SUFFIX_REPLACE:ody>or	12	12	12	0.2568359375	11.7431640625	45	33	45	33	45.5	54.75	223
PREFIX_REPLACE:ok>yk	SUFFIX_REPLACE:edy>eol	12	12	12	0.2568359375	11.7431640625	46	24	46	24	44.0	46.25	224
PREFIX_ADD:che	SUFFIX_REPLACE:ey>ody	12	12	12	0.2578125	11.7421875	130	21	130	21	102.83333333333333	73.58333333333333	225
PREFIX_ADD:q	SUFFIX_REPLACE:edy>eos	12	12	12	0.2578125	11.7421875	68	34	68	34	206.58333333333334	20.666666666666668	226
PREFIX_ADD:t	SUFFIX_ADD:dar	12	12	12	0.2578125	11.7421875	69	22	69	22	89.08333333333333	25.5	227
PREFIX_REPLACE:k>t	SUFFIX_REPLACE:ey>ody	12	12	12	0.2578125	11.7421875	47	46	47	46	45.5	73.58333333333333	228
PREFIX_REPLACE:ol>y	SUFFIX_REPLACE:eey>eol	12	12	12	0.2578125	11.7421875	46	45	46	45	58.25	42.083333333333336	229
PREFIX_REPLACE:c>dc	SUFFIX_REPLACE:dy>ody	12	12	12	0.2587890625	11.7412109375	46	22	46	22	33.833333333333336	69.91666666666667	230
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:ar>ey	12	12	12	0.2587890625	11.7412109375	44	31	44	31	75.0	49.833333333333336	231
PREFIX_ADD:qo	SUFFIX_REPLACE:hdy>hor	12	12	12	0.259765625	11.740234375	69	34	69	34	176.58333333333334	24.5	232
PREFIX_REPLACE:ch>t	SUFFIX_REPLACE:iin>in	12	12	12	0.2607421875	11.7392578125	67	22	67	22	46.666666666666664	64.66666666666667	233
PREFIX_ADD:ch	SUFFIX_REPLACE:chy>eey	12	12	12	0.2646484375	11.7353515625	69	44	69	44	190.91666666666666	28.25	234
PREFIX_ADD:ol	SUFFIX_REPLACE:in>ir	12	12	12	0.2646484375	11.7353515625	70	23	70	23	90.83333333333333	36.75	235
PREFIX_REPLACE:d>ol	SUFFIX_REPLACE:edy>eey	12	12	12	0.265625	11.734375	43	32	43	32	41.5	65.41666666666667	236
PREFIX_REPLACE:ch>k	SUFFIX_REPLACE:ody>ol	12	12	12	0.267578125	11.732421875	36	36	36	36	36.416666666666664	68.16666666666667	237
PREFIX_ADD:qo	SUFFIX_REPLACE:dy>eol	12	12	12	0.26953125	11.73046875	81	45	81	45	176.58333333333334	32.666666666666664	238
PREFIX_ADD:ot	SUFFIX_REPLACE:edy>or	12	12	12	0.2705078125	11.7294921875	45	32	45	32	83.5	63.416666666666664	239
PREFIX_ADD:ot	SUFFIX_REPLACE:iin>in	12	12	12	0.271484375	11.728515625	68	22	68	22	83.5	64.66666666666667	240
PREFIX_ADD:ch	SUFFIX_REPLACE:al>eol	12	12	12	0.2724609375	11.7275390625	69	22	69	22	190.91666666666666	30.25	241
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:chy>ey	12	12	12	0.2724609375	11.7275390625	56	34	56	34	122.16666666666667	33.916666666666664	242
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:chy>ey	12	12	12	0.2724609375	11.7275390625	56	34	56	34	121.33333333333333	33.916666666666664	243
PREFIX_REPLACE:o>y	SUFFIX_ADD:am	12	12	12	0.2724609375	11.7275390625	88	12	88	12	114.25	41.166666666666664	244
PREFIX_ADD:she	SUFFIX_REPLACE:edy>ey	12	12	12	0.2734375	11.7265625	44	21	44	21	60.583333333333336	109.08333333333333	245
PREFIX_REPLACE:lk>ot	SUFFIX_REPLACE:edy>ol	12	12	12	0.2734375	11.7265625	43	42	43	42	28.0	79.58333333333333	246
PREFIX_ADD:ch	SUFFIX_REPLACE:am>chy	12	12	12	0.275390625	11.724609375	46	23	46	23	190.91666666666666	27.0	247
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:dy>ody	12	12	12	0.275390625	11.724609375	46	34	46	34	36.083333333333336	69.91666666666667	248
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:hol>hor	12	12	12	0.2763671875	11.7236328125	46	45	46	45	114.25	25.833333333333332	249
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:edy>ody	12	12	12	0.27734375	11.72265625	55	32	55	32	54.916666666666664	59.083333333333336	250
PREFIX_ADD:qo	SUFFIX_ADD:od	12	12	12	0.2783203125	11.7216796875	64	19	64	19	176.58333333333334	15.5	251
PREFIX_ADD:l	SUFFIX_REPLACE:ain>eey	12	12	12	0.279296875	11.720703125	44	23	44	23	113.08333333333333	31.25	252
PREFIX_REPLACE:ch>ot	SUFFIX_REPLACE:ody>or	12	12	12	0.279296875	11.720703125	36	35	36	35	64.75	54.75	253
PREFIX_REPLACE:ch>q	SUFFIX_REPLACE:ain>al	12	12	12	0.279296875	11.720703125	46	35	46	35	92.25	45.75	254
PREFIX_ADD:che	SUFFIX_REPLACE:ar>ol	12	12	12	0.2802734375	11.7197265625	46	12	46	12	102.83333333333333	63.833333333333336	255
PREFIX_ADD:sh	SUFFIX_REPLACE:ey>ody	12	12	12	0.2802734375	11.7197265625	77	21	77	21	99.83333333333333	73.58333333333333	256
PREFIX_ADD:yt	SUFFIX_REPLACE:dy>ol	12	12	12	0.2802734375	11.7197265625	56	12	56	12	33.416666666666664	91.16666666666667	257
PREFIX_REPLACE:t>yk	SUFFIX_REPLACE:dy>ey	12	12	12	0.28125	11.71875	36	24	36	24	33.25	107.5	258
PREFIX_ADD:q	SUFFIX_REPLACE:ain>ody	12	12	12	0.283203125	11.716796875	46	24	46	24	206.58333333333334	22.25	259
PREFIX_ADD:ok	SUFFIX_REPLACE:dy>edy	12	12	12	0.2841796875	11.7158203125	57	33	57	33	71.83333333333333	88.91666666666667	260
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:in>ir	12	12	12	0.28515625	11.71484375	45	33	45	33	96.16666666666667	36.75	261
PREFIX_REPLACE:t>yk	SUFFIX_REPLACE:edy>ol	12	12	12	0.28515625	11.71484375	36	36	36	36	33.25	79.58333333333333	262
PREFIX_ADD:t	SUFFIX_REPLACE:ol>os	12	12	12	0.2861328125	11.7138671875	76	30	76	30	89.08333333333333	33.666666666666664	263
PREFIX_REPLACE:ok>ot	SUFFIX_REPLACE:edy>eor	12	12	12	0.2861328125	11.7138671875	36	35	36	35	75.41666666666667	31.25	264
PREFIX_ADD:l	SUFFIX_ADD:eey	12	12	12	0.287109375	11.712890625	65	21	65	21	113.08333333333333	29.666666666666668	265
PREFIX_ADD:p	SUFFIX_REPLACE:edy>ody	12	12	12	0.2880859375	11.7119140625	56	34	56	34	68.16666666666667	59.083333333333336	266
PREFIX_ADD:qok	SUFFIX_REPLACE:dy>or	12	12	12	0.2880859375	11.7119140625	68	12	68	12	57.5	78.66666666666667	267
PREFIX_ADD:l	SUFFIX_REPLACE:hey>hol	12	12	12	0.2890625	11.7109375	58	23	58	23	113.08333333333333	37.916666666666664	268
PREFIX_ADD:s	SUFFIX_ADD:ty	12	12	12	0.2890625	11.7109375	47	22	47	22	70.66666666666667	18.833333333333332	269
PREFIX_REPLACE:ch>ol	SUFFIX_REPLACE:al>ol	12	12	12	0.2900390625	11.7099609375	46	12	46	12	39.0	60.833333333333336	270
PREFIX_ADD:ch	SUFFIX_REPLACE:am>edy	12	12	12	0.291015625	11.708984375	45	32	45	32	190.91666666666666	26.333333333333332	271
PREFIX_ADD:ch	SUFFIX_ADD:key	12	12	12	0.2919921875	11.7080078125	58	12	58	12	190.91666666666666	14.166666666666666	272
PREFIX_ADD:cth	SUFFIX_ADD:s	12	12	12	0.2919921875	11.7080078125	46	22	46	22	23.833333333333332	54.083333333333336	273
PREFIX_ADD:qo	SUFFIX_REPLACE:chy>ody	12	12	12	0.2939453125	11.7060546875	54	44	54	44	176.58333333333334	26.416666666666668	274
PREFIX_ADD:qop	SUFFIX_REPLACE:dy>ol	12	12	12	0.2958984375	11.7041015625	46	23	46	23	22.833333333333332	91.16666666666667	275
PREFIX_ADD:qo	SUFFIX_REPLACE:edy>eor	12	12	12	0.296875	11.703125	65	21	65	21	176.58333333333334	31.25	276
PREFIX_ADD:she	SUFFIX_ADD:d	12	12	12	0.296875	11.703125	56	12	56	12	60.583333333333336	44.666666666666664	277
PREFIX_ADD:t	SUFFIX_ADD:dal	12	12	12	0.296875	11.703125	100	22	100	22	89.08333333333333	23.583333333333332	278
PREFIX_REPLACE:ok>yk	SUFFIX_REPLACE:edy>ody	12	12	12	0.296875	11.703125	48	36	48	36	44.0	59.083333333333336	279
PREFIX_ADD:d	SUFFIX_REPLACE:edy>eo	12	12	12	0.302734375	11.697265625	87	12	87	12	123.58333333333333	31.333333333333332	280
PREFIX_ADD:op	SUFFIX_REPLACE:dy>or	12	12	12	0.302734375	11.697265625	55	23	55	23	34.583333333333336	78.66666666666667	281
PREFIX_ADD:she	SUFFIX_REPLACE:al>ar	12	12	12	0.302734375	11.697265625	64	12	64	12	60.583333333333336	69.83333333333333	282
PREFIX_ADD:l	SUFFIX_REPLACE:edy>ody	12	12	12	0.3037109375	11.6962890625	129	45	129	45	113.08333333333333	59.083333333333336	283
PREFIX_REPLACE:q>sh	SUFFIX_REPLACE:ey>ol	12	12	12	0.3046875	11.6953125	45	22	45	22	49.333333333333336	95.08333333333333	284
PREFIX_ADD:ch	SUFFIX_REPLACE:ain>eey	12	12	12	0.306640625	11.693359375	57	44	57	44	190.91666666666666	31.25	285
PREFIX_REPLACE:q>sh	SUFFIX_REPLACE:ol>or	12	12	12	0.306640625	11.693359375	55	12	55	12	49.333333333333336	82.25	286
PREFIX_REPLACE:d>o	SUFFIX_REPLACE:ey>ol	12	12	12	0.3076171875	11.6923828125	46	32	46	32	34.666666666666664	95.08333333333333	287
PREFIX_REPLACE:t>yt	SUFFIX_REPLACE:edy>ol	12	12	12	0.30859375	11.69140625	47	35	47	35	29.5	79.58333333333333	288
PREFIX_REPLACE:o>so	SUFFIX_REPLACE:edy>ey	12	12	12	0.310546875	11.689453125	45	12	45	12	32.25	109.08333333333333	289
PREFIX_ADD:ch	SUFFIX_REPLACE:chy>edy	12	12	12	0.3115234375	11.6884765625	59	33	59	33	190.91666666666666	30.916666666666668	290
PREFIX_REPLACE:c>s	SUFFIX_ADD:ky	12	12	12	0.3115234375	11.6884765625	47	24	47	24	122.16666666666667	29.25	291
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:ain>al	12	12	12	0.3115234375	11.6884765625	46	46	46	46	75.0	45.75	292
PREFIX_REPLACE:ch>sh	SUFFIX_ADD:ky	12	12	12	0.3115234375	11.6884765625	47	24	47	24	121.33333333333333	29.25	293
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:dy>ody	12	12	12	0.3125	11.6875	45	32	45	32	54.916666666666664	69.91666666666667	294
PREFIX_REPLACE:c>ct	SUFFIX_ADD:s	12	12	12	0.3134765625	11.6865234375	47	22	47	22	29.666666666666668	54.083333333333336	295
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:ar>ody	12	12	12	0.3134765625	11.6865234375	44	23	44	23	96.16666666666667	32.083333333333336	296
PREFIX_REPLACE:qo>y	SUFFIX_REPLACE:dy>es	12	12	12	0.3134765625	11.6865234375	57	12	57	12	96.16666666666667	31.75	297
PREFIX_ADD:qot	SUFFIX_REPLACE:dy>or	12	12	12	0.31640625	11.68359375	59	12	59	12	47.583333333333336	78.66666666666667	298
PREFIX_ADD:y	SUFFIX_REPLACE:hol>hor	12	12	12	0.31640625	11.68359375	59	47	59	47	136.75	25.833333333333332	299
PREFIX_REPLACE:o>ol	SUFFIX_REPLACE:al>chy	12	12	12	0.3173828125	11.6826171875	45	43	45	43	70.33333333333333	43.583333333333336	300
PREFIX_ADD:k	SUFFIX_REPLACE:ey>ody	12	12	12	0.3203125	11.6796875	36	23	36	23	66.5	73.58333333333333	301
PREFIX_REPLACE:k>sh	SUFFIX_REPLACE:ey>ol	12	12	12	0.3203125	11.6796875	36	36	36	36	28.833333333333332	95.08333333333333	302
PREFIX_REPLACE:l>o	SUFFIX_REPLACE:ey>ody	12	12	12	0.3203125	11.6796875	54	43	54	43	62.583333333333336	73.58333333333333	303
PREFIX_ADD:qo	SUFFIX_REPLACE:hdy>hol	12	12	12	0.3232421875	11.6767578125	79	55	79	55	176.58333333333334	25.666666666666668	304
PREFIX_REPLACE:lk>ok	SUFFIX_REPLACE:edy>ol	12	12	12	0.3232421875	11.6767578125	44	44	44	44	30.0	79.58333333333333	305
PREFIX_ADD:oke	SUFFIX_REPLACE:dy>ol	12	12	12	0.32421875	11.67578125	55	30	55	30	42.5	91.16666666666667	306
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:ol>os	12	12	12	0.32421875	11.67578125	36	24	36	24	122.16666666666667	33.666666666666664	307
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:ol>os	12	12	12	0.32421875	11.67578125	36	24	36	24	121.33333333333333	33.666666666666664	308
PREFIX_REPLACE:ot>yt	SUFFIX_REPLACE:edy>or	12	12	12	0.32421875	11.67578125	55	24	55	24	36.083333333333336	63.416666666666664	309
PREFIX_ADD:o	SUFFIX_REPLACE:ain>ody	12	12	12	0.3251953125	11.6748046875	77	23	77	23	263.5833333333333	22.25	310
PREFIX_ADD:sh	SUFFIX_ADD:ly	12	12	12	0.3251953125	11.6748046875	46	21	46	21	99.83333333333333	24.583333333333332	311
PREFIX_ADD:ol	SUFFIX_REPLACE:edy>eol	12	12	12	0.3271484375	11.6728515625	114	46	114	46	90.83333333333333	46.25	312
PREFIX_ADD:k	SUFFIX_REPLACE:dy>edy	12	12	12	0.328125	11.671875	46	12	46	12	66.5	88.91666666666667	313
PREFIX_REPLACE:ch>ol	SUFFIX_REPLACE:al>ar	12	12	12	0.328125	11.671875	46	45	46	45	39.0	69.83333333333333	314
PREFIX_REPLACE:t>yk	SUFFIX_REPLACE:ody>ol	12	12	12	0.328125	11.671875	45	34	45	34	33.25	68.16666666666667	315
PREFIX_REPLACE:c>s	SUFFIX_REPLACE:hey>hor	12	12	12	0.33203125	11.66796875	45	22	45	22	122.16666666666667	33.083333333333336	316
PREFIX_REPLACE:ch>s	SUFFIX_ADD:s	12	12	12	0.33203125	11.66796875	57	23	57	23	41.166666666666664	54.083333333333336	317
PREFIX_REPLACE:ch>sh	SUFFIX_REPLACE:hey>hor	12	12	12	0.33203125	11.66796875	45	22	45	22	121.33333333333333	33.083333333333336	318
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:edy>eol	12	12	12	0.3330078125	11.6669921875	46	45	46	45	54.916666666666664	46.25	319
PREFIX_ADD:ot	SUFFIX_REPLACE:ey>ody	12	12	12	0.333984375	11.666015625	45	21	45	21	83.5	73.58333333333333	320
PREFIX_ADD:p	SUFFIX_REPLACE:edy>eey	12	12	12	0.333984375	11.666015625	68	23	68	23	68.16666666666667	65.41666666666667	321
PREFIX_ADD:qo	SUFFIX_REPLACE:od>ody	12	12	12	0.333984375	11.666015625	43	32	43	32	176.58333333333334	26.916666666666668	322
PREFIX_REPLACE:ok>t	SUFFIX_REPLACE:edy>ody	12	12	12	0.333984375	11.666015625	46	35	46	35	54.333333333333336	59.083333333333336	323
PREFIX_ADD:o	SUFFIX_REPLACE:dy>eor	12	12	12	0.3359375	11.6640625	79	42	79	42	263.5833333333333	23.916666666666668	324
PREFIX_ADD:l	SUFFIX_REPLACE:edy>eol	12	12	12	0.3369140625	11.6630859375	129	46	129	46	113.08333333333333	46.25	325
PREFIX_ADD:oto	SUFFIX_ADD:dy	12	12	12	0.3369140625	11.6630859375	56	12	56	12	22.666666666666668	133.0	326
PREFIX_REPLACE:ch>ok	SUFFIX_REPLACE:ody>or	12	12	12	0.3369140625	11.6630859375	36	36	36	36	63.583333333333336	54.75	327
PREFIX_REPLACE:ch>qo	SUFFIX_REPLACE:ar>or	12	12	12	0.3369140625	11.6630859375	46	22	46	22	75.0	54.916666666666664	328
PREFIX_ADD:t	SUFFIX_REPLACE:dy>ody	12	12	12	0.33984375	11.66015625	59	23	59	23	89.08333333333333	69.91666666666667	329
PREFIX_REPLACE:yk>yt	SUFFIX_REPLACE:dy>ody	12	12	12	0.33984375	11.66015625	57	44	57	44	28.833333333333332	69.91666666666667	330
PREFIX_ADD:ok	SUFFIX_REPLACE:ey>ody	12	12	12	0.3408203125	11.6591796875	46	33	46	33	71.83333333333333	73.58333333333333	331
PREFIX_REPLACE:d>k	SUFFIX_REPLACE:dy>or	12	12	12	0.3408203125	11.6591796875	36	23	36	23	44.333333333333336	78.66666666666667	332
PREFIX_ADD:q	SUFFIX_REPLACE:ain>eol	12	12	12	0.3427734375	11.6572265625	46	24	46	24	206.58333333333334	22.833333333333332	333
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:eey>eor	12	12	12	0.3427734375	11.6572265625	67	23	67	23	114.25	29.25	334
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:ol>os	12	12	12	0.3427734375	11.6572265625	68	21	68	21	114.25	33.666666666666664	335
PREFIX_REPLACE:t>yt	SUFFIX_REPLACE:ody>ol	12	12	12	0.3427734375	11.6572265625	46	34	46	34	29.5	68.16666666666667	336
PREFIX_ADD:p	SUFFIX_REPLACE:ody>or	12	12	12	0.34375	11.65625	47	12	47	12	68.16666666666667	54.75	337
PREFIX_REPLACE:l>ot	SUFFIX_REPLACE:dy>ol	12	12	12	0.34375	11.65625	47	35	47	35	31.416666666666668	91.16666666666667	338
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:eol>ey	12	12	12	0.34375	11.65625	44	44	44	44	54.916666666666664	46.25	339
PREFIX_ADD:qok	SUFFIX_REPLACE:dy>edy	12	12	12	0.3447265625	11.6552734375	68	44	68	44	57.5	88.91666666666667	340
PREFIX_REPLACE:ok>yk	SUFFIX_REPLACE:ody>or	12	12	12	0.3447265625	11.6552734375	46	34	46	34	44.0	54.75	341
PREFIX_REPLACE:ch>o	SUFFIX_REPLACE:ain>ar	12	12	12	0.3466796875	11.6533203125	56	46	56	46	73.83333333333333	47.333333333333336	342
PREFIX_REPLACE:l>y	SUFFIX_REPLACE:eey>eol	12	12	12	0.3486328125	11.6513671875	45	44	45	44	54.916666666666664	42.083333333333336	343
PREFIX_REPLACE:o>qo	SUFFIX_REPLACE:chy>eol	12	12	12	0.3486328125	11.6513671875	45	44	45	44	193.0	22.583333333333332	344
PREFIX_ADD:sh	SUFFIX_REPLACE:dy>or	12	12	12	0.349609375	11.650390625	85	21	85	21	99.83333333333333	78.66666666666667	345
PREFIX_ADD:t	SUFFIX_REPLACE:dy>eey	12	12	12	0.349609375	11.650390625	69	23	69	23	89.08333333333333	46.333333333333336	346
PREFIX_ADD:qo	SUFFIX_REPLACE:eol>ody	12	12	12	0.3505859375	11.6494140625	69	47	69	47	176.58333333333334	33.333333333333336	347
PREFIX_ADD:d	SUFFIX_REPLACE:in>ir	12	12	12	0.3515625	11.6484375	77	24	77	24	123.58333333333333	36.75	348
PREFIX_ADD:q	SUFFIX_REPLACE:chy>eol	12	12	12	0.3525390625	11.6474609375	45	44	45	44	206.58333333333334	22.583333333333332	349
PREFIX_REPLACE:o>y	SUFFIX_REPLACE:dy>es	12	12	12	0.353515625	11.646484375	57	12	57	12	114.25	31.75	350
PREFIX_REPLACE:yk>yt	SUFFIX_REPLACE:ey>ody	12	12	12	0.3544921875	11.6455078125	36	35	36	35	28.833333333333332	73.58333333333333	351
PREFIX_ADD:ch	SUFFIX_REPLACE:eey>ody	12	12	12	0.357421875	11.642578125	76	30	76	30	190.91666666666666	36.0	352
PREFIX_ADD:oke	SUFFIX_ADD:s	12	12	12	0.359375	11.640625	69	12	69	12	42.5	54.083333333333336	353
PREFIX_ADD:ch	SUFFIX_ADD:ty	12	12	12	0.361328125	11.638671875	68	24	68	24	190.91666666666666	18.833333333333332	354
PREFIX_REPLACE:yk>yt	SUFFIX_REPLACE:ey>or	12	12	12	0.361328125	11.638671875	46	23	46	23	28.833333333333332	75.91666666666667	355
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:dy>ody	12	12	12	0.3623046875	11.6376953125	47	35	47	35	34.666666666666664	69.91666666666667	356
PREFIX_ADD:ot	SUFFIX_REPLACE:dy>edy	12	12	12	0.36328125	11.63671875	47	23	47	23	83.5	88.91666666666667	357
PREFIX_ADD:y	SUFFIX_REPLACE:dy>eol	12	12	12	0.36328125	11.63671875	93	23	93	23	136.75	32.666666666666664	358
PREFIX_REPLACE:l>o	SUFFIX_REPLACE:dy>edy	12	12	12	0.36328125	11.63671875	78	56	78	56	62.583333333333336	88.91666666666667	359
PREFIX_ADD:d	SUFFIX_REPLACE:eey>eol	12	12	12	0.3642578125	11.6357421875	56	24	56	24	123.58333333333333	42.083333333333336	360
PREFIX_ADD:ol	SUFFIX_REPLACE:ar>edy	12	12	12	0.3642578125	11.6357421875	57	35	57	35	90.83333333333333	39.75	361
PREFIX_ADD:o	SUFFIX_REPLACE:am>ody	12	12	12	0.3671875	11.6328125	44	12	44	12	263.5833333333333	24.25	362
PREFIX_ADD:sh	SUFFIX_REPLACE:iin>in	12	12	12	0.3671875	11.6328125	114	24	114	24	99.83333333333333	64.66666666666667	363
PREFIX_ADD:ch	SUFFIX_ADD:iin	12	12	12	0.3681640625	11.6318359375	77	12	77	12	190.91666666666666	19.75	364
PREFIX_ADD:sh	SUFFIX_REPLACE:al>ol	12	12	12	0.3681640625	11.6318359375	44	30	44	30	99.83333333333333	60.833333333333336	365
PREFIX_ADD:to	SUFFIX_ADD:ain	12	12	12	0.369140625	11.630859375	67	21	67	21	26.666666666666668	48.666666666666664	366
PREFIX_REPLACE:ok>yt	SUFFIX_REPLACE:edy>or	12	12	12	0.369140625	11.630859375	56	24	56	24	34.666666666666664	63.416666666666664	367
