role	formal_feature	log_odds_weight	support	positive_support	physical_folios	selected_model	claim_state
FIGURE	H3:osa	0.060994512703	5	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:tok	0.060994512703	5	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_EXACT:aiin	0.060994512703	5	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_EXACT:s	0.060994512703	5	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:r	0.044798633186	120	16	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:or	0.036488293263	41	5	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:d$	-0.020927520106	13	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ko	-0.021773799550	28	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	LAYER:s	-0.021773799550	28	3	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ch	-0.034486176071	66	8	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:ol$	-0.072170612813	37	4	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	LAYER:NONE	-0.075090451355	269	35	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:^s	-0.096119132255	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^ch	-0.096119132255	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^o$	-0.096119132255	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:eol	-0.096119132255	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:heo	-0.096119132255	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:ko$	-0.096119132255	6	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:okc	-0.096119132255	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:old	-0.096119132255	6	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:opc	-0.096119132255	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:tor	-0.096119132255	6	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:ykc	-0.096119132255	6	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_EXACT:o	-0.096119132255	6	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ky	-0.098061213176	14	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_LEN:9	-0.098061213176	14	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:p	-0.100083458557	22	2	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:e	-0.107083168969	93	11	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:^a	-0.114217969492	70	8	13	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:da	-0.149704251870	23	2	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:h	-0.153022869376	88	10	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:kc	-0.170088988358	15	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:kch	-0.170088988358	15	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ke	-0.177533040062	32	3	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:to	-0.177533040062	32	3	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:d	-0.185660458059	49	5	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:y	-0.198171214886	154	18	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:sa	-0.232622295269	7	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^ko	-0.232622295269	7	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^od	-0.232622295269	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^y$	-0.232622295269	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:oky	-0.232622295269	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:yte	-0.232622295269	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_EXACT:y	-0.232622295269	7	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_LEN:8	-0.237671651877	16	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_LEN:6	-0.266628663254	61	6	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:c	-0.332214646369	82	8	15	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:f	-0.353385959063	8	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ct	-0.353385959063	8	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:pc	-0.353385959063	8	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:th	-0.353385959063	8	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:ain	-0.353385959063	8	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:cth	-0.353385959063	8	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:ora	-0.353385959063	8	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:os$	-0.353385959063	8	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:pch	-0.353385959063	8	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:yto	-0.353385959063	8	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:he	-0.361570914551	18	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:oke	-0.361570914551	18	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ld	-0.461736013569	9	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:eeo	-0.461736013569	9	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:och	-0.461736013569	9	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:ey$	-0.473085295783	20	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:r$	-0.483892741406	62	5	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ey	-0.524966652522	21	1	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^yk	-0.524966652522	21	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:aii	-0.524966652522	21	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:iin	-0.524966652522	21	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_LEN:2	-0.552971245217	44	3	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	CLOSURE:0	-0.554408644377	330	40	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:^k	-0.560044696370	10	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:eod	-0.560044696370	10	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:s	-0.579818495253	45	3	13	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ai	-0.589927993343	34	2	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:ar$	-0.589927993343	34	2	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:^c	-0.650063594424	11	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:hol	-0.650063594424	11	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:oda	-0.650063594424	11	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:yk	-0.667829372576	24	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ii	-0.711781260105	25	1	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:i	-0.717283509113	38	2	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:o$	-0.717283509113	38	2	12	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^ai	-0.733122895637	12	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:am$	-0.733122895637	12	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:eo$	-0.733122895637	12	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	LAYER:che	-0.733122895637	12	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_LEN:1	-0.754141693263	26	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:in$	-0.795031630149	27	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^oc	-0.810256588707	13	0	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HOST_EXACT:ar	-0.810256588707	13	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:n$	-0.834558834610	28	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:in	-0.872819729182	29	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:m$	-0.882284363889	14	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:che	-0.882284363889	14	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:keo	-0.882284363889	14	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:n	-0.909900933775	30	1	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:os	-0.949867027408	15	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:am	-1.013545086711	16	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	LAYER:ch	-1.013545086711	16	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:m	-1.073766290082	17	0	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:^yt	-1.073766290082	17	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H3:cho	-1.073766290082	17	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:yt	-1.130905710389	18	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	GROUP_COUNT:4	-1.185280671314	19	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	GROUP_COUNT:3	-1.195604554655	57	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:oc	-1.286782821366	21	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:od	-1.334345006351	22	0	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:eo	-1.338503697284	44	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:s$	-1.423976635635	24	0	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	GROUP_COUNT:2	-1.468580479718	71	2	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:ho	-1.507227005679	26	0	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H2:^y	-1.577199661605	54	1	9	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	SECTION:C	-1.703348511884	85	2	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:$	-1.867438533614	394	52	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	H1:^	-1.867438533614	394	52	18	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HAND:1	-1.969248431184	103	2	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	KIND:P	-2.221944937259	50	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	CURRIER:	-2.347856191948	228	7	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	HAND:4	-2.678097878819	226	5	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	CURRIER:A	-3.106327000680	101	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	SECTION:P	-3.106327000680	101	0	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	KIND:R	-3.161460333993	105	0	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
FIGURE	SECTION:A	-3.581755867544	138	0	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	CURRIER:A	3.048092385521	101	84	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	SECTION:P	3.048092385521	101	84	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HAND:1	2.934398488304	103	84	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:oky	2.264557697405	4	4	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:lda	2.033979167603	3	3	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:oky	1.919037130804	7	6	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	GROUP_COUNT:4	1.888300721452	19	15	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:^os	1.567527016818	5	4	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:alo	1.567527016818	5	4	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ro	1.382349582829	16	11	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:key	1.336948487017	4	3	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:lsy	1.336948487017	4	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:oko	1.336948487017	4	3	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	LAYER:t	1.336948487017	4	3	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:ky$	1.257586481465	12	8	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ld	1.218077410507	9	6	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:aro	1.218077410507	9	6	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:eeo	1.218077410507	9	6	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:sy	1.158163268295	6	4	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:ko$	1.158163268295	6	4	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:old	1.158163268295	6	4	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:sy$	1.158163268295	6	4	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	LAYER:ch	1.129383947335	16	10	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ls	1.056379525045	8	5	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ea	1.041886307267	3	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ep	1.041886307267	3	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ha	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:^cp	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:^oe	1.041886307267	3	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:als	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:cha	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:hee	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:ho$	1.041886307267	3	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:kai	1.041886307267	3	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:odo	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:okol	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:otoky	1.041886307267	3	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:dor	0.927584738493	5	3	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:eor	0.927584738493	5	3	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:ols	0.927584738493	5	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:oro	0.927584738493	5	3	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:tok	0.927584738493	5	3	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ky	0.913209065337	14	8	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:oke	0.870101349405	18	10	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:do	0.866567296522	7	4	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:sa	0.866567296522	7	4	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:^ko	0.866567296522	7	4	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:oly	0.866567296522	7	4	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	SECTION:C	0.844391034308	85	43	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:^e	0.829306695591	9	5	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:rol	0.829306695591	9	5	8	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ok	0.656721300358	67	32	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:m$	0.650255615931	14	7	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:keo	0.650255615931	14	7	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:am$	0.646627164925	12	6	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:ary	0.646627164925	12	6	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	LAYER:che	0.646627164925	12	6	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:^k	0.643040360506	10	5	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:dar	0.643040360506	10	5	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:eod	0.643040360506	10	5	6	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:pc	0.639494467068	8	4	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:os$	0.639494467068	8	4	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:pch	0.639494467068	8	4	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:pa	0.635988766720	6	3	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:^o$	0.635988766720	6	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:eol	0.635988766720	6	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:heo	0.635988766720	6	3	5	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:opc	0.635988766720	6	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:ykc	0.635988766720	6	3	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:o	0.635988766720	6	3	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:hd	0.632522558744	4	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:chd	0.632522558744	4	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:eos	0.632522558744	4	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:iir	0.632522558744	4	2	3	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:koc	0.632522558744	4	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:lol	0.632522558744	4	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:od$	0.632522558744	4	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:arol	0.632522558744	4	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:okeo	0.632522558744	4	2	2	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_EXACT:ol	0.632522558744	4	2	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	GROUP_COUNT:3	0.618032733332	57	27	4	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	HOST_LEN:2	0.610400202357	44	21	11	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ta	0.558306161999	19	9	10	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H3:^ok	0.556555341782	61	28	14	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
PLANT	H2:ke	0.554829542462	32	15	7	RESIDUAL_HOST	POSTSELECTED_ROLE_MOTIF_NOT_MEANING
