channel	candidate_id	visual_feature	formal_feature	feature_level	aliases	label	n_hard	contact_or_positive_n	gap_or_negative_n	feature_positive	positive_with_feature	negative_with_feature	effect_p_feature_given_positive_minus_negative	feature_value_summary	within_array_signed_effect	informative_arrays	conditional_mutual_information_bits_per_row	raw_mdl_gain_bits	selector_paid_mdl_gain_bits	exact_permutation_worlds	exact_signed_p	exact_cmi_p	conditional_library_max_signed_p	conditional_library_max_cmi_p	cyclic_rotation_worlds	cyclic_rotation_p	length_group_matched_worlds	length_group_matched_signed_p	per_array_contributions	leave_one_array_effects	leave_one_folio_effects	survives_leave_one_array_direction	survives_leave_one_folio_direction	edition_min_mask_jaccard	edition_signed_effects	uncertainty_dependence	obvious_confounds	notes	atlas_row
BFE_ENCLOSURE	1af3fd7602af	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:A2)_OR_(FAMILY_1GRAM:K)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	18	11	7	0.14903846153846156	present=18	1.0	1	0.16740527490597734	-1.7156874918400362	-9.56117754278441	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	25
BFE_ENCLOSURE	870e647536aa	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:A2)_OR_(FAMILY_SUFFIX_2:BA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	16	9	7	0.024038461538461564	present=16	1.0	1	0.16740527490597734	-1.2827280845639244	-9.128218135508298	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	26
BFE_ENCLOSURE	fe24b6981efa	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:A2)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	18	10	8	0.009615384615384581	present=18	1.0	1	0.16740527490597734	-1.0196936787301354	-8.86518372967451	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	27
BFE_ENCLOSURE	db5e81c0b2cb	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:A2)_OR_(SYMBOL_COUNT_GE:6)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	20	13	7	0.27403846153846156	present=20	1.0	1	0.16740527490597734	-0.9083325697824272	-8.753822620726801	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	28
BFE_ENCLOSURE	25701aedf57a	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(MEMBER_TOKEN_ZL3b:B1)_OR_(FAMILY_SUFFIX_2:KA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	14	9	5	0.17788461538461536	present=14	1.0	1	0.16740527490597734	-1.4347311780089704	-9.280221228953344	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	29
BFE_ENCLOSURE	cd7199576a9c	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_OR_(FAMILY_SUFFIX_3:JBA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	16	11	5	0.30288461538461536	present=16	1.0	1	0.16740527490597734	-1.8676905852850822	-9.713180636229456	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	30
BFE_ENCLOSURE	92a3e4f3dbfb	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(SYMBOL_COUNT_GE:6)_OR_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	20	13	7	0.27403846153846156	present=20	1.0	1	0.16740527490597734	-0.9493043508387302	-8.794794401783104	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	31
BFE_ENCLOSURE	eb2e9da6d446	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	FAMILY_SUFFIX_1:A	FAMILY_COMPONENT	FAMILY_SUFFIX_1:A	LIKELY_PAGE_CONFOUND	29	16	13	17	10	7	0.08653846153846156	present=17	1.0	1	0.16740527490597734	-1.1307249911188784	-8.976215042063252	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1	1.0	ZL3b:1.000000;IT2a:1.000000;RF1b:1.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY		32
BFE_ENCLOSURE	9cc5d5738684	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	MEMBER_TOKEN_RF1b:A2	MEMBER_CODE	MEMBER_TOKEN_RF1b:A2	LIKELY_PAGE_CONFOUND	29	16	13	14	7	7	-0.10096153846153844	present=14	1.0	1	0.16740527490597734	-0.6977655838427665	-8.54325563478714	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1	0.9333333333333333	ZL3b:1.000000;IT2a:1.000000;RF1b:1.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY	primary edition=RF1b	33
BFE_ENCLOSURE	0da010958132	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	MEMBER_TOKEN_ZL3b:A2	MEMBER_CODE	MEMBER_TOKEN_ZL3b:A2;MEMBER_TOKEN_IT2a:A2	LIKELY_PAGE_CONFOUND	29	16	13	15	8	7	-0.038461538461538436	present=15	1.0	1	0.16740527490597734	-0.5457624903977205	-8.391252541342094	10	0.1	0.1	1.0	1.0	5	0.2	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.000000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.000000:1;f77v:1.000000:1;f80r:1.000000:1;f82r:1.000000:1;f82v:0.000000:0;f83r:1.000000:1;f83v:1.000000:1	f77:1.000000:1;f80:1.000000:1;f82:0.000000:0;f83:1.000000:1	1	1	0.9333333333333333	ZL3b:1.000000;IT2a:1.000000;RF1b:1.000000	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY	primary edition=ZL3b	34
BFE_ENCLOSURE	1183b9f8864d	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	TOTAL_SYMBOL_COUNT	NUMERIC_CONSTRUCTION	TOTAL_SYMBOL_COUNT	LIKELY_PAGE_CONFOUND	29	16	13		5.875	5.230769230769231	0.6442307692307692	categories=4,5,6,7,8	1.166666666666667	1	0.09843975766459805	-8.377795386170977	-16.22328543711535	10	0.3	0.6	0.3	1.0	5	0.4	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:1.166667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:1.166667:1;f77v:1.166667:1;f80r:1.166667:1;f82r:1.166667:1;f82v:0.000000:0;f83r:1.166667:1;f83v:1.166667:1	f77:1.166667:1;f80:1.166667:1;f82:0.000000:0;f83:1.166667:1	1	1	1.0	ZL3b:1.166667;IT2a:1.166667;RF1b:1.166667	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;FEATURE_IS_LENGTH	Numeric source-native family-symbol count.	35
BFE_ENCLOSURE	4b66ea3fa950	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_1GRAM:B)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	22	14	8	0.2596153846153846	present=22	0.5	1	0.05550484394609695	-2.3643418501175724	-10.209831901061946	10	0.4	0.4	1.0	1.0	5	0.4	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.500000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.500000:1;f77v:0.500000:1;f80r:0.500000:1;f82r:0.500000:1;f82v:0.000000:0;f83r:0.500000:1;f83v:0.500000:1	f77:0.500000:1;f80:0.500000:1;f82:0.000000:0;f83:0.500000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	36
BFE_ENCLOSURE	7d28d1ab984b	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_1GRAM:K)_AND_(FAMILY_1GRAM:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	8	7	1	0.3605769230769231	present=8	0.6666666666666666	1	0.07240915414171982	-2.895995954505228	-10.741486005449602	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	37
BFE_ENCLOSURE	4df776585f6e	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_1GRAM:K)_AND_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	4	4	0	0.25	present=4	0.6666666666666666	1	0.07240915414171982	0.04064198449735201	-7.804848066447023	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT	Postselected depth-2 exploratory combination.	38
BFE_ENCLOSURE	f23776a8b810	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_1GRAM:K)_AND_(SYMBOL_COUNT_GE:6)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	6	6	0	0.375	present=6	0.6666666666666666	1	0.07240915414171982	-1.9366379390025728	-9.782127989946947	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_NEGATIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	39
BFE_ENCLOSURE	8fa2d4506cea	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_1GRAM:K)_OR_(SYMBOL_COUNT_GE:6)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	18	12	6	0.28846153846153844	present=18	0.6666666666666666	1	0.07240915414171982	-3.382263758114835	-11.227753809059209	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	40
BFE_ENCLOSURE	169d33140f79	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_2GRAM:QA)_AND_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	3	1	2	-0.09134615384615385	present=3	-0.5	1	0.05550484394609696	-0.7410817026384429	-8.586571753582817	10	0.4	0.4	1.0	1.0	5	0.4	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.500000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.500000:1;f77v:-0.500000:1;f80r:-0.500000:1;f82r:-0.500000:1;f82v:0.000000:0;f83r:-0.500000:1;f83v:-0.500000:1	f77:-0.500000:1;f80:-0.500000:1;f82:0.000000:0;f83:-0.500000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	41
BFE_ENCLOSURE	7ac791083ca1	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_2GRAM:QA)_AND_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	14	4	10	-0.5192307692307693	present=14	-0.6666666666666667	1	0.07240915414171982	-2.5487664212549994	-10.394256472199373	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.666667:1;f77v:-0.666667:1;f80r:-0.666667:1;f82r:-0.666667:1;f82v:0.000000:0;f83r:-0.666667:1;f83v:-0.666667:1	f77:-0.666667:1;f80:-0.666667:1;f82:0.000000:0;f83:-0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	42
BFE_ENCLOSURE	2dd8fba30b87	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_2GRAM:QA)_OR_(FAMILY_SUFFIX_1:B)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	20	8	12	-0.42307692307692313	present=20	-0.6666666666666667	1	0.07240915414171982	-2.1590303603390204	-10.004520411283394	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.666667:1;f77v:-0.666667:1;f80r:-0.666667:1;f82r:-0.666667:1;f82v:0.000000:0;f83r:-0.666667:1;f83v:-0.666667:1	f77:-0.666667:1;f80:-0.666667:1;f82:0.000000:0;f83:-0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	43
BFE_ENCLOSURE	a1ef275bd118	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_3GRAM:BQA)_AND_(SYMBOL_COUNT_GE:5)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	2	0	2	-0.15384615384615385	present=2	-0.5	1	0.05550484394609696	-0.156119201917285	-8.001609252861659	10	0.4	0.4	1.0	1.0	5	0.4	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:-0.500000:1;f83r:0.000000:0;f83v:0.000000:0	f77r:-0.500000:1;f77v:-0.500000:1;f80r:-0.500000:1;f82r:-0.500000:1;f82v:0.000000:0;f83r:-0.500000:1;f83v:-0.500000:1	f77:-0.500000:1;f80:-0.500000:1;f82:0.000000:0;f83:-0.500000:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;ONE_POSITIVE_FOLIO;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED;ZERO_POSITIVE_SUPPORT;POSSIBLE_LENGTH_CONFOUND	Postselected depth-2 exploratory combination.	44
BFE_ENCLOSURE	c3b1b8a473de	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_SUFFIX_1:A)_AND_(FAMILY_1GRAM:K)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	6	5	1	0.23557692307692307	present=6	0.6666666666666666	1	0.07240915414171982	-1.5740678596178626	-9.419557910562236	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	45
BFE_ENCLOSURE	e14c3797e252	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_SUFFIX_1:A)_AND_(FAMILY_2GRAM:BA)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	13	8	5	0.11538461538461536	present=13	0.6666666666666666	1	0.07240915414171982	-3.756659272896332	-11.602149323840706	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	46
BFE_ENCLOSURE	ae7e27634ec8	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_SUFFIX_1:A)_AND_(MEMBER_TOKEN_ZL3b:B1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	9	5	4	0.004807692307692291	present=9	0.6666666666666666	1	0.07240915414171982	-2.9086623663413818	-10.754152417285756	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	47
BFE_ENCLOSURE	321a7b910165	INDIVIDUAL_BOUNDED_VS_OPEN_OR_COMMUNAL	(FAMILY_SUFFIX_1:A)_AND_(MEMBER_TOKEN_ZL3b:Q1)	JOINT_DEPTH2		LIKELY_PAGE_CONFOUND	29	16	13	10	5	5	-0.07211538461538464	present=10	0.6666666666666666	1	0.07240915414171982	-2.797301257393677	-10.642791308338051	10	0.4	0.4	1.0	1.0	5	0.6	0	1.0	f77r:0.000000:0;f77v:0.000000:0;f80r:0.000000:0;f82r:0.000000:0;f82v:0.666667:1;f83r:0.000000:0;f83v:0.000000:0	f77r:0.666667:1;f77v:0.666667:1;f80r:0.666667:1;f82r:0.666667:1;f82v:0.000000:0;f83r:0.666667:1;f83v:0.666667:1	f77:0.666667:1;f80:0.666667:1;f82:0.000000:0;f83:0.666667:1	1	1		NOT_EVALUATED_POSTSELECTED_JOINT	NO_UNCERTAIN_ROWS	ONE_INFORMATIVE_ARRAY;POSTSELECTED_COMBINATION;EDITION_ROBUSTNESS_NOT_EVALUATED	Postselected depth-2 exploratory combination.	48
