corpus	book_or_ms	record_id	pages	lines	groups	abbreviation_marked_groups	unique_raw_groups	unique_page_hosts	reused_page_host_occurrences	raw_group_identity_set_sha256	raw_char3_set_sha256	page_host_identity_set_sha256	page_host_char3_set_sha256	compiler_signature_set_sha256	marker_and_position_set_sha256	host_plus_compiler_set_sha256
NUREMBERG	Band2	NB_B2_R000038	Rst Nbg-Briefbücher-Nr 2_0012_right.png;Rst Nbg-Briefbücher-Nr 2_0013_left.png	25	201	41	133	116	85	54781d1d9ad1439100a1abb48ad940155b062d57616682d1f76a7b97cd5f0381	404e7a33018a6c4c0c5f078e659397883eeaba52c60c7d0bd5e8595629472a15	12e5c668cc8edbb385e1a2e0ad159847d7eed5723f932ebb852b8d5e49ab40bf	60e0376c447137516ec6abe6b68f522c60f85a802c3e28841ee30aa25fb6701a	9ed3bdf678dec580b04acfc819428d91f497b538a20f3b0173b51c498dfe4c6d	7f44671d04b23618349aa9e103b38b15a0ede56a43f818dc47917d8f6fa1ac9c	d5f27da66bc5d2486700d094ea9366d74a941b0aa701fc579e68f15aaad50f3c
NUREMBERG	Band2	NB_B2_R000039	Rst Nbg-Briefbücher-Nr 2_0013_left.png	3	19	3	18	18	1	8d7194297d01825e73f359e74c6fc28d46db51ced4b2de6ac1125ba063676867	6f56fd2cab1e74879aa67c099c4276c460f8718145eac7d7e8589b593d5ba44e	6cbdca7f085ca8f51345826c7317537421e17e5acdb357c33fbe15b8a7b6b098	6d179f2fd9f37fd30c38f07cf754e7ccfa3de44960158fcacfe3086f188181aa	ce0f59ecc0f100ccd717a515ef6ed2436ef85103a0f759452e77e4c4ee1377b6	a98995d06ffcf6ad5b3b97d277cf60c340bad35307b7648bc9243d7c9271c343	a979a29312f3ab6a98bb50184cc4e3a8342ddddc5535e98b76ef266137803e55
NUREMBERG	Band2	NB_B2_R000040	Rst Nbg-Briefbücher-Nr 2_0013_left.png	14	111	22	83	73	38	38ecccd70037de1b7d6565520abdd9d9f8aa7c7230f54b73574baaa2012599b6	b903ac5c04bcefe4ce1a5c032d669c37ec695860de56c3868808102dd581addb	a5da205222fe60dcbf21a8ebc12d093ee82456505fa1540dca4b53d65a62654a	5945505d81813341c902272915004e26e239d697577cb400a45d6bce873db385	663c88e9a43eeeb2c2c89259725a81587b4305436444f631473dbd6b738157e4	1d65d3030e494ba49e61812cf649c1f26da39dfaabd64669d45ce467cba7a02d	1afd6639dc5a63ff5665e3c6436fec3ec7d0e13467aca25e1dbd8764bbaf29e8
NUREMBERG	Band2	NB_B2_R000041	Rst Nbg-Briefbücher-Nr 2_0013_right.png	28	178	44	93	75	103	78da03b3bbabae247fd422e472a21359bff152498b88af5771ff9590f5e715fa	e40de1195388ed77b03da363198b5e402032b3c3617bc8fa6b9de11ab66305d4	10a81048d4d35f4e035bbb82a95eb6b390be46b780bd90a70c01810297abde8c	5902e04b767921d0e1565f90114674b98acd50f591cb7eaf20551e87544bf2ce	47e93e0c58fb60a16b30e7867dc21303fa2085149c4eacda10d3a72ee759ea4d	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	5891663b9aafa24c4fb276fb835c573da16084900b00fb8491a6c403a25aac26
NUREMBERG	Band2	NB_B2_R000042	Rst Nbg-Briefbücher-Nr 2_0014_left.png	16	114	41	83	71	43	52f2137475efffcfe84322a9f49f756c8dffc085538ce5efea0e397d89f0b7fa	5b6a0a0b7b04205b60f788c98204c4c9872f1b80536ec4f9c9900bf713ecef13	b68e87fcde30e62e0a32f8593d1db14e3340644cdf33aec6eac24002e5e9c81d	1569b01cb2aa45571be5aa0e3928947d1e65918a14fe3654261bd66d737fcdc2	c280eb812b97342198d6c2c10d1bbbb20d3b991b55a1f5f581453c499f4bb46b	2e30f8e68ddb73cb133bfa5a52f1229b4911b4673f385a308b23691a77c73d05	0945cd8fda82fe86dbcb3be04e47e01c82f0de0b4eeb1f30a68d2f491f12bf46
NUREMBERG	Band2	NB_B2_R000043	Rst Nbg-Briefbücher-Nr 2_0014_left.png	10	79	33	66	58	21	b9e615fac7d04972c131db01f5627d5c965756153e88a88d0d44f70d925baa28	bba1a02eff569546b0a23dc649e4655e22feee273aeec4488d98ea0c7275f90f	0b9732ccb059ad0874721faa75ab1b68e9c7514047747d2d837ae3cc5f5bd804	f4f2ecd006e10dd3eda8cd425ebdf7253f6a2616bc206c829b7be8f8de5cda16	7cf40d55aa543e071f59ca8bcc1b1319073adc3a6077f48bc924030446e3dbd9	e3e6b44fff5f82e20349620d7b7a68e0cd80f072d7d4edffdf002e54525857c2	e55c2016b673a8b535b927b6645f7940553d097846b4c91d4558ff91f07e1d41
NUREMBERG	Band2	NB_B2_R000044	Rst Nbg-Briefbücher-Nr 2_0014_right.png	7	56	21	44	38	18	e0b553e7f240902b2f64b3e34547bc4f3de87906bb2acf6311a9d0fbb53f6b3b	488ca3d7848f8f8268cb50df882e72fe111c83ecf5a742a1e8e3ed43fac5d4cb	c1080e8ae1dc7ef6bb267593d27bf937063a892934b16e6b4791b965834218ae	ab33dddac7cba3bdc8c0d80ef2779d2a9789b0bab20ed54716c38b411f8741cb	d746fd002d031634bff91d6a3fdcc3b0b27a0adc15768927783ce0ac7359c175	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	579ba1ad61d41b67adbc3ade08b03efd3c85061a0819169e0eafe34d87ca366b
NUREMBERG	Band2	NB_B2_R000045	Rst Nbg-Briefbücher-Nr 2_0014_right.png	17	127	24	94	86	41	b5142bfa04311e81127c3d6c0ebe41d0717125bbe753f1c72bc27ed6e2d11247	7ced44f1229df049b2f9898a10cbc60a93067d611917bf63287f666a03425c18	fc2287d0180aff67b34097c4a64ca3f84e15e2d8af946d5b74fa66743f63104a	0b1b47e3a24031caef40f5dc5e715541576f4668a338cf1e94d2618cc18f7247	58c42dc34c1ced0070a1cb27686c50917c89171bd0d788a7f8a8d889c7186449	a2d2b779280c2c3af9f0f2f8cb588066c33c6cc42878c5dff6394972ac469d1b	924332acab01fea6b23ea6b2f91061bd7fd99adb8741c8563aa264fc52478575
NUREMBERG	Band2	NB_B2_R000046	Rst Nbg-Briefbücher-Nr 2_0015_left.png	34	231	27	138	118	113	d8a7580096d927ba63aadb10d2fb6f2b9a8cf71219cf204707292bb91e692aec	3e3891cd7a59e5ee59c4940eee73476ee8f91fbcfa6a048eb32c1ca32f01b5a5	52b0b3893ccf860b94160ffeea37abb00895b38c2039314b554752db4c832c50	aa86a5efac8171358dfd337e2beb06f3101c04701744511f3cb5cedab1376292	52d83297e4bd328d12efd29e9ad61bf2701531728e66553d804bc1b723f945c5	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	8d7134362c2de76acfc5d7e3621d9f382ff48ee1fda62e2424daaf9447f4efb3
NUREMBERG	Band2	NB_B2_R000047	Rst Nbg-Briefbücher-Nr 2_0015_right.png	33	244	56	138	124	120	2eb8179d8741390e2a890e6da12b42f12db069d0d3b15551c6d3b6b1c3e02e30	1e75dee54939e6f2865454e3057b0cb25b16346f007dfeafe74ee60c4b4a2259	c1fd7abf2c8c7fe294bab2be480ba48c51520c80aa0f8b2225907c985ff07720	6c390bb10bfc63b48807843b0a7294a3d40e7f89eb218cbdfaca5e318a60d1af	aea1ddca49d1adc8169a69737f9e5cbbf4dcfc6a85dc5971714ca86ee46bfbba	1df1607942a87a20e12d4692b2fc2760ec17e8a7db662bc825e19ec22bb433b0	8fdbcd458132300223b3b667f72b2ebb58b2add853c743b4b79975b62c399107
NUREMBERG	Band2	NB_B2_R000048	Rst Nbg-Briefbücher-Nr 2_0016_left.png	8	57	11	47	43	14	54492538077ddf32726ec200a7af38baaa35955b3a1ec77660eb5fdccfa2859a	f090004855111f933e8909b499382df369b4c16e93eb70df1e3cd9cbe2d53762	c63031fc9ea56f8efaf45a5d8b37e0d2ee2a419ee7c994eb440d348f095e1a63	eb8a70be5e6d96961c98f13769c031c1c906e269b93c675cc1a24bcdd87f24a3	b64c21db4c56a96ad5d41958bfb8dd9dc985417bae25a430e6c2b1428cff5683	e6482360e5d6394e52ab5285536fb3c84825eecf61daf2a4eda283b954438f98	fe09bf21d5c92c493e2a28bd7b1ca7e937178b0068316e79694adc1cef6d87ab
NUREMBERG	Band2	NB_B2_R000049	Rst Nbg-Briefbücher-Nr 2_0016_left.png	29	219	77	123	102	117	c5e8682891903d8ef61a41b0d8ea4fdc1aa3beaffcd17d1bc59c796a94819695	dd454a1dbd7156a3dc6e4af4c75e5dc26fbe7f207e3dfc93c509a7a24ca5b8a1	ed2f1fca90c685d61782760b1488778eb1b2343331f62674477cfe3c28b8864e	04496d3d7444e13d2bd47580b569a801b9bcfba0d7d80ab660b4b9c71efbcb4d	e317febad8b7e0224703d86bc8c6e28720648497162a2b3d3210d8b3d5e652cb	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	1f7825fd906e642959ffdba22fda13546c21fcb42abdcc08575a934eec4faca4
NUREMBERG	Band2	NB_B2_R000050	Rst Nbg-Briefbücher-Nr 2_0016_right.png	37	292	101	147	120	172	8b5d3b6314341c1d61658afd4b0ad5ee0bae8aa6bdebbe654d565760837aa802	bbe0046e46d3eefb802b44651f27119ac389d8ecdd0fa46c47c8c504958f82d9	e27a6fe46929b0e76040ad2ca511267f49f0174e2613a68ec04e686a1d9e7283	7c21896046cb5df56893b5a3fcea40ca96453dd7b5182922a14fe81581c16d1a	6a76a6c1de94899370d8dfb0094cff73dd4a00fbd5d0ccd440cb881a4bf4fd74	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	3dec28c346779d4684eb4c1c04927c19d7148a694e086a5802d24883fdec1429
NUREMBERG	Band2	NB_B2_R000051	Rst Nbg-Briefbücher-Nr 2_0017_left.png	31	236	78	128	109	127	4191b4f363784918f2cbd0427e17dd849a1f3c8d6725b981d9c952728eb9bc02	3abf8e464577f694f441d2497762bedda601b432b9b6202f8d23a8071878334d	e7de3a699d4909a4637ab08218441a391a7410aa0aa1b5e6e5d43bb6c6e58986	8355a0fe42d149f220fe68c21c5e5f992229daefcd8e58f62f5e0a6dd4d16d1a	ff96ecfd60ba30551d36538a24cdf0d455e67813f8015f37a211cef3f0ebae96	53a6878fb8ff1aaccf31b382335c97d877352ce8656f1cd0b44377151b534cdb	9186048aa582594e1a6519c7df5ee90315ade0542247f8addcc780eab1f4fe83
NUREMBERG	Band2	NB_B2_R000052	Rst Nbg-Briefbücher-Nr 2_0017_right.png	13	125	30	82	73	52	3a0f8d4007cf658be9ba0cb72afb8266c0f4f7a53c2d7c0682feb59a63001792	51aae9b8c0d001dd9003ccece9b2331625b73931a48cf6c1d17e2a98789de09a	4f5e2fc44eb80611778034d618164383d8c24a4c7ea5fbc1249ec311cb7b6b71	ec907b14e53a68fbc49be3fa50fc777603d001d6681903bbbc5d5cc6d94fe83b	612b5b4799c965702e4552777d940fd3a79f4852eff1e68d94dfa68b53c600a0	d728c1b87a39702a35ab6993dc5a78d78845abdd569af272ccb0c79ab8ff604d	67a6cf64ce936ab2abca5b9468c1535f904a0c899ebffceea6e34f6a7bebe5b2
NUREMBERG	Band2	NB_B2_R000053	Rst Nbg-Briefbücher-Nr 2_0017_right.png	17	120	17	76	73	47	813882c48d7607475beb707623f06342ae2d74c15b38feb6415954a5a26f9d1f	779c27b36d022035a21a54c79cd8d5795046c726879cfa84fca33b5e69da2900	e68afa099a6a8e4f0f0c1c9bfaa7cd03d4c480b0012293848cb8151b8eaabff9	7079946941934d3e7730eeb531d1e951b2f3927d4eba6d34286c9543fd17d26c	d16e801e1e926697abf9e83d6d833331d822af57fcbcafc58970d9fbecfdc5c1	2fd6cd84995db03e977a134b8349291f61a80b8867f8a0ba3e5aa6af7b5cc78c	1b032d88fda4911073d87b969449f75cddb723d5ad8faa2bf837a2dd18b6f916
NUREMBERG	Band2	NB_B2_R000054	Rst Nbg-Briefbücher-Nr 2_0018_left.png	24	242	21	171	158	84	1feb31cf2899fd9d4ceebe7d44c9661edd78d4c4e6b7e4793b439e9673f7e74f	2088d0f86d089bc3f637ae2d3d57ef60a4bc58794e017687f05d735b2e141d98	84a1e4735270b7717d69eb006f2ea728c53d30175a28ecd891ec792f281db90c	c936ad4c333c66e1ce3ec1ae446ea1791c68c595769cbc8cc15f05c538d70417	b89090ae3cbd6ec6808fd39f33663ac3944d6d7c3a6c717d57d9b1b1ac31a6ff	d74e2927c4347c80eb32db8f701f986c37b07ade5baafa71ebba528e2e98ed1f	2748fecccadb0620a7cfe044dba6c4d4d0943478a4c24f9a8607098bfb37da59
NUREMBERG	Band2	NB_B2_R000055	Rst Nbg-Briefbücher-Nr 2_0018_right.png	24	158	32	99	88	70	2dafbf5b22f459d0fe707a8d221eae42f752100f961128464c40709aff00c7d6	727f83f70af5538f972bb6845c038a42a67cd57c3350fda0ad76ffce1a787cc9	cec2179c706928df704b44b2e5f0eb74ef13d14e061695fa8b60b222655f64a0	8c81d5584a31b4660a963603504ad22ad6a61fdbb55f0e49bf9b3fa86752818b	46e5308ea5d3a1164531e077128008da2759e1b462a801debc18121cd4fff157	4bae02faf103614058c09fec998b47cd56de606c18a25bb0f2153eeb583f4881	c6fda75875e3c37fca9972fe74c22b79587966ee95ee9061cb6dd4b08805dc97
NUREMBERG	Band2	NB_B2_R000056	Rst Nbg-Briefbücher-Nr 2_0018_right.png	12	90	38	71	64	26	00a1616923f83ac30ad401f1e72ca9a0f4f79c1d5a0bd150e4bc3c49cbe4ce04	fc034e8628e6169e55bd1a5ef0ef0e417775010fb12cbdb18ba63a5fd91cba3c	93a51ff06627ff40aae9ef59616319e503cbf94b6635aaeff1c4373b896ffa28	19fc311942a32633410e9f053fddf546b77443f9ab8ca71064f1607ba5c34c8a	0a1ff9fb1c0f47de06acf56617d90ff25547e2629bc1219338ebbd1ccb2ac910	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	e86d4c3fcb8d9ab2f4fe1e0f4d0619930d1acc5486342c890c6478e6ff1dd3cd
NUREMBERG	Band2	NB_B2_R000057	Rst Nbg-Briefbücher-Nr 2_0019_left.png	23	188	62	113	97	91	8ee90f0ed9c77dfae6ac6397a8e761009b21923e0d7d21fd107b9dd16ab436d9	d6316e826345f052479b87cab540ad7c39c5a611ed92b7eb4e56cba8f8a1561b	738c2dd09a55b4ce583feb93ff66bc44cc903c72020348493eb100c50150dac7	33eb33ed18f0ca946422002de703f59e37ab5c6fa724a7c2d2bac204e5aa281a	a436f83767a1338b56f836713710773a8961beda2afcca7da8642c4c44b1c902	2365d7aad56c3fc4226a936797a2443bf26652d4e0833386f91186f90d0f68a1	75c9a2e823a3ea7748e3f1af3ee7a394aa0e7cb1385dfd7bf7525e61b6d54782
NUREMBERG	Band2	NB_B2_R000058	Rst Nbg-Briefbücher-Nr 2_0019_right.png	10	65	13	44	40	25	66c69b04d0858fd30362e2763c82e0ab974737fdb982d9704aef5fc3864bfeeb	65175f7076193b0c227f1393d3fca07f5f5bdb80b120bec773a0475ef698bc6c	27313452feb1069ef9dcd42e19cab3bf3007594a462fe22811bb041f86c694da	84824971776aa48e80bd588d3c83337d1668d9d94fe43a7c81b2125254a5adb4	34d85deb0a9d91e2289354fae7b97ea58665cd688859d0fef7e69e1b481d2007	45925d38324068de3524471ea0c5dc4020a851b44bfefa65c086afb9162ba127	97f6aa55510984caeb8289ea7fe7330a82f3a4240068f1e52691d30e89782633
NUREMBERG	Band2	NB_B2_R000059	Rst Nbg-Briefbücher-Nr 2_0019_right.png	29	238	50	148	127	111	534bfa97631f5625bed257471d46bc712c72dee0ba2b23ce4663f1a46fff20db	4ffa76d6433523e894c84e66aa5808e600feb4b3885d1bc6a9db313e32e3ab68	6bff60e67fe4d4d9d443002d07e30dd628fa37e155f0de2d0e677f1e527f04f4	421f2a1ab856ed92a59a66ef681555f07ed616824ce7b64f2269ed4c8abe598c	5e4b789c6cd383bfa23b9a831220434f72c2b1edc6f5d32671c0c04ac92e36c0	98d58da0f3ed950c232ee462f0e675dcc2d3cadce9cfe66c6cff1c3cd5261593	e900a84826691fdee966624094bce02cc2c263ba71d43e54ff75acc2608de9dc
NUREMBERG	Band2	NB_B2_R000060	Rst Nbg-Briefbücher-Nr 2_0020_left.png	23	151	27	112	104	47	982be287bb027e43c677504bf77a427175703eaf07f4679340271dfe08b24f33	70e0b271a75bd7c75534263427fe91544bccf1d9638c654109c6cd7aa2bfc068	4ca6aa4e2b68f0fdbea16c44db034166b9702620c1da527de09588fe36d46cf2	4e46e5215277211b41e4bfa12124cdea1af28e69d2ab0bde2bfc1d29d1af3eff	8dd4d4b81b75426d31042bc25e9f7c14eb740d65216af59b01f21af3d22409ff	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	fbd768c63c0f7b41aa5459dcfc41829d9c7142e031c90580f14603f2ba52cf2e
NUREMBERG	Band2	NB_B2_R000061	Rst Nbg-Briefbücher-Nr 2_0020_right.png	27	213	47	113	104	109	dfb1c8095fd092d039c76de351c4e3cf866aca9fba5a274cc09586b63c6f247e	a4015ada48a3e6654e63a193b787b5685c561f231afd06ed46ca0ca78c2c3a51	cd4c0ec57c834810182955a536cad00b40990cfc83d83b027c461c1e6b91ea50	b1ecc72a4e7f7c8b3ba8a933978f028564f42cbb82b7ea09558eec370ec6ade1	276f4b2924b3b954b43ea7bbf61de8660ba11885447f77c9347f2681808c4b6b	c07614370f0f5d78d6a6def58d7a1ce4b54080c1ea4c12fc09517408544befeb	ccc92f44b012f630f07931f3cd621a2a4aadfde39823c22f3403ee0c9b7a7542
NUREMBERG	Band2	NB_B2_R000062	Rst Nbg-Briefbücher-Nr 2_0021_left.png	30	210	42	131	115	95	d25ce147ffb7185a4484d235da89456c7b767423eaa97aef9707ed81a5cb54c6	ecdeb8853b6a4a753afe7d223ff3202c46b079fdbf0385dc7d9a9f815624827d	3e00574772214da9d659148b11105887efdf2758be1c6a2485867d6b440b9419	9b83eebd154a64aad4faeeabb477c5f3657a4dc935ae63651834012bd07fc4db	6653cf5c9b014d59d95a1ea7e54fe42e639167e0ddb97729677c2b6dbf851a76	8a3eb525d9ab3525fd5df209368a4f6ace5073b95b07c52ed5dfb1f1530b00ce	f79fed1d78e556cb053e573d6f57d5b156248bfa6934c531718bc2f9789c3fa2
NUREMBERG	Band2	NB_B2_R000063	Rst Nbg-Briefbücher-Nr 2_0021_left.png	10	79	23	66	58	21	508c5323cef4555f9c40bb65f0fa96b39f11f91bf73111774cb58996ccfd4952	45a429c51fea3e2b3a3e702051b6cbe538fa45a5416b40b4dff40474bf612932	f0ac56e5b2cad2348713cb5321f1f21f3f2d59efe3d6e2af5c81ceda43268f8d	22e8286a141bb3df31d2240ed2832ea521bb865360079b6ca3acc8dfff6d87b5	8a54ca65be08134945f3776dc61b343534ecf32a108c8d1a9ef775b838902caf	a28cf4fad831875cfb8b5aeaa24a586e95dc4b29d636d1f317364c780dfa6aff	774d28fa194fe4b798ab3226c902b50f6c31581cc26edacb887ac3495b5ed3c2
NUREMBERG	Band2	NB_B2_R000064	Rst Nbg-Briefbücher-Nr 2_0021_right.png	16	134	41	101	91	43	82e12075e446a0b5bb7c898ed1f43b94ee85c3f9907751707e10dba653e5fe1f	703dbe16312285d9eae65d59fd0cdeb5865db8fec07ddb7c8b31546d5c82f05d	f20497524f2e15dd07c126c203018950582770f542bb3a7df90fa26f4bf83e40	0b8f600101d5704f9afc98656612abb747bcd8a93a284e84644121f746541687	da91f282123976343d6227029a5753aa1009c00b0a70864e41c07048a2328f2c	03be721855c0eddd8684afa1928a2bfacb56e80710105e06bf4bbb1c4362802f	84dc981c1294d38b14c619539636ea6db784153c9d62d0e977e3dd9102ab794a
NUREMBERG	Band2	NB_B2_R000065	Rst Nbg-Briefbücher-Nr 2_0021_right.png	11	94	25	74	66	28	01a4c1d709702848b9c19c0789a7e858eb167f59fa78f194042fa58ae74786e9	ed5b6a97dece66b849294b37f218b014261f491df1350ea2af572a528d640d05	84ad383348921fdf6dbe8fda753d95e7b90f40bf4b1b23447a76802a91569768	53b3a552e6754d920ec5d3238d68f1c778c792a414c6fbfa7808db6ec33b74c9	3441bf3cfba0658a1d4654871b7943053527e5058b8f10caf31515086de9f40d	415cc5bd93566fe7c3f7fff1c88fa5cad18ae9df5865bd46b24db3bdaf428e45	20c3bce9fabfac917012f5f8a387d272c2cd532a529b8ed86b35d953e11920f5
NUREMBERG	Band2	NB_B2_R000066	Rst Nbg-Briefbücher-Nr 2_0022_left.png	22	140	26	104	93	47	fcf4385c80a608a6d1484e6d7c64450d65dfbd81fc5694430ba27ba4605414c0	bb107301632609e2d27c72b05bfbb2b27c098bfc5e5a653727c234bf45cd4022	dab10aa37e7a15c262495a090f5890ec584d0ba26a19edddd9e6b282f213462e	7fbbe2770f38896b3877037714d8da7aa23db5116fee3d7311bd262ed709ec42	6f09fc8214edd16a9cd6c7f99d0697e0fa3ebeb7ed50f068da332b3730f5932f	a51df6723b1f109866a0006e9067924b159873cd5e130e63c7d04bb6ee72ff16	9fb256a00c218394dc3c7fd5eec1a742b0c5a051a6b1b8748914bfa864526019
NUREMBERG	Band2	NB_B2_R000067	Rst Nbg-Briefbücher-Nr 2_0022_left.png	3	17	4	16	16	1	e65549c331adc5ce27529a23ba248575f65dd586a7e722fb65b811d746708075	16eff569118162e7fc88e4905c8a69ba53019da8dee172dacfad2da2819bf566	aef8634f063637d65eb234ee3d687478174622169165d90f55a10fb157d8e026	06c738ef2b55e33bdd5323c192b002b27703add4521499fdce453543575bcdb3	af3e4699eef649fe05304c5bfca1c87acd6df884f2cc65d99b04fcf916a50a15	29a25c1796f41b9aac5ae2ce8bd18da2a5ca5269fb511a6673065fc0dc555ef4	d5262da4c3fa287f575266851fe4150182a1b398e3d1816bbaa21af350654979
NUREMBERG	Band2	NB_B2_R000068	Rst Nbg-Briefbücher-Nr 2_0022_left.png;Rst Nbg-Briefbücher-Nr 2_0022_right.png	34	228	51	127	113	115	6332358bbb8c1ec1aeb78b5b559d3578a08077c4fb1995730210e12fbeb62abc	fb867f24d635306e94bae6c45433c1a55e2f57fc1c9963ffaa895350e8c1175a	b912c23a0cb21a00a86c14821f67b0c95b4580e0afe93788f9788719f9f43487	67bd86f35dc30276bf32febb2d7c62eeabe6bcfc252d8e4b8fb08fa6a9803b11	c580cec07f80fd777a6a02a8efb65c0a6cd508ba4a0d278f5aa258b4fdf0e2bd	ed8d6ca48c23596d10aa07b031b0f3559716037d0a97597354a1241de54912d9	8c9697271ebc5c3f1c4e82df479115f6ae4db08a9b0fe45c78be34de54ca7302
NUREMBERG	Band2	NB_B2_R000069	Rst Nbg-Briefbücher-Nr 2_0022_right.png	27	192	44	120	109	83	22a75ffd7f6513e5cf43b076debcecbba0203a05a672c6f68e0a310ec11263ea	8149c60ebb1bf822d1c09b854289b153d54c0a6f7cc11e8424689aaf916d5ec2	7ceafcae1e99de538e3ff2a99346560221c0712d60e9ca6182bb700724871262	ba3b61f714a7be3b5588b339176de99c3bf49616611da79983d93083422f6658	f6c3c529921449472559a3ab50cc873225bbcfc66b5f76b5aef95d65e2d622ea	f86ade29a5ba01386a09530144652ef9e49045085761ae6bc89978253945e28f	fccfbe0e6131ef4fc87331fc7677512f406b0ca2ba31920a8890ab9c215a8fdd
NUREMBERG	Band2	NB_B2_R000070	Rst Nbg-Briefbücher-Nr 2_0023_left.png	26	192	23	132	114	78	b90a9838e5bf271e86e9b23166284eae58cc094ee0c299f65c5d70171efade95	6b736652067a0772342cc4f88263ffe6d7e3f726466811e0e0ca6cc1b7459d36	bf61cc032d95bf0606a1a88c702928894536a816d065f672ef570ab12bd7459f	9269205a2f0c308a83b0b24251060f959825064783d0f8c5968a84aa98a6099d	d53067e78a6a0084d4bc6953b3df346d08244bb250276060c4a9517e0c86bda6	b106d45e5de79d31930d12fee808d9d1fb2e8b1994aa085dc055db934935d6e1	d1f93daebd57845e039187a9ebe78d2fed789e200a7c0e7922cbef6892ec4e82
NUREMBERG	Band2	NB_B2_R000071	Rst Nbg-Briefbücher-Nr 2_0023_left.png;Rst Nbg-Briefbücher-Nr 2_0023_right.png	24	178	34	117	103	75	83be55841d19b3c1e432cf1b84db55e48459caa26092855676fea373f414b686	4cb9927c5a8838eeb765ab4e0fa19b67a1cf1ae45b20bd62c8f7dc2bf7e225d2	7b122b2001cc77332a589bdc2ca5e1f2247298bd9abd28a9ca594f1a156ff410	5c91e2ae31b759e787ab163b395b1c59a7095aeda5acd9234f64ae5614d98455	781267ff5c809c283d9666e5ea914c3eae71c5fdb9fe863e6ffd28f1b7b80b2b	f0fa37defb666f54b94b1cb64a0af73f0cc11b70f902b77402ef9d6995850354	938c6a1b975f3484b8f6585ac4c1a2e6be7e7f2841cf305e184f7328e45d8c0a
NUREMBERG	Band2	NB_B2_R000072	Rst Nbg-Briefbücher-Nr 2_0023_right.png	16	121	32	100	88	33	65ece58e35a48d877920b1958747df8aa1ddb77b89012be00d2029e8bf2b89eb	6145c36ad75afe1dfc32965479dd94057d91ecf29cf21092c25d71f58e6cc51d	f98d7e8805fdb92f8c0b34d3a37b8d23777f65c3f2627eabac0ad3966dce4261	98f3bbc9372daf45410601b2e88b01283806e13d836aec3070a2adb5a62dee3f	9e325bc1e50edac52cd7732a2bd48f81098637c5c4408aff5e7c904dc6fd6553	c11732008793eedd63bc197a53e474c513a002d8f63bfccfc8e2b15abcc231ae	0bea8b89e653328c35220c894e3a707fa5a1c80a6e51f4087db6270855d07314
NUREMBERG	Band2	NB_B2_R000073	Rst Nbg-Briefbücher-Nr 2_0024_left.png	25	172	30	108	95	77	de9f30d9e4fa0a5d4b3f940b12977747b8756ea69e75896bf72d961ca9fc43be	8721a83eff219b4afa562302a43298cbf033e5673c52ddf6565e1e1e399b57f1	c8eaf99b0bbbba9347acd50a6cd5cec80545ebf9969678f41182b6f45c2a4072	273839deaec3824625fd46329394144e54bb7f47a15dd6ee6c1598faee55a4f6	0e9b05ac858bc2a3b6f1eae35569c4db3e8df1efbc7f5872919c843e87e0f3b2	0e732ccca3e88b2e7bcfad7b3972274d8b04aaf9596d7e659f53a0cf56920a7a	4e2b3f559d9a8e5f4d1ab0832267416e2204a7a8499ef66fd60729474b8c9191
NUREMBERG	Band2	NB_B2_R000074	Rst Nbg-Briefbücher-Nr 2_0024_right.png	13	98	38	68	61	37	50f7b145d7ed793854350bdcc4361a27ffaed9d0795b5a3621ea2f8718bd6473	612ab2b043a7245923f54547ff56531dad500c855d4ab69d5c39baddcf4cee9c	2742719b43988f155257d40be56517101fe29d5ec6925f658643e516de4ca919	814e66f8771fa099e65223e6d88b05ce698b4d52278acbe60ecf7e1f2533ccf8	a879aa122ace850512af3f255f260d2de5af1d1e93ef0d6bdebe9153c59a1772	2c25984ef9d1761de678fcf8b769bf97198fbc3b031b4f722516bc0675e81567	99e9cd2d86188e982c4e0279a4db3690a42e6e62d27c8edb0b8100f495ddc37b
NUREMBERG	Band2	NB_B2_R000075	Rst Nbg-Briefbücher-Nr 2_0024_right.png	24	182	65	117	100	82	dc49e1a451108f9fd9773139b171f0d44b444ebf71d22c2540d57db708ed66a8	9074d8b463782b6b7df7b6d984f3e6b824da60fd6acf639c5fec7ceb4ddb58b5	a4718367975aef2413b904217ca8534b2b5e04dc0cd43376b8c530221fcb94fc	cb2b915f72ec059d414f4adeb9f07b826df0863181a4d78b1502f543f8b7f9db	b0edc4d2f930f6dd08b6b4fc17be8637d2542e58dc548724a580b217cd8baf32	bfe5f8f613493b3ee7182adbedb2660d50dc9c741a103d1fa1621fd27fec8a7e	03c95091b4754c8d5331423001a13efc9ead2acf21385d8021a1f707460a6921
