locus	page	physical_folio	section	currier	hand	group_index	token	residual_host	page_host	wrapper	inner_d	local_frame	right_family	b3	record_state	compiler_signature	annotation_certainty	tags
f75v.24	f75v	f75	B	B	2	1	dalkar	alkar	alk	d	0	NONE	ar	0	AR_REFERENCE	d|D0|NONE|ar|DY0|B30|AR_REFERENCE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.25	f75v	f75	B	B	2	1	qokal	okal	ok	q	0	NONE	al	0	AL_STATE	q|D0|NONE|al|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.26	f75v	f75	B	B	2	1	dly	ly	ly	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.27	f75v	f75	B	B	2	1	ory	ory	ory	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.28	f75v	f75	B	B	2	1	oty	oty	y	NONE	0	OT	NONE	0	OTHER	NONE|D0|OT|NONE|DY0|B30|OTHER	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.29	f75v	f75	B	B	2	1	lchy	lchy	lchy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.30	f75v	f75	B	B	2	1	dary	ary	ary	d	0	NONE	NONE	0	AR_REFERENCE	d|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.31	f75v	f75	B	B	2	1	dal	al	al	d	0	NONE	NONE	0	AL_STATE	d|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.32	f75v	f75	B	B	2	1	daldy	al	al	d	0	NONE	NONE	0	DY_RESOLUTION	d|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.33	f75v	f75	B	B	2	1	qoted	oted	ed	q	0	OT	NONE	0	ED_MEDIUM	q|D0|OT|NONE|DY0|B30|ED_MEDIUM	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.34	f75v	f75	B	B	2	1	rkal	rkal	rk	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.35	f75v	f75	B	B	2	1	ykedy	yke	yke	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.36	f75v	f75	B	B	2	1	olkchy	olkchy	olkchy	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.37	f75v	f75	B	B	2	1	otoly	otoly	otoly	NONE	0	NONE	NONE	0	OT_OL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_OL_LOCAL	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.50	f75v	f75	B	B	2	1	otal	otal	ot	NONE	0	NONE	al	0	OT_AL_LOCAL	NONE|D0|NONE|al|DY0|B30|OT_AL_LOCAL	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.50	f75v	f75	B	B	2	2	opal	opal	op	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.51	f75v	f75	B	B	2	1	okeey	okeey	okeey	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	HEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f75v.51	f75v	f75	B	B	2	2	lol	lol	lol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f75v.52	f75v	f75	B	B	2	1	olol	olol	olol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f75v.53	f75v	f75	B	B	2	1	ytedy	yte	yte	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f75v.54	f75v	f75	B	B	2	1	otedy	ote	e	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	HEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f75v.55	f75v	f75	B	B	2	1	oteey	oteey	eey	NONE	0	OT	NONE	0	OTHER	NONE|D0|OT|NONE|DY0|B30|OTHER	HEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f75v.56	f75v	f75	B	B	2	1	qotedy	ote	e	q	0	OT	NONE	0	DY_RESOLUTION	q|D0|OT|NONE|DY1|B30|DY_RESOLUTION	HEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f76r.10	f76r	f76	T	B	2	1	q	q	q	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	NONE
f76r.14	f76r	f76	T	B	2	1	s	s	s	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	NONE
f76r.18	f76r	f76	T	B	2	1	o	o	o	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	NONE
f76r.22	f76r	f76	T	B	2	1	l	l	l	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	NONE
f76r.27	f76r	f76	T	B	2	1	k	k	k	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	NONE
f76r.31	f76r	f76	T	B	2	1	r	r	r	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_PROXIMITY
f76r.37	f76r	f76	T	B	2	1	s	s	s	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_PROXIMITY
f76r.4	f76r	f76	T	B	2	1	s	s	s	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	NONE
f76r.7	f76r	f76	T	B	2	1	d	d	d	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	NONE
f77r.1	f77r	f77	B	B	2	1	darchdar	archdar	archd	d	0	NONE	ar	0	AR_REFERENCE	d|D0|NONE|ar|DY0|B30|AR_REFERENCE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f77r.2	f77r	f77	B	B	2	1	olkchs	olkchs	olkchs	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f77r.3	f77r	f77	B	B	2	1	otedy	ote	e	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f77r.4	f77r	f77	B	B	2	1	otork	otork	otork	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f77r.49	f77r	f77	B	B	2	1	otchdy	otch	ch	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f77r.5	f77r	f77	B	B	2	1	otol	otol	ol	NONE	0	OT	NONE	0	OT_OL_LOCAL	NONE|D0|OT|NONE|DY0|B30|OT_OL_LOCAL	UNHEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f77r.6	f77r	f77	B	B	2	1	dchdy	ch	ch	d	0	NONE	NONE	0	DY_RESOLUTION	d|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f77r.7	f77r	f77	B	B	2	1	soral	oral	or	s	0	NONE	al	0	AL_STATE	s|D0|NONE|al|DY0|B30|AL_STATE	UNHEDGED	REL_PROXIMITY;WATER_OR_APPARATUS
f77r.8	f77r	f77	B	B	2	1	dotedy	ote	e	d	0	OT	NONE	0	DY_RESOLUTION	d|D0|OT|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f77v.1	f77v	f77	B	B	2	1	okain	okain	ok	NONE	0	NONE	ain	0	OTHER	NONE|D0|NONE|ain|DY0|B30|OTHER	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f77v.2	f77v	f77	B	B	2	1	otol	otol	ol	NONE	0	OT	NONE	0	OT_OL_LOCAL	NONE|D0|OT|NONE|DY0|B30|OT_OL_LOCAL	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f77v.2	f77v	f77	B	B	2	2	shedy	e	e	sh	0	NONE	NONE	0	DY_RESOLUTION	sh|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f77v.3	f77v	f77	B	B	2	1	olkeedal	olkeedal	olkeed	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f77v.4	f77v	f77	B	B	2	1	otolor	otolor	otolor	NONE	0	NONE	NONE	0	OT_OL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_OL_LOCAL	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f77v.44	f77v	f77	B	B	2	1	okalo	okalo	okalo	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f78r.1	f78r	f78	B	B	2	1	okchdldlo	okchdldlo	okchdldlo	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f78r.2	f78r	f78	B	B	2	1	okchdy	okch	okch	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f78r.45	f78r	f78	B	B	2	1	dchedaly	chedaly	chedaly	d	0	NONE	NONE	0	AL_STATE	d|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f78r.47	f78r	f78	B	B	2	1	okaral	okaral	okar	NONE	0	NONE	al	0	AR_REFERENCE	NONE|D0|NONE|al|DY0|B30|AR_REFERENCE	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f80r.2	f80r	f80	B	B	2	1	olchdy	olch	olch	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f80r.3	f80r	f80	B	B	2	1	okaly	okaly	okaly	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f80r.4	f80r	f80	B	B	2	1	okolo	okolo	okolo	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f80r.6	f80r	f80	B	B	2	1	opor	opor	opor	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f80r.7	f80r	f80	B	B	2	1	olky	olky	olky	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f80r.8	f80r	f80	B	B	2	1	otalshedy	otalshe	otalshe	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f82r.35	f82r	f82	B	B	2	1	darol	arol	arol	d	0	NONE	NONE	0	AR_REFERENCE	d|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f82r.36	f82r	f82	B	B	2	1	okal	okal	ok	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY;WATER_OR_APPARATUS
f82r.40	f82r	f82	B	B	2	1	sororl	ororl	ororl	s	0	NONE	NONE	0	ENTRY_STATE	s|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f82r.42	f82r	f82	B	B	2	1	sokoly	okoly	okoly	s	0	NONE	NONE	0	OL_STATE	s|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f82r.43	f82r	f82	B	B	2	1	dolol	olol	olol	d	0	NONE	NONE	0	OL_STATE	d|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f82r.44	f82r	f82	B	B	2	1	olaiin	olaiin	l	NONE	0	O	aiin	0	OL_STATE	NONE|D0|O|aiin|DY0|B30|OL_STATE	UNHEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_PROXIMITY
f82v.1	f82v	f82	B	B	2	1	otechdy	otech	otech	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f82v.2	f82v	f82	B	B	2	1	otedy	ote	e	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f82v.39	f82v	f82	B	B	2	1	olkeedy	olkee	olkee	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_PROXIMITY
f82v.4	f82v	f82	B	B	2	1	otedal	otedal	ed	NONE	0	OT	al	0	AL_STATE	NONE|D0|OT|al|DY0|B30|AL_STATE	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f82v.40	f82v	f82	B	B	2	1	okalchy	okalchy	okalchy	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	FIGURE;REL_PROXIMITY
f82v.41	f82v	f82	B	B	2	1	okain	okain	ok	NONE	0	NONE	ain	0	OTHER	NONE|D0|NONE|ain|DY0|B30|OTHER	HEDGED	FIGURE;REL_PROXIMITY;WATER_OR_APPARATUS
f82v.43	f82v	f82	B	B	2	1	okedor	okedor	okedor	NONE	0	NONE	NONE	0	ED_MEDIUM	NONE|D0|NONE|NONE|DY0|B30|ED_MEDIUM	UNHEDGED	FIGURE;REL_PROXIMITY;WATER_OR_APPARATUS
f82v.44	f82v	f82	B	B	2	1	okol	okol	okol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f82v.46	f82v	f82	B	B	2	1	olkol	olkol	olkol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	FIGURE;REL_PROXIMITY
f82v.48	f82v	f82	B	B	2	1	oteedy	otee	ee	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	FIGURE;REL_PROXIMITY;WATER_OR_APPARATUS
f83r.45	f83r	f83	B	B	2	1	chtorol	torol	torol	ch	0	NONE	NONE	0	OL_STATE	ch|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f83r.46	f83r	f83	B	B	2	1	olsaiin	olsaiin	ols	NONE	0	NONE	aiin	0	OL_STATE	NONE|D0|NONE|aiin|DY0|B30|OL_STATE	HEDGED	FIGURE;REL_ARRAY_OR_GROUP;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f83r.51	f83r	f83	B	B	2	1	darolsy	arolsy	arolsy	d	0	NONE	NONE	0	AR_REFERENCE	d|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	FIGURE;REL_PROXIMITY
f83v.10	f83v	f83	B	B	2	1	okarchy	okarchy	okarchy	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	FIGURE
f83v.35	f83v	f83	B	B	2	1	okaiin	okaiin	ok	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY;WATER_OR_APPARATUS
f83v.9	f83v	f83	B	B	2	1	ololary	ololary	ololary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	FIGURE;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f88r.1	f88r	f88	P	A	1	1	otorchety	otorchety	otorchety	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f88r.12	f88r	f88	P	A	1	1	otaldy	otal	ot	NONE	0	NONE	al	0	DY_RESOLUTION	NONE|D0|NONE|al|DY1|B30|DY_RESOLUTION	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f88r.13	f88r	f88	P	A	1	1	oram	oram	ora	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f88r.14	f88r	f88	P	A	1	1	dary	ary	ary	d	0	NONE	NONE	0	AR_REFERENCE	d|D0|NONE|NONE|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f88r.15	f88r	f88	P	A	1	1	okol	okol	okol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f88r.16	f88r	f88	P	A	1	1	sorory	orory	orory	s	0	NONE	NONE	0	ENTRY_STATE	s|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f88r.23	f88r	f88	P	A	1	1	ofyskydal	ofyskydal	ofyskyd	NONE	0	NONE	al	0	AL_STATE	NONE|D0|NONE|al|DY0|B30|AL_STATE	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f88r.25	f88r	f88	P	A	1	1	ofaldo	ofaldo	ofaldo	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f88r.3	f88r	f88	P	A	1	1	orald	orald	orald	NONE	0	NONE	NONE	0	AL_STATE	NONE|D0|NONE|NONE|DY0|B30|AL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f88r.4	f88r	f88	P	A	1	1	oldar	oldar	old	NONE	0	NONE	ar	0	AR_REFERENCE	NONE|D0|NONE|ar|DY0|B30|AR_REFERENCE	UNHEDGED	PLANT;REL_PROXIMITY
f88r.5	f88r	f88	P	A	1	1	otoky	otoky	otoky	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f88r.6	f88r	f88	P	A	1	1	otaly	otaly	otaly	NONE	0	NONE	NONE	0	OT_AL_LOCAL	NONE|D0|NONE|NONE|DY0|B30|OT_AL_LOCAL	UNHEDGED	PLANT;REL_PROXIMITY
f88v.11	f88v	f88	P	A	1	1	otoram	otoram	otora	NONE	0	NONE	NONE	1	OTHER	NONE|D0|NONE|NONE|DY0|B31|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f88v.13	f88v	f88	P	A	1	1	cheosdy	os	os	che	0	NONE	NONE	0	DY_RESOLUTION	che|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_PROXIMITY;STAR_OR_SKY
f88v.14	f88v	f88	P	A	1	1	okaiin	okaiin	ok	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f88v.2	f88v	f88	P	A	1	1	cheocthy	octhy	octhy	che	0	NONE	NONE	0	CARRIER_STATE	che|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f88v.27	f88v	f88	P	A	1	1	daramdal	aramdal	aramd	d	0	NONE	al	0	AR_REFERENCE	d|D0|NONE|al|DY0|B30|AR_REFERENCE	UNHEDGED	REL_ARRAY_OR_GROUP
f88v.28	f88v	f88	P	A	1	1	otydary	otydary	otydary	NONE	0	NONE	NONE	0	AR_REFERENCE	NONE|D0|NONE|NONE|DY0|B30|AR_REFERENCE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f88v.29	f88v	f88	P	A	1	1	otdordy	otdor	otdor	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f88v.3	f88v	f88	P	A	1	1	cpheor	cpheor	cpheor	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f88v.4	f88v	f88	P	A	1	2	arody	aro	aro	NONE	0	NONE	NONE	0	DY_RESOLUTION	NONE|D0|NONE|NONE|DY1|B30|DY_RESOLUTION	HEDGED	PLANT;REL_PROXIMITY
f88v.5	f88v	f88	P	A	1	1	otokol	otokol	otokol	NONE	0	NONE	NONE	0	OL_STATE	NONE|D0|NONE|NONE|DY0|B30|OL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f89r1.1	f89r1	f89	P	A	1	1	okchshy	okchshy	okchshy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89r1.11	f89r1	f89	P	A	1	1	ykyd	ykyd	ykyd	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89r1.12	f89r1	f89	P	A	1	1	chol	ol	l	ch	0	O	NONE	0	OL_STATE	ch|D0|O|NONE|DY0|B30|OL_STATE	HEDGED	PLANT;REL_PROXIMITY
f89r1.12	f89r1	f89	P	A	1	2	ches	s	s	che	0	NONE	NONE	0	CARRIER_STATE	che|D0|NONE|NONE|DY0|B30|CARRIER_STATE	HEDGED	PLANT;REL_PROXIMITY
f89r1.13	f89r1	f89	P	A	1	1	otorain	otorain	or	NONE	0	OT	ain	0	OTHER	NONE|D0|OT|ain|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f89r1.14	f89r1	f89	P	A	1	1	okaiin	okaiin	ok	NONE	0	NONE	aiin	0	OTHER	NONE|D0|NONE|aiin|DY0|B30|OTHER	UNHEDGED	PLANT;REL_PROXIMITY
f89r1.14	f89r1	f89	P	A	1	2	dan	an	an	d	0	NONE	NONE	0	ENTRY_STATE	d|D0|NONE|NONE|DY0|B30|ENTRY_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f89r1.2	f89r1	f89	P	A	1	1	qkol	kol	kol	q	0	NONE	NONE	0	OL_STATE	q|D0|NONE|NONE|DY0|B30|OL_STATE	HEDGED	PLANT;REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY
f89r1.24	f89r1	f89	P	A	1	1	ykocfhy	ykocfhy	ykocfhy	NONE	0	NONE	NONE	0	OTHER	NONE|D0|NONE|NONE|DY0|B30|OTHER	UNHEDGED	REL_ARRAY_OR_GROUP;REL_PROXIMITY
f89r1.25	f89r1	f89	P	A	1	1	saldam	aldam	alda	s	0	NONE	NONE	1	AL_STATE	s|D0|NONE|NONE|DY0|B31|AL_STATE	HEDGED	PLANT;REL_PROXIMITY
f89r1.3	f89r1	f89	P	A	1	1	oldam	oldam	olda	NONE	0	NONE	NONE	1	OL_STATE	NONE|D0|NONE|NONE|DY0|B31|OL_STATE	UNHEDGED	PLANT;REL_PROXIMITY
f89r1.4	f89r1	f89	P	A	1	1	otoldy	otol	ol	NONE	0	OT	NONE	0	DY_RESOLUTION	NONE|D0|OT|NONE|DY1|B30|DY_RESOLUTION	UNHEDGED	PLANT;REL_PROXIMITY
