page	physical_folio	record_id	field_ordinal	record_field_count	relative_position	field_group_count	locus	line_field_end	source_tokens	page_hosts	compiler_cells	abstract_role_like	external_five_way_role_like	external_top_probability	external_top_margin	multiple_bounded_regions	explicit_linear_path	leading_latent_document_role	mandatory_alternatives	page_level_visual_modifier	evidence_grade	claim_state
f75r	f75	Q13|f75r|R01	38	40	0.95	1	f75r.43	DY	yshedy	yshe	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.716983070	0.476651333	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R01	39	40	0.975	2	f75r.43	DY	chekar|oldy	k|l	che:NONE:0:ar:0:0|NONE:O:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.434346278	0.200279798	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R01	40	40	1.0	4	f75r.43	DY	qokain|chkar|otar|oldy	ok|k|ot|l	q:NONE:0:ain:0:0|ch:NONE:0:ar:0:0|NONE:NONE:0:ar:0:0|NONE:O:0:NONE:1:0	RECORD_CLOSER_LIKE	CLOSER	0.511931278	0.060843578	1	0	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R02	1	6	0.16666666666666666	2	f75r.47	DY	sal|okeedy	al|okee	s:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	UNRESOLVED_EDGE_CLASS	OPENER	0.371993649	0.059918594	1	0	IDENTITY_OR_LOCATION_ACCESS_HEADER	CASE_OR_INDICATION_HEADER;GENERIC_RECORD_OPEN	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R02	2	6	0.3333333333333333	2	f75r.48	LINE_END	daly|ychey	aly|ychey	d:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.461160997	0.026662135	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R02	3	6	0.5	1	f75r.50	LINE_END	ychty	ychty	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.868469489	0.784671442	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R02	4	6	0.6666666666666666	1	f75r.51	LINE_END	saino	aino	s:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.861969638	0.766407322	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R02	5	6	0.8333333333333334	1	f75r.52	DY	saldy	al	s:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.853062841	0.751232921	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75r	f75	Q13|f75r|R02	6	6	1.0	1	f75r.53	LINE_END	dainy	ainy	d:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.715675404	0.547503673	1	0	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	1	12	0.08333333333333333	3	f75v.14	DY	qol|sheckhy|qokedy	l|eckhy|oke	q:O:0:NONE:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	UNRESOLVED_EDGE_CLASS	OPENER	0.483528851	0.035770119	1	1	IDENTITY_OR_LOCATION_ACCESS_HEADER	CASE_OR_INDICATION_HEADER;GENERIC_RECORD_OPEN	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	2	12	0.16666666666666666	1	f75v.14	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.840005604	0.767807214	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	3	12	0.25	6	f75v.14	DY	qokaly|sor|chedy|qoky|olshty|qokydy	okaly|or|y|oky|olshty|oky	q:NONE:0:NONE:0:0|s:NONE:0:NONE:0:0|che:NONE:1:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.928476811	0.860358619	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	4	12	0.3333333333333333	4	f75v.39	DY	qoqokeey|olkain|qol|sheedy	oqokeey|olk|l|ee	q:NONE:0:NONE:0:0|NONE:NONE:0:ain:0:0|q:O:0:NONE:0:0|sh:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.925350973	0.887278654	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	5	12	0.4166666666666667	2	f75v.39	DY	qokeor|sheedy	okeor|ee	q:NONE:0:NONE:0:0|sh:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.521428650	0.113601132	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	6	12	0.5	6	f75v.39	LINE_END	qokal|or|chey|qokar|ol|aiin	ok|or|y|ok|l|aiin	q:NONE:0:al:0:0|NONE:NONE:0:NONE:0:0|che:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|NONE:O:0:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.991353295	0.987160015	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	7	12	0.5833333333333334	3	f75v.45	DY	yshey|qokar|olchedy	yshey|ok|olche	NONE:NONE:0:NONE:0:0|q:NONE:0:ar:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.818824835	0.660812866	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	8	12	0.6666666666666666	3	f75v.45	DY	qor|oiin|okeedy	or|oiin|okee	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.811264592	0.648082364	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	9	12	0.75	6	f75v.45	LINE_END	qokeed|qokeey|qokeey|otey|qoky|dy	okeed|okeey|okeey|otey|oky|y	q:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|d:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.987234080	0.979686234	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	10	12	0.8333333333333334	4	f75v.46	DY	ychey|qotain|sheckhy|qokedy	ychey|ot|eckhy|oke	NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0|q:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.905097239	0.858406254	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	11	12	0.9166666666666666	1	f75v.46	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.806902012	0.667513198	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R01	12	12	1.0	5	f75v.46	DY	lsheckhy|qokain|dal|tol|olchedy	lsheckhy|ok|al|l|olche	NONE:NONE:0:NONE:0:0|q:NONE:0:ain:0:0|d:NONE:0:NONE:0:0|t:O:0:NONE:0:0|NONE:NONE:0:NONE:1:0	RECORD_CLOSER_LIKE	CLOSER	0.566817177	0.140534948	1	1	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	1	12	0.08333333333333333	1	f75v.60	DY	kolkedy	kolke	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.783841595	0.671150459	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	2	12	0.16666666666666666	1	f75v.60	DY	qokedy	oke	q:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.840005604	0.767807214	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	3	12	0.25	2	f75v.60	DY	qoky|lpchdy	oky|lpch	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.471214319	0.065463677	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	4	12	0.3333333333333333	1	f75v.60	DY	qotchdy	ch	q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.855473317	0.759268119	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	5	12	0.4166666666666667	1	f75v.60	LINE_END	lol	lol	NONE:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.850449255	0.743683258	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	6	12	0.5	1	f75v.67	DY	ykeedy	ykee	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.844103689	0.727712818	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	7	12	0.5833333333333334	3	f75v.67	LINE_END	qokain|otain|shety	ok|ot|ety	q:NONE:0:ain:0:0|NONE:NONE:0:ain:0:0|sh:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.818824835	0.660812866	1	1	SETTING_OR_HYDRAULIC_DESCRIPTION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	PAGE_HAS_EXPLICIT_LINEAR_PATH_WEAK_EXTERNAL_HYDRAULIC_PRIOR	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	8	12	0.6666666666666666	2	f75v.69	DY	okeshey|olkedy	okeshey|olke	NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.545308882	0.170826247	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	9	12	0.75	1	f75v.69	DY	olkedy	olke	NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.828079501	0.690837412	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	10	12	0.8333333333333334	2	f75v.69	LINE_END	qol|chey	l|y	q:O:0:NONE:0:0|che:NONE:0:NONE:0:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.541231035	0.197192144	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	11	12	0.9166666666666666	2	f75v.70	DY	qokey|olchedy	okey|olche	q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.484090286	0.187198413	1	1	COMPONENT_PARAMETER_OR_LOCAL_STATE	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	PAGE_HAS_MULTIPLE_BOUNDED_REGIONS_POSTSELECTED_SHORT_ARGUMENT_LEAD	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f75v	f75	Q13|f75v|R02	12	12	1.0	2	f75v.70	LINE_END	otey|orol	otey|orol	NONE:NONE:0:NONE:0:0|NONE:NONE:0:NONE:0:0	RECORD_CLOSER_LIKE	CLOSER	0.497189961	0.209464965	1	1	CAUTION_OUTCOME_OR_FORMAL_CLOSE	PROCEDURE_CAUTION;OUTCOME_TESTIMONY;GENERIC_RENDERER_CLOSE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f76r	f76	Q13|f76r|R01	1	21	0.047619047619047616	5	f76r.3	DY	yshey|qokeey|qokey|qokeed|okedy	yshey|okeey|okey|okeed|oke	NONE:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|q:NONE:0:NONE:0:0|NONE:NONE:0:NONE:1:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.646301928	0.299355286	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f76r	f76	Q13|f76r|R01	2	21	0.09523809523809523	2	f76r.3	DY	shky|qotedy	ky|e	sh:NONE:0:NONE:0:0|q:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.400136643	0.063127002	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f76r	f76	Q13|f76r|R01	3	21	0.14285714285714285	1	f76r.3	DY	otedy	e	NONE:OT:0:NONE:1:0	SHORT_ARGUMENT_LIKE	INGREDIENT	0.839014939	0.745517822	0	0	MATERIAL_CASE_OR_QUANTITY_ARGUMENT	MATERIAL_OR_SUBSTANCE;COMPONENT_OR_LOCAL_STATE;CASE_OR_CONDITION;LOCATION_OR_ACCESS;QUANTITY_OR_DEGREE	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
f76r	f76	Q13|f76r|R01	4	21	0.19047619047619047	5	f76r.3	LINE_END	shol|qoty|ol|chedy|aiiny	l|y|l|y|aiiny	sh:O:0:NONE:0:0|q:OT:0:NONE:0:0|NONE:O:0:NONE:0:0|che:NONE:1:NONE:0:0|NONE:NONE:0:NONE:0:0	INSTRUCTION_CLAUSE_LIKE	OPERATION	0.905957861	0.822493446	0	0	PRACTICAL_DESCRIPTION_OR_INDICATION	PRACTICAL_DESCRIPTION_OR_INDICATION;SETTING_OR_HYDRAULIC_DESCRIPTION;PROCEDURE_OR_CAUTION	NONE	FORMAL_PLACEMENT_SUPPORTED_SEMANTIC_ROLE_SPECULATIVE	LATENT_ROLE_HYPOTHESIS_ONLY_NO_GLOSS
