observation_id	page	physical_folio	locus	group_index	group_count	register	section	currier	hand	record_ordinal	field_ordinal	within_field_position	wrapper	q_flag	local_frame	inner_d	right_family	dy_closure	b3	line_close	paragraph_close	known_label_renderer	page_host	previous_page_host	nl_bucket	compiler_bucket	hybrid_bucket	host_length	control_id	ground_truth_architecture	source_observation_id	source_folio_hash	source_line_hash	source_surface_sha256
GDT276:f103r.30:G001	f103r	f103	f103r.30	1	9	Band2	S	B	3	4	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	pasaefac	<LINE_BOS>	215	94	210	8	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000185_L0016:G005	e9c89fb82918f90d5bb1	bb5931b4921e0c50114a	0222620634a94558b04744f7739fce9b015ef91caa35973287b0dabaef8cf14c
GDT276:f103r.30:G002	f103r	f103	f103r.30	2	9	Band2	S	B	3	4	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	lgpac	pasaefac	232	25	50	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000059_L0025:G003	4dc914018cbd20fa6037	760f6dda6895aba70d10	ba9d261f6e9cec059a82b9aa869a70efdfed466cb8f35640bd28dc9c9e87d551
GDT276:f103r.30:G004	f103r	f103	f103r.30	4	9	Band2	S	B	3	4	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	lgpac	138	139	227	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000033_L0004:G007	162960700d373841940e	59c74b886724686fbe8b	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f103r.30:G007	f103r	f103	f103r.30	7	9	Band2	S	B	3	4	3	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgqrc	?d	59	183	132	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000060_L0010:G001	23b213c21aa548c19681	ccd5c91bacb64bfcc664	6707e866e8c26456e1fece6c317a86f29438f3f4316d49f27715676005f09cb4
GDT276:f103r.30:G008	f103r	f103	f103r.30	8	9	Band2	S	B	3	4	4	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kpadlgpac	hgqrc	136	210	250	9	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000021_L0049:G008	fb7c9a8ee1b6cfb3f4b2	8f56b6e9fa9e20c3167e	71db0deaf1089b6e6ff6e0e5235b40acd2be49ed492535e5faf447c1a35a9299
GDT276:f103r.32:G001	f103r	f103	f103r.32	1	8	Band2	S	B	3	4	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	oapac	<LINE_BOS>	38	26	113	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000061_L0009:G001	f57c57c325f2247081a5	73cff101bd6d90ed4520	fb85930a8251d794886795cf5a9d151b06d0041964e49a555719a8ee34a8144f
GDT276:f103r.32:G004	f103r	f103	f103r.32	4	8	Band2	S	B	3	4	3	FIRST	NONE	0	NONE	0	r	0	0	0	0	NONE	as	oapac	97	95	29	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000036_L0004:G005	b8d4899ae249f21fe5de	3f227281e5548c2f1997	4a6ebebdf5616413e13fecc2d4a285d863f270e06147d1a70f8ef008d7308cf9
GDT276:f103r.32:G008	f103r	f103	f103r.32	8	8	Band2	S	B	3	4	4	LAST	c	0	NONE	0	NONE	0	0	1	0	NONE	xq	as	12	131	231	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000036_L0005:G007	b8d4899ae249f21fe5de	e8d27bb4d9d62bc97b77	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f103r.36:G001	f103r	f103	f103r.36	1	8	Band2	S	B	3	4	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	priac	<LINE_BOS>	38	26	113	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000079_L0010:G003	744e98290e09507b002f	01dd3304938bb1140fc2	e9e28874f0838e41ac5dd9964b847723d76db9e24f308c2fc05ab626040ab7aa
GDT276:f103r.36:G003	f103r	f103	f103r.36	3	8	Band2	S	B	3	4	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	faec	priac	128	165	161	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000049_L0014:G006	2e0aabe1310a787a3ff8	b354f36b26c5cf84855b	f0abec8675ebc5503c13051760a3052b3f50baf79c5825b6767ec69e82ce501d
GDT276:f103r.36:G004	f103r	f103	f103r.36	4	8	Band2	S	B	3	4	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	faec	faec	124	177	4	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000051_L0028:G005	181829bf94521151bbb7	101c05f918cc94d9c271	f0abec8675ebc5503c13051760a3052b3f50baf79c5825b6767ec69e82ce501d
GDT276:f103r.36:G005	f103r	f103	f103r.36	5	8	Band2	S	B	3	4	3	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgiqt	faec	34	159	213	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000080_L0015:G003	744e98290e09507b002f	a7510891e96d0ec9e4d7	f5259fbfbce9732c4b7628a3244a5ae14e95460b33f80222fcf5dd4fdc21784e
GDT276:f103r.36:G008	f103r	f103	f103r.36	8	8	Band2	S	B	3	4	3	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	pdeay	hgiqt	158	77	4	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000081_L0004:G002	6349aa398cd14ab0f15d	d8947a15ff620c4f9baf	29a8825bd242f14386ee528d76e0e8f1e38f3c8c4047d7b2d6df7493368a17d0
GDT276:f103r.39:G002	f103r	f103	f103r.39	2	6	Band2	S	B	3	4	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?qhac	<LINE_BOS>	156	25	110	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000083_L0008:G009	5f9118ed16886dbfcb0d	198eb2205beb8c15e2fd	6dafa8d42a58a238d000d5b83ed8444cdd20d802d8545b7d243c73fa276fbb53
GDT276:f103r.39:G003	f103r	f103	f103r.39	3	6	Band2	S	B	3	4	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hgdqtp	?qhac	138	139	23	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000054_L0009:G002	e5e875e31fc9d64e603c	69031c79cd08ab1dcb78	3a8bc4c917cb5118bd52ebd11c172b1383be03dc8b56fdb2dad95d99f837d936
GDT276:f103r.39:G004	f103r	f103	f103r.39	4	6	Band2	S	B	3	4	2	MIDDLE	c	0	NONE	0	NONE	0	0	0	0	NONE	xq	hgdqtp	132	93	78	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000038_L0021:G009	431e93731e7feb570e21	0152d6652f3662218457	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f103r.39:G006	f103r	f103	f103r.39	6	6	Band2	S	B	3	4	3	ONLY	NONE	0	NONE	0	n	0	1	1	0	NONE	kcf	xq	117	199	133	3	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000078_L0007:G007	1e78339c9e7fe10dea8f	2b2547ea4192491f05e8	3310805010169f94cb65ec03c5c063afc5d675553bbb453aa34d6458494e2020
GDT276:f103r.42:G001	f103r	f103	f103r.42	1	4	Band2	S	B	3	4	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	cgnl	<LINE_BOS>	38	26	113	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000051_L0030:G002	181829bf94521151bbb7	b43c946be076adbd1817	d941a36dbe67051b56940bde18552222ec741260a9e71cb2a0cb8da396eb7045
GDT276:f103r.42:G003	f103r	f103	f103r.42	3	4	Band2	S	B	3	4	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	oapac	cgnl	22	10	184	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000084_L0015:G008	5f9118ed16886dbfcb0d	fe117a92fb4f210df237	fb85930a8251d794886795cf5a9d151b06d0041964e49a555719a8ee34a8144f
GDT276:f103r.43:G001	f103r	f103	f103r.43	1	11	Band2	S	B	3	5	1	FIRST	NONE	0	NONE	0	en	0	1	0	0	NONE	as	<LINE_BOS>	244	202	188	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000045_L0006:G004	da023c3e3b2892ea60f8	2088dc6b9969229ef7f1	d636e4b435448aceeeb933f5d758848b65d4c70fcce7a4a0a4e26c65c9da1cf3
GDT276:f103r.43:G002	f103r	f103	f103r.43	2	11	Band2	S	B	3	5	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ec	as	146	79	129	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000047_L0013:G001	87f0b3c760bfb0adf1f9	b7a63f110b5499ee8f18	582967534d0f909d196b97f9e6921342777aea87b46fa52df165389db1fb8ccf
GDT276:f103r.43:G005	f103r	f103	f103r.43	5	11	Band2	S	B	3	5	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	ec	48	79	252	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000051_L0023:G008	181829bf94521151bbb7	c123e51de0b2375954b9	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f103r.43:G007	f103r	f103	f103r.43	7	11	Band2	S	B	3	5	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gp	?d	132	79	120	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000054_L0018:G003	e5e875e31fc9d64e603c	9a052bb5dc391b4282a6	fb8e20fc2e4c3f248c60c39bd652f3c1347298bb977b8b4d5903b85055620603
GDT276:f103r.43:G008	f103r	f103	f103r.43	8	11	Band2	S	B	3	5	1	LAST	NONE	0	NONE	0	r	0	0	0	0	NONE	as	gp	213	243	95	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000055_L0005:G005	e49b366690a6993ece0c	4a767c2f6d8a07b4fc2d	4a6ebebdf5616413e13fecc2d4a285d863f270e06147d1a70f8ef008d7308cf9
GDT276:f103r.43:G009	f103r	f103	f103r.43	9	11	Band2	S	B	3	5	2	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ocghac	as	2	110	249	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000057_L0019:G013	6a9c11c5f97a5a23bfe0	baeabefc5ed690f39a21	ecf4429b340069ba64a141ab969ebba66563a90b0cec4090c9f1c08bb3b2b1e4
GDT276:f103r.44:G001	f103r	f103	f103r.44	1	5	Band2	S	B	3	5	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	sadhac	<LINE_BOS>	244	221	153	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000060_L0016:G002	23b213c21aa548c19681	fad2b32cf7faba613885	35487809a6ee83cc250ebf60f0ff133547d177394c4b8ab9927a7c3be4e7f866
GDT276:f103r.44:G002	f103r	f103	f103r.44	2	5	Band2	S	B	3	5	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hecfi	sadhac	56	79	161	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000084_L0031:G006	e26680db5b80172ee858	ce045c6cb3e3760093f4	e265400b9a2cc0ce8e0889154114fabeecfcbd7067e525461893093ccbc839a1
GDT276:f103r.44:G003	f103r	f103	f103r.44	3	5	Band2	S	B	3	5	1	MIDDLE	NONE	0	NONE	0	er	0	1	0	0	NONE	as	hecfi	82	16	115	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000056_L0012:G002	e49b366690a6993ece0c	79c66fdbd95cface7728	44d89273aff8dbc44c1609e69c897884d660c9a7cd40afb64afbd7503386c805
GDT276:f103r.53:G001	f103r	f103	f103r.53	1	10	Band2	S	B	3	5	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	aqnl	<LINE_BOS>	244	221	153	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000053_L0006:G007	2b1f3960586a60b4eedb	cc669ac4a849aeae4af8	135e8255598104344660fad37b43419a6d8413a1bf9bd2a920f1d70a1bff7fea
GDT276:f103r.53:G002	f103r	f103	f103r.53	2	10	Band2	S	B	3	5	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	srm	aqnl	253	23	84	3	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000088_L0015:G002	00fb6aff8257d1f57a97	f11e134b24d91bb0be5d	a3da79f283bcc1361ac99b50ed793258b31f0e49f5eba717e9bdc04eab72fe42
GDT276:f103r.53:G003	f103r	f103	f103r.53	3	10	Band2	S	B	3	5	2	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	c?	srm	18	130	77	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000057_L0012:G008	6a9c11c5f97a5a23bfe0	c28a6139fc078492f403	7367eca9c47a07b69aaee08d5c862599f6fe8db10951f253b022e943b4f6e290
GDT276:f103r.53:G005	f103r	f103	f103r.53	5	10	Band2	S	B	3	5	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	frmnl	c?	191	41	156	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000088_L0009:G008	00fb6aff8257d1f57a97	e8065ee755d5b7696954	e320848b8a15ccb731c3bf66c15dfa33313a14ea22f7545a7faf40cba4f74f1f
GDT276:f103r.53:G007	f103r	f103	f103r.53	7	10	Band2	S	B	3	5	2	MIDDLE	NONE	0	NONE	0	e	0	0	0	0	NONE	hecfi	frmnl	39	181	232	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000088_L0011:G008	00fb6aff8257d1f57a97	9381bce6cc5e1cd7cfff	f9d4034a1d0445135ec0dff56fc189ff9cbe752a68ea2887313262da8f3ed8cc
GDT276:f103r.53:G008	f103r	f103	f103r.53	8	10	Band2	S	B	3	5	2	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	kkgcc	hecfi	42	41	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000098_L0008:G002	a9549740eda35e01b96d	dc5eb62b123cfbf5e1ea	6a41d13c201d0cf4cbf7a4f36b7c0215b0a455ea7c6ea59beacd570416b3ed8f
GDT276:f103v.7:G002	f103v	f103	f103v.7	2	12	Band2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	r	0	0	0	0	NONE	as	<LINE_BOS>	141	199	193	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000059_L0006:G001	4dc914018cbd20fa6037	48e21a7e62d44e756793	4a6ebebdf5616413e13fecc2d4a285d863f270e06147d1a70f8ef008d7308cf9
GDT276:f103v.7:G006	f103v	f103	f103v.7	6	12	Band2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	laddac	as	134	16	192	6	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000061_L0019:G006	f57c57c325f2247081a5	5f7acb2f5291c7a492a3	628e203ef41d5cc6f5fa78b39d69cc47cdbce228f4e7e4157fc04d2cad8ab118
GDT276:f103v.7:G007	f103v	f103	f103v.7	7	12	Band2	S	B	3	1	1	MIDDLE	NONE	0	NONE	0	n	0	1	0	0	NONE	as	laddac	64	207	36	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000060_L0011:G003	23b213c21aa548c19681	5d2b4043e49fd9033d8f	ff0bdaa73818b1d6b17447e824bd4eab6dfc0d7df53b455365c36d85db1a8220
GDT276:f103v.7:G010	f103v	f103	f103v.7	10	12	Band2	S	B	3	1	3	FIRST	c	0	NONE	0	NONE	0	0	0	0	NONE	xq	as	160	24	0	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000061_L0027:G004	f57c57c325f2247081a5	a2fa146ffcb7c6fc24a4	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f103v.14:G001	f103v	f103	f103v.14	1	12	Band2	S	B	3	2	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gpad	<LINE_BOS>	0	109	132	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000055_L0022:G003	e49b366690a6993ece0c	55c8fc73dfd8eb3b6265	64acc9f0681220916694d58fb4a5445b951408b8ef7774de9b9c19ca7c95f723
GDT276:f103v.14:G004	f103v	f103	f103v.14	4	12	Band2	S	B	3	2	1	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	celi	gpad	54	164	39	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000069_L0022:G010	7a968e93a7691e1fcfdf	deea54d995e62560bc33	8e90b284c5cc8f1d7c574d7d826652414c737ea84663cfade5ce86cfb29d4103
GDT276:f103v.14:G008	f103v	f103	f103v.14	8	12	Band2	S	B	3	2	4	ONLY	c	0	NONE	0	NONE	0	0	0	0	NONE	xq	celi	117	12	128	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000064_L0001:G003	cc50c2b20c3a5deed8f0	e6c2132a437086822207	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f103v.14:G009	f103v	f103	f103v.14	9	12	Band2	S	B	3	2	5	FIRST	NONE	0	NONE	0	r	0	0	0	0	NONE	as	xq	25	169	85	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000066_L0017:G003	7ccd5112cfafcd8df52e	2f22ccdcc4f7ad6e8e83	4a6ebebdf5616413e13fecc2d4a285d863f270e06147d1a70f8ef008d7308cf9
GDT276:f103v.14:G010	f103v	f103	f103v.14	10	12	Band2	S	B	3	2	5	MIDDLE	c	0	NONE	0	NONE	0	0	0	0	NONE	xq	as	32	183	224	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000068_L0014:G005	7ccd5112cfafcd8df52e	8f67cb1fbc5c7eae99e8	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f103v.14:G011	f103v	f103	f103v.14	11	12	Band2	S	B	3	2	5	MIDDLE	ge	0	NONE	0	t	0	0	0	0	NONE	fgch	xq	146	81	229	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000081_L0012:G007	6349aa398cd14ab0f15d	41fe1bed525428070a17	6380b040076a5f4a2bc4a00d0992dac290a241e8afd8189a2e4804b572bece32
GDT276:f103v.17:G001	f103v	f103	f103v.17	1	11	Band2	S	B	3	3	1	ONLY	NONE	0	NONE	0	NONE	0	0	0	0	NONE	aqnl	<LINE_BOS>	23	114	26	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000090_L0012:G005	0452b79a25f70f846fee	fb5a33eb636cbdbb1947	135e8255598104344660fad37b43419a6d8413a1bf9bd2a920f1d70a1bff7fea
GDT276:f103v.17:G004	f103v	f103	f103v.17	4	11	Band2	S	B	3	3	2	LAST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	aqnl	236	27	119	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000068_L0015:G010	7ccd5112cfafcd8df52e	50123dc173bfc2065714	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f103v.17:G007	f103v	f103	f103v.17	7	11	Band2	S	B	3	3	5	FIRST	c	0	NONE	0	NONE	0	0	0	0	NONE	xq	?d	15	160	70	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000070_L0003:G007	15641e88df6514d9ffc9	e411a58c07ac169b3de4	79e8f457608fc346fd96cda243d7b7dde7bbb02e9765e3a6acaab7b9cc03ba84
GDT276:f103v.17:G009	f103v	f103	f103v.17	9	11	Band2	S	B	3	3	5	MIDDLE	NONE	0	NONE	0	r	0	0	0	0	NONE	as	xq	205	218	33	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000070_L0014:G010	15641e88df6514d9ffc9	540b7e488bd9fcf7e6d5	4a6ebebdf5616413e13fecc2d4a285d863f270e06147d1a70f8ef008d7308cf9
GDT276:f103v.17:G011	f103v	f103	f103v.17	11	11	Band2	S	B	3	3	5	LAST	NONE	0	NONE	0	NONE	0	0	1	0	NONE	?qtac	as	77	173	70	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000104_L0010:G003	c4d82ba6c24ce10b5155	92aef57e38f5b1c90479	7bb82f58b8c2e87be23a228441ca31bb13f4638f7d54b6829f569da67ecd58e0
GDT276:f103v.24:G001	f103v	f103	f103v.24	1	12	Band2	S	B	3	3	1	FIRST	NONE	0	NONE	0	NONE	0	0	0	0	NONE	hqdnl	<LINE_BOS>	14	187	205	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000105_L0006:G007	78ebd24e65671df315f9	bf012218d49b669ed218	1f5c80c33075f597920c574a5d1054542eb0e96a79a207f438f4293ad17ae360
GDT276:f103v.24:G002	f103v	f103	f103v.24	2	12	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	maheo	hqdnl	204	6	126	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000111_L0009:G008	e173f6be51e7bc3597de	c841a5046f40db6d2fb8	91173dad46b7dd776eb2e3beaf0ffb4a07e9d2441dad9fe86e776ecc8aee83cf
GDT276:f103v.24:G003	f103v	f103	f103v.24	3	12	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	danli	maheo	48	6	166	5	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000112_L0006:G005	e173f6be51e7bc3597de	359bd44ac81fb44baa8d	e01ff276a679d09355cb2c4cd28ed003c7e5b3c49bab23747f48c33d2fd4b0a8
GDT276:f103v.24:G005	f103v	f103	f103v.24	5	12	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	gqnl	danli	236	6	196	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000094_L0007:G015	72703479123b63a39440	2b6b6eb168ad71d5f223	f1b7384743db3616cedb2810f40be29bbc3157001a2a7d77f58175bd9f9c02c6
GDT276:f103v.24:G008	f103v	f103	f103v.24	8	12	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?d	gqnl	204	6	208	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000070_L0015:G008	15641e88df6514d9ffc9	b1c2b9f5055663746a7c	f04a21f9e1c244d59df2255328fb2684c83f51c09e3c53108ed766681b5f4c84
GDT276:f103v.24:G009	f103v	f103	f103v.24	9	12	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	?c	?d	55	6	48	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000070_L0026:G003	15641e88df6514d9ffc9	11ab0940be680a133ac7	f94e292b42137e8bc2ae4008304d17d3ab6eaec01b307662d16c8ec6371ef58c
GDT276:f103v.24:G010	f103v	f103	f103v.24	10	12	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	ec	?c	50	6	116	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000073_L0008:G001	bad6dc46d5befdfa899b	d7542d7cfdd7e3f88ee6	582967534d0f909d196b97f9e6921342777aea87b46fa52df165389db1fb8ccf
GDT276:f103v.25:G002	f103v	f103	f103v.25	2	10	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	krdtgmf	<LINE_BOS>	248	6	71	7	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000050_L0002:G001	f894f8577c2dca9ecf2e	b6f072f60cd76c458669	f36ed01616709273e8bf573c3e1afc776c1bd2a9abd75a4b0e7f04e73ce8832f
GDT276:f103v.25:G003	f103v	f103	f103v.25	3	10	Band2	S	B	3	3	1	MIDDLE	NONE	0	NONE	0	NONE	0	0	0	0	NONE	oadc	krdtgmf	128	6	226	4	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000100_L0001:G004	a9549740eda35e01b96d	527a5c330ea7fda47002	bfa14a61e77ecedfe37f4361982d7de5b0c644b9872589044776d68bb2e1f0e9
GDT276:f103v.25:G005	f103v	f103	f103v.25	5	10	Band2	S	B	3	3	2	FIRST	NONE	0	NONE	0	er	0	1	0	0	NONE	as	oadc	74	61	37	2	ORDINARY_NATURAL_LANGUAGE	KNOWN_EXPANDED_NATURAL_LANGUAGE	NB_B2_R000077_L0007:G004	1e78339c9e7fe10dea8f	6e32ec4cc67aabacf665	44d89273aff8dbc44c1609e69c897884d660c9a7cd40afb64afbd7503386c805
