group_id	locus	page	physical_folio	group_index	group_count	token	stripped_prefix	residual_host	dy_closure	family_surface	family_length	host_length	section	currier	hand	kind	grammar_scope	annotation_certainty	object_tags	relation_tags	unit	annotation_source	raw_source_description
f67r2.19|G003	f67r2.19	f67r2	f67	3	4	ar	NONE	ar	0	AC	2	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 11:30, line 1. Grove's T4.1.
f67r2.19|G004	f67r2.19	f67r2	f67	4	4	amy	NONE	amy	0	ABA	3	3	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 11:30, line 1. Grove's T4.1.
f67r2.20|G001	f67r2.20	f67r2	f67	1	2	chocfhy	ch	ocfhy	0	KATA	4	5	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 11:30, line 2. Grove's T4.2.
f67r2.20|G002	f67r2.20	f67r2	f67	2	2	saral	s	aral	0	CACAB	5	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 11:30, line 2. Grove's T4.2.
f67r2.21|G002	f67r2.21	f67r2	f67	2	3	am	NONE	am	0	AB	2	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 11:30, line 3. Grove's T4.3.
f67r2.22|G001	f67r2.22	f67r2	f67	1	1	okal	NONE	okal	0	AQAB	4	4	A		4	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_PROXIMITY	M1	transcription/sources/Stolfi_text25e1-52.evt	Circle of seven labels above some of the moons. || Moon at 11:30, red; the Sun? The first @o was retraced in dark ink.
f67r2.24|G001	f67r2.24	f67r2	f67	1	3	sodar	s	odar	0	CABAC	5	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY	REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 00:30, line 2. Grove's T5.2. The gallows has half of a hook at the end of the horz arm, so it is halfway between @f and @z.
f67r2.24|G003	f67r2.24	f67r2	f67	3	3	ar	NONE	ar	0	AC	2	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY	REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 00:30, line 2. Grove's T5.2. The gallows has half of a hook at the end of the horz arm, so it is halfway between @f and @z.
f67r2.26|G001	f67r2.26	f67r2	f67	1	3	yteoor	NONE	yteoor	0	AQJAAC	6	6	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 01:30, line 1. Grove's T6.1.
f67r2.26|G002	f67r2.26	f67r2	f67	2	3	yto	NONE	yto	0	AQA	3	3	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 01:30, line 1. Grove's T6.1.
f67r2.26|G003	f67r2.26	f67r2	f67	3	3	ykor	NONE	ykor	0	AQAC	4	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 01:30, line 1. Grove's T6.1.
f67r2.29|G001	f67r2.29	f67r2	f67	1	2	ytody	NONE	yto	1	AQABA	5	3	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 02:30, line 1. Grove's T7.1.
f67r2.29|G002	f67r2.29	f67r2	f67	2	2	saiin	s	aiin	0	CAG	3	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 02:30, line 1. Grove's T7.1.
f67r2.30|G001	f67r2.30	f67r2	f67	1	2	ochol	NONE	ochol	0	AKAB	4	5	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 02:30, line 2. Grove's T7.2.
f67r2.30|G002	f67r2.30	f67r2	f67	2	2	olol	NONE	olol	0	ABAB	4	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 02:30, line 2. Grove's T7.2.
f67r2.31|G001	f67r2.31	f67r2	f67	1	1	opcholdy	NONE	opchol	1	APKABBA	7	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_PROXIMITY	M1	transcription/sources/Stolfi_text25e1-52.evt	Circle of seven labels above some of the moons. || Moon at 02:30, light yellow. The gallows has half of a hook at the end of the horz arm, so it is halfway between @p and @w.
f67r2.36|G001	f67r2.36	f67r2	f67	1	3	ytor	NONE	ytor	0	AQAC	4	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 04:30, line 2. Grove's T9.2.
f67r2.36|G002	f67r2.36	f67r2	f67	2	3	daiin	d	aiin	0	BAG	3	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 04:30, line 2. Grove's T9.2.
f67r2.36|G003	f67r2.36	f67r2	f67	3	3	or	NONE	or	0	AC	2	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 04:30, line 2. Grove's T9.2.
f67r2.37|G001	f67r2.37	f67r2	f67	1	1	ytoaiin	NONE	ytoaiin	0	AQAAG	5	7	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_PROXIMITY	M1	transcription/sources/Stolfi_text25e1-52.evt	Circle of seven labels above some of the moons. || Moon at 04:30, red.
f67r2.38|G001	f67r2.38	f67r2	f67	1	2	otoldos	NONE	otoldos	0	AQABBAC	7	7	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 05:30, line 1. Grove's T10.1.
f67r2.38|G002	f67r2.38	f67r2	f67	2	2	octhole	NONE	octhole	0	AUABJ	5	7	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 05:30, line 1. Grove's T10.1.
f67r2.39|G001	f67r2.39	f67r2	f67	1	3	sor	s	or	0	CAC	3	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 05:30, line 2. Grove's T10.2.
f67r2.39|G002	f67r2.39	f67r2	f67	2	3	chedaiin	che	daiin	0	KJBAG	5	5	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 05:30, line 2. Grove's T10.2.
f67r2.39|G003	f67r2.39	f67r2	f67	3	3	dy	d	y	0	BA	2	1	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 05:30, line 2. Grove's T10.2.
f67r2.40|G001	f67r2.40	f67r2	f67	1	3	yteos	NONE	yteos	0	AQJAC	5	5	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 05:30, line 3. Grove's T10.3.
f67r2.40|G002	f67r2.40	f67r2	f67	2	3	oiin	NONE	oiin	0	AG	2	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 05:30, line 3. Grove's T10.3.
f67r2.41|G001	f67r2.41	f67r2	f67	1	2	ytoeopchey	NONE	ytoeopchey	0	AQAJAPKJA	9	10	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 06:30, line 1. Grove's T11.1.
f67r2.41|G002	f67r2.41	f67r2	f67	2	2	chekody	che	ko	1	KJQABA	6	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 06:30, line 1. Grove's T11.1.
f67r2.44|G001	f67r2.44	f67r2	f67	1	3	ofydy	NONE	ofy	1	APABA	5	3	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY	REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 1. Grove's T12.1. The gallows has half of a hook at the end of the horz arm, so it is halfway between @f and @z.
f67r2.44|G002	f67r2.44	f67r2	f67	2	3	sheody	sh	eo	1	LJABA	5	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY	REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 1. Grove's T12.1. The gallows has half of a hook at the end of the horz arm, so it is halfway between @f and @z.
f67r2.44|G003	f67r2.44	f67r2	f67	3	3	aiin	NONE	aiin	0	AG	2	4	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY	REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 1. Grove's T12.1. The gallows has half of a hook at the end of the horz arm, so it is halfway between @f and @z.
f67r2.45|G001	f67r2.45	f67r2	f67	1	3	ycheody	NONE	ycheo	1	AKJABA	6	5	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 2. Grove's T12.2.
f67r2.45|G002	f67r2.45	f67r2	f67	2	3	es	NONE	es	0	JC	2	2	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 2. Grove's T12.2.
f67r2.45|G003	f67r2.45	f67r2	f67	3	3	odaiiin	NONE	odaiiin	0	ABAH	4	7	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 2. Grove's T12.2.
f67r2.46|G001	f67r2.46	f67r2	f67	1	2	yekees	NONE	yekees	0	AJQKC	5	6	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 3. Grove's T12.3.
f67r2.46|G002	f67r2.46	f67r2	f67	2	2	oraly	NONE	oraly	0	ACABA	5	5	A		4	P	DIAGNOSTIC_NONPROSE	UNHEDGED	STAR_OR_SKY		Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || Sector at 07:30, line 3. Grove's T12.3.
f67r2.47|G001	f67r2.47	f67r2	f67	1	1	yfain	NONE	yfain	0	APAF	4	5	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_PROXIMITY	M1	transcription/sources/Stolfi_text25e1-52.evt	Circle of seven labels above some of the moons. || Moon at 07:30, red. The gallows has half of a hook at the end of the horz arm, so it is halfway between @f and @z.
f67r2.48|G001	f67r2.48	f67r2	f67	1	3	todaiin	t	odaiin	0	QABAG	5	6	A		4	P	DIAGNOSTIC_NONPROSE	HEDGED	STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || It may be that lines 1-11 and 27-32 constitute a single paragraph with two lines and half, and ditto for lines 12-26. However, the 08:30 sector has four lines, whereas 07:30 has three and 09:30 has two. Also, within each sector the baselines are straight, so there is a change o baseline direction as we go from one sector to the next. Therefore the reading order used below (by sector) is probably the correct one. Sector at 08:30, line 1. Grove's T1.1.
f67r2.48|G002	f67r2.48	f67r2	f67	2	3	dain	d	ain	0	BAF	3	3	A		4	P	DIAGNOSTIC_NONPROSE	HEDGED	STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || It may be that lines 1-11 and 27-32 constitute a single paragraph with two lines and half, and ditto for lines 12-26. However, the 08:30 sector has four lines, whereas 07:30 has three and 09:30 has two. Also, within each sector the baselines are straight, so there is a change o baseline direction as we go from one sector to the next. Therefore the reading order used below (by sector) is probably the correct one. Sector at 08:30, line 1. Grove's T1.1.
f67r2.48|G003	f67r2.48	f67r2	f67	3	3	dy	d	y	0	BA	2	1	A		4	P	DIAGNOSTIC_NONPROSE	HEDGED	STAR_OR_SKY	REL_ENCLOSURE;REL_PROXIMITY	Q1	transcription/sources/Stolfi_text25e1-52.evt	Text lines in sectors with moons. || It may be that lines 1-11 and 27-32 constitute a single paragraph with two lines and half, and ditto for lines 12-26. However, the 08:30 sector has four lines, whereas 07:30 has three and 09:30 has two. Also, within each sector the baselines are straight, so there is a change o baseline direction as we go from one sector to the next. Therefore the reading order used below (by sector) is probably the correct one. Sector at 08:30, line 1. Grove's T1.1.
f67r2.52|G001	f67r2.52	f67r2	f67	1	1	qotoear	q	otoear	0	DAQAJAC	7	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		M2	transcription/sources/Stolfi_text25e1-52.evt	Circle of 12 labels under the moons. || Moon at 09:30, red.
f67r2.55|G001	f67r2.55	f67r2	f67	1	1	ytodal	NONE	ytodal	0	AQABAB	6	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_PROXIMITY	M2	transcription/sources/Stolfi_text25e1-52.evt	Circle of 12 labels under the moons. || Moon at 00:30, yellow, no label above.
f67r2.56|G001	f67r2.56	f67r2	f67	1	2	tol	t	ol	0	QAB	3	2	A		4	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY		M2	transcription/sources/Stolfi_text25e1-52.evt	Circle of 12 labels under the moons. || Moon at 01:30, red. The @t gallows has a longish serif on the right leg. Assumed accident.
f67r2.56|G002	f67r2.56	f67r2	f67	2	2	daiin	d	aiin	0	BAG	3	4	A		4	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY		M2	transcription/sources/Stolfi_text25e1-52.evt	Circle of 12 labels under the moons. || Moon at 01:30, red. The @t gallows has a longish serif on the right leg. Assumed accident.
f67r2.60|G001	f67r2.60	f67r2	f67	1	1	octhys	NONE	octhys	0	AUAC	4	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_PROXIMITY	M2	transcription/sources/Stolfi_text25e1-52.evt	Circle of 12 labels under the moons. || Moon at 05:30, red, no label above.
f67r2.61|G001	f67r2.61	f67r2	f67	1	1	ytokar	NONE	ytokar	0	AQAQAC	6	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_PROXIMITY	M2	transcription/sources/Stolfi_text25e1-52.evt	Circle of 12 labels under the moons. || Moon at 06:30, yellow, no label above.
f67r2.62|G001	f67r2.62	f67r2	f67	1	1	otolor	NONE	otolor	0	AQABAC	6	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY		M2	transcription/sources/Stolfi_text25e1-52.evt	Circle of 12 labels under the moons. || Moon at 07:30, red.
f67r2.64|G001	f67r2.64	f67r2	f67	1	2	s	NONE	s	0	C	1	1	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT;STAR_OR_SKY		M3	transcription/sources/Stolfi_text25e1-52.evt	"Circle of 8 labels around central star/flower. || Transcribed clockwise from 08:30 after the ""dotted tail"" emanating from the central ""star"". At 09:00."
f67r2.64|G002	f67r2.64	f67r2	f67	2	2	air	NONE	air	0	AF	2	3	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT;STAR_OR_SKY		M3	transcription/sources/Stolfi_text25e1-52.evt	"Circle of 8 labels around central star/flower. || Transcribed clockwise from 08:30 after the ""dotted tail"" emanating from the central ""star"". At 09:00."
f67r2.66|G001	f67r2.66	f67r2	f67	1	1	cpheey	NONE	cpheey	0	TKA	3	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;PLANT;STAR_OR_SKY		M3	transcription/sources/Stolfi_text25e1-52.evt	Circle of 8 labels around central star/flower. || At 00:30.
f67r2.70|G001	f67r2.70	f67r2	f67	1	1	osar	NONE	osar	0	ACAC	4	4	A		4	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;PLANT;STAR_OR_SKY		M3	transcription/sources/Stolfi_text25e1-52.evt	Circle of 8 labels around central star/flower. || At 07:00. The next two labels have aligned baselines, so assumed to be single label.
f67v1.1|G001	f67v1.1	f67v1	f67	1	1	damamm	d	amamm	0	BABABB	6	5	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 10:30, sector 1 of top half. Follows a wide gap next to the <f67v1>/<f67v2> fold at left. Gabriel says that the final @m has a very long tail.
f67v1.10|G001	f67v1.10	f67v1	f67	1	1	kochardy	NONE	kochar	1	QAKACBA	7	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 06:30, sector 4 in bottom half.
f67v1.11|G001	f67v1.11	f67v1	f67	1	1	ochodare	NONE	ochodare	0	AKABACJ	7	8	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 07:15, sector 5 in bottom half.
f67v1.2|G001	f67v1.2	f67v1	f67	1	1	dairkal	d	airkal	0	BAFQAB	6	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 11:00, sector 2 of top half.
f67v1.3|G001	f67v1.3	f67v1	f67	1	2	okal	NONE	okal	0	AQAB	4	4	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 11:30, sector 3 of top half.
f67v1.3|G002	f67v1.3	f67v1	f67	2	2	ary	NONE	ary	0	ACA	3	3	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 11:30, sector 3 of top half.
f67v1.7|G001	f67v1.7	f67v1	f67	1	1	ykeodar	NONE	ykeodar	0	AQJABAC	7	7	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 03:30, sector 1 in bottom half. Follows a wide gap next to the binding gutter at right.
f67v1.9|G001	f67v1.9	f67v1	f67	1	1	ockhosam	NONE	ockhosam	0	AUACAB	6	8	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL		X1	transcription/sources/Stolfi_text25e1-52.evt	Band of framed labels around the diagram. || At 05:30, sector 3 in bottom half.
f67v2.19|G001	f67v2.19	f67v2	f67	1	2	soaiin	s	oaiin	0	CAAG	4	5	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Labels next to central square, bisected by outwards paths. || North of central square.
f67v2.19|G002	f67v2.19	f67v2	f67	2	2	dalam	d	alam	0	BABAB	5	4	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_PROXIMITY	X1	transcription/sources/Stolfi_text25e1-52.evt	Labels next to central square, bisected by outwards paths. || North of central square.
f67v2.2|G001	f67v2.2	f67v2	f67	1	1	otararain	NONE	otararain	0	AQACACAF	8	9	C		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL	REL_ENCLOSURE	M1	transcription/sources/Stolfi_text25e1-52.evt	Labels inside the circles at the four corners. || Label inside Northeast circle.
f68r1.10|G001	f68r1.10	f68r1	f68	1	1	otcheody	NONE	otcheo	1	AQKJABA	7	6	A		4	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 10:30 - near border. Six points,no core. The @e after @'ch' is a tiny dot. Assumed accident.
f68r1.11|G001	f68r1.11	f68r1	f68	1	1	okoaly	NONE	okoaly	0	AQAABA	6	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 11:00 - second from border. Seven points, no core.
f68r1.13|G001	f68r1.13	f68r1	f68	1	1	octhey	NONE	octhey	0	AUJA	4	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 01:00 - Southeast of sun. Seven points, no core.
f68r1.15|G001	f68r1.15	f68r1	f68	1	1	otydy	NONE	oty	1	AQABA	5	3	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 10:15 - mid-radius. Six points, blank core.
f68r1.17|G001	f68r1.17	f68r1	f68	1	1	cphocthy	NONE	cphocthy	0	TAUA	4	8	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 01:30 - halfway to border. Nine points, blank core.
f68r1.18|G001	f68r1.18	f68r1	f68	1	1	ytchody	NONE	ytcho	1	AQKABA	6	5	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 02:00 - near border. Eight points, blank core.
f68r1.19|G001	f68r1.19	f68r1	f68	1	1	otys	NONE	otys	0	AQAC	4	4	A		4	L	DIAGNOSTIC_NONPROSE	HEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 09:00 - next to border. There is a period dot after the @s. Dirt? Seven points, no core.
f68r1.20|G001	f68r1.20	f68r1	f68	1	1	olor	NONE	olor	0	ABAC	4	4	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 09:30 - middle of three. Seven points, dark core.
f68r1.21|G001	f68r1.21	f68r1	f68	1	1	ockhy	NONE	ockhy	0	AUA	3	5	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 09:00 - nearest to center. Seven points, no core.
f68r1.22|G001	f68r1.22	f68r1	f68	1	1	ofcheor	NONE	ofcheor	0	APKJAC	6	7	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at center of diagram. Seven points, no core (but unpainted near center).
f68r1.24|G001	f68r1.24	f68r1	f68	1	1	otykchs	NONE	otykchs	0	AQAQKC	6	7	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 02:30 - near border. Six points, blank core.
f68r1.25|G001	f68r1.25	f68r1	f68	1	1	otol	NONE	otol	0	AQAB	4	4	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 03:00 - next to border. Eight points, blank core.
f68r1.26|G001	f68r1.26	f68r1	f68	1	1	otor	NONE	otor	0	AQAC	4	4	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT;REL_PROXIMITY	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 08:30 - next to border. Six points, no core.
f68r1.27|G001	f68r1.27	f68r1	f68	1	1	oiinar	NONE	oiinar	0	AGAC	4	6	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 08:00 - second from border. Seven points, no core.
f68r1.28|G001	f68r1.28	f68r1	f68	1	1	okoldy	NONE	okol	1	AQABBA	6	4	A		4	L	DIAGNOSTIC_NONPROSE	UNHEDGED	LABEL;STAR_OR_SKY	REL_EXPLICIT_ATTACHMENT	S1	transcription/sources/Stolfi_text25e1-52.evt	Labels on 29 stars. || Label on star at 07:15 - nearest to center. Seven points, no core.
