module	locus	page	physical_folio	source_group_index	source_group_count_by_reading	ZL3b_token	IT2a_token	RF1b_token	match_state_by_reading	match_positions_zero_based	proposed_segmentation_by_reading	reading_agreement	layout_role	kind	section	currier	hand	grammar_scope	left_separator_by_reading	right_separator_by_reading	annotation_provenance	object_tags	relation_tags	annotation_certainty	raw_source_description	claim_state
OL	f100r.23	f100r	f100	3	ZL3b:12;IT2a:12;RF1b:12	cphol	cphol	cphol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:cph+[OL]+∅;IT2a:cph+[OL]+∅;RF1b:cph+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.23	f100r	f100	4	ZL3b:12;IT2a:12;RF1b:12	shol	shol	shol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:sh+[OL]+∅;IT2a:sh+[OL]+∅;RF1b:sh+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.23	f100r	f100	5	ZL3b:12;IT2a:12;RF1b:12	shol	shol	shol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:sh+[OL]+∅;IT2a:sh+[OL]+∅;RF1b:sh+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.23	f100r	f100	6	ZL3b:12;IT2a:12;RF1b:12	qockhol	qockhol	qockhol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:qockh+[OL]+∅;IT2a:qockh+[OL]+∅;RF1b:qockh+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.23	f100r	f100	8	ZL3b:12;IT2a:12;RF1b:12	chol	chol	chol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ch+[OL]+∅;IT2a:ch+[OL]+∅;RF1b:ch+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.24	f100r	f100	3	ZL3b:10;IT2a:10;RF1b:9	qockhody	qockhody	qockhody	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:6;IT2a:6;RF1b:6	ZL3b:qockho+[DY]+∅;IT2a:qockho+[DY]+∅;RF1b:qockho+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.24	f100r	f100	6	ZL3b:10;IT2a:10;RF1b:9	sheey	chol	cholsheody	ZL3b:ABSENT;IT2a:SUFFIX;RF1b:INTERNAL	IT2a:2;RF1b:2	IT2a:ch+[OL]+∅;RF1b:ch+[OL]+sheody	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.24	f100r	f100	6	ZL3b:10;IT2a:10;RF1b:9	sheey	chol	cholsheody	ZL3b:ABSENT;IT2a:ABSENT;RF1b:SUFFIX	RF1b:8	RF1b:cholsheo+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.24	f100r	f100	7	ZL3b:10;IT2a:10;RF1b:9	cholsheody	sheody	sai	ZL3b:INTERNAL;IT2a:ABSENT;RF1b:ABSENT	ZL3b:2	ZL3b:ch+[OL]+sheody	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.24	f100r	f100	7	ZL3b:10;IT2a:10;RF1b:9	cholsheody	sheody	sai	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:ABSENT	ZL3b:8;IT2a:4	ZL3b:cholsheo+[DY]+∅;IT2a:sheo+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.24	f100r	f100	8	ZL3b:10;IT2a:10;RF1b:9	sai	sai	cheol	ZL3b:ABSENT;IT2a:ABSENT;RF1b:SUFFIX	RF1b:3	RF1b:che+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.24	f100r	f100	9	ZL3b:10;IT2a:10;RF1b:9	cheol	cheol	saiin	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:ABSENT	ZL3b:3;IT2a:3	ZL3b:che+[OL]+∅;IT2a:che+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.25	f100r	f100	2	ZL3b:10;IT2a:10;RF1b:10	qkeeody	qkeeody	qkeeody	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:5;IT2a:5;RF1b:5	ZL3b:qkeeo+[DY]+∅;IT2a:qkeeo+[DY]+∅;RF1b:qkeeo+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.25	f100r	f100	3	ZL3b:10;IT2a:10;RF1b:10	chol	chol	chol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ch+[OL]+∅;IT2a:ch+[OL]+∅;RF1b:ch+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.25	f100r	f100	5	ZL3b:10;IT2a:10;RF1b:10	ctheol	ctheol	ctheol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:cthe+[OL]+∅;IT2a:cthe+[OL]+∅;RF1b:cthe+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.25	f100r	f100	6	ZL3b:10;IT2a:10;RF1b:10	olcheol	olcheol	olcheol	ZL3b:PREFIX;IT2a:PREFIX;RF1b:PREFIX	ZL3b:0,5;IT2a:0,5;RF1b:0,5	ZL3b:∅+[OL]+cheol;IT2a:∅+[OL]+cheol;RF1b:∅+[OL]+cheol	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.25	f100r	f100	8	ZL3b:10;IT2a:10;RF1b:10	cheol	cheol	cheol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:che+[OL]+∅;IT2a:che+[OL]+∅;RF1b:che+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.25	f100r	f100	10	ZL3b:10;IT2a:10;RF1b:10	okeol	okeol	okeol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:oke+[OL]+∅;IT2a:oke+[OL]+∅;RF1b:oke+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	3	ZL3b:10;IT2a:10;RF1b:11	chol	chol	chekeey	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:ABSENT	ZL3b:2;IT2a:2	ZL3b:ch+[OL]+∅;IT2a:ch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	4	ZL3b:10;IT2a:10;RF1b:11	cholody	cholody	chol	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ch+[OL]+ody;IT2a:ch+[OL]+ody;RF1b:ch+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.26	f100r	f100	4	ZL3b:10;IT2a:10;RF1b:11	cholody	cholody	chol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:ABSENT	ZL3b:5;IT2a:5	ZL3b:cholo+[DY]+∅;IT2a:cholo+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	5	ZL3b:10;IT2a:10;RF1b:11	chos	chos	cholody	ZL3b:ABSENT;IT2a:ABSENT;RF1b:INTERNAL	RF1b:2	RF1b:ch+[OL]+ody	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.26	f100r	f100	5	ZL3b:10;IT2a:10;RF1b:11	chos	chos	cholody	ZL3b:ABSENT;IT2a:ABSENT;RF1b:SUFFIX	RF1b:5	RF1b:cholo+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	6	ZL3b:10;IT2a:10;RF1b:11	olchor	olchor	chos	ZL3b:PREFIX;IT2a:PREFIX;RF1b:ABSENT	ZL3b:0;IT2a:0	ZL3b:∅+[OL]+chor;IT2a:∅+[OL]+chor	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	7	ZL3b:10;IT2a:10;RF1b:11	qokeol	qokeol	olchor	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:PREFIX	ZL3b:4;IT2a:4;RF1b:0	ZL3b:qoke+[OL]+∅;IT2a:qoke+[OL]+∅;RF1b:∅+[OL]+chor	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	8	ZL3b:10;IT2a:10;RF1b:11	okeeol	okeeol	qoteol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:4;IT2a:4;RF1b:4	ZL3b:okee+[OL]+∅;IT2a:okee+[OL]+∅;RF1b:qote+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f100r.26	f100r	f100	8	ZL3b:10;IT2a:10;RF1b:11	okeeol	okeeol	qoteol	ZL3b:ABSENT;IT2a:ABSENT;RF1b:INTERNAL	RF1b:2	RF1b:qo+[TE]+ol	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	9	ZL3b:10;IT2a:10;RF1b:11	cheols	cheols	okeeol	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:4	ZL3b:che+[OL]+s;IT2a:che+[OL]+s;RF1b:okee+[OL]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.26	f100r	f100	10	ZL3b:10;IT2a:10;RF1b:11	al	al	cheols	ZL3b:ABSENT;IT2a:ABSENT;RF1b:INTERNAL	RF1b:3	RF1b:che+[OL]+s	READING_OR_TOPOLOGY_DISAGREEMENT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.27	f100r	f100	1	ZL3b:5;IT2a:5;RF1b:5	chol	chol	chol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ch+[OL]+∅;IT2a:ch+[OL]+∅;RF1b:ch+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.27	f100r	f100	2	ZL3b:5;IT2a:5;RF1b:5	cheol	cheol	cheol	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:che+[OL]+∅;IT2a:che+[OL]+∅;RF1b:che+[OL]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.27	f100r	f100	4	ZL3b:5;IT2a:5;RF1b:5	chckheody	chckheody	chckheody	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:7;IT2a:7;RF1b:7	ZL3b:chckheo+[DY]+∅;IT2a:chckheo+[DY]+∅;RF1b:chckheo+[DY]+∅	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
OL	f100r.27	f100r	f100	5	ZL3b:5;IT2a:5;RF1b:5	otolchey	otolchey	otolchey	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:2;IT2a:2;RF1b:2	ZL3b:ot+[OL]+chey;IT2a:ot+[OL]+chey;RF1b:ot+[OL]+chey	ALL_THREE_EXACT	RUNNING_TEXT	P	P	A	1	CONFIRMED_PROSE	ZL3b:DEFINITE_SPACE;IT2a:DEFINITE_SPACE;RF1b:DEFINITE_SPACE	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	NONE					FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f100r.3	f100r	f100	1	ZL3b:1;IT2a:1;RF1b:1	otear	otear	otear	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:3;IT2a:3;RF1b:3	ZL3b:ote+[AR]+∅;IT2a:ote+[AR]+∅;RF1b:ote+[AR]+∅	ALL_THREE_EXACT	LABEL	L	P	A	1	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	PLANT;LABEL	REL_PROXIMITY	HEDGED	Lanels in row of plants 1 (top). || plant <f100r>[1,2] - arrow shaped leaves, on left side of stem only Label above plant <f100r>[1,3]. Kluge's 17A. Perhaps associated with plant <f100r>[1,2].	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
TE	f100r.3	f100r	f100	1	ZL3b:1;IT2a:1;RF1b:1	otear	otear	otear	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:1;IT2a:1;RF1b:1	ZL3b:o+[TE]+ar;IT2a:o+[TE]+ar;RF1b:o+[TE]+ar	ALL_THREE_EXACT	LABEL	L	P	A	1	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	PLANT;LABEL	REL_PROXIMITY	HEDGED	Lanels in row of plants 1 (top). || plant <f100r>[1,2] - arrow shaped leaves, on left side of stem only Label above plant <f100r>[1,3]. Kluge's 17A. Perhaps associated with plant <f100r>[1,2].	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f100r.4	f100r	f100	1	ZL3b:1;IT2a:1;RF1b:1	chofary	chofary	chofary	ZL3b:INTERNAL;IT2a:INTERNAL;RF1b:INTERNAL	ZL3b:4;IT2a:4;RF1b:4	ZL3b:chof+[AR]+y;IT2a:chof+[AR]+y;RF1b:chof+[AR]+y	ALL_THREE_EXACT	LABEL	L	P	A	1	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:LINE_END;IT2a:LINE_END;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	PLANT;LABEL	REL_PROXIMITY	HEDGED	Lanels in row of plants 1 (top). || plant <f100r>[1,3] - triangular finely serrated leaves Label above plant <f100r>[1,4], perhaps associated with plant <f100r>[1,3] Kluge's 18A.	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f100r.5	f100r	f100	1	ZL3b:3;IT2a:3;RF1b:2	sar	sar	sarchar	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:SUFFIX	ZL3b:1;IT2a:1;RF1b:1,5	ZL3b:s+[AR]+∅;IT2a:s+[AR]+∅;RF1b:s+[AR]+char	READING_OR_TOPOLOGY_DISAGREEMENT	LABEL	L	P	A	1	DIAGNOSTIC_NONPROSE	ZL3b:LINE_START;IT2a:LINE_START;RF1b:LINE_START	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DRAWING_INTERRUPTION	EXISTING_HUMAN_ANNOTATION	PLANT;LABEL	REL_PROXIMITY	HEDGED	Lanels in row of plants 1 (top). || plant <f100r>[1,4] - rectangular leaves Label above plant <f100r>[1,5], astride leaf of plant. Kluge's 19A. Perhaps the left half is associated with plant <f100r>[1,4].	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
AR	f100r.5	f100r	f100	2	ZL3b:3;IT2a:3;RF1b:2	char	char	daiindy	ZL3b:SUFFIX;IT2a:SUFFIX;RF1b:ABSENT	ZL3b:2;IT2a:2	ZL3b:ch+[AR]+∅;IT2a:ch+[AR]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	LABEL	L	P	A	1	DIAGNOSTIC_NONPROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DRAWING_INTERRUPTION	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	PLANT;LABEL	REL_PROXIMITY	HEDGED	Lanels in row of plants 1 (top). || plant <f100r>[1,4] - rectangular leaves Label above plant <f100r>[1,5], astride leaf of plant. Kluge's 19A. Perhaps the left half is associated with plant <f100r>[1,4].	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
DY	f100r.5	f100r	f100	2	ZL3b:3;IT2a:3;RF1b:2	char	char	daiindy	ZL3b:ABSENT;IT2a:ABSENT;RF1b:SUFFIX	RF1b:5	RF1b:daiin+[DY]+∅	READING_OR_TOPOLOGY_DISAGREEMENT	LABEL	L	P	A	1	DIAGNOSTIC_NONPROSE	ZL3b:UNCERTAIN_SMALL_SPACE;IT2a:DEFINITE_SPACE;RF1b:DRAWING_INTERRUPTION	ZL3b:DRAWING_INTERRUPTION;IT2a:DRAWING_INTERRUPTION;RF1b:LINE_END	EXISTING_HUMAN_ANNOTATION	PLANT;LABEL	REL_PROXIMITY	HEDGED	Lanels in row of plants 1 (top). || plant <f100r>[1,4] - rectangular leaves Label above plant <f100r>[1,5], astride leaf of plant. Kluge's 19A. Perhaps the left half is associated with plant <f100r>[1,4].	FORMAL_MODULE_OCCURRENCE_NOT_MORPHEME
