rank	feature_family	feature_value	denominator	ha_count	ha_folios	ha_rate_per_1000	hb_count	hb_folios	hb_rate_per_1000	sb_count	sb_folios	sb_rate_per_1000	ob_count	ob_folios	ob_rate_per_1000	sa_count	sa_folios	sa_rate_per_1000	other_count	other_folios	other_rate_per_1000	shared_a_enrichment_log2	shared_other_b_specificity_log2	hb_sb_abs_log2_rate_difference	minimum_target_folio_support	same_hand3_support	hb_hand3_count	hb_hand3_folios	sb_hand3_count	sb_hand3_folios	hb_nonhand3_count	hb_nonhand3_folios	cross_hand_target_support	sa_cross_currier_sensitivity	lofo_min_a_enrichment_log2	lofo_min_other_b_specificity_log2	family_selector_bits	rank_score	formal_function_hint	classification
279	STATE_TRANSITION	CARRIER_STATE>ENTRY_STATE	TRANSITION	108	38	34.764498558	9	7	8.362676056	29	9	7.033857892	29	11	7.664328397	1	1	5.791505792	7	5	13.204225352	-2.305226687	-0.123843190	0.249648491	7	YES	2	1	28	8	7	6	YES	PRESENT	-2.655741372	-0.474357875	6.000000000	0.446105877	FORMAL_PATTERN	SHARED_NOT_ENRICHED
280	CORE	olkain	GROUP	0	0	0.127811861	3	2	2.643504532	3	2	0.720757825	21	8	4.756637168	0	0	1.655629139	0	0	0.730994152	2.495492871	-2.722355482	1.874865299	2	YES	2	1	3	2	1	1	YES	ABSENT	1.421279387	-3.796568966	6.209453366	0.420667240	PREDOMINANT_OL_STATE	GENERIC_CURRIER_B_NOT_BS_SPECIFIC
281	WRAPPER_CORE	NONE|otaiin	GROUP	10	9	2.684049080	3	3	2.643504532	48	9	9.987644152	18	7	4.092920354	2	1	8.278145695	0	0	0.730994152	-0.021959253	-0.630678793	1.917692621	3	YES	2	2	48	9	1	1	YES	PRESENT	-0.410494272	-1.019213813	6.357552005	0.388515644	FORMAL_PATTERN	SHARED_NOT_ENRICHED
282	STATE_TRANSITION	OL_STATE>CARRIER_STATE	TRANSITION	119	40	38.289009933	20	8	18.045774648	58	12	13.948497854	118	13	30.787217459	2	1	9.652509653	25	6	44.894366197	-1.456820593	-1.142221720	0.371551312	8	YES	5	1	57	12	15	7	YES	PRESENT	-1.562178576	-1.247579703	6.000000000	0.385107033	FORMAL_PATTERN	SHARED_NOT_ENRICHED
283	CORE	okey	GROUP	7	6	1.917177914	3	3	2.643504532	24	6	5.045304778	37	10	8.296460177	4	1	14.900662252	4	2	6.578947368	0.463467575	-1.650044118	0.932489623	3	NO	0	0	24	6	3	3	YES	PRESENT	0.018931816	-2.094579877	6.209453366	0.347178645	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
284	CORE	od	GROUP	13	11	3.450920245	3	3	2.643504532	5	4	1.132619440	3	2	0.774336283	0	0	1.655629139	1	1	2.192982456	-1.607317935	0.548631048	1.222788603	3	NO	0	0	5	4	3	3	YES	ABSENT	-2.132134158	0.023814824	6.209453366	0.329918811	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
285	WRAPPER_CORE	che|ol	GROUP	14	13	3.706543967	3	2	2.643504532	25	11	5.251235585	14	9	3.207964602	2	1	8.278145695	10	5	15.350877193	-0.487622825	-0.279206423	0.990205120	2	NO	0	0	24	10	3	2	YES	PRESENT	-1.657870649	-1.449454247	6.357552005	0.323030693	FORMAL_PATTERN	SHARED_NOT_ENRICHED
286	STATE_TRANSITION	OL_STATE>AL_STATE	TRANSITION	15	13	4.966356937	7	5	6.602112676	12	6	2.980448259	22	10	5.845674201	9	1	36.679536680	6	2	11.443661972	-0.736658625	-0.971840097	1.147398432	5	YES	2	2	12	6	5	3	YES	PRESENT	-1.325971769	-1.561153241	6.000000000	0.302764563	FORMAL_PATTERN	SHARED_NOT_ENRICHED
287	CORE	cthy	GROUP	68	28	17.510224949	9	7	7.175226586	24	9	5.045304778	36	12	8.075221239	1	1	4.966887417	0	0	0.730994152	-1.795184290	-0.678560364	0.508082969	7	YES	3	2	24	9	6	5	YES	PRESENT	-2.014007155	-0.897383228	6.209453366	0.272213862	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
288	WRAPPER_TRANSITION	ch>t	TRANSITION	9	7	3.043896187	4	4	3.961267606	5	4	1.311397234	5	3	1.428942582	2	1	9.652509653	0	0	0.880281690	-1.214814399	-0.123843190	1.594857409	4	YES	2	2	5	4	2	2	YES	PRESENT	-1.719238645	-0.628267436	5.491853096	0.185841801	FORMAL_PATTERN	SHARED_NOT_ENRICHED
289	WRAPPER_CORE	q|oky	GROUP	12	10	3.195296524	4	3	3.398791541	14	7	2.985996705	42	12	9.402654867	4	1	14.900662252	3	2	5.116959064	-0.097737246	-1.654855590	0.186809306	3	YES	3	2	12	6	1	1	YES	PRESENT	-0.662033039	-2.219151383	6.357552005	0.154002511	FORMAL_PATTERN	SHARED_NOT_ENRICHED
290	WRAPPER_CORE	sh|eey	GROUP	13	11	3.450920245	3	3	2.643504532	26	11	5.457166392	23	9	5.199115044	2	1	8.278145695	7	3	10.964912281	-0.384529332	-0.975814279	1.045700233	3	NO	0	0	26	11	3	3	YES	PRESENT	-0.850207934	-1.493156663	6.357552005	0.116806272	FORMAL_PATTERN	SHARED_NOT_ENRICHED
291	FIELD_SHAPE	OPEN|LEN_4PLUS|ENTRY_STATE>AR_REFERENCE	FIELD	4	4	4.977876106	3	2	7.608695652	4	3	2.970297030	5	3	3.223915592	2	1	43.103448276	1	1	8.426966292	-0.744923116	-0.118206764	1.357041948	2	YES	1	1	4	3	2	1	YES	PRESENT	-1.416911466	-0.790195114	5.129283017	0.043311647	FORMAL_PATTERN	SHARED_NOT_ENRICHED
292	CORE	okol	GROUP	28	20	7.285276074	7	4	5.664652568	15	8	3.191927512	23	10	5.199115044	0	0	1.655629139	20	4	29.970760234	-1.190555755	-0.703838190	0.827559585	4	YES	2	1	14	7	5	3	YES	ABSENT	-1.473011172	-0.986293607	6.209453366	0.013754357	PREDOMINANT_OL_STATE	SHARED_NOT_ENRICHED
293	WRAPPER_CORE	s|aiin	GROUP	18	10	4.729038855	3	3	2.643504532	24	7	5.045304778	19	8	4.314159292	2	1	8.278145695	2	2	3.654970760	-0.839095195	-0.706627646	0.932489623	3	YES	1	1	23	7	2	2	YES	PRESENT	-1.272377425	-1.139909876	6.357552005	-0.011967653	FORMAL_PATTERN	SHARED_NOT_ENRICHED
294	FIELD_SHAPE	OPEN|LEN_1|OL_STATE>OL_STATE	FIELD	8	7	9.402654867	3	3	7.608695652	9	7	6.270627063	26	11	15.533411489	0	0	8.620689655	4	3	25.280898876	-0.584458444	-1.308693088	0.279039436	3	NO	0	0	8	6	3	3	YES	ABSENT	-1.015992806	-1.740227450	5.129283017	-0.032671250	FORMAL_PATTERN	SHARED_NOT_ENRICHED
295	FIELD_TEMPLATE	OL_STATE>OPEN	FIELD	8	7	9.402654867	3	3	7.608695652	9	7	6.270627063	26	11	15.533411489	0	0	8.620689655	4	3	25.280898876	-0.584458444	-1.308693088	0.279039436	3	NO	0	0	8	6	3	3	YES	ABSENT	-1.015992806	-1.740227450	4.169925001	-0.032671250	FORMAL_PATTERN	SHARED_NOT_ENRICHED
296	CORE	okeey	GROUP	16	11	4.217791411	6	5	4.909365559	120	11	24.814662273	72	12	16.039823009	4	1	14.900662252	12	4	18.274853801	0.219048847	-1.708049721	2.337584319	5	YES	1	1	119	11	5	4	YES	PRESENT	-0.177988424	-2.105086992	6.209453366	-0.072830533	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
297	WRAPPER_TRANSITION	q>d	TRANSITION	62	29	20.025632810	11	8	10.123239437	28	9	6.795422031	73	13	19.095869057	8	1	32.818532819	15	4	27.288732394	-1.559212775	-1.490625521	0.575035968	8	YES	3	1	24	8	8	7	YES	PRESENT	-2.054677273	-1.986090020	5.491853096	-0.167431278	FORMAL_PATTERN	SHARED_NOT_ENRICHED
298	STATE_TRANSITION	ENTRY_STATE>OL_STATE	TRANSITION	71	37	22.909323935	7	4	6.602112676	25	11	6.080114449	33	12	8.703559366	2	1	9.652509653	10	5	18.485915493	-1.913764499	-0.517507039	0.118829280	4	YES	3	1	24	11	4	3	YES	PRESENT	-2.283020501	-0.886763041	6.000000000	-0.168758083	FORMAL_PATTERN	SHARED_NOT_ENRICHED
299	RECORD_STATE	OT_OL_LOCAL	GROUP	43	26	11.119631902	4	3	3.398791541	14	8	2.985996705	15	7	3.429203540	2	1	8.278145695	4	3	6.578947368	-1.896824552	-0.199660964	0.186809306	3	NO	0	0	13	8	4	3	YES	PRESENT	-2.406493266	-0.709329679	3.584962501	-0.189890169	FORMAL_PATTERN	SHARED_NOT_ENRICHED
300	CORE	oky	GROUP	49	32	12.653374233	15	9	11.706948640	22	10	4.633443163	57	12	12.721238938	6	1	21.523178808	10	4	15.350877193	-1.449365575	-1.457082604	1.337208514	9	YES	5	2	20	10	10	7	YES	PRESENT	-1.701450894	-1.709167922	6.209453366	-0.253124340	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
301	STATE_TRANSITION	CARRIER_STATE>Q_OUTER_STATE	TRANSITION	54	28	17.462351810	12	4	11.003521127	124	12	29.685264664	97	11	25.331254871	1	1	5.791505792	9	5	16.725352113	-0.666282613	-1.202953288	1.431781716	4	YES	9	2	121	12	3	2	YES	PRESENT	-1.154367895	-1.691038570	6.000000000	-0.263198663	FORMAL_PATTERN	SHARED_NOT_ENRICHED
302	CORE	eol	GROUP	16	11	4.217791411	3	3	2.643504532	20	9	4.221581549	28	10	6.305309735	1	1	4.966887417	6	3	9.502923977	-0.674035949	-1.254115442	0.675331783	3	NO	0	0	19	9	3	3	YES	PRESENT	-1.085691576	-1.665771069	6.209453366	-0.265817282	PREDOMINANT_OL_STATE	SHARED_NOT_ENRICHED
303	WRAPPER_CORE	d|ar	GROUP	30	19	7.796523517	16	8	12.462235650	16	9	3.397858320	38	12	8.517699115	2	1	8.278145695	4	2	6.578947368	-1.198205270	-1.325838070	1.874865299	8	YES	2	1	14	8	14	7	YES	PRESENT	-1.548255057	-1.675887857	6.357552005	-0.291550988	FORMAL_PATTERN	SHARED_NOT_ENRICHED
304	WRAPPER_CORE	ch|ol	GROUP	122	38	31.313905930	6	4	4.909365559	33	11	6.898682043	18	7	4.092920354	1	1	4.966887417	20	6	29.970760234	-2.673194973	0.262406003	0.490784173	4	YES	2	1	31	11	4	3	YES	PRESENT	-3.069036475	-0.133435499	6.357552005	-0.334252961	FORMAL_PATTERN	SHARED_NOT_ENRICHED
305	CORE	or	GROUP	211	43	54.064417178	44	11	33.610271903	51	11	10.605436573	80	12	17.809734513	6	1	21.523178808	30	6	44.590643275	-2.349875377	-0.747862000	1.664098203	11	YES	8	2	47	11	36	9	YES	PRESENT	-2.468765545	-0.866752168	6.209453366	-0.344823978	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
306	WRAPPER_CORE	d|she	GROUP	1	1	0.383435583	4	3	3.398791541	3	3	0.720757825	14	8	3.207964602	0	0	1.655629139	0	0	0.730994152	0.910530370	-2.154071722	2.237435379	3	NO	0	0	2	2	4	3	YES	ABSENT	0.536871840	-2.527730252	6.357552005	-0.362259041	FORMAL_PATTERN	SHARED_NOT_ENRICHED
307	WRAPPER_CORE	q|okeey	GROUP	7	6	1.917177914	4	3	3.398791541	79	11	16.371499176	66	12	14.712389381	3	1	11.589403974	8	4	12.426900585	0.826037654	-2.113937784	2.268092654	3	YES	1	1	78	11	3	2	YES	PRESENT	0.111518193	-2.828457244	6.357552005	-0.421946457	FORMAL_PATTERN	SHARED_NOT_ENRICHED
308	WRAPPER_CORE	NONE|oty	GROUP	20	15	5.240286299	6	3	4.909365559	10	6	2.162273476	14	8	3.207964602	2	1	8.278145695	0	0	0.730994152	-1.277096633	-0.569109221	1.182987595	3	YES	5	2	10	6	1	1	YES	PRESENT	-1.652038700	-0.944051288	6.357552005	-0.437699652	FORMAL_PATTERN	SHARED_NOT_ENRICHED
309	FIELD_SHAPE	OPEN|LEN_1|ENTRY_STATE>ENTRY_STATE	FIELD	18	15	20.464601770	6	6	14.130434783	8	5	5.610561056	14	8	8.499413834	0	0	8.620689655	3	3	19.662921348	-1.866913640	-0.599218301	1.332588904	5	NO	0	0	8	5	6	6	YES	ABSENT	-2.152359058	-0.884663719	5.129283017	-0.547463893	FORMAL_PATTERN	SHARED_NOT_ENRICHED
310	FIELD_TEMPLATE	ENTRY_STATE>OPEN	FIELD	18	15	20.464601770	6	6	14.130434783	8	5	5.610561056	14	8	8.499413834	0	0	8.620689655	3	3	19.662921348	-1.866913640	-0.599218301	1.332588904	5	NO	0	0	8	5	6	6	YES	ABSENT	-2.152359058	-0.884663719	4.169925001	-0.547463893	FORMAL_PATTERN	SHARED_NOT_ENRICHED
311	CORE	eey	GROUP	16	13	4.217791411	3	3	2.643504532	31	11	6.486820428	28	9	6.305309735	2	1	8.278145695	7	3	10.964912281	-0.674035949	-1.254115442	1.295059702	3	NO	0	0	31	11	3	3	YES	PRESENT	-1.139714551	-1.771457826	6.209453366	-0.575681242	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
312	CORE	ey	GROUP	31	17	8.052147239	6	6	4.909365559	62	11	12.870675453	87	13	19.358407080	0	0	1.655629139	14	5	21.198830409	-0.713836957	-1.979351743	1.390479267	6	YES	1	1	57	10	5	5	YES	ABSENT	-0.864928420	-2.130443206	6.209453366	-0.581073412	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
313	STATE_TRANSITION	OTHER>ENTRY_STATE	TRANSITION	125	42	40.211470682	14	8	12.764084507	21	10	5.126371006	21	12	5.585866459	2	1	9.652509653	3	3	6.161971831	-2.971597303	-0.123843190	1.316080267	8	YES	3	1	21	10	11	7	YES	PRESENT	-3.113285180	-0.265531067	6.000000000	-0.583555626	FORMAL_PATTERN	SHARED_NOT_ENRICHED
314	STATE_TRANSITION	AL_STATE>OL_STATE	TRANSITION	15	12	4.966356937	3	3	3.080985915	20	9	4.887935145	35	11	9.223174851	5	1	21.235521236	3	2	6.161971831	-0.688795866	-1.581871361	0.665833056	3	YES	1	1	20	9	2	2	YES	PRESENT	-1.079758009	-1.972833504	6.000000000	-0.603583755	FORMAL_PATTERN	SHARED_NOT_ENRICHED
315	WRAPPER_TRANSITION	NONE>d	TRANSITION	196	46	62.960589555	41	12	36.531690141	49	11	11.802575107	93	13	24.292023902	8	1	32.818532819	20	5	36.091549296	-2.415347386	-1.041381030	1.630046838	11	YES	2	1	48	11	39	11	YES	PRESENT	-2.627537132	-1.253570776	5.491853096	-0.686789335	FORMAL_PATTERN	SHARED_NOT_ENRICHED
316	WRAPPER_CORE	sh|ey	GROUP	18	14	4.729038855	4	4	3.398791541	32	8	6.692751236	63	13	14.048672566	0	0	1.655629139	8	3	12.426900585	-0.476525116	-2.047340035	0.977577512	4	YES	1	1	32	8	3	3	YES	ABSENT	-0.749178559	-2.319993478	6.357552005	-0.690725812	FORMAL_PATTERN	SHARED_NOT_ENRICHED
317	CORE	otaiin	GROUP	21	15	5.495910020	4	3	3.398791541	73	10	15.135914333	29	9	6.526548673	2	1	8.278145695	0	0	0.730994152	-0.693336505	-0.941298397	2.154882044	3	YES	3	2	72	9	1	1	YES	PRESENT	-1.296059475	-1.544021368	6.209453366	-0.712075925	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
318	WRAPPER_CORE	q|okol	GROUP	16	10	4.217791411	4	3	3.398791541	8	4	1.750411862	16	8	3.650442478	0	0	1.655629139	12	4	18.274853801	-1.268793329	-1.060376927	0.957327460	3	YES	1	1	7	3	3	2	YES	ABSENT	-1.748645615	-1.540229212	6.357552005	-0.807833986	FORMAL_PATTERN	SHARED_NOT_ENRICHED
319	WRAPPER_CORE	d|am	GROUP	12	11	3.195296524	4	3	3.398791541	4	4	0.926688633	4	4	0.995575221	1	1	4.966887417	2	2	3.654970760	-1.785793240	-0.103445649	1.874865299	3	NO	0	0	4	4	4	3	YES	PRESENT	-2.036595022	-0.354247431	6.357552005	-0.826671538	FORMAL_PATTERN	SHARED_NOT_ENRICHED
320	CORE	otol	GROUP	38	22	9.841513292	3	3	2.643504532	10	7	2.162273476	14	7	3.207964602	1	1	4.966887417	3	2	5.116959064	-2.186331169	-0.569109221	0.289902799	3	NO	0	0	10	7	3	3	YES	PRESENT	-2.544497523	-0.927275575	6.209453366	-0.900391790	PREDOMINANT_OT_OL_LOCAL	SHARED_NOT_ENRICHED
321	CORE	ykaiin	GROUP	7	7	1.917177914	5	4	4.154078550	4	4	0.926688633	9	4	2.101769912	1	1	4.966887417	1	1	2.192982456	-1.048827645	-1.181448161	2.164371917	4	NO	0	0	4	4	5	4	YES	PRESENT	-1.299629428	-1.432249943	6.209453366	-0.990533670	PREDOMINANT_OTHER	SHARED_NOT_ENRICHED
322	CORE	oty	GROUP	56	29	14.442740286	8	4	6.419939577	17	10	3.603789127	30	9	6.747787611	5	1	18.211920530	0	0	0.730994152	-2.002757997	-0.904899970	0.833045124	4	YES	6	2	17	10	2	2	YES	PRESENT	-2.249243907	-1.151385879	6.209453366	-1.002252433	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
323	WRAPPER_TRANSITION	d>t	TRANSITION	6	6	2.082665812	3	3	3.080985915	3	3	0.834525513	5	4	1.428942582	1	1	5.791505792	1	1	2.640845070	-1.319403300	-0.775919887	1.884364027	3	NO	0	0	3	3	3	3	YES	PRESENT	-1.689954767	-1.146471354	5.491853096	-1.037505200	FORMAL_PATTERN	SHARED_NOT_ENRICHED
324	WRAPPER_CORE	NONE|ykaiin	GROUP	4	4	1.150306748	5	4	4.154078550	3	3	0.720757825	7	2	1.659292035	1	1	4.966887417	1	1	2.192982456	-0.674432131	-1.202981323	2.526941996	3	NO	0	0	3	3	5	4	YES	PRESENT	-1.048090661	-1.576639853	6.357552005	-1.140884451	FORMAL_PATTERN	SHARED_NOT_ENRICHED
325	CORE	s	GROUP	68	30	17.510224949	14	9	10.951661631	13	6	2.780065898	16	10	3.650442478	3	1	11.589403974	7	3	10.964912281	-2.655006632	-0.392952266	1.977958792	6	YES	2	2	13	6	12	7	YES	PRESENT	-3.050198324	-0.788143958	6.209453366	-1.229583372	MIXED_NONCLOSURE_HOST_CANDIDATE	SHARED_NOT_ENRICHED
326	WRAPPER_CORE	sh|ol	GROUP	67	33	17.254601227	4	4	3.398791541	11	5	2.368204283	15	8	3.429203540	2	1	8.278145695	4	4	6.578947368	-2.865115692	-0.534080003	0.521228345	4	YES	1	1	11	5	3	3	YES	PRESENT	-3.371302292	-1.040266603	6.357552005	-1.337881773	FORMAL_PATTERN	SHARED_NOT_ENRICHED
327	STATE_TRANSITION	OL_STATE>OL_STATE	TRANSITION	128	37	41.172701057	9	5	8.362676056	47	11	11.325703386	87	12	22.733177449	5	1	21.235521236	44	5	78.345070423	-2.299651513	-1.442762762	0.437564068	5	YES	4	1	45	11	5	4	YES	PRESENT	-2.839267097	-1.982378345	6.000000000	-1.376233809	FORMAL_PATTERN	SHARED_NOT_ENRICHED
328	STATE_TRANSITION	Q_OUTER_STATE>CARRIER_STATE	TRANSITION	61	30	19.705222685	8	4	7.482394366	90	12	21.578445398	91	13	23.772408418	1	1	5.791505792	15	5	27.288732394	-1.397006142	-1.667716161	1.528019019	4	YES	3	1	86	12	5	3	YES	PRESENT	-1.776157053	-2.046867072	6.000000000	-1.506803717	FORMAL_PATTERN	SHARED_NOT_ENRICHED
329	FIELD_SHAPE	CLOSED|LEN_4PLUS|Q_OUTER_STATE>DY_RESOLUTION	FIELD	13	12	14.933628319	3	3	7.608695652	40	11	26.732673267	41	11	24.325908558	0	0	8.620689655	3	2	19.662921348	-0.972843669	-1.676772629	1.812883053	3	NO	0	0	37	11	3	3	YES	ABSENT	-1.407196311	-2.111125271	5.129283017	-1.556057824	FORMAL_PATTERN	SHARED_NOT_ENRICHED
330	CORE	eky	GROUP	2	2	0.639059305	8	5	6.419939577	3	3	0.720757825	15	10	3.429203540	1	1	4.966887417	2	2	3.654970760	0.173564776	-2.250287037	3.154973219	3	YES	2	1	3	3	6	4	YES	PRESENT	-0.261373909	-2.685225722	6.209453366	-1.654208871	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
331	WRAPPER_CORE	ch|or	GROUP	90	33	23.133946830	5	4	4.154078550	7	5	1.544481054	4	2	0.995575221	1	1	4.966887417	4	4	6.578947368	-3.904817343	0.633519945	1.427406322	4	YES	1	1	5	4	4	3	YES	PRESENT	-4.237294176	0.301043112	6.357552005	-1.663072464	FORMAL_PATTERN	SHARED_NOT_ENRICHED
332	WRAPPER_TRANSITION	d>ch	TRANSITION	92	39	29.637936559	9	6	8.362676056	12	7	2.980448259	15	10	4.027020005	6	1	25.096525097	6	2	11.443661972	-3.313843775	-0.434183311	1.488435350	6	YES	2	1	12	7	7	5	YES	PRESENT	-3.746393933	-0.866733469	5.491853096	-1.684889839	FORMAL_PATTERN	SHARED_NOT_ENRICHED
333	CORE	ty	GROUP	9	8	2.428425358	3	3	2.643504532	3	2	0.720757825	5	4	1.216814159	0	0	1.655629139	1	1	2.192982456	-1.752434643	-0.755522346	1.874865299	2	NO	0	0	3	2	3	3	YES	ABSENT	-2.864342304	-1.867430006	6.209453366	-1.860427137	PREDOMINANT_CARRIER_STATE	SHARED_NOT_ENRICHED
334	STATE_TRANSITION	Q_OUTER_STATE>ENTRY_STATE	TRANSITION	44	26	14.258250561	3	3	3.080985915	9	6	2.265140677	17	11	4.546635490	1	1	5.791505792	6	4	11.443661972	-2.654124422	-1.005198694	0.443791435	3	YES	1	1	8	5	2	2	YES	PRESENT	-3.077769027	-1.428843299	6.000000000	-1.881218833	FORMAL_PATTERN	SHARED_NOT_ENRICHED
335	WRAPPER_CORE	d|al	GROUP	26	20	6.774028630	6	6	4.909365559	11	5	2.368204283	60	13	13.384955752	6	1	21.523178808	12	3	18.274853801	-1.516220550	-2.498746930	1.051743062	5	YES	1	1	11	5	5	5	YES	PRESENT	-1.840551368	-2.823077748	6.357552005	-1.955876510	FORMAL_PATTERN	SHARED_NOT_ENRICHED
336	WRAPPER_CORE	ch|y	GROUP	42	24	10.864008180	3	3	2.643504532	6	4	1.338550247	10	7	2.323008850	3	1	11.589403974	2	2	3.654970760	-3.020813269	-0.795323354	0.981780503	3	YES	1	1	6	4	2	2	YES	PRESENT	-3.423418381	-1.197928465	6.357552005	-2.307026875	FORMAL_PATTERN	SHARED_NOT_ENRICHED
337	STATE_TRANSITION	ENTRY_STATE>ENTRY_STATE	TRANSITION	82	29	26.433835309	6	6	5.721830986	8	6	2.026704816	12	9	3.247596778	0	0	1.930501931	3	1	6.161971831	-3.705177877	-0.680236539	1.497340903	6	YES	1	1	6	5	5	5	YES	ABSENT	-3.977325640	-0.952384302	6.000000000	-2.326729946	FORMAL_PATTERN	SHARED_NOT_ENRICHED
338	WRAPPER_TRANSITION	d>q	TRANSITION	42	28	13.617430311	4	2	3.961267606	36	10	8.702908918	54	12	14.159521954	5	1	21.235521236	7	4	13.204225352	-1.781420412	-1.837738487	1.135535531	2	YES	1	1	30	10	3	1	YES	PRESENT	-3.274627516	-3.330945591	5.491853096	-2.601964164	FORMAL_PATTERN	SHARED_NOT_ENRICHED
339	WRAPPER_CORE	sh|y	GROUP	23	16	6.007157464	3	3	2.643504532	3	3	0.720757825	5	4	1.216814159	0	0	1.655629139	2	2	3.654970760	-3.059095981	-0.755522346	1.874865299	3	NO	0	0	3	3	3	3	YES	ABSENT	-3.396343871	-1.092770235	6.357552005	-2.752050976	FORMAL_PATTERN	SHARED_NOT_ENRICHED
340	CORE	oly	GROUP	9	9	2.428425358	4	4	3.398791541	4	3	0.926688633	22	9	4.977876106	3	1	11.589403974	2	1	3.654970760	-1.389864563	-2.425373744	1.874865299	3	YES	1	1	4	3	3	3	YES	PRESENT	-2.109951865	-3.145461046	6.209453366	-2.752670957	PREDOMINANT_OL_STATE	SHARED_NOT_ENRICHED
341	WRAPPER_TRANSITION	sh>d	TRANSITION	35	25	11.374559436	5	5	4.841549296	7	4	1.788268956	25	11	6.625097428	1	1	5.791505792	3	3	6.161971831	-2.669175028	-1.889377937	1.436905050	4	YES	2	2	7	4	3	3	YES	PRESENT	-3.003247879	-2.223450787	5.491853096	-2.955077395	FORMAL_PATTERN	SHARED_NOT_ENRICHED
342	WRAPPER_CORE	NONE|s	GROUP	63	29	16.232106339	10	6	7.930513595	5	5	1.132619440	6	4	1.438053097	3	1	11.589403974	6	3	9.502923977	-3.841115119	-0.344453748	2.807751104	5	YES	1	1	5	5	9	5	YES	PRESENT	-4.080133594	-0.583472223	6.357552005	-3.004481919	FORMAL_PATTERN	SHARED_NOT_ENRICHED
343	WRAPPER_TRANSITION	q>q	TRANSITION	47	25	15.219480936	7	5	6.602112676	198	12	47.329518360	235	13	61.184723305	8	1	32.818532819	9	4	16.725352113	-1.204919490	-3.212171818	2.841740575	5	YES	2	1	177	12	5	4	YES	PRESENT	-1.556557229	-3.563809557	5.491853096	-3.040827277	FORMAL_PATTERN	SHARED_NOT_ENRICHED
344	WRAPPER_TRANSITION	ch>d	TRANSITION	97	38	31.239987184	9	7	8.362676056	8	6	2.026704816	17	11	4.546635490	3	1	13.513513514	8	4	14.964788732	-3.946185977	-1.165663366	2.044828699	6	YES	3	2	8	6	6	5	YES	PRESENT	-4.446245049	-1.665722439	5.491853096	-3.326908770	FORMAL_PATTERN	SHARED_NOT_ENRICHED
345	WRAPPER_CORE	NONE|oky	GROUP	22	18	5.751533742	10	8	7.930513595	4	3	0.926688633	10	7	2.323008850	0	0	1.655629139	2	1	3.654970760	-2.633790146	-1.325838070	3.097257721	3	YES	2	2	4	3	8	6	YES	ABSENT	-3.371302292	-2.063350216	6.357552005	-3.508257077	FORMAL_PATTERN	SHARED_NOT_ENRICHED
346	WRAPPER_TRANSITION	d>d	TRANSITION	110	36	35.405318808	5	4	4.841549296	10	5	2.503576538	29	10	7.664328397	2	1	9.652509653	4	1	7.922535211	-3.821903641	-1.614168817	0.951478222	4	YES	1	1	8	4	4	3	YES	PRESENT	-4.193944342	-1.986209518	5.491853096	-3.589883474	FORMAL_PATTERN	SHARED_NOT_ENRICHED
