event_id	source_host_id	target_host_id	source_host	target_host	locus	physical_folio	section	currier	hand	source_index	target_index	source_frequency_bin	position_quartile	line_count_bin	claim_state
132	H5a2c1a71221bd119	H5d61caeedf54c4df	okeo	eo	f102v1.20	f102	P	A	1	5	6	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
133	H5d61caeedf54c4df	H24b2305861a0f924	eo	oeteey	f102v1.20	f102	P	A	1	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
134	H24b2305861a0f924	H99fa2a55212dbc31	oeteey	okeey	f102v1.20	f102	P	A	1	7	8	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
135	H719b32d54bbd5d62	H65c74c15a686187b	ksheo	o	f102v1.23	f102	P	A	1	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
136	H65c74c15a686187b	H15d9332756935007	o	okey	f102v1.23	f102	P	A	1	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
137	H15d9332756935007	H5d61caeedf54c4df	okey	eo	f102v1.23	f102	P	A	1	3	4	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
138	H5d61caeedf54c4df	H57890630d716594c	eo	ockhey	f102v1.23	f102	P	A	1	4	5	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
139	H4bfc28283b1bceeb	Hd29f0823b38b9a53	ys	ckhey	f102v1.24	f102	P	A	1	1	2	F2_4	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
140	Hd29f0823b38b9a53	H7175517a370b5cd2	ckhey	or	f102v1.24	f102	P	A	1	2	3	F16_63	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
141	H7175517a370b5cd2	Hacac86c0e609ca90	or	l	f102v1.24	f102	P	A	1	3	4	F64P	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
142	H2bdd94c004581aa9	H15d9332756935007	ey	okey	f102v2.23	f102	P	A	1	3	4	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
143	H49086201110cfeee	H65c74c15a686187b	okeor	o	f102v2.33	f102	P	A	1	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
144	H65c74c15a686187b	Hbc272647a20e4b12	o	?keeeos	f102v2.33	f102	P	A	1	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
145	Hbc272647a20e4b12	H7175517a370b5cd2	?keeeos	or	f102v2.33	f102	P	A	1	3	4	F1	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
146	Ha1fce4363854ff88	H6c703179a2a4e0a0	y	kor	f102v2.37	f102	P	A	1	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
147	H6c703179a2a4e0a0	H7175517a370b5cd2	kor	or	f102v2.37	f102	P	A	1	4	5	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
148	H7175517a370b5cd2	H9db931798b8a1aab	or	cthey	f102v2.37	f102	P	A	1	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
149	H9db931798b8a1aab	H1455954f99a4d5af	cthey	eeey	f102v2.37	f102	P	A	1	6	7	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
150	H1455954f99a4d5af	H99fa2a55212dbc31	eeey	okeey	f102v2.37	f102	P	A	1	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
151	H6341e71c7212ceef	H7175517a370b5cd2	yot	or	f102v2.39	f102	P	A	1	1	2	F1	Q0	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
152	H7175517a370b5cd2	H8dd339818d6583cc	or	ekey	f102v2.39	f102	P	A	1	2	3	F64P	Q1	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
153	H8dd339818d6583cc	H7175517a370b5cd2	ekey	or	f102v2.39	f102	P	A	1	3	4	F5_15	Q2	4	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
154	H695abf6aa22ab9e3	Hb13c0ea15587743a	yche	oke	f103r.4	f103	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
155	Hb13c0ea15587743a	Hb13c0ea15587743a	oke	oke	f103r.4	f103	S	B	3	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
156	Hb13c0ea15587743a	H99fa2a55212dbc31	oke	okeey	f103r.4	f103	S	B	3	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
157	H99fa2a55212dbc31	H15d9332756935007	okeey	okey	f103r.4	f103	S	B	3	4	5	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
158	H65c74c15a686187b	Hafebe00901ad67dd	o	okeol	f103r.10	f103	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
159	H5d32746ff0e44a18	H4f9db7f8e5068a3e	oka	ty	f103r.10	f103	S	B	3	6	7	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
160	H4f9db7f8e5068a3e	H3f79bb7b435b0532	ty	e	f103r.10	f103	S	B	3	7	8	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
161	H3f79bb7b435b0532	H0a19b4727d1fbd3a	e	ot	f103r.10	f103	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
162	H0a19b4727d1fbd3a	H3f79bb7b435b0532	ot	e	f103r.10	f103	S	B	3	9	10	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
163	H3f79bb7b435b0532	Hf3812696ffb29c29	e	eolshy	f103r.10	f103	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
164	Hf3812696ffb29c29	H27a84712e4b22c41	eolshy	ee	f103r.10	f103	S	B	3	11	12	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
165	H65c74c15a686187b	H2bdd94c004581aa9	o	ey	f103r.12	f103	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
166	H2bdd94c004581aa9	Hfda71671c022a8e5	ey	ckhy	f103r.12	f103	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
167	Hfda71671c022a8e5	H8418150b75d3afee	ckhy	eey	f103r.12	f103	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
168	H8418150b75d3afee	Hafebe00901ad67dd	eey	okeol	f103r.12	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
169	Hafebe00901ad67dd	H2bce189a88f21ae3	okeol	kee	f103r.12	f103	S	B	3	5	6	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
170	H2bce189a88f21ae3	Hab5b62081b1d305e	kee	ar	f103r.12	f103	S	B	3	6	7	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
171	Hab5b62081b1d305e	H055eebf601617046	ar	aiin	f103r.12	f103	S	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
172	H055eebf601617046	H3f79bb7b435b0532	aiin	e	f103r.12	f103	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
173	Hdf80071647156c98	H3f79bb7b435b0532	eor	e	f103r.13	f103	S	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
174	H3f79bb7b435b0532	H99fa2a55212dbc31	e	okeey	f103r.13	f103	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
175	H99fa2a55212dbc31	H2689367b205c16ce	okeey	ok	f103r.13	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
176	H2689367b205c16ce	Hfda71671c022a8e5	ok	ckhy	f103r.13	f103	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
177	Hfda71671c022a8e5	H2689367b205c16ce	ckhy	ok	f103r.13	f103	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
178	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f103r.13	f103	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
179	Ha1fce4363854ff88	H750c78dd3a47bfae	y	pch	f103r.13	f103	S	B	3	8	9	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
180	H750c78dd3a47bfae	H89c4ec9f6b3f1086	pch	sh	f103r.13	f103	S	B	3	9	10	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
181	Hab5b62081b1d305e	H2bdd94c004581aa9	ar	ey	f103r.17	f103	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
182	H0c7f4d9e3aa56a1a	Hafebe00901ad67dd	polche	okeol	f103r.18	f103	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
183	Hafebe00901ad67dd	H2689367b205c16ce	okeol	ok	f103r.18	f103	S	B	3	2	3	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
184	H2689367b205c16ce	Had386158f5afc89b	ok	cthy	f103r.18	f103	S	B	3	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
185	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f103r.19	f103	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
186	Ha1fce4363854ff88	Ha1fce4363854ff88	y	y	f103r.19	f103	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
187	Ha1fce4363854ff88	H2bdd94c004581aa9	y	ey	f103r.19	f103	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
188	H2bdd94c004581aa9	H2689367b205c16ce	ey	ok	f103r.19	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
189	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f103r.19	f103	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
190	Ha1fce4363854ff88	H2689367b205c16ce	y	ok	f103r.19	f103	S	B	3	6	7	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
191	He4503da0bde325a7	H6896b0801b055abe	lkl	lr	f103r.19	f103	S	B	3	11	12	F2_4	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
192	H9ba683692add05aa	Hb13c0ea15587743a	pchea	oke	f103r.21	f103	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
193	Hb13c0ea15587743a	H536a2ca6ada4dfc5	oke	alk	f103r.21	f103	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
194	H536a2ca6ada4dfc5	H0a19b4727d1fbd3a	alk	ot	f103r.21	f103	S	B	3	3	4	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
195	H0a19b4727d1fbd3a	H2689367b205c16ce	ot	ok	f103r.21	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
196	H2689367b205c16ce	H6e491c02882ac36e	ok	py	f103r.21	f103	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
197	H6e491c02882ac36e	Hb13c0ea15587743a	py	oke	f103r.21	f103	S	B	3	6	7	F5_15	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
198	Hb13c0ea15587743a	He3a041c293621f94	oke	oky	f103r.21	f103	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
199	He3a041c293621f94	H31b91ade4daf007e	oky	pche	f103r.21	f103	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
200	H31b91ade4daf007e	H452ad129d4dde74e	pche	okaly	f103r.21	f103	S	B	3	9	10	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
201	H452ad129d4dde74e	H174023d6298d8ced	okaly	okee	f103r.21	f103	S	B	3	10	11	F5_15	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
202	H174023d6298d8ced	H280f3568fa969108	okee	lor	f103r.21	f103	S	B	3	11	12	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
203	H25a7b27553dae6f6	H2689367b205c16ce	alshy	ok	f103r.22	f103	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
204	H2689367b205c16ce	H757c512bf2c42cb7	ok	ckho	f103r.22	f103	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
205	H757c512bf2c42cb7	H18ac3e7343f01689	ckho	d	f103r.22	f103	S	B	3	3	4	F2_4	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
206	H18ac3e7343f01689	H174023d6298d8ced	d	okee	f103r.22	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
207	H174023d6298d8ced	H3f79bb7b435b0532	okee	e	f103r.22	f103	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
208	H3f79bb7b435b0532	H0a19b4727d1fbd3a	e	ot	f103r.22	f103	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
209	H0a19b4727d1fbd3a	Had386158f5afc89b	ot	cthy	f103r.22	f103	S	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
210	H055eebf601617046	Hc7f3fe0b4729da1b	aiin	eckhy	f103r.23	f103	S	B	3	1	2	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
211	Hc7f3fe0b4729da1b	Hded407e552734137	eckhy	lche	f103r.23	f103	S	B	3	2	3	F16_63	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
212	Hded407e552734137	Hfda71671c022a8e5	lche	ckhy	f103r.23	f103	S	B	3	3	4	F16_63	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
213	Hfda71671c022a8e5	Hacac86c0e609ca90	ckhy	l	f103r.23	f103	S	B	3	4	5	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
214	H826a00c051ed65a2	Hb13c0ea15587743a	choky	oke	f103r.24	f103	S	B	3	1	2	F2_4	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
215	Hb13c0ea15587743a	H3f79bb7b435b0532	oke	e	f103r.24	f103	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
216	H3f79bb7b435b0532	H2689367b205c16ce	e	ok	f103r.24	f103	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
217	H2689367b205c16ce	Ha1fce4363854ff88	ok	y	f103r.24	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
218	Ha1fce4363854ff88	H9764b4a8870a5b75	y	opche	f103r.24	f103	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
219	H9764b4a8870a5b75	H0a19b4727d1fbd3a	opche	ot	f103r.24	f103	S	B	3	6	7	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
220	H0a19b4727d1fbd3a	Had386158f5afc89b	ot	cthy	f103r.24	f103	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
221	Had386158f5afc89b	H18298b6fdbad02f9	cthy	otey	f103r.24	f103	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
222	H18298b6fdbad02f9	Habc42f1c89829b4d	otey	ain	f103r.24	f103	S	B	3	9	10	F16_63	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
223	Habc42f1c89829b4d	H8418150b75d3afee	ain	eey	f103r.24	f103	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
224	H8418150b75d3afee	He3a041c293621f94	eey	oky	f103r.24	f103	S	B	3	11	12	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
225	H6b4d09965e0f8681	H99fa2a55212dbc31	okechy	okeey	f103r.27	f103	S	B	3	1	2	F5_15	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
226	H99fa2a55212dbc31	H99fa2a55212dbc31	okeey	okeey	f103r.27	f103	S	B	3	2	3	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
227	H994517ac4cb1eeda	Hc7f3fe0b4729da1b	pcholkch	eckhy	f103r.30	f103	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
228	Hc7f3fe0b4729da1b	H15d9332756935007	eckhy	okey	f103r.30	f103	S	B	3	2	3	F16_63	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
229	H15d9332756935007	H2689367b205c16ce	okey	ok	f103r.30	f103	S	B	3	3	4	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
230	H2689367b205c16ce	H3f79bb7b435b0532	ok	e	f103r.30	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
231	H3f79bb7b435b0532	H3e0dba52e0eeb9b2	e	pchy	f103r.30	f103	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
232	H3e0dba52e0eeb9b2	H9764b4a8870a5b75	pchy	opche	f103r.30	f103	S	B	3	6	7	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
233	H9764b4a8870a5b75	He7bddcb46d1e7667	opche	oteeykshy	f103r.30	f103	S	B	3	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
234	He7bddcb46d1e7667	Hf789c4d98a4ee924	oteeykshy	aly	f103r.30	f103	S	B	3	8	9	F1	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
235	H8254c329a92850f6	H6351825030155836	k	al	f103r.31	f103	S	B	3	3	4	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
236	H6351825030155836	H2689367b205c16ce	al	ok	f103r.31	f103	S	B	3	4	5	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
237	H2689367b205c16ce	Hfda71671c022a8e5	ok	ckhy	f103r.31	f103	S	B	3	5	6	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
238	Hfda71671c022a8e5	H2689367b205c16ce	ckhy	ok	f103r.31	f103	S	B	3	6	7	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
239	H2689367b205c16ce	H18ac3e7343f01689	ok	d	f103r.31	f103	S	B	3	7	8	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
240	H18ac3e7343f01689	H343677762813eaeb	d	ch	f103r.31	f103	S	B	3	8	9	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
241	H343677762813eaeb	H2689367b205c16ce	ch	ok	f103r.31	f103	S	B	3	9	10	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
242	H2689367b205c16ce	H4f9db7f8e5068a3e	ok	ty	f103r.31	f103	S	B	3	10	11	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
243	H99fa2a55212dbc31	H3f79bb7b435b0532	okeey	e	f103r.32	f103	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
244	H3f79bb7b435b0532	Hb13c0ea15587743a	e	oke	f103r.32	f103	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
245	Hb13c0ea15587743a	H2689367b205c16ce	oke	ok	f103r.32	f103	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
246	H2689367b205c16ce	H0a120915a51af39e	ok	ety	f103r.32	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
247	H0a120915a51af39e	H3f79bb7b435b0532	ety	e	f103r.32	f103	S	B	3	5	6	F5_15	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
248	H3f79bb7b435b0532	Had386158f5afc89b	e	cthy	f103r.32	f103	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
249	Had386158f5afc89b	H7175517a370b5cd2	cthy	or	f103r.32	f103	S	B	3	7	8	F64P	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
250	H6eba1ab27fa62a0e	Ha1fce4363854ff88	okool	y	f103r.36	f103	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
251	Ha1fce4363854ff88	H174023d6298d8ced	y	okee	f103r.36	f103	S	B	3	2	3	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
252	H174023d6298d8ced	H174023d6298d8ced	okee	okee	f103r.36	f103	S	B	3	3	4	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
253	H174023d6298d8ced	H99fa2a55212dbc31	okee	okeey	f103r.36	f103	S	B	3	4	5	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
254	H99fa2a55212dbc31	Ha1fce4363854ff88	okeey	y	f103r.36	f103	S	B	3	5	6	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
255	Ha1fce4363854ff88	H18298b6fdbad02f9	y	otey	f103r.36	f103	S	B	3	6	7	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
256	H18298b6fdbad02f9	H99fa2a55212dbc31	otey	okeey	f103r.36	f103	S	B	3	7	8	F16_63	Q3	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
257	H4894134e3cbb06ee	H2689367b205c16ce	oteche	ok	f103r.38	f103	S	B	3	1	2	F1	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
258	H2689367b205c16ce	Had386158f5afc89b	ok	cthy	f103r.38	f103	S	B	3	2	3	F64P	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
259	Had386158f5afc89b	Hfda71671c022a8e5	cthy	ckhy	f103r.38	f103	S	B	3	3	4	F64P	Q2	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
260	Hf93d69f4b998ad7d	H99fa2a55212dbc31	ykee	okeey	f103r.39	f103	S	B	3	1	2	F16_63	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
261	H99fa2a55212dbc31	H7fa83690f8d7bf1d	okeey	lsheey	f103r.39	f103	S	B	3	2	3	F64P	Q0	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
262	H7fa83690f8d7bf1d	H0a19b4727d1fbd3a	lsheey	ot	f103r.39	f103	S	B	3	3	4	F5_15	Q1	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
263	H0a19b4727d1fbd3a	H3f79bb7b435b0532	ot	e	f103r.39	f103	S	B	3	4	5	F64P	Q2	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
264	H3f79bb7b435b0532	H8418150b75d3afee	e	eey	f103r.39	f103	S	B	3	5	6	F64P	Q3	5_7	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
265	Hacac86c0e609ca90	H1455954f99a4d5af	l	eeey	f103r.41	f103	S	B	3	1	2	F64P	Q0	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
266	H1455954f99a4d5af	H18298b6fdbad02f9	eeey	otey	f103r.41	f103	S	B	3	2	3	F16_63	Q1	8P	PHYSICAL_ADJACENCY_NO_WORD_BOUNDARY_OR_MEANING
