page_host	held_folio	events	host_bits	position_bits	position_gain_bits	host_top1	host_top3	position_top1	position_top3
ol	f107	1	2.255073120131	1.198202955769	1.056870164362	1	1	1	1
ol	f113	1	2.255073120131	1.198202955769	1.056870164362	1	1	1	1
ol	f114	3	12.535155112261	12.060811189112	0.474343923149	2	2	2	2
ol	f13	1	2.255073120131	1.198202955769	1.056870164362	1	1	1	1
ol	f16	2	8.630204152617	9.858607706750	-1.228403554133	1	1	1	1
ol	f19	1	2.697591355832	1.726054819956	0.971536535876	0	1	0	1
ol	f20	1	2.697591355832	1.726054819956	0.971536535876	0	1	0	1
ol	f21	3	7.733178610383	4.655545426778	3.077633183605	1	3	1	3
ol	f28	5	15.968695443084	12.118169834783	3.850525608301	3	4	3	4
ol	f30	1	6.398031073973	5.215439660695	1.182591413278	0	0	0	0
ol	f32	2	4.929764434476	3.263661117456	1.666103317020	1	2	1	2
ol	f34	1	2.697591355832	1.786596361891	0.910994993941	0	1	0	1
ol	f36	2	10.657684889039	9.881430899922	0.776253989117	0	1	0	1
ol	f37	1	2.697591355832	1.726054819956	0.971536535876	0	1	0	1
ol	f42	3	16.567122840920	18.327428396864	-1.760305555944	1	1	1	1
ol	f45	1	2.697591355832	1.786596361891	0.910994993941	0	1	0	1
ol	f47	1	2.697591355832	1.786596361891	0.910994993941	0	1	0	1
ol	f48	1	6.398031073973	6.523561956057	-0.125530882084	0	0	0	0
ol	f5	2	8.630204152617	6.753254706604	1.876949446013	1	1	1	1
ol	f51	1	2.697591355832	1.786596361891	0.910994993941	0	1	0	1
ol	f53	1	2.255073120131	1.541709302767	0.713363817364	1	1	1	1
ol	f55	1	2.255073120131	1.198202955769	1.056870164362	1	1	1	1
ol	f58	1	2.255073120131	1.198202955769	1.056870164362	1	1	1	1
ol	f76	1	2.255073120131	1.541709302767	0.713363817364	1	1	1	1
ol	f77	1	2.697591355832	1.786596361891	0.910994993941	0	1	0	1
ol	f79	2	4.598236423959	2.500555217214	2.097681206745	2	2	2	2
ol	f80	3	7.733178610383	4.688071067947	3.045107542436	1	3	1	3
ol	f86	3	7.249752893399	4.078876904816	3.170875988583	2	3	2	3
ol	f87	1	2.255073120131	2.380604002215	-0.125530882084	1	1	1	1
ol	f99	2	5.524180376644	3.637651775341	1.886528601302	0	2	0	2
olche	f111	1	3.007819504459	1.085426074135	1.922393430324	1	1	1	1
olche	f113	1	5.209453365629	3.121990524379	2.087462841250	0	1	0	1
olche	f114	2	6.246764831011	4.244291084940	2.002473746071	2	2	1	2
olche	f34	1	7.531381460516	8.531381460516	-1.000000000000	0	0	0	0
olche	f58	1	3.007819504459	1.085426074135	1.922393430324	1	1	1	1
olche	f75	4	13.585411744056	5.725562921518	7.859848822537	4	4	4	4
olche	f76	1	4.071949841879	2.103440128007	1.968509713872	0	1	1	1
olche	f77	2	8.185909625624	6.041393955612	2.144515670012	1	2	0	2
olche	f78	1	3.007819504459	1.085426074135	1.922393430324	1	1	1	1
olche	f80	3	12.194615991668	6.150062289431	6.044553702237	1	3	2	3
olche	f81	1	4.071949841879	2.103440128007	1.968509713872	0	1	1	1
olche	f82	2	8.691549673683	7.484698103243	1.206851570441	0	2	1	2
olche	f83	2	7.048406101874	3.184573755556	3.863832346318	1	2	2	2
olk	f104	1	7.800899899920	7.800899899920	0.000000000000	0	0	0	0
olk	f105	3	16.695004558724	13.036711734292	3.658292824432	0	1	0	1
olk	f106	1	5.478971805033	5.719979904537	-0.241008099504	0	0	0	0
olk	f107	2	8.730315067838	6.300776912891	2.429538154948	1	1	1	1
olk	f111	1	6.215937399199	3.970824901363	2.245112497837	0	0	0	0
olk	f112	1	6.215937399199	5.086302118783	1.129635280417	0	0	0	0
olk	f113	2	10.931948929008	9.006033647330	1.925915281679	0	0	0	0
olk	f114	1	4.341468281283	3.101883659981	1.239584621302	0	1	0	1
olk	f115	1	6.215937399199	6.926430782004	-0.710493382805	0	0	0	0
olk	f39	1	6.215937399199	5.086302118783	1.129635280417	0	0	0	0
olk	f48	1	7.800899899920	9.626870500145	-1.825970600225	0	0	0	0
olk	f75	2	8.730315067838	6.300776912891	2.429538154948	1	1	1	1
olk	f78	2	7.592811544089	7.086437433481	0.506374110608	1	2	1	2
olk	f79	2	9.467280662005	9.265467514314	0.201813147690	1	1	1	1
olk	f80	8	34.758097864359	24.595383953005	10.162713911353	5	6	5	6
olk	f81	1	3.277337943863	2.261343378254	1.015994565609	1	1	1	1
olk	f82	5	25.266117576923	27.034397235176	-1.768279658253	1	2	0	2
olk	f83	2	15.575805118783	18.112269101813	-2.536463983030	0	0	0	0
olk	f86	2	10.931948929008	8.157456062545	2.774492866463	0	0	0	0
olk	f95	2	7.592811544089	5.284899168387	2.307912375702	1	2	1	2
oly	f102	2	10.034650273284	9.858256029121	0.176394244163	1	1	1	1
oly	f103	1	2.427171254915	0.995346974871	1.431824280044	1	1	1	1
oly	f106	1	5.314696525656	3.135185475385	2.179511050272	0	1	0	1
oly	f15	1	2.427171254915	1.726131788255	0.701039466660	1	1	1	1
oly	f29	1	4.829269698486	3.552195839383	1.277073859103	0	1	0	1
oly	f3	1	2.427171254915	0.995346974871	1.431824280044	1	1	1	1
oly	f34	1	2.427171254915	1.726131788255	0.701039466660	1	1	1	1
oly	f35	1	4.829269698486	3.552195839383	1.277073859103	0	1	0	1
oly	f38	1	2.427171254915	1.726131788255	0.701039466660	1	1	1	1
oly	f40	1	2.427171254915	1.726131788255	0.701039466660	1	1	1	1
oly	f48	1	2.427171254915	1.726131788255	0.701039466660	1	1	1	1
oly	f58	2	7.712722178396	4.126624025635	3.586098152761	1	2	1	2
oly	f66	1	2.427171254915	0.995346974871	1.431824280044	1	1	1	1
oly	f75	1	2.427171254915	0.995346974871	1.431824280044	1	1	1	1
oly	f79	4	13.651683290276	10.259619360282	3.392063929994	3	3	3	3
oly	f80	3	13.705646980011	12.899764947353	0.805882032659	1	2	1	2
oly	f81	2	4.985537605023	2.119053415710	2.866484189313	2	2	2	2
oly	f83	1	2.427171254915	0.995346974871	1.431824280044	1	1	1	1
oly	f9	1	4.829269698486	5.691766174736	-0.862496476250	0	1	0	0
oly	f94	1	2.427171254915	0.995346974871	1.431824280044	1	1	1	1
oly	f96	1	4.829269698486	3.552195839383	1.277073859103	0	1	0	1
or	f1	1	2.421314644965	1.758212396961	0.663102248004	0	1	1	1
or	f10	4	10.760120044377	8.288387605770	2.471732438607	0	4	3	4
or	f100	1	9.432541900388	12.312960284636	-2.880418384247	0	0	0	0
or	f102	5	36.106446992717	42.416800570092	-6.310353577374	0	0	0	0
or	f103	1	5.525651304780	4.445962416151	1.079688888629	0	0	0	0
or	f104	6	24.352446081913	22.453010271361	1.899435810553	1	3	2	3
or	f105	6	33.241398136622	34.908784441375	-1.667386304753	0	2	0	2
or	f106	2	11.779904748358	12.522481015176	-0.742576266818	0	0	0	0
or	f107	5	22.458385244426	26.636432072332	-4.178046827906	0	2	0	2
or	f11	1	9.432541900388	10.727997783914	-1.295455883526	0	0	0	0
or	f111	3	10.388238897301	10.767074378111	-0.378835480809	0	2	0	2
or	f112	6	17.043924461517	15.595504473252	1.448419988265	1	5	2	5
or	f113	3	16.758277957096	13.103646211061	3.654631746035	0	0	0	1
or	f114	2	9.038138167928	9.460670304879	-0.422532136951	0	1	0	1
or	f115	5	30.875188771556	35.669257816742	-4.794069045185	0	2	0	1
or	f14	1	7.847579399667	7.525153050573	0.322426349094	0	0	0	0
or	f15	11	39.875517571914	33.798447186335	6.077070385578	0	7	3	8
or	f16	5	18.153449990894	16.464613217192	1.688836773702	0	3	3	3
or	f17	5	17.032478323183	13.125926305666	3.906552017517	1	3	1	4
or	f18	5	19.554501025759	16.331086199282	3.223414826476	0	3	1	3
or	f19	7	28.440457055401	29.425118881278	-0.984661825877	1	4	4	4
or	f2	6	17.319088089069	13.901897084566	3.417191004503	0	5	4	5
or	f20	3	7.283902237487	5.559254078056	1.724648159430	1	3	2	3
or	f21	1	2.421314644965	1.758212396961	0.663102248004	0	1	1	1
or	f22	4	12.047387892649	8.665728727808	3.381659164841	1	3	2	4
or	f23	6	22.464145573656	19.469838502177	2.994307071480	1	4	1	4
or	f24	3	12.203279888272	10.419789439797	1.783490448475	0	1	1	1
or	f25	1	2.421314644965	1.758212396961	0.663102248004	0	1	1	1
or	f27	1	2.421314644965	1.758212396961	0.663102248004	0	1	1	1
or	f28	7	25.553815957420	24.121707352620	1.432108604800	0	5	1	4
or	f29	2	6.902160498409	5.999302118734	0.902858379675	0	2	0	2
or	f3	5	13.951098815475	12.251362624718	1.699736190758	0	4	3	3
or	f30	6	20.140587193447	16.549553161799	3.591034031648	0	4	4	4
or	f32	2	5.823125276957	5.091122509516	0.732002767441	0	2	1	1
or	f33	1	2.421314644965	2.036225505149	0.385089139816	0	1	0	1
or	f34	1	2.421314644965	3.521501367550	-1.100186722585	0	1	0	0
or	f35	2	4.879350971864	4.503844844957	0.375506126907	0	2	1	2
or	f36	3	18.790699434789	22.511025997468	-3.720326562679	0	1	0	1
or	f37	4	20.094753471314	14.776160445734	5.318593025580	0	1	0	1
or	f39	1	2.421314644965	2.036225505149	0.385089139816	0	1	0	1
or	f4	2	6.902160498409	6.287069296940	0.615091201469	0	2	0	1
or	f40	2	7.938602494377	6.481198165173	1.457404329204	0	1	0	1
or	f43	1	4.574560905261	3.647947443264	0.926613461996	0	0	0	0
or	f44	1	5.732102182247	9.865127600878	-4.133025418631	0	0	0	0
or	f45	3	10.549604637467	11.489249957114	-0.939645319647	1	2	2	2
or	f47	6	25.917827611960	26.347196221587	-0.429368609626	0	1	1	1
or	f48	2	12.589933804714	12.658042135688	-0.068108330975	0	0	0	0
or	f49	1	2.421314644965	3.521501367550	-1.100186722585	0	1	0	0
or	f5	2	6.487941085367	5.114072293552	1.373868791816	0	1	1	1
or	f50	2	8.190496342605	6.053747741747	2.136748600858	0	1	0	2
or	f51	2	6.487941085367	5.392053371184	1.095887714184	0	1	0	1
or	f52	3	9.306711764031	7.726764725934	1.579947038097	0	3	1	3
or	f55	2	8.675568088543	6.597238605337	2.078329483206	0	1	0	1
or	f56	2	11.845493089985	12.481877728524	-0.636384638539	0	1	1	1
or	f58	2	6.487941085367	5.392053371184	1.095887714184	0	1	0	1
or	f6	8	19.877820235208	16.152052197783	3.725768037425	2	8	8	8
or	f66	1	4.574560905261	3.647947443264	0.926613461996	0	0	0	0
or	f75	4	15.358175429931	15.168528012496	0.189647417436	0	2	1	2
or	f76	2	6.487941085367	7.649434816462	-1.161493731095	0	1	0	1
or	f77	2	14.212864155634	15.380257646243	-1.167393490610	0	0	0	1
or	f78	9	32.908479321742	30.215244062733	2.693235259009	0	5	2	5
or	f79	6	23.843367359375	22.894476413318	0.948890946057	0	3	0	3
or	f8	3	19.080206051984	19.044416008718	0.035790043265	0	1	0	0
or	f80	5	17.630609202081	15.490271997280	2.140337204800	0	3	1	4
or	f81	2	5.823125276957	4.967478513293	0.855646763664	0	2	0	2
or	f83	4	15.453952828469	12.387830331887	3.066122496582	0	1	1	2
or	f85	8	40.055499178748	43.032632306912	-2.977133128164	0	3	1	3
or	f86	9	25.190937772959	22.254261866242	2.936675906717	1	9	1	7
or	f87	2	11.914205840069	14.094815750582	-2.180609910513	0	0	0	0
or	f88	6	19.943352977199	16.691416792290	3.251936184910	0	3	0	3
or	f89	2	6.987512094858	5.405709951440	1.581802143418	0	1	1	1
or	f9	8	23.844394875045	22.242661863609	1.601733011437	1	7	3	7
or	f90	1	5.973110281751	7.359663020471	-1.386552738720	0	0	0	0
or	f93	2	5.823125276957	5.369103587148	0.454021689809	0	2	0	1
or	f94	1	2.421314644965	2.036225505149	0.385089139816	0	1	0	1
or	f95	4	13.231812463787	11.157651425118	2.074161038669	1	3	2	3
or	f96	6	18.228349032655	15.585572829758	2.642776202897	1	5	2	5
or	f99	3	14.295129492910	18.008786536134	-3.713657043224	0	2	1	2
os	f1	1	4.739539537830	4.146356530304	0.593183007526	0	0	0	0
os	f10	1	4.739539537830	2.873338035897	1.866201501933	0	0	0	1
os	f104	1	4.739539537830	4.146356530304	0.593183007526	0	0	0	0
os	f106	2	11.603331302395	11.690239367618	-0.086908065223	1	1	1	1
os	f113	1	4.739539537830	4.980547637334	-0.241008099504	0	0	0	0
os	f114	1	4.087462841250	2.777122720638	1.310340120612	1	1	0	1
os	f115	1	4.087462841250	2.777122720638	1.310340120612	1	1	0	1
os	f17	1	4.739539537830	2.873338035897	1.866201501933	0	0	0	1
os	f26	1	4.739539537830	5.186998514801	-0.447458976971	0	0	0	0
os	f27	1	4.087462841250	2.777122720638	1.310340120612	1	1	0	1
os	f29	2	11.603331302395	11.690239367618	-0.086908065223	1	1	1	1
os	f3	1	7.546894459888	8.731319031025	-1.184424571137	0	0	0	0
os	f32	1	4.739539537830	3.409390936138	1.330148601692	0	0	0	1
os	f33	1	4.087462841250	2.777122720638	1.310340120612	1	1	0	1
os	f35	1	7.546894459888	7.994353436859	-0.447458976971	0	0	0	0
os	f50	1	4.739539537830	3.409390936138	1.330148601692	0	0	0	1
os	f53	1	4.739539537830	2.873338035897	1.866201501933	0	0	0	1
os	f87	1	4.739539537830	4.146356530304	0.593183007526	0	0	0	0
os	f95	1	4.739539537830	4.146356530304	0.593183007526	0	0	0	0
os	f96	2	12.255407998975	10.850297339601	1.405110659374	0	0	0	1
ot	f10	1	7.752659401271	11.727856010271	-3.975196608999	0	0	0	0
ot	f103	10	35.822502240295	31.252503525396	4.569998714898	0	4	0	3
ot	f104	5	23.840037543434	26.004025349271	-2.163987805837	1	1	0	1
ot	f105	9	32.454169641182	30.239491676216	2.214677964967	4	7	3	5
ot	f106	6	22.051717097970	19.671259017900	2.380458080070	4	4	4	4
ot	f107	10	34.254649900694	31.547652238199	2.706997662495	1	5	2	4
ot	f108	6	20.561487945831	19.039993525161	1.521494420670	1	3	1	2
ot	f111	11	41.369495663083	38.613169613521	2.756326049561	0	1	0	0
ot	f112	10	33.025557803497	31.655077180385	1.370480623112	4	7	2	4
ot	f113	19	63.007813159006	55.258768883620	7.749044275387	4	13	6	13
ot	f114	16	61.423510829136	60.986097008721	0.437413820415	2	5	4	7
ot	f115	6	25.958689050249	22.191337940812	3.767351109438	0	2	1	2
ot	f116	1	3.271532711535	2.672327065578	0.599205645957	0	1	0	1
ot	f15	1	2.894678406144	2.458304258920	0.436374147224	1	1	1	1
ot	f2	1	3.665196560021	2.535387646349	1.129808913672	0	0	1	1
ot	f22	1	9.337621901993	11.087643648984	-1.750021746992	0	0	0	0
ot	f25	2	10.186530436592	6.746343894838	3.440186541754	0	0	0	0
ot	f26	1	3.147797343112	2.625438850783	0.522358492329	0	1	1	1
ot	f27	1	3.147797343112	3.125010501449	0.022786841664	0	1	0	1
ot	f28	1	2.894678406144	2.755505355495	0.139173050649	1	1	1	1
ot	f33	1	3.147797343112	2.835244203113	0.312553140000	0	1	0	0
ot	f35	1	3.665196560021	3.258209193456	0.406987366565	0	0	0	0
ot	f36	3	9.804566753706	9.210722638252	0.593844115454	1	2	1	2
ot	f37	1	6.530266979935	3.568364808515	2.961902171420	0	0	0	0
ot	f39	1	3.147797343112	2.835244203113	0.312553140000	0	1	0	0
ot	f4	2	7.436891012391	6.676171464696	0.760719547694	0	0	1	1
ot	f40	1	3.406884564430	2.788632994968	0.618251569462	0	0	0	0
ot	f41	1	3.980069897374	3.233751304221	0.746318593154	0	0	0	0
ot	f42	3	26.401062281263	33.919839653085	-7.518777371822	0	0	0	0
ot	f43	3	19.958118785414	21.364694388597	-1.406575603183	0	0	0	0
ot	f45	1	3.271532711535	2.672327065578	0.599205645957	0	1	0	1
ot	f47	1	9.337621901993	13.312818510992	-3.975196608999	0	0	0	0
ot	f48	1	4.479640906865	4.348346363793	0.131294543072	0	0	0	0
ot	f5	2	9.928218441001	7.941255579752	1.986962861248	0	0	0	0
ot	f51	1	3.147797343112	2.625438850783	0.522358492329	0	1	1	1
ot	f55	1	3.271532711535	2.672327065578	0.599205645957	0	1	0	1
ot	f56	1	6.530266979935	3.568364808515	2.961902171420	0	0	0	0
ot	f58	6	26.690053025443	26.745066566757	-0.055013541314	1	4	1	3
ot	f66	1	3.980069897374	3.886553756290	0.093516141085	0	0	0	0
ot	f7	1	2.894678406144	2.755505355495	0.139173050649	1	1	1	1
ot	f75	5	18.623602101564	16.437301284914	2.186300816650	0	1	0	1
ot	f76	4	14.644306286179	14.363659193013	0.280647093165	1	2	1	2
ot	f77	4	15.424348274764	14.495861695812	0.928486578953	0	0	1	1
ot	f78	6	23.697693854468	26.754847007572	-3.057153153104	1	4	0	0
ot	f79	13	46.287830474208	41.334459730787	4.953370743421	2	4	2	3
ot	f8	1	7.752659401271	7.362859193492	0.389800207780	0	0	0	0
ot	f80	16	59.071203646690	54.913577276127	4.157626370563	3	6	3	6
ot	f81	3	11.276981368046	11.230736816312	0.046244551734	0	1	0	0
ot	f82	7	31.743457070380	31.744033983740	-0.000576913360	1	2	1	2
ot	f83	9	37.681427327809	34.784328835173	2.897098492636	2	4	2	4
ot	f85	1	3.665196560021	4.132005193407	-0.466808633386	0	0	0	0
ot	f86	19	63.117651919708	58.761001446988	4.356650472720	5	13	4	7
ot	f89	1	3.271532711535	2.672327065578	0.599205645957	0	1	0	1
ot	f9	2	10.638404704051	9.804009244633	0.834395459418	1	1	1	1
ot	f93	1	7.752659401271	7.362859193492	0.389800207780	0	0	0	0
ot	f94	3	9.498345660078	10.286612168264	-0.788266508186	1	3	1	1
ot	f95	7	23.904618871639	21.736094007100	2.168524864539	1	4	2	3
otey	f103	4	12.106494431491	6.941089786046	5.165404645444	3	4	2	4
otey	f108	2	7.310703657225	4.588940198761	2.721763458464	0	2	0	2
otey	f112	1	2.719447832908	1.228346681645	1.491101151264	1	1	1	1
otey	f113	1	2.719447832908	1.818539395315	0.900908437593	1	1	0	1
otey	f114	2	7.310703657225	4.588940198761	2.721763458464	0	2	0	2
otey	f29	1	2.719447832908	1.228346681645	1.491101151264	1	1	1	1
otey	f58	1	2.719447832908	1.818539395315	0.900908437593	1	1	0	1
otey	f75	3	8.709114810339	4.553249052743	4.155865757595	3	3	2	3
otey	f76	1	2.719447832908	1.228346681645	1.491101151264	1	1	1	1
otey	f77	1	3.489965986785	2.651429409480	0.838536577306	0	1	0	1
otey	f78	1	2.719447832908	1.818539395315	0.900908437593	1	1	0	1
otey	f79	1	3.489965986785	2.006055392063	1.483910594723	0	1	0	1
otey	f80	1	2.719447832908	1.228346681645	1.491101151264	1	1	1	1
otey	f81	3	9.043445534086	5.048155242210	3.995290291876	2	3	2	3
otey	f86	1	3.489965986785	2.651429409480	0.838536577306	0	1	0	1
otey	f88	1	7.577428828036	8.761853399173	-1.184424571137	0	0	0	0
r	f103	1	4.980547637334	5.221555736838	-0.241008099504	0	0	0	0
r	f104	2	7.532765831516	5.526686913673	2.006078917842	1	1	1	1
r	f105	2	5.291008085312	2.785308661016	2.505699424297	2	2	2	2
r	f106	2	7.735792927985	5.407624682279	2.328168245707	0	2	0	2
r	f107	2	8.654756355894	6.711815884817	1.942940471078	0	1	0	1
r	f108	1	2.578449193762	1.334677660613	1.243771533149	1	1	1	1
r	f111	4	18.786672784362	15.844535314188	2.942137470174	0	2	0	2
r	f115	2	8.654756355894	6.711815884817	1.942940471078	0	1	0	1
r	f15	2	5.291008085312	2.785308661016	2.505699424297	2	2	2	2
r	f2	1	6.202940058670	5.291070968949	0.911869089721	0	0	0	0
r	f20	1	2.578449193762	1.334677660613	1.243771533149	1	1	1	1
r	f23	1	2.578449193762	1.334677660613	1.243771533149	1	1	1	1
r	f30	1	3.700439718141	2.519867472499	1.180572245642	0	1	0	1
r	f35	1	2.578449193762	1.334677660613	1.243771533149	1	1	1	1
r	f46	1	2.578449193762	1.334677660613	1.243771533149	1	1	1	1
r	f49	3	8.151471339258	4.368218089316	3.783253249942	3	3	3	3
r	f51	1	2.578449193762	1.334677660613	1.243771533149	1	1	1	1
r	f55	1	2.578449193762	2.819457293266	-0.241008099504	1	1	1	1
r	f66	1	3.700439718141	2.519867472499	1.180572245642	0	1	0	1
r	f76	3	10.218732741386	6.906823010330	3.311909731056	2	2	2	2
r	f77	1	2.578449193762	2.703980075846	-0.125530882084	1	1	0	1
r	f78	2	10.340120753573	11.075683917107	-0.735563163533	1	1	1	1
r	f81	2	12.742219197145	15.015648774341	-2.273429577196	0	0	0	0
r	f82	1	4.980547637334	4.260164927363	0.720382709971	0	0	0	0
r	f86	1	3.700439718141	2.519867472499	1.180572245642	0	1	0	1
s	f105	2	11.499068535339	9.384928164351	2.114140370988	0	2	0	2
s	f112	1	4.622717422717	3.705312605364	0.917404817352	0	1	0	1
s	f113	2	9.876138184418	7.795594757108	2.080543427311	0	2	0	2
s	f17	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f18	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f19	1	1.395648514171	0.599384918886	0.796263595285	1	1	1	1
s	f2	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f20	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f22	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f24	3	4.294017934824	1.698288886472	2.595729048352	3	3	3	3
s	f25	2	2.826501759610	1.085365394457	1.741136365152	2	2	2	2
s	f26	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f27	2	9.456424197930	9.664023242278	-0.207599044348	1	1	1	1
s	f29	2	6.649069275872	4.619789378668	2.029279897204	1	2	1	2
s	f3	4	5.799742829054	2.391736338716	3.408006490338	4	4	4	4
s	f32	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f34	1	8.082149041354	10.480698417844	-2.398549376490	0	0	0	0
s	f35	2	2.826501759610	1.085365394457	1.741136365152	2	2	2	2
s	f36	2	2.826501759610	1.135578974234	1.690922785375	2	2	2	2
s	f38	1	1.395648514171	0.599384918886	0.796263595285	1	1	1	1
s	f40	2	2.826501759610	1.722809335951	1.103692423659	2	2	2	2
s	f42	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f46	2	5.996992579293	4.876557187294	1.120435391999	1	2	1	2
s	f49	1	1.395648514171	0.599384918886	0.796263595285	1	1	1	1
s	f5	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f51	2	2.826501759610	1.085365394457	1.741136365152	2	2	2	2
s	f52	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f54	1	1.395648514171	0.599384918886	0.796263595285	1	1	1	1
s	f58	2	2.826501759610	1.135578974234	1.690922785375	2	2	2	2
s	f6	3	4.294017934824	1.821207626191	2.472810308633	3	3	3	3
s	f79	1	4.622717422717	3.705312605364	0.917404817352	0	1	0	1
s	f80	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f81	1	4.622717422717	4.970640726137	-0.347923303420	0	1	0	1
s	f82	2	12.683493106476	14.124065697862	-1.440572591386	0	1	0	1
s	f87	1	1.395648514171	1.179558583179	0.216089930992	1	1	1	1
s	f88	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f89	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f9	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f90	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f93	4	5.799742829054	2.289407671445	3.510335157609	4	4	4	4
s	f94	1	1.395648514171	0.529546187844	0.866102326327	1	1	1	1
s	f96	2	2.826501759610	1.085365394457	1.741136365152	2	2	2	2
y	f1	1	2.822635153593	2.432974435204	0.389660718389	0	1	0	1
y	f10	7	34.238188884009	35.933989002815	-1.695800118806	0	2	0	2
y	f100	1	8.568589530987	8.426400727369	0.142188803618	0	0	0	0
y	f103	12	49.343566485654	51.170541035664	-1.826974550010	4	6	4	6
y	f104	4	11.524574370056	9.466762665396	2.057811704660	2	3	2	3
y	f105	7	25.205096590178	27.127743261201	-1.922646671024	4	5	4	5
y	f106	9	32.986674453315	32.720453777770	0.266220675545	2	3	2	4
y	f107	13	42.459048720749	38.208923484174	4.250125236575	5	11	5	9
y	f108	16	46.597951217476	44.690414017745	1.907537199731	6	12	5	11
y	f11	5	20.074341600580	18.420602087926	1.653739512654	0	2	1	2
y	f111	20	55.145580509754	49.253718319279	5.891862190475	10	16	10	17
y	f112	18	61.097405949493	59.803180301435	1.294225648058	8	11	9	12
y	f113	5	14.943256905996	12.437923161857	2.505333744139	3	4	3	4
y	f114	14	46.629559199244	44.386989241064	2.242569958180	5	6	4	7
y	f115	6	23.444014710084	21.510893949536	1.933120760548	1	2	0	2
y	f116	5	11.363500995059	10.871346299306	0.492154695753	4	5	3	5
y	f13	2	9.207295572736	9.306839819559	-0.099544246823	0	0	0	1
y	f14	3	11.838500477979	10.647968867014	1.190531610965	0	1	0	1
y	f15	8	40.157082491046	42.123764422302	-1.966681931256	0	1	1	2
y	f16	4	24.465253834594	27.781054690755	-3.315800856161	0	1	0	0
y	f17	3	12.668463461704	10.466228902887	2.202234558816	0	2	0	1
y	f18	3	11.089990463253	8.003032822851	3.086957640401	0	2	2	3
y	f19	6	30.920280844391	33.419937610447	-2.499656766056	0	1	0	0
y	f2	7	37.579238258314	43.580484348421	-6.001246090108	0	1	0	4
y	f20	4	19.060287708092	20.498946360913	-1.438658652820	0	1	0	3
y	f21	3	16.874743878364	16.259349061680	0.615394816684	0	0	0	0
y	f22	7	32.687377374135	32.166227714799	0.521149659336	0	3	1	2
y	f26	2	5.923264085608	5.193982330665	0.729281754943	1	1	1	2
y	f27	7	26.849556508038	26.082955599967	0.766600908071	0	3	1	4
y	f28	5	22.245289368076	25.065450923305	-2.820161555228	0	0	0	2
y	f29	4	22.762920125171	20.537238087324	2.225682037847	0	0	0	0
y	f30	3	11.298709439073	8.902019415925	2.396690023148	0	1	1	3
y	f32	3	16.774662865536	20.359314080510	-3.584651214974	0	1	0	1
y	f33	2	7.353483330539	7.140922460904	0.212560869635	0	1	0	0
y	f34	5	15.428943166227	14.097635541806	1.331307624421	2	3	2	3
y	f35	5	22.501937562027	21.306736627560	1.195200934467	0	0	0	2
y	f36	5	20.857197257206	21.389800876071	-0.532603618865	0	2	0	0
y	f37	2	7.243195745107	6.104686195194	1.138509549913	0	1	0	1
y	f38	1	4.538842187593	4.613116257087	-0.074274069494	0	0	0	0
y	f39	2	5.853723152354	5.358368553820	0.495354598535	1	1	1	1
y	f4	4	14.452452083083	12.429975662527	2.022476420556	0	1	0	4
y	f40	3	12.804655252674	10.262761430907	2.541893821767	2	2	2	2
y	f42	4	16.485648858148	15.368638611750	1.117010246398	0	1	0	2
y	f43	6	15.759396914872	13.788151516906	1.971245397966	3	5	3	5
y	f44	1	4.661698935378	4.719724974062	-0.058026038683	0	0	0	0
y	f45	3	13.553230853670	13.164969210057	0.388261643613	0	0	0	0
y	f46	5	16.183104759552	16.443414462410	-0.260309702858	2	2	1	2
y	f47	9	38.229016608436	38.391195658497	-0.162179050060	0	2	0	3
y	f48	4	13.255571920188	14.344824192318	-1.089252272130	1	2	1	1
y	f49	4	15.482334922607	14.445282653634	1.037052268972	0	3	1	2
y	f50	2	8.090448924705	8.320204091462	-0.229755166757	0	1	0	0
y	f51	2	6.631266196785	6.723722948613	-0.092456751827	0	1	0	2
y	f52	2	8.959402779106	8.941317563635	0.018085215471	0	0	0	0
y	f53	2	13.102360732948	13.772504293071	-0.670143560123	0	0	0	0
y	f54	1	3.614393220600	2.296245490810	1.318147729790	0	1	1	1
y	f55	2	6.590688746521	6.537650184378	0.053038562143	1	1	1	1
y	f56	2	11.386153698949	10.851081166012	0.535072532937	0	1	0	1
y	f58	8	36.471466459108	33.437441225738	3.034025233370	0	2	1	2
