world	signs	PAGE_HOST_PAGE_OTHER_COMPILER	PAGE_HOST_PAGE_OTHER_COMPILER_WITHIN_FIELD_POSITION	PAGE_HOST_PAGE_OTHER_COMPILER_LOCAL_STRUCTURE	max_three
344	----+-+-++---	-1.360293876070	-0.758204031840	-1.370016327881	-0.758204031840
345	----+-+-++--+	-1.487493061956	-1.089972850920	-1.521121069927	-1.089972850920
346	----+-+-++-+-	-1.077364845782	-0.758204031840	-1.294463956858	-0.758204031840
347	----+-+-++-++	-1.204564031668	-1.089972850920	-1.445568698904	-1.089972850920
348	----+-+-+++--	-0.205693789232	0.286774028257	-0.100736494697	0.286774028257
349	----+-+-+++-+	-0.332892975118	-0.044994790823	-0.251841236743	-0.044994790823
350	----+-+-++++-	0.077235241057	0.286774028257	-0.025184123674	0.286774028257
351	----+-+-+++++	-0.049963944829	-0.044994790823	-0.176288865720	-0.044994790823
352	----+-++-----	0.149047285285	0.387054434024	-0.841149730721	0.387054434024
353	----+-++----+	0.021848099399	0.055285614944	-0.992254472767	0.055285614944
354	----+-++---+-	0.431976315573	0.387054434024	-0.765597359698	0.431976315573
355	----+-++---++	0.304777129687	0.055285614944	-0.916702101744	0.304777129687
356	----+-++--+--	1.303647372123	1.432032494122	0.428130102463	1.432032494122
357	----+-++--+-+	1.176448186237	1.100263675042	0.277025360417	1.176448186237
358	----+-++--++-	1.586576402412	1.432032494122	0.503682473486	1.586576402412
359	----+-++--+++	1.459377216526	1.100263675042	0.352577731440	1.459377216526
360	----+-++-+---	-0.506563471875	-0.186980598989	-1.256687771347	-0.186980598989
361	----+-++-+--+	-0.633762657761	-0.518749418069	-1.407792513393	-0.518749418069
362	----+-++-+-+-	-0.223634441587	-0.186980598989	-1.181135400324	-0.186980598989
363	----+-++-+-++	-0.350833627473	-0.518749418069	-1.332240142370	-0.350833627473
364	----+-++-++--	0.648036614963	0.857997461109	0.012592061837	0.857997461109
365	----+-++-++-+	0.520837429077	0.526228642028	-0.138512680209	0.526228642028
366	----+-++-+++-	0.930965645252	0.857997461109	0.088144432860	0.930965645252
367	----+-++-++++	0.803766459366	0.526228642028	-0.062960309186	0.803766459366
368	----+-+++----	-0.063197834839	-0.058924991624	-1.082917317994	-0.058924991624
369	----+-+++---+	-0.190397020725	-0.390693810704	-1.234022060040	-0.190397020725
370	----+-+++--+-	0.219731195449	-0.058924991624	-1.007364946972	0.219731195449
371	----+-+++--++	0.092532009563	-0.390693810704	-1.158469689017	0.092532009563
372	----+-+++-+--	1.091402251999	0.986053068473	0.186362515190	1.091402251999
373	----+-+++-+-+	0.964203066113	0.654284249393	0.035257773144	0.964203066113
374	----+-+++-++-	1.374331282288	0.986053068473	0.261914886213	1.374331282288
375	----+-+++-+++	1.247132096402	0.654284249393	0.110810144167	1.247132096402
376	----+-++++---	-0.718808591999	-0.632960024637	-1.498455358620	-0.632960024637
377	----+-++++--+	-0.846007777885	-0.964728843717	-1.649560100666	-0.846007777885
378	----+-++++-+-	-0.435879561711	-0.632960024637	-1.422902987597	-0.435879561711
379	----+-++++-++	-0.563078747597	-0.964728843717	-1.574007729643	-0.563078747597
380	----+-+++++--	0.435791494839	0.412018035460	-0.229175525436	0.435791494839
381	----+-+++++-+	0.308592308953	0.080249216380	-0.380280267482	0.308592308953
382	----+-++++++-	0.718720525128	0.412018035460	-0.153623154413	0.718720525128
383	----+-+++++++	0.591521339242	0.080249216380	-0.304727896459	0.591521339242
384	----++-------	-0.217056446213	0.461452414774	-0.133475855474	0.461452414774
385	----++------+	-0.344255632099	0.129683595693	-0.284580597519	0.129683595693
386	----++-----+-	0.065872584075	0.461452414774	-0.057923484451	0.461452414774
387	----++-----++	-0.061326601811	0.129683595693	-0.209028226497	0.129683595693
388	----++----+--	0.937543640626	1.506430474871	1.135803977710	1.506430474871
389	----++----+-+	0.810344454740	1.174661655791	0.984699235665	1.174661655791
390	----++----++-	1.220472670914	1.506430474871	1.211356348733	1.506430474871
391	----++----+++	1.093273485028	1.174661655791	1.060251606688	1.174661655791
392	----++---+---	-0.872667203373	-0.112582618239	-0.549013896099	-0.112582618239
393	----++---+--+	-0.999866389259	-0.444351437320	-0.700118638145	-0.444351437320
394	----++---+-+-	-0.589738173085	-0.112582618239	-0.473461525077	-0.112582618239
395	----++---+-++	-0.716937358970	-0.444351437320	-0.624566267122	-0.444351437320
396	----++---++--	0.281932883466	0.932395441858	0.720265937085	0.932395441858
397	----++---++-+	0.154733697580	0.600626622778	0.569161195039	0.600626622778
398	----++---+++-	0.564861913754	0.932395441858	0.795818308108	0.932395441858
399	----++---++++	0.437662727868	0.600626622778	0.644713566062	0.644713566062
400	----++--+----	-0.429301566337	0.015472989125	-0.375243442747	0.015472989125
401	----++--+---+	-0.556500752223	-0.316295829955	-0.526348184793	-0.316295829955
402	----++--+--+-	-0.146372536049	0.015472989125	-0.299691071724	0.015472989125
403	----++--+--++	-0.273571721935	-0.316295829955	-0.450795813770	-0.273571721935
404	----++--+-+--	0.725298520502	1.060451049222	0.894036390437	1.060451049222
405	----++--+-+-+	0.598099334616	0.728682230142	0.742931648392	0.742931648392
406	----++--+-++-	1.008227550790	1.060451049222	0.969588761460	1.060451049222
407	----++--+-+++	0.881028364904	0.728682230142	0.818484019414	0.881028364904
408	----++--++---	-1.084912323497	-0.558562043888	-0.790781483373	-0.558562043888
409	----++--++--+	-1.212111509383	-0.890330862968	-0.941886225418	-0.890330862968
410	----++--++-+-	-0.801983293209	-0.558562043888	-0.715229112350	-0.558562043888
411	----++--++-++	-0.929182479095	-0.890330862968	-0.866333854396	-0.866333854396
412	----++--+++--	0.069687763342	0.486416016209	0.478498349811	0.486416016209
413	----++--+++-+	-0.057511422544	0.154647197129	0.327393607766	0.327393607766
414	----++--++++-	0.352616793630	0.486416016209	0.554050720834	0.554050720834
415	----++--+++++	0.225417607744	0.154647197129	0.402945978789	0.402945978789
416	----++-+-----	0.424428837858	0.586696421977	-0.261914886213	0.586696421977
417	----++-+----+	0.297229651972	0.254927602896	-0.413019628258	0.297229651972
418	----++-+---+-	0.707357868146	0.586696421977	-0.186362515190	0.707357868146
419	----++-+---++	0.580158682260	0.254927602896	-0.337467257235	0.580158682260
420	----++-+--+--	1.579028924697	1.631674482074	1.007364946972	1.631674482074
421	----++-+--+-+	1.451829738811	1.299905662994	0.856260204926	1.451829738811
422	----++-+--++-	1.861957954985	1.631674482074	1.082917317994	1.861957954985
423	----++-+--+++	1.734758769099	1.299905662994	0.931812575949	1.734758769099
424	----++-+-+---	-0.231181919302	0.012661388963	-0.677452926838	0.012661388963
425	----++-+-+--+	-0.358381105188	-0.319107430117	-0.828557668884	-0.319107430117
426	----++-+-+-+-	0.051747110986	0.012661388963	-0.601900555815	0.051747110986
427	----++-+-+-++	-0.075452074900	-0.319107430117	-0.753005297861	-0.075452074900
428	----++-+-++--	0.923418167537	1.057639449061	0.591826906346	1.057639449061
429	----++-+-++-+	0.796218981651	0.725870629981	0.440722164300	0.796218981651
430	----++-+-+++-	1.206347197825	1.057639449061	0.667379277369	1.206347197825
431	----++-+-++++	1.079148011939	0.725870629981	0.516274535323	1.079148011939
432	----++-++----	0.212183717734	0.140716996328	-0.503682473486	0.212183717734
433	----++-++---+	0.084984531848	-0.191051822752	-0.654787215532	0.084984531848
434	----++-++--+-	0.495112748022	0.140716996328	-0.428130102463	0.495112748022
435	----++-++--++	0.367913562136	-0.191051822752	-0.579234844509	0.367913562136
436	----++-++-+--	1.366783804573	1.185695056425	0.765597359698	1.366783804573
437	----++-++-+-+	1.239584618687	0.853926237345	0.614492617653	1.239584618687
438	----++-++-++-	1.649712834861	1.185695056425	0.841149730721	1.649712834861
439	----++-++-+++	1.522513648975	0.853926237345	0.690044988676	1.522513648975
440	----++-+++---	-0.443427039426	-0.433318036685	-0.919220514112	-0.433318036685
441	----++-+++--+	-0.570626225312	-0.765086855765	-1.070325256157	-0.570626225312
442	----++-+++-+-	-0.160498009138	-0.433318036685	-0.843668143089	-0.160498009138
443	----++-+++-++	-0.287697195024	-0.765086855765	-0.994772885134	-0.287697195024
444	----++-++++--	0.711173047413	0.611660023412	0.350059319073	0.711173047413
445	----++-++++-+	0.583973861527	0.279891204332	0.198954577027	0.583973861527
446	----++-+++++-	0.994102077701	0.611660023412	0.425611690095	0.994102077701
447	----++-++++++	0.866902891815	0.279891204332	0.274506948050	0.866902891815
448	----+++------	0.264596545826	0.708248428967	-0.221620288334	0.708248428967
449	----+++-----+	0.137397359940	0.376479609887	-0.372725030379	0.376479609887
450	----+++----+-	0.547525576114	0.708248428967	-0.146067917311	0.708248428967
451	----+++----++	0.420326390228	0.376479609887	-0.297172659357	0.420326390228
452	----+++---+--	1.419196632664	1.753226489064	1.047659544850	1.753226489064
453	----+++---+-+	1.291997446778	1.421457669984	0.896554802805	1.421457669984
454	----+++---++-	1.702125662953	1.753226489064	1.123211915873	1.753226489064
455	----+++---+++	1.574926477067	1.421457669984	0.972107173828	1.574926477067
456	----+++--+---	-0.391014211334	0.134213395954	-0.637158328960	0.134213395954
457	----+++--+--+	-0.518213397220	-0.197555423126	-0.788263071005	-0.197555423126
458	----+++--+-+-	-0.108085181046	0.134213395954	-0.561605957937	0.134213395954
459	----+++--+-++	-0.235284366932	-0.197555423126	-0.712710699982	-0.197555423126
460	----+++--++--	0.763585875504	1.179191456051	0.632121504225	1.179191456051
461	----+++--++-+	0.636386689618	0.847422636971	0.481016762179	0.847422636971
462	----+++--+++-	1.046514905793	1.179191456051	0.707673875248	1.179191456051
463	----+++--++++	0.919315719907	0.847422636971	0.556569133202	0.919315719907
464	----+++-+----	0.052351425702	0.262269003319	-0.463387875607	0.262269003319
465	----+++-+---+	-0.074847760184	-0.069499815762	-0.614492617653	-0.069499815762
466	----+++-+--+-	0.335280455990	0.262269003319	-0.387835504584	0.335280455990
467	----+++-+--++	0.208081270104	-0.069499815762	-0.538940246630	0.208081270104
468	----+++-+-+--	1.206951512540	1.307247063416	0.805891957577	1.307247063416
469	----+++-+-+-+	1.079752326654	0.975478244336	0.654787215532	1.079752326654
470	----+++-+-++-	1.489880542829	1.307247063416	0.881444328600	1.489880542829
471	----+++-+-+++	1.362681356943	0.975478244336	0.730339586554	1.362681356943
472	----+++-++---	-0.603259331458	-0.311766029695	-0.878925916233	-0.311766029695
473	----+++-++--+	-0.730458517344	-0.643534848775	-1.030030658278	-0.643534848775
474	----+++-++-+-	-0.320330301170	-0.311766029695	-0.803373545210	-0.311766029695
475	----+++-++-++	-0.447529487056	-0.643534848775	-0.954478287256	-0.447529487056
476	----+++-+++--	0.551340755380	0.733212030403	0.390353916951	0.733212030403
477	----+++-+++-+	0.424141569494	0.401443211323	0.239249174906	0.424141569494
478	----+++-++++-	0.834269785669	0.733212030403	0.465906287974	0.834269785669
479	----+++-+++++	0.707070599783	0.401443211323	0.314801545929	0.707070599783
480	----++++-----	0.906081829896	0.833492436170	-0.350059319073	0.906081829896
481	----++++----+	0.778882644011	0.501723617090	-0.501164061118	0.778882644011
482	----++++---+-	1.189010860185	0.833492436170	-0.274506948050	1.189010860185
483	----++++---++	1.061811674299	0.501723617090	-0.425611690095	1.061811674299
484	----++++--+--	2.060681916735	1.878470496267	0.919220514112	2.060681916735
485	----++++--+-+	1.933482730849	1.546701677187	0.768115772066	1.933482730849
486	----++++--++-	2.343610947024	1.878470496267	0.994772885134	2.343610947024
487	----++++--+++	2.216411761138	1.546701677187	0.843668143089	2.216411761138
488	----++++-+---	0.250471072737	0.259457403157	-0.765597359698	0.259457403157
489	----++++-+--+	0.123271886851	-0.072311415923	-0.916702101744	0.123271886851
490	----++++-+-+-	0.533400103025	0.259457403157	-0.690044988676	0.533400103025
491	----++++-+-++	0.406200917139	-0.072311415923	-0.841149730721	0.406200917139
492	----++++-++--	1.405071159575	1.304435463254	0.503682473486	1.405071159575
493	----++++-++-+	1.277871973689	0.972666644174	0.352577731440	1.277871973689
494	----++++-+++-	1.688000189864	1.304435463254	0.579234844509	1.688000189864
495	----++++-++++	1.560801003978	0.972666644174	0.428130102463	1.560801003978
496	----+++++----	0.693836709772	0.387513010521	-0.591826906346	0.693836709772
497	----+++++---+	0.566637523886	0.055744191441	-0.742931648392	0.566637523886
498	----+++++--+-	0.976765740061	0.387513010521	-0.516274535323	0.976765740061
499	----+++++--++	0.849566554175	0.055744191441	-0.667379277369	0.849566554175
500	----+++++-+--	1.848436796611	1.432491070619	0.677452926838	1.848436796611
501	----+++++-+-+	1.721237610725	1.100722251538	0.526348184793	1.721237610725
502	----+++++-++-	2.131365826900	1.432491070619	0.753005297861	2.131365826900
503	----+++++-+++	2.004166641014	1.100722251538	0.601900555815	2.004166641014
504	----++++++---	0.038225952612	-0.186522022492	-1.007364946972	0.038225952612
505	----++++++--+	-0.088973233273	-0.518290841572	-1.158469689017	-0.088973233273
506	----++++++-+-	0.321154982901	-0.186522022492	-0.931812575949	0.321154982901
507	----++++++-++	0.193955797015	-0.518290841572	-1.082917317994	0.193955797015
508	----+++++++--	1.192826039451	0.858456037606	0.261914886213	1.192826039451
509	----+++++++-+	1.065626853565	0.526687218525	0.110810144167	1.065626853565
510	----++++++++-	1.475755069740	0.858456037606	0.337467257235	1.475755069740
511	----+++++++++	1.348555883854	0.526687218525	0.186362515190	1.348555883854
512	---+---------	-1.660609961378	-1.093693251134	-1.274316657919	-1.093693251134
513	---+--------+	-1.787809147264	-1.425462070214	-1.425421399965	-1.425421399965
514	---+-------+-	-1.377680931089	-1.093693251134	-1.198764286896	-1.093693251134
515	---+-------++	-1.504880116975	-1.425462070214	-1.349869028942	-1.349869028942
516	---+------+--	-0.506009874539	-0.048715191037	-0.005036824735	-0.005036824735
517	---+------+-+	-0.633209060425	-0.380484010117	-0.156141566781	-0.156141566781
518	---+------++-	-0.223080844251	-0.048715191037	0.070515546288	0.070515546288
519	---+------+++	-0.350280030136	-0.380484010117	-0.080589195758	-0.080589195758
520	---+-----+---	-2.316220718538	-1.667728284147	-1.689854698545	-1.667728284147
521	---+-----+--+	-2.443419904424	-1.999497103228	-1.840959440591	-1.840959440591
522	---+-----+-+-	-2.033291688249	-1.667728284147	-1.614302327522	-1.614302327522
523	---+-----+-++	-2.160490874135	-1.999497103228	-1.765407069568	-1.765407069568
524	---+-----++--	-1.161620631699	-0.622750224050	-0.420574865361	-0.420574865361
525	---+-----++-+	-1.288819817585	-0.954519043130	-0.571679607406	-0.571679607406
526	---+-----+++-	-0.878691601410	-0.622750224050	-0.345022494338	-0.345022494338
527	---+-----++++	-1.005890787296	-0.954519043130	-0.496127236383	-0.496127236383
528	---+----+----	-1.872855081502	-1.539672676783	-1.516084245192	-1.516084245192
529	---+----+---+	-2.000054267388	-1.871441495863	-1.667188987238	-1.667188987238
530	---+----+--+-	-1.589926051213	-1.539672676783	-1.440531874169	-1.440531874169
531	---+----+--++	-1.717125237099	-1.871441495863	-1.591636616215	-1.591636616215
532	---+----+-+--	-0.718254994663	-0.494694616685	-0.246804412008	-0.246804412008
533	---+----+-+-+	-0.845454180549	-0.826463435766	-0.397909154054	-0.397909154054
534	---+----+-++-	-0.435325964375	-0.494694616685	-0.171252040985	-0.171252040985
535	---+----+-+++	-0.562525150261	-0.826463435766	-0.322356783031	-0.322356783031
536	---+----++---	-2.528465838662	-2.113707709796	-1.931622285818	-1.931622285818
537	---+----++--+	-2.655665024548	-2.445476528876	-2.082727027864	-2.082727027864
538	---+----++-+-	-2.245536808373	-2.113707709796	-1.856069914795	-1.856069914795
539	---+----++-++	-2.372735994259	-2.445476528876	-2.007174656841	-2.007174656841
540	---+----+++--	-1.373865751823	-1.068729649699	-0.662342452634	-0.662342452634
541	---+----+++-+	-1.501064937709	-1.400498468779	-0.813447194680	-0.813447194680
542	---+----++++-	-1.090936721535	-1.068729649699	-0.586790081611	-0.586790081611
543	---+----+++++	-1.218135907420	-1.400498468779	-0.737894823657	-0.737894823657
544	---+---+-----	-1.019124677307	-0.968449243931	-1.402755688658	-0.968449243931
545	---+---+----+	-1.146323863193	-1.300218063012	-1.553860430704	-1.146323863193
546	---+---+---+-	-0.736195647018	-0.968449243931	-1.327203317635	-0.736195647018
547	---+---+---++	-0.863394832904	-1.300218063012	-1.478308059681	-0.863394832904
548	---+---+--+--	0.135475409532	0.076528816166	-0.133475855474	0.135475409532
549	---+---+--+-+	0.008276223646	-0.255240002914	-0.284580597519	0.008276223646
550	---+---+--++-	0.418404439820	0.076528816166	-0.057923484451	0.418404439820
551	---+---+--+++	0.291205253934	-0.255240002914	-0.209028226497	0.291205253934
552	---+---+-+---	-1.674735434467	-1.542484276944	-1.818293729284	-1.542484276944
553	---+---+-+--+	-1.801934620353	-1.874253096025	-1.969398471329	-1.801934620353
554	---+---+-+-+-	-1.391806404178	-1.542484276944	-1.742741358261	-1.391806404178
555	---+---+-+-++	-1.519005590064	-1.874253096025	-1.893846100307	-1.519005590064
556	---+---+-++--	-0.520135347628	-0.497506216847	-0.549013896099	-0.497506216847
557	---+---+-++-+	-0.647334533514	-0.829275035927	-0.700118638145	-0.647334533514
558	---+---+-+++-	-0.237206317340	-0.497506216847	-0.473461525077	-0.237206317340
559	---+---+-++++	-0.364405503226	-0.829275035927	-0.624566267122	-0.364405503226
560	---+---++----	-1.231369797431	-1.414428669580	-1.644523275931	-1.231369797431
