held_folio	language_id	source_sta_code	mapped_phoneme	train_occurrences	held_occurrences	global_occurrences	frequent_code	mapping_hash
f103	CHECHEN	Q2	l	712	78	790	1	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	T1	m	12	0	12	0	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	T2	ɐ	5	0	5	0	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	U1	l	73	10	83	1	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	U2	l	49	4	53	1	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	V1	a	0	1	1	0	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	W1	ɐ	2	0	2	0	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	W2	ɐ	1	0	1	0	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	CHECHEN	X1	l	3	0	3	0	bea2fe6e229dcdf29bd372a89e897172a8087f8494e872281802949b60698254
f103	AVAR	A1	ɐ	2703	251	2954	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	A2	r	1741	231	1972	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	A3	ɐ	2018	161	2179	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	B1	ɐ	1426	90	1516	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	B2	tsʼ	1209	116	1325	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	B3	tsʼ	123	10	133	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	B4	ɐ	4	1	5	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	C1	tsʼ	699	62	761	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	C2	tsʼ	210	12	222	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	D1	tʼ	795	89	884	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	E1	ɐ	27	0	27	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	E2	tsʼ	8	4	12	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	F1	tsʼ	290	39	329	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	F2	tʃʼ	10	0	10	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	F3	tsʼ	106	2	108	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	G1	tsʼ	611	33	644	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	G2	tsʼ	4	0	4	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	G3	χ	19	0	19	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	H1	r	25	1	26	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	J1	ɐ	1213	118	1331	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	K1	tsʼ	1384	86	1470	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	K2	ɐ	645	79	724	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	L1	tsʼ	359	81	440	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	M1	ɐ	59	4	63	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	P1	m	217	21	238	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	P2	m	41	2	43	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	Q1	m	1274	131	1405	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	Q2	m	712	78	790	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	T1	m	12	0	12	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	T2	ɐ	5	0	5	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	U1	ɐ	73	10	83	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	U2	ɐ	49	4	53	1	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	V1	a	0	1	1	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	W1	ɐ	2	0	2	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	W2	ɐ	1	0	1	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	AVAR	X1	ɐ	3	0	3	0	efdc61152202d4fa31dccecfd1b51f505bc9934e8d1fd66a0a1ea36455b5d71e
f103	BASQUE	A1	e	2703	251	2954	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	A2	n	1741	231	1972	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	A3	ɐ	2018	161	2179	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	B1	u	1426	90	1516	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	B2	n	1209	116	1325	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	B3	r	123	10	133	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	B4	i	4	1	5	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	C1	n	699	62	761	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	C2	b	210	12	222	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	D1	b	795	89	884	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	E1	u	27	0	27	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	E2	r	8	4	12	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	F1	r	290	39	329	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	F2	u	10	0	10	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	F3	r	106	2	108	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	G1	r	611	33	644	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	G2	u	4	0	4	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	G3	r	19	0	19	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	H1	r	25	1	26	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	J1	ɐ	1213	118	1331	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	K1	b	1384	86	1470	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	K2	ɐ	645	79	724	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	L1	b	359	81	440	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	M1	ɐ	59	4	63	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	P1	g	217	21	238	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	P2	g	41	2	43	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	Q1	l	1274	131	1405	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	Q2	d	712	78	790	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	T1	b	12	0	12	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	T2	ɐ	5	0	5	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	U1	e	73	10	83	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	U2	e	49	4	53	1	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	V1	b	0	1	1	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	W1	e	2	0	2	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	W2	e	1	0	1	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	BASQUE	X1	i	3	0	3	0	b3855b47a70b58d90db988e253401208624f027282d99feafc9f88734ce1dad1
f103	TURKISH	A1	i	2703	251	2954	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	A2	z	1741	231	1972	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	A3	i	2018	161	2179	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	B1	i	1426	90	1516	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	B2	k	1209	116	1325	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	B3	k	123	10	133	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	B4	k	4	1	5	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	C1	k	699	62	761	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	C2	b	210	12	222	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	D1	b	795	89	884	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	E1	tʃ	27	0	27	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	E2	k	8	4	12	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	F1	z	290	39	329	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	F2	tʃ	10	0	10	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	F3	k	106	2	108	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	G1	k	611	33	644	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	G2	k	4	0	4	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	G3	k	19	0	19	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	H1	k	25	1	26	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	J1	i	1213	118	1331	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	K1	b	1384	86	1470	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	K2	i	645	79	724	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	L1	b	359	81	440	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	M1	i	59	4	63	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	P1	k	217	21	238	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	P2	i	41	2	43	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	Q1	k	1274	131	1405	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	Q2	k	712	78	790	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	T1	b	12	0	12	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	T2	i	5	0	5	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	U1	i	73	10	83	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	U2	i	49	4	53	1	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	V1	b	0	1	1	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	W1	i	2	0	2	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	W2	i	1	0	1	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	TURKISH	X1	i	3	0	3	0	2a48a58cea24f751d3e24b0346d4ab4dba8523ce017d74692940bcf5cadc65e9
f103	GREEK	A1	e	2703	251	2954	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	A2	i	1741	231	1972	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	A3	s	2018	161	2179	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	B1	t	1426	90	1516	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	B2	i	1209	116	1325	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	B3	i	123	10	133	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	B4	s	4	1	5	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	C1	i	699	62	761	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	C2	p	210	12	222	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	D1	p	795	89	884	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	E1	t	27	0	27	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	E2	i	8	4	12	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	F1	i	290	39	329	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	F2	t	10	0	10	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	F3	i	106	2	108	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	G1	i	611	33	644	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	G2	i	4	0	4	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	G3	i	19	0	19	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	H1	i	25	1	26	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	J1	s	1213	118	1331	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	K1	p	1384	86	1470	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	K2	s	645	79	724	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	L1	p	359	81	440	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	M1	s	59	4	63	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	P1	p	217	21	238	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	P2	s	41	2	43	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	Q1	t	1274	131	1405	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	Q2	t	712	78	790	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	T1	p	12	0	12	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	T2	s	5	0	5	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	U1	s	73	10	83	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	U2	s	49	4	53	1	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	V1	c	0	1	1	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	W1	s	2	0	2	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	W2	s	1	0	1	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	GREEK	X1	t	3	0	3	0	f1230c8c8514eb5af0a1aa559117af9ac8f0f1492ce7578c940b1da3a550347f
f103	ARABIC_QURANIC	A1	ɐ	2703	251	2954	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	A2	ɐ	1741	231	1972	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	A3	ɐ	2018	161	2179	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	B1	n	1426	90	1516	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	B2	n	1209	116	1325	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	B3	n	123	10	133	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	B4	ɐ	4	1	5	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	C1	n	699	62	761	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	C2	n	210	12	222	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	D1	n	795	89	884	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	E1	χ	27	0	27	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	E2	n	8	4	12	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	F1	r	290	39	329	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	F2	j	10	0	10	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	F3	n	106	2	108	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	G1	n	611	33	644	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	G2	χ	4	0	4	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	G3	n	19	0	19	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	H1	n	25	1	26	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	J1	ɐ	1213	118	1331	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	K1	n	1384	86	1470	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	K2	ɐ	645	79	724	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	L1	n	359	81	440	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	M1	t	59	4	63	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	P1	n	217	21	238	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	P2	ɐ	41	2	43	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	Q1	n	1274	131	1405	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	Q2	n	712	78	790	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	T1	n	12	0	12	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	T2	t	5	0	5	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	U1	n	73	10	83	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	U2	n	49	4	53	1	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	V1	b	0	1	1	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	W1	t	2	0	2	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	W2	t	1	0	1	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	ARABIC_QURANIC	X1	t	3	0	3	0	a4be2716d13171f588f245530ab68381aa34282d7753a20974a1075371c0205a
f103	FINNISH	A1	i	2703	251	2954	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	A2	u	1741	231	1972	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	A3	s	2018	161	2179	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	B1	u	1426	90	1516	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	B2	i	1209	116	1325	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	B3	i	123	10	133	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	B4	k	4	1	5	0	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	C1	i	699	62	761	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	C2	k	210	12	222	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	D1	k	795	89	884	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	E1	s	27	0	27	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	E2	i	8	4	12	0	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	F1	i	290	39	329	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	F2	i	10	0	10	0	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	F3	i	106	2	108	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	G1	i	611	33	644	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	G2	i	4	0	4	0	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	G3	i	19	0	19	0	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	H1	i	25	1	26	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	J1	u	1213	118	1331	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	K1	k	1384	86	1470	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
f103	FINNISH	K2	u	645	79	724	1	8da6fef5b5b610a49320cdcc31e0f3e6f0d9af8a24fd1ca49d7eb02a977cfd91
