role_hypothesis	anchor_model	anchor_rank	formal_feature	feature_weight	locus	page	physical_folio	group_index	token	residual_host	stripped_prefix	dy_closure	family_surface	claim_state
PLANT	SOURCE_FAMILY	4	F3:ABC	1.509673382280	f93r.23	f93r	f93	4	teols	eols	t	0	QJABC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f102r2.5	f102r2	f102	1	tor	or	t	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f102v2.37	f102v2	f102	4	kor	kor	NONE	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f103r.31	f103r	f103	3	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f103r.43	f103r	f103	1	tar	ar	t	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f103v.24	f103v	f103	12	kain	kain	NONE	0	QAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f103v.46	f103v	f103	1	tain	ain	t	0	QAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104r.19	f104r	f104	1	toaiin	oaiin	t	0	QAAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104r.19	f104r	f104	8	kary	kary	NONE	0	QACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104r.22	f104r	f104	11	taiin	aiin	t	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104r.26	f104r	f104	3	kar	kar	NONE	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104r.34	f104r	f104	10	taiin	aiin	t	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104r.36	f104r	f104	7	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104v.29	f104v	f104	6	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104v.30	f104v	f104	2	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f104v.33	f104v	f104	4	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105r.34	f105r	f105	4	kar	kar	NONE	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105r.35	f105r	f105	10	kor	kor	NONE	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105v.10	f105v	f105	2	ky	ky	NONE	0	QA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105v.10	f105v	f105	6	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105v.13	f105v	f105	6	kair	kair	NONE	0	QAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105v.15	f105v	f105	2	kar	kar	NONE	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105v.18	f105v	f105	10	karaim	karaim	NONE	0	QACAEB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f105v.19	f105v	f105	6	taiin	aiin	t	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f106r.43	f106r	f106	9	taiin	aiin	t	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f106v.26	f106v	f106	1	tar	ar	t	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f106v.34	f106v	f106	4	ky	ky	NONE	0	QA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f106v.40	f106v	f106	1	ko	ko	NONE	0	QA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f106v.41	f106v	f106	4	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f106v.6	f106v	f106	8	talshdy	alsh	t	1	QABLBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f106v.6	f106v	f106	10	kararo	kararo	NONE	0	QACACA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.1	f107r	f107	7	tarair	arair	t	0	QACAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.21	f107r	f107	1	taror	aror	t	0	QACAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.25	f107r	f107	3	kal	kal	NONE	0	QAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.28	f107r	f107	1	kar	kar	NONE	0	QAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.31	f107r	f107	9	kal	kal	NONE	0	QAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.33	f107r	f107	4	kaiin	kaiin	NONE	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.33	f107r	f107	7	kaiiin	kaiiin	NONE	0	QAH	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.35	f107r	f107	11	kaldaim	kaldaim	NONE	0	QABBAEB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.46	f107r	f107	9	taiin	aiin	t	0	QAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
PLANT	SOURCE_FAMILY	5	F3:^QA	1.347975496818	f107r.50	f107r	f107	5	taidy	ai	t	1	QAEBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f100v.15	f100v	f100	6	qoolkeey	oolkeey	q	0	DAABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f103r.21	f103r	f103	3	dalkar	alkar	d	0	BABQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f103r.30	f103r	f103	1	pcholkchdy	pcholkch	NONE	1	PKABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f103r.45	f103r	f103	8	olkeol	olkeol	NONE	0	ABQJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f103v.11	f103v	f103	2	olkeeshy	olkeeshy	NONE	0	ABQKLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f103v.25	f103v	f103	2	olkeeey	olkeeey	NONE	0	ABQMA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f103v.32	f103v	f103	7	olkam	olkam	NONE	0	ABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.11	f104r	f104	8	olkeedy	olkee	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.17	f104r	f104	2	olkeeody	olkeeo	NONE	1	ABQKABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.19	f104r	f104	6	olkchedy	olkche	NONE	1	ABQKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.21	f104r	f104	4	olkchedy	olkche	NONE	1	ABQKJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.24	f104r	f104	5	olkeeor	olkeeor	NONE	0	ABQKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.33	f104r	f104	6	olkeeey	olkeeey	NONE	0	ABQMA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.39	f104r	f104	4	alkchdy	alkch	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.40	f104r	f104	1	olkeeos	olkeeos	NONE	0	ABQKAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.40	f104r	f104	2	olkaiin	olkaiin	NONE	0	ABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.42	f104r	f104	3	cholkar	olkar	ch	0	KABQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104r.44	f104r	f104	7	olkair	olkair	NONE	0	ABQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104v.16	f104v	f104	10	olkchy	olkchy	NONE	0	ABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f104v.19	f104v	f104	4	cholkshedy	olkshe	ch	1	KABQLJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105r.15	f105r	f105	6	olkeeody	olkeeo	NONE	1	ABQKABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105r.25	f105r	f105	2	cheodkedy	odke	che	1	KJABQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105r.33	f105r	f105	4	teeolteedy	eeoltee	t	1	QKABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105r.34	f105r	f105	11	alkam	alkam	NONE	0	ABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.12	f105v	f105	7	alkair	alkair	NONE	0	ABQAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.18	f105v	f105	4	cholkal	olkal	ch	0	KABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.18	f105v	f105	5	qolkaiin	olkaiin	q	0	DABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.18	f105v	f105	6	oltchdy	oltch	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.26	f105v	f105	9	alkaiin	alkaiin	NONE	0	ABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.26	f105v	f105	11	alkaiin	alkaiin	NONE	0	ABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.34	f105v	f105	9	olkal	olkal	NONE	0	ABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.4	f105v	f105	1	olkeeol	olkeeol	NONE	0	ABQKAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f105v.7	f105v	f105	5	olkaiin	olkaiin	NONE	0	ABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f106r.11	f106r	f106	8	cholky	olky	ch	0	KABQA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f106r.19	f106r	f106	6	cholkeeey	olkeeey	ch	0	KABQMA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f106r.21	f106r	f106	1	olkeedy	olkee	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f106r.22	f106r	f106	2	olkeees	olkeees	NONE	0	ABQMC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f106v.10	f106v	f106	7	oltydy	olty	NONE	1	ABQABA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f106v.28	f106v	f106	2	olkeedy	olkee	NONE	1	ABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	1	F3:ABQ	2.653828646936	f106v.36	f106v	f106	4	cholkaiin	olkaiin	ch	0	KABQAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.12	f103r	f103	9	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.13	f103r	f103	3	qotedy	ote	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.21	f103r	f103	2	sokedy	oke	s	1	CAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.21	f103r	f103	7	okedy	oke	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.32	f103r	f103	3	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.32	f103r	f103	6	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.4	f103r	f103	2	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.4	f103r	f103	3	okedy	oke	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103r.53	f103r	f103	2	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103v.17	f103v	f103	5	lkedy	lke	NONE	1	BQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f103v.30	f103v	f103	6	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f104r.17	f104r	f104	6	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f104v.10	f104v	f104	7	qotedor	otedor	q	0	DAQJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f104v.25	f104v	f104	4	qokedaiin	okedaiin	q	0	DAQJBAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f104v.37	f104v	f104	2	ytedar	ytedar	NONE	0	AQJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f104v.8	f104v	f104	7	chotedy	ote	ch	1	KAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.13	f105r	f105	6	qoked	oked	q	0	DAQJB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.18	f105r	f105	8	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.21	f105r	f105	2	lkedy	lke	NONE	1	BQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.21	f105r	f105	4	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.21	f105r	f105	5	qokedal	okedal	q	0	DAQJBAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.25	f105r	f105	2	cheodkedy	odke	che	1	KJABQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.36	f105r	f105	2	otedaiin	otedaiin	NONE	0	AQJBAG	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.36	f105r	f105	6	ted	ed	t	0	QJB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.36	f105r	f105	10	ytedy	yte	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105r.8	f105r	f105	8	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105v.12	f105v	f105	4	ykedor	ykedor	NONE	0	AQJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105v.3	f105v	f105	8	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f105v.8	f105v	f105	2	kedar	kedar	NONE	0	QJBAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.10	f106r	f106	5	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.10	f106r	f106	7	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.10	f106r	f106	8	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.17	f106r	f106	4	qokedain	okedain	q	0	DAQJBAF	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.23	f106r	f106	5	qokedy	oke	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.23	f106r	f106	8	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.36	f106r	f106	4	qotedy	ote	q	1	DAQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.43	f106r	f106	4	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106r.46	f106r	f106	3	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f106v.41	f106v	f106	1	otedy	ote	NONE	1	AQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	2	F3:QJB	2.653828646936	f107r.5	f107r	f107	2	tedy	e	t	1	QJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f100v.15	f100v	f100	6	qoolkeey	oolkeey	q	0	DAABQKA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103r.19	f103r	f103	9	lkar	lkar	NONE	0	BQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103r.19	f103r	f103	11	lkldy	lkl	NONE	1	BQBBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103r.21	f103r	f103	3	dalkar	alkar	d	0	BABQAC	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103r.30	f103r	f103	1	pcholkchdy	pcholkch	NONE	1	PKABQKBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103r.45	f103r	f103	8	olkeol	olkeol	NONE	0	ABQJAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103v.11	f103v	f103	2	olkeeshy	olkeeshy	NONE	0	ABQKLA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103v.17	f103v	f103	5	lkedy	lke	NONE	1	BQJBA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103v.25	f103v	f103	2	olkeeey	olkeeey	NONE	0	ABQMA	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
FIGURE	SOURCE_FAMILY	3	F2:BQ	2.363209714810	f103v.32	f103v	f103	7	olkam	olkam	NONE	0	ABQAB	PROSE_PROPAGATION_HYPOTHESIS_NOT_DECODED_TEXT
