locus	page	physical_folio	section	kind	object_class	object_tags	raw_family	transferred_prefix	strict_residual	certainty	relation_scope	claim_state
f73v.32	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	APAB	APAB	EMPTY	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.6	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	AQJABA	NONE	AQJABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.7	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	LJAB	NONE	LJAB	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f73v.8	f73v	f73	Z	L	ASTRONOMICAL	FIGURE;STAR_OR_SKY;LABEL	ABKC	NONE	ABKC	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75r.47	f75r	f75	B	P	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	CAB|AQKBA	NONE	CAB|AQKBA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75r.48	f75r	f75	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	BABA|AKJA	NONE	BABA|AKJA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75r.49	f75r	f75	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	CABC|BACA	NONE	CABC|BACA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75r.50	f75r	f75	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AKQA	NONE	AKQA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75r.51	f75r	f75	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	CAFA	NONE	CAFA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75r.52	f75r	f75	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	CABBA	NONE	CABBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75r.53	f75r	f75	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	BAFA	NONE	BAFA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.18	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQLA	NONE	AQLA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.19	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	CACAB	NONE	CACAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.20	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BAQAB	NONE	BAQAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.21	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BACAB	NONE	BACAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.22	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BABBA	NONE	BABBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.23	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BAB|LB	NONE	BAB|LB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.24	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BABQAC	NONE	BABQAC	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.25	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	DAQAB	NONE	DAQAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.26	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BBA	NONE	BBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.27	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	ACA	ACA	EMPTY	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.28	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQA	AQA	EMPTY	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.29	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BKA	NONE	BKA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.30	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BACA	NONE	BACA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.31	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BAB	NONE	BAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.32	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BABBA	NONE	BABBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.33	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	DAQJB	NONE	DAQJB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.34	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	CQAB	NONE	CQAB	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.35	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQJBA	NONE	AQJBA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.36	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	ABQKA	NONE	ABQKA	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.37	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQABA	AQAB	A	UNHEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.50	f75v	f75	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAB|APAB	AQAB	|APAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.51	f75v	f75	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQKA|BAB	NONE	AQKA|BAB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.52	f75v	f75	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	ABAB	NONE	ABAB	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.53	f75v	f75	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQJBA	NONE	AQJBA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.54	f75v	f75	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQJBA	NONE	AQJBA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.55	f75v	f75	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQKA	NONE	AQKA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.56	f75v	f75	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	DAQJBA	NONE	DAQJBA	HEDGED	UNIT_DESCRIPTION	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f75v.57	f75v	f75	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQJBA|DJQA|QJBAC|ABA	NONE	AQJBA|DJQA|QJBAC|ABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.10	f76r	f76	T	L	OTHER_LABEL	LABEL	D	NONE	D	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.14	f76r	f76	T	L	OTHER_LABEL	LABEL	C	NONE	C	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.18	f76r	f76	T	L	OTHER_LABEL	LABEL	A	NONE	A	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.22	f76r	f76	T	L	OTHER_LABEL	LABEL	B	NONE	B	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.27	f76r	f76	T	L	OTHER_LABEL	LABEL	Q	NONE	Q	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.31	f76r	f76	T	L	OTHER_LABEL	LABEL	C	NONE	C	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.37	f76r	f76	T	L	OTHER_LABEL	LABEL	C	NONE	C	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.4	f76r	f76	T	L	OTHER_LABEL	LABEL	C	NONE	C	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f76r.7	f76r	f76	T	L	OTHER_LABEL	LABEL	B	NONE	B	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.1	f77r	f77	B	L	FIGURE_ONLY	FIGURE;LABEL	BACKBAC	NONE	BACKBAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.2	f77r	f77	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	ABQKC	NONE	ABQKC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.3	f77r	f77	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQJBA	NONE	AQJBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.4	f77r	f77	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQACQ	AQAC	Q	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.49	f77r	f77	B	L	FIGURE_ONLY	FIGURE;LABEL	AQKBA	NONE	AQKBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.5	f77r	f77	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQAB	AQAB	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.50	f77r	f77	B	L	FIGURE_ONLY	FIGURE;LABEL	AQABAGA	AQAB	AGA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.6	f77r	f77	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	BKBA	NONE	BKBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.7	f77r	f77	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	CACAB	NONE	CACAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77r.8	f77r	f77	B	L	FIGURE_ONLY	FIGURE;LABEL	BAQJBA	NONE	BAQJBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77v.1	f77v	f77	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAF|AQAB	AQA	F|AQAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77v.2	f77v	f77	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAB|LJBA	AQAB	|LJBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77v.3	f77v	f77	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	ABQKBAB	NONE	ABQKBAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77v.4	f77v	f77	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQABAC	AQAB	AC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77v.43	f77v	f77	B	L	FIGURE_ONLY	FIGURE;LABEL	CACACAB	NONE	CACACAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77v.44	f77v	f77	B	L	FIGURE_ONLY	FIGURE;LABEL	AQABA	AQAB	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f77v.5	f77v	f77	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	ACKJBAB	NONE	ACKJBAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f78r.1	f78r	f78	B	L	OTHER_LABEL	LABEL	AQKBBBBA	NONE	AQKBBBBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f78r.13	f78r	f78	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	NONE	DAQJBA|AB|QJBA|DAQAF|AQJBA|QJBA|QAB|BA|DAQKBA|BA	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f78r.2	f78r	f78	B	L	OTHER_LABEL	LABEL	AQKBA	NONE	AQKBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f78r.37	f78r	f78	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	ACAB|AB|C|AG|LJC|AG|ABA	ACAB	|AB|C|AG|LJC|AG|ABA	HEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f78r.45	f78r	f78	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	BKJBABA	NONE	BKJBABA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f78r.47	f78r	f78	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQACAB	AQAC	AB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f78r.9	f78r	f78	B	P	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	NONE	CKJBA|QKBA|DAQJBA|KUB|DAQAF|KJBA|DAQJBA|BA	UNHEDGED	OBJECT_CONTEXT_ONLY	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.2	f80r	f80	B	L	FIGURE_ONLY	FIGURE;LABEL	ABKBA	NONE	ABKBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.3	f80r	f80	B	L	FIGURE_ONLY	FIGURE;LABEL	AQABA	AQAB	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.4	f80r	f80	B	L	FIGURE_ONLY	FIGURE;LABEL	AQABA	AQAB	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.5	f80r	f80	B	L	FIGURE_ONLY	FIGURE;LABEL	AQACA	AQAC	A	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.6	f80r	f80	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	APAC	APAC	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.7	f80r	f80	B	L	FIGURE_ONLY	FIGURE;LABEL	ABQA	ABQA	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.8	f80r	f80	B	L	FIGURE_ONLY	FIGURE;LABEL	AQABLJBA	AQAB	LJBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f80r.9	f80r	f80	B	L	FIGURE_ONLY	FIGURE;LABEL	AQAC	AQAC	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f81v.28	f81v	f81	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	AQAF|ABQAB	AQA	F|ABQAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.10	f82r	f82	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	ACAB|BAF	ACAB	|BAF	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.34	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQAC	AQAC	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.35	f82r	f82	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	BACAB	NONE	BACAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.36	f82r	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAB	AQAB	EMPTY	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.37	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQABBA	AQAB	BA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.38	f82r	f82	B	L	WATER_OR_APPARATUS	WATER_OR_APPARATUS;LABEL	BACACA	NONE	BACACA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.39	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQAFABA	AQA	FABA	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.40	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	CACACB	NONE	CACACB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.41	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	ABQAQA	ABQA	QA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.42	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	CAQABA	NONE	CAQABA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.43	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	BABAB	NONE	BABAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.44	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	ABAG	NONE	ABAG	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82r.45	f82r	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQKAC	NONE	AQKAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.1	f82v	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQJKBA	NONE	AQJKBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.2	f82v	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQJBA	NONE	AQJBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.3	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	BAG|AQA	NONE	BAG|AQA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.39	f82v	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	ABQKBA	NONE	ABQKBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.4	f82v	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQJBAB	NONE	AQJBAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.40	f82v	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	AQABKA	AQAB	KA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.41	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAF	AQA	F	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.42	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAAQA	AQA	AQA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.43	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQJBAC	NONE	AQJBAC	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.44	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQAB	AQAB	EMPTY	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.45	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQABBA	AQAB	BA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.46	f82v	f82	B	L	FIGURE_ONLY	FIGURE;LABEL	ABQAB	ABQA	B	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.47	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQJBAB	NONE	AQJBAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f82v.48	f82v	f82	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	AQKBA	NONE	AQKBA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f83r.45	f83r	f83	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	KQACAB	NONE	KQACAB	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f83r.46	f83r	f83	B	L	WATER_OR_APPARATUS	FIGURE;WATER_OR_APPARATUS;LABEL	ABCAG	NONE	ABCAG	HEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f83r.50	f83r	f83	B	L	FIGURE_ONLY	FIGURE;LABEL	CACABBAB	NONE	CACABBAB	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
f83r.51	f83r	f83	B	L	FIGURE_ONLY	FIGURE;LABEL	BACABCA	NONE	BACABCA	UNHEDGED	EXACT_LOCAL_COMMENT	COARSE_VISIBLE_OBJECT_ENDPOINT_NO_GLOSS
