variant	paragraph	locus	mention	form	kind	axis	value	scope	patient	patient_form	rule	debts	model	old_phase_not_recomputed	row_status
M	f22v|f22v.6-f22v.16	f22v.11	f22v.11:2	oty	STANDALONE	thermal	cold	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
M	f22v|f22v.6-f22v.16	f22v.14	f22v.14:3	shol	STANDALONE	moisture	wet	PHYSICAL			MISSING	MISSING_MATERIAL_BINDING	P	0	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		A	0	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		A	0	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	A	1	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	A	2	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		A	0	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		A	0	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	A	1	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	A	2	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		A	0	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		A	0	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	A	1	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	A	2	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		N	0	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		N	0	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	N	1	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	N	2	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		N	0	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		N	0	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	N	1	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	N	2	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		N	0	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		N	0	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	N	1	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	N	2	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		P	0	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		P	0	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	P	1	recorded
B	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	P	2	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		P	0	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		P	0	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	P	1	recorded
J	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	P	2	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	BARE_NOMINAL	moisture	dry	CONSTITUTION	f23r.5:2	qokchol	NOMINAL_INPUT		P	0	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:2	qokchol	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f23r.5:2	qokchol	NOMINAL_INPUT		P	0	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3	P	1	recorded
M	f23r|f23r.4-f23r.5	f23r.5	f23r.5:6	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f23r.5:2	qokchol	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f23r.5:3;UNREAD_BETWEEN:f23r.5:5	P	2	recorded
B	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	A	0	recorded
B	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	A	1	recorded
B	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	A	2	recorded
B	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	A	1	recorded
J	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	A	0	recorded
J	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	A	1	recorded
J	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	A	2	recorded
J	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	A	1	recorded
M	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	A	0	recorded
M	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	A	1	recorded
M	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	A	2	recorded
M	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	A	1	recorded
B	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	N	0	recorded
B	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
B	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	N	2	recorded
B	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
J	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	N	0	recorded
J	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
J	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	N	2	recorded
J	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
M	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	N	0	recorded
M	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
M	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	N	2	recorded
M	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	N	1	recorded
B	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.8	f24r.8:6	qokeol	PROCESSED_NOMINAL	thermal	hot	PHYSICAL	f24r.8:6	qokeol	NOMINAL_INPUT		P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.11	f24r.11:5	qokain	PROCESSED_NOMINAL	thermal	warm	PHYSICAL	f24r.11:5	qokain	NOMINAL_INPUT		P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.12	f24r.12:3	tol	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:3	tol	NOMINAL_INPUT		P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.12	f24r.12:4	tod	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.12:4	tod	NOMINAL_INPUT		P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.16	f24r.16:1	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.16:1	sham	NOMINAL_INPUT		P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.17	f24r.17:3	sham	BARE_NOMINAL	moisture	wet	CONSTITUTION	f24r.17:3	sham	NOMINAL_INPUT		P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.17	f24r.17:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.17:3	sham	LOCAL_LEFT	UNREAD_BETWEEN:f24r.17:4	P	0	recorded
B	f24r|f24r.1-f24r.20	f24r.18	f24r.18:2	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
B	f24r|f24r.1-f24r.20	f24r.18	f24r.18:4	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	P	2	recorded
B	f24r|f24r.1-f24r.20	f24r.19	f24r.19:3	chol	ACTION_EFFECT	moisture	dry	PHYSICAL	f24r.17:3	sham	REGISTERED_ACTION_RESULT	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	P	1	recorded
J	f24r|f24r.1-f24r.20	f24r.2	f24r.2:5	oky	STANDALONE	thermal	warm	PHYSICAL	f24r.2:2	char	LOCAL_LEFT	UNREAD_BETWEEN:f24r.2:4	P	0	recorded
J	f24r|f24r.1-f24r.20	f24r.6	f24r.6:3	otal	BARE_NOMINAL	thermal	cold	CONSTITUTION	f24r.6:3	otal	NOMINAL_INPUT		P	0	recorded
