experiment_id	latest_date	experiment_name	status	primary_report	primary_report_exists	layout	file_count	total_bytes	ledger_entries	manifest	question	claim_ceiling	dependencies	methods	reports	runners	validators	artifacts
GDT023		GDT023	UNREGISTERED	GDT023_ANCHOR_SPECIFICITY_PHASE_REPORT.md	true	LEGACY_ROOT	10	73376	0				GDT002;GDT013;GDT016;GDT022	GDT023_ANCHOR_SPECIFICITY_PHASE_METHOD.md	GDT023_ANCHOR_SPECIFICITY_PHASE_REPORT.md	run_gdt023_anchor_specificity_phase.py	validate_gdt023_anchor_specificity_phase.py	gdt023_anchor_ablation_tests.tsv;gdt023_figure_anchor_role_overlap.tsv;gdt023_postdy_branch_examples.tsv;gdt023_postdy_branch_summary.tsv;gdt023_result.json;gdt023_validation.json
GDT024		GDT024	UNREGISTERED	GDT024_POST_DY_FORM_GENERALIZATION_REPORT.md	true	LEGACY_ROOT	9	31046	0				GDT002;GDT016;GDT022;GDT023	GDT024_POST_DY_FORM_GENERALIZATION_METHOD.md	GDT024_POST_DY_FORM_GENERALIZATION_REPORT.md	run_gdt024_post_dy_form_generalization.py	validate_gdt024_post_dy_form_generalization.py	gdt024_dominant_form_deletions.tsv;gdt024_register_transfer.tsv;gdt024_result.json;gdt024_state_restricted_tests.tsv;gdt024_validation.json
GDT025		GDT025	UNREGISTERED	GDT025_CURRIER_CLOSURE_ALLOMORPH_REPORT.md	true	LEGACY_ROOT	10	26386	0				GDT002;GDT016;GDT022;GDT024	GDT025_CURRIER_CLOSURE_ALLOMORPH_METHOD.md	GDT025_CURRIER_CLOSURE_ALLOMORPH_REPORT.md	run_gdt025_currier_closure_allomorph.py	validate_gdt025_currier_closure_allomorph.py	gdt025_currier_aggregate_tests.tsv;gdt025_currier_closure_inventory.tsv;gdt025_family_branch_tests.tsv;gdt025_repeat_ablation.tsv;gdt025_result.json;gdt025_validation.json
GDT026		GDT026	UNREGISTERED	GDT026_Q_L_BACKWARD_LINK_REPORT.md	true	LEGACY_ROOT	9	22404	0				GDT002;GDT016;GDT022;GDT025	GDT026_Q_L_BACKWARD_LINK_METHOD.md	GDT026_Q_L_BACKWARD_LINK_REPORT.md	run_gdt026_q_l_backward_link.py	validate_gdt026_q_l_backward_link.py	gdt026_backward_link_ablations.tsv;gdt026_chain_phase_inventory.tsv;gdt026_direction_tests.tsv;gdt026_result.json;gdt026_validation.json
GDT027		GDT027	UNREGISTERED	GDT027_Q_L_RIGHT_EDGE_PORTABILITY_REPORT.md	true	LEGACY_ROOT	8	32129	0				GDT002;GDT016;GDT022;GDT026	GDT027_Q_L_RIGHT_EDGE_PORTABILITY_METHOD.md	GDT027_Q_L_RIGHT_EDGE_PORTABILITY_REPORT.md	run_gdt027_q_l_right_edge_portability.py	validate_gdt027_q_l_right_edge_portability.py	gdt027_non_dy_postcheckpoint_examples.tsv;gdt027_result.json;gdt027_right_edge_portability_tests.tsv;gdt027_validation.json
GDT028		GDT028	UNREGISTERED	GDT028_Q_L_RIGHT_EDGE_FACTORIAL_REPORT.md	true	LEGACY_ROOT	9	41835	0				GDT002;GDT016;GDT027	GDT028_Q_L_RIGHT_EDGE_FACTORIAL_METHOD.md	GDT028_Q_L_RIGHT_EDGE_FACTORIAL_REPORT.md	run_gdt028_q_l_right_edge_factorial.py	validate_gdt028_q_l_right_edge_factorial.py	gdt028_factorial_rectangles.tsv;gdt028_host_branch_state_cells.tsv;gdt028_missing_fourth_predictions.tsv;gdt028_result.json;gdt028_validation.json
GDT029		GDT029	UNREGISTERED	GDT029_HOST_LICENSED_Q_L_GRAMMAR_REPORT.md	true	LEGACY_ROOT	9	39928	0				GDT002;GDT016;GDT026;GDT028	GDT029_HOST_LICENSED_Q_L_GRAMMAR_METHOD.md	GDT029_HOST_LICENSED_Q_L_GRAMMAR_REPORT.md	run_gdt029_host_licensed_q_l_grammar.py	validate_gdt029_host_licensed_q_l_grammar.py	gdt029_folio_history_increment.tsv;gdt029_heldout_model_comparison.tsv;gdt029_host_compatibility_atlas.tsv;gdt029_result.json;gdt029_validation.json
GDT030		GDT030	UNREGISTERED	GDT030_EXACT_HOST_HISTORY_CONTROL_REPORT.md	true	LEGACY_ROOT	8	19482	0				GDT002;GDT016;GDT026;GDT029	GDT030_EXACT_HOST_HISTORY_CONTROL_METHOD.md	GDT030_EXACT_HOST_HISTORY_CONTROL_REPORT.md	run_gdt030_exact_host_history_control.py	validate_gdt030_exact_host_history_control.py	gdt030_exact_host_history_tests.tsv;gdt030_exact_host_overlap_inventory.tsv;gdt030_result.json;gdt030_validation.json
GDT031		GDT031	UNREGISTERED	GDT031_HERBAL_CURRIER_RECORD_ARCHITECTURE_REPORT.md	true	LEGACY_ROOT	9	79198	0				GDT002;GDT016;GDT020;GDT025	GDT031_HERBAL_CURRIER_RECORD_ARCHITECTURE_METHOD.md	GDT031_HERBAL_CURRIER_RECORD_ARCHITECTURE_REPORT.md	run_gdt031_herbal_currier_record_architecture.py	validate_gdt031_herbal_currier_record_architecture.py	gdt031_herbal_page_architecture.tsv;gdt031_matched_architecture_tests.tsv;gdt031_matched_herbal_pages.tsv;gdt031_result.json;gdt031_validation.json
GDT032		GDT032	UNREGISTERED	GDT032_HERBAL_LENGTH_NORMALIZED_SEGMENTATION_REPORT.md	true	LEGACY_ROOT	10	48177	0				GDT002;GDT016;GDT031	GDT032_HERBAL_LENGTH_NORMALIZED_SEGMENTATION_METHOD.md	GDT032_HERBAL_LENGTH_NORMALIZED_SEGMENTATION_REPORT.md	run_gdt032_herbal_length_normalized_segmentation.py	validate_gdt032_herbal_length_normalized_segmentation.py	gdt032_exact_length_pair_results.tsv;gdt032_herbal_length_normalized_metrics.tsv;gdt032_length_normalized_tests.tsv;gdt032_matched_group_length_strata.tsv;gdt032_result.json;gdt032_validation.json
GDT033		GDT033	UNREGISTERED	GDT033_HERBAL_B_FIELD_CONTENT_REPORT.md	true	LEGACY_ROOT	11	237516	0				GDT002;GDT012;GDT016;GDT031;GDT032	GDT033_HERBAL_B_FIELD_CONTENT_METHOD.md	GDT033_HERBAL_B_FIELD_CONTENT_REPORT.md	run_gdt033_herbal_b_field_content.py	validate_gdt033_herbal_b_field_content.py	gdt033_core_counterexamples.tsv;gdt033_core_visual_associations.tsv;gdt033_field_host_clusters.tsv;gdt033_herbal_b_additional_fields.tsv;gdt033_result.json;gdt033_validation.json;gdt033_visual_feature_manifest.tsv
GDT034		GDT034	UNREGISTERED	GDT034_CKHY_SEMANTIC_HYPOTHESIS_REPORT.md	true	LEGACY_ROOT	8	23030	0				GDT002;GDT016;GDT033	GDT034_CKHY_SEMANTIC_HYPOTHESIS_METHOD.md	GDT034_CKHY_SEMANTIC_HYPOTHESIS_REPORT.md	run_gdt034_ckhy_semantic_hypothesis.py	validate_gdt034_ckhy_semantic_hypothesis.py	gdt034_ckhy_semantic_hypothesis_prediction.json;gdt034_ckhy_target_occurrences.tsv;gdt034_result.json;gdt034_validation.json
GDT035		GDT035	UNREGISTERED	GDT035_CKHY_SECOND_TRANSFER_REPORT.md	true	LEGACY_ROOT	10	23362	0				GDT002;GDT016;GDT033;GDT034	GDT035_CKHY_SECOND_TRANSFER_CAPACITY_CORRECTION.md;GDT035_CKHY_SECOND_TRANSFER_METHOD.md	GDT035_CKHY_SECOND_TRANSFER_REPORT.md	run_gdt035_ckhy_second_transfer.py	validate_gdt035_ckhy_second_transfer.py	gdt035_ckhy_second_transfer_prediction.json;gdt035_ckhy_second_transfer_prediction_v2.json;gdt035_ckhy_second_transfer_query.tsv;gdt035_result.json;gdt035_validation.json
GDT036		GDT036	UNREGISTERED	GDT036_CH_CHE_SH_WRAPPER_FUNCTION_REPORT.md	true	LEGACY_ROOT	10	462780	0				GDT002;GDT016;GDT029;GDT030	GDT036_CH_CHE_SH_WRAPPER_FUNCTION_METHOD.md	GDT036_CH_CHE_SH_WRAPPER_FUNCTION_REPORT.md	run_gdt036_ch_che_sh_wrapper_function.py	validate_gdt036_ch_che_sh_wrapper_function.py	gdt036_feature_tests.tsv;gdt036_matched_host_inventory.tsv;gdt036_result.json;gdt036_shared_effects.tsv;gdt036_validation.json;gdt036_wrapper_occurrences.tsv
GDT037		GDT037	UNREGISTERED	GDT037_HERBAL_B_RECIPE_SHARED_REGISTER_REPORT.md	true	LEGACY_ROOT	10	267592	0				GDT002;GDT016;GDT025;GDT033;GDT036	GDT037_HERBAL_B_RECIPE_SHARED_REGISTER_METHOD.md	GDT037_HERBAL_B_RECIPE_SHARED_REGISTER_REPORT.md	run_gdt037_herbal_b_recipe_shared_register.py	validate_gdt037_herbal_b_recipe_shared_register.py	gdt037_bs_register_candidates.tsv;gdt037_core_wrapper_atlas.tsv;gdt037_counterexamples.tsv;gdt037_field_transition_atlas.tsv;gdt037_result.json;gdt037_validation.json
GDT038		GDT038	UNREGISTERED	GDT038_CORE_CONTEXT_TRANSFER_REPORT.md	true	LEGACY_ROOT	9	126715	0				GDT002;GDT016;GDT037	GDT038_CORE_CONTEXT_TRANSFER_METHOD.md	GDT038_CORE_CONTEXT_TRANSFER_REPORT.md	run_gdt038_core_context_transfer.py	validate_gdt038_core_context_transfer.py	gdt038_context_clusters.tsv;gdt038_occurrence_contexts.tsv;gdt038_result.json;gdt038_role_comparison.tsv;gdt038_validation.json
GDT039		GDT039	UNREGISTERED	GDT039_TERMINAL_M_POSITIONAL_CONTROL_REPORT.md	true	LEGACY_ROOT	9	45393	0				GDT002;GDT016;GDT038	GDT039_TERMINAL_M_POSITIONAL_CONTROL_METHOD.md	GDT039_TERMINAL_M_POSITIONAL_CONTROL_REPORT.md	run_gdt039_terminal_m_positional_control.py	validate_gdt039_terminal_m_positional_control.py	gdt039_family_tests.tsv;gdt039_result.json;gdt039_specificity_tests.tsv;gdt039_terminal_m_occurrences.tsv;gdt039_validation.json
GDT040		GDT040	UNREGISTERED	GDT040_AIIN_NESTED_WRAPPER_REPORT.md	true	LEGACY_ROOT	10	116422	0				GDT002;GDT016;GDT037;GDT038	GDT040_AIIN_NESTED_WRAPPER_METHOD.md	GDT040_AIIN_NESTED_WRAPPER_REPORT.md	run_gdt040_aiin_nested_wrapper.py	validate_gdt040_aiin_nested_wrapper.py	gdt040_aiin_occurrences.tsv;gdt040_cross_register_predictions.tsv;gdt040_folio_compatibility_tests.tsv;gdt040_register_tables.tsv;gdt040_result.json;gdt040_validation.json
GDT041		GDT041	UNREGISTERED	GDT041_CARRIER_D_HOST_STACK_REPORT.md	true	LEGACY_ROOT	9	36770	0				GDT002;GDT016;GDT040	GDT041_CARRIER_D_HOST_STACK_METHOD.md	GDT041_CARRIER_D_HOST_STACK_REPORT.md	run_gdt041_carrier_d_host_stack.py	validate_gdt041_carrier_d_host_stack.py	gdt041_base_host_atlas.tsv;gdt041_carrier_d_occurrences.tsv;gdt041_register_tests.tsv;gdt041_result.json;gdt041_validation.json
GDT042		GDT042	UNREGISTERED	GDT042_CARRIER_D_CONTEXT_FUNCTION_REPORT.md	true	LEGACY_ROOT	8	74699	0				GDT002;GDT016;GDT041	GDT042_CARRIER_D_CONTEXT_FUNCTION_METHOD.md	GDT042_CARRIER_D_CONTEXT_FUNCTION_REPORT.md	run_gdt042_carrier_d_context_function.py	validate_gdt042_carrier_d_context_function.py	gdt042_complete_carrier_contexts.tsv;gdt042_context_tests.tsv;gdt042_result.json;gdt042_validation.json
GDT043		GDT043	UNREGISTERED	GDT043_OD_AIN_VARIANT_REPORT.md	true	LEGACY_ROOT	9	38470	0				GDT002;GDT016;GDT037;GDT038	GDT043_OD_AIN_VARIANT_METHOD.md	GDT043_OD_AIN_VARIANT_REPORT.md	run_gdt043_od_ain_variant.py	validate_gdt043_od_ain_variant.py	gdt043_od_ain_occurrences.tsv;gdt043_od_stack_tests.tsv;gdt043_result.json;gdt043_validation.json;gdt043_variant_tests.tsv
GDT044		GDT044	UNREGISTERED	GDT044_OKAM_TERMINAL_M_REPORT.md	true	LEGACY_ROOT	8	19509	0				GDT002;GDT016;GDT038;GDT039	GDT044_OKAM_TERMINAL_M_METHOD.md	GDT044_OKAM_TERMINAL_M_REPORT.md	run_gdt044_okam_terminal_m.py	validate_gdt044_okam_terminal_m.py	gdt044_okam_complete_occurrences.tsv;gdt044_okam_tests.tsv;gdt044_result.json;gdt044_validation.json
GDT045		GDT045	UNREGISTERED	GDT045_TERMINAL_B3_RECORD_CLOSER_REPORT.md	true	LEGACY_ROOT	9	39039	0				GDT002;GDT016;GDT039;GDT044	GDT045_TERMINAL_B3_RECORD_CLOSER_METHOD.md	GDT045_TERMINAL_B3_RECORD_CLOSER_REPORT.md	run_gdt045_terminal_b3_record_closer.py	validate_gdt045_terminal_b3_record_closer.py	gdt045_b3_occurrences.tsv;gdt045_final_member_atlas.tsv;gdt045_register_transfer.tsv;gdt045_result.json;gdt045_validation.json
GDT046		GDT046	UNREGISTERED	GDT046_Q2_B3_RECORD_FRAME_REPORT.md	true	LEGACY_ROOT	9	85179	0				GDT002;GDT016;GDT045	GDT046_Q2_B3_RECORD_FRAME_METHOD.md	GDT046_Q2_B3_RECORD_FRAME_REPORT.md	run_gdt046_q2_b3_record_frame.py	validate_gdt046_q2_b3_record_frame.py	gdt046_line_frames.tsv;gdt046_opener_atlas.tsv;gdt046_result.json;gdt046_transfer_tests.tsv;gdt046_validation.json
GDT047		GDT047	UNREGISTERED	GDT047_POST_ATTRIBUTION_CORE_ATLAS_REPORT.md	true	LEGACY_ROOT	8	57895	0				GDT002;GDT012;GDT016;GDT037;GDT041;GDT043;GDT045	GDT047_POST_ATTRIBUTION_CORE_ATLAS_METHOD.md	GDT047_POST_ATTRIBUTION_CORE_ATLAS_REPORT.md	run_gdt047_post_attribution_core_atlas.py	validate_gdt047_post_attribution_core_atlas.py	gdt047_residual_core_atlas.tsv;gdt047_result.json;gdt047_validation.json;gdt047_visual_counterexamples.tsv
GDT048		GDT048	UNREGISTERED	GDT048_AIR_RIGHT_FAMILY_SELECTION_REPORT.md	true	LEGACY_ROOT	8	35486	0				GDT016;GDT047	GDT048_AIR_RIGHT_FAMILY_SELECTION_METHOD.md	GDT048_AIR_RIGHT_FAMILY_SELECTION_REPORT.md	run_gdt048_air_right_family_selection.py	validate_gdt048_air_right_family_selection.py	gdt048_air_occurrences.tsv;gdt048_air_selection_by_base.tsv;gdt048_result.json;gdt048_validation.json
GDT049		GDT049	UNREGISTERED	GDT049_AIR_LOCAL_CONTEXT_REPORT.md	true	LEGACY_ROOT	8	68820	0				GDT016;GDT048	GDT049_AIR_LOCAL_CONTEXT_METHOD.md	GDT049_AIR_LOCAL_CONTEXT_REPORT.md	run_gdt049_air_local_context.py	validate_gdt049_air_local_context.py	gdt049_air_context_tests.tsv;gdt049_air_family_contexts.tsv;gdt049_result.json;gdt049_validation.json
GDT050		GDT050	UNREGISTERED	GDT050_KAIIN_CONSTRUCTION_DECOMPOSITION_REPORT.md	true	LEGACY_ROOT	8	16857	0				GDT016;GDT047;GDT048	GDT050_KAIIN_CONSTRUCTION_DECOMPOSITION_METHOD.md	GDT050_KAIIN_CONSTRUCTION_DECOMPOSITION_REPORT.md	run_gdt050_kaiin_construction_decomposition.py	validate_gdt050_kaiin_construction_decomposition.py	gdt050_kaiin_construction_table.tsv;gdt050_kaiin_occurrences.tsv;gdt050_result.json;gdt050_validation.json
GDT051		GDT051	UNREGISTERED	GDT051_REVISED_HYBRID_REGISTER_COMPILER_REPORT.md	true	LEGACY_ROOT	10	34084	0				GDT003;GDT004;GDT007;GDT008;GDT012;GDT014;GDT016;GDT020;GDT025;GDT029;GDT035;GDT036;GDT041;GDT042;GDT043;GDT045;GDT046;GDT048;GDT049;GDT050	GDT051_REVISED_HYBRID_REGISTER_COMPILER_METHOD.md	GDT051_REVISED_HYBRID_REGISTER_COMPILER_REPORT.md	run_gdt051_revised_hpr2_compiler.py	validate_gdt051_revised_hpr2_compiler.py	gdt051_component_status.tsv;gdt051_hpr2_model.json;gdt051_novel_predictions.tsv;gdt051_representative_parses.tsv;gdt051_result.json;gdt051_validation.json
GDT052		GDT052	UNREGISTERED	GDT052_B3_INTERNAL_FIELD_PROFILE_REPORT.md	true	LEGACY_ROOT	8	60617	0				GDT016;GDT045;GDT046;GDT051	GDT052_B3_INTERNAL_FIELD_PROFILE_METHOD.md	GDT052_B3_INTERNAL_FIELD_PROFILE_REPORT.md	run_gdt052_b3_internal_field_profile.py	validate_gdt052_b3_internal_field_profile.py	gdt052_b3_line_profiles.tsv;gdt052_b3_profile_tests.tsv;gdt052_result.json;gdt052_validation.json
GDT053		GDT053	UNREGISTERED	GDT053_B3_NONPROSE_TRANSFER_REPORT.md	true	LEGACY_ROOT	8	59830	0				GDT012;GDT045;GDT051	GDT053_B3_NONPROSE_TRANSFER_METHOD.md	GDT053_B3_NONPROSE_TRANSFER_REPORT.md	run_gdt053_b3_nonprose_transfer.py	validate_gdt053_b3_nonprose_transfer.py	gdt053_nonprose_final_member_atlas.tsv;gdt053_nonprose_member_groups.tsv;gdt053_result.json;gdt053_validation.json
GDT054		GDT054	UNREGISTERED	GDT054_O_OT_UNSEEN_HOST_POSITION_REPORT.md	true	LEGACY_ROOT	8	20418	0				GDT014;GDT016;GDT051	GDT054_O_OT_UNSEEN_HOST_POSITION_METHOD.md	GDT054_O_OT_UNSEEN_HOST_POSITION_REPORT.md	run_gdt054_o_ot_unseen_host_position.py	validate_gdt054_o_ot_unseen_host_position.py	gdt054_position_tests.tsv;gdt054_result.json;gdt054_unseen_host_profiles.tsv;gdt054_validation.json
GDT055		GDT055	UNREGISTERED	GDT055_O_OT_FIELD_DECOMPOSITION_REPORT.md	true	LEGACY_ROOT	8	182101	0				GDT016;GDT054	GDT055_O_OT_FIELD_DECOMPOSITION_METHOD.md	GDT055_O_OT_FIELD_DECOMPOSITION_REPORT.md	run_gdt055_o_ot_field_decomposition.py	validate_gdt055_o_ot_field_decomposition.py	gdt055_complete_line_o_ot_contexts.tsv;gdt055_field_decomposition_tests.tsv;gdt055_result.json;gdt055_validation.json
GDT056		GDT056	UNREGISTERED	GDT056_SOURCE_NATIVE_A1Q2_TRANSFER_REPORT.md	true	LEGACY_ROOT	8	17368	0				GDT016;GDT055	GDT056_SOURCE_NATIVE_A1Q2_TRANSFER_METHOD.md	GDT056_SOURCE_NATIVE_A1Q2_TRANSFER_REPORT.md	run_gdt056_source_native_a1q2_transfer.py	validate_gdt056_source_native_a1q2_transfer.py	gdt056_result.json;gdt056_source_native_a1q2_pairs.tsv;gdt056_source_native_a1q2_tests.tsv;gdt056_validation.json
GDT057		GDT057	UNREGISTERED	GDT057_SOURCE_NATIVE_Q2_OPENER_REPORT.md	true	LEGACY_ROOT	9	39330	0				GDT002;GDT016;GDT045;GDT046;GDT051;GDT056	GDT057_SOURCE_NATIVE_Q2_OPENER_METHOD.md	GDT057_SOURCE_NATIVE_Q2_OPENER_REPORT.md	run_gdt057_source_native_q2_opener.py	validate_gdt057_source_native_q2_opener.py	gdt057_first_member_atlas.tsv;gdt057_q2_occurrences.tsv;gdt057_register_transfer.tsv;gdt057_result.json;gdt057_validation.json
GDT058		GDT058	UNREGISTERED	GDT058_Q2_CONTEXT_BIFURCATION_REPORT.md	true	LEGACY_ROOT	8	136457	0				GDT002;GDT016;GDT055;GDT056;GDT057	GDT058_Q2_CONTEXT_BIFURCATION_METHOD.md	GDT058_Q2_CONTEXT_BIFURCATION_REPORT.md	run_gdt058_q2_context_bifurcation.py	validate_gdt058_q2_context_bifurcation.py	gdt058_q2_context_inventory.tsv;gdt058_q2_context_tests.tsv;gdt058_result.json;gdt058_validation.json
GDT059		GDT059	UNREGISTERED	GDT059_HPR2_EXTERNAL_INFORMATION_LOCALIZATION_REPORT.md	true	LEGACY_ROOT	11	175953	0				GDT002;GDT012;GDT016;GDT051;GDT054;GDT055;GDT056	GDT059_HPR2_EXTERNAL_INFORMATION_LOCALIZATION_METHOD.md	GDT059_HPR2_EXTERNAL_INFORMATION_LOCALIZATION_REPORT.md	run_gdt059_hpr2_external_information_localization.py	validate_gdt059_hpr2_external_information_localization.py	gdt059_hpr2_external_inventory.tsv;gdt059_renderer_preservation.tsv;gdt059_representation_scores.tsv;gdt059_representation_summary.tsv;gdt059_result.json;gdt059_validation.json;gdt059_variant_log.tsv
GDT060		GDT060	UNREGISTERED	GDT060_DY_PAGE_HOST_TRANSITION_REPORT.md	true	LEGACY_ROOT	10	1430596	0				GDT002;GDT016;GDT046;GDT051;GDT055;GDT059	GDT060_DY_PAGE_HOST_TRANSITION_METHOD.md	GDT060_DY_PAGE_HOST_TRANSITION_REPORT.md	run_gdt060_dy_page_host_transition.py	validate_gdt060_dy_page_host_transition.py	gdt060_dy_transition_inventory.tsv;gdt060_dy_transition_permutation.tsv;gdt060_dy_transition_scores.tsv;gdt060_result.json;gdt060_validation.json;gdt060_variant_log.tsv
GDT061		GDT061	UNREGISTERED	GDT061_DY_RENDERER_HOST_ATTRIBUTION_REPORT.md	true	LEGACY_ROOT	9	34105	0				GDT002;GDT055;GDT059;GDT060	GDT061_DY_RENDERER_HOST_ATTRIBUTION_METHOD.md	GDT061_DY_RENDERER_HOST_ATTRIBUTION_REPORT.md	run_gdt061_dy_renderer_host_attribution.py	validate_gdt061_dy_renderer_host_attribution.py	gdt061_dy_component_attribution.tsv;gdt061_dy_renderer_host_scores.tsv;gdt061_result.json;gdt061_validation.json;gdt061_variant_log.tsv
GDT062		GDT062	UNREGISTERED	GDT062_RIGHT_FAMILY_REGISTER_RENDERER_REPORT.md	true	LEGACY_ROOT	9	1127031	0				GDT002;GDT016;GDT048;GDT059	GDT062_RIGHT_FAMILY_REGISTER_RENDERER_METHOD.md	GDT062_RIGHT_FAMILY_REGISTER_RENDERER_REPORT.md	run_gdt062_right_family_register_renderer.py	validate_gdt062_right_family_register_renderer.py	gdt062_result.json;gdt062_right_family_inventory.tsv;gdt062_right_family_scores.tsv;gdt062_validation.json;gdt062_variant_log.tsv
GDT063		GDT063	UNREGISTERED	GDT063_PAGE_HOST_LOCAL_ANNOTATION_ATLAS_REPORT.md	true	LEGACY_ROOT	9	420975	0				GDT002;GDT012;GDT059;GDT062	GDT063_PAGE_HOST_LOCAL_ANNOTATION_ATLAS_METHOD.md	GDT063_PAGE_HOST_LOCAL_ANNOTATION_ATLAS_REPORT.md	run_gdt063_page_host_local_annotation_atlas.py	validate_gdt063_page_host_local_annotation_atlas.py	gdt063_page_host_annotation_atlas.tsv;gdt063_page_host_candidate_examples.tsv;gdt063_result.json;gdt063_validation.json;gdt063_variant_log.tsv
GDT064		GDT064	UNREGISTERED	GDT064_CROSS_WRAPPER_PAGE_CONTEXT_REPORT.md	true	LEGACY_ROOT	9	4736551	0				GDT002;GDT062;GDT063;GDT065	GDT064_CROSS_WRAPPER_PAGE_CONTEXT_METHOD.md	GDT064_CROSS_WRAPPER_PAGE_CONTEXT_REPORT.md	run_gdt064_cross_wrapper_page_context.py	validate_gdt064_cross_wrapper_page_context.py	gdt064_cross_wrapper_context_cells.tsv;gdt064_cross_wrapper_context_pairs.tsv;gdt064_result.json;gdt064_validation.json;gdt064_variant_log.tsv
GDT065		GDT065	UNREGISTERED	GDT065_O_OT_PAGE_CONTEXT_PRESERVATION_REPORT.md	true	LEGACY_ROOT	9	70166	0				GDT002;GDT054;GDT055;GDT059;GDT062	GDT065_O_OT_PAGE_CONTEXT_PRESERVATION_METHOD.md	GDT065_O_OT_PAGE_CONTEXT_PRESERVATION_REPORT.md	run_gdt065_o_ot_page_context_preservation.py	validate_gdt065_o_ot_page_context_preservation.py	gdt065_o_ot_context_cells.tsv;gdt065_o_ot_context_pairs.tsv;gdt065_result.json;gdt065_validation.json;gdt065_variant_log.tsv
GDT066		GDT066	UNREGISTERED	GDT066_RIGHT_FAMILY_CONTEXT_INVARIANCE_REPORT.md	true	LEGACY_ROOT	9	4416184	0				GDT002;GDT059;GDT062;GDT063	GDT066_RIGHT_FAMILY_CONTEXT_INVARIANCE_METHOD.md	GDT066_RIGHT_FAMILY_CONTEXT_INVARIANCE_REPORT.md	run_gdt066_right_family_context_invariance.py	validate_gdt066_right_family_context_invariance.py	gdt066_result.json;gdt066_right_family_context_cells.tsv;gdt066_right_family_context_pairs.tsv;gdt066_validation.json;gdt066_variant_log.tsv
GDT067		GDT067	UNREGISTERED	GDT067_B3_PAGE_HOST_CONTEXT_REPORT.md	true	LEGACY_ROOT	9	43831	0				GDT002;GDT045;GDT052;GDT059;GDT062	GDT067_B3_PAGE_HOST_CONTEXT_METHOD.md	GDT067_B3_PAGE_HOST_CONTEXT_REPORT.md	run_gdt067_b3_page_host_context.py	validate_gdt067_b3_page_host_context.py	gdt067_b3_context_cells.tsv;gdt067_b3_context_pairs.tsv;gdt067_result.json;gdt067_validation.json;gdt067_variant_log.tsv
