action_provenance_ordinal	event_id	statement_id	physical_page	register	surface	recipe	inherited_action_root	inherited_action_value_de	action_source_type	action_source_event_id	source_card_distance	gdt539_pointer_match	resolved_microphrase_de	provenance_status
351	G407-E2589	G407-S370	f77r	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2588	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
352	G407-E2591	G407-S371	f77r	BIOLOGICAL	qoteeedy	OT+EEE+DY	K	GEBEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: gib den Posten; auf Grad III; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
353	G407-E2614	G407-S377	f77r	BIOLOGICAL	qotain	OT+AIN	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: bearbeite den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
354	G407-E2619	G407-S378	f77r	BIOLOGICAL	olchey	OL+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2618	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
355	G407-E2622	G407-S378	f77r	BIOLOGICAL	qoteedy	OT+EE+DY	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2620	2	NOT_STORED	Danach: stelle den Posten ein; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
356	G407-E2632	G407-S381	f77r	BIOLOGICAL	qol	OL	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2631	1	NOT_STORED	Weiter: setze den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
357	G407-E2635	G407-S382	f77r	BIOLOGICAL	qol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
358	G407-E2636	G407-S382	f77r	BIOLOGICAL	olaiin	OL+AIIN	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
359	G407-E2644	G407-S383	f77r	BIOLOGICAL	ol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
360	G407-E2645	G407-S383	f77r	BIOLOGICAL	eeedy	EEE+DY	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Halte den Wert; auf Grad III; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
361	G407-E2648	G407-S384	f77r	BIOLOGICAL	qotaiin	OT+AIIN	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2647	1	NOT_STORED	Danach: halte den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
362	G407-E2650	G407-S385	f77r	BIOLOGICAL	qoty	OT+Y	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
363	G407-E2653	G407-S385	f77r	BIOLOGICAL	qolchey	OL+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2652	1	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
364	G407-E2654	G407-S385	f77r	BIOLOGICAL	qotedy	OT+E+DY	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2652	2	NOT_STORED	Danach: halte den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
365	G407-E2655	G407-S386	f77r	BIOLOGICAL	qotal	OT+AL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
366	G407-E2660	G407-S386	f77r	BIOLOGICAL	arol	AR+OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2659	1	NOT_STORED	Weiter: wähle den Anteil; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
367	G407-E2662	G407-S387	f77r	BIOLOGICAL	qotedy	OT+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Anteil; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
368	G407-E2671	G407-S390	f77r	BIOLOGICAL	ol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2670	1	NOT_STORED	Weiter: halte den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
369	G407-E2673	G407-S390	f77r	BIOLOGICAL	qotaiin	OT+AIIN	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2672	1	NOT_STORED	Danach: nimm den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
370	G407-E2674	G407-S390	f77r	BIOLOGICAL	qoteedy	OT+EE+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2672	2	NOT_STORED	Danach: nimm den Wert; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
371	G407-E2675	G407-S391	f77r	BIOLOGICAL	qotedy	OT+E+DY	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: nimm den Wert; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
372	G407-E2679	G407-S392	f77r	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2678	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
373	G407-E2683	G407-S392	f77r	BIOLOGICAL	loly	L+OL+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2682	1	NOT_STORED	Weiter: halte den Posten; über die Verbindung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
374	G407-E2693	G407-S392	f77r	BIOLOGICAL	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2691	2	NOT_STORED	Weiter: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
375	G407-E2702	G407-S392	f77r	BIOLOGICAL	otey	OT+E+Y	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2701	1	NOT_STORED	Danach: wähle den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
376	G407-E2720	G407-S396	f81r	BIOLOGICAL	oly	OL+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2719	1	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
377	G407-E2725	G407-S396	f81r	BIOLOGICAL	chol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2724	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
378	G407-E2726	G407-S396	f81r	BIOLOGICAL	otar	OT+AR	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2724	2	NOT_STORED	Danach: setze den Posten; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
379	G407-E2729	G407-S396	f81r	BIOLOGICAL	qotey	OT+E+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2728	1	NOT_STORED	Danach: setze den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
380	G407-E2733	G407-S396	f81r	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2732	1	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
381	G407-E2739	G407-S397	f81r	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2738	1	NOT_STORED	Weiter: setze den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
382	G407-E2740	G407-S397	f81r	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2738	2	NOT_STORED	Weiter: setze den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
383	G407-E2744	G407-S397	f81r	BIOLOGICAL	qol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2742	2	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
384	G407-E2747	G407-S397	f81r	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2746	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
385	G407-E2748	G407-S397	f81r	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2746	2	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
386	G407-E2749	G407-S397	f81r	BIOLOGICAL	olaiin	OL+AIIN	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2746	3	NOT_STORED	Weiter: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
387	G407-E2750	G407-S397	f81r	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2746	4	NOT_STORED	Weiter: setze den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
388	G407-E2754	G407-S397	f81r	BIOLOGICAL	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2753	1	NOT_STORED	Weiter: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
389	G407-E2756	G407-S397	f81r	BIOLOGICAL	oteey	OT+EE+Y	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2755	1	NOT_STORED	Danach: wähle den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
390	G407-E2759	G407-S397	f81r	BIOLOGICAL	ol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2758	1	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
391	G407-E2763	G407-S397	f81r	BIOLOGICAL	otey	OT+E+Y	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2762	1	NOT_STORED	Danach: stelle den Posten ein; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
392	G407-E2767	G407-S398	f81r	BIOLOGICAL	oty	OT+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2766	1	NOT_STORED	Danach: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
393	G407-E2768	G407-S398	f81r	BIOLOGICAL	qotey	OT+E+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2766	2	NOT_STORED	Danach: setze den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
394	G407-E2769	G407-S398	f81r	BIOLOGICAL	oteey	OT+EE+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2766	3	NOT_STORED	Danach: setze den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
395	G407-E2770	G407-S398	f81r	BIOLOGICAL	oly	OL+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2766	4	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
396	G407-E2772	G407-S398	f81r	BIOLOGICAL	qotedy	OT+E+DY	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2771	1	NOT_STORED	Danach: wähle den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
397	G407-E2775	G407-S400	f81r	BIOLOGICAL	chol	OL	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2774	1	NOT_STORED	Weiter: setze den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
398	G407-E2777	G407-S400	f81r	BIOLOGICAL	otedy	OT+E+DY	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2774	3	NOT_STORED	Danach: setze den Anteil ein; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
399	G407-E2779	G407-S401	f81r	BIOLOGICAL	qotain	OT+AIN	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2778	1	NOT_STORED	Danach: halte den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
400	G407-E2787	G407-S405	f81r	BIOLOGICAL	ol	OL	T	EINSTELLEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: stelle den Posten ein.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
401	G407-E2790	G407-S406	f81r	BIOLOGICAL	loly	L+OL+Y	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2789	1	NOT_STORED	Weiter: setze den Posten; über die Verbindung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
402	G407-E2791	G407-S406	f81r	BIOLOGICAL	dchol	D_ADDR+OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2789	2	NOT_STORED	Weiter: setze den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
403	G407-E2793	G407-S407	f81r	BIOLOGICAL	qotedy	OT+E+DY	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
404	G407-E2794	G407-S408	f81r	BIOLOGICAL	qol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
405	G407-E2801	G407-S410	f81r	BIOLOGICAL	arol	AR+OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Anteil; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
406	G407-E2802	G407-S410	f81r	BIOLOGICAL	oeeedy	O+EEE+DY	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Halte den Anteil; zur Ausführung; auf Grad III; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
407	G407-E2804	G407-S411	f81r	BIOLOGICAL	ol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2803	1	NOT_STORED	Weiter: wähle den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
408	G407-E2807	G407-S412	f81r	BIOLOGICAL	otedy	OT+E+DY	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: setze den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
409	G407-E2819	G407-S417	f81r	BIOLOGICAL	ol	OL	OK	SETZEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
410	G407-E2823	G407-S419	f81r	BIOLOGICAL	ol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
411	G407-E2830	G407-S423	f81r	BIOLOGICAL	qoteedy	OT+EE+DY	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2829	1	NOT_STORED	Danach: bearbeite den Posten; auf Grad II; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
412	G407-E2831	G407-S424	f81r	BIOLOGICAL	olam	OL+AM_ADDR	CHD	BEARBEITEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: bearbeite den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
413	G407-E2833	G407-S424	f81r	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2832	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
414	G407-E2842	G407-S425	f81r	BIOLOGICAL	oteey	OT+EE+Y	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2841	1	NOT_STORED	Danach: gib den Posten; auf Grad II.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
415	G407-E2844	G407-S425	f81r	BIOLOGICAL	otey	OT+E+Y	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2843	1	NOT_STORED	Danach: halte den Posten; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
416	G407-E2845	G407-S425	f81r	BIOLOGICAL	lol	L+OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2843	2	NOT_STORED	Weiter: halte den Posten; über die Verbindung.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
417	G407-E2846	G407-S425	f81r	BIOLOGICAL	qotal	OT+AL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2843	3	NOT_STORED	Danach: halte den Posten; zum Zielort.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
418	G407-E2848	G407-S425	f81r	BIOLOGICAL	qol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2847	1	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
419	G407-E2849	G407-S425	f81r	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2847	2	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
420	G407-E2851	G407-S425	f81r	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2847	4	NOT_STORED	Weiter: bearbeite den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
421	G407-E2853	G407-S425	f81r	BIOLOGICAL	ol	OL	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2852	1	NOT_STORED	Weiter: bearbeite den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
422	G407-E2854	G407-S425	f81r	BIOLOGICAL	oly	OL+Y	CHD	BEARBEITEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2852	2	NOT_STORED	Weiter: bearbeite den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
423	G407-E2862	G407-S425	f81r	BIOLOGICAL	ody	O+DY	P	EINSETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2861	1	NOT_STORED	Setze den Posten ein; zur Ausführung; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
424	G407-E2865	G407-S426	f81r	BIOLOGICAL	qotaldar	OT+AL+D_ADDR+AR	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2864	1	NOT_STORED	Danach: nimm den Posten; zum Zielort; hier; vom Ausgang.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
425	G407-E2866	G407-S426	f81r	BIOLOGICAL	otedy	OT+E+DY	CH	NEHMEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2864	2	NOT_STORED	Danach: nimm den Posten; auf Grad I; abschließen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
426	G407-E2867	G407-S427	f81r	BIOLOGICAL	oly	OL+Y	CH	NEHMEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: nimm den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
427	G407-E2870	G407-S428	f81r	BIOLOGICAL	qol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
428	G407-E2871	G407-S428	f81r	BIOLOGICAL	otain	OT+AIN	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Danach: halte den Anteil.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
429	G407-E2878	G407-S429	f81r	BIOLOGICAL	oteol	OT+E+OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2877	1	NOT_STORED	Danach: setze den Posten; auf Grad I; weiterführen.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
430	G407-E2879	G407-S429	f81r	BIOLOGICAL	qol	OL	OK	SETZEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2877	2	NOT_STORED	Weiter: setze den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
431	G407-E2883	G407-S430	f81r	BIOLOGICAL	sol	OL	S	WÄHLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2882	1	NOT_STORED	Weiter: wähle den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
432	G407-E2887	G407-S432	f81r	BIOLOGICAL	dol	D_ADDR+OL	K	GEBEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: gib den Posten; hier.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
433	G407-E2894	G407-S433	f81r	BIOLOGICAL	otey	OT+E+Y	T	EINSTELLEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2893	1	NOT_STORED	Danach: stelle den Posten ein; auf Grad I.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
434	G407-E2904	G407-S434	f81r	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2903	1	NOT_STORED	Weiter: gib den Wert.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
435	G407-E2910	G407-S436	f81r	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2909	1	NOT_STORED	Weiter: gib die Einheit.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
436	G407-E2913	G407-S436	f81r	BIOLOGICAL	sol	OL	SH	HALTEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2912	1	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
437	G407-E2915	G407-S437	f81r	BIOLOGICAL	ol	OL	SH	HALTEN	OWNER_CONTEXT_DEFAULT_ACTION	OWNER_DEFAULT	NOT_APPLICABLE	NOT_STORED	Weiter: halte den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
438	G407-E2930	G407-S442	f81v	BIOLOGICAL	ol	OL	K	GEBEN	SAME_STATEMENT_VISIBLE_ACTION	G407-E2927	3	NOT_STORED	Weiter: gib den Posten.	RECONSTRUCTED_FROM_PRIOR_VISIBLE_STATE_OR_OWNER_DEFAULT
