event_id	physical_page	source_page_value	locus	line_number	source_kind	source_subtype	paragraph_start	paragraph_end	card_ordinal_in_line	surface	register	prose_block_id	owner_id	owner_de	owner_evidence	owner_subblock	statement_id	card_ordinal_in_statement	content_role	surface_status	visible_recipe	literal_core_reading_de	default_working_reading_de	recipe_support	old_running_event_count	old_local_surface_contact	old_local_recipes	genuinely_new_to_old_26_pages	admission_color	portable_atom_count	formal_or_local_atom_count	new_portable_atom_count	opaque_local_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard	gdt516_context_recipe	gdt516_literal_reading_de	gdt516_context_policy	gdt516_context_basis	gdt516_recipe_changed	gdt516_guard
G515-E0028	f4r	f4r	f4r.4	4	P	0	0	1	3	yty	HERBAL	F4R_PROSE_01	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_01	G515-S002	26	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	Y+T+Y	POSTEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: POSTEN · EINSTELLEN · POSTEN	GDT405::G405-W0426	4	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y+T+Y	POSTEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0029	f4r	f4r	f4r.4	4	P	0	0	1	4	daiin	HERBAL	F4R_PROSE_01	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_01	G515-S002	27	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0030	f4r	f4r	f4r.4	4	P	0	0	1	5	okaiin	HERBAL	F4R_PROSE_01	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_01	G515-S002	28	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	OK+AIIN	SETZEN · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: SETZEN · WERT	GDT405::G405-W0193	23	YES	LOCAL_ADDRESS	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OK+AIIN	SETZEN · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0031	f4r	f4r	f4r.4	4	P	0	0	1	6	cthy	HERBAL	F4R_PROSE_01	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_01	G515-S002	29	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: NEHMEN · EINSTELLEN · POSTEN	GDT405::G405-W0089	13	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0032	f4r	f4r	f4r.5	5	P	0	1	0	1	pydaiin	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S003	1	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	P+Y+D_ADDR+AIIN	EINSETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: EINSETZEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	P+Y+D_ADDR+AIIN	EINSETZEN · POSTEN · [D_ADDR:STEUERUNG=HIER] · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0033	f4r	f4r	f4r.5	5	P	0	1	0	2	qotchy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S003	2	ITINERARY_OR_ADDRESS_CARD	EXACT_CURRENT_RUNNING_RECIPE	OT+Y	DANACH · POSTEN	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · POSTEN	GDT407::5_RUNNING_EVENTS	5	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+Y	DANACH · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0034	f4r	f4r	f4r.5	5	P	0	1	0	3	dy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S003	3	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	Y	POSTEN	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: POSTEN	GDT405::G405-W0123	44	YES	LOCAL_ADDRESS|Y	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	Y	POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0035	f4r	f4r	f4r.5	5	P	0	1	0	4	tydy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S003	4	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	T+Y+DY	EINSTELLEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: EINSTELLEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	T+Y+DY	EINSTELLEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0036	f4r	f4r	f4r.6	6	P	0	0	0	1	chor	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	1	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+OR	NEHMEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: NEHMEN · EINHEIT	GDT405::G405-W0056	23	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+OR	NEHMEN · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0037	f4r	f4r	f4r.6	6	P	0	0	0	2	shytchy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	2	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+Y+T+CH+Y	HALTEN · POSTEN · EINSTELLEN · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · POSTEN · EINSTELLEN · NEHMEN · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	5	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+Y+T+CH+Y	HALTEN · POSTEN · EINSTELLEN · NEHMEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0038	f4r	f4r	f4r.6	6	P	0	0	0	3	dytcheey	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	3	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	D_ADDR+Y+T+CH+EE+Y	[D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · EINSTELLEN · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN · EINSTELLEN · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	4	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	D_ADDR+Y+T+CH+EE+Y	[D_ADDR:STEUERUNG=HIER] · POSTEN · EINSTELLEN · NEHMEN · [EE:STEUERUNG=GRAD II] · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0039	f4r	f4r	f4r.7	7	P	0	0	0	1	qotaiin	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	4	ITINERARY_OR_ADDRESS_CARD	EXACT_GDT405_LOCK	OT+AIIN	DANACH · WERT	ADRESSE/FORTSETZUNG BEI abgebildete Ganzpflanze auf f4r: DANACH · WERT	GDT405::G405-W0313	10	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	OT+AIIN	DANACH · WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0040	f4r	f4r	f4r.7	7	P	0	0	0	2	cthol	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	5	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+T+OL	NEHMEN · EINSTELLEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: NEHMEN · EINSTELLEN · FORTSETZEN	GDT405::G405-W0085	6	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+T+OL	NEHMEN · EINSTELLEN · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0041	f4r	f4r	f4r.7	7	P	0	0	0	3	daiin	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	6	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0042	f4r	f4r	f4r.7	7	P	0	0	0	4	cthom	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	7	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+T+O+M_LOCAL	NEHMEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [M_LOCAL:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: NEHMEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [M_LOCAL:LOKALSTRUKTUR=HIER]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	2	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+T+O+M_LOCAL	NEHMEN · EINSTELLEN · [O:STEUERUNG=AUSFÜHRUNG] · [M_LOCAL:STEUERUNG=HIER]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0043	f4r	f4r	f4r.8	8	P	0	0	0	1	shor	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	8	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+OR	HALTEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · EINHEIT	GDT405::G405-W0371	12	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OR	HALTEN · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0044	f4r	f4r	f4r.8	8	P	0	0	0	2	shol	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	9	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+OL	HALTEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · FORTSETZEN	GDT405::G405-W0369	18	YES	LOCAL_ADDRESS|SH+OL	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OL	HALTEN · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0045	f4r	f4r	f4r.8	8	P	0	0	0	3	shol	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	10	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+OL	HALTEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · FORTSETZEN	GDT405::G405-W0369	18	YES	LOCAL_ADDRESS|SH+OL	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OL	HALTEN · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0046	f4r	f4r	f4r.8	8	P	0	0	0	4	cthy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	11	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: NEHMEN · EINSTELLEN · POSTEN	GDT405::G405-W0089	13	NO	NONE	NO	GREEN	3	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+T+Y	NEHMEN · EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0047	f4r	f4r	f4r.8	8	P	0	0	0	5	cpholdy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S004	12	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+P+OL+DY	NEHMEN · EINSETZEN · FORTSETZEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: NEHMEN · EINSETZEN · FORTSETZEN · [DY:STEUERUNG=SCHLUSS]	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	3	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+P+OL+DY	NEHMEN · EINSETZEN · FORTSETZEN · [DY:STEUERUNG=SCHLUSS]	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0048	f4r	f4r	f4r.9	9	P	0	0	0	1	daiin	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	1	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: WERT	GDT405::G405-W0093	100	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0049	f4r	f4r	f4r.9	9	P	0	0	0	2	ckhochy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	2	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	CH+K+O+CH+Y	NEHMEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: NEHMEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · POSTEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	4	1	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	CH+K+O+CH+Y	NEHMEN · GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0050	f4r	f4r	f4r.9	9	P	0	0	0	3	tchy	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	3	ORDERED_INSTRUCTION_CARD	EXACT_CURRENT_RUNNING_RECIPE	T+Y	EINSTELLEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: EINSTELLEN · POSTEN	GDT407::1_RUNNING_EVENTS	1	YES	T+Y	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	T+Y	EINSTELLEN · POSTEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0051	f4r	f4r	f4r.9	9	P	0	0	0	4	kor	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	4	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	K+OR	GEBEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: GEBEN · EINHEIT	GDT405::G405-W0152	3	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	K+OR	GEBEN · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0052	f4r	f4r	f4r.9	9	P	0	0	0	5	aiin	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	5	COORDINATE_OR_CATALOGUE_CARD	EXACT_GDT405_LOCK	AIIN	WERT	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: WERT	GDT405::G405-W0001	55	YES	AIIN|LOCAL_ADDRESS	NO	GREEN	1	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	AIIN	WERT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0053	f4r	f4r	f4r.10	10	P	0	0	0	1	odal	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	6	COORDINATE_OR_CATALOGUE_CARD	EXACT_CURRENT_RUNNING_RECIPE	O+DA+L	[O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	GDT407::1_RUNNING_EVENTS	1	NO	NONE	NO	GREEN	1	2	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	O+DA+L	[O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0054	f4r	f4r	f4r.10	10	P	0	0	0	2	shor	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	7	ORDERED_INSTRUCTION_CARD	EXACT_GDT405_LOCK	SH+OR	HALTEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · EINHEIT	GDT405::G405-W0371	12	NO	NONE	NO	GREEN	2	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+OR	HALTEN · EINHEIT	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-E0055	f4r	f4r	f4r.10	10	P	0	0	0	3	shyshol	HERBAL	F4R_PROSE_02	F4R_WHOLE_PLANT	abgebildete Ganzpflanze auf f4r	GDT514_IMAGE_FIRST_OWNER_MAP	F4R_PROSE_02	G515-S005	8	ORDERED_INSTRUCTION_CARD	NEW_VISIBLE_COMPOSITION	SH+Y+SH+OL	HALTEN · POSTEN · HALTEN · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: HALTEN · POSTEN · HALTEN · FORTSETZEN	DIRECT_VISIBLE_COMPOSITION	0	NO	NONE	YES	GREEN	4	0	0	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT	SH+Y+SH+OL	HALTEN · POSTEN · HALTEN · FORTSETZEN	UNCHANGED_THIRTY_PAGE_REPLAY	no contextual collision	NO	EXPLORATORY_WORKING_COMPOSITION__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
