surface	card_class	composition	working_meaning_de	confidence	page	locus	section	language	hand	ordinal	line_token_count	line_position	was_v48_unknown	target_v48_gloss_de	target_v48_source	target_v48_scope_state	left_surface	left_gloss_de	right_surface	right_gloss_de	it2a_operation	it2a_render	rf1b_operation	rf1b_render	reader_support	zl3b_line	decision	reason_code	promotable	review_note
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f104v	f104v.33	S	B	3	10	15	MEDIAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	ar	Drogenfraktion I	chedain	zwei Dosen bis zur Mittelstufe getrockneter Droge	EXACT	odar	EXACT	odar	BOTH_EXACT	yteeey cheeod ykeey kaiin qokaiin cheey or ol ar odar chedain etar ar air ary	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f104v	f104v.39	S	B	3	14	16	MEDIAL	0	Eintragsteil abgeschlossen	GDT659:Y_MEDIAL_LEFT_CLOSE	READER_BOUNDARY_UNSTABLE	ar	Drogenfraktion I	ais	[ais:?]	EXACT	y	MERGE_2	ary	ONE_EXACT	yshey ar a kain char lkeey roiir shey cheey kar ar lkchs ar y ais alod	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f104v	f104v.44	S	B	3	2	8	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	daiin	Grad-/Maßwert III	cheeo	[cheeo:?]	MERGE_2	ycheeo	EXACT	y	ONE_EXACT	daiin y cheeo chey okeeey qokeeey okeey okeey	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f104v	f104v.5	S	B	3	4	6	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	oeeodain	[oeeodain:?]	airol	[airol:?]	MERGE_2	sairol	EXACT	s	ONE_EXACT	dcheol chdeey oeeodain s airol chedal	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f105r	f105r.15	S	B	3	3	12	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	KNOWN_CONTEXT_LICENSED	ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	aiin	Menge III	EXACT	r	EXACT	r	BOTH_EXACT	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
shod	P	SH_MOIST+O_PREP+D_TERM_CLOSE	Feuchtansatz abschließen	HIGH	f105r	f105r.15	S	B	3	10	12	MEDIAL	1	[shod:?]	OPEN	UNKNOWN_SURFACE	oteeol	[oteeol:?]	daiin	Grad-/Maßwert III	EXACT	shod	EXACT	shod	BOTH_EXACT	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moisten/preparation/close action without a named valency conflict.
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f105r	f105r.2	S	B	3	11	13	MEDIAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	okees	Charge vollständig erhitzten Ansatzes	cheody	getrockneter Ansatz	EXACT	odar	EXACT	odar	BOTH_EXACT	dshees yey cheey raiin otchdy qodor ches or cheey okees odar cheody qody	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f105r	f105r.20	S	B	3	1	14	INITIAL	0	Samen-/Saatgutposten	GDT660:S_BOS	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	aiin	Menge III	MERGE_2	saiin	EXACT	s	ONE_EXACT	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f105r	f105r.20	S	B	3	9	14	MEDIAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	olfaiin	[olfaiin:?]	al	Rohstoffklasse I	EXACT	odar	ONE	ar	ONE_EXACT	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f105r	f105r.22	S	B	3	8	12	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	keey	heiß am Ende des Grades	aiin	Menge III	MERGE_2	raiin	EXACT	r	ONE_EXACT	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f105r	f105r.27	S	B	3	4	7	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	al	Rohstoffklasse I	lal	Holzrohstoff I	EXACT	r	EXACT	r	BOTH_EXACT	dair cho al r lal cheesy cphedy	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f105r	f105r.29	S	B	3	4	12	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	qockhy	bereite einen Arzneikompositum-Ansatz in Grundstufe	aiin	Menge III	MERGE_2	raiin	MERGE_2	raiin	NEITHER_EXACT	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f105r	f105r.30	S	B	3	5	10	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	READER_BOUNDARY_UNSTABLE	oiin	Zubereitungsform III	teey	kalt am Ende des Grades	MERGE_2	yteey	EXACT	y	ONE_EXACT	oleedar aiildy dar oiin y teey tair cheody qokolky cheolkary	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
okaiir	P	O_PREP+K_HOT+AIIR_FRACTION_III	dritte erhitzte Ansatzfraktion	HIGH	f105r	f105r.35	S	B	3	2	12	MEDIAL	1	[okaiir:?]	OPEN	UNKNOWN_SURFACE	ypchedy	trockne hiervon das Pulver bis zur Mittelstufe und stelle es fertig	opcheedy	[opcheedy:?]	EXACT	okaiir	EXACT	okaiir	BOTH_EXACT	ypchedy okaiir opcheedy qokair dar kal otar ol qokal kor orolpchey ofory	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Four occurrences preserve preparation, heat and third fraction.
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f105v	f105v.10	S	B	3	11	16	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	READER_BOUNDARY_UNSTABLE	chedy	trocken in der Mitte des Grades, abgeschlossen	odar	[odar:?]	MERGE_2	sodar	EXACT	s	ONE_EXACT	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f105v	f105v.10	S	B	3	12	16	MEDIAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	s	Samen-/Saatgutposten	air	zweite Drogenfraktion	MERGE_2	sodar	EXACT	odar	ONE_EXACT	ykeey ky che oiiin dal kaiin okairo l kair chedy s odar air al oral odam	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
os	P	O_PREP+S_TERM_SPECIES	Ansatzcharge	MEDIUM	f105v	f105v.11	S	B	3	5	12	MEDIAL	1	[os:?]	OPEN	UNKNOWN_SURFACE	okaiin	heiß, Grad III, im Ansatzrahmen	aiin	Menge III	EXACT	os	EXACT	os	BOTH_EXACT	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-three occurrences, including a singleton line, admit the unchanged preparation-species nominal card.
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f105v	f105v.14	S	B	3	8	10	MEDIAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	tail	[tail:?]	kard	[kard:?]	EXACT	odar	EXACT	odar	BOTH_EXACT	pchedaiin chckhdy qokaiir olpchedy olord aiiin tail odar kard chtchy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f105v	f105v.15	S	B	3	13	13	FINAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	oraiin	Portion III	BOUNDARY	BOUNDARY	EXACT	r	EXACT	r	BOTH_EXACT	ycheey kar ykeey otaiin ot al dar chdor kalchedy opchdy daiin oraiin r	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f105v	f105v.25	S	B	3	10	11	MEDIAL	0	; hierzu:	GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE	READER_BOUNDARY_UNSTABLE	qopar	[qopar:?]	dl	Rohstoffmaß	ONE	aifhhy	ONE	ay	NEITHER_EXACT	kchdaldy alfo lfcheedy ofoiir opchey fchedy qotor oeeeodr qopar y dl	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
s	O	FREE_S_OCCURRENCE	Species- oder Chargensiglum	LOW	f105v	f105v.30	S	B	3	10	12	MEDIAL	0	Samen-/Saatgutposten	GDT660:S_MEDIAL	KNOWN_CONTEXT_LICENSED	aiin	Menge III	aiin	Menge III	EXACT	s	EXACT	s	BOTH_EXACT	dchedy cheey qokor otaiin otair otair okeedy kaiin aiin s aiin sy	O_NAMED_CONTEXT_CONFLICT	S_SEED_MATERIAL_NOT_SIGLUM	0	S_SEED_MATERIAL_NOT_SIGLUM
dcheo	P	D_MEASURE+CH_DRY+E_MIDDLE+O_PREP	Dosis bis Mittelstufe trocknen und ansetzen	HIGH	f105v	f105v.6	S	B	3	1	13	INITIAL	1	[dcheo:?]	OPEN	UNKNOWN_SURFACE	BOUNDARY	BOUNDARY	fcheeody	[fcheeody:?]	EXACT	dcheo	EXACT	dcheo	BOTH_EXACT	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Six occurrences admit measure, dry-to-middle and prepare in the same order.
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f105v	f105v.8	S	B	3	11	11	FINAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	air	zweite Drogenfraktion	BOUNDARY	BOUNDARY	EXACT	odar	EXACT	odar	BOTH_EXACT	fodal kedar olpchesd araiin ksheeol opchedy pchedy opcheddl pchdar air odar	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f105v	f105v.9	S	B	3	3	14	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	KNOWN_CONTEXT_LICENSED	qoeees	nimm eine Charge der letzten Stufe	daiin	Grad-/Maßwert III	EXACT	y	EXACT	y	BOTH_EXACT	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f105v	f105v.9	S	B	3	11	14	MEDIAL	0	Wurzel	GDT661:R_BODY	KNOWN_CONTEXT_LICENSED	or	Drogenportion	ail	Rohstoffklasse II	EXACT	r	EXACT	r	BOTH_EXACT	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f106r	f106r.19	S	B	3	10	10	FINAL	0	Eintrag abgeschlossen	GDT659:Y_EOS_CLOSE	KNOWN_CONTEXT_LICENSED	qotchoraiin	[qotchoraiin:?]	BOUNDARY	BOUNDARY	EXACT	y	EXACT	y	BOTH_EXACT	otchedy qokeey shosaiin qokaiin okain cholkeeey ltal olcheey qotchoraiin y	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
shory	P	KNOWN_SHOR+Y_START_OR_CLOSE	Blüten- oder Fruchtstand in Grundform, abgeschlossen	MEDIUM	f106r	f106r.41	S	B	3	6	6	FINAL	1	[shory:?]	OPEN	UNKNOWN_SURFACE	cheol	trockener Drogenstoff	BOUNDARY	BOUNDARY	EXACT	shory	ONE	ory	ONE_EXACT	dair alsheod shedy cholchedy cheol shory	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Same ordered composition; no panel neighbor forces a different material, state or closure reading.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f106r	f106r.45	S	B	3	1	11	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	sheedal	[sheedal:?]	MERGE_2	ysheedal	MERGE_2	ysheedal	NEITHER_EXACT	y sheedal okain okain otar kaiin chdalkair olkai al keedy okal	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
ytain	P	Y_REFERENCE+T_COLD+AIN_II	hiervon auf Kältestufe II abkühlen	HIGH	f106v	f106v.10	S	B	3	5	7	MEDIAL	1	[ytain:?]	OPEN	UNKNOWN_SURFACE	qodaiin	Qualitätsgrad III	ychdy	[ychdy:?]	EXACT	ytain	EXACT	ytain	BOTH_EXACT	ysheody cheol oteey qodaiin ytain ychdy oltydy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twelve occurrences admit the unchanged referential cold-stage-II action; f114r.34 requires an explicit outside-passage reference rather than a new card.
chodain	P	CH_DRY+O_PREP+D_MEASURE+AIN_II	zwei Dosen Trockenansatz	HIGH	f106v	f106v.12	S	B	3	3	10	MEDIAL	1	[chodain:?]	OPEN	UNKNOWN_SURFACE	qoeeda	[qoeeda:?]	otalchdy	[otalchdy:?]	EXACT	chodain	EXACT	chodain	BOTH_EXACT	ycheey qoeeda chodain otalchdy qokaiin chokaiin chody qokal otal otam	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Seven occurrences admit the unchanged two-dose dry-preparation card.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f106v	f106v.19	S	B	3	5	9	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	chedy	trocken in der Mitte des Grades, abgeschlossen	ain	Menge-/Klassenwert II	MERGE_2	rain	EXACT	r	ONE_EXACT	darshy otaiin otal chedy r ain olaiin otaiin sain	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f106v	f106v.2	S	B	3	4	13	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_UNRESOLVED_HINGE	READER_BOUNDARY_UNSTABLE	sheeodar	[sheeodar:?]	chtain	kalt-trocken, Grad II	MERGE_2	ychtain	EXACT	y	ONE_EXACT	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
ytain	P	Y_REFERENCE+T_COLD+AIN_II	hiervon auf Kältestufe II abkühlen	HIGH	f106v	f106v.3	S	B	3	8	13	MEDIAL	1	[ytain:?]	OPEN	UNKNOWN_SURFACE	lchedy	getrocknetes Drogenholz	otar	kalte Drogenfraktion I im Ansatz	EXACT	ytain	EXACT	ytain	BOTH_EXACT	yshedaiin shckhy cheokchy sar al cho lchedy ytain otar al chdy daly lody	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twelve occurrences admit the unchanged referential cold-stage-II action; f114r.34 requires an explicit outside-passage reference rather than a new card.
ytain	P	Y_REFERENCE+T_COLD+AIN_II	hiervon auf Kältestufe II abkühlen	HIGH	f107r	f107r.11	S	B	3	4	12	MEDIAL	1	[ytain:?]	OPEN	UNKNOWN_SURFACE	qokaiin	heiß, Grad III	y	hierzu:	EXACT	ytain	EXACT	ytain	BOTH_EXACT	cheeo cheeol qokaiin ytain y keeol l oraiin okaiin okar okaiin otaram	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twelve occurrences admit the unchanged referential cold-stage-II action; f114r.34 requires an explicit outside-passage reference rather than a new card.
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f107r	f107r.11	S	B	3	5	12	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	READER_BOUNDARY_UNSTABLE	ytain	[ytain:?]	keeol	stark erhitzter Drogenstoff	MERGE_2	ykeeol	EXACT	y	ONE_EXACT	cheeo cheeol qokaiin ytain y keeol l oraiin okaiin okar okaiin otaram	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f107r	f107r.12	S	B	3	1	5	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	chol	trocken; nominal trockenes Gut/Material	MERGE_2	ychol	EXACT	y	ONE_EXACT	y chol chol loraiir aiinal	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
chtaiin	P	CH_DRY+T_COLD+AIIN_III	getrocknete Droge auf Kältestufe III	HIGH	f107r	f107r.14	S	B	3	6	10	MEDIAL	1	[chtaiin:?]	OPEN	UNKNOWN_SURFACE	alam	ein Maß Rohdroge I	otarain	zwei Teile der ersten kalten Drogenfraktion im Ansatz	EXACT	chtaiin	EXACT	chtaiin	BOTH_EXACT	cthedy lshedy cheolchear or alam chtaiin otarain chey qokaiin otain	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Both occurrences preserve dry, cold and grade-III order.
shoy	P	SH_MOIST+O_PREP+Y_START_OR_CLOSE	Feuchtansatz leicht abschließen	HIGH	f107r	f107r.22	S	B	3	3	11	MEDIAL	1	[shoy:?]	OPEN	UNKNOWN_SURFACE	okaiiin	heiß im Zubereitungsrahmen, Grad IV	daiin	Grad-/Maßwert III	ONE	shoikhy	ONE	shockhy	NEITHER_EXACT	yksheol okaiiin shoy daiin qotalal lshedy qokal r aiiin okair lldy	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moist-preparation closure action.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f107r	f107r.22	S	B	3	8	11	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	KNOWN_CONTEXT_LICENSED	qokal	Rohstoffklasse I, heiß am Gradanfang	aiiin	Menge-/Klassenwert IV	EXACT	r	EXACT	r	BOTH_EXACT	yksheol okaiiin shoy daiin qotalal lshedy qokal r aiiin okair lldy	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f107r	f107r.31	S	B	3	11	14	MEDIAL	0	Wurzel	GDT661:R_BEFORE_VALUE	READER_BOUNDARY_UNSTABLE	chdy	trocken am Anfang des Grades, abgeschlossen	aiin	Menge III	MERGE_2	raiin	EXACT	r	ONE_EXACT	daiin sheol chdy okaiin sheykal shy kl al kal chdy r aiin chain yols	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f107r	f107r.45	S	B	3	6	11	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	KNOWN_CONTEXT_LICENSED	qokokil	[qokokil:?]	chees	vollständig getrocknete Kräutermischung	EXACT	y	EXACT	y	BOTH_EXACT	podky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f107r	f107r.50	S	B	3	7	13	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	READER_BOUNDARY_UNSTABLE	qotaiin	kalt, Grad III	taiin	kalt, Grad III	MERGE_2	ytaiin	MERGE_2	ytaiin	NEITHER_EXACT	chain al lkeey chol taidy qotaiin y taiin lkl lfchal pchdy pal tar	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
odar	P	O_PREP+D_MEASURE+AR_FRACTION_I	erste Ansatzfraktion abmessen	HIGH	f107v	f107v.12	S	B	3	8	11	MEDIAL	1	[odar:?]	OPEN	UNKNOWN_SURFACE	qokaly	erhitze Rohdroge I leicht und schließe ab	choty	kalter Trockenansatz	EXACT	odar	EXACT	odar	BOTH_EXACT	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Twenty-one occurrences admit the same preparation-measure-first-fraction action without a named contradiction.
shoy	P	SH_MOIST+O_PREP+Y_START_OR_CLOSE	Feuchtansatz leicht abschließen	HIGH	f107v	f107v.13	S	B	3	8	10	MEDIAL	1	[shoy:?]	OPEN	UNKNOWN_SURFACE	otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	qokaiin	heiß, Grad III	ONE	shoeky	EXACT	shoy	ONE_EXACT	ycheey qokain ockheody qokair otal qokaiin otal shoy qokaiin dalam	HOLD_SAME_CARD	P_OR_W_MANUAL_CONTEXT_AUDIT	1	Ten occurrences admit the unchanged moist-preparation closure action.
r	O	FREE_R_OCCURRENCE	Wurzel; bindet lokal an die folgende Trockenfraktion	MEDIUM	f107v	f107v.26	S	B	3	9	12	MEDIAL	0	Wurzel	GDT661:R_BODY	READER_BOUNDARY_UNSTABLE	olkeeo	stark erhitzter Drogenauszug	ar	Drogenfraktion I	MERGE_2	olkeeor	DELETE	EMPTY	NEITHER_EXACT	oraiin sheor qokain cheody qokain otal okaiin olkeeo r ar al oldy	O_UNTESTABLE_LOCAL_BINDING	R_LOCAL_BINDING_CONDITION_ABSENT	0	R_LOCAL_BINDING_CONDITION_ABSENT
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f107v	f107v.28	S	B	3	1	5	INITIAL	0	Eintrag:	GDT659:Y_BOS_ENTRY	READER_BOUNDARY_UNSTABLE	BOUNDARY	BOUNDARY	cheor	trockener Drogenteil	MERGE_2	ycheor	EXACT	y	ONE_EXACT	y cheor cheol lcheedy raraiin	O_NAMED_CONTEXT_CONFLICT	Y_ENTRY_OR_LABEL_OUTSIDE_CARD	0	Y_ENTRY_OR_LABEL_OUTSIDE_CARD
y	O	FREE_Y_OCCURRENCE	hierzu oder linker Abschluss, je Lesergrenze	MEDIUM	f107v	f107v.33	S	B	3	9	11	MEDIAL	0	hierzu:	GDT659:Y_MEDIAL_RIGHT_REFERENCE	READER_BOUNDARY_UNSTABLE	raiin	Wurzel, Typ/Charge III	kaiin	heiß, Grad III	MERGE_2	ykaiin	EXACT	y	ONE_EXACT	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	O_HOLD_COMPATIBLE	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE	0	Y_ALLOWED_REFERENCE_OR_LEFT_CLOSE
