event_serial	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	literal_card_order_token	v77_dictionary_decision	source_expansion_segment	segment_type	ellipsis_status	local_owner	owner_break_before	statement_line_crossing	statement_ends_after_event	et_per_reading	et_per_fit_cost_0_4	et_per_fit_reason	strongest_local_rival	source_status	semantic_ceiling
35	H2	f10r	f10r.9	F005	H2-S003	b921a237be883a820352	E035:CARD[b921a237be883a820352]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Rühre bei kleinem Feuer]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: beide Ernteauszüge in getrennten Gefäßen umrühren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
36	H2	f10r	f10r.9	F005	H2-S003	409de02322e7b2ca0c62	E036:CARD[409de02322e7b2ca0c62]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Bis eine weiche Salbe entsteht]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: beide durch dasselbe Tuch seihen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
37	H2	f10r	f10r.9	F005	H2-S003	b921a237be883a820352	E037:CARD[b921a237be883a820352]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Bewahre sie bedeckt]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Farbe und Bodensatz als Vergleichsmerkmale notieren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
38	H2	f10r	f10r.9	F005	H2-S003	834825c61d048a6b5628	E038:CARD[834825c61d048a6b5628]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONE	NO__SINGLE_FIELD	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Vergleichspaar dem lokalen Posten/dem lokalen Posten verschlossen lagern.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
39	H3	f11r	f11r.1	F006	H3-S001	953ad19b79517fc8a211	E039:CARD[953ad19b79517fc8a211]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H3 als Blüten-Kraut-Los dem lokalen Posten eröffnen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
40	H3	f11r	f11r.1	F006	H3-S001	428a5e3662aa57b4b256	E040:CARD[428a5e3662aa57b4b256]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Koche sie in reinem Wein]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: junge oberirdische Teile sammeln.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
41	H3	f11r	f11r.1	F006	H3-S001	bdad9f9ea8b80f141496	E041:CARD[bdad9f9ea8b80f141496]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Blütenköpfe und Blätter in zwei Schalen sortieren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
42	H3	f11r	f11r.1	F006	H3-S001	a8af08e69edab8e54f15	E042:CARD[a8af08e69edab8e54f15]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lass den Auszug stehen]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Krautfraktion quetschen und in Wasser mazerieren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
43	H3	f11r	f11r.1	F006	H3-S001	deb377381ceaf55ea310	E043:CARD[deb377381ceaf55ea310]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Auszug zuerst grob, dann durch Tuch seihen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
44	H3	f11r	f11r.1	F006	H3-S001	b5df9126607030b95175	E044:CARD[b5df9126607030b95175]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Klarheitszustand des Filtrats dem lokalen Posten prüfen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
45	H3	f11r	f11r.1	F006	H3-S001	2e2027b1951d79911e24	E045:CARD[2e2027b1951d79911e24]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: klares Filtrat absetzen lassen und Feld schließen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
46	H3	f11r	f11r.1	F007	H3-S002	577c03a928d674d420d7	E046:CARD[577c03a928d674d420d7]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: einen Blütenkopf als Referenzfraktion dem lokalen Posten zurücklegen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
47	H3	f11r	f11r.4	F008	H3-S003	d665560c8ff80799a82c	E047:CARD[d665560c8ff80799a82c]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Filtrat dem lokalen Posten wieder aufnehmen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
48	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	E048:CARD[b921a237be883a820352]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Nimm davon einen Anteil]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: drei gleiche Probengläser bereitstellen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
49	H3	f11r	f11r.4	F008	H3-S003	b2812c8283c3a62438bd	E049:CARD[b2812c8283c3a62438bd]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Gib ihn als Trank]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Filtrat auf die Probengläser verteilen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
50	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	E050:CARD[b921a237be883a820352]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Farbton und Niederschlag je Glas vermerken.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
51	H3	f11r	f11r.4	F008	H3-S003	2f1c5e56e8f0ff459065	E051:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	YES	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
52	H3	f11r	f11r.7	F009	H3-S004	a48efd6c4491a046ba78	E052:CARD[a48efd6c4491a046ba78]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Blattfraktion dem lokalen Posten als neue Charge eröffnen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
53	H3	f11r	f11r.7	F009	H3-S004	322281bd391aa621f568	E053:CARD[322281bd391aa621f568]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Erwärme sie in Olivenöl]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Blätter warm in Wasser ausziehen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
54	H3	f11r	f11r.7	F009	H3-S004	e0b630cb1b5df5e7105b	E054:CARD[e0b630cb1b5df5e7105b]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Arbeitsstand dem lokalen Posten als bereit markieren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
55	H3	f11r	f11r.7	F009	H3-S004	b921a237be883a820352	E055:CARD[b921a237be883a820352]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONE	NO__SINGLE_FIELD	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Blattauszug und Referenzblüte getrennt verwahren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
56	H4	f55v	f55v.5	F010	H4-S001	b5fcea1eaed06b2f2291	E056:CARD[b5fcea1eaed06b2f2291]=PER?	CODEBOOK_ATTESTED_CATEGORY	[PER?:GEMÄSS?] [EXEMPLAR:der örtlichen Vorlage [ELLIPSE:lokales Komplement]]	CODEBOOK_ATTESTED_CATEGORY_PER_WITH_EXEMPLAR_COMPLEMENT	EXPLICIT_EXEMPLAR_COMPLEMENT	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	GEMÄSS	3	field-entry instruction can be introduced by according-to	no overt complement identifies the governing Vorlage	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
57	H4	f55v	f55v.5	F010	H4-S001	2f1c5e56e8f0ff459065	E057:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
58	H4	f55v	f55v.5	F010	H4-S001	403c1592f918c8f23b88	E058:CARD[403c1592f918c8f23b88]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Blätter waschen und grob schneiden.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
59	H4	f55v	f55v.5	F010	H4-S001	d929a14ec45749b2e805	E059:CARD[d929a14ec45749b2e805]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Gib Weißwein hinzu]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Schnittgut in Wasser mazerieren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
60	H4	f55v	f55v.5	F010	H4-S001	97cc9ac109148723c472	E060:CARD[97cc9ac109148723c472]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: erste Blattflotte absetzen lassen und Feld schließen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
61	H4	f55v	f55v.5	F011	H4-S002	2f1c5e56e8f0ff459065	E061:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
62	H4	f55v	f55v.5	F011	H4-S002	6f7ff8287eddf4da9fdb	E062:CARD[6f7ff8287eddf4da9fdb]=[EXEMPLARWERT UNBEKANNT]	EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wring sie durch Leinwand und lass sie klar absetzen]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: weichen Blattrest aus der Flotte heben.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
63	H4	f55v	f55v.5	F011	H4-S002	e026af581c99322fbd46	E063:CARD[e026af581c99322fbd46]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Verwahre den klaren Auszug; damit endet der Posten]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Rest pressen, Flüssigkeit seihen und beide Fraktionen schließen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
64	H4	f55v	f55v.11	F012	H4-S003	f7dc90b2c31fd341f0a4	E064:CARD[f7dc90b2c31fd341f0a4]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Wasche damit eine unreine äußere Wunde]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: zweite Blattfraktion dem lokalen Posten eröffnen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
65	H4	f55v	f55v.11	F012	H4-S003	807591efc3d3f7ddbfab	E065:CARD[807591efc3d3f7ddbfab]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Verwende dazu den klaren Auszug]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: zweite Fraktion mit frischem Wasser waschen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
66	H4	f55v	f55v.11	F012	H4-S003	2c1a5fd92b9e3c762242	E066:CARD[2c1a5fd92b9e3c762242]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Einmal oder nach örtlicher Vorschrift [ELLIPSE:Prädikat oder Bezug aus dem lokalen Masterexemplar ergänzen]]	LOCAL_SOURCE_EXEMPLAR	YES_EXPLICIT	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: Fraktion warm mazerieren.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
67	H4	f55v	f55v.11	F012	H4-S003	1b1ffdd869fb1429ad03	E067:CARD[1b1ffdd869fb1429ad03]=[EXEMPLARWERT UNBEKANNT]	OUTSIDE_BOUNDED_V77_DICTIONARY__EXEMPLAR_VALUE_UNKNOWN	[EXEMPLAR:Beende diesen Gebrauch]	LOCAL_SOURCE_EXEMPLAR	NO	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	YES	NONE	0	concrete phrase is supplied only by the selected local source exemplar	Technischer Pflanzenmaterial-Rivale: zweite Blattflotte dem lokalen Posten seihen und schließen.	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
68	H4	f55v	f55v.11	F013	H4-S004	2f1c5e56e8f0ff459065	E068:CARD[2f1c5e56e8f0ff459065]=[FORMAL; KEIN WORT]	FORMAL_LABEL_NOT_WORD	[FORMAL; KEIN WORT]	FORMAL_NONWORD	NOT_APPLICABLE	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONE	NO__SINGLE_FIELD	NO	NONE	0	nonlexical formal event retained without paraphrase	any word reading is forbidden	EXPLORATORY_CONTINUOUS_WORKING_EDITION	ET_PER_ARE_PROVISIONAL_CATEGORIES;ALL_OTHER_CONCRETE_CONTENT_IS_EXEMPLAR_ONLY;NOT_TRANSLATION
