event_serial	section	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	owner	owner_status	position_in_field	field_length	literal_card_order_token	selected_dictionary_status	selected_working_word	bracketed_source_expansion	continuous_event_phrase	terminal_status	strongest_local_rival	contradiction	semantic_ceiling
38	HERBAL	H2	f10r	f10r.9	F005	H2-S003	834825c61d048a6b5628	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	PAGE_OWNER_ONLY	7	7	[OPAQUE_KARTE:834825c61d048a6b5628]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	[EXEMPLAR:Lege sie äußerlich auf ein Geschwür oder eine harte Schwellung]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Vergleichspaar dem lokalen Posten/dem lokalen Posten verschlossen lagern.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Geschwür, Schwellung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
39	HERBAL	H3	f11r	f11r.1	F006	H3-S001	953ad19b79517fc8a211	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	1	7	[OPAQUE_KARTE:953ad19b79517fc8a211]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	[EXEMPLAR:Nimm im ersten Frühjahr Blüten und junge Blätter der unbenannten Pflanze]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H3 als Blüten-Kraut-Los dem lokalen Posten eröffnen.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten, junge Blätter; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Frühjahr.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
40	HERBAL	H3	f11r	f11r.1	F006	H3-S001	428a5e3662aa57b4b256	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	2	7	[OPAQUE_KARTE:428a5e3662aa57b4b256]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Koche sie in reinem Wein]	[EXEMPLAR:Koche sie in reinem Wein]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: junge oberirdische Teile sammeln.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wein.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
41	HERBAL	H3	f11r	f11r.1	F006	H3-S001	bdad9f9ea8b80f141496	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	3	7	[OPAQUE_KARTE:bdad9f9ea8b80f141496]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	[EXEMPLAR:Wring den Ansatz durch ein feines Tuch]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Blütenköpfe und Blätter in zwei Schalen sortieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Tuch.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
42	HERBAL	H3	f11r	f11r.1	F006	H3-S001	a8af08e69edab8e54f15	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	4	7	[OPAQUE_KARTE:a8af08e69edab8e54f15]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lass den Auszug stehen]	[EXEMPLAR:Lass den Auszug stehen]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Krautfraktion quetschen und in Wasser mazerieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auszug.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
43	HERBAL	H3	f11r	f11r.1	F006	H3-S001	deb377381ceaf55ea310	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	5	7	[OPAQUE_KARTE:deb377381ceaf55ea310]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	[EXEMPLAR:Seihe ihn nochmals durch ein Tuch]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Auszug zuerst grob, dann durch Tuch seihen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Tuch.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
44	HERBAL	H3	f11r	f11r.1	F006	H3-S001	b5df9126607030b95175	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	6	7	[OPAQUE_KARTE:b5df9126607030b95175]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	[EXEMPLAR:Warte, bis der örtlich verlangte klare Zustand erreicht ist]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Klarheitszustand des Filtrats dem lokalen Posten prüfen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Klarzustand.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
45	HERBAL	H3	f11r	f11r.1	F006	H3-S001	2e2027b1951d79911e24	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	7	7	[OPAQUE_KARTE:2e2027b1951d79911e24]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	[EXEMPLAR:Lass ihn abkühlen; damit endet der erste Posten]	TERMINAL	Technischer Pflanzenmaterial-Rivale: klares Filtrat absetzen lassen und Feld schließen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Abkühlung.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
46	HERBAL	H3	f11r	f11r.1	F007	H3-S002	577c03a928d674d420d7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	1	1	[OPAQUE_KARTE:577c03a928d674d420d7]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	[EXEMPLAR:Behalte einen Teil der frischen Blüten für eine zweite Arznei zurück]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: einen Blütenkopf als Referenzfraktion dem lokalen Posten zurücklegen.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind zweite Arznei.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
47	HERBAL	H3	f11r	f11r.4	F008	H3-S003	d665560c8ff80799a82c	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	1	5	[OPAQUE_KARTE:d665560c8ff80799a82c]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	[EXEMPLAR:Nimm den ersten Auszug wieder auf]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Filtrat dem lokalen Posten wieder aufnehmen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind erster Auszug.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
48	HERBAL	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	2	5	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Nimm davon einen Anteil]	[EXEMPLAR:Nimm davon einen Anteil]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: drei gleiche Probengläser bereitstellen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Anteil.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
49	HERBAL	H3	f11r	f11r.4	F008	H3-S003	b2812c8283c3a62438bd	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	3	5	[OPAQUE_KARTE:b2812c8283c3a62438bd]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gib ihn als Trank]	[EXEMPLAR:Gib ihn als Trank]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Filtrat auf die Probengläser verteilen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Trank.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
50	HERBAL	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	4	5	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	[EXEMPLAR:Gebrauche ihn bei bedrücktem Gemüt und beschwerter Brust]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Farbton und Niederschlag je Glas vermerken.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gemütsbeschwerde, Brustbeschwerde.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
51	HERBAL	H3	f11r	f11r.4	F008	H3-S003	2f1c5e56e8f0ff459065	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	5	5	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Gib ein kleines örtliches Maß]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Gib ein kleines örtliches Maß]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Sollmenge je Probenglas buchen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
52	HERBAL	H3	f11r	f11r.7	F009	H3-S004	a48efd6c4491a046ba78	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	1	4	[OPAQUE_KARTE:a48efd6c4491a046ba78]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	[EXEMPLAR:Nimm die zurückbehaltenen Blüten]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Blattfraktion dem lokalen Posten als neue Charge eröffnen.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blüten.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
53	HERBAL	H3	f11r	f11r.7	F009	H3-S004	322281bd391aa621f568	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	2	4	[OPAQUE_KARTE:322281bd391aa621f568]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Erwärme sie in Olivenöl]	[EXEMPLAR:Erwärme sie in Olivenöl]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Blätter warm in Wasser ausziehen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Olivenöl.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
54	HERBAL	H3	f11r	f11r.7	F009	H3-S004	e0b630cb1b5df5e7105b	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	3	4	[OPAQUE_KARTE:e0b630cb1b5df5e7105b]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	[EXEMPLAR:Warte, bis der örtliche Bereitschaftszustand erreicht ist]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Arbeitsstand dem lokalen Posten als bereit markieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gebrauchsreife.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
55	HERBAL	H3	f11r	f11r.7	F009	H3-S004	b921a237be883a820352	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	PAGE_OWNER_ONLY	4	4	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	[EXEMPLAR:Streiche das Öl äußerlich um die Lider, ohne das Auge zu berühren]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Blattauszug und Referenzblüte getrennt verwahren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Lider, Auge, äußerliches Öl.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
56	HERBAL	H4	f55v	f55v.5	F010	H4-S001	b5fcea1eaed06b2f2291	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	1	5	[WORTKANDIDAT:PER?]	PROVISIONAL_CODEBOOK_WORD__MINORITY_CREATIVE_LEAD	PER?__DURCH_ODER_GEMAESS?	[EXEMPLAR:Setze den ersten Posten an]	durch/gemäß? [EXEMPLAR:Setze den ersten Posten an]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: formalen Standardslot für Blattposten dem lokalen Posten setzen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Posten.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
57	HERBAL	H4	f55v	f55v.5	F010	H4-S001	2f1c5e56e8f0ff459065	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	2	5	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Nimm ein örtlich vorgeschriebenes Maß]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Nimm ein örtlich vorgeschriebenes Maß]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Sollmenge frischer breiter Blätter buchen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
58	HERBAL	H4	f55v	f55v.5	F010	H4-S001	403c1592f918c8f23b88	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	3	5	[OPAQUE_KARTE:403c1592f918c8f23b88]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	[EXEMPLAR:Zerstoße breite Blätter der unbenannten Pflanze]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Blätter waschen und grob schneiden.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blätter.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
59	HERBAL	H4	f55v	f55v.5	F010	H4-S001	d929a14ec45749b2e805	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	4	5	[OPAQUE_KARTE:d929a14ec45749b2e805]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Gib Weißwein hinzu]	[EXEMPLAR:Gib Weißwein hinzu]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Schnittgut in Wasser mazerieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Weißwein.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
60	HERBAL	H4	f55v	f55v.5	F010	H4-S001	97cc9ac109148723c472	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	5	5	[OPAQUE_KARTE:97cc9ac109148723c472]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten]	[EXEMPLAR:Verschließe das Gefäß und lass es kühl stehen; damit endet der Posten]	TERMINAL	Technischer Pflanzenmaterial-Rivale: erste Blattflotte absetzen lassen und Feld schließen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gefäß, kühler Lagerort.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
61	HERBAL	H4	f55v	f55v.5	F011	H4-S002	2f1c5e56e8f0ff459065	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	1	3	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Miss eine Portion des Ansatzes ab]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Miss eine Portion des Ansatzes ab]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Sollmenge aus dem lokalen Posten abteilen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
62	HERBAL	H4	f55v	f55v.5	F011	H4-S002	6f7ff8287eddf4da9fdb	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	2	3	[OPAQUE_KARTE:6f7ff8287eddf4da9fdb]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wring sie durch Leinwand und lass sie klar absetzen]	[EXEMPLAR:Wring sie durch Leinwand und lass sie klar absetzen]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: weichen Blattrest aus der Flotte heben.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Leinwand, Klarstand.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
63	HERBAL	H4	f55v	f55v.5	F011	H4-S002	e026af581c99322fbd46	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	3	3	[OPAQUE_KARTE:e026af581c99322fbd46]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Verwahre den klaren Auszug; damit endet der Posten]	[EXEMPLAR:Verwahre den klaren Auszug; damit endet der Posten]	TERMINAL	Technischer Pflanzenmaterial-Rivale: Rest pressen, Flüssigkeit seihen und beide Fraktionen schließen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Vorratsgefäß.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
64	HERBAL	H4	f55v	f55v.11	F012	H4-S003	f7dc90b2c31fd341f0a4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	1	4	[OPAQUE_KARTE:f7dc90b2c31fd341f0a4]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Wasche damit eine unreine äußere Wunde]	[EXEMPLAR:Wasche damit eine unreine äußere Wunde]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: zweite Blattfraktion dem lokalen Posten eröffnen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wunde.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
65	HERBAL	H4	f55v	f55v.11	F012	H4-S003	807591efc3d3f7ddbfab	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	2	4	[OPAQUE_KARTE:807591efc3d3f7ddbfab]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Verwende dazu den klaren Auszug]	[EXEMPLAR:Verwende dazu den klaren Auszug]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: zweite Fraktion mit frischem Wasser waschen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Auszug.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
66	HERBAL	H4	f55v	f55v.11	F012	H4-S003	2c1a5fd92b9e3c762242	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	3	4	[OPAQUE_KARTE:2c1a5fd92b9e3c762242]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Einmal oder nach örtlicher Vorschrift]	[EXEMPLAR:Einmal oder nach örtlicher Vorschrift]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Fraktion warm mazerieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Anwendungshäufigkeit.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
67	HERBAL	H4	f55v	f55v.11	F012	H4-S003	1b1ffdd869fb1429ad03	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	4	4	[OPAQUE_KARTE:1b1ffdd869fb1429ad03]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Beende diesen Gebrauch]	[EXEMPLAR:Beende diesen Gebrauch]	TERMINAL	Technischer Pflanzenmaterial-Rivale: zweite Blattflotte dem lokalen Posten seihen und schließen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Gebrauchsabschluss.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
68	HERBAL	H4	f55v	f55v.11	F013	H4-S004	2f1c5e56e8f0ff459065	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	1	6	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Nimm ein örtliches Maß der zurückbehaltenen Blätter]	[FORMAL:FORMAL_PARAMETER_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Nimm ein örtliches Maß der zurückbehaltenen Blätter]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Sollmenge der zweiten Flotte buchen.	Die Bildpflanze enthält passende Formen, doch keine Textlinie bindet dieses Ereignis sicher an Blätter; Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Dosis.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
69	HERBAL	H4	f55v	f55v.11	F013	H4-S004	308e8ea2d5d190c498e8	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	2	6	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD;KEIN_WORT]	FORMAL_LABEL_NOT_WORD	NONE	[EXEMPLAR:Lege sie an die bezeichnete äußere Stelle]	[FORMAL:FORMAL_RELATION_SLOT_CHANNEL__NOT_A_WORD;KEIN_WORT] [EXEMPLAR:Lege sie an die bezeichnete äußere Stelle]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: opaken Relationsslot für Fraktionspaar und Lagergefäß setzen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind äußere Zielstelle.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
70	HERBAL	H4	f55v	f55v.11	F013	H4-S004	204b04837409088c48f9	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	3	6	[OPAQUE_KARTE:204b04837409088c48f9]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Erwärme sie gelinde]	[EXEMPLAR:Erwärme sie gelinde]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: erste und zweite Flotte nebeneinander prüfen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Wärme.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
71	HERBAL	H4	f55v	f55v.11	F013	H4-S004	7a4bb8136330ee4e6e56	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	4	6	[OPAQUE_KARTE:7a4bb8136330ee4e6e56]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Führe sie als zweiten Ansatz]	[EXEMPLAR:Führe sie als zweiten Ansatz]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: zweite Flotte als aktiven Ansatz dem lokalen Posten führen.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Arbeitsansatz.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
72	HERBAL	H4	f55v	f55v.11	F013	H4-S004	b921a237be883a820352	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	5	6	[OPAQUE_KARTE:b921a237be883a820352]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Mische sie mit Honig]	[EXEMPLAR:Mische sie mit Honig]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Presskuchen und Flotten als Paarposten etikettieren.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Honig.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
73	HERBAL	H4	f55v	f55v.11	F013	H4-S004	6afeb5c9ab9f6cbdea0d	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	PAGE_OWNER_ONLY	6	6	[OPAQUE_KARTE:6afeb5c9ab9f6cbdea0d]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Lege den warmen Umschlag frisch auf]	[EXEMPLAR:Lege den warmen Umschlag frisch auf]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Paarposten dem lokalen Posten bedeckt lagern.	Nicht abgebildet und keiner Karte als Wortwert zugewiesen sind Umschlag.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
74	HERBAL	H5	f56r	f56r.5	F014	H5-S001	b9d7b6d68209a9019e7a	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	PAGE_OWNER_ONLY	1	4	[OPAQUE_KARTE:b9d7b6d68209a9019e7a]	EXEMPLAR_VALUE_UNKNOWN	NONE	[EXEMPLAR:Von der abgebildeten, unbenannten Pflanze]	[EXEMPLAR:Von der abgebildeten, unbenannten Pflanze]	NONCLOSE	Technischer Pflanzenmaterial-Rivale: Bildbesitzer H5 als drüsiges Feuchtland-Rohlos dem lokalen Posten eröffnen.	Die ganze Pflanze ist sichtbar, aber weder ihr Artname noch der konkrete Wert der opaken Karte ist daraus ableitbar.	WORKING_TRANSLATION_SHAPED_EXEMPLAR_EXPANSION_NOT_DECIPHERMENT
