writer_order	domain	item_id	unit_id	page	locus	statement_or_locus	owner_or_namespace	semantic_layer	syntax_item	component_parse	concrete_reading_de	surface_layer	renderer_habit	predicted_surface	observed_surface	surface_exact_without_exemplar
408	ASTRO	A:027	A1	f67r2	f67r2.12	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+EE+S_ADDR	dieser Eintrag; zuordnen; lange Stufe; Sternbezug	DEFAULT_OR_HABIT	NO	ykees	ykees	YES
409	ASTRO	A:028	A1	f67r2	f67r2.12	f67r2.12	A1_RIGHT_SECTOR_SLOT_12	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	Y+K+HO+S_ADDR	dieser Eintrag; zuordnen; Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	ykchos	ykchos	YES
410	ASTRO	A:029	A1	f67r2	f67r2.13	f67r2.13	A1_RIGHT_RING_BAND_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	O+P+O+OL	Lesegang; hinein; Lesegang; weiterzaehlen	DEFAULT_OR_HABIT	NO	opodchol	opodchol	YES
411	ASTRO	A:030	A1	f67r2	f67r2.13	f67r2.13	A1_RIGHT_RING_BAND_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	S_ADDR	Sternbezug	DEFAULT_OR_HABIT	NO	s	s	YES
412	ASTRO	A:031	A1	f67r2	f67r2.13	f67r2.13	A1_RIGHT_RING_BAND_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	AIN	Teilwert	DEFAULT_OR_HABIT	NO	ain	ain	YES
413	ASTRO	A:032	A1	f67r2	f67r2.13	f67r2.13	A1_RIGHT_RING_BAND_01	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	AL+DY	Position; Eintrag schliessen	DEFAULT_OR_HABIT	NO	aldy	aldy	YES
414	ASTRO	A:033	A1	f67r2	f67r2.14	f67r2.14	A1_RIGHT_RING_BAND_02	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	S_ADDR+O+EE+Y	Sternbezug; Lesegang; lange Stufe; dieser Eintrag	DEFAULT_OR_HABIT	NO	soeey	soeey	YES
415	ASTRO	A:034	A1	f67r2	f67r2.14	f67r2.14	A1_RIGHT_RING_BAND_02	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	D_ADDR+O+IIN	Teiladresse; Lesegang; Sollstufe	DEFAULT_OR_HABIT	NO	doiin	doiin	YES
416	ASTRO	A:035	A1	f67r2	f67r2.14	f67r2.14	A1_RIGHT_RING_BAND_02	ASTRO_LOCATE_READ_RECORD	A67_RIGHT_CELESTIAL_WHEEL	OL+DY	weiterzaehlen; Eintrag schliessen	DEFAULT_OR_HABIT	NO	oldy	oldy	YES
417	ASTRO	A:036	A1	f67r2	f67r2.15	f67r2.15	A1_LEFT_LOCAL_FIELD_15	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	D_ADDR+OL+CH+S_ADDR+O+DY	Teiladresse; weiterzaehlen; Eintrag entnehmen; Sternbezug; Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	dolchsody	dolchsody	YES
418	ASTRO	A:037	A1	f67r2	f67r2.16	f67r2.16	A1_LEFT_LOCAL_FIELD_16	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+D_ADDR+A_ADDR+E+IIN	Lesegang; Teiladresse; Nebenadresse; kurze Stufe; Sollstufe	DEFAULT_OR_HABIT	NO	odaeiin	odaeiin	YES
419	ASTRO	A:038	A1	f67r2	f67r2.16	f67r2.16	A1_LEFT_LOCAL_FIELD_16	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OK+O+E+S_ADDR	markieren; Lesegang; kurze Stufe; Sternbezug	DEFAULT_OR_HABIT	NO	okoes	okoes	YES
420	ASTRO	A:039	A1	f67r2	f67r2.16	f67r2.16	A1_LEFT_LOCAL_FIELD_16	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+E+K+AIN	Lesegang; kurze Stufe; zuordnen; Teilwert	DEFAULT_OR_HABIT	NO	oekain	oekain	YES
421	ASTRO	A:040	A1	f67r2	f67r2.16	f67r2.16	A1_LEFT_LOCAL_FIELD_16	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y	dieser Eintrag	LOCAL_SURFACE_EXEMPLAR	NO	dy	y	NO
422	ASTRO	A:041	A1	f67r2	f67r2.17	f67r2.17	A1_LEFT_LOCAL_FIELD_17	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OT+Y	naechster Eintrag; dieser Eintrag	DEFAULT_OR_HABIT	NO	otchey	otchey	YES
423	ASTRO	A:042	A1	f67r2	f67r2.17	f67r2.17	A1_LEFT_LOCAL_FIELD_17	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OR+A_ADDR+I_COUNT+I_COUNT+R	Einstellung; Nebenadresse; Zaehlstrich; Zaehlstrich; senken	DEFAULT_OR_HABIT	NO	soraiir	soraiir	YES
424	ASTRO	A:043	A1	f67r2	f67r2.17	f67r2.17	A1_LEFT_LOCAL_FIELD_17	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	NO	dy	dy	YES
425	ASTRO	A:044	A1	f67r2	f67r2.18	f67r2.18	A1_LEFT_LOCAL_FIELD_18	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+P+Y	Lesegang; hinein; dieser Eintrag	DEFAULT_OR_HABIT	NO	qopchy	qopchy	YES
426	ASTRO	A:045	A1	f67r2	f67r2.18	f67r2.18	A1_LEFT_LOCAL_FIELD_18	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	LOCAL_SURFACE_EXEMPLAR	NO	aiin	daiin	NO
427	ASTRO	A:046	A1	f67r2	f67r2.18	f67r2.18	A1_LEFT_LOCAL_FIELD_18	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AL	Position	DEFAULT_OR_HABIT	NO	dal	dal	YES
428	ASTRO	A:047	A1	f67r2	f67r2.19	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+D_ADDR+HO+S_ADDR	dieser Eintrag; Teiladresse; Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	ydchos	ydchos	YES
429	ASTRO	A:048	A1	f67r2	f67r2.19	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIN	Teilwert	DEFAULT_OR_HABIT	NO	ain	ain	YES
430	ASTRO	A:049	A1	f67r2	f67r2.19	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
431	ASTRO	A:050	A1	f67r2	f67r2.19	f67r2.19	A1_LEFT_LOCAL_FIELD_19	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AM_ADDR+Y	Gegenfeld; dieser Eintrag	DEFAULT_OR_HABIT	NO	amy	amy	YES
432	ASTRO	A:051	A1	f67r2	f67r2.20	f67r2.20	A1_LEFT_LOCAL_FIELD_20	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	HO+CFH_CLASS+Y	Eintrag; Sternhaufen; dieser Eintrag	DEFAULT_OR_HABIT	NO	chocfhy	chocfhy	YES
433	ASTRO	A:052	A1	f67r2	f67r2.20	f67r2.20	A1_LEFT_LOCAL_FIELD_20	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AR+AL	von dieser Position; Position	DEFAULT_OR_HABIT	NO	saral	saral	YES
434	ASTRO	A:053	A1	f67r2	f67r2.21	f67r2.21	A1_LEFT_LOCAL_FIELD_21	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	S_ADDR+AIN	Sternbezug; Teilwert	DEFAULT_OR_HABIT	NO	sain	sain	YES
435	ASTRO	A:054	A1	f67r2	f67r2.21	f67r2.21	A1_LEFT_LOCAL_FIELD_21	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AM_ADDR	Gegenfeld	DEFAULT_OR_HABIT	NO	am	am	YES
436	ASTRO	A:055	A1	f67r2	f67r2.21	f67r2.21	A1_LEFT_LOCAL_FIELD_21	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
437	ASTRO	A:056	A1	f67r2	f67r2.22	f67r2.22	A1_LEFT_LOCAL_FIELD_22	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OK+AL	markieren; Position	DEFAULT_OR_HABIT	NO	okal	okal	YES
438	ASTRO	A:057	A1	f67r2	f67r2.23	f67r2.23	A1_LEFT_LOCAL_FIELD_23	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+P+AR+Y	Lesegang; hinein; von dieser Position; dieser Eintrag	DEFAULT_OR_HABIT	NO	oparchy	oparchy	YES
439	ASTRO	A:058	A1	f67r2	f67r2.23	f67r2.23	A1_LEFT_LOCAL_FIELD_23	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AL+S_ADDR+AIN	Position; Sternbezug; Teilwert	DEFAULT_OR_HABIT	NO	salsain	salsain	YES
440	ASTRO	A:059	A1	f67r2	f67r2.24	f67r2.24	A1_LEFT_LOCAL_FIELD_24	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	S_ADDR+O+AR	Sternbezug; Lesegang; von dieser Position	DEFAULT_OR_HABIT	NO	sodar	sodar	YES
441	ASTRO	A:060	A1	f67r2	f67r2.24	f67r2.24	A1_LEFT_LOCAL_FIELD_24	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+F_ADDR+AR	Lesegang; Aussenbezug; von dieser Position	DEFAULT_OR_HABIT	NO	ofar	ofar	YES
442	ASTRO	A:061	A1	f67r2	f67r2.24	f67r2.24	A1_LEFT_LOCAL_FIELD_24	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AR	von dieser Position	DEFAULT_OR_HABIT	NO	ar	ar	YES
443	ASTRO	A:062	A1	f67r2	f67r2.25	f67r2.25	A1_LEFT_LOCAL_FIELD_25	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+D_ADDR+AM_ADDR	dieser Eintrag; Teiladresse; Gegenfeld	DEFAULT_OR_HABIT	NO	ydam	ydam	YES
444	ASTRO	A:063	A1	f67r2	f67r2.26	f67r2.26	A1_LEFT_LOCAL_FIELD_26	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+E+O+OR	dieser Eintrag; eintragen; kurze Stufe; Lesegang; Einstellung	DEFAULT_OR_HABIT	NO	yteoor	yteoor	YES
445	ASTRO	A:064	A1	f67r2	f67r2.26	f67r2.26	A1_LEFT_LOCAL_FIELD_26	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+O	dieser Eintrag; eintragen; Lesegang	DEFAULT_OR_HABIT	NO	yto	yto	YES
446	ASTRO	A:065	A1	f67r2	f67r2.26	f67r2.26	A1_LEFT_LOCAL_FIELD_26	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+K+OR	dieser Eintrag; zuordnen; Einstellung	DEFAULT_OR_HABIT	NO	ykor	ykor	YES
447	ASTRO	A:066	A1	f67r2	f67r2.27	f67r2.27	A1_LEFT_LOCAL_FIELD_27	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OK+E+O	markieren; kurze Stufe; Lesegang	DEFAULT_OR_HABIT	NO	okeo	okeo	YES
448	ASTRO	A:067	A1	f67r2	f67r2.27	f67r2.27	A1_LEFT_LOCAL_FIELD_27	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	R	senken	DEFAULT_OR_HABIT	NO	r	r	YES
449	ASTRO	A:068	A1	f67r2	f67r2.27	f67r2.27	A1_LEFT_LOCAL_FIELD_27	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	DEFAULT_OR_HABIT	NO	aiin	aiin	YES
450	ASTRO	A:069	A1	f67r2	f67r2.27	f67r2.27	A1_LEFT_LOCAL_FIELD_27	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AM_ADDR	Gegenfeld	DEFAULT_OR_HABIT	NO	am	am	YES
451	ASTRO	A:070	A1	f67r2	f67r2.28	f67r2.28	A1_LEFT_LOCAL_FIELD_28	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OK+AIN	markieren; Teilwert	DEFAULT_OR_HABIT	NO	okain	okain	YES
452	ASTRO	A:071	A1	f67r2	f67r2.28	f67r2.28	A1_LEFT_LOCAL_FIELD_28	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AM_ADDR	Gegenfeld	DEFAULT_OR_HABIT	NO	am	am	YES
453	ASTRO	A:072	A1	f67r2	f67r2.29	f67r2.29	A1_LEFT_LOCAL_FIELD_29	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+O+Y	dieser Eintrag; eintragen; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	ytody	ytody	YES
454	ASTRO	A:073	A1	f67r2	f67r2.29	f67r2.29	A1_LEFT_LOCAL_FIELD_29	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	LOCAL_SURFACE_EXEMPLAR	NO	aiin	saiin	NO
455	ASTRO	A:074	A1	f67r2	f67r2.30	f67r2.30	A1_LEFT_LOCAL_FIELD_30	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+OL	Lesegang; weiterzaehlen	DEFAULT_OR_HABIT	NO	ochol	ochol	YES
456	ASTRO	A:075	A1	f67r2	f67r2.30	f67r2.30	A1_LEFT_LOCAL_FIELD_30	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OL+OL	weiterzaehlen; weiterzaehlen	DEFAULT_OR_HABIT	NO	olol	olol	YES
457	ASTRO	A:076	A1	f67r2	f67r2.31	f67r2.31	A1_LEFT_LOCAL_FIELD_31	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+P+OL+DY	Lesegang; hinein; weiterzaehlen; Eintrag schliessen	DEFAULT_OR_HABIT	NO	opcholdy	opcholdy	YES
458	ASTRO	A:077	A1	f67r2	f67r2.32	f67r2.32	A1_LEFT_LOCAL_FIELD_32	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	D_ADDR+O+AR	Teiladresse; Lesegang; von dieser Position	DEFAULT_OR_HABIT	NO	dosar	dosar	YES
459	ASTRO	A:078	A1	f67r2	f67r2.32	f67r2.32	A1_LEFT_LOCAL_FIELD_32	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+D_ADDR+A_ADDR+S_ADDR	Lesegang; Teiladresse; Nebenadresse; Sternbezug	DEFAULT_OR_HABIT	NO	odas	odas	YES
460	ASTRO	A:079	A1	f67r2	f67r2.32	f67r2.32	A1_LEFT_LOCAL_FIELD_32	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIR	Bahn	DEFAULT_OR_HABIT	NO	air	air	YES
461	ASTRO	A:080	A1	f67r2	f67r2.32	f67r2.32	A1_LEFT_LOCAL_FIELD_32	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AL+AIIN	Position; Sollwert	DEFAULT_OR_HABIT	NO	alaiin	alaiin	YES
462	ASTRO	A:081	A1	f67r2	f67r2.33	f67r2.33	A1_LEFT_LOCAL_FIELD_33	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	D_ADDR+OK+AN_SECTION	Teiladresse; markieren; Abschnitt	DEFAULT_OR_HABIT	NO	dokan	dokan	YES
463	ASTRO	A:082	A1	f67r2	f67r2.33	f67r2.33	A1_LEFT_LOCAL_FIELD_33	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+E+AR	Lesegang; kurze Stufe; von dieser Position	DEFAULT_OR_HABIT	NO	oear	oear	YES
464	ASTRO	A:083	A1	f67r2	f67r2.33	f67r2.33	A1_LEFT_LOCAL_FIELD_33	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+AL	Lesegang; Position	DEFAULT_OR_HABIT	NO	odal	odal	YES
465	ASTRO	A:084	A1	f67r2	f67r2.34	f67r2.34	A1_LEFT_LOCAL_FIELD_34	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+F_ADDR+AR	Lesegang; Aussenbezug; von dieser Position	DEFAULT_OR_HABIT	NO	ofar	ofar	YES
466	ASTRO	A:085	A1	f67r2	f67r2.34	f67r2.34	A1_LEFT_LOCAL_FIELD_34	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+E+OL+D_ADDR+AN_SECTION	Lesegang; kurze Stufe; weiterzaehlen; Teiladresse; Abschnitt	DEFAULT_OR_HABIT	NO	oeoldan	oeoldan	YES
467	ASTRO	A:086	A1	f67r2	f67r2.35	f67r2.35	A1_LEFT_LOCAL_FIELD_35	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OL	weiterzaehlen	DEFAULT_OR_HABIT	NO	chol	chol	YES
468	ASTRO	A:087	A1	f67r2	f67r2.35	f67r2.35	A1_LEFT_LOCAL_FIELD_35	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	G_ADDR+IIN	Strahlmarke; Sollstufe	DEFAULT_OR_HABIT	NO	giin	giin	YES
469	ASTRO	A:088	A1	f67r2	f67r2.35	f67r2.35	A1_LEFT_LOCAL_FIELD_35	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OK+OL	markieren; weiterzaehlen	DEFAULT_OR_HABIT	NO	okol	okol	YES
470	ASTRO	A:089	A1	f67r2	f67r2.36	f67r2.36	A1_LEFT_LOCAL_FIELD_36	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+OR	dieser Eintrag; eintragen; Einstellung	DEFAULT_OR_HABIT	NO	ytor	ytor	YES
471	ASTRO	A:090	A1	f67r2	f67r2.36	f67r2.36	A1_LEFT_LOCAL_FIELD_36	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	LOCAL_SURFACE_EXEMPLAR	NO	aiin	daiin	NO
472	ASTRO	A:091	A1	f67r2	f67r2.36	f67r2.36	A1_LEFT_LOCAL_FIELD_36	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OR	Einstellung	DEFAULT_OR_HABIT	NO	or	or	YES
473	ASTRO	A:092	A1	f67r2	f67r2.37	f67r2.37	A1_LEFT_LOCAL_FIELD_37	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+O+AIIN	dieser Eintrag; eintragen; Lesegang; Sollwert	DEFAULT_OR_HABIT	NO	ytoaiin	ytoaiin	YES
474	ASTRO	A:093	A1	f67r2	f67r2.38	f67r2.38	A1_LEFT_LOCAL_FIELD_38	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OT+OL+D_ADDR+O+S_ADDR	naechster Eintrag; weiterzaehlen; Teiladresse; Lesegang; Sternbezug	DEFAULT_OR_HABIT	NO	otoldos	otoldos	YES
475	ASTRO	A:094	A1	f67r2	f67r2.38	f67r2.38	A1_LEFT_LOCAL_FIELD_38	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+CTH+OL+E	Lesegang; gueltig; weiterzaehlen; kurze Stufe	DEFAULT_OR_HABIT	NO	octhole	octhole	YES
476	ASTRO	A:095	A1	f67r2	f67r2.39	f67r2.39	A1_LEFT_LOCAL_FIELD_39	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OR	Einstellung	LOCAL_SURFACE_EXEMPLAR	NO	or	sor	NO
477	ASTRO	A:096	A1	f67r2	f67r2.39	f67r2.39	A1_LEFT_LOCAL_FIELD_39	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	CHD+AIIN	uebertragen; Sollwert	DEFAULT_OR_HABIT	NO	chedaiin	chedaiin	YES
478	ASTRO	A:097	A1	f67r2	f67r2.39	f67r2.39	A1_LEFT_LOCAL_FIELD_39	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y	dieser Eintrag	DEFAULT_OR_HABIT	NO	dy	dy	YES
479	ASTRO	A:098	A1	f67r2	f67r2.40	f67r2.40	A1_LEFT_LOCAL_FIELD_40	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+E+O+S_ADDR	dieser Eintrag; eintragen; kurze Stufe; Lesegang; Sternbezug	DEFAULT_OR_HABIT	NO	yteos	yteos	YES
480	ASTRO	A:099	A1	f67r2	f67r2.40	f67r2.40	A1_LEFT_LOCAL_FIELD_40	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+IIN	Lesegang; Sollstufe	DEFAULT_OR_HABIT	NO	oiin	oiin	YES
481	ASTRO	A:100	A1	f67r2	f67r2.40	f67r2.40	A1_LEFT_LOCAL_FIELD_40	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+G_ADDR	Lesegang; Strahlmarke	DEFAULT_OR_HABIT	NO	og	og	YES
482	ASTRO	A:101	A1	f67r2	f67r2.41	f67r2.41	A1_LEFT_LOCAL_FIELD_41	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+T+O+E+O+P+Y	dieser Eintrag; eintragen; Lesegang; kurze Stufe; Lesegang; hinein; dieser Eintrag	DEFAULT_OR_HABIT	NO	ytoeopchey	ytoeopchey	YES
483	ASTRO	A:102	A1	f67r2	f67r2.41	f67r2.41	A1_LEFT_LOCAL_FIELD_41	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	CH+E+K+O+DY	Eintrag entnehmen; kurze Stufe; zuordnen; Lesegang; Eintrag schliessen	DEFAULT_OR_HABIT	NO	chekody	chekody	YES
484	ASTRO	A:103	A1	f67r2	f67r2.42	f67r2.42	A1_LEFT_LOCAL_FIELD_42	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	S_ADDR+O+HO	Sternbezug; Lesegang; Eintrag	DEFAULT_OR_HABIT	NO	sosho	sosho	YES
485	ASTRO	A:104	A1	f67r2	f67r2.42	f67r2.42	A1_LEFT_LOCAL_FIELD_42	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	HO+S_ADDR	Eintrag; Sternbezug	DEFAULT_OR_HABIT	NO	chos	chos	YES
486	ASTRO	A:105	A1	f67r2	f67r2.42	f67r2.42	A1_LEFT_LOCAL_FIELD_42	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+CKH+Y	Lesegang; Diagrammdurchgang; dieser Eintrag	DEFAULT_OR_HABIT	NO	ockhy	ockhy	YES
487	ASTRO	A:106	A1	f67r2	f67r2.43	f67r2.43	A1_LEFT_LOCAL_FIELD_43	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	LOCAL_SURFACE_EXEMPLAR	NO	aiin	daiin	NO
488	ASTRO	A:107	A1	f67r2	f67r2.43	f67r2.43	A1_LEFT_LOCAL_FIELD_43	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	DEFAULT_OR_HABIT	NO	aiin	aiin	YES
489	ASTRO	A:108	A1	f67r2	f67r2.43	f67r2.43	A1_LEFT_LOCAL_FIELD_43	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	OS	Feld	DEFAULT_OR_HABIT	NO	os	os	YES
490	ASTRO	A:109	A1	f67r2	f67r2.43	f67r2.43	A1_LEFT_LOCAL_FIELD_43	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	S_ADDR+G_ADDR	Sternbezug; Strahlmarke	DEFAULT_OR_HABIT	NO	qsg	qsg	YES
491	ASTRO	A:110	A1	f67r2	f67r2.44	f67r2.44	A1_LEFT_LOCAL_FIELD_44	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+F_ADDR+Y+Y	Lesegang; Aussenbezug; dieser Eintrag; dieser Eintrag	DEFAULT_OR_HABIT	NO	ofydy	ofydy	YES
492	ASTRO	A:111	A1	f67r2	f67r2.44	f67r2.44	A1_LEFT_LOCAL_FIELD_44	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	SH+E+O+Y	beibehalten; kurze Stufe; Lesegang; dieser Eintrag	DEFAULT_OR_HABIT	NO	sheody	sheody	YES
493	ASTRO	A:112	A1	f67r2	f67r2.44	f67r2.44	A1_LEFT_LOCAL_FIELD_44	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	AIIN	Sollwert	DEFAULT_OR_HABIT	NO	aiin	aiin	YES
494	ASTRO	A:113	A1	f67r2	f67r2.45	f67r2.45	A1_LEFT_LOCAL_FIELD_45	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+CHEO+Y	dieser Eintrag; entnommener Wert; dieser Eintrag	DEFAULT_OR_HABIT	NO	ycheody	ycheody	YES
495	ASTRO	A:114	A1	f67r2	f67r2.45	f67r2.45	A1_LEFT_LOCAL_FIELD_45	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	E+S_ADDR	kurze Stufe; Sternbezug	DEFAULT_OR_HABIT	NO	es	es	YES
496	ASTRO	A:115	A1	f67r2	f67r2.45	f67r2.45	A1_LEFT_LOCAL_FIELD_45	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	O+D_ADDR+A_ADDR+I_COUNT+IIN	Lesegang; Teiladresse; Nebenadresse; Zaehlstrich; Sollstufe	DEFAULT_OR_HABIT	NO	odaiiin	odaiiin	YES
497	ASTRO	A:116	A1	f67r2	f67r2.46	f67r2.46	A1_LEFT_LOCAL_FIELD_46	ASTRO_LOCATE_READ_RECORD	A67_LEFT_CELESTIAL_WHEEL	Y+E+K+EE+S_ADDR	dieser Eintrag; kurze Stufe; zuordnen; lange Stufe; Sternbezug	DEFAULT_OR_HABIT	NO	yekees	yekees	YES
