paragraph	locus	index	raw	old_A	Q1_T	Q1_V	role	status	row_status
f99r|f99r.47-f99r.52	f99r.49	9	olaiir	UNREAD	[ungelesen: olaiir]	[ungelesen: olaiir]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.49	10	oolsal	UNREAD	[ungelesen: oolsal]	[ungelesen: oolsal]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	1	qokeeo	UNREAD	[ungelesen: qokeeo]	[ungelesen: qokeeo]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	2	okeey	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig	ACTION	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	3	qokeey	erhitze anhaltend	erhitze anhaltend	erhitze anhaltend	ACTION	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	4	okesy	UNREAD	[ungelesen: okesy]	[ungelesen: okesy]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	5	qokeeo	UNREAD	[ungelesen: qokeeo]	[ungelesen: qokeeo]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	6	sar	je Teil	je Teil	je Teil	DISTRIBUTIVE	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	7	sheseky	UNREAD	[ungelesen: sheseky]	[ungelesen: sheseky]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.50	8	or	Anteil	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.50	9	al	davon	davon	davon	REFERENCE	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	1	yshaiin	UNREAD	[ungelesen: yshaiin]	[ungelesen: yshaiin]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	2	{ykh}ey	UNREAD	[ungelesen: {ykh}ey]	[ungelesen: {ykh}ey]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	3	octhey	UNREAD	[ungelesen: octhey]	[ungelesen: octhey]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	4	dy	fertig	fertig	fertig	STATE	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	5	daiin	Dosis Q	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	6	okor	UNREAD	[ungelesen: okor]	[ungelesen: okor]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.51	7	okeey	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig	ACTION	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.51	8	sh{cty}sh	UNREAD	[ungelesen: sh{cty}sh]	[ungelesen: sh{cty}sh]	OPEN	UNREAD	recorded
f99r|f99r.47-f99r.52	f99r.52	1	ychor	ferner	ferner	ferner	LINK	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	2	ols	Endzubereitung	Endzubereitung	Endzubereitung	MATERIAL	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	3	or	Anteil	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f99r|f99r.47-f99r.52	f99r.52	4	agairom	UNREAD	[ungelesen: agairom]	[ungelesen: agairom]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	1	pyd[ch:?]y	UNREAD	[ungelesen: pyd[ch:?]y]	[ungelesen: pyd[ch:?]y]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	2	od[i:e]y	UNREAD	[ungelesen: od[i:e]y]	[ungelesen: od[i:e]y]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	3	pcheady	UNREAD	[ungelesen: pcheady]	[ungelesen: pcheady]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	4	qoekeey	UNREAD	[ungelesen: qoekeey]	[ungelesen: qoekeey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	5	oteey	UNREAD	[ungelesen: oteey]	[ungelesen: oteey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	6	qokeod	UNREAD	[ungelesen: qokeod]	[ungelesen: qokeod]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	7	sheey	benetze	benetze	benetze	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	8	opaiin	UNREAD	[ungelesen: opaiin]	[ungelesen: opaiin]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.30	9	deear	UNREAD	[ungelesen: deear]	[ungelesen: deear]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	1	oldeey	UNREAD	[ungelesen: oldeey]	[ungelesen: oldeey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	2	ckhy	stampfe	stampfe	stampfe	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	3	sheeody	UNREAD	[ungelesen: sheeody]	[ungelesen: sheeody]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	4	eeos	UNREAD	[ungelesen: eeos]	[ungelesen: eeos]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	5	sheshe<!corr?>	UNREAD	[ungelesen: sheshe<!corr?>]	[ungelesen: sheshe<!corr?>]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	6	oeeor	UNREAD	[ungelesen: oeeor]	[ungelesen: oeeor]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	7	ykeear	UNREAD	[ungelesen: ykeear]	[ungelesen: ykeear]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	8	chekeey	UNREAD	[ungelesen: chekeey]	[ungelesen: chekeey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.31	9	ykory	UNREAD	[ungelesen: ykory]	[ungelesen: ykory]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	1	dar	Teilmenge	Teilmenge	Teilmenge	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	2	cheor	Auszug	Auszug	Auszug	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	3	shoar	UNREAD	[ungelesen: shoar]	[ungelesen: shoar]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	4	okeol	warme Flüssigkeit	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	warme Flüssigkeit [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	5	shoy	UNREAD	[ungelesen: shoy]	[ungelesen: shoy]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	6	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	7	ar	Teil	Teil	Teil	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	8	oky	warm	warm	warm	STATE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	9	cheeor	geklärter Auszug	geklärter Auszug	geklärter Auszug	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	10	ol	mit	mit	mit	RELATION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	11	daiin	Dosis Q	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.32	12	sy	abgesetzt	abgesetzt	abgesetzt	STATE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	1	qokeor	erhitze den Auszug	erhitze den Auszug	erhitze den Auszug	ACTION_TYPED	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	2	sho	Flüssigkeit	Flüssigkeit	Flüssigkeit	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	3	?keeeos	UNREAD	[ungelesen: ?keeeos]	[ungelesen: ?keeeos]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	4	cheor	Auszug	Auszug	Auszug	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	5	o	und	und	und	LINK	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	6	s	jeweils	jeweils	jeweils	DISTRIBUTIVE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	7	al	davon	davon	davon	REFERENCE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	8	chos	UNREAD	[ungelesen: chos]	[ungelesen: chos]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	9	aiiin	UNREAD	[ungelesen: aiiin]	[ungelesen: aiiin]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	10	o	und	und	und	LINK	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	11	ky	UNREAD	[ungelesen: ky]	[ungelesen: ky]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.33	12	okaraiin	UNREAD	[ungelesen: okaraiin]	[ungelesen: okaraiin]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	1	sorshey	UNREAD	[ungelesen: sorshey]	[ungelesen: sorshey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	2	okeeor	UNREAD	[ungelesen: okeeor]	[ungelesen: okeeor]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	3	sheockhey	UNREAD	[ungelesen: sheockhey]	[ungelesen: sheockhey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	4	qokeos	UNREAD	[ungelesen: qokeos]	[ungelesen: qokeos]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	5	okchol	UNREAD	[ungelesen: okchol]	[ungelesen: okchol]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	6	ctheor	UNREAD	[ungelesen: ctheor]	[ungelesen: ctheor]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	7	okey	erwärmt	erwärmt	erwärmt	STATE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.34	8	sal	UNREAD	[ungelesen: sal]	[ungelesen: sal]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	1	ychor	ferner	ferner	ferner	LINK	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	2	sheol	feuchtes Gemenge	feuchtes Gemenge [angegebene Qualität als Stoffkonstitution]	feuchtes Gemenge [angegebene Qualität als Stoffkonstitution]	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	3	por	Zubereitungsmenge	Zubereitungsmenge	Zubereitungsmenge	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	4	sheeor	wässriger Auszug	wässriger Auszug	wässriger Auszug	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	5	shekeey	weiche ein	weiche ein	weiche ein	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	6	qoky	erwärme mäßig	erwärme mäßig	erwärme mäßig	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	7	cheo	Zubereitung	Zubereitung	Zubereitung	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	8	teody	abgekühlt	abgekühlt	abgekühlt	STATE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	9	qokeol	erhitzte Flüssigkeit	erhitzte Flüssigkeit	erhitzte Flüssigkeit	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.35	10	daiin	Dosis Q	Dosis Q	Dosis Q	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	1	okeeor	UNREAD	[ungelesen: okeeor]	[ungelesen: okeeor]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	2	cheey	zerreibe fein	zerreibe fein	zerreibe fein	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	3	okeey	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	4	sor	weiterer Bestandteil	weiterer Bestandteil	weiterer Bestandteil	LINK	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	5	eeey	UNREAD	[ungelesen: eeey]	[ungelesen: eeey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	6	okey	erwärmt	erwärmt	erwärmt	STATE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	7	okey	erwärmt	erwärmt	erwärmt	STATE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	8	okeey	erwärme vorsichtig	erwärme vorsichtig	erwärme vorsichtig	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.36	9	qokeor	erhitze den Auszug	erhitze den Auszug	erhitze den Auszug	ACTION_TYPED	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	1	tchor	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	verarbeitetes Blütenmaterial	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	2	ar	Teil	Teil	Teil	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	3	chey	prüfe	prüfe	prüfe	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	4	kor	UNREAD	[ungelesen: kor]	[ungelesen: kor]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	5	or	Anteil	Anteil	Anteil	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	6	cthey	UNREAD	[ungelesen: cthey]	[ungelesen: cthey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	7	qoeeey	UNREAD	[ungelesen: qoeeey]	[ungelesen: qoeeey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	8	qokeey	erhitze anhaltend	erhitze anhaltend	erhitze anhaltend	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	9	okeoroly	UNREAD	[ungelesen: okeoroly]	[ungelesen: okeoroly]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.37	10	sar	je Teil	je Teil	je Teil	DISTRIBUTIVE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	1	dar	Teilmenge	Teilmenge	Teilmenge	AMOUNT	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	2	cheey	zerreibe fein	zerreibe fein	zerreibe fein	ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	3	ckheey	UNREAD	[ungelesen: ckheey]	[ungelesen: ckheey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	4	qokeor	erhitze den Auszug	erhitze den Auszug	erhitze den Auszug	ACTION_TYPED	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	5	okey	erwärmt	erwärmt	erwärmt	STATE	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	6	chos	UNREAD	[ungelesen: chos]	[ungelesen: chos]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	7	sho	Flüssigkeit	Flüssigkeit	Flüssigkeit	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	8	ykeey	erwärme erneut	erwärme erneut	erwärme erneut	REPEAT_ACTION	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	9	okeeo	UNREAD	[ungelesen: okeeo]	[ungelesen: okeeo]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.38	10	ra[in:i?]	UNREAD	[ungelesen: ra[in:i?]]	[ungelesen: ra[in:i?]]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	1	yotaiin	UNREAD	[ungelesen: yotaiin]	[ungelesen: yotaiin]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	2	cheor	Auszug	Auszug	Auszug	MATERIAL	ASSUMED	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	3	cheekey	UNREAD	[ungelesen: cheekey]	[ungelesen: cheekey]	OPEN	UNREAD	recorded
f102v2|f102v2.30-f102v2.39	f102v2.39	4	orain	UNREAD	[ungelesen: orain]	[ungelesen: orain]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	1	porarchy	UNREAD	[ungelesen: porarchy]	[ungelesen: porarchy]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	2	orar	UNREAD	[ungelesen: orar]	[ungelesen: orar]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	3	ol	mit	mit	mit	RELATION	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	4	kaiin	Wärmestufe Q	Wärmestufe Q	Wärmestufe Q	QUALITY_VALUE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	5	shedy	UNREAD	[ungelesen: shedy]	[ungelesen: shedy]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	6	oteedy	kühle vollständig	kühle vollständig	kühle vollständig	ACTION	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	7	qotor	kühle ab	kühle ab	kühle ab	ACTION	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	8	qoteedo	UNREAD	[ungelesen: qoteedo]	[ungelesen: qoteedo]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.8	9	qoteedy	vollständig abgekühlt	vollständig abgekühlt	vollständig abgekühlt	STATE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	10	dair	Teilmenge R	Teilmenge R	Teilmenge R	AMOUNT	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.8	11	ok[ch:ee]daim	UNREAD	[ungelesen: ok[ch:ee]daim]	[ungelesen: ok[ch:ee]daim]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	1	ychor	ferner	ferner	ferner	LINK	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	2	chol	trocken	trocken	trocken	STATE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	3	qokain	erwärmte Dosis P	erwärmte Dosis P	erwärmte Dosis P	MATERIAL_DOSE	ASSUMED	recorded
f106r|f106r.8-f106r.9	f106r.9	4	chocphol	UNREAD	[ungelesen: chocphol]	[ungelesen: chocphol]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	5	lchedy	UNREAD	[ungelesen: lchedy]	[ungelesen: lchedy]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	6	qocheo	UNREAD	[ungelesen: qocheo]	[ungelesen: qocheo]	OPEN	UNREAD	recorded
f106r|f106r.8-f106r.9	f106r.9	7	qokar	erwärmter Anteil	erwärmter Anteil	erwärmter Anteil	MATERIAL	ASSUMED	recorded
