event_id	page	record	statement_id	statement_ordinal	surface	component_parse	event_role	atomic_card_value_de	source_action_de	revised_event_reading_de	meaning_preserved	macro_id	natural_complete_statement_de	event_retained_in_full_sequence
E316	f83r	B4	B4-S002	1	qolchey	OL+Y	ARGUMENT_OR_STATE	fortsetzen · dieser Posten	NON_ACTION_CONTRIBUTION	fortsetzen · dieser Posten	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: wirken lassen → einwirken lassen. Angaben: fortsetzen · dieser Posten.	YES
E317	f83r	B4	B4-S002	2	qokeey	OK+EE+Y	ACTION	den aktuellen Posten länger in Einsatz halten	wirken lassen	wirken lassen	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: wirken lassen → einwirken lassen. Angaben: fortsetzen · dieser Posten.	YES
E318	f83r	B4	B4-S002	3	qokedy	OK+E+DY	ACTION	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: wirken lassen → einwirken lassen. Angaben: fortsetzen · dieser Posten.	YES
E319	f83r	B4	B4-S003	1	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	umsetzen	umschöpfen	YES	NONE	Bei dem Figurenpaar in B4: umschöpfen; dann anlegen; dann den Arbeitsstoff einsetzen; dann absetzen lassen. Angaben: danach · bezeichnete Stelle | danach · dieser Posten | fortsetzen.	YES
E320	f83r	B4	B4-S003	2	otal	OT+AL	ARGUMENT_OR_STATE	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	danach · bezeichnete Stelle	YES	NONE	Bei dem Figurenpaar in B4: umschöpfen; dann anlegen; dann den Arbeitsstoff einsetzen; dann absetzen lassen. Angaben: danach · bezeichnete Stelle | danach · dieser Posten | fortsetzen.	YES
E321	f83r	B4	B4-S003	3	otchey	OT+Y	ARGUMENT_OR_STATE	danach · dieser Posten	NON_ACTION_CONTRIBUTION	danach · dieser Posten	YES	NONE	Bei dem Figurenpaar in B4: umschöpfen; dann anlegen; dann den Arbeitsstoff einsetzen; dann absetzen lassen. Angaben: danach · bezeichnete Stelle | danach · dieser Posten | fortsetzen.	YES
E322	f83r	B4	B4-S003	4	qokeey	OK+EE+Y	ACTION	den aktuellen Posten länger in Einsatz halten	anlegen	anlegen	YES	NONE	Bei dem Figurenpaar in B4: umschöpfen; dann anlegen; dann den Arbeitsstoff einsetzen; dann absetzen lassen. Angaben: danach · bezeichnete Stelle | danach · dieser Posten | fortsetzen.	YES
E323	f83r	B4	B4-S003	5	qoky	OK+Y	ACTION	den aktuellen Posten in Einsatz bringen	einsetzen	den Arbeitsstoff einsetzen	YES	NONE	Bei dem Figurenpaar in B4: umschöpfen; dann anlegen; dann den Arbeitsstoff einsetzen; dann absetzen lassen. Angaben: danach · bezeichnete Stelle | danach · dieser Posten | fortsetzen.	YES
E324	f83r	B4	B4-S003	6	tol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei dem Figurenpaar in B4: umschöpfen; dann anlegen; dann den Arbeitsstoff einsetzen; dann absetzen lassen. Angaben: danach · bezeichnete Stelle | danach · dieser Posten | fortsetzen.	YES
E325	f83r	B4	B4-S003	7	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	NONE	Bei dem Figurenpaar in B4: umschöpfen; dann anlegen; dann den Arbeitsstoff einsetzen; dann absetzen lassen. Angaben: danach · bezeichnete Stelle | danach · dieser Posten | fortsetzen.	YES
E326	f83r	B4	B4-S004	1	qokylddy	OK+Y+LD+DY	ACTION	diesen Posten ansetzen und befestigen; Schritt schließen	einsetzen + festbinden	einsetzen + festbinden	YES	NONE	Bei dem Figurenpaar in B4: einsetzen + festbinden.	YES
E327	f83r	B4	B4-S005	1	dain	AIN	ARGUMENT_OR_STATE	Portion	NON_ACTION_CONTRIBUTION	Portion	YES	WM05	Am Figurenpaar in B4: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	YES
E328	f83r	B4	B4-S005	2	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	abmessen und umsetzen	abmessen und umsetzen	YES	WM05	Am Figurenpaar in B4: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	YES
E329	f83r	B4	B4-S005	3	qokeedy	OK+EE+DY	ACTION	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM05	Am Figurenpaar in B4: Eine Portion einfüllen, einwirken lassen und abschließen. Vollfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	YES
E330	f83r	B4	B4-S006	1	shckhedy	SH+CKH+E+DY	ACTION	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	zurückhalten	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: zurückhalten.	YES
E331	f83r	B4	B4-S007	1	shckhedy	SH+CKH+E+DY	ACTION	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	zurückhalten	zurückhalten	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: zurückhalten.	YES
E332	f83r	B4	B4-S008	1	saiin	AIIN	ARGUMENT_OR_STATE	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	vorgeschriebenes Maß	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: vorgeschriebenes Maß.	YES
E333	f83r	B4	B4-S008	2	cheeky	CHK+EE+Y	ACTION	den aktuellen Posten länger wärmen	warm halten	warm halten	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: vorgeschriebenes Maß.	YES
E334	f83r	B4	B4-S008	3	sheey	SH+EE+Y	ACTION	diesen Posten länger halten	halten	einwirken lassen	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: vorgeschriebenes Maß.	YES
E335	f83r	B4	B4-S008	4	qokedy	OK+E+DY	ACTION	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	einwirken lassen	YES	WM02	Am Figurenpaar in B4: Einwirken oder stehen lassen und danach abschließen. Vollfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: vorgeschriebenes Maß.	YES
E336	f83r	B4	B4-S009	1	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	WM03	Am Figurenpaar in B4: Ruhen und absetzen lassen; danach abschließen. Vollfolge: absetzen lassen.	YES
E337	f83r	B4	B4-S010	1	oldy	OL+DY	ARGUMENT_OR_STATE	fortsetzen; Schritt schließen	NON_ACTION_CONTRIBUTION	fortsetzen; Schritt schließen	YES	WM07	Am Figurenpaar in B4: Den laufenden Arbeitsschritt abschließen. Vollfolge: NO_EXPLICIT_ACTION_CARD. Angaben: fortsetzen; Schritt schließen.	YES
E338	f83r	B4	B4-S011	1	saiin	AIIN	ARGUMENT_OR_STATE	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	vorgeschriebenes Maß	YES	NONE	Bei der linken Hauptstation: warm halten; dann wirken lassen; dann eine Portion einfüllen; dann umschöpfen; dann abführen + zugeben. Angaben: vorgeschriebenes Maß | fortsetzen.	YES
E339	f83r	B4	B4-S011	2	cheky	CHK+E+Y	ACTION	diesen Posten kurz wärmen	warm halten	warm halten	YES	NONE	Bei der linken Hauptstation: warm halten; dann wirken lassen; dann eine Portion einfüllen; dann umschöpfen; dann abführen + zugeben. Angaben: vorgeschriebenes Maß | fortsetzen.	YES
E340	f83r	B4	B4-S011	3	okeeol	OK+EE+OL	ACTION	fortsetzen den laufenden Posten länger ansetzen	wirken lassen	wirken lassen	YES	NONE	Bei der linken Hauptstation: warm halten; dann wirken lassen; dann eine Portion einfüllen; dann umschöpfen; dann abführen + zugeben. Angaben: vorgeschriebenes Maß | fortsetzen.	YES
E341	f83r	B4	B4-S011	4	okain	OK+AIN	ACTION	den laufenden Posten nach Portion ansetzen	einsetzen	eine Portion einfüllen	YES	NONE	Bei der linken Hauptstation: warm halten; dann wirken lassen; dann eine Portion einfüllen; dann umschöpfen; dann abführen + zugeben. Angaben: vorgeschriebenes Maß | fortsetzen.	YES
E342	f83r	B4	B4-S011	5	chdy	CHD+Y	ACTION	den aktuellen Posten umsetzen	umsetzen	umschöpfen	YES	NONE	Bei der linken Hauptstation: warm halten; dann wirken lassen; dann eine Portion einfüllen; dann umschöpfen; dann abführen + zugeben. Angaben: vorgeschriebenes Maß | fortsetzen.	YES
E343	f83r	B4	B4-S011	6	sol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei der linken Hauptstation: warm halten; dann wirken lassen; dann eine Portion einfüllen; dann umschöpfen; dann abführen + zugeben. Angaben: vorgeschriebenes Maß | fortsetzen.	YES
E344	f83r	B4	B4-S011	7	lkedy	L+K+E+DY	ACTION	den laufenden Posten kurz führen und zuführen; Schritt schließen	abführen + zugeben	abführen + zugeben	YES	NONE	Bei der linken Hauptstation: warm halten; dann wirken lassen; dann eine Portion einfüllen; dann umschöpfen; dann abführen + zugeben. Angaben: vorgeschriebenes Maß | fortsetzen.	YES
E345	f83r	B4	B4-S012	1	lchedy	L+CHD+DY	ACTION	weiterleiten, überführen und den Schritt schließen	abführen + überführen	abführen + überführen	YES	WM01	An der linken Hauptstation: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: abführen + überführen.	YES
E346	f83r	B4	B4-S013	1	qokol	OK+OL	ACTION	fortsetzen den laufenden Posten ansetzen	einsetzen	weiter beschicken	YES	WM08	An der linken Hauptstation: Beschicken, absetzen lassen und abschließen. Vollfolge: weiter beschicken → absetzen lassen.	YES
E347	f83r	B4	B4-S013	2	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	WM08	An der linken Hauptstation: Beschicken, absetzen lassen und abschließen. Vollfolge: weiter beschicken → absetzen lassen.	YES
E348	f83r	B4	B4-S014	1	or	OR	ARGUMENT_OR_STATE	Ansatz	NON_ACTION_CONTRIBUTION	Ansatz	YES	WM07	An der linken Hauptstation: Den laufenden Arbeitsschritt abschließen. Vollfolge: NO_EXPLICIT_ACTION_CARD. Angaben: Ansatz | dieser Posten | Arbeitsgang · Durchlass · kurz · dieser Posten | laufender Bestand · dieser Posten; Schritt schließen.	YES
E349	f83r	B4	B4-S014	2	chey	Y	ARGUMENT_OR_STATE	dieser Posten	NON_ACTION_CONTRIBUTION	dieser Posten	YES	WM07	An der linken Hauptstation: Den laufenden Arbeitsschritt abschließen. Vollfolge: NO_EXPLICIT_ACTION_CARD. Angaben: Ansatz | dieser Posten | Arbeitsgang · Durchlass · kurz · dieser Posten | laufender Bestand · dieser Posten; Schritt schließen.	YES
E350	f83r	B4	B4-S014	3	qockhey	O+CKH+E+Y	ARGUMENT_OR_STATE	Arbeitsgang · Durchlass · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	Arbeitsgang · Durchlass · kurz · dieser Posten	YES	WM07	An der linken Hauptstation: Den laufenden Arbeitsschritt abschließen. Vollfolge: NO_EXPLICIT_ACTION_CARD. Angaben: Ansatz | dieser Posten | Arbeitsgang · Durchlass · kurz · dieser Posten | laufender Bestand · dieser Posten; Schritt schließen.	YES
E351	f83r	B4	B4-S014	4	dairydy	AIR+Y+DY	ARGUMENT_OR_STATE	laufender Bestand · dieser Posten; Schritt schließen	NON_ACTION_CONTRIBUTION	laufender Bestand · dieser Posten; Schritt schließen	YES	WM07	An der linken Hauptstation: Den laufenden Arbeitsschritt abschließen. Vollfolge: NO_EXPLICIT_ACTION_CARD. Angaben: Ansatz | dieser Posten | Arbeitsgang · Durchlass · kurz · dieser Posten | laufender Bestand · dieser Posten; Schritt schließen.	YES
E352	f83r	B4	B4-S015	1	qokain	OK+AIN	ACTION	den laufenden Posten nach Portion ansetzen	einsetzen	eine Portion einfüllen	YES	NONE	Bei der linken Hauptstation: eine Portion einfüllen; dann stehen lassen; dann dosiert zugeben; dann ablaufen lassen; dann auffangen; dann abführen + überführen.	YES
E353	f83r	B4	B4-S015	2	shey	SH+EE+Y	ACTION	diesen Posten länger halten	halten	stehen lassen	YES	NONE	Bei der linken Hauptstation: eine Portion einfüllen; dann stehen lassen; dann dosiert zugeben; dann ablaufen lassen; dann auffangen; dann abführen + überführen.	YES
E354	f83r	B4	B4-S015	3	kain	K+AIN	ACTION	den laufenden Posten nach Portion zuführen	dosiert zugeben	dosiert zugeben	YES	NONE	Bei der linken Hauptstation: eine Portion einfüllen; dann stehen lassen; dann dosiert zugeben; dann ablaufen lassen; dann auffangen; dann abführen + überführen.	YES
E355	f83r	B4	B4-S015	4	chckhal	CH+CKH+AL	ACTION	den laufenden Posten an bezeichnete Stelle durch Durchlass abziehen	ablaufen lassen	ablaufen lassen	YES	NONE	Bei der linken Hauptstation: eine Portion einfüllen; dann stehen lassen; dann dosiert zugeben; dann ablaufen lassen; dann auffangen; dann abführen + überführen.	YES
E356	f83r	B4	B4-S015	5	solkey	SOLK+E+Y	ACTION	diesen Posten kurz auffangen	auffangen	auffangen	YES	NONE	Bei der linken Hauptstation: eine Portion einfüllen; dann stehen lassen; dann dosiert zugeben; dann ablaufen lassen; dann auffangen; dann abführen + überführen.	YES
E357	f83r	B4	B4-S015	6	lchedy	L+CHD+DY	ACTION	weiterleiten, überführen und den Schritt schließen	abführen + überführen	abführen + überführen	YES	NONE	Bei der linken Hauptstation: eine Portion einfüllen; dann stehen lassen; dann dosiert zugeben; dann ablaufen lassen; dann auffangen; dann abführen + überführen.	YES
E358	f83r	B4	B4-S016	1	qolkain	OL+K+AIN	ACTION	fortsetzen den laufenden Posten nach Portion zuführen	dosiert zugeben	dosiert zugeben	YES	NONE	Bei der rechten S-Station: dosiert zugeben; dann zuführen; dann absetzen lassen. Angaben: bezeichnete Stelle.	YES
E359	f83r	B4	B4-S016	2	dal	AL	ARGUMENT_OR_STATE	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	bezeichnete Stelle	YES	NONE	Bei der rechten S-Station: dosiert zugeben; dann zuführen; dann absetzen lassen. Angaben: bezeichnete Stelle.	YES
E360	f83r	B4	B4-S016	3	skar	K+AR	ACTION	den laufenden Posten von dort zuführen	zuführen	zuführen	YES	NONE	Bei der rechten S-Station: dosiert zugeben; dann zuführen; dann absetzen lassen. Angaben: bezeichnete Stelle.	YES
E361	f83r	B4	B4-S016	4	shedy	SHED+DY	ACTION	absetzen und den Schritt schließen	absetzen lassen	absetzen lassen	YES	NONE	Bei der rechten S-Station: dosiert zugeben; dann zuführen; dann absetzen lassen. Angaben: bezeichnete Stelle.	YES
E362	f83r	B5	B5-S001	1	otchdy	OT+CHD+DY	ACTION	danach den laufenden Posten umsetzen; Schritt schließen	überführen	in die nächste Station weitergeben	YES	WM01	An der linken Nachtragsstation: Zur nächsten sichtbaren Station führen und dort abschließen. Vollfolge: in die nächste Station weitergeben.	YES
E363	f83r	B5	B5-S002	1	qokchdy	OK+CHD+DY	ACTION	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	einsetzen + überführen	YES	WM06	An der linken Nachtragsstation: Eine Portion einfüllen, weiterführen und abschließen. Vollfolge: einsetzen + überführen.	YES
E364	f83r	B5	B5-S003	1	shedal	SHED+AL	ACTION	den laufenden Posten an bezeichnete Stelle absetzen	ablagern	ablagern	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E365	f83r	B5	B5-S003	2	dal	AL	ARGUMENT_OR_STATE	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	bezeichnete Stelle	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E366	f83r	B5	B5-S003	3	cheol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E367	f83r	B5	B5-S003	4	lol	L+OL	ACTION	fortsetzen den laufenden Posten führen	hinleiten	hinleiten	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E368	f83r	B5	B5-S003	5	chdal	CHD+AL	ACTION	den laufenden Posten an bezeichnete Stelle umsetzen	umfüllen	umfüllen	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E369	f83r	B5	B5-S003	6	aiin	AIIN	ARGUMENT_OR_STATE	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	vorgeschriebenes Maß	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E370	f83r	B5	B5-S003	7	sol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E371	f83r	B5	B5-S003	8	daiiin	DA+IIN	ARGUMENT_OR_STATE	zweite · Sollstufe	NON_ACTION_CONTRIBUTION	zweite · Sollstufe	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E372	f83r	B5	B5-S003	9	chedy	CHD+Y	ACTION	den aktuellen Posten umsetzen	abmessen und umsetzen	abmessen und umsetzen	YES	NONE	Bei der linken Nachtragsstation: ablagern; dann hinleiten; dann umfüllen; dann abmessen und umsetzen. Angaben: bezeichnete Stelle | fortsetzen | vorgeschriebenes Maß | fortsetzen | zweite · Sollstufe.	YES
E373	f83r	B6	B6-S001	1	solkeey	SOLK+EE+Y	ACTION	diesen Posten länger auffangen	auffangen	auffangen	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E374	f83r	B6	B6-S001	2	qekey	E+K+E+Y	ACTION	diesen Posten kurz kurz zuführen	zugeben	zugeben	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E375	f83r	B6	B6-S001	3	raly	R+AL+Y	ACTION	diesen Posten an bezeichnete Stelle abkühlen	abkühlen lassen	abkühlen lassen	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E376	f83r	B6	B6-S001	4	ol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E377	f83r	B6	B6-S001	5	daiin	AIIN	ARGUMENT_OR_STATE	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	vorgeschriebenes Maß	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E378	f83r	B6	B6-S001	6	ol	OL	ARGUMENT_OR_STATE	fortsetzen	NON_ACTION_CONTRIBUTION	fortsetzen	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E379	f83r	B6	B6-S001	7	dain	AIN	ARGUMENT_OR_STATE	Portion	NON_ACTION_CONTRIBUTION	Portion	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E380	f83r	B6	B6-S001	8	chey	Y	ARGUMENT_OR_STATE	dieser Posten	NON_ACTION_CONTRIBUTION	dieser Posten	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
E381	f83r	B6	B6-S001	9	ldalor	L+AL+OR	ACTION	den Ansatz an bezeichnete Stelle führen	hinleiten	hinleiten	YES	NONE	Bei dem rechten S-Lauf: auffangen; dann zugeben; dann abkühlen lassen; dann hinleiten. Angaben: fortsetzen | vorgeschriebenes Maß | fortsetzen | Portion | dieser Posten.	YES
