witness	word	value	provenance
FULL12_primary	oky	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	olaiin	W	unchanged GDT1013 saved dictionary
FULL12_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL12_primary	olkady	M	unchanged GDT1013 saved dictionary
FULL12_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL12_primary	olkchedy	PAIRS	unchanged GDT1013 saved dictionary
FULL12_primary	olr	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL12_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL12_primary	or	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL12_primary	orolkain	FAR_BANK	unchanged GDT1013 saved dictionary
FULL12_primary	orsheckhy	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL12_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL12_primary	otal	LEAVE	unchanged GDT1013 saved dictionary
FULL12_primary	otchdy	LEAVE	unchanged GDT1013 saved dictionary
FULL12_primary	pchdy	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL12_primary	qokaiin	FERRY	unchanged GDT1013 saved dictionary
FULL12_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL12_primary	qokar	FERRY	unchanged GDT1013 saved dictionary
FULL12_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL12_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL12_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL12_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	qotor	WHEN	unchanged GDT1013 saved dictionary
FULL12_primary	she	THERE	unchanged GDT1013 saved dictionary
FULL12_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	sheekar	W	unchanged GDT1013 saved dictionary
FULL12_primary	shelain	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	shos	G	unchanged GDT1013 saved dictionary
FULL12_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL12_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL12_primary	sor	C	unchanged GDT1013 saved dictionary
FULL12_primary	ssear	UNSAFE	unchanged GDT1013 saved dictionary
FULL12_primary	taipar	GOAL	unchanged GDT1013 saved dictionary
FULL12_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	todalain	G	unchanged GDT1013 saved dictionary
FULL12_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	ykain	ALONE	unchanged GDT1013 saved dictionary
FULL12_primary	ykeey	THEN	unchanged GDT1013 saved dictionary
FULL12_primary	ykykaiin	EXAMPLE	unchanged GDT1013 saved dictionary
FULL12_primary	ytchdy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL13_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL13_primary	alol	C	unchanged GDT1013 saved dictionary
FULL13_primary	ar	FERRY	unchanged GDT1013 saved dictionary
FULL13_primary	ariin	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL13_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL13_primary	cheeor	M	unchanged GDT1013 saved dictionary
FULL13_primary	chefchdy	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL13_primary	chkaiin	TAKE_OUT	unchanged GDT1013 saved dictionary
FULL13_primary	chky	M	unchanged GDT1013 saved dictionary
FULL13_primary	chody	RETURN	unchanged GDT1013 saved dictionary
FULL13_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	daiin	ALONE	unchanged GDT1013 saved dictionary
FULL13_primary	dair	FERRY	unchanged GDT1013 saved dictionary
FULL13_primary	dar	C	unchanged GDT1013 saved dictionary
FULL13_primary	dariin	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL13_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL13_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL13_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	kchdy	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL13_primary	kchedy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL13_primary	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	ockhody	G	unchanged GDT1013 saved dictionary
FULL13_primary	odam	C	unchanged GDT1013 saved dictionary
FULL13_primary	okain	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL13_primary	okal	WHEN	unchanged GDT1013 saved dictionary
FULL13_primary	okam	C	unchanged GDT1013 saved dictionary
FULL13_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	okchedy	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	okeody	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL13_primary	oky	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	olaiin	W	unchanged GDT1013 saved dictionary
FULL13_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL13_primary	olkady	RETURN	unchanged GDT1013 saved dictionary
FULL13_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL13_primary	olkchedy	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL13_primary	olr	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL13_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL13_primary	or	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	orolkain	GOAL	unchanged GDT1013 saved dictionary
FULL13_primary	orsheckhy	FERRY	unchanged GDT1013 saved dictionary
FULL13_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL13_primary	otal	RETURN	unchanged GDT1013 saved dictionary
FULL13_primary	otchdy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL13_primary	pchdy	B	unchanged GDT1013 saved dictionary
FULL13_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL13_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL13_primary	qokar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL13_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL13_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL13_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL13_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	qotor	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL13_primary	she	ALONE	unchanged GDT1013 saved dictionary
FULL13_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	sheekar	M	unchanged GDT1013 saved dictionary
FULL13_primary	shelain	FERRY	unchanged GDT1013 saved dictionary
FULL13_primary	shos	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL13_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL13_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL13_primary	sor	C	unchanged GDT1013 saved dictionary
FULL13_primary	ssear	PAIRS	unchanged GDT1013 saved dictionary
FULL13_primary	taipar	G	unchanged GDT1013 saved dictionary
FULL13_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	todalain	C	unchanged GDT1013 saved dictionary
FULL13_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL13_primary	y	C	unchanged GDT1013 saved dictionary
FULL13_primary	ykain	UNSAFE	unchanged GDT1013 saved dictionary
FULL13_primary	ykeey	HARM	unchanged GDT1013 saved dictionary
FULL13_primary	ykykaiin	BESIDES	unchanged GDT1013 saved dictionary
FULL13_primary	ytchdy	FAR_BANK	unchanged GDT1013 saved dictionary
FULL14_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL14_primary	alol	G	unchanged GDT1013 saved dictionary
FULL14_primary	ar	FERRY	unchanged GDT1013 saved dictionary
FULL14_primary	ariin	FERRY	unchanged GDT1013 saved dictionary
FULL14_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL14_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL14_primary	cheeor	FERRY	unchanged GDT1013 saved dictionary
FULL14_primary	chefchdy	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL14_primary	chkaiin	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL14_primary	chky	M	unchanged GDT1013 saved dictionary
FULL14_primary	chody	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	daiiin	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL14_primary	daiin	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	dair	UNSAFE	unchanged GDT1013 saved dictionary
FULL14_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	dariin	RETURN	unchanged GDT1013 saved dictionary
FULL14_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL14_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL14_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	kchdy	GOAL	unchanged GDT1013 saved dictionary
FULL14_primary	kchedy	LEAVE	unchanged GDT1013 saved dictionary
FULL14_primary	keodaiin	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	ockhody	M	unchanged GDT1013 saved dictionary
FULL14_primary	odam	HARM	unchanged GDT1013 saved dictionary
FULL14_primary	okain	C	unchanged GDT1013 saved dictionary
FULL14_primary	okal	EXAMPLE	unchanged GDT1013 saved dictionary
FULL14_primary	okam	W	unchanged GDT1013 saved dictionary
FULL14_primary	okar	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	okchedy	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL14_primary	okeody	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL14_primary	oky	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL14_primary	olaiin	PAIRS	unchanged GDT1013 saved dictionary
FULL14_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL14_primary	olkady	C	unchanged GDT1013 saved dictionary
FULL14_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL14_primary	olkchedy	M	unchanged GDT1013 saved dictionary
FULL14_primary	olr	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL14_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL14_primary	or	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	orolkain	NEXT	unchanged GDT1013 saved dictionary
FULL14_primary	orsheckhy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL14_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL14_primary	otal	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	otchdy	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	pchdy	FAR_BANK	unchanged GDT1013 saved dictionary
FULL14_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL14_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL14_primary	qokar	FERRY	unchanged GDT1013 saved dictionary
FULL14_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL14_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL14_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL14_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	qotor	W	unchanged GDT1013 saved dictionary
FULL14_primary	she	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	sheekar	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	shelain	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	shos	FERRY	unchanged GDT1013 saved dictionary
FULL14_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL14_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL14_primary	sor	WHEN	unchanged GDT1013 saved dictionary
FULL14_primary	ssear	BESIDES	unchanged GDT1013 saved dictionary
FULL14_primary	taipar	CONVEY_OUT	unchanged GDT1013 saved dictionary
FULL14_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	todalain	C	unchanged GDT1013 saved dictionary
FULL14_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL14_primary	y	C	unchanged GDT1013 saved dictionary
FULL14_primary	ykain	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL14_primary	ykeey	THERE	unchanged GDT1013 saved dictionary
FULL14_primary	ykykaiin	ALONE	unchanged GDT1013 saved dictionary
FULL14_primary	ytchdy	C	unchanged GDT1013 saved dictionary
FULL15_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL15_primary	alol	RETURN	unchanged GDT1013 saved dictionary
FULL15_primary	ar	C	unchanged GDT1013 saved dictionary
FULL15_primary	ariin	UNSAFE	unchanged GDT1013 saved dictionary
FULL15_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL15_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL15_primary	cheeor	LIKEWISE	unchanged GDT1013 saved dictionary
FULL15_primary	chefchdy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL15_primary	chkaiin	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	chky	M	unchanged GDT1013 saved dictionary
FULL15_primary	chody	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL15_primary	daiiin	G	unchanged GDT1013 saved dictionary
FULL15_primary	daiin	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	dair	GOAL	unchanged GDT1013 saved dictionary
FULL15_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	dariin	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL15_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL15_primary	dy	ALONE	unchanged GDT1013 saved dictionary
FULL15_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL15_primary	kar	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	kchdy	W	unchanged GDT1013 saved dictionary
FULL15_primary	kchedy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL15_primary	keodaiin	FERRY	unchanged GDT1013 saved dictionary
FULL15_primary	ockhody	FERRY	unchanged GDT1013 saved dictionary
FULL15_primary	odam	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	okain	PAIRED_WITH	unchanged GDT1013 saved dictionary
FULL15_primary	okal	UNSAFE	unchanged GDT1013 saved dictionary
FULL15_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	okar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL15_primary	okchedy	PAIRS	unchanged GDT1013 saved dictionary
FULL15_primary	okeody	FERRY	unchanged GDT1013 saved dictionary
FULL15_primary	oky	FERRY	unchanged GDT1013 saved dictionary
FULL15_primary	olaiin	FAR_BANK	unchanged GDT1013 saved dictionary
FULL15_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL15_primary	olkady	OTHER_CARGO	unchanged GDT1013 saved dictionary
FULL15_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL15_primary	olkchedy	WOULD_BE	unchanged GDT1013 saved dictionary
FULL15_primary	olr	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL15_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL15_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL15_primary	or	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL15_primary	orolkain	BESIDES	unchanged GDT1013 saved dictionary
FULL15_primary	orsheckhy	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL15_primary	otal	LEAVE	unchanged GDT1013 saved dictionary
FULL15_primary	otchdy	M	unchanged GDT1013 saved dictionary
FULL15_primary	pchdy	RETURN	unchanged GDT1013 saved dictionary
FULL15_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL15_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL15_primary	qokar	FERRY	unchanged GDT1013 saved dictionary
FULL15_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL15_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL15_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL15_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	qotor	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	she	THERE	unchanged GDT1013 saved dictionary
FULL15_primary	sheedy	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	sheekar	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL15_primary	shelain	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	shos	W	unchanged GDT1013 saved dictionary
FULL15_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL15_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL15_primary	sor	HARM	unchanged GDT1013 saved dictionary
FULL15_primary	ssear	W	unchanged GDT1013 saved dictionary
FULL15_primary	taipar	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL15_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	todalain	W	unchanged GDT1013 saved dictionary
FULL15_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL15_primary	ykain	UNATTENDED	unchanged GDT1013 saved dictionary
FULL15_primary	ykeey	W	unchanged GDT1013 saved dictionary
FULL15_primary	ykykaiin	WHEN	unchanged GDT1013 saved dictionary
FULL15_primary	ytchdy	M	unchanged GDT1013 saved dictionary
FULL16_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL16_primary	alol	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	ar	C	unchanged GDT1013 saved dictionary
FULL16_primary	ariin	W	unchanged GDT1013 saved dictionary
FULL16_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL16_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL16_primary	cheeor	W	unchanged GDT1013 saved dictionary
FULL16_primary	chefchdy	GOAL	unchanged GDT1013 saved dictionary
FULL16_primary	chkaiin	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL16_primary	chky	M	unchanged GDT1013 saved dictionary
FULL16_primary	chody	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	daiin	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	dar	M	unchanged GDT1013 saved dictionary
FULL16_primary	dariin	PAIRS	unchanged GDT1013 saved dictionary
FULL16_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL16_primary	dy	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL16_primary	kar	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	kchdy	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	kchedy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL16_primary	keodaiin	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	ockhody	HARM	unchanged GDT1013 saved dictionary
FULL16_primary	odam	W	unchanged GDT1013 saved dictionary
FULL16_primary	okain	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL16_primary	okal	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	okar	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	okchedy	UNSAFE	unchanged GDT1013 saved dictionary
FULL16_primary	okeody	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL16_primary	oky	C	unchanged GDT1013 saved dictionary
FULL16_primary	olaiin	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL16_primary	olkady	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL16_primary	olkchedy	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	olr	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL16_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL16_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL16_primary	or	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL16_primary	orolkain	BESIDES	unchanged GDT1013 saved dictionary
FULL16_primary	orsheckhy	WITHOUT_HARM	unchanged GDT1013 saved dictionary
FULL16_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL16_primary	otal	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	otchdy	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL16_primary	pchdy	G	unchanged GDT1013 saved dictionary
FULL16_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL16_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL16_primary	qokar	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL16_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL16_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	qotor	FERRY	unchanged GDT1013 saved dictionary
FULL16_primary	she	W	unchanged GDT1013 saved dictionary
FULL16_primary	sheedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL16_primary	sheekar	WHEN	unchanged GDT1013 saved dictionary
FULL16_primary	shelain	W	unchanged GDT1013 saved dictionary
FULL16_primary	shos	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	solkaiin	ALL	unchanged GDT1013 saved dictionary
FULL16_primary	solkchy	LEAVE	unchanged GDT1013 saved dictionary
FULL16_primary	sor	FAR_BANK	unchanged GDT1013 saved dictionary
FULL16_primary	ssear	RETURN	unchanged GDT1013 saved dictionary
FULL16_primary	taipar	AT_MOST_ONE	unchanged GDT1013 saved dictionary
FULL16_primary	tchdy	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	todalain	W	unchanged GDT1013 saved dictionary
FULL16_primary	tshol	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	y	THEN	unchanged GDT1013 saved dictionary
FULL16_primary	ykain	W	unchanged GDT1013 saved dictionary
FULL16_primary	ykeey	G	unchanged GDT1013 saved dictionary
FULL16_primary	ykykaiin	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL16_primary	ytchdy	M	unchanged GDT1013 saved dictionary
FULL17_primary	aldalosam	THUS	unchanged GDT1013 saved dictionary
FULL17_primary	alol	RETURN	unchanged GDT1013 saved dictionary
FULL17_primary	ar	C	unchanged GDT1013 saved dictionary
FULL17_primary	ariin	G	unchanged GDT1013 saved dictionary
FULL17_primary	chckhy	THERE	unchanged GDT1013 saved dictionary
FULL17_primary	chedy	G	unchanged GDT1013 saved dictionary
FULL17_primary	cheeor	G	unchanged GDT1013 saved dictionary
FULL17_primary	chefchdy	G	unchanged GDT1013 saved dictionary
FULL17_primary	chkaiin	WHEN	unchanged GDT1013 saved dictionary
FULL17_primary	chky	M	unchanged GDT1013 saved dictionary
FULL17_primary	chody	UNSAFE	unchanged GDT1013 saved dictionary
FULL17_primary	daiiin	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	daiin	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	dair	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	dar	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	dariin	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	dario	ATTENDED_BY	unchanged GDT1013 saved dictionary
FULL17_primary	dy	ALONE	unchanged GDT1013 saved dictionary
FULL17_primary	kaiin	LEAVE	unchanged GDT1013 saved dictionary
FULL17_primary	kar	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	kchdy	PAIRS	unchanged GDT1013 saved dictionary
FULL17_primary	kchedy	EXAMPLE	unchanged GDT1013 saved dictionary
FULL17_primary	keodaiin	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	ockhody	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	odam	WITHOUT_AGENT	unchanged GDT1013 saved dictionary
FULL17_primary	okain	GOAL	unchanged GDT1013 saved dictionary
FULL17_primary	okal	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	okam	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	okar	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	okchedy	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	okeody	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL17_primary	oky	G	unchanged GDT1013 saved dictionary
FULL17_primary	olaiin	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	olfchedy	COLOC	unchanged GDT1013 saved dictionary
FULL17_primary	olkady	RETURN	unchanged GDT1013 saved dictionary
FULL17_primary	olkais	CARGOS	unchanged GDT1013 saved dictionary
FULL17_primary	olkchedy	HARM	unchanged GDT1013 saved dictionary
FULL17_primary	olr	C	unchanged GDT1013 saved dictionary
FULL17_primary	opalke	UNHARMED	unchanged GDT1013 saved dictionary
FULL17_primary	opchey	HOME	unchanged GDT1013 saved dictionary
FULL17_primary	or	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL17_primary	orolkain	BESIDES	unchanged GDT1013 saved dictionary
FULL17_primary	orsheckhy	G	unchanged GDT1013 saved dictionary
FULL17_primary	otaiin	THERE	unchanged GDT1013 saved dictionary
FULL17_primary	otal	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	otchdy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL17_primary	pchdy	FORBIDDEN	unchanged GDT1013 saved dictionary
FULL17_primary	psheor	INIT	unchanged GDT1013 saved dictionary
FULL17_primary	qokaiin	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	qokain	THERE	unchanged GDT1013 saved dictionary
FULL17_primary	qokar	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	qokchdy	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	qokedy	C	unchanged GDT1013 saved dictionary
FULL17_primary	qoky	FERRY	unchanged GDT1013 saved dictionary
FULL17_primary	qopeeedar	M	unchanged GDT1013 saved dictionary
FULL17_primary	qotal	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	qotor	WITH_TRIP	unchanged GDT1013 saved dictionary
FULL17_primary	she	THEN	unchanged GDT1013 saved dictionary
FULL17_primary	sheedy	FIRST_CARGO	unchanged GDT1013 saved dictionary
FULL17_primary	sheekar	RETURN_EXCLUDING	unchanged GDT1013 saved dictionary
FULL17_primary	shelain	W	unchanged GDT1013 saved dictionary
FULL17_primary	shos	C	unchanged GDT1013 saved dictionary
