edition	paragraph	model	at	word	hypothesis
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G004	cheykain	⟦cheykain⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G005	sheckhy	Mischung
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G006	qokain	erwärmte Dosis P
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G007	okain	⟦okain⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.32|G008	ol	mit
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G001	solchey	⟦solchey⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G002	qokeey	erhitze anhaltend
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G003	lkar	⟦lkar⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G004	otal	kühles Ausgangsmaterial
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G005	olkeey	⟦olkeey⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G006	okain	⟦okain⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G007	shecthy	⟦shecthy⟧
IT2a	f80r|f80r.28-f80r.33	N	IT2a|f80r.33|G008	ol	mit
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G001	pcheolkal	⟦pcheolkal⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G002	dal	Maß
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G003	korchy	⟦korchy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G004	qotey	⟦qotey⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G005	qoty	⟦qoty⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G006	rchedy	⟦rchedy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G007	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G008	olkol	⟦olkol⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G009	shedy	⟦shedy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.28|G010	chty	⟦chty⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G001	okchey	zerstoße fein
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G002	qoky	erwärme mäßig
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G003	chedy	⟦chedy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G004	qokain	erwärmte Dosis P
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G005	shedy	⟦shedy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G006	qol	⟦qol⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G007	cseey	⟦cseey⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G008	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G009	dar	Teilmenge
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.29|G010	ary	⟦ary⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G001	dshedy	⟦dshedy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G002	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G003	chcthy	⟦chcthy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G004	qokain	erwärmte Dosis P
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G005	shedy	⟦shedy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G006	okaiin	Dosis des Grundansatzes
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G007	shey	Zubereitung B
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G008	daiin	Dosis Q
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.30|G009	ol	mit
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G001	qokal	⟦qokal⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G002	checthy	⟦checthy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G003	sol	⟦sol⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G004	chey	prüfe
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G005	okalol	⟦okalol⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G006	okaly	⟦okaly⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G007	qokeedy	⟦qokeedy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.31|G008	oly	⟦oly⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G001	solchey	⟦solchey⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G002	qoky	erwärme mäßig
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G003	r	darauf
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G004	cheykain	⟦cheykain⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G005	sheckhy	vermische
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G006	qokain	erwärmte Dosis P
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G007	okain	⟦okain⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.32|G008	ol	mit
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G001	solchey	⟦solchey⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G002	qokeey	erhitze anhaltend
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G003	lkar	⟦lkar⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G004	otal	kühles Ausgangsmaterial
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G005	olkeey	⟦olkeey⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G006	okain	⟦okain⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G007	shecthy	⟦shecthy⟧
IT2a	f80r|f80r.28-f80r.33	A	IT2a|f80r.33|G008	ol	mit
