unified_id	layer	page	local_unit	local_statement_or_locus	source_id	surface	opaque_identity	working_reading_de	picture_contribution_de	master_contribution_de
U497	WHEN_CONDITION	f67r2	C2	f67r2.46	A1:G116	yekees	A1:G116	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_46	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U498	WHEN_CONDITION	f67r2	C2	f67r2.46	A1:G117	oraly	A1:G117	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_46	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U499	WHEN_CONDITION	f67r2	C2	f67r2.47	A1:G118	yfain	A1:G118	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_47	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U500	WHEN_CONDITION	f67r2	C2	f67r2.48	A1:G119	todaiin	A1:G119	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_48	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U501	WHEN_CONDITION	f67r2	C2	f67r2.48	A1:G120	dain	A1:G120	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_48	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U502	WHEN_CONDITION	f67r2	C2	f67r2.48	A1:G121	dy	A1:G121	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_48	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U503	WHEN_CONDITION	f67r2	C2	f67r2.49	A1:G122	os	A1:G122	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_49	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U504	WHEN_CONDITION	f67r2	C2	f67r2.49	A1:G123	choer	A1:G123	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_49	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U505	WHEN_CONDITION	f67r2	C2	f67r2.49	A1:G124	aiin	A1:G124	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_49	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U506	WHEN_CONDITION	f67r2	C2	f67r2.50	A1:G125	choeea	A1:G125	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_50	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U507	WHEN_CONDITION	f67r2	C2	f67r2.50	A1:G126	sal	A1:G126	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_50	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U508	WHEN_CONDITION	f67r2	C2	f67r2.51	A1:G127	dadaiin	A1:G127	lokales Etikett in C2 kopieren	A1_LEFT_LOCAL_FIELD_51	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U509	WHEN_CONDITION	f67r2	C2	f67r2.52	A1:G128	qotoear	A1:G128	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U510	WHEN_CONDITION	f67r2	C2	f67r2.53	A1:G129	dchdar	A1:G129	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U511	WHEN_CONDITION	f67r2	C2	f67r2.54	A1:G130	y	A1:G130	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_03	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U512	WHEN_CONDITION	f67r2	C2	f67r2.54	A1:G131	saldal	A1:G131	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_03	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U513	WHEN_CONDITION	f67r2	C2	f67r2.55	A1:G132	ytodal	A1:G132	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_04	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U514	WHEN_CONDITION	f67r2	C2	f67r2.56	A1:G133	tol	A1:G133	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_05	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U515	WHEN_CONDITION	f67r2	C2	f67r2.56	A1:G134	daiin	A1:G134	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_05	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U516	WHEN_CONDITION	f67r2	C2	f67r2.57	A1:G135	otar	A1:G135	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_06	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U517	WHEN_CONDITION	f67r2	C2	f67r2.57	A1:G136	dy	A1:G136	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_06	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U518	WHEN_CONDITION	f67r2	C2	f67r2.58	A1:G137	cho	A1:G137	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U519	WHEN_CONDITION	f67r2	C2	f67r2.58	A1:G138	dal	A1:G138	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U520	WHEN_CONDITION	f67r2	C2	f67r2.58	A1:G139	g	A1:G139	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U521	WHEN_CONDITION	f67r2	C2	f67r2.59	A1:G140	ytchodly	A1:G140	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_08	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U522	WHEN_CONDITION	f67r2	C2	f67r2.60	A1:G141	octhys	A1:G141	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_09	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U523	WHEN_CONDITION	f67r2	C2	f67r2.61	A1:G142	ytokar	A1:G142	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_10	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U524	WHEN_CONDITION	f67r2	C2	f67r2.62	A1:G143	otolor	A1:G143	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_11	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U525	WHEN_CONDITION	f67r2	C2	f67r2.63	A1:G144	okodar	A1:G144	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_STAR_STATION_12	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U526	WHEN_CONDITION	f67r2	C1	f67r2.64	A1:G145	s	A1:G145	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U527	WHEN_CONDITION	f67r2	C1	f67r2.64	A1:G146	air	A1:G146	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U528	WHEN_CONDITION	f67r2	C1	f67r2.65	A1:G147	soear	A1:G147	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U529	WHEN_CONDITION	f67r2	C1	f67r2.66	A1:G148	cpheey	A1:G148	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_03	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U530	WHEN_CONDITION	f67r2	C1	f67r2.67	A1:G149	okodar	A1:G149	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_04	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U531	WHEN_CONDITION	f67r2	C1	f67r2.68	A1:G150	oepchod	A1:G150	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_05	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U532	WHEN_CONDITION	f67r2	C1	f67r2.69	A1:G151	s	A1:G151	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_06	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U533	WHEN_CONDITION	f67r2	C1	f67r2.69	A1:G152	ay	A1:G152	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_06	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U534	WHEN_CONDITION	f67r2	C1	f67r2.70	A1:G153	osar	A1:G153	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U535	WHEN_CONDITION	f67r2	C1	f67r2.71	A1:G154	oran	A1:G154	lokales Etikett in C1 kopieren	A1_RIGHT_PHASE_STATION_08	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U536	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G155	dar	A1:G155	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U537	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G156	aldaiin	A1:G156	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U538	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G157	ydaiin	A1:G157	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U539	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G158	qkoy	A1:G158	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U540	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G159	ydaiin	A1:G159	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U541	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G160	qofair	A1:G160	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U542	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G161	ypair	A1:G161	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U543	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G162	ykoaiin	A1:G162	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U544	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G163	ydoly	A1:G163	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U545	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G164	ytalchos	A1:G164	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U546	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G165	oly	A1:G165	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U547	WHEN_CONDITION	f67r2	C2	f67r2.72	A1:G166	okey	A1:G166	lokales Etikett in C2 kopieren	A1_LEFT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U548	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G167	sshey	A1:G167	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U549	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G168	sy	A1:G168	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U550	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G169	shees	A1:G169	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U551	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G170	qeykeey	A1:G170	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U552	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G171	ykchey	A1:G171	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U553	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G172	ykchey	A1:G172	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U554	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G173	qokeochy	A1:G173	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U555	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G174	oaiin	A1:G174	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U556	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G175	okol	A1:G175	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U557	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G176	ar	A1:G176	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U558	WHEN_CONDITION	f67r2	C1	f67r2.73	A1:G177	olar	A1:G177	lokales Etikett in C1 kopieren	A1_RIGHT_OUTER_RING_TEXT	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U559	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G178	yshey	A1:G178	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U560	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G179	qokeeody	A1:G179	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U561	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G180	cheos	A1:G180	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U562	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G181	oeeos	A1:G181	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U563	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G182	qockhy	A1:G182	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U564	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G183	chos	A1:G183	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U565	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G184	aiin	A1:G184	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U566	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G185	okeeody	A1:G185	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U567	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G186	qokoaiin	A1:G186	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U568	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G187	odain	A1:G187	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U569	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G188	ar	A1:G188	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U570	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G189	air	A1:G189	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U571	WHEN_CONDITION	f67r2	Q67	f67r2.74	A1:G190	ay	A1:G190	lokales Etikett in Q67 kopieren	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U572	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G001	shokchy	A2:G001	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U573	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G002	chteey	A2:G002	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U574	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G003	choteey	A2:G003	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U575	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G004	cphol	A2:G004	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U576	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G005	cheor	A2:G005	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U577	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G006	opcheeol	A2:G006	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U578	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G007	otor	A2:G007	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U579	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G008	choctheeey	A2:G008	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U580	WHEN_CONDITION	f68r1	C3	f68r1.1	A2:G009	okchoal	A2:G009	lokales Etikett in C3 kopieren	A2_LEFT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U581	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G010	tochso	A2:G010	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U582	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G011	otchl	A2:G011	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U583	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G012	qokeeedy	A2:G012	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U584	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G013	cheey	A2:G013	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U585	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G014	cheeteey	A2:G014	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U586	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G015	yteody	A2:G015	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U587	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G016	chpor	A2:G016	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U588	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G017	cheokorchey	A2:G017	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U589	WHEN_CONDITION	f68r1	C3	f68r1.2	A2:G018	chod	A2:G018	lokales Etikett in C3 kopieren	A2_MIDDLE_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U590	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G019	ykor	A2:G019	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U591	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G020	shey	A2:G020	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U592	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G021	qocheey	A2:G021	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U593	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G022	chokal	A2:G022	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U594	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G023	okeey	A2:G023	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U595	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G024	ror	A2:G024	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U596	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G025	eckhear	A2:G025	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U597	WHEN_CONDITION	f68r1	C3	f68r1.3	A2:G026	daram	A2:G026	lokales Etikett in C3 kopieren	A2_RIGHT_PANEL_HEADER	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U598	WHEN_CONDITION	f68r1	C3	f68r1.4	A2:G027	dchor	A2:G027	lokales Etikett in C3 kopieren	A2_MULTIPANEL_HEADER_FRAGMENT_04	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U599	WHEN_CONDITION	f68r1	C3	f68r1.4	A2:G028	okaiiin	A2:G028	lokales Etikett in C3 kopieren	A2_MULTIPANEL_HEADER_FRAGMENT_04	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U600	WHEN_CONDITION	f68r1	C3	f68r1.5	A2:G029	yky	A2:G029	lokales Etikett in C3 kopieren	A2_MULTIPANEL_HEADER_FRAGMENT_05	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U601	WHEN_CONDITION	f68r1	C3	f68r1.6	A2:G030	dary	A2:G030	lokales Etikett in C3 kopieren	A2_MULTIPANEL_HEADER_FRAGMENT_06	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U602	WHEN_CONDITION	f68r1	C3	f68r1.7	A2:G031	chkchykoly	A2:G031	lokales Etikett in C3 kopieren	A2_MULTIPANEL_HEADER_FRAGMENT_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U603	WHEN_CONDITION	f68r1	C3	f68r1.8	A2:G032	okodaly	A2:G032	lokales Etikett in C3 kopieren	A2_CENTRE_KEY_UNRESOLVED	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U604	WHEN_CONDITION	f68r1	C3	f68r1.9	A2:G033	odchecthy	A2:G033	lokales Etikett in C3 kopieren	A2_STAR_STATION_01	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U605	WHEN_CONDITION	f68r1	C3	f68r1.10	A2:G034	otcheody	A2:G034	lokales Etikett in C3 kopieren	A2_STAR_STATION_02	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U606	WHEN_CONDITION	f68r1	C3	f68r1.11	A2:G035	okoaly	A2:G035	lokales Etikett in C3 kopieren	A2_STAR_STATION_03	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U607	WHEN_CONDITION	f68r1	C3	f68r1.12	A2:G036	chocfhy	A2:G036	lokales Etikett in C3 kopieren	A2_STAR_STATION_04	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U608	WHEN_CONDITION	f68r1	C3	f68r1.13	A2:G037	octhey	A2:G037	lokales Etikett in C3 kopieren	A2_STAR_STATION_05	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U609	WHEN_CONDITION	f68r1	C3	f68r1.14	A2:G038	otshey	A2:G038	lokales Etikett in C3 kopieren	A2_STAR_STATION_06	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U610	WHEN_CONDITION	f68r1	C3	f68r1.15	A2:G039	otydy	A2:G039	lokales Etikett in C3 kopieren	A2_STAR_STATION_07	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U611	WHEN_CONDITION	f68r1	C3	f68r1.16	A2:G040	okear	A2:G040	lokales Etikett in C3 kopieren	A2_STAR_STATION_08	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U612	WHEN_CONDITION	f68r1	C3	f68r1.17	A2:G041	cphocthy	A2:G041	lokales Etikett in C3 kopieren	A2_STAR_STATION_09	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U613	WHEN_CONDITION	f68r1	C3	f68r1.18	A2:G042	ytchody	A2:G042	lokales Etikett in C3 kopieren	A2_STAR_STATION_10	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U614	WHEN_CONDITION	f68r1	C3	f68r1.19	A2:G043	otys	A2:G043	lokales Etikett in C3 kopieren	A2_STAR_STATION_11	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U615	WHEN_CONDITION	f68r1	C3	f68r1.20	A2:G044	olor	A2:G044	lokales Etikett in C3 kopieren	A2_STAR_STATION_12	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U616	WHEN_CONDITION	f68r1	C3	f68r1.21	A2:G045	ockhy	A2:G045	lokales Etikett in C3 kopieren	A2_STAR_STATION_13	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U617	WHEN_CONDITION	f68r1	C3	f68r1.22	A2:G046	ofcheor	A2:G046	lokales Etikett in C3 kopieren	A2_STAR_STATION_14	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U618	WHEN_CONDITION	f68r1	C3	f68r1.23	A2:G047	otchdy	A2:G047	lokales Etikett in C3 kopieren	A2_STAR_STATION_15	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U619	WHEN_CONDITION	f68r1	C3	f68r1.24	A2:G048	otykchs	A2:G048	lokales Etikett in C3 kopieren	A2_STAR_STATION_16	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
U620	WHEN_CONDITION	f68r1	C3	f68r1.25	A2:G049	otol	A2:G049	lokales Etikett in C3 kopieren	A2_STAR_STATION_17	konkreter Himmels-/Kalender-/Qualitätswert dieses Locus
